"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	FAIR VAL OF AVL-FOR-SL INVES MUTL FD	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	
214722	0	0					3206	0	172614					25455			0	82181	0	0	0									
214807	0	0	0	0	0	0	128000	0	1946000	0	40795000	6648000	24403000	40000	0	666000	0	0	0	6000	0	0	0	0	0	0	1252000	0	28000	
214843	0	0					655	0	45478					6000			0	27348	0	0	49									
215130	0	32660					2705	0	155373					0			0	0	2268	25000	0									
215251	0	0					225	1050	8638					0			0	7670	0	0	0									
215345	0	0					1587	0	74611					14164			0	61131	0	0	5312									
215354	0	7851					1156	0	8074					8000			0	223	0	0	330									
215653	0	0					165	224	1739					0			224	1337	0	0	0									
215662	0	0					956	0	166604					10605			0	3104	0	0	1025									
215710	0	0					1983	0	98823					1201			0	40723	340	0	2631									
216164	0	0					651	0	0					10214			0	0	0	0	0									
216230	0	0					526	10070	9614					0			0	0	0	0	1789									
216632	0	0					1072	20463	33563					10000			18803	1906	0	0	14661									
216922	0	0					17640	57433	177003					62439			57426	0	289	0	72951									
217059	0	0					701	0	13614					30			0	319	0	0	1596									
217620	0	0					3220	0	133020					12423			0	46675	0	0	7658									
218131	0	19045					1246	6427	47067					5000			3633	0	0	0	2472									
218261	0	0					130	0	40137					0			0	15892	0	0	0									
218757	501	0					0	1006	0					0			0	0	0	0	0									
218775	0	0					568	0	9943					3745			0	944	0	0	0									
218850	0	0					345	0	6411					500			0	967	0	0	0									
218878	0	0					1703	0	24709					0			0	2439	0	0	0									
219044	0	0					116	0	14351					175			0	6788	0	0	0									
219259	0	0					260	0	32191					0			0	1061	0	0	0									
219343	0	23611					5114	3000	594512					30000			0	123351	0	0	81201									
219651	0	0					300	0	101395					0			0	3501	0	0	6464									
219857	0	0					10	0	9428					43			0	3143	0	0	0									
220059	0	0					1768	0	143745					22000			0	115	0	0	7449									
220527	0	0					5976	0	269999					70843			0	88555	932	0	38446									
220844	0	0					688	14861	42694					11050			0	38685	0	0	636									
221476	0	0					3749	2779	55044					49000			0	9140	356	0	0									
222147	0	0					143791	547449	2114073					712666			109133	161439	643	0	155247									
222156	0	0					500	0	62074					0			0	21784	0	0	0									
222446	0	0					3655	0	64175					24050			0	27886	242	0	0									
222558	0	0					42	0	31354					0			0	0	0	0	360									
222754	0	0					1020	0	29092					5336			0	8257	0	0	1065									
223322	0	0					5104	11708	33660					29165			11708	1117	7	0	14442									
223331	0	0					5059	819	289820					0			819	104099	0	0	45725									
223452	0	0					118	0	26178					0			0	1426	0	0	311									
223751	0	0					204	0	14375					105			0	0	0	0	0									
223845	0	0					390	27152	33591					0			27152	0	0	0	0									
224178	0	0					24792	0	1077662					255801			0	167534	4	0	345000									
224552	0	0					2	11	1819					0			11	0	0	0	0									
224637	0	0					1546	0	40715					8000			0	3131	0	0	3533									
224655	0	0					1417	29491	69716					3000			29491	0	0	0	31226									
224954	0	0					0	15361	0					0			15361	0	0	0	0									
225054	0	0					432	0	5814					2043			0	0	0	0	0									
225157	0	0					164	0	55					0			0	55	0	0	0									
225241	0	0					103	0	9186					463			0	5354	0	0	0									
225335	0	0					3623	0	217785					33000			0	102987	2030	0	17793									
225559	0	0					2537	0	113118					11600			0	17922	0	0	25533									
225942	0	0					88	0	13437					0			0	5158	0	0	0									
226752	0	2730					361	0	27520					2662			0	344	0	0	2000									
226949	0	0					55	0	476					0			0	376	0	0	0									
227151	0	0					1252	0	96800					3105			0	19025	0	0	9039									
227179	0	28025					0	38308	214516					0			38308	8988	0	0	34464									
227357	0	0					1223	0	104790					10196			0	34499	0	0	0									
227656	0	0					552	0	9892					2500			0	1003	0	0	0									
228000	0	0					1526	0	16968					210			0	0	0	0	2957									
228055	0	0					42	680	11587					0			680	1134	0	0	0									
228158	0	0					405	0	36645					1966			0	355	0	0	18089									
228345	300	0					488	16666	0					160			16366	0	0	0	0									
229342	0	0					551	0	45819					4500			0	23001	0	0	9781									
229454	0	943					188	0	31090					0			0	5366	0	0	0									
229801	100127	163406					134558	1881589	1091693					2102680			348651	26272	48289	0	793804									
229913	319570	0	2273	0	0	0	46372	325192	3007	0	2909779	982292	881304	62848	0	0	0	0	3007	0	0	3349	0	0	0	0	0	0	0	
229940	0	0					194	0	9968					0			0	4956	0	0	0									
229959	0	0					0	10202	0					0			2291	0	0	0	0									
230254	0	0					251	5336	0					499			2825	0	0	0	0									
230357	0	0					60	1127	3251					0			1127	0	0	0	0									
230423	0	0					1049	0	57025					114			0	13962	0	0	5968									
230535	0	5079					1629	0	15741					0			0	1214	0	0	0									
230610	0	7903					1020	0	48471					1580			0	24211	0	0	904									
230740	0	0					650	0	24371					0			0	369	0	0	7207									
230759	0	0					5608	100	434405					123059			0	732	2282	0	47292									
231149	0	0					704	0	60228					5312			0	32887	0	0	0									
231242	0	0					7575	0	459377					12440			0	1086	0	0	72058									
231279	0	0					1894	3390	21750					0			980	4281	0	0	0									
231336	0	2147					748	0	63930					1800			0	15124	0	0	0									
232258	0	0					56	0	10292					1000			0	2186	162	0	0									
232847	0	0					508	0	44000					0			0	6470	0	0	11701									
232856	0	0					1727	0	77538					25435			0	0	0	0	0									
233031	2037	56546	0	0	450	216201	889154	7693	23309373	0	126969799	277824	111145299	6208428	2079	12543	0	19236	148341	0	1905902	2015	21195252	1112	1647660	0	10644	0	2950	
233246	0	0					423	0	14678					5811			0	363	0	0	0									
233358	0	0					564	6733	22684					0			6733	0	196	0	0									
233442	0	0					0	0	2730					0			0	2330	0	0	0									
233451	0	0					100	0	1938					0			0	681	0	0	148									
233527	0	0					1720	6337	13269					19838			6073	0	0	0	0									
233554	0	0					634	0	42268					1900			0	707	4	0	0									
234056	0	0					79	10330	13462					0			10330	0	0	0	1000									
234355	0	4030					5234	0	191020					2307			0	48264	1058	0	10072									
234506	0	1017					581	8240	45937					0			8240	28060	0	0	0									
234739	0	0					2190	0	68067					4783			0	3936	0	0	5548									
234841	0	0					964	0	128761					15000			0	66408	0	0	0									
235017	0	0					359	5065	11751					3000			5065	3032	0	0	0									
235231	0	0					483	0	39378					0			0	18490	0	0	0									
235316	0	0					243	0	2709					2822			0	0	0	0	0									
235446	0	1099					662	0	77676					76			0	12422	0	0	1499									
235530	0	0					1463	0	93948					15000			0	51198	0	0	0									
235558	0	0					239	0	0					3000			0	0	0	0	0									
235950	0	0					136	0	26820					0			0	8407	0	0	0									
236050	0	0					146	45	14756					0			45	1256	0	0	0									
236153	0	0					5713	29524	159571					43830			29524	60334	850	0	3811									
236256	0	0					132	0	41831					0			0	9543	0	0	8770									
236452	0	0					699	0	73					3000			0	0	0	0	0									
236603	0	0					376	8236	106069					1788			4574	39967	0	0	0									
236706	0	0					4619	151993	270041					30399			21384	17799	1492	0	0									
236957	0	505					0	0	61209					5000			0	39444	1656	0	5000									
237066	0	0					4281	0	117174					0			0	10914	0	0	0									
237150	0	0					743	0	61824					0			0	18877	167	0	15187									
237619	0	5987					1411	19681	55793					11050			19680	7572	2403	0	2726									
237954	0	0					1294	0	47650					17000			0	31270	8	0	0									
238045	0	10514					0	0	10924					0			0	311	0	0	0									
238139	0	0					476	2579	25333					317			1519	0	0	0	0									
238241	0	0					1473	0	37155					0			0	10652	0	0	2932									
238250	0	0					124	0	31466					0			0	6778	0	0	0									
238737	0	6727					868	0	86385					0			0	1246	3292	0	9									
238755	0	0					298	0	8737					0			0	5395	0	0	0									
239015	0	0					1749	73769	149498					0			0	0	0	0	45000									
239042	0	0					93	0	1000					0			0	316	0	0	0									
239275	0	0					12150	0	154802					65900			0	35243	530	0	0									
239556	0	0					872	0	35802					14500			0	22224	0	0	0									
239613	0	0					11067	2018	246984					106071			2018	113528	985	0	0									
239640	0	0					933	0	20425					2774			0	3963	0	0	1308									
239659	0	0					1056	186	7343					20067			95	7316	0	0	0									
239752	0	0					1209	7841	7814					7685			7841	336	0	0	0									
240356	0	0					1310	0	51316					17500			0	34325	0	0	0									
240459	0	0					252	0	20301					2000			0	15803	90	0	0									
240954	0	0					936	58612	390					1450			26617	0	0	0	0									
241009	0	0					301	1614	48385					46			1614	26379	0	0	0									
241157	0	0					4056	0	133765					14992			0	41295	0	0	81624									
241559	0	0					410	5340	13387					0			5340	0	0	0	12004									
241607	0	0					12686	0	188192					129695			0	0	0	0	43593									
242248	0	0					618	4634	15340					0			4634	0	73	0	0									
242257	0	0					513	3315	23483					0			2961	10764	0	0	0									
242444	0	0					322	305960	0					1605			53939	0	0	0	0									
242949	0	0					391	0	21879					700			0	4923	0	0	0									
242958	0	1037					348	0	25422					3200			0	13580	907	0	0									
243375	0	0					0	7411	0					0			2773	0	0	0	0									
243414	0	0					768	976	27834					2000			976	4281	1856	0	0									
243647	0	0					0	150	16847					0			150	0	0	0	0									
243955	0	0					82	0	528					910			0	0	0	0	0									
244037	0	0					804	0	10318					4000			0	3935	0	0	0									
244149	0	0					852	12842	17490					1694			12842	0	0	0	0									
244158	0	0					467	0	64863					1371			0	30011	0	0	0									
244251	0	0					526	0	213373					0			0	91454	0	0	2381									
245016	0	0	0	0	0	0	456	0	0	0	702872	113119	525156	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276	0	0					22496	854845	3493783					417335			0	76130	0	0	3350000									
245351	0	0					3636	0	188685					38500			0	6732	0	0	11050									
245557	0	3691					1637	0	146213					0			0	40953	0	0	22407									
245856	0	0					70	2166	12226					650			2166	3017	0	0	0									
246022	0	21206					0	0	49018					414			0	24779	0	0	0									
246134	0	0					1384	0	88586					15000			0	16307	0	0	0									
246237	0	0					147	5237	353					0			3029	0	2	0	0									
246451	0	0					1053	0	14662					0			0	207	0	0	0									
246657	0	0					3680	0	224337					57820			0	87945	0	0	36684									
246947	0	528					222	219	33470					484			219	9754	0	0	0									
246956	0	0					1217	0	26809					7335			0	5405	0	0	0									
247140	0	0					900	3834	12656					12000			3834	0	0	0	0									
247355	0	1008					724	30494	121588					7030			30393	31914	531	0	24201									
247449	0	0					223	0	21660					2760			0	4432	0	0	682									
247476	0	0					397	4885	2					4600			0	0	0	0	0									
247551	0	0					859	10	12169					3867			10	0	0	0	0									
247908	0	0					4884	0	79782					63719			0	17573	2779	1	0									
248240	0	0					5499	62439	4642					26660			8275	1495	0	0	0									
248352	0	0					142	0	9414					642			0	5798	0	0	0									
248455	0	0					866	0	102568					2432			0	50843	0	0	8737									
248633	0	0					1128	22215	38222					16500			22215	5858	0	0	0									
248745	0	0					1101	19685	6942					12510			19635	2364	240	0	0									
248969	0	0	0	0	814	0	1716	7967	0	0	168013	12809	123776	31270	2811	0	0	0	0	0	0	9	0	4333	0	0	0	0	0	
249153	0	0					3189	34719	6723					0			0	715	0	0	0									
249304	0	101					931	0	12467					7965			0	1295	142	0	0									
249416	0	0					548	0	40530					0			0	16475	0	0	0									
249546	0	0					733	7920	3411					0			552	242	517	0	0									
249564	0	0					1142	0	104236					0			0	16613	0	0	0									
249612	356888	0					0	1304876	654308					891			0	0	45804	0	0									
249658	0	0					2638	0	71799					3590			0	5889	0	0	0									
249872	0	0					12958	484134	5244					160341			27478	0	5244	0	3445									
249957	0	0					278	718	10928					1000			691	1081	0	0	2114									
250047	0	0					675	10	57244					7000			10	11602	0	0	1533									
250430	0	0					1060	8683	35092					600			8683	20142	0	0	0									
250850	0	0					621	0	24050					0			0	6899	33	0	0									
251352	0	0					305	0	141503					0			0	83653	1679	0	0									
251558	0	0					1030	0	74131					12220			0	45249	3612	0	13869									
251745	0	0					105	26362	105162					549			26362	0	0	0	0									
251857	0	0					136	0	23206					0			0	0	0	0	2259									
252041	0	1004					513	215	77371					3961			215	67589	0	0	4793									
252256	0	0					0	0	960					0			0	55	0	0	0									
252452	0	0					128	0	25616					800			0	4579	0	0	0									
252658	0	1299					599	0	18107					386			0	5250	0	0	3855									
252836	0	0					1223	0	21701					1487			0	0	0	0	0									
253262	0	0					927	0	85941					0			0	18877	0	0	1614									
253356	0	0					2414	12936	381306					0			12176	17376	0	0	52565									
253440	0	505					660	0	16717					0			0	332	0	0	0									
253468	1700	0					5536	1700	423265					17008			0	31126	96	0	51752									
253646	0	0					296	0	37518					1500			0	12617	0	0	0									
253730	0	0					213	0	9425					2000			0	452	0	0	0									
253776	0	0					482	52	5077					0			0	0	3	0	0									
254317	0	0					160	712443	57592					23100			125924	0	57592	0	0									
254504	0	0					263	0	45684					1919			0	18557	0	0	0									
254652	0	0					2613	22589	9667					0			0	2842	0	0	0									
254670	0	0					388	0	13957					4500			0	0	0	0	0									
254849	0	499					869	0	23924					0			0	0	0	0	8360									
255136	0	0					2225	0	51773					37068			0	18662	1172	0	0									
255350	0	0					385	300	37241					1000			300	799	0	0	0									
255547	0	0					290	0	17991					3892			0	5985	0	0	0									
255556	0	501					1466	43228	28261					5500			13087	8401	0	0	14081									
255574	0	0					2686	86367	291080					0			125	0	0	0	0									
255659	0	0					7188	0	630909					71454			0	115547	30	0	58790									
255873	0	0					2735	96	4225					7253			0	0	1608	0	0									
256049	0	0					0	0	5415					0			0	157	0	0	0									
256058	0	1011					1281	1133	110874					10000			1133	39992	407	0	0									
256179	0	0					41	4194	5303					0			1482	0	0	0	0									
256553	0	12099					7787	521	291993					24407			21	24576	0	0	0									
256964	0	0					965	0	17597					6672			0	4885	0	0	0									
257233	0	0					3862	0	189978					30109			0	137201	0	0	0									
257345	0	0					108	0	22309					0			0	14001	0	0	0									
257466	0	0					294	0	8814					0			0	2089	0	0	0									
257653	0	3042					0	0	12989					0			0	3202	0	0	0									
257756	0	0					1343	0	12184					7704			0	545	2002	0	4400									
257868	0	0					2310	22188	171661					34000			22188	7220	0	0	92240									
258146	0	0					69	0	7772					300			0	2708	0	0	0									
258306	0	0					2878	1608	14665					3408			510	0	0	0	0									
258351	0	1002					538	0	12917					4041			0	5457	0	0	0									
258379	0	0					176	0	12566					0			0	0	0	0	0									
258445	0	0					2909	71111	0					10000			0	0	0	0	25576									
258539	0	0					263	0	54520					0			0	19358	0	0	0									
258632	0	0					659	0	8848					4000			0	2040	0	0	0									
258771	0	70350					37027	201	298484					118897			0	5833	0	0	0									
259059	0	0					424	0	50713					1088			0	29966	0	0	0									
259330	0	80					5093	1210	132918					30620			1210	24195	10	0	518									
259442	0	0					1347	3550	33925					20263			0	17844	1045	0	0									
259657	0	159					7555	0	172912					157357			0	518	19853	0	0									
259956	0	0					503	0	44248					6613			0	32201	0	0	7439									
260055	0	0					5973	328685	96957					14856			270103	0	5312	0	40071									
260354	0	0					6	0	26146					0			0	9115	0	0	0									
260831	0	0					110	0	7713					500			0	0	0	0	0									
260868	0	0					257	354	6472					1744			215	92	0	0	0									
261070	0	0					1022	0	15662					5500			0	747	0	0	0									
261146	0	0					1441	0	23305					11857			0	9751	0	0	0									
261258	0	0					529	29879	0					5000			7881	0	0	0	0									
261360	0	37975					120	5297	117498					0			5297	13621	0	0	0									
261940	0	0					2563	44023	56063					6389			44023	0	0	0	0									
262059	0	0					577	0	79830					3000			0	14635	0	0	0									
262237	0	1233					614	0	30110					8637			0	15173	0	0	0									
262358	0	0					847	18595	25023					11975			18353	1130	0	0	0									
262741	0	0					1110	12557	8170					12389			12557	0	0	0	0									
262844	0	200					1178	0	69167					11298			0	18813	0	0	10118									
262956	0	0					672	240	29966					12500			240	22161	0	0	0									
263243	0	0					2033	13623	58546					12775			13592	0	0	0	4354									
263551	0	0					369	995	864					0			0	0	0	0	0									
263627	500	0					924	30260	0					0			4280	0	0	0	0									
264156	0	2743					0	0	10068					0			0	0	0	0	0									
264455	0	0					361	0	76922					0			0	13962	0	0	1015									
264558	0	0					1046	0	91588					64			0	3919	28	0	4294									
265340	0	0					783	38	70972					4000			20	38888	0	0	0									
265407	0	0					4041	2117	227648					2425			2100	46774	5307	418	68441									
265452	0	0					746	15318	20995					8800			6731	15582	0	0	1519									
265676	0	0					722	3341	11157					6227			3341	0	0	0	0									
266066	0	0					808	2391	49459					9331			2391	14159	0	0	0									
266244	0	0					670	0	31447					3600			0	18036	0	0	610									
266253	0	0					614	0	17399					2885			0	6456	0	0	0									
266271	0	24999	4424	185	0	14	158857	7524	2054892	15945	18592815	0	16925022	2728378	0	0	0	0	0	0	1526171	0	2029494	0	0	3100	0	0	200	
266655	0	0					517	0	11613					4075			0	8748	0	0	0									
266851	0	0					656	0	34752					6000			0	4370	0	0	0									
266879	0	0					495	1650	692					0			0	0	692	0	0									
266945	0	0					3075	130	141221					0			130	64247	7	0	0									
267652	0	0					661	0	12542					0			0	4077	0	0	0									
267737	0	0					9621	0	411755					121633			0	2782	139	0	45448									
268136	0	0					371	250	13984					0			250	3554	0	0	0									
268257	0	0					1019	81287	27042					2806			26735	12760	0	0	9771									
268556	0	0					1411	22518	102669					0			22518	0	0	0	56048									
268828	0	0					600	0	149906					0			0	19499	0	0	0									
268976	0	0					2470	92104	0					0			5316	0	0	0	0									
269049	0	3046					2853	0	54162					24500			0	206	0	0	5154									
269058	3400	0					1081	30172	3593					3400			16742	248	0	0	0									
269478	0	0					1439	0	17619					8425			0	2480	1765	0	0									
269759	0	0					76	8359	1913					0			8359	0	0	0	0									
270148	0	0					0	0	30380					0			0	6290	0	0	0									
270353	0	0					234	0	16462					338			0	14815	0	0	0									
270504	0	5056					4309	37949	28461					18834			37949	0	142	0	21480									
270531	0	0					5674	0	16890					0			0	0	0	0	0									
270652	6704	0					0	27730	0					0			6621	0	0	0	0									
271136	0	0					31	0	0					0			0	0	0	0	0									
271154	0	0					910	0	20361					14650			0	11318	0	0	3277									
271275	0	0					3109	0	37746					13523			0	9353	1960	0	0									
271341	0	0					2174	987	11981					763			987	651	0	0	0									
271529	0	0					1657	0	65942					13220			0	21767	1977	0	34824									
271631	0	0					2892	1544	75638					21000			1544	250	0	0	18528									
271743	0	0					215	0	13891					4000			0	10648	0	0	0									
271752	0	0					322	56	39307					0			56	32390	0	0	0									
272030	0	0					0	0	10676					0			0	4803	0	0	0									
272058	0	0					174	1388	0					0			1388	0	0	0	0									
272151	0	0					19	0	16762					0			0	6381	0	0	0									
272218	0	20528					35487	102240	341686					150775			350	8930	8788	0	74988									
272245	0	0					0	8462	0					0			405	0	0	0	0									
272272	0	0					8761	0	63424					33500			0	23272	0	0	25983									
272302	0	0					5542	58032	234829					50779			0	9711	89833	0	18433									
272870	0	0					954	0	5927					1087			0	0	0	0	0									
273149	0	0					1682	0	10601					17132			0	1459	0	0	0									
273251	0	3041					155	0	27605					200			0	85	0	0	0									
273336	4011	10094					2875	68010	114309					15000			63799	0	499	0	0									
273550	0	0					1498	56	26317					25492			0	17039	0	0	0									
273653	0	0					171	0	7127					0			0	3965	0	0	0									
273662	0	46766					338	0	444057					0			0	101554	0	0	0									
273840	0	0					446	0	16657					2606			0	9577	0	0	2068									
273859	0	0					188	2664	0					0			815	0	0	0	0									
274025	0	0					36	0	8931					0			0	51	0	0	0									
274052	0	0					212	0	11459					1335			0	750	0	0	0									
274164	0	2995					494	36	9056					1512			0	0	0	0	0									
274548	0	0					203	1317	4671					0			1310	0	7	0	3585									
274641	3010	0					113	8513	0					0			2233	0	0	0	0									
274753	0	0					158	1400	5406					650			1396	0	2	0	0									
274829	0	0					2734	0	117115					35000			0	12243	31	0	17445									
274856	55	1362					200	433	17244					0			378	1775	0	0	0									
275255	0	0					129	0	19084					1750			0	3447	0	0	0									
275358	0	0					1874	0	60883					18500			0	18613	0	0	3332									
275509	0	0					840	37839	15104					0			37839	0	0	0	0									
275657	0	519					39	400	29549					0			400	18014	0	0	0									
275750	0	0					849	19350	71497					0			19350	0	0	0	13487									
276159	0	0					10	0	33267					0			0	23717	0	0	0									
276355	0	0					69	8523	0					0			0	0	0	0	0									
276551	0	0					604	6183	21548					3032			6183	0	0	0	0									
276579	0	6	0	0	0	0	94576	503676	1016440	0	16041897	1462633	12843585	102	0	227143	443887	40197	46060	55584	189550	0	9155	0	0	59789	693879	0	0	
276645	0	0					845	0	23314					12000			0	13286	0	0	3020									
276654	0	0					143	0	29916					0			0	1177	0	0	0									
276775	0	0					734	15	1642					0			0	450	789	0	0									
276850	0	0					5845	0	347300					101422			0	47084	20	0	1341									
276953	0	971					95	0	22477					48			0	15105	90	0	0									
277053	0	0					663	0	27229					0			0	2081	0	0	0									
277240	0	0					914	0	28153					5300			0	0	0	23580	12199									
277277	0	2525					604	47	5103					3575			0	1860	0	0	0									
277558	0	0					287	0	19726					1000			0	10509	0	0	0									
277567	0	0					584	0	1982					4000			0	1982	0	0	0									
277736	0	0					460	0	7990					3250			0	7990	0	0	731									
277820	0	0					1870	83788	117888					20000			27576	2158	0	0	11980									
278078	0	0					2356	0	25998					12500			0	6655	0	0	6725									
278153	0	0					1073	0	1926					4000			0	294	0	0	0									
278256	0	0					414	0	48614					5138			0	13336	0	0	2597									
278555	0	3011					2483	0	54993					25000			0	3599	0	0	0									
278733	0	0					128	0	20119					0			0	999	0	0	0									
278751	0	0					122	0	7507					0			0	0	0	0	0									
278818	0	0					2510	0	105839					62393			0	59012	177	0	0									
278957	0	0					2455	0	30125					8068			0	8177	0	0	0									
279105	0	0					14894	146703	176740					160338			6341	3810	1534	0	4276									
279338	0	0					8955	0	144492					6750			0	0	0	0	0									
279673	0	5512					1014	0	12741					3000			0	0	0	0	0									
279842	0	0					1075	0	34030					4000			0	14703	0	0	2529									
279954	0	0					1438	0	59739					14816			0	20067	0	238	1737									
280044	0	0					8446	0	262210					55000			0	53158	1094	0	27021									
280110	0	100	0	1	0	153	380251	18996	19422425	0	85556521	4479089	70652399	5917906	0	172	996	149768	2475	82974	1710830	0	980981	0	18288775	5000	0	13000	0	
280138	0	0					167	0	37353					157			0	21056	0	0	0									
280352	0	0					0	17691	0					0			2952	0	0	0	0									
280558	0	0					9	0	9444					0			0	185	0	0	0									
280950	0	1513					60	0	42481					0			0	7976	0	0	0									
281210	0	0					316	2893	113893					0			2813	30195	0	0	1746									
282048	0	0					1398	0	22878					3000			0	2240	0	0	0									
282075	0	0					4595	70664	84246					25690			0	0	0	0	0									
282226	0	0					510	0	55014					0			0	484	0	0	0									
282329	0	0					10191	0	301456					35318			0	68090	1067	0	41539									
282824	0	0					447	0	17796					1500			0	5372	194	0	0									
283157	0	0					92	186	10477					95			120	9488	0	0	0									
283438	0	0					13556	0	234853					3000			0	45829	0	0	0									
283652	0	0					1032	0	3306					7350			0	0	0	0	0									
283737	0	0					1717	40327	0					182			0	0	0	0	9209									
283858	0	0					387	0	12333					2000			0	4696	0	0	0									
283867	0	0					2256	308	13851					50047			308	0	0	0	0									
284154	0	0					96	5563	22					0			0	0	0	0	0									
284239	0	0					490	9897	949					12596			0	0	0	0	0									
284248	0	0					228	0	15811					0			0	1977	0	0	0									
284556	0	0					898	0	4328					1000			0	541	0	0	0									
284958	0	0					134	0	5425					2121			0	331	0	0	0									
285151	0	0					370	0	30347					0			0	0	0	0	0									
285348	0	0					4425	6067	24010					0			6067	0	0	0	0									
285544	0	0					920	0	0					0			0	0	0	0	0									
285553	0	0					0	474	4902					0			474	498	0	0	0									
285740	0	0					2146	2374	135455					20018			1049	39324	0	0	16662									
285759	0	0					411	0	9828					6000			0	6332	0	0	0									
285777	0	0					418	860	13429					4500			0	4156	419	0	0									
285852	0	0					623	0	72668					2000			0	22001	0	5093	0									
285928	0	0					1542	0	55183					25100			0	16621	0	0	0									
286251	0	1273					0	0	6508					0			0	1047	0	0	0									
286457	0	0					89	0	4440					0			0	99	0	0	0									
286840	0	0					0	4562	588					0			4562	0	0	0	0									
287007	0	27703					60	5	27703					0			0	0	0	0	0									
287342	0	1366					499	0	16566					9773			0	6919	0	0	0									
287650	0	0					145	455	10760					0			455	1014	0	0	0									
287856	0	0					0	10273	0					0			7723	0	0	0	0									
287922	0	0					94	0	12441					389			0	5764	0	0	0									
287959	0	0					254	0	57882					0			0	1551	0	0	2956									
288152	0	0					69	0	7369					0			0	981	0	0	0									
288358	0	0					1782	0	76551					11155			0	0	0	0	502									
288376	0	3818					1255	0	64365					0			0	24661	0	0	0									
288853	0	0					28956	2451636	2885885					41252			675041	515129	0	0	0									
289056	0	0					427	13331	2946					499			8448	1510	0	0	0									
289225	0	0					2259	7739	34390					16000			6134	13213	0	0	0									
289449	0	0					190	0	14264					0			0	10173	0	0	0									
289515	0	0					5852	0	122688					61712			0	40013	2082	0	54366									
289702	0	302					8435	8212	51183					123771			8212	4859	33530	0	0									
289739	0	0					653	1000	17864					3211			0	0	0	0	0									
289757	0	0					482	0	34720					2500			0	19425	0	0	0									
290052	0	0					1881	23756	158448					11071			23756	28094	0	0	25184									
290230	0	0					669	0	60304					3673			0	5215	340	0	0									
290249	0	12783					1865	3612	118942					12000			3612	51967	0	0	54481									
290838	0	0					0	1175	0					0			75	0	0	0	0									
290922	15592	0					78	15592	0					0			0	0	0	0	0									
291059	0	0					842	252	294					6106			252	0	0	0	0									
291273	0	0					7649	0	144692					118063			0	0	346	0	0									
291330	0	0					409	0	24402					0			0	3887	0	0	0									
291611	0	0					933	0	184832					175			0	41005	22154	0	0									
291732	0	0					103	0	44307					0			0	22282	0	0	0									
292234	0	2901					3830	0	44720					27940			0	22523	0	0	0									
292467	0	0					194	92	30087					2086			0	0	0	0	1284									
292524	0	0					6747	0	104022					112271			0	22515	0	0	0									
292850	0	754					155	7486	10085					0			7486	0	0	0	0									
292908	0	0					3991	2235	95468					22000			2235	38423	0	0	4807									
293053	0	0					1197	0	168474					0			0	43252	0	0	0									
293352	0	0					142	0	10711					0			0	5267	0	0	0									
293437	0	0					2906	0	149955					41013			0	105574	0	0	0									
293651	0	0					1053	0	39298					17110			0	9377	0	0	0									
293754	0	1400					347	0	5715					0			0	0	0	0	4326									
294023	0	0					483	0	55256					107			0	26551	18	0	953									
294153	0	0					200	0	13503					0			0	1128	174	0	0									
294256	0	41725					2870	0	100209					26945			0	3047	0	9115	8186									
294564	0	0					3273	0	55258					58267			0	24139	0	0	0									
294751	0	0					657	1258	16493					0			0	464	0	0	0									
294779	27	0					5705	4497	7893					58987			0	0	961	0	0									
294827	0	0					632	0	17132					1850			0	1147	0	0	0									
295011	0	0					1902	572	78648					19815			572	30741	0	0	4400									
