"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								17431										
242								1445										
279								5750										
354								406										
457								2909										
505								76126	4		0	0	1211		0	172	74739	
1155								27592										
1351								2758										
1454								60726	5700		0	0	6580		0	320	48126	
1557								3501										
1669								27038										
1829								61189	2887		0	0	2168		0	4376	51758	
1856								48138										
2040								3720										
2161								24312										
2376								21729	0		0	0	2382		0	11586	7761	
2554								4369										
2732								60342	2202		0	0	3247		0	14570	40323	
2750								894										
3252								5942										
3458								9816										
3720								21705										
3953								3913										
4156								4098										
4231								9430										
4437								20086										
4839								4337	903		0	0	1963		0	968	503	
5005								52524	1453		0	0	1202		0	2717	47152	
5069								54720	0		0	0	132		0	2049	52539	
5135								41038	0		0	0	3733		116	0	37189	
5210								38395	4922		0	0	6693		0	1669	25111	
5331								7089	461		0	0	1155		0	2342	3131	
5461								29833	5677		0	0	7638		0	461	16057	
5751								1325										
6039								16864										
6141								4925										
6329								50951	178		0	0	6982		0	15175	28616	
6972								11994	5220		0	0	4960		0	716	1098	
7009								9769	289		2000	0	12		0	7443	25	
7045								27025										
7157								657										
7456								5959										
7634								11834										
8033								19969										
8462								20008										
8631								3230										
9357								32980	5137		0	0	546		0	1122	26175	
9553								7022										
9807								87031	5530		0	0	5167		0	4328	72006	
9955								21309										
10250								25764	2658		0	0	1775		8331	0	13000	
10849								18709	36		0	0	1386		0	2148	15139	
10858								58842	3225		0	0	1881		0	8175	45561	
11145								12925										
11640								13723	184		0	0	4755		0	7942	842	
11837								4491										
12030								34804	11		0	0	4207		0	2698	27888	
12142								16767										
12245								2061										
12311	1338401	542139	0	1714	0	151766	642782	1338401	247992	1714			294147	151766			642782	
12647								5849										
12656								625	0		0	0	266		0	350	9	
12937								22323										
12946								10678	3571		0	0	4241		0	2272	594	
12955								7487										
13037								5330										
13103								34653	0		0	0	2987		0	10725	20941	
13251								11179										
13457								1134										
14052								8681										
14155								2803										
14650								3729										
14753								4123										
14865								10258										
14977								13877										
16458								15411										
16551								2259										
16748								6745										
16944								6080										
16953								8738										
17110								12278										
17147								105374	0		0	0	23838		0	81536	0	
17259								945										
17464								208826	12144		0	0	10185		0	8614	177883	
17950								6253										
18050								13914	127		0	0	4319		0	5213	4255	
18135								6722										
18377								14726										
18827								43934	3998		0	0	2622		0	6386	30928	
18836								9842										
18854								31547										
18957								2669										
19356								2228										
19730								284444	2492		0	0	18818		0	9539	253595	
19936								61041										
19972								24153										
20053								5042										
20370								19321										
20512								2999										
20633								8034	819		0	0	3521		0	3539	155	
20857								23251										
21256								2159										
21359								4430										
21630								1662										
21658								5911										
22048								12139										
22356								7367										
22459								6466										
22543								11503										
22552								404										
22730								4887										
22936								51445	0		0	0	2107		0	231	49107	
22954								4955										
23045								2369										
23241								344034	509		0	0	26382		0	65870	251273	
23456								1300										
23504								54671	7139		0	0	4662		0	2986	39884	
23540								63325										
23643								6537										
23755								12607										
24006								106932	7207		0	0	3779		0	3415	92531	
24453								46561	563		0	0	664		0	128	45206	
24659								5752										
24668								12783										
24855								7233										
24949								143109	0		0	0	6047		0	13044	124018	
25357								3959										
25647								3146										
26149								3569										
26242								16425	0		0	0	2869		0	3642	9914	
26457								1711										
26765								34434										
26859								80673	50		0	0	2801		0	75729	2093	
27548								12181	14		0	0	5960		0	5973	234	
27614								11492										
27847								16273	0		0	0	3975		0	4694	7604	
28152								7868										
28255								88270										
28349								4514										
28406								61575	21		0	0	2996		0	8506	50052	
28572								2275										
28732								6925										
29104								80129	3479		0	0	0		0	12732	63918	
29636								23356	232		0	0	8361		0	14763	0	
29953								3452										
30052								2596										
30258								37625	3220		0	0	2557		0	1199	30649	
30418								33	0		0	0	0		0	23	10	
30502								51272	4050		0	451	3462		0	1055	42254	
30650								5831										
30810	4969326	238061	82605	0	1325000	84514	3239146	4969326	237390	82605			671	1409514			3239146	
31134								31032										
31255								18835	2294		0	0	1645		0	3664	11232	
31657								2200										
31826								27611										
31835								4154										
32234								16133										
32766								19211										
33147								36093	550		0	0	2301		0	391	32851	
33259								47167	8		0	0	1692		0	1377	44090	
33268								3039	912		0	0	1031		0	526	570	
33727								41111	3332		0	0	3749		0	84	33946	
33754								3193										
33839								10437	0		0	0	205		0	10232	0	
33857								13320										
34153								70450	4364		0	0	4200		0	2576	59310	
34359								297										
34425								24611	1		0	0	2082		0	2156	20372	
34434								7943										
34452								4536										
34537								227537	0		0	0	9877		0	18109	199551	
34555								9746										
34742								9826	0		0	0	1887		0	3924	4015	
34836								2392										
35057								4499	0		0	0	0		4499	0	0	
35301	22167343	61533	403128	10865234	0	23720	10813728	10895875	58425	0			2	23720			10813728	
35570								59101	0		0	0	17518		0	8457	33126	
35646								8100										
35842								2366										
36054								254992	8911		0	0	3194		0	37976	204911	
36344								27655	22		0	0	2671		0	5230	19732	
36456								10515										
36858								3594										
36933								12899										
37051								602										
37341								1161										
37378								36022										
37435								150656	70		0	0	11662		0	12249	126675	
37640								77568	0		0	0	7988		0	35616	33964	
37659								1504										
37743								12383										
37949								7441										
38535								29090	2914		0	0	1956		0	300	23920	
38740								26259										
39327								26652	2181		0	0	6212		0	16978	1281	
39420								19591	6578		0	0	8885		0	1951	2177	
39475								379686	19119		0	0	13183		0	300	347084	
39756								44400	7105		0	0	2641		0	8505	26149	
40033								7721										
40350								7303										
40707								55056										
40855								4757										
41245								1617										
41553								8355										
41629								22662										
41759								5251										
41825								7153										
41937								1947										
41955								5283										
42037								10302										
42055								3046										
42354								8936										
42420								133316	36092		0	0	37782		0	702	58740	
42448								37809	567		0	0	4209		0	119	32914	
42457								4190										
43052								1480										
43351								1246										
43454								2346										
43511								73620	4304		0	0	3626		0	736	64954	
43744								9873										
43856								9029										
43959								10712										
44040								30104										
44433								18862	0		0	0	930		0	3970	13962	
44741								33209	2		0	0	3735		0	2447	27025	
44750								3266										
44929								10656										
45038								991										
45047								12023										
45056								12593										
45430								16995										
45458								248										
45551								33245	0		0	0	2791		0	7954	22500	
45560								76831	11870		0	0	2392		0	13008	49561	
45775								21020										
46053								8197										
46941								8721										
47153								4620										
47247								18385										
47256								5719										
47452								20104										
47500								9001	1406		0	0	915		0	2473	4207	
48057								18283										
48150								7135										
48374								10586	3244		0	0	4508		0	1078	1756	
48440								10961										
49054								3723										
49148								4987										
49241								8708	339		0	0	4044		0	613	3712	
49344								15833										
49643								735										
49652								1874										
49821								71879	0		0	0	3757		0	19725	48397	
49858								5509										
49951								8796										
50144								1273										
50461								20779										
50546								4085										
50854								10567										
50957								31029										
51253								3166	92		0	0	1231		0	1843	0	
51356								4105										
51459								8721										
51730								17090										
51842								15049										
52410								1120										
52719								2375142	0		0	0	0		427499	0	1947643	
52951								14261										
53015								4800										
53033								599445	19674		0	215	6290		214	4834	568218	
53051								10441										
53239								32761										
53453								1624										
53752								1911										
54049								14692										
54058								6872										
54375								16042	0		0	0	3995		0	11453	594	
54441								2463										
54656								4882	0		0	0	2882		0	153	1847	
55176								28083	0		0	0	1043		0	27040	0	
55336								32934	2151		0	0	3864		0	570	26349	
55635								8332										
55653								5571										
56258								4227										
56351								67235	6040		0	0	11841		0	3965	45389	
56427								1179										
56548								12895	733		0	0	855		0	304	11003	
56557	86094	28161	0	2	0	5663	52268	86094	24610	2			3551	5663			52268	
56717								7340	2939		0	0	1279		0	401	2721	
57040								4294										
57228								28675										
57255								18523										
57451								24450	0		0	0	1517		0	20255	2678	
57572								2129										
57956								30636										
58074								2366										
58207								12231										
58225								11867										
58243	363106	47386	0	1357	0	2933	311430	363106	33829	1357			13557	2933			311430	
58355								1627										
58551								2383										
58636								21382										
58757								9032										
58971								63667	42486		0	83	15364		0	678	5056	
59316								19534	2156		0	0	3103		0	606	13669	
59352								26645										
59679								4092										
59754								1842										
60143	4473011	877071	0	67732	0	3547	3524661	4427996	615509	22717			261562	3547			3524661	
60330								26360	3429		0	0	6563		0	3731	12637	
60433								2943										
60545								4623										
60554								5392										
60648								56091										
61122								147005	9964		0	0	6306		0	63537	67198	
61355								9659	5410		0	0	2721		0	1441	87	
61476								35682										
61757								12912										
61832								7647										
61953								8214										
62044								2358										
62110								520										
62147								6010										
63050								2503										
63069	948985	192005	1184	51880	1742	36566	665608	948985	144925	53064			47080	38308			665608	
63078								126608	14907		0	0	6084		0	31633	73984	
63201								2226										
63359								16458										
63573								8756	772		0	0	477		0	5056	2451	
63733								10576	116		0	0	4221		0	6239	0	
63742								8587										
63751								477										
64150								30888										
64543								23552	0		0	0	4419		0	15128	4005	
64552								664										
64619	43881	33464	0	0	0	4458	5959	43881	28143	0			5321	4458			5959	
64730								4969										
65205								118486	1300		0	0	1251		0	5036	110899	
65241								7020										
65513	178498	438	10746	1341	0	18164	147809	178498	0	12087			438	18164			147809	
65559								83563	880		0	0	2369		0	224	80090	
65746								55403	57		0	0	4263		0	51083	0	
65858								69340	12166		0	0	15305		0	1432	40437	
66015	22255	197	0	8506	0	2747	10805	22255	0	8506			197	2747			10805	
66154								6212										
66172								40289	1143		0	0	2288		0	326	36532	
66275								18090										
66837								26200	0		0	0	2065		0	24135	0	
67142								4297										
67151								83149	2885		0	0	1490		0	32630	46144	
67209								7739	1836		0	0	1519		0	2477	1907	
67254								10358										
67311								640490	3424		0	13	68790		99	97911	470253	
68345								4148										
68448								6602										
68756								5059										
68831								15696										
68840								2925										
68859								43461	150		0	0	3159		0	3637	36515	
68943								13059										
69333								134683	8776		0	0	8906		0	3889	113112	
69678								51190	247		0	0	3261		0	36316	11366	
69847								2744										
70049								17076	6		0	0	2608		0	7173	7289	
70058								2955										
70218								3396										
70414								12783	11		0	0	1900		0	2573	8299	
70638								4061										
70955								6122										
71318								17703	5122		0	0	2081		0	8979	1521	
71457								7666										
71859								1065										
72258								12653										
72351								984										
72454								4881										
72678								3224	15		0	0	1139		0	2070	0	
73031								12475										
73116								33486	2602		0	0	2000		0	3000	25884	
73152								2393										
73554								13139										
73956								2286										
74056								20072										
74140								37197	4879		0	0	7436		0	19849	5033	
74159								1944										
74403								37841	5975		0	0	2976		0	806	28084	
74449								5115										
74458								11300										
75053								7168	10		0	0	1417		0	362	5379	
75259								12239										
75446								5035										
75455								20340										
75558								9511										
75633	16539403	664901	0	755600	0	14607	15104295	16539403	518444	755600			146457	14607			15104295	
75651								6030										
76135								8031										
76153								1196										
76443								5221										
76854								2830										
77150								3913										
77253								2165										
77422								38062										
77758								42145	7817		0	0	1576		0	15015	17737	
77851								28362	6222		0	0	1933		0	4930	15277	
78036								23996										
78157								13973										
78241								1584										
78559								8457										
78858								66576	3885		0	0	1035		0	13022	48634	
79042								4027										
79127								1673										
79145								8127										
79257								7301										
79855								19591										
80020								3420										
80150								42583										
80431								3663										
80552								3693										
80936								13282										
81429								15131										
82033								3888										
82257								6195										
82350								4819										
82659								3865										
83151								13964										
83236								10755										
83375								20083	3682		0	0	2259		0	794	13348	
83638	134793	4864	0	741	0	14889	114299	134793	594	741			4270	14889			114299	
83834								15419										
83852								2938										
83955								3684										
84046								817										
84055								4127										
84251								2940										
84541								39880	5		0	0	7036		0	15681	17158	
84804								1234										
85052								2369										
85258								17995										
85454								7148										
85931								5204										
86349								22670										
86358								3835										
86527								44562	4852		0	0	5911		0	17757	16042	
86554								8174										
87047								2168										
87159								5925										
87234								22298	0		0	0	2057		0	4397	15844	
87476								19534										
88240								1696	0		0	0	468		0	1228	0	
88259								4675										
88352								9664										
88455								34440										
88530								28236										
88950								2731										
89032								22125										
89135								3994										
89751								12452	3917		0	0	2942		0	1074	4519	
89854								8116										
89957								1957										
90047								5911										
90328								11217	5		0	0	4401		0	6741	70	
90337								57971	4595		0	0	4099		0	2103	47174	
90645								18185										
90739								16297										
91156								3554										
91259								2872										
91615								2564										
91651								2352										
91754								4962	0		0	0	1387		0	1991	1584	
91950								3661										
92050								4618										
92144								2455										
92706								12718										
92854								4876										
92902								6617										
93244								18200										
93413								3591										
93543								9304										
93619								15537										
93721								1463110	12521		0	0	86946		0	84204	1279439	
93758								11643										
94139								51432	0		0	0	10998		0	4845	35589	
94456								3043										
94522								32723	2467		0	0	3760		0	12578	13918	
94755								4442										
94858								3382										
95051								25466										
95659								9893										
96553								6622										
97055								2459										
97279								9708										
97457								8529										
97804								8336	0		0	0	2012		0	5476	848	
97943								3887										
98351								3449										
98454								9852										
98463								52757	792		0	0	2594		0	9293	40078	
98548								13506										
98641								5011										
98717								22386										
99059								89895	1562		0	0	2225		0	63030	23078	
