"IDRSSD"	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG419	RCONG420	RCONG421	RCONG422	RCONG423	RCONG424	RCONG425	RCONG426	RCONG427	RCONG428	RCONG429	RCONG430	RCONG431	RCONG432	RCONG433	RCONG434	RCONG435	RCONG436	RCONG437	RCONG438	RCONG439	RCONG440	RCONG441	RCONG442	RCONG443	RCONG444	RCONG445	RCONG446	RCONG447	RCONG448	RCONG449	RCONG450	RCONG451	RCONG452	RCONG453	RCONG454	RCONG455	RCONG456	RCONG457	RCONG458	RCONG459	RCONG460	RCONG461	RCONG462	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	RCONJ477	RCONJ478	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
309150	0	0	0	0	0	0	0	0	0	0	0	83	2720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2604	0	7155										
309570	0	0	0	0	0	0	0	0	0	0	0	5937	10831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	14862	0	86930										
309655	0	0	0	0	0	0	0	0	0	0	0	883	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4116	0	2438										
309851	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																147	0	1202										
310437	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2372	0	132										
310754	0	0	0	0	0	0	0	0	0	0	0	21	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
310875	0	0	0	0	0	0	0	0	0	0	0	347	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	6591	0	10905										
310950	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3240	0	6638										
310978	0	0	0	0	0	0	0	0	0	0	0	832	26040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	569										
311050	0	161	0	0	0	0	0	0	0	0	0	4721	7064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														2914	0	19325	0	6175										
311144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3423	0	66										
311256	0	288	0	0	0	0	0	0	0	0	0	15	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2525	0	2774										
311265	0	0	0	0	0	0	0	0	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2258										
311452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1157										
311603	0	0	0	0	0	0	0	0	0	0	0	9237	10530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	19283	2500	15367										
311649	0	0	0	0	0	0	0	0	0	0	0	48	614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	491										
311658	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																644	0	0										
311845	93492	0	0	0	0	0	0	0	0	0	0	55628	221483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245492	0	698170	0	412237										
311939	0	555	0	0	0	0	0	0	0	0	0	254	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2243	388	202										
312244	0	0	0	0	0	0	0	0	0	0	0	225	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	11710	0	31697										
312356	0	0	0	0	0	0	0	0	0	0	0	257	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																856	0	1010										
312730	0	0	0	0	0	0	0	0	0	0	0	421	23876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	11834	0	7052										
313009	0	0	0	0	0	0	0	0	0	0	0	96	683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5648	0	47			Agent bank guarantee - credit card							
313157	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																921	0	3006										
313223	0	0	0	0	0	0	0	0	0	0	0	1931	1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4261										
313401	0	0	0	0	0	0	0	0	0	0	0	0	15098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																19653	0	1513										
313577	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																16508	0	8979										
314257	0	0	0	0	0	0	0	0	0	0	11980	148	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																13658	0	967										
314444	0	0	0	0	0	0	0	0	0	0	0	254	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																632	0	1190										
315339	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1303	0	531										
315357	0	0	0	0	0	0	0	0	0	0	0	437	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8984	0	4768										
315629	0	0	0	0	0	0	0	0	0	0	0	2244	9424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	3006	34864	0	6487										
315656	0	0	0	0	0	0	0	0	0	0	0	1230	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																8570	0	0										
315674	0	0	0	0	0	0	0	0	0	0	0	1200	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1147										
315852	0	0	0	0	0	0	0	0	0	0	0	0	1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														5389	2214	9821	0	20593										
316354	0	0	0	0	0	0	0	0	0	0	0	2628	3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																20635	0	2685										
316840	0	0	0	0	0	0	0	0	0	0	9698	926	31982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														15359	11625	43616	0	70908										
316859	0	0	0	0	0	0	0	0	0	0	0	210	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1195	0	818										
316934	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4401	0	0										
317100	0	0	0	0	0	0	0	0	0	0	0	3068	14191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13249	0	5517										
317258	0	0	0	0	0	0	0	0	0	0	0	782	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9849	0	10842										
317342	0	0	0	0	0	0	0	0	6195	0	0	6709	48537	0	0	6195	0	0	0	3458	0	2737	0	0	0	0	0	0	0	0																																														0	0	139916	12257	25689										
317650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																756	0	174										
318639	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																67	0	906										
318835	0	0	0	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3753	0	1476										
319047	761	0	0	0	0	0	0	0	0	0	0	3741	2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	6814										
319458	0	0	0	0	0	0	0	0	0	0	0	1195	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1352	0	4095										
319542	0	0	0	0	0	0	0	0	0	0	0	55	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2785	0	7140										
319551	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3173	0	24832										
320034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2071										
320052	1543	0	0	0	0	0	0	0	0	0	0	4020	15271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	16560	0	7648										
320070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
320119																																																																																										
320155	0	0	0	0	0	0	0	0	0	0	0	11647	4373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	15282	0	36943										
320856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																219	0	225										
321152	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
321255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																378	0	99										
321330	0	0	0	0	0	0	0	0	0	0	0	6	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5963	0	46										
321947	0	0	0	0	0	0	0	0	0	0	0	1157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4033	0	5505										
322056	0	0	0	0	0	0	0	0	0	0	0	4896	5788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	10196	0	14788										
322449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																279	0	2365										
322476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
322551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1024										
322757	0	0	0	0	0	0	0	0	0	0	0	250	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	749										
322850	0	0	0	0	0	0	0	0	0	0	0	34	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																606	0	455										
323035	0	0	0	0	0	0	0	0	0	0	0	0	4177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1787	0	5										
323204	0	0	0	0	0	0	0	0	0	0	0	1905	7253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	1637	35612	0	27305										
323651	0	0	0	0	0	0	0	0	0	0	0	1113	1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																721	2448	1705										
323718	0	0	0	0	0	0	0	0	0	0	0	5802	5285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1497	1072	2786	0	4032										
324153	0	0	0	0	0	0	0	0	0	0	0	2171	1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3874	0	2754										
324229	0	0	0	0	0	0	0	0	0	0	0	252	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	221										
324256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5556	0	0										
324274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	0	0	3565										
324340	0	0	0	0	0	0	0	0	0	0	0	580	13775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	23111	0	18144										
324649	0	0	0	0	0	0	0	0	0	0	0	1465	8694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4444	995	33278	0	11281										
324854	0	0	0	0	0	0	0	0	0	0	0	23	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3448	0	3711										
324863	0	0	0	0	0	0	0	0	0	0	0	1089	2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	138454	0	9643										
324975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1027										
325141	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2020	0	2130										
325459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2792										
325534	532	0	0	0	0	0	0	0	0	0	0	378	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1084	0	1558										
325824	325	0	0	0	0	0	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																97	0	124										
326054	0	0	0	0	0	0	0	0	0	0	2750	310	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																11897	0	6662										
326344	9	0	0	0	0	0	0	0	0	0	0	284	4039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																15595	0	18192										
326858	0	0	0	0	0	0	0	0	0	0	0	0	26348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	117218	0	37573										
326979	0	0	0	0	0	0	0	0	0	0	0	2207	4023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5053	0	87										
327015	0	0	0	0	0	0	0	0	0	0	0	784	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1038	0	0										
327220	0	0	0	0	0	0	0	0	0	0	0	182	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1932	0	612										
327305	1700	0	0	0	0	0	0	0	0	0	0	287	2506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	1461	26585	0	7598										
327435	0	0	0	0	0	0	0	0	0	0	0	789	11228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	5316	0	0										
327453	0	0	0	0	0	0	0	0	0	0	0	1193	2684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														4087	0	17133	0	19866										
327556	0	0	0	0	0	0	0	0	0	0	0	283	1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3630	0	23820										
327855	0	0	0	0	0	0	0	0	0	0	0	893	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4607	0	971										
327949	0	0	0	0	0	0	0	0	0	0	0	5012	4110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	266	0	0										
328058	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2521										
328151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	1856										
328357	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																36	0	312										
328423	0	0	0	0	0	0	0	0	0	0	0	811	3298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	35323	0	19448										
328450	0	626	0	0	0	0	0	0	0	0	5705	3881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																5383	0	11818										
328656	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	9416										
328777	9	0	0	0	0	0	0	0	0	0	0	2963	52160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	20933	0	3988										
329149	151	0	0	0	0	0	0	0	0	0	0	52	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1010	0	11341										
329345	0	0	0	0	0	0	0	0	0	0	0	366	3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																7479	0	1472										
329550	0	0	0	0	0	0	0	0	0	0	0	505	1558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1677	0	12382	0	314										
329756	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4242	0	2676										
329952	0	0	0	0	0	0	0	0	0	0	0	6140	1040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1015	0	1613										
330239	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																4890	0	6606										
330248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2954	0	9222										
330453	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1619	0	1102										
330855	0	0	0	0	0	0	0	0	0	0	0	6406	27056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	21068	0	4948										
330873	0	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																54	0	1949										
330949	0	0	0	0	0	0	0	0	0	0	0	2333	2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3421										
331375	0	0	0	0	0	0	0	0	0	0	0	5477	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1607	0	6367										
331544	0	0	0	0	0	0	0	0	0	0	0	7	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1514	0	2796										
331553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2618										
331713	0	0	0	0	0	0	0	0	0	0	0	2047	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2913	0	6078										
332055	0	0	0	0	0	0	0	0	0	0	0	698	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3688	0	6340										
332224	0	0	0	0	0	0	0	0	0	0	0	1407	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																200	0	12407										
332345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																138	0	397										
332402	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	1761	0	9479										
332756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																435	0	2591										
333034	0	0	0	0	0	0	0	0	0	0	0	132	4415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1889	0	9										
333052	0	28	0	0	0	0	0	0	0	0	0	10	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																169	0	1399										
333203	0	29730	0	0	0	0	0	0	0	0	0	4026	29527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														46	791	10145	0	10744										
333650	0	0	0	0	0	0	0	0	0	0	0	27	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	37125										
333856	0	0	0	0	0	0	0	0	0	0	0	180	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2988	0	1212										
333940	0	0	0	0	0	0	0	0	0	0	0	19	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2106	0	2099										
334255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																350	0	177										
334264	0	0	0	0	0	0	0	0	0	0	0	184	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3874	0	5055										
334648	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1526	0	11553										
334657	0	0	0	0	0	0	0	0	0	0	0	6	1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2465	0	7582										
335346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																40377	0	0										
335355	0	0	0	0	0	0	0	0	0	0	0	11	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2344	0	8024										
335757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	0										
336147	0	0	0	0	0	0	0	0	0	0	0	133	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																156	0	3449										
336361	0	0	0	0	0	0	0	0	0	0	0	500	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																805	0	910										
336576	0	0	0	0	0	0	0	0	0	0	0	2547	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1554	0	0	0	8803										
336950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	2346										
337247	0	0	0	0	0	0	0	0	0	0	0	142	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																204	0	2463										
337340	0	0	0	0	0	0	0	0	0	0	0	1	1007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																680	0	32										
338178	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	3449										
338646	0	0	0	0	0	0	0	0	0	0	0	803	1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2638	0	11135										
338758	0	0	0	0	0	0	0	0	0	0	0	969	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														697	1017	6214	0	1177										
338851	0	0	0	0	0	0	0	0	0	0	825	530	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1441	0	471										
338945	0	0	0	0	0	0	0	0	0	0	0	58	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1531	0	1807										
339054	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3203	0	4786										
339353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																567	0	1658										
339456	0	0	0	0	0	0	0	0	0	0	0	5607	4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																9638	0	3328										
339607	0	0	0	0	0	0	0	0	0	0	0	3433	12873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4646	0	9377										
339773	0	0	0	0	0	0	0	0	0	0	0	57186	16141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	13609	0	7313										
339858																																																																																			BOK One Technology Center Lease							
339951	0	3831	0	0	0	0	0	0	0	0	0	4075	19160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	29785	0	8164										
340135	0	0	0	0	0	0	0	0	0	0	30000	2747	1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	14115	0	20669										
340144	3331	0	0	0	0	0	0	0	0	0	0	1594	3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														1940	1216	43784	0	19252										
340256	0	2303	0	0	0	0	0	0	0	0	0	10791	3027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	4957	0	471										
340443	0	0	0	0	0	0	0	0	0	0	0	250	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																729	0	66										
340555	0	0	0	0	0	0	0	0	0	0	2500	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																87	0	2865										
340649	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																590	0	13927										
340742	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	18996	0	5593										
340751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	9896	0	4147										
341178	0	0	0	0	0	0	0	0	0	0	0	550	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	470										
341851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4928										
341954	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	54										
342054	0	0	0	0	0	0	0	0	0	0	0	1482	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																3450	0	1569										
342175	0	0	0	0	0	0	0	0	0	0	0	5881	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	3543	0	23478										
342362	0	0	0	0	0	0	0	0	0	0	0	23	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1633	0	2967										
342410	0	3040	0	0	0	0	0	0	0	0	0	2850	35623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	86035	0	6168										
342634																																																																																										
343051	0	0	0	0	0	0	0	0	0	0	0	317	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																666	0	61										
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																0	0	4100										
343257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																319	0	3199										
343770	0	0	0	0	0	0	0	0	0	0	0	170	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																27	0	56										
343903	0	0	0	0	0	0	0	0	0	0	0	2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																1696	0	4261										
343958	0	0	0	0	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																326	0	5086										
344647	0	400	0	0	0	0	0	0	0	0	0	2329	8125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	24489	0	12230										
344816	0	0	0	0	0	0	0	0	0	0	0	97	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																2167	1000	5346										
344852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																283	0	492										
345149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																205	0	706										
345309	0	0	0	0	0	0	0	0	0	0	0	6092	7449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																														0	0	14834	0	7280										
