"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	
12142	816	70	49	0	1163	466	0	0	0	0	
12245	741	5	4	0	744	12	0	0	0	0	
12311	301038	36063	7428	0	323010	40264	-25199	0	0	0	
12357	86	0	0	0	86	0	0	0	0	0	
12647	443	12	1	0	431	1	0	0	0	0	
12656	296	0	9	0	303	16	0	0	0	0	
12937	848	18	0	0	830	0	0	0	0	0	
12946	3935	205	87	0	3843	200	0	0	0	0	
12955	810	30	12	0	825	57	0	0	0	0	
13037	1339	45	1	0	1519	226	0	0	0	0	
13103	4128	158	1	0	4004	35	0	0	0	0	
13251	286	0	12	0	275	1	0	0	0	0	
13309	65944	3968	1043	0	63250	2317	0	0	0	0	
13457	345	-51	52	0	344	0	0	0	0	0	
14052	808	95	2	0	725	14	0	0	0	0	
14155	993	15	33	0	993	48	0	0	0	0	
14258	5506	195	26	0	5292	7	0			0	
14409	214055	18496	4232	0	211697	20370	0	0	0	0	
14454	709	40	3	0	670	4	0	0	0	0	
14650	410	0	114	0	302	6	0			0	
14753	549	0	0	0	553	4	0	0	0	0	
14865	1001	314	3	0	753	69	0	0	0	0	
14931	151	5	0	0	146	0	0	0	0	0	
14940	1279	97	2	0	1205	25	0	0	0	0	
15536	12077	0	46	0	12648	617	0	0	0	0	
15732	3545	300	1	0	3246	2	0	0	0	0	
16337	1653	135	25	0	1587	94	0	0	0	0	
16355	527	0	0	0	527	0	0	0	0	0	
16458	1579	65	9	0	1547	42	0	0	0	0	
16551	1220	90	0	0	1218	88	0	0	0	0	
16748	390	55	3	0	438	106	0	0	0	0	
16766	6572	-9	0	0	6662	81	0			0	
16944	306	0	0	0	306	0	0	0	0	0	
16953	115	0	1	0	114	0	0	0	0	0	
17110	801	16	0	0	785	0	0	0	0	0	
17147	8650	3348	79	0	5648	425	0	0	0	0	
17259	129	0	9	0	126	6	0	0	0	0	
17464	7964	700	72	0	7669	477	0	0	0	0	
17549	2052	0	65	0	2141	154	0	0	0	0	
17839	1855	50	14	0	2010	219	0	0	0	0	
17950	540	12	0	0	528	0	0	0	0	0	
18050	2069	75	32	0	2012	50	0	0	0	0	
18135	627	63	16	0	675	127	0	0	0	0	
18368	6032	300	47	0	5977	292	0	0	0	0	
18377	77	0	0	0	77	0	0	0	0	0	
18827	1072	28	16	0	1099	56	-15	0	0	0	
18836	846	90	46	0	788	78	0	0	0	0	
18854	148	6	0	0	142	0	0	0	0	0	
18863	5562	100	30	0	5442	10	0	0	0	0	
18957	384	16	7	0	379	18	0	0	0	0	
19356	1059	0	1	0	1082	24	0	0	0	0	
19730	11171	0	0	0	11489	318	0	0	0	0	
19936	1227	60	36	0	1167	36	0	0	0	0	
19972	85	0	0	0	85	0	0	0	0	0	
20053	165	6	1	0	158	0	0	0	0	0	
20147	494	0	8	0	520	34	0	0	0	0	
20259	244	4	3	0	241	4	0	0	0	0	
20370	964	60	25	0	1038	159	0	0	0	0	
20512	652	0	6	0	708	62	0	0	0	0	
20633	1868	0	20	0	1856	8	0	0	0	0	
20754	63	0	1	0	62	0	0	0	0	0	
20839	946	36	4	0	907	1	0	0	0	0	
20857	243	0	0	0	243	0	0	0	0	0	
20866	446	46	12	0	409	21	0	0	0	0	
21256	43	0	1	0	57	15	0	0	0	0	
21359	121	0	0	0	121	0	0	0	0	0	
21630	357	15	1	0	341	0	0	0	0	0	
21658	1506	90	8	0	752	150	806	0	0	0	
22048	1167	109	10	0	1234	186	0	0	0	0	
22235	2491	300	7	0	2333	149	0	0	0	0	
22356	1717	0	144	0	1740	167	0	0	0	0	
22459	872	21	9	0	853	11	0	0	0	0	
22543	395	8	2	0	390	5	0	0	0	0	
22552	496	16	3	0	490	13	0	0	0	0	
22730	784	0	21	0	778	15	0	0	0	0	
22936	1547	150	47	0	1426	76	0	0	0	0	
22954	586	27	1	0	582	24	0	0	0	0	
23036	3309	354	17	6	3089	145	0	0	0	0	
23045	229	0	1	0	228	0	0	0	0	0	
23241	24521	1235	630	0	24632	1976	0	0	0	0	
23456	505	30	1	0	479	5	0	0	0	0	
23504	2231	0	22	0	2294	85	0	0	0	0	
23540	395	3	1	0	393	2	0	0	0	0	
23643	1038	160	15	0	998	135	0	0	0	0	
23755	549	30	3	0	536	20	0	0	0	0	
23812	6389	394	120	0	6230	355	0	0	0	0	
24006	1919	125	2	0	1816	24	0	0	0	0	
24266	17576	110	165	0	17370	69	0	0	0	0	
24453	358	0	1	0	363	6	0	0	0	0	
24659	222	0	0	0	222	0	0	0	0	0	
24668	1128	96	20	0	1024	12	0	0	0	0	
24855	53	0	2	0	51	0	0	0	0	0	
24949	4055	311	23	0	3803	82	0	0	0	0	
25357	246	35	0	0	211	0	0	0	0	0	
25647	1750	-18	59	0	1883	174	0	0	0	0	
25852	4742	124	11	0	4638	31	0	0	0	0	
26149	449	4	7	0	504	66	0	0	0	0	
26233	3538	0	44	0	3664	170	0	0	0	0	
26242	1166	125	111	0	1126	196	0	0	0	0	
26457	214	0	11	0	204	1	0	0	0	0	
26756	884	6	57	0	858	37	0	0	0	0	
26765	117	20	3	0	121	27	0	0	0	0	
26859	2565	490	52	0	2037	14	0	0	0	0	
26916	2563	0	38	0	2670	145	0	0	0	0	
27548	2197	223	53	0	2080	159	0	0	0	0	
27614	1542	0	5	0	1550	13	0			0	
27838	1523	0	0	0	1523	0	0	0	0	0	
27847	1378	45	6	0	1367	40	0	0	0	0	
28013	2749	0	0	0	2749	0	0	0	0	0	
28152	236	0	0	0	236	0	0	0	0	0	
28255	461	0	18	0	465	22	0	0	0	0	
28349	671	0	37	0	658	24	0	0	0	0	
28406	1563	100	0	0	1463	0	0	0	0	0	
28572	306	12	43	0	293	42	0	0	0	0	
28732	317	9	1	0	311	4	0	0	0	0	
29104	2581	80	5	0	2498	2	0	0	0	0	
29159	245	0	10	0	246	11	0	0	0	0	
29252	952	0	0	0	952	0	0	0	0	0	
29636	4402	375	67	0	4222	262	0	0	0	0	
29850	275	15	2	0	264	6	0	0	0	0	
29944	298	0	16	0	353	71	0	0	0	0	
29953	750	10	15	0	740	15	0	0	0	0	
30025	4785	120	20	0	4667	22	0	0	0	0	
30052	481	0	4	0	586	109	0	0	0	0	
30146	256	3	2	0	255	4	0	0	0	0	
30155	1565	40	161	0	1365	1	0	0	0	0	
30258	2106	114	2	0	2007	17	0	0	0	0	
30418	0	0	0	0	0	0	0	0	0	0	
30502	3463	150	37	0	3378	102	0	0	0	0	
30650	1117	120	12	0	991	6	0	0	0	0	
30810	916093	316191	20501	0	893964	314563	0	0	141442	0	
30856	1207	45	0	0	1162	0	0	0	0	0	
31134	633	74	15	0	570	26	0	0	0	0	
31152	955	173	1	0	781	0	0	0	0	0	
31255	2048	198	19	0	2013	182	0	0	0	0	
31303	10308	800	424	0	9971	887	0	0	0	0	
31657	353	45	19	0	339	51	1	0	0	0	
31826	1323	45	41	0	1257	20	0	0	0	0	
31835	2460	0	24	0	2475	39	0	0	0	0	
32159	825	625	38	0	837	675	0	0	0	0	
32234	202	0	3	0	208	9	0	0	0	0	
32766	237	18	0	0	228	9	0	0	0	0	
33147	2205	75	2	0	2130	2	0			0	
33259	2948	90	24	0	2837	3	0	0	0	0	
33268	609	6	9	0	615	21	0	0	0	0	
33549	252	3	3	0	249	3	0	0	0	0	
33727	1765	30	23	0	1749	37	0	0	0	0	
33754	55	0	0	0	55	0	0	0	0	0	
33772	8265	0	92	0	8191	18	0	0	0	0	
33839	149	4	0	0	159	14	0	0	0	0	
33857	1427	0	19	0	1433	25	0	0	0	0	
34153	5072	105	2	0	5009	44	0			0	
34359	401	25	17	0	360	1	0	0	0	0	
34425	1736	78	4	0	1697	43	0	0	0	0	
34434	819	20	9	0	871	81	0	0	0	0	
34452	363	9	0	0	354	0	0	0	0	0	
34537	6546	0	71	0	6826	351	0	0	0	0	
34555	810	21	7	0	798	16	0	0	0	0	
34742	1300	90	3	0	1213	6	0	0	0	0	
34836	131	0	1	0	130	0	0	0	0	0	
34863	209	10	1	0	200	2	0	0	0	0	
35057	843	22	4	0	843	26	0	0	0	0	
35244	6344	225	67	0	6229	177	0	0	0	0	
35301	61043	150	0	0	60870	0	23	0	0	0	
35570	4586	200	1	0	4398	13	0	0	0	0	
35646	337	0	145	0	213	21	0	0	0	0	
35842	346	0	1	0	371	26	0	0	0	0	
35936	29	0	0	0	29	0	0	0	0	0	
36054	7019	721	22	0	6878	602	0	0	0	0	
36344	2029	60	14	0	1972	17	0	0	0	0	
36456	468	99	3	0	424	58	0	0	0	0	
36830	520	159	9	0	362	10	0	0	0	0	
36858	2359	15	2	0	2345	3	0	0	0	0	
36933	630	57	32	0	627	86	0	0	0	0	
37051	373	24	39	0	378	68	0	0	0	0	
37341	258	6	3	0	249	0	0	0	0	0	
37350	392	0	47	0	345	0	0	0	0	0	
37378	677	45	0	0	664	32	0	0	0	0	
37435	6423	264	97	0	6394	332	0	0	0	0	
37640	3173	62	92	0	3129	110	0	0	0	0	
37659	426	15	5	0	423	17	0	0	0	0	
37743	548	15	11	0	522	0	0	0	0	0	
37949	1596	150	5	0	1441	0	0	0	0	0	
38441	277	0	2	0	275	0	0	0	0	0	
38478	1437	30	20	0	1614	227	0	0	0	0	
38526	1920	120	11	0	1816	27	0			0	
38535	3320	0	1	0	3319	0	0	0	0	0	
38740	1197	75	16	0	1149	43	0	0	0	0	
39327	2183	0	4	0	2181	2	0	0	0	0	
39420	6703	564	85	0	6653	599	0	0	0	0	
39475	10873	866	120	0	9047	385	1225	0	0	0	
39756	1094	150	25	0	966	47	0	0	0	0	
39934	1447	61	20	0	1421	55	0	0	0	0	
40033	1029	0	202	0	1029	204	2	0	0	0	
40305	26464	1125	664	0	26577	1902	0	0	0	0	
40350	254	0	0	0	254	0	0	0	0	0	
40707	1744	60	13	0	1672	1	0	0	0	0	
40855	438	0	0	0	438	0	0	0	0	0	
41245	163	25	2	0	179	43	0	0	0	0	
41553	650	0	23	0	628	1	0	0	0	0	
41629	1581	317	127	0	1448	311	0	0	0	0	
41647	5038	90	2	0	4988	42	0			0	
41759	321	12	0	0	326	17	0	0	0	0	
41825	2453	0	1	0	2455	3	0	0	0	0	
41937	378	7	0	0	371	0	0	0	0	0	
41955	322	0	1	0	321	0	0	0	0	0	
42037	205	33	8	0	245	81	0	0	0	0	
42055	246	9	7	0	232	2	0			0	
42354	622	10	49	0	566	3	0	0	0	0	
42420	35321	3460	539	0	34496	3174	0	0	0	0	
42448	3236	255	44	0	3163	226	0	0	0	0	
42457	726	0	7	0	719	0	0	0	0	0	
42541	149736	9519	4938	0	149736	14457	0	0	0	0	
43052	798	83	0	0	727	12	0	0	0	0	
43155	2111	140	52	0	2030	111	0	0	0	0	
43173	49727	990	16	0	48865	144	0	0	0	0	
43324	1303	0	124	0	1417	238	0			0	
43351	39	0	0	0	39	0	0	0	0	0	
43454	224	2	1	0	226	5	0	0	0	0	
43511	1805	7	7	0	1812	21	0	0	0	0	
43641	408	4	1	0	408	5	0	0	0	0	
43744	502	24	1	0	477	0	0	0	0	0	
43856	306	15	3	0	288	0	0	0	0	0	
43959	2140	120	188	0	1918	86	0	0	0	0	
44040	1423	60	15	0	1364	16	0	0	0	0	
44134	14458	343	52	0	14302	239	0	0	0	0	
44433	3614	200	107	0	3292	202	217	0	0	0	
44451	623	36	0	0	600	13	0	0	0	0	
44602	3099	-781	36	0	3852	8	0			0	
44741	2031	120	15	0	2006	110	0	0	0	0	
44750	509	120	14	0	477	102	0	0	0	0	
44929	374	15	7	0	375	23	0	0	0	0	
45038	657	35	2	0	623	3	0	0	0	0	
45047	579	50	79	0	566	116	0	0	0	0	
45056	623	0	16	0	607	0	0	0	0	0	
45270	1655	75	3	0	1589	12	0	0	0	0	
45430	1013	30	2	0	998	17	0	0	0	0	
45458	131	0	1	0	130	0	0	0	0	0	
45551	2536	0	25	0	2672	161	0	0	0	0	
45560	3263	130	17	0	3143	27	0	0	0	0	
45627	26495	2051	253	0	27204	2466	-547	0	0	0	
45775	204	-11	0	0	215	0	0	0	0	0	
46053	1122	15	7	0	1100	0	0	0	0	0	
46941	764	45	9	0	750	40	0	0	0	0	
47153	172	4	1	0	167	0	0	0	0	0	
47247	2087	54	4	0	2060	31	0	0	0	0	
47256	300	9	0	0	291	0	0	0	0	0	
47377	10820	1215	908	0	10257	1560	0			0	
47452	502	0	2	0	500	0	0	0	0	0	
47500	1723	0	7	0	1740	24	0	0	0	0	
47658	146	15	0	0	140	9	0	0	0	0	
48057	309	0	1	0	315	7	0	0	0	0	
48150	115	3	0	0	116	4	0	0	0	0	
48374	2949	205	0	0	2834	90	0	0	0	0	
48440	303	0	5	0	308	10	0	0	0	0	
48552	688	12	0	0	678	2	0	0	0	0	
48673	44	6	0	0	60	22	0	0	0	0	
48730	911	75	9	0	875	48	0	0	0	0	
49054	582	65	0	0	517	0	0	0	0	0	
49148	418	0	4	0	419	5	0	0	0	0	
49241	1774	300	78	0	1449	53	0	0	0	0	
49344	1039	0	2	0	1044	7	0	0	0	0	
49362	42810	4479	1541	0	47494	5754	-4950	0	0	0	
49540	501	0	4	0	559	62	0	0	0	0	
49643	202	0	1	0	201	0	0	0	0	0	
49652	1365	22	234	0	1116	7	0	0	0	0	
49821	7892	300	46	0	7704	158	0	0	0	0	
49858	213	140	7	0	125	59	0	0	0	0	
49951	417	0	0	0	417	0	0	0	0	0	
50144	453	21	17	0	439	24	0	0	0	0	
50461	2288	300	27	0	2265	304	0	0	0	0	
50546	198	0	0	0	198	0	0	0	0	0	
50854	412	24	6	0	401	19	0	0	0	0	
50957	1086	225	1	0	864	4	0	0	0	0	
51253	1158	60	6	0	1186	94	0	0	0	0	
51347	384	21	3	0	398	38	0	0	0	0	
51356	634	75	4	0	605	50	0	0	0	0	
51459	938	119	6	0	964	151	0	0	0	0	
51730	216	15	24	0	199	22	0	0	0	0	
51842	1040	0	1	0	1039	0	0	0	0	0	
51972	1564	30	0	0	1536	2	0	0	0	0	
52410	291	0	2	0	289	0	0	0	0	0	
52456	139	0	3	0	138	2	0	0	2	0	
52719	0	0	0	0	0	0	0	0	0	0	
52951	378	20	20	0	374	36	0	0	0	0	
53015	190	0	4	0	189	3	0	0	0	0	
53033	12824	184	170	0	12668	198	0	0	0	0	
53051	325	0	0	0	325	0	0	0	0	0	
53239	850	36	13	0	839	38	0	0	0	0	
53453	172	8	5	0	170	11	0	0	0	0	
53752	229	0	11	0	218	0	0	0	0	0	
54049	466	17	0	0	449	0	0	0	0	0	
54058	1953	75	20	0	2007	149	0	0	0	0	
54124	796	45	23	0	751	23	0	0	0	0	
54357	103	4	7	0	92	0	0	0	0	0	
54375	3572	269	7	0	3413	117	0	0	0	0	
54441	558	27	0	0	532	1	0	0	0	0	
54656	558	65	5	0	709	221	0	0	0	0	
55019	2097	94	7	0	2097	101	0	0	0	0	
55176	553	30	0	0	523	0	0	0	0	0	
55251	2000	675	1	0	1908	584	0	0	0	0	
55336	1867	120	14	0	1777	44	0	0	0	0	
55635	567	63	9	0	496	1	0	0	0	0	
55653	338	50	46	0	357	115	0	0	0	0	
55916	160	-1	2	0	160	1	0	0	0	0	
56230	614	0	0	0	621	7	0	0	0	0	
56258	926	29	82	0	825	10	0	0	0	0	
56351	3481	261	109	0	3450	339	0	0	0	0	
56427	215	6	0	0	213	4	0	0	0	0	
56548	1164	70	7	0	1094	7	0	0	0	0	
56557	10786	418	42	0	10388	62	0	0	0	0	
56717	2952	193	19	0	2818	78	0	0	0	0	
56726	583	0	8	0	613	38	0	0	0	0	
57040	386	15	3	0	381	13	0	0	0	0	
57134	4003	150	22	0	3897	66	0	0	0	0	
57228	898	60	1	0	840	3	0	0	0	0	
57255	773	0	26	0	768	21	0	0	0	0	
57451	1404	27	0	0	1385	8	0	0	0	0	
57572	424	9	2	0	415	2	0	0	0	0	
57956	871	0	32	0	848	9	0	0	0	0	
58074	713	0	26	0	768	81	0	0	0	0	
58207	1624	20	2	0	1610	8	0	0	0	0	
58225	1064	100	19	0	1003	58	0	0	0	0	
58243	19352	1420	162	0	18467	697	0			0	
58355	31	0	0	0	31	0	0	0	0	0	
58551	651	0	6	0	695	50	0	0	0	0	
58636	1584	248	51	0	1486	201	0	0	0	0	
58757	242	0	2	2	268	26	0	0	0	0	
58971	33486	2064	1000	0	30959	537	0	0	0	0	
59259	521	0	1	0	520	0	0	0	0	0	
59316	3212	165	33	0	3146	132	0	0	0	0	
59352	918	0	4	0	1123	209	0	0	0	0	
59679	84	0	0	0	84	0	0	0	0	0	
59754	167	4	8	0	172	17	0	0	0	0	
60143	481319	40016	3055	0	501723	63791	316			29542	
60219	996	30	9	0	975	18	0	0	0	0	
60330	2223	50	41	0	2198	66	0	0	0	0	
60433	1512	0	46	0	1931	465	0	0	0	0	
60545	403	0	0	0	403	0	0	0	0	0	
60554	391	6	0	0	388	3	0	0	0	0	
60648	2191	210	46	0	2053	118	0	0	0	0	
61001	4075	46	7	0	4050	28	0	0	0	0	
61122	6055	606	85	0	5946	582	0	0	0	0	
61355	5969	1711	248	0	5538	1528	0	0	0	0	
61476	453	7	0	0	446	0	0	0	0	0	
61533	1601	115	0	0	1861	375	0	0	0	0	
61757	1570	20	59	0	1499	8	0	0	0	0	
61832	492	0	6	0	486	0	0	0	0	0	
61953	222	16	3	0	206	3	0	0	0	0	
62044	377	2	1	0	391	17	0	0	0	0	
62101	42753	1662	580	0	42182	1671	0	0	0	0	
62147	286	15	0	0	272	1	0	0	0	0	
62651	761	19	1	0	741	0	0	0	0	0	
63050	821	0	11	0	819	9	0	0	0	0	
63069	169480	17500	2360	0	164502	14882	0	0	0	0	
63078	5875	763	76	0	5514	478	0	0	0	0	
63201	368	20	7	0	349	8	0	0	0	0	
63359	910	354	37	0	911	392	0	0	0	0	
63573	4999	15	8	0	4976	0	0	0	0	0	
63733	2137	688	65	0	1576	192	0	0	0	0	
63742	1152	0	1	0	1158	7	0	0	2	0	
63751	98	0	1	0	99	2	0	0	0	0	
64150	421	45	0	0	377	1	0	0	0	0	
64253	30	0	0	0	30	0	0	0	0	0	
64543	3248	225	12	0	3057	46	0	0	0	0	
64552	225	12	1	0	212	0	0	0	0	0	
64619	12515	713	298	28	12270	738	0	0	0	0	
64646	880	199	4	0	691	14	0	0	0	0	
64730	1416	30	11	0	1406	31	0	0	0	0	
64758	1052	15	0	0	1040	3	0	0	0	0	
65205	3534	0	0	0	3534	0	0	0	0	0	
65241	1039	60	4	0	1013	38	0	0	0	0	
65513	291	0	0	0	291	0	0	0	0	0	
65559	1511	78	8	0	1426	1	0			0	
65746	5531	120	129	0	5296	14	0	0	0	0	
65858	5533	300	79	0	8180	3026	0	0	0	0	
66015	3796	300	106	0	3486	96	0	0	0	1556	
66154	480	70	14	0	421	25	0	0	0	0	
66172	3284	0	8	0	3276	0	0	0	0	0	
66275	4056	-200	87	0	4185	16	0	0	0	0	
66350	299	0	105	0	322	128	0			0	
66837	842	64	6	0	800	28	0	0	0	0	
66846	2240	386	44	0	2162	352	0	0	0	0	
66903	3608	240	51	0	3494	177	0	0	0	0	
67142	307	0	8	0	315	16	0	0	0	0	
67151	1657	84	38	0	1575	40	0	0	0	0	
67209	1913	75	35	0	1807	4	0	0	0	0	
67254	26	0	0	0	26	0	0	0	0	0	
67311	118569	23121	4846	0	122734	32132	0	0	0	0	
67414	517	44	19	0	494	40	0	0	0	0	
67777	2245	75	4	0	2173	7	0	0	0	0	
67852	9672	191	288	0	9808	479	-136	0	0	0	
68345	1569	0	63	0	1507	1	0	0	0	0	
68448	480	0	1	0	503	24	0	0	0	0	
68569	35845	1311	1188	0	35845	2499	0	0	0	0	
68756	741	218	2	0	718	197	0	0	0	0	
68831	869	53	12	0	874	70	0	0	0	0	
68840	902	0	12	0	891	1	0			0	
68859	2959	75	10	0	2893	19	0	0	0	0	
68943	878	21	0	0	864	7	0	0	0	0	
69333	3359	123	12	0	3252	28	0	0	0	0	
69351	306	0	0	0	306	0	0			0	
69650	80	-7	0	0	87	0	0	0	0	0	
69678	2410	155	176	0	2805	726	0	0	0	0	
69847	179	0	3	0	176	0	0	0	0	0	
70049	2301	30	4	0	2277	10	0	0	0	0	
70058	322	23	12	0	317	30	0	0	0	0	
70076	114	0	0	0	114	0	0	0	0	0	
70151	611	5	7	0	599	0	0	0	0	0	
70218	986	18	2	0	966	0	0	0	0	0	
70254	126	0	0	0	127	1	0	0	0	0	
70414	1306	32	5	0	1283	14	0	0	0	0	
70638	1703	0	211	0	1725	233	0	0	0	0	
70955	80	0	1	0	79	0	0	0	0	0	
71318	4472	0	176	0	4546	250	0	0	0	0	
71457	1505	45	0	0	1067	4	397	0	0	0	
71671	939	0	0	0	939	0	0	0	0	0	
71859	77	0	0	0	78	1	0	0	0	0	
72258	1028	9	21	0	1050	52	0	0	0	0	
72351	896	53	10	0	854	21	0	0	0	0	
72418	1124	30	4	0	1157	67	0	0	0	0	
72454	403	15	2	0	388	2	0	0	0	0	
72614	3968	120	9	0	3856	17	0	0	0	0	
72678	383	75	15	0	379	86	0	0	0	0	
73031	632	0	0	0	666	34	0	0	0	0	
73116	4473	431	124	0	4125	207	0	0	0	0	
73152	445	10	3	0	432	0	0	0	0	0	
73554	1640	188	283	0	1169	0	0	0	0	0	
73956	1032	0	2	0	1033	3	0	0	0	0	
74056	257	6	3	0	248	0	0	0	0	0	
74140	4031	137	85	0	3860	51	0	0	0	0	
74159	200	2	15	0	183	0	0	0	0	0	
74337	217	6	0	0	211	0	0	0	0	0	
74403	1701	65	1	0	1685	50	0	0	0	0	
74449	66	0	0	0	66	0	0	0	0	0	
74458	321	35	1	0	290	5	0	0	0	0	
75053	2554	150	13	0	2457	66	0	0	0	0	
75259	13	0	2	0	12	1	0	0	0	0	
75446	1830	60	4	0	1804	38	0	0	0	0	
75455	622	90	40	0	497	5	0	0	0	0	
75558	688	162	4	0	606	84	0	0	0	0	
75576	18301	900	191	0	18118	908	0	0	0	0	
75633	208281	17617	3085	0	206999	19420	0	0	0	0	
75651	351	7	7	0	345	8	0	0	0	0	
75857	2733	354	67	0	2392	80	0	0	0	0	
76050	685	145	12	0	577	49	0	0	0	0	
76135	1733	0	12	0	1869	148	0	0	0	0	
76153	461	0	5	0	456	0	0	0	0	0	
76201	3269000	299000	72000	17000	3703000	698000	-90000	26000	0	296000	
76443	631	30	14	0	608	21	0	0	0	0	
76742	940	120	23	0	927	130	0	0	0	0	
76854	1288	229	54	0	1288	283	0	0	0	0	
77150	143	0	16	0	133	6	0	0	0	0	
77253	383	10	7	0	366	0	0	0	0	0	
77347	1743	90	1	0	1755	103	0	0	0	0	
77374	3414	236	17	0	3190	29	0	0	0	0	
77422	487	0	0	0	487	0	0	0	0	0	
77758	9217	3272	1	0	8053	2109	0	0	0	0	
77851	6233	1084	212	0	6429	1492	0	0	0	0	
78036	915	37	0	0	922	44	0	0	0	0	
78054	519	33	26	0	791	331	0	0	0	0	
78157	247	12	1	0	240	6	0	0	0	0	
78241	314	6	11	0	299	2	0	0	0	0	
78559	170	7	2	0	161	0	0	0	0	0	
78643	668	18	0	0	661	11	0	0	0	0	
78858	55	0	5	0	50	0	0	0	0	0	
