"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	56478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	1069	0	0	2031	21243	10199	0	-68	3000	0	0	0	0	0	0	0	0	0	0	0	8270	48208	0	0	0	0	0	2215	0	0	0	0	-788	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1422	0	0	0	1422	0	0	0	5943	28480	18469	52020	0	5696	9235	52020	66951	0	6168	6168	13415	0	
1454	0	0	0	0	0	162487	0	0	0	38705	38705	0	38705	0	0	0	0	97	0	0	0	0	0	0	11364	7061	0	0	0	0	0	0	-384	7326	125822	2099	0	0	0	0	1378	0	0	0	161	40154	122172	0	0	0	0	0	7176	97	66	850	0	-1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18756	207099	43631	128335	0	41420	21816	128335	191571	0	34500	34500	29580	0	
1557	0	0	0	0	0	17948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	1218	0	0	0	1350	0	0	87	0	9098	0	460	0	0	0	0	0	0	0	0	2335	15613	0	0	0	0	0	750	0	0	0	0	-282	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	0	0	0	777	0	0	0	203	12704	2335	17626	0	2541	1168	17626	21335	0	1038	1038	4650	0	
1632	0	0	0	0	0	309735	0	0	0	4407	4407	0	273	0	4134	0	0	0	0	0	0	0	0	0	2189	3708	0	0	0	0	0	0	136	15	21174	3100	0	0	0	0	0	0	0	0	4798	42204	262733	0	0	0	0	0	15074	0	0	1817	0	-3825	511	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15954	0	0	0	15954	0	0	0	2204	31770	45304	296589	0	6354	22652	296589	325595	0	0	0	28938	0	
1669	0	0	0	0	0	69625	0	0	0	0	0	0	0	0	0	0	0	1921	0	0	0	0	0	0	7548	5303	0	0	0	75281	1360	0	95	1003	43909	0	0	0	0	0	0	0	0	0	0	40433	29192	0	0	0	0	0	12113	1921	97	2238	5716	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8648	129908	47509	31333	0	25982	23755	31333	81070	0	3177	3177	36835	0	
1829	0	0	0	0	0	183514	0	0	0	95	95	0	0	0	95	0	0	0	0	0	0	0	0	0	3406	4424	0	0	0	0	0	0	2474	2804	99990	4335	3006	0	0	0	0	0	0	0	65	67070	116379	0	0	0	0	0	7021	0	14	2289	218	-466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5633	0	0	0	5633	0	0	0	6224	106768	71623	129613	0	21354	35812	129613	186779	0	0	0	37679	0	
1856	0	0	0	0	0	9366	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	127	197	0	0	0	83943	1995	0	-1685	0	132751	0	0	0	0	0	0	0	0	0	0	2354	7012	0	0	0	0	0	6481	98	0	4140	0	-1691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	221936	4349	9255	0	44387	2175	9255	55817	0	905	905	17037	0	
2040	0	0	0	0	0	115867	0	0	0	938	938	0	0	0	938	0	0	0	0	0	0	0	0	0	702	3039	0	0	0	0	0	0	602	510	21691	2490	257	0	0	0	371	0	0	0	1414	38214	76239	0	0	0	0	0	5753	0	0	1000	0	-1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1212	27144	41075	82187	0	5429	20538	82187	108154	0	0	0	14789	0	
2161	0	0	0	0	0	53901	0	0	0	62	62	62	0	0	0	0	0	0	0	0	0	0	0	0	993	14559	0	0	193	0	0	0	-217	66	27836	0	0	0	0	0	0	0	0	0	0	36012	17889	0	0	0	0	0	4760	0	5	669	0	-736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319	46509	36012	21975	0	9302	18006	21975	49283	0	3445	3445	9540	0	
2376	0	0	0	0	0	420536	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	2894	10426	0	0	25336	422869	9851	0	582	15417	78261	0	2000	0	0	0	0	0	0	0	168	306882	113486	0	0	0	0	0	31212	458	0	8155	0	-5132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43647	534604	316733	138085	0	106921	158367	138085	403373	0	14725	14725	118255	0	
2451	0	0	0	0	0	16984	32	400	400	10	10	0	0	0	10	0	0	750	0	0	0	0	0	0	98	2662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	1529	3238	12137	0	0	0	0	0	1399	750	63	170	0	563	43	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	4494	3238	13006	0	899	1619	13006	15524	0	133	133	1547	0	
2554	0	0	0	0	0	3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310	0	0	2	2	0	0	-66	0	2399	50	0	0	0	0	0	0	0	0	0	181	3552	0	0	0	0	0	192	0	0	0	0	-110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3911	231	3744	0	782	116	3744	4642	0	200	200	778	0	
2732	0	0	0	0	0	352612	0	0	0	4612	4612	0	0	0	4612	0	0	1411	0	0	0	0	0	0	6886	15123	0	0	0	0	0	0	33	0	63694	2182	4610	0	31859	0	0	0	0	0	392	96591	255629	0	0	0	0	0	11292	1411	181	0	0	-1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38926	82509	98773	274551	0	16502	49387	274551	340440	0	3300	3300	54774	0	
2750	0	0	0	0	0	30358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	999	0	0	0	0	0	0	-71	3233	10028	100	0	0	0	0	0	0	0	0	885	2392	27081	0	0	0	0	0	2099	0	6	285	0	-686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4064	12197	2492	28889	0	2439	1246	28889	32574	0	0	0	4832	0	
2938	0	0	0	0	0	272133	0	0	0	2060	2060	0	0	0	2060	0	0	0	0	0	0	0	0	0	3113	5528	0	0	0	0	0	0	246	0	48815	2967	0	0	0	0	0	0	0	0	0	54007	218126	0	0	0	0	0	11983	0	0	2409	0	-4751	931	0	0	0	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17379	0	0	0	17379	0	0	0	3113	56752	56974	248070	0	11350	28487	248070	287907	0	0	0	25935	0	
2956	0	0	0	0	0	59346	0	0	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	0	0	995	1428	0	0	0	0	0	0	141	32	38478	699	0	0	0	0	0	0	0	0	0	21207	38139	0	0	0	0	0	5363	1101	0	0	0	538	3	0	0	0	3	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	75	0	0	0	1027	43753	21906	42483	0	8750	10953	42483	62186	0	3847	3847	8690	0	
3252	0	0	0	0	0	47576	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	1317	6961	0	0	0	9831	834	206	-17	0	15007	575	1075	0	0	0	0	0	0	0	406	1205	45965	0	0	0	0	0	3184	0	15	411	14	-977	113	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	220	0	0	0	1332	33786	2628	50423	0	6757	1314	50423	58494	0	1170	1170	11291	0	
3458	0	0	0	0	0	8488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4442	0	0	0	0	2479	-50	808	5579	0	312	0	0	0	0	0	0	0	0	1716	6772	0	0	0	0	0	420	0	0	0	0	-422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	808	6866	1716	14425	0	1373	858	14425	16656	0	1287	1287	2392	0	
3506	0	0	0	0	0	934181	106	1033	1033	1080	1080	0	0	0	1080	0	35	58485	0	0	0	0	0	0	15604	17506	0	0	0	11259	3271	0	-1042	11676	353180	6127	0	0	0	0	0	0	0	0	658	229603	703920	0	0	0	0	0	122780	58487	1170	3073	0	47648	1057	0	0	0	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47633	0	0	47633	0	0	0	0	28450	385676	286634	767140	0	77135	143317	767140	987592	0	0	0	91605	0	
3579	0	0	0	0	0	265821	0	0	0	3435	3435	0	3435	0	0	0	0	8410	0	0	0	0	0	0	6647	4153	0	0	0	0	0	0	1277	7595	14206	15800	6952	0	0	0	0	0	0	0	0	118469	147352	0	0	0	0	0	23961	8410	0	2986	0	7426	389	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14242	25226	134269	166869	0	5045	67135	166869	239049	0	57	57	26755	0	
3720	0	0	0	0	0	83556	0	0	0	138	138	0	0	0	138	0	0	0	0	0	0	0	0	0	4377	214	0	0	0	13849	1064	0	-202	376	40809	0	0	0	0	0	975	0	0	0	6616	28543	48397	0	0	0	0	0	6672	600	0	775	1097	-771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1172	0	8	0	1164	0	0	0	4753	67802	31679	53899	0	13560	15840	53899	83299	0	5531	5531	18121	0	
3953	0	0	0	0	0	69901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	2982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15842	0	0	18566	10253	41082	0	0	0	0	0	7241	0	0	893	0	-1042	742	0	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	22441	10253	64014	0	4488	5127	64014	73629	0	0	0	6952	0	
4138	0	0	0	0	0	113928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1774	4512	0	0	0	0	0	0	-101	700	43560	0	0	0	0	0	0	0	0	0	0	54515	59413	0	0	0	0	0	8917	0	18	840	874	-1401	353	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845	49323	55389	66598	0	9864	27695	66598	104157	0	411	411	16784	0	
4147	0	0	0	0	0	73563	0	0	0	1258	1258	0	0	0	1258	0	0	0	0	0	0	0	0	0	49	2798	0	0	0	0	0	0	447	50	19776	845	1650	0	0	0	0	0	0	0	1120	23852	48591	0	0	0	0	0	11678	0	0	3222	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	30521	24697	59954	0	6104	12349	59954	78407	0	3605	3605	12471	0	
4156	0	0	0	0	0	90112	0	0	0	166	166	0	0	0	166	0	0	1783	0	0	0	0	0	0	563	4057	0	0	0	0	0	0	253	0	28638	5118	602	0	0	0	0	816	0	0	0	15224	74888	0	0	0	0	0	10981	0	0	1247	0	-1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	746	0	0	0	563	33942	20342	86952	0	6788	10171	86952	103911	0	0	0	11717	0	
4231	0	0	0	0	0	48635	0	0	0	230	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	2131	0	0	0	0	0	0	-592	0	47286	6754	0	0	0	0	0	0	0	0	0	11324	37312	0	0	0	0	0	2574	0	0	0	0	-1239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49964	18078	40116	0	9993	9039	40116	59148	0	547	547	12340	0	
4437	0	0	0	0	0	152861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1443	3676	0	0	0	3070	876	0	-159	0	27698	2037	0	0	0	0	0	0	0	0	0	47659	105202	0	0	0	0	0	5678	0	59	1067	40	-1586	0	0	0	0	0	202	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956	0	0	41	915	0	0	0	1502	38101	50653	110831	0	7620	25327	110831	143778	0	2590	2590	16668	0	
