"IDRSSD"	RCFD3561	RCFD3562	RCFD7701	RCFD7702	RCON3561	RCON3562	RCON7701	RCON7702	
	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	NO. OF LOANS TO EXECUTIVE OFFICERS	TOT DOLLAR AMT OF LNS TO EXEC OFFCRS	RGE OF INT CHG ON LNS TO EXEC OFF-FR	RGE OF INT CHG ON LNS TO EXEC OFF-TO	
37					0	0	0.0000	0.0000	
242					1	12	0.0750	0.0750	
279					2	71	0.0500	0.0550	
354					0	0	0.0000	0.0000	
439					0	0	0.0000	0.0000	
457					1	5	0.0415	0.0415	
505					0	0	0.0000	0.0000	
1146					0	0	0	0	
1155					0	0	0.0000	0.0000	
1351					1	175	0.0600	0.0600	
1454					1	22	0.0390	0.0390	
1557					0	0	0.0000	0.0000	
1632					0	0	0.0000	0.0000	
1669					2	9	0.0500	0.0950	
1829					0	0	0.0000	0.0000	
1856					0	0	0.0000	0.0000	
2040					1	5	0.0475	0.0475	
2161					3	18	0.0767	0.1713	
2376					0	0	0.0000	0.0000	
2451					1	36	0.0513	0.0513	
2554					0	0	0.0000	0.0000	
2732					1	420	0.0600	0.0600	
2750					1	23	0.0585	0.0585	
2938					0	0	0.0000	0.0000	
2956					0	0	0	0	
3252					0	0	0.0000	0.0000	
3458					0	0	0.0000	0.0000	
3506					0	0	0.0000	0.0000	
3579					0	0	0.0000	0.0000	
3720					0	0	0.0000	0.0000	
3953					0	0	0.0000	0.0000	
4138					4	1142	0.0525	0.0800	
4147					2	785	0.0500	0.0550	
4156					0	0	0.0000	0.0000	
4231					0	0	0.0000	0.0000	
4437					2	65	0.0525	0.0725	
4839					0	0	0.0000	0.0000	
5005					0	0	0.0000	0.0000	
5050					0	0	0.0000	0.0000	
5069					0	0	0.0000	0.0000	
5135					0	0	0.0000	0.0000	
5210					0	0	0.0000	0.0000	
5247					0	0	0.0000	0.0000	
5274					0	0	0.0000	0.0000	
5331					0	0	0.0000	0.0000	
5461					0	0	0.0000	0.0000	
5751					0	0	0.0000	0.0000	
6039					2	95	0.0390	0.0625	
6057					0	0	0.0000	0.0000	
6141					1	2	0.0800	0.0800	
6329					0	0	0.0000	0.0000	
6972					0	0	0.0000	0.0000	
7009					0	0	0.0000	0.0000	
7045					1	6	0.0475	0.0475	
7157					0	0	0.0000	0.0000	
7166					0	0	0.0000	0.0000	
7456					0	0	0.0000	0.0000	
7634					0	0	0.0000	0.0000	
8033					0	0	0.0000	0.0000	
8417					0	0	0.0000	0.0000	
8462					3	62	0.0275	0.0625	
8547					0	0	0.0000	0.0000	
8631					0	0	0.0000	0.0000	
9357					1	15	0.0633	0.0633	
9553					0	0	0.0000	0.0000	
9807					0	0	0.0000	0.0000	
9955					0	0	0.0000	0.0000	
10157					0	0	0.0000	0.0000	
10250					0	0	0.0000	0.0000	
10849					0	0	0.0000	0.0000	
10858					0	0	0	0	
11145					1	27	0.0795	0.0795	
11640					0	0	0.0000	0.0000	
11837					0	0	0	0	
12030					0	0	0.0000	0.0000	
12058					2	24	0.0650	0.0700	
12142					0	0	0.0000	0.0000	
12245					2	45	0.0625	0.0900	
12311	1	980	0.0625	0.0625					
12647					0	0	0.0000	0.0000	
12656					0	0	0.0000	0.0000	
12937					0	0	0.0000	0.0000	
12946					3	82	0.0600	0.0625	
12955					1	462	0.0550	0.0550	
13037					0	0	0.0000	0.0000	
13103					0	0	0.0000	0.0000	
13251					0	0	0.0000	0.0000	
13457					0	0	0.0000	0.0000	
14052					3	307	0.0390	0.0700	
14155					0	0	0.0000	0.0000	
14258					1	2	0.1800	0.1800	
14409	1	15	0.0499	0.0499					
14454					0	0	0.0000	0.0000	
14650					0	0	0.0000	0.0000	
14753					3	68	0.0425	0.1000	
14865					0	0	0.0000	0.0000	
14940					0	0	0.0000	0.0000	
15536					0	0	0.0000	0.0000	
16337					1	75	0.0600	0.0600	
16458					0	0	0.0000	0.0000	
16551					0	0	0.0000	0.0000	
16748					0	0	0.0000	0.0000	
16944					0	0	0.0000	0.0000	
16953					3	31	0.0725	0.0750	
17110					1	122	0.0425	0.0425	
17147					0	0	0.0000	0.0000	
17259					0	0	0.0000	0.0000	
17464					1	250	0.0625	0.0625	
17549					0	0	0.0000	0.0000	
17839					0	0	0.0000	0.0000	
17950					1	37	0.0650	0.0650	
18050					1	8	0.0575	0.0575	
18135					0	0	0.0000	0.0000	
18368					0	0	0.0000	0.0000	
18377					0	0	0.0000	0.0000	
18827					0	0	0.0000	0.0000	
18836					5	121	0.0335	0.0750	
18854					0	0	0.0000	0.0000	
18957					0	0	0.0000	0.0000	
19356					0	0	0.0000	0.0000	
19730					0	0	0.0000	0.0000	
19936					0	0	0.0000	0.0000	
19972					0	0	0.0000	0.0000	
20053					0	0	0.0000	0.0000	
20147					4	160	0.0350	0.0600	
20259					0	0	0.0000	0.0000	
20370					0	0	0.0000	0.0000	
20512					0	0	0.0000	0.0000	
20633					0	0	0.0000	0.0000	
20754					0	0	0.0000	0.0000	
20839					0	0	0.0000	0.0000	
20857					0	0	0.0000	0.0000	
20866					0	0	0.0000	0.0000	
21256					0	0	0.0000	0.0000	
21359					0	0	0.0000	0.0000	
21630					1	50	0.0375	0.0375	
21658					0	0	0.0000	0.0000	
22048					1	95	0.0675	0.0675	
22235					0	0	0.0000	0.0000	
22356					0	0	0.0000	0.0000	
22459					2	75	0.0395	0.0525	
22543					0	0	0.0000	0.0000	
22552					1	235	0.0650	0.0650	
22730					0	0	0.0000	0.0000	
22936					0	0	0.0000	0.0000	
22954					3	21	0.0499	0.0600	
23036					0	0	0.0000	0.0000	
23045					0	0	0.0000	0.0000	
23241					0	0	0	0	
23456					6	135	0.0635	0.0746	
23504					0	0	0.0000	0.0000	
23540					2	107	0.0600	0.0825	
23643					1	10	0.0775	0.0775	
23755					0	0	0.0000	0.0000	
23812					1	35	0.0549	0.0549	
24006					0	0	0.0000	0.0000	
24266					0	0	0.0000	0.0000	
24453					0	0	0.0000	0.0000	
24659					0	0	0.0000	0.0000	
24668					0	0	0.0000	0.0000	
24855					0	0	0.0000	0.0000	
24949					0	0	0.0000	0.0000	
25357					0	0	0.0000	0.0000	
25647					1	40	0.0600	0.0600	
25852					2	38	0.0600	0.0674	
26149					1	14	0.0600	0.0600	
26233					0	0	0.0000	0.0000	
26242					1	50	0.0500	0.0500	
26457					0	0	0.0000	0.0000	
26756					0	0	0.0000	0.0000	
26765					0	0	0.0000	0.0000	
26859					0	0	0.0000	0.0000	
26916					0	0	0.0000	0.0000	
27548					1	22	0.0475	0.0475	
27614					0	0	0.0000	0.0000	
27838					0	0	0.0000	0.0000	
27847					0	0	0.0000	0.0000	
28013					0	0	0.0000	0.0000	
28152					0	0	0.0000	0.0000	
28255					0	0	0	0	
28349					1	15	0.0525	0.0525	
28406					0	0	0.0000	0.0000	
28572					0	0	0.0000	0.0000	
28732					1	2	0.0525	0.0525	
29104					0	0	0.0000	0.0000	
29159					0	0	0.0000	0.0000	
29252					0	0	0.0000	0.0000	
29636					0	0	0.0000	0.0000	
29850					0	0	0.0000	0.0000	
29944					2	100	0.065	0.065	
29953					0	0	0.0000	0.0000	
30052					0	0	0.0000	0.0000	
30146					0	0	0.0000	0.0000	
30155					0	0	0.0000	0.0000	
30258					1	303	0.0290	0.0290	
30418					0	0	0.0000	0.0000	
30502					2	251	0.0525	0.0575	
30650					0	0	0.0000	0.0000	
30810					0	0	0.0000	0.0000	
30856					4	1080	0.0525	0.0525	
31134					0	0	0.0000	0.0000	
31255					0	0	0.0000	0.0000	
31657					0	0	0.0000	0.0000	
31826					0	0	0.0000	0.0000	
31835					1	9	0.0625	0.0625	
32159					0	0	0.0000	0.0000	
32234					0	0	0.0000	0.0000	
32766					0	0	0.0000	0.0000	
33147					0	0	0.0000	0.0000	
33259					0	0	0.0000	0.0000	
33268					0	0	0.0000	0.0000	
33549					0	0	0.0000	0.0000	
33727					1	37	0.0675	0.0675	
33754					0	0	0.0000	0.0000	
33772					0	0	0.0000	0.0000	
33839					0	0	0.0000	0.0000	
33857					3	58	0.0695	0.0700	
34153					0	0	0.0000	0.0000	
34359					0	0	0.0000	0.0000	
34425					0	0	0.0000	0.0000	
34434					3	19	0.0325	0.0600	
34452					2	11	0.0550	0.0575	
34537					0	0	0.0000	0.0000	
34555					1	36	0.0550	0.0550	
34742					0	0	0.0000	0.0000	
34836					0	0	0.0000	0.0000	
34863					0	0	0.0000	0.0000	
35057					0	0	0.0000	0.0000	
35244					0	0	0.0000	0.0000	
35301	0	0	0.0000	0.0000					
35570					0	0	0.0000	0.0000	
35646					0	0	0.0000	0.0000	
35842					2	27	0.0525	0.0800	
35936					0	0	0.0000	0.0000	
36054					2	11	0.0649	0.0990	
36344					1	6	0.0675	0.0675	
36456					5	351	0.0500	0.0550	
36858					0	0	0.0000	0.0000	
36933					0	0	0.0000	0.0000	
37051					0	0	0.0000	0.0000	
37341					0	0	0.0000	0.0000	
37350					0	0	0.0000	0.0000	
37378					0	0	0.0000	0.0000	
37435					1	40	0.0525	0.0525	
37640					0	0	0.0000	0.0000	
37659					0	0	0.0000	0.0000	
37743					0	0	0	0	
37949					0	0	0.0000	0.0000	
38478					0	0	0.0000	0.0000	
38526					0	0	0.0000	0.0000	
38535					0	0	0.0000	0.0000	
38740					2	370	0.0513	0.0550	
39327					0	0	0.0000	0.0000	
39420					0	0	0.0000	0.0000	
39475					1	400	0.0425	0.0425	
39756					0	0	0.0000	0.0000	
39934					1	15	0.0500	0.0500	
40033					6	341	0.0304	0.0750	
40305					1	247	0.0400	0.0400	
40350					1	94	0.0590	0.0590	
40707					0	0	0.0000	0.0000	
40855					0	0	0.0000	0.0000	
41245					1	6	0.0600	0.0600	
41553					0	0	0.0000	0.0000	
41629					0	0	0.0000	0.0000	
41647					1	5	0.0650	0.0650	
41759					0	0	0.0000	0.0000	
41825					1	8	0.0800	0.0800	
41937					0	0	0.0000	0.0000	
41955					0	0	0.0000	0.0000	
42037					1	80	0.0600	0.0600	
42055					0	0	0.0000	0.0000	
42354					1	100	0.0600	0.0600	
42420					1	10	0.0575	0.0575	
42448					1	35	0.0670	0.0670	
42457					0	0	0.0000	0.0000	
42541	0	0	0.0000	0.0000					
43052					0	0	0.0000	0.0000	
43155					6	906	0.0475	0.0650	
43173	0	0	0.0000	0.0000					
43324					0	0	0	0	
43351					0	0	0.0000	0.0000	
43454					1	7	0.0600	0.0600	
43511					2	328	0.0499	0.0625	
43641					0	0	0.0000	0.0000	
43744					2	410	0.0550	0.0800	
43856					0	0	0.0000	0.0000	
43959					0	0	0.0000	0.0000	
44040					0	0	0.0000	0.0000	
44134	0	0	0.0000	0.0000					
44433					1	32	0.0700	0.0700	
44451					1	18	0.0725	0.0725	
44602					0	0	0.0000	0.0000	
44741					0	0	0.0000	0.0000	
44750					0	0	0.0000	0.0000	
44929					1	18	0.0575	0.0575	
45038					0	0	0.0000	0.0000	
45047					1	6	0.0675	0.0675	
45056					1	1	0.0675	0.0675	
45430					2	71	0.0575	0.0600	
45458					1	130	0.0600	0.0600	
45551					1	25	0.0575	0.0575	
45560					0	0	0.0000	0.0000	
45627					0	0	0.0000	0.0000	
45775					0	0	0.0000	0.0000	
46053					2	259	0.0549	0.0645	
46941					0	0	0.0000	0.0000	
47153					0	0	0.0000	0.0000	
47247					0	0	0.0000	0.0000	
47256					0	0	0.0000	0.0000	
47452					1	5	0.0675	0.0675	
47500					0	0	0.0000	0.0000	
48057					0	0	0.0000	0.0000	
48150					0	0	0.0000	0.0000	
48374					0	0	0.0000	0.0000	
48440					3	291	0.0550	0.0625	
48552					0	0	0.0000	0.0000	
48730					0	0	0.0000	0.0000	
49054					0	0	0.0000	0.0000	
49148					1	10	0.0349	0.0349	
49241					4	40	0.0750	0.0850	
49344					0	0	0.0000	0.0000	
49540					1	200	0.0550	0.0550	
49643					0	0	0.0000	0.0000	
49652					0	0	0.0000	0.0000	
49821					1	97	0.0550	0.0550	
49858					0	0	0.0000	0.0000	
49951					0	0	0.0000	0.0000	
