"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	
	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	
37	1019	180	60	0	970	191	0	0	0	0	
242	158	0	9	0	157	8	0	0	0	0	
279	433	78	71	0	381	97	0	0	0	0	
354	182	215	25	0	195	253	0	0	0	0	
439	1696	420	25	0	1419	168	0	0	0	0	
457	322	109	4	0	225	16	0	0	0	0	
505	2214	0	72	0	2243	101	0	0	0	0	
1146	3359	838	96	0	3041	616	0			0	
1155	1646	315	34	0	1433	136	0	0	0	0	
1351	720	2010	11	0	417	1718	0	0	0	0	
1454	800	160	47	0	818	225	0	0	0	0	
1557	369	0	21	0	361	13	0	0	0	0	
1632	3961	1285	69	0	2775	168	0	0	0	0	
1669	1200	315	139	0	1182	436	0	0	0	0	
1829	2940	2159	193	0	2103	1515	0	0	0	0	
1856	104	8	7	0	93	4	0	0	0	0	
2040	1684	345	149	0	1558	368	0	0	0	0	
2161	520	30	28	0	504	42	0	0	0	0	
2376	6172	0	0	0	6172	0	0	0	0	0	
2451	187	0	0	0	147	20	60	0	0	0	
2554	44	0	0	0	47	3	0	0	0	0	
2732	3163	300	40	0	3108	285	0	0	0	0	
2750	615	5	48	0	589	27	0	0	0	0	
2938	4997	2241	283	0	3721	1248	0	0	0	0	
2956	704	0	2	0	713	11	0	0	0	0	
3252	960	830	255	0	1322	1447	0	0	0	0	
3458	372	0	10	0	362	0	0	0	0	0	
3506	9797	1200	93	0	9641	1137	0			0	
3579	2261	528	231	0	2228	726	0	0	0	0	
3720	1169	59	6	0	1146	42	0	0	0	0	
3953	1042	400	498	0	823	679	0	0	0	0	
4138	1300	495	8	0	1207	410	0	0	0	0	
4147	411	120	8	0	543	260	0	0	0	0	
4156	1366	1301	119	0	1268	1199	-123	0	0	0	
4231	647	60	45	0	711	169	0	0	0	0	
4437	1427	530	49	0	1253	405	0	0	0	0	
4839	1506	-367	273	0	1743	143	0	0	0	0	
5005	1714	240	1	0	1476	3	0	0	0	0	
5050	761	256	35	0	545	75	0	0	0	0	
5069	6684	30	0	0	6654	0	0	0	0	0	
5135	1862	544	71	0	1600	353	0	0	0	0	
5210	3938	300	50	0	3977	389	0	0	0	0	
5247	4368	1925	11	0	2378	28	82	0	0	0	
5274	733	0	43	0	725	35	0	0	0	0	
5331	781	0	2	0	778	0	1	0	0	0	
5461	2143	0	101	0	2086	24	-20	0	0	0	
5751	772	0	1	0	793	22	0	0	0	0	
6039	1060	275	69	0	1038	322	0	0	0	0	
6057	169	38	5	0	141	15	0	0	0	0	
6141	285	60	51	0	237	63	0	0	0	0	
6329	2469	1025	174	0	2412	1142	0	0	0	0	
6972	5268	-400	246	0	5667	245	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	
7045	655	110	38	0	714	207	0	0	0	0	
7157	258	46	14	0	238	40	0	0	0	0	
7166	6367	1691	89	0	5024	437	0	0	0	0	
7456	352	-50	3	0	406	7	0	0	0	0	
7634	621	160	154	0	607	300	0	0	0	0	
8033	683	0	94	0	608	19	0	0	0	0	
8417	767	-58	0	0	421	0	404	0	0	0	
8462	320	20	38	0	319	57	0	0	0	0	
8547	3592	498	529	0	3764	1199	0	0	0	0	
8631	297	40	39	0	298	80	0			0	
9357	3623	150	68	0	3418	13	0	0	0	0	
9553	567	40	5	0	530	8	0	0	0	0	
9807	42762	3500	248	0	40587	1573	0	0	0	0	
9955	414	0	19	0	422	27	0	0	0	0	
10157	1030	747	178	0	796	691	0	0	0	0	
10250	2549	500	55	0	2201	207	0	0	0	0	
10849	2001	275	2	0	1858	134	0	0	0	0	
10858	4241	2688	144	0	6592	5183	0	0	0	0	
11145	1546	270	21	0	1510	255	0	0	0	0	
11640	1245	334	341	0	1216	646	0	0	0	0	
11837	1044	0	23	0	1205	184	0	0	0	0	
12030	4602	2356	1292	0	4022	3068	0	0	0	0	
12058	720	268	152	0	764	464	0	0	0	0	
12142	1365	965	105	0	1610	1315	0	0	0	0	
12245	720	38	6	0	715	39	0	0	0	0	
12311	266489	54558	47583	0	287916	121882	-1686	0	0	0	
12647	493	40	7	0	478	32	0	0	0	0	
12656	200	0	13	0	271	84	0	0	0	0	
12937	962	72	0	0	895	5	0	0	0	0	
12946	4089	870	449	0	3384	1414	800	0	0	0	
12955	849	20	35	0	831	37	0	0	0	0	
13037	2069	1480	19	0	2103	1533	0	0	0	0	
13103	5381	459	4	0	4935	17	0	0	0	0	
13251	303	40	151	0	301	189	0	0	0	0	
13457	154	-189	8	0	338	3	0	0	0	0	
14052	685	0	5	37	779	62	0	0	0	0	
14155	891	80	68	0	1127	384	0	0	0	0	
14258	7040	840	271	0	5964	35	0			0	
14409	247813	13082	19813	0	219912	52874	47880	0	6200	0	
14454	839	120	44	0	710	35	0	0	0	0	
14650	364	0	31	0	378	45	0			0	
14753	521	0	6	0	539	24	0	0	0	0	
14865	1212	241	23	0	1016	68	0	0	0	0	
14940	1489	75	119	0	1453	158	0	0	0	0	
15536	14673	2775	115	0	12169	386	0	0	0	0	
16337	2408	825	157	0	1826	400	0	0	0	0	
16458	1925	250	61	0	1780	166	0	0	0	0	
16551	2049	495	35	0	1538	175	156	0	0	0	
16748	304	125	51	0	354	226	0	0	0	0	
16944	294	0	20	0	277	3	0	0	0	0	
16953	137	20	3	0	114	0	0	0	0	0	
17110	856	0	0	0	856	0	0	0	0	0	
17147	5755	2138	572	0	7567	4522	0	0	0	0	
17259	129	45	16	0	127	59	0	0	0	0	
17464	10335	2712	428	0	8260	1419	354	0	0	0	
17549	2062	0	107	0	2011	56	0	0	0	0	
17839	1858	180	62	0	1757	141	0	0	0	0	
17950	964	118	13	0	561	95	367	0	0	0	
18050	2343	240	35	0	2188	120	0	0	0	0	
18135	884	180	169	0	677	142	0	0	0	0	
18368	7670	975	272	0	6692	269	0	0	0	0	
18377	102	0	0	0	105	3	0	0	0	0	
18827	1149	92	46	0	1049	96	58	0	0	0	
18836	1187	340	176	0	1124	453	0	0	0	0	
18854	174	37	12	0	146	21	0	0	0	0	
18957	471	55	40	0	445	69	0	0	0	0	
19356	920	-160	23	0	1082	25	0	0	0	0	
19730	16728	2900	57	0	14832	1061	0	0	0	0	
19936	1458	300	60	0	1263	165	0	0	0	0	
19972	85	0	0	0	85	0	0	0	0	0	
20053	386	309	12	0	157	92	0	0	0	0	
20147	486	10	44	0	462	30	0	0	0	0	
20259	297	50	41	0	256	50	0	0	0	0	
20370	1240	350	140	0	1104	354	0	0	0	0	
20512	673	64	114	0	574	79	0	0	0	0	
20633	1801	180	78	0	1800	257	0	0	0	0	
20754	62	0	3	0	60	1	0	0	0	0	
20839	1126	407	1	0	1030	312	0	0	0	0	
20857	164	0	4	0	176	16	0	0	0	0	
20866	860	234	52	0	673	99	0	0	0	0	
21256	31	9	12	0	34	24	0	0	0	0	
21359	121	0	0	0	121	0	0	0	0	0	
21630	383	5	32	0	348	2	0	0	0	0	
21658	1500	93	99	0	1471	163	0	0	0	0	
22048	1693	2734	116	0	2264	3421	0	0	0	0	
22235	3213	1175	27	0	2707	696	0	0	0	0	
22356	1692	300	103	0	1756	467	0	0	0	0	
22459	913	134	22	0	877	120	0	0	0	0	
22543	511	58	7	0	454	8	0	0	0	0	
22552	480	17	5	0	520	62	0	0	0	0	
22730	742	0	80	0	801	139	0	0	0	0	
22936	2059	540	81	0	1758	320	0	0	0	0	
22954	695	120	40	0	595	60	0	0	0	0	
23036	4263	1555	112	0	3662	1066	0	0	0	0	
23045	231	0	3	0	228	0	0	0	0	0	
23241	23794	1305	2320	0	25403	4858	-376	0	0	0	
23456	548	120	5	0	536	113	0	0	0	0	
23504	2188	300	114	0	2144	370	0	0	0	0	
23540	376	17	4	0	382	27	0	0	0	0	
23643	1494	980	59	0	1094	639	0	0	0	0	
23755	738	120	26	0	606	14	0	0	0	0	
23812	7213	1164	1095	0	5864	910	0	0	0	0	
24006	2519	360	29	0	2153	23	0	0	0	0	
24266	13799	-2700	1376	0	16063	940	0	0	0	0	
24453	274	0	15	0	353	94	0	0	0	0	
24659	222	134	21	0	222	155	0	0	0	0	
24668	1252	45	71	0	1241	105	0	0	0	0	
24855	28	0	3	0	27	2	0	0	0	0	
24949	5044	725	59	0	4772	512	0	0	0	0	
25357	298	45	1	0	256	4	0	0	0	0	
25647	1458	0	16	0	1478	36	0	0	0	0	
25852	4889	600	167	0	4877	755	0	0	0	0	
26149	289	35	41	0	245	32	0	0	0	0	
26233	4226	7652	114	0	4321	7861	0	0	0	0	
26242	3662	89	181	0	1288	327	2431	0	0	0	
26457	204	0	4	7	207	0	0	0	0	0	
26756	538	-250	154	0	822	188	0	0	0	0	
26765	253	285	9	0	204	245	0	0	0	0	
26859	3252	755	75	0	2845	423	0	0	0	0	
26916	2315	250	167	0	2286	388	0	0	0	0	
27548	2183	414	173	0	3302	1706	0	0	0	0	
27614	1461	30	26	0	1525	120	0			0	
27838	1874	151	4	0	1719	0	0	0	0	0	
27847	1643	252	25	0	1475	109	0	0	0	0	
28013	3166	410	0	0	2755	0	1	0	0	0	
28152	278	41	0	0	242	5	0	0	0	0	
28255	398	30	42	0	389	63	0	0	0	0	
28349	764	160	106	0	698	200	0	0	0	0	
28406	1515	85	0	0	1446	16	0	0	0	0	
28572	335	49	114	0	358	186	0	0	0	0	
28732	332	36	5	0	296	5	0	0	0	0	
29104	3781	752	38	0	3002	11	0	0	0	0	
29159	148	0	16	0	145	13	0	0	0	0	
29252	1038	190	13	0	1000	165	0	0	0	0	
29636	4721	1067	326	0	5127	1799	0	0	0	0	
29850	257	50	7	0	265	65	0	0	0	0	
29944	160	10	24	0	212	86	0	0	0	0	
29953	730	42	22	0	769	103	0	0	0	0	
30052	243	6	22	0	282	67	0	0	0	0	
30146	202	152	5	0	286	241	0	0	0	0	
30155	1597	60	21	0	1690	174	0	0	0	0	
30258	2874	456	14	0	2503	99	0	0	0	0	
30418	0	0	0	0	0	0	0	0	0	0	
30502	3419	120	233	0	3464	398	0	0	0	0	
30650	1459	422	99	0	1110	172	0	0	0	0	
30810	909772	877302	117581	0	962669	1047780	0	0	275735	0	
30856	1376	160	9	0	1236	29	0	0	0	0	
31134	570	185	82	0	570	267	0	0	0	0	
31255	3663	1650	108	0	2404	499	0	0	0	0	
31657	374	280	40	0	398	344	0	0	0	0	
31826	1749	155	405	0	1507	278	-40	0	0	0	
31835	1828	300	93	0	1954	519	0	0	0	0	
32159	919	304	306	0	721	412	0	0	0	0	
32234	265	0	5	0	272	12	0	0	0	0	
32766	170	34	11	0	213	88	0	0	0	0	
33147	1824	735	11	0	1464	386	0			0	
33259	4360	349	16	0	4003	8	0	0	0	0	
33268	564	26	29	0	556	47	0	0	0	0	
33549	266	4	1	0	267	6	0	0	0	0	
33727	2009	60	407	0	1970	428	0	0	0	0	
33754	50	14	0	0	50	14	0	0	0	0	
33772	16200	560	1070	0	8030	2565	9105	0	0	0	
33839	142	0	8	0	140	6	0	0	0	0	
33857	1087	-150	132	0	1153	48	0	0	0	0	
34153	6743	1975	196	0	5359	1787	1000			0	
34359	357	10	151	0	386	190	0	0	0	0	
34425	2033	300	32	0	1902	201	0	0	0	0	
34434	782	90	10	0	741	59	0	0	0	0	
34452	401	0	1	0	408	8	0	0	0	0	
34537	6598	1000	191	0	6160	753	0	0	0	0	
34555	886	15	38	0	948	115	0	0	0	0	
34742	1683	426	87	0	1395	225	0	0	0	0	
34836	127	0	6	0	131	10	0	0	0	0	
34863	234	55	7	0	194	22	0	0	0	0	
35057	805	60	101	0	768	124	0	0	0	0	
35244	10109	600	1407	0	8666	564	0	0	0	0	
35301	17616	-18500	0	0	60702	0	-24586			0	
35570	5388	600	138	0	4664	14	0	0	0	0	
35646	348	0	12	0	340	4	0	0	0	0	
35842	361	78	6	0	340	63	0	0	0	0	
35936	37	5	0	0	32	0	0	0	0	0	
36054	7934	2450	139	0	7010	1665	0	0	0	0	
36344	2213	250	72	0	2181	290	0	0	0	0	
36456	376	100	227	0	329	424	144	0	0	0	
36858	2025	-7	0	0	2350	318	0	0	0	0	
36933	1084	741	249	0	871	777	0	0	0	0	
37051	517	115	32	0	441	71	0	0	0	0	
37341	268	28	9	0	287	56	0	0	0	0	
37350	187	-125	40	0	272	0	0	0	0	0	
37378	822	105	3	0	729	15	0	0	0	0	
37435	7068	2045	341	0	6336	1654	0	0	0	0	
37640	3670	400	99	0	3405	234	0	0	0	0	
37659	400	62	9	0	392	63	0	0	0	0	
37743	299	60	11	0	594	366	0	0	0	0	
37949	2498	600	12	0	2037	151	0	0	0	0	
38478	1342	120	87	0	1317	182	0	0	0	0	
38526	1611	1556	60	0	1888	1893	0			0	
38535	3037	0	38	0	3031	32	0	0	0	0	
38740	1072	45	245	0	1245	463	0	0	0	0	
39327	2178	0	5	0	2187	14	0	0	0	0	
39420	7386	1748	248	0	7730	2340	0	0	0	0	
39475	18475	13046	1098	0	12453	8122	0	0	0	0	
39756	1200	600	113	0	1236	749	0	0	0	0	
39934	1527	299	78	0	1355	205	0	0	0	0	
40033	1030	20	625	0	1029	644	0	0	0	0	
40305	28955	4150	3178	0	27527	5900	0	0	0	0	
40350	256	0	1	0	255	0	0	0	0	0	
40707	1956	205	122	0	1676	47	0	0	0	0	
40855	403	50	4	0	460	111	0	0	0	0	
41245	306	60	46	0	255	55	0	0	0	0	
41553	619	50	70	0	624	125	0	0	0	0	
41629	1346	72	459	0	1433	618	0	0	0	0	
41647	5538	1271	42	0	4617	392	0			0	
41759	325	6	4	0	330	15	0	0	0	0	
41825	2491	10	5	0	2487	11	0	0	0	0	
41937	436	18	0	0	423	5	0	0	0	0	
41955	373	0	1	0	412	40	0	0	0	0	
42037	444	234	49	0	357	196	0	0	0	0	
42055	304	220	19	0	251	186	0			0	
42354	595	35	74	0	565	79	0	0	0	0	
42420	41063	8070	1237	0	37385	10612	4983	0	0	0	
42448	3499	1576	177	0	3223	1512	35	0	0	0	
42457	542	0	57	0	725	240	0	0	0	0	
42541	161056	32288	26685	0	149405	66348	19026	0	0	0	
43052	1244	844	16	0	866	482	0	0	0	0	
43155	2684	764	162	0	2303	545	0	0	0	0	
43173	56472	4201	144	0	60863	4631	-4105	0	0	0	
43324	1106	542	140	0	1395	921	-50			0	
43351	18	0	0	0	18	0	0	0	0	0	
43454	225	9	3	0	223	10	0	0	0	0	
43511	2288	404	60	0	1985	161	0	0	0	0	
43641	440	30	2	0	419	11	0	0	0	0	
43744	566	237	3	0	567	241	0	0	0	0	
43856	293	0	11	0	413	131	0	0	0	0	
43959	1312	-200	196	0	1601	285	0	0	0	0	
44040	1479	260	70	0	1437	288	0	0	0	0	
44134	18279	5453	222	0	15681	3077	0	0	0	0	
44433	3022	701	210	0	2844	733	0	0	0	105	
44451	746	139	9	0	747	149	0	0	0	0	
44602	4740	1442	111	0	3280	93	0	0	0	0	
44741	2076	517	212	0	2108	761	0	0	0	0	
44750	544	30	26	0	537	49	0	0	0	0	
44929	562	62	48	0	637	185	0	0	0	0	
45038	642	66	17	0	640	81	0	0	0	0	
45047	629	0	187	0	611	169	0	0	0	0	
45056	628	0	17	0	611	0	0	0	0	0	
45430	1075	18	15	0	1100	58	0	0	0	0	
45458	123	0	0	0	132	9	0	0	0	0	
45551	2497	180	106	0	2444	233	0	0	0	0	
45560	3632	45	221	0	3529	163	0	0	0	0	
45627	26872	8425	1976	0	25607	8552	-584	0	0	0	
45775	289	93	0	0	196	0	0	0	0	0	
46053	1235	190	89	0	1144	188	0	0	0	0	
46941	750	30	88	0	750	118	0	0	0	0	
47153	216	12	60	0	183	39	0	0	0	0	
47247	1350	648	22	0	2900	2220	0	0	0	0	
47256	327	36	1	0	312	22	0	0	0	0	
47452	488	0	33	0	496	41	0	0	0	0	
47500	1629	0	11	0	1660	42	0	0	0	0	
48057	195	6	1	0	334	146	0	0	0	0	
48150	137	14	0	0	128	5	0	0	0	0	
48374	3736	715	24	0	3253	256	0	0	0	0	
48440	287	0	11	0	290	14	0	0	0	0	
48552	829	110	2	0	723	6	0	0	0	0	
48730	2240	675	48	0	1549	32	0	0	0	0	
49054	1166	388	0	0	778	0	0	0	0	0	
49148	433	0	9	0	429	5	0	0	0	0	
49241	1767	753	157	0	1515	658	0	0	0	0	
49344	969	0	3	0	1012	46	0	0	0	0	
49540	528	15	109	0	445	41	0	0	0	0	
49643	171	8	2	0	199	38	0	0	0	0	
49652	1192	96	167	0	1421	492	0	0	0	0	
49821	7680	1450	849	0	7457	2076	0	0	0	0	
49858	344	5	29	0	419	109	0	0	0	0	
49951	541	115	1	0	430	5	0	0	0	0	
50144	444	134	48	0	437	175	0	0	0	0	
50461	2449	0	275	0	2175	1	0	0	0	0	
50546	299	193	62	0	145	101	0	0	0	0	
50854	543	120	60	0	476	113	0	0	0	0	
50957	566	42	227	0	704	200	-207	0	0	0	
51253	1203	145	92	0	1221	255	0	0	0	0	
51347	364	168	4	0	404	212	0	0	0	0	
51356	561	150	17	0	608	214	0	0	0	0	
51459	814	13	3	0	974	176	0	0	0	0	
51730	285	158	11	0	202	86	0	0	0	0	
51842	1117	50	13	0	1098	44	0	0	0	0	
51972	1783	120	13	0	1657	7	0	0	0	0	
52410	241	15	8	0	262	44	0	0	0	0	
52456	138	0	16	0	173	51	0	0	4	0	
52719	0	0	0	0	0	0	0	0	0	0	
52951	383	56	94	0	355	122	0	0	0	0	
53015	134	0	25	0	151	42	0	0	0	0	
53033	10829	2170	447	0	9646	1434	0	0	0	0	
53051	100	30	1	0	100	31	0	0	0	0	
53239	1145	361	30	0	860	106	0	0	0	0	
53453	157	61	5	0	169	78	0	0	0	0	
53752	208	0	10	0	224	26	0	0	0	0	
54049	458	97	3	0	417	59	0	0	0	0	
54058	1968	275	89	0	1958	354	0	0	0	0	
54357	119	48	4	0	123	56	0	0	0	0	
54375	4523	1105	64	0	4034	680	0	0	0	0	
54441	758	108	18	0	669	37	0	0	0	0	
54656	742	90	37	0	691	76	0	0	0	0	
55176	574	90	0	0	569	85	0	0	0	0	
55251	1902	775	133	0	1880	886	0	0	0	0	
55336	2274	150	44	0	2191	111	0	0	0	0	
55635	654	224	58	0	510	138	0	0	0	0	
55653	356	121	124	0	346	235	0	0	0	0	
56230	859	257	5	0	682	85	0	0	0	0	
56258	958	126	8	0	931	107	0	0	0	0	
56351	3388	820	331	0	3176	939	0	0	0	0	
56427	239	24	0	0	245	30	0	0	0	0	
56548	1406	360	57	0	1226	237	0	0	0	0	
56557	14674	3015	223	0	12403	967	0	0	0	0	
56717	3172	1126	150	0	3014	1118	0	0	0	0	
56726	647	186	32	0	596	162	-5	0	0	0	
57040	500	60	7	0	436	3	0	0	0	0	
57228	1180	256	39	0	915	30	0	0	0	0	
57255	671	64	303	0	851	547	0	0	0	0	
57451	1551	125	5	0	1456	35	0	0	0	0	
57572	430	9	1	0	441	21	0	0	0	0	
57956	831	36	9	0	867	81	0	0	0	0	
58074	971	540	112	0	696	377	0	0	0	0	
58207	1610	26	32	0	1585	33	0	0	0	0	
58225	1305	490	66	0	1143	394	0	0	0	0	
58243	26526	5089	1556	0	23247	3366	0			0	
58355	32	0	2	0	32	2	0	0	0	0	
58551	779	0	57	0	827	105	0	0	0	0	
58636	1921	578	301	0	1719	677	0	0	0	0	
58757	299	170	8	0	299	178	0	0	0	0	
58971	37539	6656	2293	0	34898	6308	0	0	0	0	
59259	716	168	0	0	550	2	0	0	0	0	
59316	3448	455	108	0	3267	382	0	0	0	0	
59352	771	0	4	0	875	108	0	0	0	0	
59679	84	0	0	0	84	0	0	0	0	0	
59754	170	60	13	0	169	72	0	0	0	0	
60143	672918	64111	74023	0	803029	268437	192			3114	
60219	948	0	5	0	1006	63	0	0	0	0	
60330	2501	426	97	0	2323	345	0	0	0	0	
60433	1419	75	170	0	1539	365	0	0	0	0	
60545	405	4	2	0	404	5	0	0	0	0	
60554	360	24	3	0	399	66	0	0	0	0	
60648	1672	500	245	0	2070	1143	0	0	0	0	
61122	6661	2399	464	0	5874	2076	0	0	0	0	
61355	7433	8429	1764	0	7979	10739	0	0	0	0	
61476	491	18	1	0	472	0	0	0	0	0	
61533	2000	410	4	0	1750	164	0	0	0	0	
61757	1846	70	118	0	1686	28	0	0	0	0	
61832	461	0	3	0	494	36	0	0	0	0	
61953	217	94	27	0	223	127	0	0	0	0	
62044	339	4	45	0	342	52	0	0	0	0	
62101	43535	5702	2645	0	42907	7719	0	0	0	0	
62147	533	81	47	0	443	38	0	0	0	0	
62651	501	-15	58	0	674	216	0	0	0	0	
63050	903	50	20	0	879	46	0	0	0	0	
63069	148568	0	22858	0	165986	28525	-11751	0	0	0	
63078	7903	3500	628	0	6116	2341	0	0	0	0	
63201	318	110	16	0	311	121	2	0	0	0	
63359	1069	175	39	0	1163	308	0	0	0	0	
63573	5342	0	160	0	5182	0	0	0	0	0	
63733	2036	351	196	0	1909	420	0	0	0	0	
63742	1103	27	17	0	1155	96	0	0	0	0	
63751	86	5	20	0	91	30	0	0	0	0	
64150	577	90	2	0	487	2	0	0	0	0	
64543	3388	825	279	0	3476	1192	0	0	0	0	
64552	435	158	8	0	288	19	0	0	0	0	
64619	16063	6139	888	0	14355	5319	0	0	0	0	
64646	1115	328	18	0	1118	349	0	0	0	0	
64730	1557	120	67	0	1494	127	3	0	0	0	
64758	1023	112	6	0	995	90	0	0	0	0	
65205	3530	0	0	0	3534	4	0	0	0	0	
65241	910	434	21	0	926	471	0	0	0	0	
65513	102	-151	0	0	253	0	0	0	0	0	
65559	1539	77	34	0	1455	27	0			0	
65746	7106	460	185	0	7273	812	0	0	0	0	
65858	7098	720	239	0	6223	570	486	0	0	0	
66015	3759	4350	667	0	2152	3410	0	0	0	0	
66154	468	60	31	0	491	114	0	0	0	0	
66172	3621	100	51	0	3473	3	0	0	0	0	
66275	2559	-250	293	0	2866	350	0	0	0	0	
66837	1801	141	51	0	1657	48	0	0	0	0	
66846	3436	1387	300	0	2979	1230	0	0	0	0	
66903	4772	1430	193	0	4555	1406	0	0	0	0	
67142	264	16	15	0	246	13	0	0	0	0	
67151	2703	926	42	0	1837	102	0	0	0	0	
67209	2920	425	4	0	2638	147	0	0	0	0	
67254	13	6	1	0	11	5	0	0	0	0	
67311	97241	73732	23584	12671	97475	78785	-6094	0	0	0	
67414	751	187	16	0	626	78	0	0	0	0	
67777	2770	425	3	0	2756	414	0	0	0	0	
68345	1429	0	14	0	1506	91	0	0	0	0	
68448	494	0	30	0	464	0	0	0	0	0	
68756	864	483	24	0	840	470	-13	0	0	0	
68831	1157	691	67	0	1804	1405	0	0	0	0	
68840	1181	192	30	0	981	22	0			0	
68859	3007	240	57	0	2899	189	0	0	0	0	
68943	932	0	19	0	937	24	0	0	0	0	
69333	4806	1806	126	0	3825	951	0	0	0	0	
69351	459	548	0	0	456	545	0			0	
69650	85	0	1	0	84	0	0	0	0	0	
69678	2978	744	177	0	3523	1466	0	0	0	0	
69847	146	20	8	0	151	33	0	0	0	0	
70049	2347	11	21	0	2350	35	0	0	0	0	
70058	497	90	37	0	332	123	161	0	0	0	
70076	114	0	0	0	114	0	0	0	0	0	
70151	593	0	4	0	595	6	0	0	0	0	
70218	1065	5	8	0	1170	118	0	0	0	0	
70254	126	0	4	0	122	0	0	0	0	0	
70414	1578	201	22	0	1414	59	0	0	0	0	
70638	1427	0	277	0	1732	582	0	0	0	0	
70955	124	35	9	0	111	31	0	0	0	0	
71318	4436	0	65	0	4559	188	0	0	0	0	
71457	1313	120	5	0	1615	2	-425	0	0	0	
71859	57	0	6	0	60	3	-6	0	0	0	
72258	1200	130	8	0	1150	88	0	0	0	0	
72351	829	195	76	0	874	316	0	0	0	0	
72454	430	404	6	6	408	382	0	0	0	0	
72614	19704	74	659	0	4276	438	15133	0	0	0	
72678	420	460	32	0	208	280	0	0	0	0	
73031	719	70	33	0	624	8	0	0	0	0	
73116	5593	1806	212	0	4560	985	0	0	0	0	
73152	465	55	26	0	452	68	0	0	0	0	
73554	1559	800	474	0	1421	1136	0	0	0	0	
73956	765	150	193	0	929	507	0	0	0	0	
74056	612	120	10	0	528	46	0	0	0	0	
74140	4369	550	299	0	3993	473	0			0	
74159	212	13	1	0	198	0	0	0	0	0	
74337	307	0	0	0	307	0	0	0	0	0	
74403	2426	353	13	0	2101	41	0	0	0	0	
74449	66	0	0	0	66	0	0	0	0	0	
74458	441	54	12	0	396	21	0	0	0	0	
75053	3121	1135	75	0	2887	976	0	0	0	0	
75259	14	20	7	0	6	19	0	0	0	0	
75446	1961	30	73	0	1878	20	0	0	0	0	
75455	812	48	153	0	674	63	0	0	0	0	
75558	1002	364	32	0	768	162	0	0	0	0	
75633	219740	7176	24360	0	234798	47820	1226	0	0	0	
75651	1016	335	27	0	699	45	0	0	0	0	
75857	1854	80	208	0	2098	532	0	0	0	0	
76050	1177	598	310	0	818	549	0	0	0	0	
76135	1109	-600	272	0	1785	348	0	0	0	0	
76153	695	30	77	0	809	221	0	0	0	0	
76201	2302152	36234	248748	118000	2941000	650088	-155742	0	83000	17900	
76443	708	138	31	0	635	96	0	0	0	0	
76854	1400	460	107	0	1033	200	0	0	0	0	
77150	327	260	36	0	175	144	0	0	0	0	
77253	475	135	16	0	447	123	0	0	0	0	
77347	2314	520	53	0	2107	366	0	0	0	0	
77374	6917	1017	140	837	6597	0	0	0	0	0	
77422	479	172	16	0	314	23	0	0	0	0	
77758	6160	3848	118	0	8798	6604	0	0	0	0	
77851	4795	935	782	0	6179	3101	0	0	0	0	
78036	1267	100	5	0	1307	145	0	0	0	0	
78054	796	29	63	0	863	159	0	0	0	0	
78157	354	115	39	0	283	83	0	0	0	0	
78241	253	0	24	0	305	76	0	0	0	0	
78559	225	41	1	0	194	11	0	0	0	0	
78643	783	78	8	0	747	50	0	0	0	0	
78858	62	0	6	0	56	0	0	0	0	0	
79042	78	10	0	0	78	10	0	0	0	0	
79127	697	90	77	0	930	400	0	0	0	0	
79145	1346	200	71	0	1133	58	0	0	0	0	
79257	233	0	39	0	215	21	0	0	0	0	
79855	1175	40	7	0	1148	20	0	0	0	0	
80020	10	0	0	0	10	0	0	0	0	0	
80150	1584	100	435	0	1789	740	0	0	0	0	
80431	624	132	88	0	629	225	0	0	0	0	
80552	270	3	20	0	261	14	0	0	0	0	
80936	1474	555	34	0	997	112	0	0	0	0	
81054	1001	225	11	0	937	172	0	0	0	0	
81429	625	206	3	0	450	34	0	0	0	0	
82033	792	90	95	0	607	0	0	0	0	0	
82257	314	0	6	0	309	1	0	0	0	0	
82350	310	25	58	0	251	24	0	0	0	0	
82659	354	16	1	0	346	9	0	0	0	0	
83151	1022	303	7	0	739	27	0	0	0	0	
83236	97	11	2	0	85	1	0	0	0	0	
83311	23295	669	1475	0	25293	4383	241	0	0	0	
83357	232	26	36	0	199	29	0	0	0	0	
83450	7716	0	382	0	7653	3583	3264	0	0	0	
83638	29417	3800	929	0	26915	2227	0	0	0	0	
83834	696	42	0	0	667	13	0	0	0	0	
83852	172	0	7	0	173	8	0	0	0	0	
83955	412	0	52	0	438	78	0	0	0	0	
84046	384	0	0	0	386	2	0	0	0	0	
84055	112	0	2	0	112	2	0	0	0	0	
84251	123	0	0	0	123	0	0	0	0	0	
84345	1523	245	30	0	1505	257	0	0	0	0	
84541	3884	590	870	0	3602	1178	0	0	0	0	
84804	52	0	0	0	61	9	0	0	0	0	
