"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1588										
242								1346										
279								2654										
354								178										
439								6307										
457								1806										
505								8049										
1146								18115	3366	0	0	0	1964	3178	0	3178	9607	
1155								5883										
1351								1981										
1454								18425	6139	0	0	0	4924	922	0	922	6440	
1557								1421										
1632								5897										
1669								12851										
1829								7830										
1856								324										
2040								3741										
2161								15552										
2376								13320	0	0	0	0	2781	10426	0	10426	113	
2451								2760										
2554								1310										
2732								22009	5002	0	0	0	3385	10121	0	10121	3501	
2750								1824										
2938								8641										
2956								2423										
3252								8278										
3458								4442										
3506								33110	16360	153	0	153	12477	994	0	994	3126	
3579								10800	3397	0	0	0	3550	756	0	756	3097	
3720								4591										
3953								3515										
4138								6286										
4147								2847										
4156								4620										
4231								2131										
4437								5119										
4839								4692										
5005								4520	0	0	0	0	1281	1315	0	1315	1924	
5050								2704										
5069								2806	0	63	0	63	119	2611	0	2611	13	
5135								7078										
5210								22695	7475	0	0	0	7832	1194	0	1194	6194	
5247								30702	45	0	0	0	8831	18823	0	18823	3003	
5274								9257										
5331								9081										
5461								13427										
5751								1606										
6039								3135										
6057								307										
6141								3213										
6329								9288										
6972								50411	2265	0	0	0	5637	34956	0	34956	7553	
7009								4749	0	2000	2000	0	10	2714	0	2714	25	
7045								6930										
7157								1622										
7166								14402	10224	0	0	0	2483	1610	0	1610	85	
7456								1166										
7634								2226										
8033								2486										
8417								32582	0	0	0	0	0	4576	0	4576	28006	
8462								6103										
8547								9666	3	0	0	0	2968	4179	0	4179	2516	
8631								1737										
9357								13729	8935	0	0	0	550	3331	0	3331	913	
9553								3299										
9807								28374	14739	0	0	0	4911	6837	0	6837	1887	
9955								8437										
10157								2140										
10250								8406										
10849								16704										
10858								10402	245	0	0	0	2039	7826	0	7826	292	
11145								4124										
11640								9914										
11837								1227										
12030								8439										
12058								3403										
12142								11096										
12245								3379										
12311	821061	624076	0	0	0	136361	60624	821061	439837	0			184239	136361			60624	
12647								4180										
12656								266	0	0	0	0	155	100	0	100	11	
12937								10115										
12946								11025	6324	0	0	0	3727	903	0	903	71	
12955								2474										
13037								3172										
13103								13807	0	0	0	0	2652	9651	0	9651	1504	
13251								1922										
13457								811										
14052								3749										
14155								2319										
14258								23341	6571	0	0	0	3506	672	0	672	12592	
14409	179429	141386	0	0	0	23432	14611	179429	15519	0			125867	23432			14611	
14454								993										
14650								4740										
14753								1682										
14865								4661										
14940								3408										
15536								33885	6112	0	0	0	7543	18044	0	18044	2186	
16337								12206										
16458								5859										
16551								1673										
16748								2385										
16944								2508										
16953								1666										
17110								11570	0									
17147								35301	1428	0	0	0	8615	22714	0	22714	2544	
17259								1168										
17464								38395	20633	0	0	0	6015	4201	0	4201	7546	
17549								5417										
17839								4288										
17950								4783										
18050								7781										
18135								8996										
18368								10263	7936	0	0	0	1689	253	0	253	385	
18377								10523										
18827								5958										
18836								2997										
18854								2659										
18957								2224										
19356								2640										
19730								69040	21132	0	0	0	36390	10207	0	10207	1311	
19936								8025										
19972								7947										
20053								4192										
20147								2307										
20259								4074										
20370								5009										
20512								4817										
20633								7202										
20754								335										
20839								3612										
20857								7940										
20866								9971										
21256								387										
21359								1721										
21630								1723										
21658								2350										
22048								5215										
22235								8057										
22356								11556										
22459								3021										
22543								4122										
22552								638										
22730								1438										
22936								3269										
22954								2685										
23036								5775	0	0	0	0	2288	3487	0	3487	0	
23045								819										
23241								71810	27143	0	0	0	24318	19666	0	19666	683	
23456								987										
23504								8862	2204	0	0	0	4283	1422	0	1422	953	
23540								3998										
23643								9746										
23755								3542										
23812								25110	0	0	0	0	4973	15864	0	15864	4273	
24006								27727	7733	0	0	0	4250	6255	0	6255	9489	
24266								112669	43148	0	0	0	25217	24324	0	24324	19980	
24453								1200										
24659								3552										
24668								12507										
24855								2294										
24949								10583	0	0	0	0	3617	6916	0	6916	50	
25357								5017										
25647								4229										
25852								10590	51	0	0	0	3788	6461	0	6461	290	
26149								1331										
26233								10907	0	0	0	0	3243	4052	0	4052	3612	
26242								12122										
26457								696										
26756								1056										
26765								2515										
26859								10641	24	0	0	0	2521	3751	0	3751	4345	
26916								14339	0	0	0	0	1536	7523	0	7523	5280	
27548								12841	4454	0	0	0	3489	4641	0	4641	257	
27614								5053										
27838								4503										
27847								6830										
28013								94851	25	0	0	0	6201	84532	0	84532	4093	
28152								4820										
28255								7806										
28349								3265										
28406								6638	2547	0	0	0	2368	927	0	927	796	
28572								2608										
28732								1348										
29104								12163	6659	0	0	0	3751	1553	0	1553	200	
29159								2045										
29252								2625										
29636								17656	32	0	0	0	5781	11843	0	11843	0	
29850								3306										
29944								1342										
29953								1381										
30052								1264										
30146								1509										
30155								7344										
30258								8509										
30418								1358	0	0	0	0	0	1354	0	1354	4	
30502								3556	0	251	0	251	2507	562	0	562	236	
30650								2421										
30810								340333	259690	0	0	0	340	79507	0	79507	796	
30856								4236										
31134								6075										
31255								5220	2942	0	0	0	1319	832	0	832	127	
31657								2123										
31826								6523										
31835								2936										
32159								6614										
32234								7033										
32766								2480										
33147								18844										
33259								12084	0	0	0	0	1083	10742	0	10742	259	
33268								2789										
33549								1466										
33727								12869										
33754								2043										
33772								41931	18037	0	0	0	7659	15936	0	15936	299	
33839								4961										
33857								2671										
34153								27712	16059	0	0	0	8355	1105	0	1105	2193	
34359								838										
34425								8690	1	0	0	0	1138	4196	0	4196	3355	
34434								6700										
34452								3679										
34537								45178	0	0	0	0	7814	21502	0	21502	15862	
34555								3791										
34742								7018										
34836								398										
34863								826										
35057								2406										
35244								11287	4	0	0	0	2220	8959	0	8959	104	
35301	22434804	137370	9069564	12963349	0	77723	186798	342836	77918	0			397	77723			186798	
35570								36968	0	0	0	0	9628	25372	0	25372	1968	
35646								7704										
35842								2760										
35936								871										
36054								32072	12145	0	0	0	2741	16908	0	16908	278	
36344								7604										
36456								5711										
36858								7798										
36933								2330										
37051								2186										
37341								1023										
37350								1013										
37378								6741										
37435								20475	5	0	0	0	5449	1745	0	1745	13276	
37640								34069	2324	0	0	0	3626	26996	0	26996	1123	
37659								2209										
37743								3125										
37949								4690										
38478								23638										
38526								10204										
38535								19084	0	0	0	0	2088	12263	0	12263	4733	
38740								3712										
39327								23533	6	0	0	0	4405	2242	0	2242	16880	
39420								23123	7599	0	0	0	8786	1636	0	1636	5102	
39475								29217	10839	0	0	0	3982	4388	0	4388	10007	
39756								6240										
39934								12157										
40033								3411										
40305								68559	39716	4647	0	4647	17391	1278	0	1278	5527	
40350								1178										
40707								39483										
40855								1940										
41245								949										
41553								2752										
41629								20032										
41647								16498	8665	0	0	0	4047	1124	0	1124	2662	
41759								2723										
41825								5423										
41937								1693										
41955								1127										
42037								1871										
42055								2474										
42354								2855										
42420								81988	43963	0	0	0	32752	2905	0	2905	2368	
42448								12570	628	0	0	0	2001	4129	0	4129	5812	
42457								1431										
42541	1029485	682939	0	0	0	296062	50484	1029485	454556	0			228383	296062			50484	
43052								5266										
43155								5956										
43173	68689	19057	33	12225	0	35611	1763	55892	3475	723			14320	35611			1763	
43324								1731										
43351								296										
43454								1677										
43511								9822	5336	0	0	0	4366	63	0	63	57	
43641								15470										
43744								6132										
43856								3388										
43959								3050										
44040								7096										
44134	37345	3401	0	0	33666	0	278	37345	1	0			3400	33666			278	
44433								4631	1820	0	0	0	1224	953	0	953	634	
44451								6795										
44602								993299	127916	678705	678705	0	88821	261	93	168	97596	
44741								9150										
44750								2386										
44929								3155										
45038								1079										
45047								2130										
45056								2371										
45430								2204										
45458								513										
45551								16021	385	0	0	0	1937	13652	0	13652	47	
45560								25434	9659	0	0	0	4130	10490	0	10490	1155	
45627								96422	34201	0	0	0	21793	9335	0	9335	31093	
45775								10661										
46053								6243										
46941								3761										
47153								1087										
47247								7282										
47256								934										
47452								972										
47500								10022										
48057								3996										
48150								1227										
48374								20708	15926	0	0	0	3032	1747	0	1747	3	
48440								1980										
48552								6337										
48730								4152										
49054								1762										
49148								1491										
49241								8354										
49344								2187										
49540								2152										
49643								2045										
49652								4177										
49821								17560	7188	0	0	0	4251	4310	0	4310	1811	
49858								4532										
49951								1553										
50144								2016										
50461								1702										
50546								5439										
50854								7879										
50957								3068										
51253								6494										
51347								1204										
51356								1508										
51459								5462										
51730								2736										
51842								5975										
51972								10225										
52410								2364										
52456								1009										
52719								605318	0	26	0	26	0	605116	0	605116	176	
52951								1534										
53015								1324										
53033	39833	26234	0	110	0	1125	12364	39833	21195	110			5039	1125			12364	
53051								1878										
53239								2776										
53453								1505										
53752								2174										
54049								13049										
54058								13098										
54357								613										
54375								12332	0	0	0	0	2652	9330	0	9330	350	
54441								4057										
54656								4080										
55176								23416										
55251								3184										
55336								10055										
55635								1659										
55653								1808										
56230								1729										
56258								3146										
56351								14841	6478	0	0	0	6560	1347	0	1347	456	
56427								1426										
56548								5331										
56557								28561	8244	0	0	0	2793	1520	0	1520	16004	
56717								4154										
56726								5416										
57040								3778										
57228								5077										
57255								4616										
57451								4798										
57572								1897										
57956								10995										
58074								3349										
58207								3635										
58225								6646										
58243	61273	42516	0	1187	0	14916	2654	61273	32476	1187			10040	14916			2654	
58355								393										
58551								2436										
58636								11892										
58757								1121										
58971								71637	36542	62	0	62	11374	402	0	402	23257	
59259								1731										
59316								7606	3593	0	0	0	3332	192	0	192	489	
59352								17729										
59679								780										
59754								744										
60143	1277460	953396	0	40495	0	157324	126245	1244660	707910	7695			245486	157324			126245	
60219								3083										
60330								12925										
60433								3003										
60545								3452										
60554								1825										
60648								5929										
61122								26013	7809	0	0	0	6735	3273	0	3273	8196	
61355								14263	4907	0	0	0	1834	4069	0	4069	3453	
61476								6818										
61533								26974										
61757								7716										
61832								6313										
61953								2831										
62044								477										
62101								59160	2064	0	0	0	43148	7736	0	7736	6212	
62147								2740										
62651								3449										
63050								1727										
63069	474631	211142	0	16271	100000	119448	27770	474631	167319	16271			43823	219448			27770	
63078								17153	214	0	0	0	2703	14226	0	14226	10	
63201								3342										
63359								10762										
63573								5836										
63733								10220										
63742								6687										
63751								535										
64150								1371										
64543								13004	75	0	0	0	2473	9943	0	9943	513	
64552								2427										
64619	49239	20740	0	282	0	2709	25508	48957	16744	0			3996	2709			25508	
64646								2993										
64730								2476										
64758								9246										
65205								16071	1369	0	0	0	1182	1382	0	1382	12138	
65241								2745										
65513	12646	591	3231	2496	0	2613	3715	12646	0	5727			591	2613			3715	
65559								5564										
65746								13195	24	0	0	0	4057	9114	0	9114	0	
65858								25722	9455	0	0	0	6489	678	0	678	9100	
66015	14811	832	0	74	0	8141	5764	14811	726	74			106	8141			5764	
66154								3796										
66172								6081	0	0	0	0	2397	140	0	140	3544	
66275								6230										
66837								6259										
66846								8731										
66903								7967	3831	0	0	0	2303	1808	0	1808	25	
67142								1840										
67151								7596										
67209								8147	3681	0	0	0	1472	728	0	728	2266	
67254								271										
67311								168993	97918	0	0	0	54940	944	0	944	15191	
67414								2705										
67777								8354	1604	0	0	0	1938	1722	0	1722	3090	
68345								3373										
68448								2520										
68756								2867										
68831								2696										
68840								2842										
68859								13602										
68943								8534										
69333								20242	7775	0	0	0	6928	2200	0	2200	3339	
69351								1066										
69650								1413										
69678								18127	3981	0	0	0	1995	11261	0	11261	890	
69847								2316										
70049								10211										
70058								1346										
70076								745										
70151								22992										
70218								3283										
70254								370										
70414								3984										
70638								6509										
70955								476										
71318								9535	4652	0	0	0	2099	2771	0	2771	13	
71457								4050										
71859								234										
72258								4340										
72351								1017										
72454								2888										
72614								45152	4	0	0	0	9775	35023	0	35023	350	
72678								4120										
73031								4166										
73116								13498	0	0	0	0	1904	5971	0	5971	5623	
73152								3271										
73554								3667										
73956								2615										
74056								5270										
74140								16953	9816	0	0	0	4111	2541	0	2541	485	
74159								2274										
74337								10567										
74403								16256	13	0	0	0	1305	9069	0	9069	5869	
74449								485										
74458								646										
75053								8224										
75259								636										
75446								4951										
75455								1990										
75558								3212										
75633	1550193	655024	0	667029	0	15396	212744	1550193	596343	667029			58681	15396			212744	
75651								832										
75857								2383										
76050								6429										
76135								2934										
76153								853										
76201	13416923	6492244	3157660	1286521	55698	2364466	60334	8611688	4356863	355			2000181	2198841			55448	
76443								1127										
76854								3715										
77150								2221										
77253								1504										
77347								4771										
77374								40463	25810	0	0	0	3369	5154	5154	0	6130	
77422								22422										
77758								13901	333	0	0	0	1954	10692	0	10692	922	
77851								11720	7502	0	0	0	2649	1206	0	1206	363	
78036								2192										
78054								3292										
78157								1456										
78241								1914										
78559								3075										
78643								1336										
78858								1487										
79042								2641										
79127								2327										
79145								2767										
79257								1141										
79855								3238										
80020								1227										
80150								10627										
80431								1634										
80552								1299										
80936								2650										
81054								6017										
81429								1405										
82033								2724										
82257								2033										
82350								1724										
82659								2457										
83151								4325										
83236								2061										
83311								73925	22749	0	0	0	45143	567	0	567	5466	
83357								1241										
83450								24018	7806	0	0	0	2922	6218	0	6218	7072	
83638	243340	13308	0	87	180000	41160	8785	243340	9549	87			3759	221160			8785	
83834								6144										
83852								1231										
83955								1650										
84046								1660										
84055								2157										
84251								2784										
84345								5635										
84541								3926										
84804								1242										
85043								1571										
85052								1118										
85258								3567										
85454								2636										
85856								1481										
85931								2799										
86349								3664										
86358								2220										
86527								17372	7	0	0	0	5175	12161	0	12161	29	
86554								9814										
87047								5615										
87159								1644										
87234								4245	1	0	0	0	1339	1569	0	1569	1336	
87476								6368										
87533								7735										
88240								1064										
88259								1454										
88352								4179										
88455								3876										
88530								11378										
88950								990										
89032								2058										
89135								5377										
89162								4978										
89452								1796										
89751								8965	3909	0	0	0	2442	2513	0	2513	101	
89854								2892										
89957								1221										
90047								405										
90234								7141	4571	0	0	0	848	1223	0	1223	499	
90328								9862										
90337								6721										
90403								51581	0	1535	0	1535	10237	17044	0	17044	22765	
90467								5281										
90645								6261										
90739								1970										
91147								2023										
91156								5669										
91259								3624										
91615								1725										
91651								3013										
91754								2164										
91866								22743	13	0	0	0	2335	20345	0	20345	50	
91950								3246										
91969								24409	2	0	0	0	2069	6359	0	6359	15979	
92050								759										
92144								926										
92162								2312										
92630								19568	0	0	0	0	4376	11857	0	11857	3335	
92706								2339										
92854								1821										
92902								1503										
93244								2243										
93329								3288										
93413								3875										
93543								6819										
93619								15449										
93628								29587										
93721								158116	1744	0	0	0	61134	75541	0	75541	19697	
93758								3008										
94139								12845	371	0	0	0	8432	3591	0	3591	451	
94447								3999										
94456								1431										
94522								7616										
94755								3333										
94858								3928										
95051								4062										
95659								1316										
95725								6739	14	0	0	0	3345	1042	0	1042	2338	
96254								7921										
96357								2744										
96553								4258										
97055								1153										
97279								3871										
97457								525										
97804								5291	1	0	0	0	1246	1116	0	1116	2928	
97943								1444										
98351								1705										
98454								2712										
98463								20555	6178	0	0	0	1719	10398	0	10398	2260	
98548								4629										
98557								4512										
98641								4418										
98717								4651										
99004								9645										
99059								9646										
99143								10778										
99255								1321										
99442								2902										
99536								7693										
99853								10051										
99974								3147										
100160								25417										
100236								6365										
100357								12438										
100553								1984										
100562								70061	7203	0	0	0	20408	11680	0	11680	30770	
100843								7320										
101019	289651	11110	25000	45269	115000	68283	24989	54651	6648	15269			4462	3283			24989	
101037								21733	3989	0	0	0	7158	9588	0	9588	998	
101233								70684	49	0	0	0	16022	54106	0	54106	507	
101327								7839										
101345								1894										
101439								3160										
101671								8072	32	533	0	533	3236	183	0	183	4088	
101738								10997										
101952								3495										
102155								729										
102333								2295										
102342								4437										
102539								2898										
102557								1113										
103134								1115										
103255								20946	10794	0	0	0	2091	7761	0	7761	300	
103536								11087	1	0	0	0	2284	8802	0	8802	0	
103554								316										
103563								5276										
103602								564										
104038								23962	2409	0	0	0	8071	12819	0	12819	663	
104056								3008										
104234								2691										
104430								3967										
104542								1319										
104663								12453										
105026								4820										
105044								2340										
105053								3021										
105071								10416										
105222								7124										
105530								3784										
105633								1776										
106359								16463	11386	0	0	0	4016	1061	0	1061	0	
106377								14240	10	0	0	0	2822	519	0	519	10889	
106452								9733	5169	0	0	0	4411	153	0	153	0	
106519								1617										
106546								177										
106555								1027										
106658								10110										
107057								946										
107150								6313										
107226								1944										
107244								41547	84	0	0	0	9194	30825	0	30825	1444	
107431								8825										
107459								659										
107758								2858										
108250								4288										
108269								2022										
108652								1323										
108746								2328										
108951								3368										
109136								8140	5270	0	0	0	2116	754	0	754	0	
109154								2487										
109453								1574										
109574								3031										
109659								3395										
109855								1391										
110057								3426										
110066								3706										
110356								4760										
110404								7614	6180	0	0	0	599	316	0	316	519	
110413								7583										
110655								772										
110758								4436										
110936								8573										
110945								4295										
111157								1412										
111205								4562	1	0	0	0	1907	431	431	0	2223	
111559								1422										
111661								3492										
111942								6934										
111979								20148	749	0	0	0	2229	8866	0	8866	8304	
112163								27979	689	0	0	0	3846	23434	0	23434	10	
112332								4601										
112444								8902										
112510								1338										
112556								2419										
112837	674898	569605	0	303	0	84440	20550	674898	355510	303			214095	84440			20550	
112855								48971	8240	0	0	0	297	40434	0	40434	0	
113003								3236										
113030								4028										
113151								12023	4388	0	0	0	2460	3066	0	3066	2109	
113441								10201	6260	0	0	0	1962	824	0	824	1155	
113601								10137	5338	0	0	0	1058	1526	0	1526	2215	
113740								24762	7021	45	0	45	4490	6939	0	6939	6267	
113759								1789										
113937								4239										
114149								1837										
114158								6626										
114251								1130										
114260								47801	12053	413	0	413	19775	2111	0	2111	13449	
114457								2669										
114756								6636										
114774								6248										
114840								3553										
114859								967										
115100								6265										
115146								3741										
115155								1891										
115221								11916										
115575								2314										
115641								19478	331	0	0	0	9259	7678	0	7678	2210	
116077								2168										
116358								1781										
116554								1050										
116639								3676										
116732								722										
116741								3261										
117038								2501										
117458								20789										
117672								4141										
117841								3267										
118156								8689										
118174								6490										
118660								9378										
118736								3540										
119153								5097										
119274								11319										
119331								2776										
119528								14533										
119779								8270	4300	0	0	0	1319	1398	0	1398	1253	
120542								2593										
120609								8469	68	0	0	0	2310	2923	0	2923	3168	
120953								3948										
121576								5444										
121642								33001	0	0	0	0	14320	18681	0	18681	0	
121651								2127										
121709								192553	2647	592	0	592	367	164851	0	164851	24096	
121857								3476										
121914								5190										
122153								4530										
122546								2472										
122658								5445	1850	0	0	0	3059	440	0	440	96	
122751								2482										
122854								30837										
123178								10972										
123440								2740										
