"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	NM_LGL	ID_FDIC_CERT	CITY	STATE_ABBR_NM	ZIP CODE	
37	20041231						
242	20041231						
279	20041231						
354	20041231						
439	20041231						
457	20041231						
505	20041231						
1146	20041231						
1155	20041231						
1351	20041231						
1454	20041231						
1557	20041231						
1632	20041231						
1669	20041231						
1829	20041231						
1856	20041231						
2040	20041231						
2161	20041231						
2376	20041231						
2451	20041231						
2554	20041231						
2732	20041231						
2750	20041231						
2938	20041231						
2956	20041231						
3252	20041231						
3458	20041231						
3506	20041231						
3579	20041231						
3720	20041231						
3953	20041231						
4138	20041231						
4147	20041231						
4156	20041231						
4231	20041231						
4437	20041231						
4839	20041231						
5005	20041231						
5050	20041231						
5069	20041231						
5135	20041231						
5210	20041231						
5247	20041231						
5274	20041231						
5331	20041231						
5461	20041231						
5751	20041231						
6039	20041231						
6057	20041231						
6141	20041231						
6329	20041231						
6972	20041231						
7009	20041231						
7045	20041231						
7157	20041231						
7166	20041231						
7456	20041231						
7634	20041231						
8033	20041231						
8417	20041231						
8462	20041231						
8547	20041231						
8631	20041231						
9357	20041231						
9553	20041231						
9807	20041231						
9955	20041231						
10157	20041231						
10250	20041231						
10849	20041231						
10858	20041231						
11145	20041231						
11640	20041231						
11837	20041231						
12030	20041231						
12058	20041231						
12142	20041231						
12245	20041231						
12311	20041231						
12647	20041231						
12656	20041231						
12937	20041231						
12946	20041231						
12955	20041231						
13037	20041231						
13103	20041231						
13251	20041231						
13457	20041231						
14052	20041231						
14155	20041231						
14258	20041231						
14409	20041231						
14454	20041231						
14650	20041231						
14753	20041231						
14865	20041231						
14940	20041231						
15536	20041231						
16337	20041231						
16458	20041231						
16551	20041231						
16748	20041231						
16944	20041231						
16953	20041231						
17110	20041231						
17147	20041231						
17259	20041231						
17464	20041231						
17549	20041231						
17839	20041231						
17950	20041231						
18050	20041231						
18135	20041231						
18368	20041231						
18377	20041231						
18827	20041231						
18836	20041231						
18854	20041231						
18957	20041231						
19356	20041231						
19730	20041231						
19936	20041231						
19972	20041231						
20053	20041231						
20147	20041231						
20259	20041231						
20370	20041231						
20512	20041231						
20633	20041231						
20754	20041231						
20839	20041231						
20857	20041231						
20866	20041231						
21256	20041231						
21359	20041231						
21630	20041231						
21658	20041231						
22048	20041231						
22235	20041231						
22356	20041231						
22459	20041231						
22543	20041231						
22552	20041231						
22730	20041231						
22936	20041231						
22954	20041231						
23036	20041231						
23045	20041231						
23241	20041231						
23456	20041231						
23504	20041231						
23540	20041231						
23643	20041231						
23755	20041231						
23812	20041231						
24006	20041231						
24266	20041231						
24453	20041231						
24659	20041231						
24668	20041231						
24855	20041231						
24949	20041231						
25357	20041231						
25647	20041231						
25852	20041231						
26149	20041231						
26233	20041231						
26242	20041231						
26457	20041231						
26756	20041231						
26765	20041231						
26859	20041231						
26916	20041231						
27548	20041231						
27614	20041231						
27838	20041231						
27847	20041231						
28013	20041231						
28152	20041231						
28255	20041231						
28349	20041231						
28406	20041231						
28572	20041231						
28732	20041231						
29104	20041231						
29159	20041231						
29252	20041231						
29636	20041231						
29850	20041231						
29944	20041231						
29953	20041231						
30052	20041231						
30146	20041231						
30155	20041231						
30258	20041231						
30418	20041231						
30502	20041231						
30650	20041231						
30810	20041231						
30856	20041231						
31134	20041231						
31255	20041231						
31657	20041231						
31826	20041231						
31835	20041231						
32159	20041231						
32234	20041231						
32766	20041231						
33147	20041231						
33259	20041231						
33268	20041231						
33549	20041231						
33727	20041231						
33754	20041231						
33772	20041231						
33839	20041231						
33857	20041231						
34153	20041231						
34359	20041231						
34425	20041231						
34434	20041231						
34452	20041231						
34537	20041231						
34555	20041231						
34742	20041231						
34836	20041231						
34863	20041231						
35057	20041231						
35244	20041231						
35301	20041231						
35570	20041231						
35646	20041231						
35842	20041231						
35936	20041231						
36054	20041231						
36344	20041231						
36456	20041231						
36858	20041231						
36933	20041231						
37051	20041231						
37341	20041231						
37350	20041231						
37378	20041231						
37435	20041231						
37640	20041231						
37659	20041231						
37743	20041231						
37949	20041231						
38478	20041231						
38526	20041231						
38535	20041231						
38740	20041231						
39327	20041231						
39420	20041231						
39475	20041231						
39756	20041231						
39934	20041231						
40033	20041231						
40305	20041231						
40350	20041231						
40707	20041231						
40855	20041231						
41245	20041231						
41553	20041231						
41629	20041231						
41647	20041231						
41759	20041231						
41825	20041231						
41937	20041231						
41955	20041231						
42037	20041231						
42055	20041231						
42354	20041231						
42420	20041231						
42448	20041231						
42457	20041231						
42541	20041231						
43052	20041231						
43155	20041231						
43173	20041231						
43324	20041231						
43351	20041231						
43454	20041231						
43511	20041231						
43641	20041231						
43744	20041231						
43856	20041231						
43959	20041231						
44040	20041231						
44134	20041231						
44433	20041231						
44451	20041231						
44602	20041231						
44741	20041231						
44750	20041231						
44929	20041231						
45038	20041231						
45047	20041231						
45056	20041231						
45430	20041231						
