RCON6979,IDRSSD,RCON9999
false,18368,2003-09-30
false,18377,2003-09-30
false,18827,2003-09-30
false,18836,2003-09-30
false,18854,2003-09-30
false,18863,2003-09-30
false,18957,2003-09-30
true,19356,2003-09-30
false,19730,2003-09-30
false,19936,2003-09-30
false,19972,2003-09-30
false,20053,2003-09-30
false,20147,2003-09-30
false,20259,2003-09-30
false,20370,2003-09-30
false,20512,2003-09-30
false,20633,2003-09-30
false,20754,2003-09-30
false,20839,2003-09-30
false,20857,2003-09-30
false,20866,2003-09-30
false,21256,2003-09-30
false,21359,2003-09-30
false,21630,2003-09-30
false,21658,2003-09-30
false,22048,2003-09-30
false,22235,2003-09-30
false,22356,2003-09-30
false,22459,2003-09-30
false,22543,2003-09-30
false,22552,2003-09-30
false,22730,2003-09-30
false,22936,2003-09-30
false,22954,2003-09-30
false,23036,2003-09-30
false,23045,2003-09-30
false,23241,2003-09-30
false,23456,2003-09-30
false,23504,2003-09-30
false,23540,2003-09-30
false,23643,2003-09-30
false,23755,2003-09-30
false,23812,2003-09-30
false,24006,2003-09-30
false,24266,2003-09-30
false,24453,2003-09-30
false,24659,2003-09-30
false,24668,2003-09-30
false,24855,2003-09-30
false,24949,2003-09-30
false,25357,2003-09-30
true,25647,2003-09-30
false,25852,2003-09-30
false,26149,2003-09-30
true,26233,2003-09-30
false,26242,2003-09-30
false,26457,2003-09-30
false,26756,2003-09-30
false,26765,2003-09-30
false,26859,2003-09-30
false,26916,2003-09-30
true,27548,2003-09-30
false,27614,2003-09-30
false,27838,2003-09-30
false,27847,2003-09-30
true,28013,2003-09-30
false,28152,2003-09-30
false,28255,2003-09-30
false,28349,2003-09-30
false,28406,2003-09-30
false,28572,2003-09-30
false,28732,2003-09-30
false,29104,2003-09-30
true,29159,2003-09-30
false,29252,2003-09-30
false,29636,2003-09-30
false,29850,2003-09-30
false,29944,2003-09-30
false,29953,2003-09-30
false,30025,2003-09-30
false,30052,2003-09-30
false,30146,2003-09-30
false,30155,2003-09-30
false,30258,2003-09-30
false,30418,2003-09-30
false,30502,2003-09-30
false,30650,2003-09-30
false,30810,2003-09-30
false,30856,2003-09-30
false,31134,2003-09-30
false,31152,2003-09-30
false,31255,2003-09-30
false,31303,2003-09-30
false,31657,2003-09-30
false,31826,2003-09-30
false,31835,2003-09-30
false,32159,2003-09-30
false,32234,2003-09-30
false,32766,2003-09-30
false,33147,2003-09-30
false,33259,2003-09-30
false,33268,2003-09-30
false,33549,2003-09-30
false,33727,2003-09-30
false,33754,2003-09-30
false,33772,2003-09-30
false,33839,2003-09-30
false,33857,2003-09-30
false,34153,2003-09-30
false,34359,2003-09-30
false,34425,2003-09-30
false,34434,2003-09-30
false,34452,2003-09-30
false,34537,2003-09-30
false,34555,2003-09-30
false,34742,2003-09-30
false,34836,2003-09-30
false,34863,2003-09-30
false,35057,2003-09-30
false,35244,2003-09-30
false,35301,2003-09-30
false,35570,2003-09-30
false,35646,2003-09-30
false,35842,2003-09-30
false,35936,2003-09-30
false,36054,2003-09-30
false,36344,2003-09-30
false,36456,2003-09-30
false,36858,2003-09-30
false,36933,2003-09-30
false,37051,2003-09-30
false,37341,2003-09-30
false,37350,2003-09-30
false,37378,2003-09-30
false,37435,2003-09-30
false,37640,2003-09-30
false,37659,2003-09-30
false,37743,2003-09-30
false,37949,2003-09-30
false,38441,2003-09-30
false,38478,2003-09-30
false,38526,2003-09-30
false,38535,2003-09-30
false,38740,2003-09-30
false,39327,2003-09-30
true,39420,2003-09-30
false,39475,2003-09-30
false,39756,2003-09-30
false,39934,2003-09-30
false,40033,2003-09-30
false,40305,2003-09-30
false,40350,2003-09-30
false,40707,2003-09-30
false,40855,2003-09-30
false,41245,2003-09-30
false,41553,2003-09-30
false,41629,2003-09-30
false,41647,2003-09-30
false,41759,2003-09-30
false,41825,2003-09-30
false,41937,2003-09-30
false,41955,2003-09-30
false,42037,2003-09-30
false,42055,2003-09-30
false,42354,2003-09-30
false,42420,2003-09-30
false,42448,2003-09-30
false,42457,2003-09-30
false,42541,2003-09-30
false,43052,2003-09-30
false,43155,2003-09-30
false,43173,2003-09-30
false,43324,2003-09-30
false,43351,2003-09-30
false,43454,2003-09-30
false,43511,2003-09-30
false,43641,2003-09-30
false,43744,2003-09-30
false,43856,2003-09-30
false,43959,2003-09-30
false,44040,2003-09-30
false,44134,2003-09-30
false,44433,2003-09-30
false,44451,2003-09-30
false,44602,2003-09-30
false,44741,2003-09-30
false,44750,2003-09-30
false,44929,2003-09-30
false,45038,2003-09-30
false,45047,2003-09-30
false,45056,2003-09-30
false,45270,2003-09-30
false,45430,2003-09-30
false,45458,2003-09-30
false,45551,2003-09-30
false,45560,2003-09-30
false,45627,2003-09-30
false,45775,2003-09-30
false,46053,2003-09-30
false,46941,2003-09-30
false,47153,2003-09-30
false,47247,2003-09-30
false,47256,2003-09-30
false,47377,2003-09-30
false,47452,2003-09-30
false,47500,2003-09-30
false,47658,2003-09-30
false,48057,2003-09-30
false,48150,2003-09-30
false,48374,2003-09-30
false,48440,2003-09-30
false,48552,2003-09-30
false,48673,2003-09-30
false,48730,2003-09-30
false,49054,2003-09-30
false,49148,2003-09-30
false,49241,2003-09-30
false,49344,2003-09-30
false,49362,2003-09-30
false,49540,2003-09-30
false,49643,2003-09-30
false,49652,2003-09-30
false,49821,2003-09-30
false,49858,2003-09-30
true,49951,2003-09-30
false,50144,2003-09-30
false,50461,2003-09-30
false,50546,2003-09-30
false,50854,2003-09-30
false,50957,2003-09-30
false,51253,2003-09-30
false,51347,2003-09-30
false,51356,2003-09-30
false,51459,2003-09-30
false,51730,2003-09-30
false,51842,2003-09-30
false,51972,2003-09-30
false,52410,2003-09-30
false,52456,2003-09-30
false,52719,2003-09-30
false,52951,2003-09-30
false,53015,2003-09-30
false,53033,2003-09-30
false,53051,2003-09-30
false,53239,2003-09-30
false,53453,2003-09-30
false,53752,2003-09-30
false,54049,2003-09-30
false,54058,2003-09-30
false,54357,2003-09-30
false,54375,2003-09-30
false,54441,2003-09-30
false,54656,2003-09-30
false,55176,2003-09-30
false,55251,2003-09-30
false,55336,2003-09-30
false,55635,2003-09-30
false,55653,2003-09-30
false,56230,2003-09-30
false,56258,2003-09-30
false,56351,2003-09-30
false,56427,2003-09-30
false,56548,2003-09-30
false,56557,2003-09-30
false,56717,2003-09-30
false,56726,2003-09-30
false,57040,2003-09-30
false,57134,2003-09-30
false,57228,2003-09-30
false,57255,2003-09-30
false,57451,2003-09-30
false,57572,2003-09-30
false,57956,2003-09-30
false,58074,2003-09-30
false,58207,2003-09-30
false,58225,2003-09-30
false,58243,2003-09-30
false,58355,2003-09-30
false,58551,2003-09-30
false,58636,2003-09-30
false,58757,2003-09-30
false,58971,2003-09-30
false,59259,2003-09-30
false,59316,2003-09-30
false,59352,2003-09-30
false,59679,2003-09-30
false,59754,2003-09-30
false,60143,2003-09-30
false,60219,2003-09-30
false,60330,2003-09-30
false,60433,2003-09-30
false,60545,2003-09-30
false,60554,2003-09-30
false,60648,2003-09-30
true,61001,2003-09-30
false,61122,2003-09-30
false,61355,2003-09-30
false,61476,2003-09-30
false,61533,2003-09-30
false,61757,2003-09-30
false,61832,2003-09-30
false,61953,2003-09-30
false,62044,2003-09-30
false,62101,2003-09-30
false,62147,2003-09-30
false,62651,2003-09-30
false,63050,2003-09-30
false,63069,2003-09-30
false,63078,2003-09-30
false,63201,2003-09-30
false,63359,2003-09-30
false,63573,2003-09-30
false,63733,2003-09-30
false,63742,2003-09-30
false,63751,2003-09-30
true,64150,2003-09-30
false,64253,2003-09-30
false,64543,2003-09-30
false,64552,2003-09-30
true,64619,2003-09-30
false,64646,2003-09-30
false,64730,2003-09-30
false,64758,2003-09-30
false,65205,2003-09-30
false,65241,2003-09-30
false,65513,2003-09-30
false,65559,2003-09-30
false,65746,2003-09-30
false,65858,2003-09-30
true,66015,2003-09-30
false,66154,2003-09-30
false,66172,2003-09-30
false,66275,2003-09-30
false,66837,2003-09-30
false,66846,2003-09-30
false,66903,2003-09-30
false,67142,2003-09-30
false,67151,2003-09-30
false,67209,2003-09-30
false,67254,2003-09-30
false,67311,2003-09-30
false,67414,2003-09-30
false,67777,2003-09-30
false,67852,2003-09-30
false,68345,2003-09-30
false,68448,2003-09-30
false,68569,2003-09-30
false,68756,2003-09-30
false,68831,2003-09-30
false,68840,2003-09-30
false,68859,2003-09-30
false,68943,2003-09-30
false,69333,2003-09-30
false,69351,2003-09-30
false,69650,2003-09-30
false,69678,2003-09-30
false,69847,2003-09-30
false,70049,2003-09-30
false,70058,2003-09-30
false,70076,2003-09-30
false,70151,2003-09-30
false,70218,2003-09-30
false,70254,2003-09-30
false,70414,2003-09-30
false,70638,2003-09-30
false,70955,2003-09-30
false,71318,2003-09-30
true,71457,2003-09-30
false,71671,2003-09-30
false,71859,2003-09-30
false,72258,2003-09-30
false,72351,2003-09-30
false,72418,2003-09-30
false,72454,2003-09-30
false,72614,2003-09-30
false,72678,2003-09-30
false,73031,2003-09-30
false,73116,2003-09-30
false,73152,2003-09-30
false,73554,2003-09-30
false,73956,2003-09-30
false,74056,2003-09-30
false,74140,2003-09-30
false,74159,2003-09-30
false,74337,2003-09-30
false,74403,2003-09-30
false,74449,2003-09-30
false,74458,2003-09-30
false,75053,2003-09-30
false,75259,2003-09-30
false,75446,2003-09-30
false,75455,2003-09-30
false,75558,2003-09-30
false,75576,2003-09-30
false,75633,2003-09-30
false,75651,2003-09-30
false,75857,2003-09-30
false,76050,2003-09-30
false,76135,2003-09-30
false,76153,2003-09-30
false,76201,2003-09-30
false,76443,2003-09-30
false,76742,2003-09-30
false,76854,2003-09-30
false,77150,2003-09-30
false,77253,2003-09-30
false,77347,2003-09-30
false,77374,2003-09-30
false,77422,2003-09-30
false,77758,2003-09-30
false,77851,2003-09-30
false,78036,2003-09-30
false,78054,2003-09-30
false,78157,2003-09-30
false,78241,2003-09-30
false,78559,2003-09-30
false,78643,2003-09-30
false,78858,2003-09-30
false,79042,2003-09-30
false,79127,2003-09-30
false,79145,2003-09-30
false,79257,2003-09-30
false,79855,2003-09-30
false,80020,2003-09-30
false,80150,2003-09-30
false,80431,2003-09-30
false,80552,2003-09-30
false,80936,2003-09-30
false,81054,2003-09-30
false,81429,2003-09-30
false,82024,2003-09-30
false,82033,2003-09-30
false,82257,2003-09-30
false,82350,2003-09-30
false,82659,2003-09-30
false,83151,2003-09-30
false,83236,2003-09-30
false,83311,2003-09-30
false,83357,2003-09-30
false,83450,2003-09-30
false,83638,2003-09-30
false,83834,2003-09-30
false,83852,2003-09-30
false,83955,2003-09-30
false,84046,2003-09-30
false,84055,2003-09-30
false,84251,2003-09-30
false,84345,2003-09-30
false,84541,2003-09-30
false,84804,2003-09-30
false,85043,2003-09-30
false,85052,2003-09-30
false,85258,2003-09-30
false,85454,2003-09-30
false,85856,2003-09-30
false,85931,2003-09-30
false,86349,2003-09-30
false,86358,2003-09-30
false,86527,2003-09-30
false,86554,2003-09-30
false,87047,2003-09-30
false,87159,2003-09-30
false,87234,2003-09-30
true,87476,2003-09-30
false,87533,2003-09-30
false,88240,2003-09-30
false,88259,2003-09-30
false,88352,2003-09-30
false,88455,2003-09-30
true,88530,2003-09-30
false,88950,2003-09-30
false,89032,2003-09-30
false,89135,2003-09-30
false,89162,2003-09-30
false,89452,2003-09-30
false,89751,2003-09-30
false,89854,2003-09-30
false,89957,2003-09-30
false,90047,2003-09-30
false,90159,2003-09-30
false,90234,2003-09-30
false,90328,2003-09-30
false,90337,2003-09-30
false,90403,2003-09-30
false,90467,2003-09-30
true,90627,2003-09-30
false,90645,2003-09-30
false,90739,2003-09-30
false,91129,2003-09-30
false,91147,2003-09-30
false,91156,2003-09-30
false,91259,2003-09-30
false,91615,2003-09-30
false,91651,2003-09-30
false,91754,2003-09-30
false,91866,2003-09-30
false,91950,2003-09-30
false,91969,2003-09-30
false,92050,2003-09-30
false,92144,2003-09-30
false,92162,2003-09-30
false,92630,2003-09-30
false,92706,2003-09-30
false,92854,2003-09-30
false,92902,2003-09-30
false,93244,2003-09-30
false,93329,2003-09-30
false,93413,2003-09-30
false,93543,2003-09-30
false,93619,2003-09-30
false,93628,2003-09-30
false,93721,2003-09-30
false,93758,2003-09-30
false,94139,2003-09-30
false,94447,2003-09-30
false,94456,2003-09-30
false,94522,2003-09-30
false,94661,2003-09-30
false,94755,2003-09-30
false,94858,2003-09-30
false,95051,2003-09-30
false,95659,2003-09-30
false,95725,2003-09-30
false,96254,2003-09-30
false,96357,2003-09-30
false,96553,2003-09-30
false,97055,2003-09-30
true,97279,2003-09-30
false,97457,2003-09-30
false,97804,2003-09-30
false,97943,2003-09-30
false,98351,2003-09-30
false,98454,2003-09-30
false,98463,2003-09-30
false,98548,2003-09-30
false,98557,2003-09-30
false,98641,2003-09-30
false,98717,2003-09-30
false,99004,2003-09-30
false,99059,2003-09-30
false,99143,2003-09-30
false,99255,2003-09-30
false,99442,2003-09-30
false,99536,2003-09-30
false,99853,2003-09-30
true,99974,2003-09-30
false,100160,2003-09-30
false,100236,2003-09-30
false,100357,2003-09-30
false,100553,2003-09-30
false,100562,2003-09-30
false,100843,2003-09-30
false,101019,2003-09-30
false,101037,2003-09-30
false,101233,2003-09-30
false,101327,2003-09-30
false,101345,2003-09-30
false,101439,2003-09-30
false,101671,2003-09-30
false,101738,2003-09-30
false,101952,2003-09-30
false,102155,2003-09-30
false,102333,2003-09-30
false,102342,2003-09-30
false,102539,2003-09-30
false,102557,2003-09-30
false,103134,2003-09-30
false,103255,2003-09-30
false,103536,2003-09-30
false,103554,2003-09-30
false,103563,2003-09-30
true,103602,2003-09-30
false,104038,2003-09-30
false,104056,2003-09-30
false,104234,2003-09-30
false,104430,2003-09-30
false,104542,2003-09-30
false,104663,2003-09-30
false,105026,2003-09-30
false,105044,2003-09-30
false,105053,2003-09-30
false,105071,2003-09-30
false,105222,2003-09-30
false,105530,2003-09-30
false,105633,2003-09-30
false,106359,2003-09-30
false,106377,2003-09-30
false,106452,2003-09-30
false,106519,2003-09-30
false,106546,2003-09-30
false,106555,2003-09-30
false,106658,2003-09-30
false,107057,2003-09-30
false,107141,2003-09-30
false,107150,2003-09-30
false,107226,2003-09-30
false,107244,2003-09-30
false,107431,2003-09-30
false,107459,2003-09-30
false,107758,2003-09-30
false,108157,2003-09-30
false,108250,2003-09-30
false,108269,2003-09-30
false,108652,2003-09-30
false,108746,2003-09-30
false,108951,2003-09-30
false,109136,2003-09-30
false,109154,2003-09-30
false,109453,2003-09-30
false,109574,2003-09-30
false,109659,2003-09-30
false,109855,2003-09-30
false,110057,2003-09-30
false,110066,2003-09-30
false,110356,2003-09-30
false,110404,2003-09-30
false,110413,2003-09-30
false,110655,2003-09-30
false,110758,2003-09-30
false,110936,2003-09-30
false,110945,2003-09-30
false,111157,2003-09-30
false,111205,2003-09-30
false,111559,2003-09-30
false,111661,2003-09-30
false,111942,2003-09-30
false,111951,2003-09-30
false,111979,2003-09-30
false,112163,2003-09-30
false,112332,2003-09-30
false,112444,2003-09-30
false,112510,2003-09-30
false,112556,2003-09-30
false,112837,2003-09-30
false,112855,2003-09-30
false,113003,2003-09-30
false,113030,2003-09-30
false,113151,2003-09-30
false,113441,2003-09-30
false,113601,2003-09-30
false,113740,2003-09-30
false,113759,2003-09-30
false,113937,2003-09-30
false,114149,2003-09-30
false,114158,2003-09-30
false,114251,2003-09-30
false,114260,2003-09-30
false,114457,2003-09-30
false,114756,2003-09-30
false,114774,2003-09-30
false,114840,2003-09-30
false,114859,2003-09-30
false,115100,2003-09-30
false,115146,2003-09-30
false,115155,2003-09-30
false,115221,2003-09-30
false,115342,2003-09-30
false,115575,2003-09-30
false,115641,2003-09-30
false,116077,2003-09-30
false,116358,2003-09-30
false,116554,2003-09-30
false,116639,2003-09-30
false,116732,2003-09-30
false,116741,2003-09-30
false,117038,2003-09-30
false,117458,2003-09-30
false,117672,2003-09-30
false,117841,2003-09-30
false,118156,2003-09-30
false,118174,2003-09-30
false,118352,2003-09-30
false,118660,2003-09-30
false,118736,2003-09-30
false,119153,2003-09-30
false,119274,2003-09-30
false,119331,2003-09-30
false,119528,2003-09-30
false,119779,2003-09-30
false,120542,2003-09-30
false,120609,2003-09-30
false,120953,2003-09-30
false,121576,2003-09-30
false,121642,2003-09-30
false,121651,2003-09-30
false,121709,2003-09-30
false,121857,2003-09-30
false,121914,2003-09-30
false,122153,2003-09-30
false,122546,2003-09-30
false,122658,2003-09-30
false,122751,2003-09-30
false,122854,2003-09-30
false,123178,2003-09-30
false,123440,2003-09-30
false,123646,2003-09-30
false,124344,2003-09-30
false,124353,2003-09-30
false,124513,2003-09-30
false,124773,2003-09-30
false,124830,2003-09-30
false,125154,2003-09-30
false,125453,2003-09-30
false,125855,2003-09-30
false,125958,2003-09-30
false,126012,2003-09-30
false,126049,2003-09-30
false,126254,2003-09-30
false,126553,2003-09-30
false,126740,2003-09-30
false,126834,2003-09-30
false,126955,2003-09-30
false,127055,2003-09-30
false,127224,2003-09-30
false,127260,2003-09-30
false,127701,2003-09-30
false,128164,2003-09-30
false,128258,2003-09-30
false,128511,2003-09-30
false,128904,2003-09-30
false,128959,2003-09-30
false,129349,2003-09-30
false,129358,2003-09-30
true,129394,2003-09-30
false,129479,2003-09-30
false,129732,2003-09-30
false,129853,2003-09-30
false,129910,2003-09-30
false,130345,2003-09-30
false,130541,2003-09-30
false,130635,2003-09-30
false,130813,2003-09-30
false,130943,2003-09-30
false,131034,2003-09-30
false,131155,2003-09-30
false,131173,2003-09-30
false,131351,2003-09-30
true,131360,2003-09-30
false,131418,2003-09-30
false,131436,2003-09-30
false,131650,2003-09-30
false,131717,2003-09-30
false,131753,2003-09-30
false,131940,2003-09-30
false,132107,2003-09-30
false,132152,2003-09-30
false,132219,2003-09-30
false,132376,2003-09-30
false,132442,2003-09-30
false,132451,2003-09-30
false,132554,2003-09-30
false,132778,2003-09-30
false,132853,2003-09-30
false,132938,2003-09-30
false,133243,2003-09-30
false,133270,2003-09-30
false,133850,2003-09-30
false,133971,2003-09-30
false,134156,2003-09-30
false,134400,2003-09-30
false,134437,2003-09-30
false,134455,2003-09-30
false,134848,2003-09-30
false,135359,2003-09-30
false,135751,2003-09-30
false,135836,2003-09-30
false,135854,2003-09-30
false,136048,2003-09-30
false,136338,2003-09-30
false,136459,2003-09-30
false,136655,2003-09-30
false,137120,2003-09-30
false,137205,2003-09-30
false,137447,2003-09-30
false,137456,2003-09-30
false,137559,2003-09-30
false,137643,2003-09-30
false,137652,2003-09-30
false,137821,2003-09-30
false,137915,2003-09-30
false,138051,2003-09-30
false,138163,2003-09-30
false,138211,2003-09-30
false,138257,2003-09-30
false,138350,2003-09-30
false,138510,2003-09-30
false,138556,2003-09-30
false,138725,2003-09-30
false,138752,2003-09-30
false,138930,2003-09-30
false,139133,2003-09-30
false,139432,2003-09-30
false,139478,2003-09-30
false,139544,2003-09-30
false,139553,2003-09-30
true,139656,2003-09-30
false,139740,2003-09-30
false,139834,2003-09-30
false,139843,2003-09-30
false,139852,2003-09-30
false,139955,2003-09-30
false,140018,2003-09-30
false,140157,2003-09-30
false,140362,2003-09-30
false,140634,2003-09-30
false,141211,2003-09-30
false,141341,2003-09-30
false,141350,2003-09-30
false,141453,2003-09-30
true,141556,2003-09-30
false,141734,2003-09-30
false,141958,2003-09-30
false,142049,2003-09-30
false,142656,2003-09-30
false,142955,2003-09-30
false,143000,2003-09-30
false,143158,2003-09-30
false,143653,2003-09-30
false,143662,2003-09-30
false,143859,2003-09-30
false,143952,2003-09-30
false,144034,2003-09-30
false,144043,2003-09-30
false,144052,2003-09-30
false,144155,2003-09-30
false,144436,2003-09-30
false,144856,2003-09-30
false,144913,2003-09-30
false,144968,2003-09-30
false,145059,2003-09-30
false,145545,2003-09-30
false,145554,2003-09-30
false,145741,2003-09-30
true,145750,2003-09-30
false,145844,2003-09-30
false,145956,2003-09-30
false,146056,2003-09-30
false,146243,2003-09-30
false,146458,2003-09-30
false,146533,2003-09-30
false,146618,2003-09-30
false,146654,2003-09-30
false,146663,2003-09-30
false,146850,2003-09-30
false,147053,2003-09-30
false,147633,2003-09-30
false,147651,2003-09-30
false,147679,2003-09-30
false,147839,2003-09-30
false,147857,2003-09-30
false,147914,2003-09-30
false,147923,2003-09-30
false,148144,2003-09-30
false,148238,2003-09-30
false,148340,2003-09-30
false,148715,2003-09-30
false,148809,2003-09-30
false,148920,2003-09-30
false,149150,2003-09-30
false,149235,2003-09-30
false,149253,2003-09-30
false,149271,2003-09-30
false,149945,2003-09-30
false,150035,2003-09-30
false,150044,2003-09-30
false,150071,2003-09-30
false,150156,2003-09-30
false,150334,2003-09-30
false,150352,2003-09-30
false,150576,2003-09-30
false,150727,2003-09-30
false,150754,2003-09-30
false,151331,2003-09-30
false,151546,2003-09-30
false,151555,2003-09-30
false,151751,2003-09-30
false,151818,2003-09-30
false,151872,2003-09-30
false,151957,2003-09-30
false,152048,2003-09-30
false,152057,2003-09-30
false,152235,2003-09-30
false,152253,2003-09-30
false,152431,2003-09-30
false,152440,2003-09-30
false,152673,2003-09-30
false,152851,2003-09-30
false,153054,2003-09-30
false,153353,2003-09-30
false,153652,2003-09-30
false,154154,2003-09-30
false,154220,2003-09-30
false,154257,2003-09-30
false,154770,2003-09-30
false,155245,2003-09-30
false,155263,2003-09-30
false,155441,2003-09-30
false,155517,2003-09-30
false,155759,2003-09-30
false,156055,2003-09-30
false,156457,2003-09-30
false,156635,2003-09-30
false,156877,2003-09-30
false,156916,2003-09-30
false,156952,2003-09-30
false,157155,2003-09-30
false,157379,2003-09-30
false,157650,2003-09-30
false,157744,2003-09-30
false,157838,2003-09-30
true,157856,2003-09-30
false,157904,2003-09-30
false,158554,2003-09-30
false,158741,2003-09-30
false,158750,2003-09-30
false,158947,2003-09-30
false,158974,2003-09-30
false,159243,2003-09-30
false,159476,2003-09-30
false,159636,2003-09-30
false,159645,2003-09-30
false,159953,2003-09-30
false,160360,2003-09-30
false,160454,2003-09-30
false,160557,2003-09-30
false,160614,2003-09-30
false,160650,2003-09-30
false,160959,2003-09-30
false,161031,2003-09-30
false,161107,2003-09-30
false,161273,2003-09-30
false,161433,2003-09-30
true,161527,2003-09-30
false,161602,2003-09-30
false,162337,2003-09-30
false,162878,2003-09-30
false,163343,2003-09-30
false,163370,2003-09-30
false,163549,2003-09-30
false,163745,2003-09-30
false,163857,2003-09-30
false,164032,2003-09-30
false,164153,2003-09-30
false,164331,2003-09-30
false,164377,2003-09-30
true,164742,2003-09-30
false,164854,2003-09-30
false,164957,2003-09-30
false,164975,2003-09-30
false,165039,2003-09-30
false,165356,2003-09-30
false,165628,2003-09-30
false,165758,2003-09-30
false,165806,2003-09-30
false,166111,2003-09-30
false,166531,2003-09-30
false,166652,2003-09-30
false,166737,2003-09-30
true,166803,2003-09-30
false,166849,2003-09-30
false,167060,2003-09-30
false,167453,2003-09-30
false,167556,2003-09-30
false,167565,2003-09-30
false,167752,2003-09-30
false,167855,2003-09-30
false,167864,2003-09-30
false,168320,2003-09-30
false,168366,2003-09-30
false,168441,2003-09-30
false,168571,2003-09-30
false,168731,2003-09-30
false,168759,2003-09-30
false,169073,2003-09-30
false,169233,2003-09-30
false,169327,2003-09-30
false,169354,2003-09-30
false,169569,2003-09-30
false,169653,2003-09-30
false,169756,2003-09-30
false,169859,2003-09-30
false,169952,2003-09-30
false,170051,2003-09-30
false,170257,2003-09-30
false,170332,2003-09-30
false,170640,2003-09-30
false,170716,2003-09-30
false,170912,2003-09-30
false,170976,2003-09-30
false,171133,2003-09-30
false,171227,2003-09-30
false,171348,2003-09-30
false,171656,2003-09-30
false,171759,2003-09-30
false,171768,2003-09-30
false,171852,2003-09-30
false,172000,2003-09-30
false,172158,2003-09-30
false,172251,2003-09-30
false,172354,2003-09-30
false,172363,2003-09-30
false,172457,2003-09-30
false,172747,2003-09-30
false,172804,2003-09-30
false,172840,2003-09-30
false,172859,2003-09-30
false,173306,2003-09-30
true,173333,2003-09-30
false,173342,2003-09-30
false,173548,2003-09-30
false,173557,2003-09-30
false,173575,2003-09-30
false,173641,2003-09-30
false,173959,2003-09-30
false,174321,2003-09-30
false,174367,2003-09-30
false,174406,2003-09-30
false,174451,2003-09-30
false,175056,2003-09-30
false,175140,2003-09-30
false,175458,2003-09-30
false,175560,2003-09-30
false,175609,2003-09-30
false,175672,2003-09-30
false,176053,2003-09-30
true,176101,2003-09-30
false,176240,2003-09-30
false,176325,2003-09-30
false,176437,2003-09-30
false,176464,2003-09-30
false,176642,2003-09-30
false,177135,2003-09-30
false,177443,2003-09-30
false,177500,2003-09-30
false,177546,2003-09-30
false,177555,2003-09-30
false,177751,2003-09-30
false,177920,2003-09-30
false,177957,2003-09-30
false,178020,2003-09-30
false,178057,2003-09-30
false,178150,2003-09-30
false,178244,2003-09-30
false,178271,2003-09-30
