RCON6979,IDRSSD,RCON9999
false,37,2001-06-30
false,242,2001-06-30
false,279,2001-06-30
false,354,2001-06-30
false,439,2001-06-30
false,457,2001-06-30
false,505,2001-06-30
false,1146,2001-06-30
false,1155,2001-06-30
false,1351,2001-06-30
false,1454,2001-06-30
false,1557,2001-06-30
false,1632,2001-06-30
false,1669,2001-06-30
false,1829,2001-06-30
false,1856,2001-06-30
false,1959,2001-06-30
false,2040,2001-06-30
false,2161,2001-06-30
false,2376,2001-06-30
false,2451,2001-06-30
false,2554,2001-06-30
false,2732,2001-06-30
false,2750,2001-06-30
false,2938,2001-06-30
false,2956,2001-06-30
false,3252,2001-06-30
false,3458,2001-06-30
false,3506,2001-06-30
false,3579,2001-06-30
false,3720,2001-06-30
false,3953,2001-06-30
true,4138,2001-06-30
false,4147,2001-06-30
false,4156,2001-06-30
false,4231,2001-06-30
false,4437,2001-06-30
false,4745,2001-06-30
false,4839,2001-06-30
false,5005,2001-06-30
false,5050,2001-06-30
false,5069,2001-06-30
false,5135,2001-06-30
false,5210,2001-06-30
false,5247,2001-06-30
false,5274,2001-06-30
false,5331,2001-06-30
false,5461,2001-06-30
false,5751,2001-06-30
false,5939,2001-06-30
false,6039,2001-06-30
false,6057,2001-06-30
false,6141,2001-06-30
false,6329,2001-06-30
false,6842,2001-06-30
false,6972,2001-06-30
false,7009,2001-06-30
false,7045,2001-06-30
false,7157,2001-06-30
false,7166,2001-06-30
false,7456,2001-06-30
false,7634,2001-06-30
false,8033,2001-06-30
false,8154,2001-06-30
false,8417,2001-06-30
false,8462,2001-06-30
false,8547,2001-06-30
false,8631,2001-06-30
false,9115,2001-06-30
false,9160,2001-06-30
false,9339,2001-06-30
false,9357,2001-06-30
false,9553,2001-06-30
false,9807,2001-06-30
false,9955,2001-06-30
false,10157,2001-06-30
false,10250,2001-06-30
false,10577,2001-06-30
false,10849,2001-06-30
false,10858,2001-06-30
false,11145,2001-06-30
false,11350,2001-06-30
false,11640,2001-06-30
false,11837,2001-06-30
false,12030,2001-06-30
false,12058,2001-06-30
false,12142,2001-06-30
false,12245,2001-06-30
false,12311,2001-06-30
false,12357,2001-06-30
false,12405,2001-06-30
false,12647,2001-06-30
false,12656,2001-06-30
false,12937,2001-06-30
false,12946,2001-06-30
false,12955,2001-06-30
false,13037,2001-06-30
false,13103,2001-06-30
false,13251,2001-06-30
false,13309,2001-06-30
false,13457,2001-06-30
true,14052,2001-06-30
false,14155,2001-06-30
false,14258,2001-06-30
false,14409,2001-06-30
false,14454,2001-06-30
false,14650,2001-06-30
false,14753,2001-06-30
false,14865,2001-06-30
false,14931,2001-06-30
false,14940,2001-06-30
false,15536,2001-06-30
false,15732,2001-06-30
false,16337,2001-06-30
false,16355,2001-06-30
false,16458,2001-06-30
false,16551,2001-06-30
false,16748,2001-06-30
false,16766,2001-06-30
false,16944,2001-06-30
false,16953,2001-06-30
false,17110,2001-06-30
false,17147,2001-06-30
false,17259,2001-06-30
false,17464,2001-06-30
false,17549,2001-06-30
false,17642,2001-06-30
false,17839,2001-06-30
false,17950,2001-06-30
false,18050,2001-06-30
false,18126,2001-06-30
false,18135,2001-06-30
false,18368,2001-06-30
false,18377,2001-06-30
false,18827,2001-06-30
false,18836,2001-06-30
false,18854,2001-06-30
false,18863,2001-06-30
true,18957,2001-06-30
false,19356,2001-06-30
false,19730,2001-06-30
false,19936,2001-06-30
false,19972,2001-06-30
false,20053,2001-06-30
false,20147,2001-06-30
false,20259,2001-06-30
false,20370,2001-06-30
false,20512,2001-06-30
false,20633,2001-06-30
false,20754,2001-06-30
false,20839,2001-06-30
false,20857,2001-06-30
false,20866,2001-06-30
false,21256,2001-06-30
false,21359,2001-06-30
false,21630,2001-06-30
false,21658,2001-06-30
false,22048,2001-06-30
false,22235,2001-06-30
false,22356,2001-06-30
false,22459,2001-06-30
false,22543,2001-06-30
false,22552,2001-06-30
false,22730,2001-06-30
false,22860,2001-06-30
false,22936,2001-06-30
false,22954,2001-06-30
false,23036,2001-06-30
false,23045,2001-06-30
false,23241,2001-06-30
false,23344,2001-06-30
false,23456,2001-06-30
false,23504,2001-06-30
false,23540,2001-06-30
false,23643,2001-06-30
false,23755,2001-06-30
false,23812,2001-06-30
false,24006,2001-06-30
false,24266,2001-06-30
false,24453,2001-06-30
false,24659,2001-06-30
false,24668,2001-06-30
false,24855,2001-06-30
false,24949,2001-06-30
false,25357,2001-06-30
false,25450,2001-06-30
true,25647,2001-06-30
false,25852,2001-06-30
false,26149,2001-06-30
false,26233,2001-06-30
false,26242,2001-06-30
false,26457,2001-06-30
false,26756,2001-06-30
false,26765,2001-06-30
false,26859,2001-06-30
false,26916,2001-06-30
false,27548,2001-06-30
false,27614,2001-06-30
false,27838,2001-06-30
false,27847,2001-06-30
false,28013,2001-06-30
false,28152,2001-06-30
false,28255,2001-06-30
false,28349,2001-06-30
false,28406,2001-06-30
false,28572,2001-06-30
false,28732,2001-06-30
false,29104,2001-06-30
false,29159,2001-06-30
false,29252,2001-06-30
false,29636,2001-06-30
false,29850,2001-06-30
false,29944,2001-06-30
false,29953,2001-06-30
false,30025,2001-06-30
false,30052,2001-06-30
false,30146,2001-06-30
false,30155,2001-06-30
false,30258,2001-06-30
false,30418,2001-06-30
false,30436,2001-06-30
false,30502,2001-06-30
false,30650,2001-06-30
false,30810,2001-06-30
false,30856,2001-06-30
false,31134,2001-06-30
false,31152,2001-06-30
false,31255,2001-06-30
false,31303,2001-06-30
false,31657,2001-06-30
false,31826,2001-06-30
true,31835,2001-06-30
false,32159,2001-06-30
false,32234,2001-06-30
false,32766,2001-06-30
false,33147,2001-06-30
false,33259,2001-06-30
false,33268,2001-06-30
false,33549,2001-06-30
false,33727,2001-06-30
false,33754,2001-06-30
false,33772,2001-06-30
false,33839,2001-06-30
false,33857,2001-06-30
false,34032,2001-06-30
false,34153,2001-06-30
false,34359,2001-06-30
false,34425,2001-06-30
false,34434,2001-06-30
false,34452,2001-06-30
false,34537,2001-06-30
false,34555,2001-06-30
false,34742,2001-06-30
false,34836,2001-06-30
false,34863,2001-06-30
false,35057,2001-06-30
false,35244,2001-06-30
false,35301,2001-06-30
false,35570,2001-06-30
false,35646,2001-06-30
false,35842,2001-06-30
false,35851,2001-06-30
false,35936,2001-06-30
false,36054,2001-06-30
false,36344,2001-06-30
false,36456,2001-06-30
false,36830,2001-06-30
false,36858,2001-06-30
false,36933,2001-06-30
false,37051,2001-06-30
false,37341,2001-06-30
false,37350,2001-06-30
false,37378,2001-06-30
false,37435,2001-06-30
false,37640,2001-06-30
false,37659,2001-06-30
false,37743,2001-06-30
false,37949,2001-06-30
false,38441,2001-06-30
false,38478,2001-06-30
false,38526,2001-06-30
false,38535,2001-06-30
false,38740,2001-06-30
false,39327,2001-06-30
true,39420,2001-06-30
false,39475,2001-06-30
false,39756,2001-06-30
false,39934,2001-06-30
false,40033,2001-06-30
false,40051,2001-06-30
false,40305,2001-06-30
false,40350,2001-06-30
false,40707,2001-06-30
false,40855,2001-06-30
false,41245,2001-06-30
false,41553,2001-06-30
false,41629,2001-06-30
false,41647,2001-06-30
false,41759,2001-06-30
false,41825,2001-06-30
false,41937,2001-06-30
false,41955,2001-06-30
false,42037,2001-06-30
false,42055,2001-06-30
false,42354,2001-06-30
false,42420,2001-06-30
false,42448,2001-06-30
false,42457,2001-06-30
false,42541,2001-06-30
false,43052,2001-06-30
true,43155,2001-06-30
false,43173,2001-06-30
false,43324,2001-06-30
false,43351,2001-06-30
false,43454,2001-06-30
false,43511,2001-06-30
false,43641,2001-06-30
false,43669,2001-06-30
false,43744,2001-06-30
false,43856,2001-06-30
false,43959,2001-06-30
false,44040,2001-06-30
false,44134,2001-06-30
false,44433,2001-06-30
false,44451,2001-06-30
false,44602,2001-06-30
false,44741,2001-06-30
false,44750,2001-06-30
false,44929,2001-06-30
false,45038,2001-06-30
false,45047,2001-06-30
false,45056,2001-06-30
false,45270,2001-06-30
false,45430,2001-06-30
false,45458,2001-06-30
false,45551,2001-06-30
false,45560,2001-06-30
false,45627,2001-06-30
false,45775,2001-06-30
false,46053,2001-06-30
false,46905,2001-06-30
false,46941,2001-06-30
false,47153,2001-06-30
false,47247,2001-06-30
false,47256,2001-06-30
false,47377,2001-06-30
false,47425,2001-06-30
false,47452,2001-06-30
false,47500,2001-06-30
false,47658,2001-06-30
false,48057,2001-06-30
false,48150,2001-06-30
false,48208,2001-06-30
false,48374,2001-06-30
false,48440,2001-06-30
false,48552,2001-06-30
false,48673,2001-06-30
false,48730,2001-06-30
false,49054,2001-06-30
false,49148,2001-06-30
false,49241,2001-06-30
false,49344,2001-06-30
false,49362,2001-06-30
false,49540,2001-06-30
false,49643,2001-06-30
false,49652,2001-06-30
false,49821,2001-06-30
false,49858,2001-06-30
false,49951,2001-06-30
false,50144,2001-06-30
false,50461,2001-06-30
false,50546,2001-06-30
false,50854,2001-06-30
false,50957,2001-06-30
false,51253,2001-06-30
false,51347,2001-06-30
false,51356,2001-06-30
false,51459,2001-06-30
false,51730,2001-06-30
false,51842,2001-06-30
false,51972,2001-06-30
false,52410,2001-06-30
false,52456,2001-06-30
false,52719,2001-06-30
false,52764,2001-06-30
false,52951,2001-06-30
false,53015,2001-06-30
false,53033,2001-06-30
false,53051,2001-06-30
false,53239,2001-06-30
false,53453,2001-06-30
false,53752,2001-06-30
false,54049,2001-06-30
false,54058,2001-06-30
false,54124,2001-06-30
false,54357,2001-06-30
false,54375,2001-06-30
false,54441,2001-06-30
false,54656,2001-06-30
false,55019,2001-06-30
false,55176,2001-06-30
false,55251,2001-06-30
false,55336,2001-06-30
false,55635,2001-06-30
false,55653,2001-06-30
false,55859,2001-06-30
false,55916,2001-06-30
false,56230,2001-06-30
false,56258,2001-06-30
false,56351,2001-06-30
false,56427,2001-06-30
false,56548,2001-06-30
false,56557,2001-06-30
false,56717,2001-06-30
false,56726,2001-06-30
false,57040,2001-06-30
false,57134,2001-06-30
false,57228,2001-06-30
false,57255,2001-06-30
false,57451,2001-06-30
false,57572,2001-06-30
false,57956,2001-06-30
false,58074,2001-06-30
false,58207,2001-06-30
false,58225,2001-06-30
false,58243,2001-06-30
false,58355,2001-06-30
false,58551,2001-06-30
false,58636,2001-06-30
false,58757,2001-06-30
false,58971,2001-06-30
false,59259,2001-06-30
false,59316,2001-06-30
false,59352,2001-06-30
false,59679,2001-06-30
false,59754,2001-06-30
false,60143,2001-06-30
false,60219,2001-06-30
false,60330,2001-06-30
false,60433,2001-06-30
false,60545,2001-06-30
false,60554,2001-06-30
false,60648,2001-06-30
true,61001,2001-06-30
false,61047,2001-06-30
false,61122,2001-06-30
false,61355,2001-06-30
false,61476,2001-06-30
false,61533,2001-06-30
false,61757,2001-06-30
false,61832,2001-06-30
false,61953,2001-06-30
false,62044,2001-06-30
false,62101,2001-06-30
false,62147,2001-06-30
false,62651,2001-06-30
false,62709,2001-06-30
false,63050,2001-06-30
false,63069,2001-06-30
false,63078,2001-06-30
false,63201,2001-06-30
false,63210,2001-06-30
true,63359,2001-06-30
false,63573,2001-06-30
false,63733,2001-06-30
false,63742,2001-06-30
false,63751,2001-06-30
false,63957,2001-06-30
false,64066,2001-06-30
false,64150,2001-06-30
false,64253,2001-06-30
false,64543,2001-06-30
false,64552,2001-06-30
true,64619,2001-06-30
false,64646,2001-06-30
false,64730,2001-06-30
false,64758,2001-06-30
false,65205,2001-06-30
false,65241,2001-06-30
false,65513,2001-06-30
false,65559,2001-06-30
false,65746,2001-06-30
false,65858,2001-06-30
false,66015,2001-06-30
false,66154,2001-06-30
false,66172,2001-06-30
false,66275,2001-06-30
false,66350,2001-06-30
false,66613,2001-06-30
false,66752,2001-06-30
false,66837,2001-06-30
false,66846,2001-06-30
true,66855,2001-06-30
false,66903,2001-06-30
false,67142,2001-06-30
false,67151,2001-06-30
false,67209,2001-06-30
false,67254,2001-06-30
false,67311,2001-06-30
false,67414,2001-06-30
false,67777,2001-06-30
false,67852,2001-06-30
false,68345,2001-06-30
false,68372,2001-06-30
false,68448,2001-06-30
false,68569,2001-06-30
false,68756,2001-06-30
false,68831,2001-06-30
false,68840,2001-06-30
false,68859,2001-06-30
false,68943,2001-06-30
false,69333,2001-06-30
false,69351,2001-06-30
false,69650,2001-06-30
false,69678,2001-06-30
false,69847,2001-06-30
false,70049,2001-06-30
false,70058,2001-06-30
false,70076,2001-06-30
false,70151,2001-06-30
false,70218,2001-06-30
false,70254,2001-06-30
false,70414,2001-06-30
false,70638,2001-06-30
false,70955,2001-06-30
false,71318,2001-06-30
false,71457,2001-06-30
false,71671,2001-06-30
false,71859,2001-06-30
false,72258,2001-06-30
false,72276,2001-06-30
false,72351,2001-06-30
false,72418,2001-06-30
false,72454,2001-06-30
false,72614,2001-06-30
false,72678,2001-06-30
false,73031,2001-06-30
false,73116,2001-06-30
false,73152,2001-06-30
false,73554,2001-06-30
false,73956,2001-06-30
false,74056,2001-06-30
false,74140,2001-06-30
false,74159,2001-06-30
false,74337,2001-06-30
false,74403,2001-06-30
false,74449,2001-06-30
false,74458,2001-06-30
false,75053,2001-06-30
false,75259,2001-06-30
false,75446,2001-06-30
false,75455,2001-06-30
false,75558,2001-06-30
false,75576,2001-06-30
false,75633,2001-06-30
false,75651,2001-06-30
false,75857,2001-06-30
false,76050,2001-06-30
false,76117,2001-06-30
false,76135,2001-06-30
false,76153,2001-06-30
false,76201,2001-06-30
false,76443,2001-06-30
false,76742,2001-06-30
false,76854,2001-06-30
false,77150,2001-06-30
false,77253,2001-06-30
false,77347,2001-06-30
false,77374,2001-06-30
false,77422,2001-06-30
false,77758,2001-06-30
false,77851,2001-06-30
false,78036,2001-06-30
false,78054,2001-06-30
false,78157,2001-06-30
false,78241,2001-06-30
false,78559,2001-06-30
false,78643,2001-06-30
false,78858,2001-06-30
false,79042,2001-06-30
false,79127,2001-06-30
false,79145,2001-06-30
false,79257,2001-06-30
false,79855,2001-06-30
false,80020,2001-06-30
false,80150,2001-06-30
false,80431,2001-06-30
false,80552,2001-06-30
false,80936,2001-06-30
false,81054,2001-06-30
false,81223,2001-06-30
false,81429,2001-06-30
false,82024,2001-06-30
false,82033,2001-06-30
false,82257,2001-06-30
false,82350,2001-06-30
false,82659,2001-06-30
false,83151,2001-06-30
false,83236,2001-06-30
false,83311,2001-06-30
false,83357,2001-06-30
false,83450,2001-06-30
false,83638,2001-06-30
false,83834,2001-06-30
false,83852,2001-06-30
false,83955,2001-06-30
false,84046,2001-06-30
false,84055,2001-06-30
false,84251,2001-06-30
false,84345,2001-06-30
false,84541,2001-06-30
false,84804,2001-06-30
false,84970,2001-06-30
false,85043,2001-06-30
false,85052,2001-06-30
false,85258,2001-06-30
false,85454,2001-06-30
false,85856,2001-06-30
false,85931,2001-06-30
false,86349,2001-06-30
false,86358,2001-06-30
false,86527,2001-06-30
false,86554,2001-06-30
false,87047,2001-06-30
false,87159,2001-06-30
false,87234,2001-06-30
true,87476,2001-06-30
false,87533,2001-06-30
false,87944,2001-06-30
false,88240,2001-06-30
false,88259,2001-06-30
false,88352,2001-06-30
false,88455,2001-06-30
true,88530,2001-06-30
false,88802,2001-06-30
false,88950,2001-06-30
false,89032,2001-06-30
false,89135,2001-06-30
false,89162,2001-06-30
false,89452,2001-06-30
false,89751,2001-06-30
false,89854,2001-06-30
false,89957,2001-06-30
false,90047,2001-06-30
false,90159,2001-06-30
false,90234,2001-06-30
false,90252,2001-06-30
false,90328,2001-06-30
