RCON6979,IDRSSD,RCON9999
false,37,2016-06-30
false,242,2016-06-30
false,279,2016-06-30
false,354,2016-06-30
false,457,2016-06-30
false,505,2016-06-30
false,1155,2016-06-30
false,1351,2016-06-30
true,1454,2016-06-30
false,1557,2016-06-30
false,1669,2016-06-30
false,1829,2016-06-30
false,1856,2016-06-30
false,2040,2016-06-30
false,2161,2016-06-30
false,2376,2016-06-30
false,2554,2016-06-30
false,2732,2016-06-30
false,2750,2016-06-30
false,3177,2016-06-30
false,3252,2016-06-30
false,3458,2016-06-30
false,3720,2016-06-30
false,3971,2016-06-30
false,4156,2016-06-30
false,4231,2016-06-30
false,4839,2016-06-30
false,5069,2016-06-30
false,5135,2016-06-30
false,5210,2016-06-30
false,5461,2016-06-30
false,5751,2016-06-30
false,6039,2016-06-30
false,6141,2016-06-30
false,6329,2016-06-30
false,7009,2016-06-30
false,7045,2016-06-30
false,7072,2016-06-30
false,7157,2016-06-30
false,7456,2016-06-30
false,7634,2016-06-30
false,8033,2016-06-30
false,8462,2016-06-30
false,8631,2016-06-30
false,9357,2016-06-30
false,9553,2016-06-30
false,9807,2016-06-30
false,9955,2016-06-30
false,10250,2016-06-30
false,10849,2016-06-30
false,11145,2016-06-30
true,11275,2016-06-30
false,11640,2016-06-30
false,11837,2016-06-30
false,12030,2016-06-30
false,12142,2016-06-30
false,12179,2016-06-30
false,12311,2016-06-30
false,12647,2016-06-30
false,12656,2016-06-30
false,12937,2016-06-30
false,12946,2016-06-30
false,12955,2016-06-30
false,13103,2016-06-30
false,13251,2016-06-30
false,13457,2016-06-30
false,14052,2016-06-30
false,14155,2016-06-30
false,14650,2016-06-30
false,14753,2016-06-30
false,14865,2016-06-30
false,14977,2016-06-30
false,16551,2016-06-30
false,16748,2016-06-30
false,17110,2016-06-30
false,17147,2016-06-30
false,17259,2016-06-30
false,17464,2016-06-30
false,17950,2016-06-30
false,17978,2016-06-30
false,18050,2016-06-30
false,18135,2016-06-30
false,18377,2016-06-30
false,18827,2016-06-30
false,18836,2016-06-30
false,18854,2016-06-30
false,19356,2016-06-30
false,19730,2016-06-30
false,19936,2016-06-30
false,19972,2016-06-30
false,20053,2016-06-30
false,20633,2016-06-30
false,20857,2016-06-30
false,21256,2016-06-30
false,21359,2016-06-30
false,21630,2016-06-30
false,21658,2016-06-30
false,22048,2016-06-30
false,22543,2016-06-30
false,22552,2016-06-30
false,22730,2016-06-30
false,22936,2016-06-30
false,23045,2016-06-30
false,23456,2016-06-30
false,23504,2016-06-30
false,23643,2016-06-30
false,23755,2016-06-30
false,24006,2016-06-30
false,24378,2016-06-30
false,24453,2016-06-30
false,24659,2016-06-30
false,24668,2016-06-30
false,24949,2016-06-30
false,25357,2016-06-30
false,25647,2016-06-30
false,26176,2016-06-30
false,26242,2016-06-30
false,26457,2016-06-30
false,26765,2016-06-30
false,27070,2016-06-30
false,27548,2016-06-30
false,27614,2016-06-30
false,27847,2016-06-30
false,28013,2016-06-30
false,28152,2016-06-30
false,28255,2016-06-30
false,28349,2016-06-30
false,28406,2016-06-30
false,28675,2016-06-30
false,28732,2016-06-30
false,29476,2016-06-30
false,29636,2016-06-30
false,29878,2016-06-30
false,30052,2016-06-30
false,30502,2016-06-30
false,30650,2016-06-30
false,30810,2016-06-30
false,30874,2016-06-30
false,31134,2016-06-30
false,31255,2016-06-30
false,31657,2016-06-30
false,31826,2016-06-30
false,31835,2016-06-30
false,32234,2016-06-30
false,32766,2016-06-30
false,32971,2016-06-30
false,33147,2016-06-30
false,33259,2016-06-30
false,33268,2016-06-30
false,33370,2016-06-30
false,33839,2016-06-30
false,33857,2016-06-30
false,34425,2016-06-30
false,34434,2016-06-30
false,34452,2016-06-30
false,34537,2016-06-30
false,34555,2016-06-30
false,34742,2016-06-30
false,34836,2016-06-30
false,35057,2016-06-30
false,35301,2016-06-30
false,35570,2016-06-30
false,35646,2016-06-30
false,35879,2016-06-30
false,36456,2016-06-30
false,36933,2016-06-30
false,37051,2016-06-30
false,37341,2016-06-30
false,37435,2016-06-30
false,37640,2016-06-30
false,37659,2016-06-30
false,37949,2016-06-30
false,38740,2016-06-30
false,39327,2016-06-30
false,39756,2016-06-30
false,40033,2016-06-30
false,40350,2016-06-30
false,40499,2016-06-30
false,40855,2016-06-30
false,41245,2016-06-30
false,41553,2016-06-30
false,41629,2016-06-30
false,41825,2016-06-30
false,41937,2016-06-30
false,41955,2016-06-30
false,42037,2016-06-30
false,42354,2016-06-30
false,42372,2016-06-30
false,42420,2016-06-30
false,42448,2016-06-30
false,42457,2016-06-30
false,43052,2016-06-30
false,43351,2016-06-30
false,43856,2016-06-30
false,43959,2016-06-30
false,44040,2016-06-30
false,44433,2016-06-30
false,44741,2016-06-30
false,44750,2016-06-30
false,44929,2016-06-30
false,45038,2016-06-30
false,45047,2016-06-30
false,45056,2016-06-30
false,45430,2016-06-30
false,45458,2016-06-30
false,45551,2016-06-30
false,45560,2016-06-30
false,45775,2016-06-30
false,46053,2016-06-30
false,46941,2016-06-30
false,47247,2016-06-30
false,47256,2016-06-30
false,47452,2016-06-30
false,47500,2016-06-30
false,48057,2016-06-30
false,48150,2016-06-30
false,48374,2016-06-30
false,48440,2016-06-30
false,49054,2016-06-30
false,49148,2016-06-30
false,49241,2016-06-30
false,49344,2016-06-30
false,49652,2016-06-30
false,49821,2016-06-30
false,49858,2016-06-30
false,49951,2016-06-30
false,50144,2016-06-30
false,50461,2016-06-30
false,50546,2016-06-30
false,50854,2016-06-30
false,50872,2016-06-30
false,50957,2016-06-30
false,51253,2016-06-30
false,51356,2016-06-30
false,51459,2016-06-30
false,51842,2016-06-30
false,52719,2016-06-30
false,52951,2016-06-30
false,53033,2016-06-30
false,53051,2016-06-30
false,53752,2016-06-30
false,54049,2016-06-30
false,54058,2016-06-30
false,54375,2016-06-30
false,54441,2016-06-30
false,54656,2016-06-30
false,54973,2016-06-30
false,55336,2016-06-30
false,55635,2016-06-30
false,55653,2016-06-30
false,55970,2016-06-30
false,56258,2016-06-30
false,56351,2016-06-30
false,56548,2016-06-30
false,56557,2016-06-30
false,56717,2016-06-30
false,57040,2016-06-30
false,57228,2016-06-30
false,57451,2016-06-30
false,58177,2016-06-30
false,58207,2016-06-30
false,58225,2016-06-30
false,58243,2016-06-30
false,58355,2016-06-30
false,58551,2016-06-30
false,58636,2016-06-30
false,58757,2016-06-30
false,58971,2016-06-30
false,59316,2016-06-30
false,59352,2016-06-30
false,59370,2016-06-30
false,59754,2016-06-30
false,60143,2016-06-30
false,60330,2016-06-30
false,60545,2016-06-30
false,60554,2016-06-30
false,60648,2016-06-30
false,61122,2016-06-30
false,61355,2016-06-30
false,61476,2016-06-30
false,61757,2016-06-30
false,61832,2016-06-30
false,61953,2016-06-30
false,62044,2016-06-30
false,62110,2016-06-30
false,62147,2016-06-30
false,62772,2016-06-30
false,63050,2016-06-30
false,63069,2016-06-30
false,63201,2016-06-30
false,63573,2016-06-30
false,63733,2016-06-30
false,63742,2016-06-30
false,63751,2016-06-30
false,64150,2016-06-30
false,64543,2016-06-30
false,64552,2016-06-30
false,64730,2016-06-30
false,65205,2016-06-30
false,65241,2016-06-30
false,65513,2016-06-30
false,65559,2016-06-30
false,65746,2016-06-30
false,65858,2016-06-30
false,66154,2016-06-30
false,66275,2016-06-30
false,66677,2016-06-30
false,67142,2016-06-30
false,67151,2016-06-30
false,67209,2016-06-30
false,67254,2016-06-30
false,67311,2016-06-30
false,67656,2016-06-30
false,67870,2016-06-30
false,68448,2016-06-30
false,68671,2016-06-30
false,68756,2016-06-30
false,68831,2016-06-30
false,68840,2016-06-30
false,68859,2016-06-30
false,68943,2016-06-30
false,69333,2016-06-30
false,69678,2016-06-30
false,70058,2016-06-30
false,70218,2016-06-30
false,70414,2016-06-30
false,70638,2016-06-30
false,70955,2016-06-30
false,71073,2016-06-30
false,71318,2016-06-30
false,71457,2016-06-30
false,71859,2016-06-30
false,72258,2016-06-30
false,72351,2016-06-30
false,72454,2016-06-30
false,72678,2016-06-30
false,73116,2016-06-30
false,73152,2016-06-30
false,73554,2016-06-30
false,73956,2016-06-30
false,74056,2016-06-30
false,74140,2016-06-30
false,74403,2016-06-30
false,74449,2016-06-30
false,75053,2016-06-30
false,75259,2016-06-30
false,75446,2016-06-30
false,75455,2016-06-30
false,75558,2016-06-30
false,75633,2016-06-30
false,75651,2016-06-30
false,76153,2016-06-30
false,76443,2016-06-30
false,76854,2016-06-30
false,77150,2016-06-30
false,77253,2016-06-30
false,77422,2016-06-30
false,77851,2016-06-30
false,78157,2016-06-30
false,78241,2016-06-30
false,78559,2016-06-30
false,79042,2016-06-30
false,79127,2016-06-30
false,79145,2016-06-30
false,79257,2016-06-30
false,79855,2016-06-30
true,80020,2016-06-30
false,80150,2016-06-30
false,80374,2016-06-30
false,80431,2016-06-30
false,80552,2016-06-30
false,80936,2016-06-30
false,81175,2016-06-30
false,81429,2016-06-30
false,82033,2016-06-30
false,82257,2016-06-30
false,82350,2016-06-30
false,82659,2016-06-30
false,83151,2016-06-30
false,83236,2016-06-30
false,83375,2016-06-30
false,83638,2016-06-30
false,83834,2016-06-30
false,83852,2016-06-30
false,83955,2016-06-30
false,84046,2016-06-30
false,84251,2016-06-30
false,84541,2016-06-30
false,84804,2016-06-30
false,85052,2016-06-30
false,85258,2016-06-30
false,85454,2016-06-30
false,85472,2016-06-30
false,85931,2016-06-30
false,86349,2016-06-30
false,86358,2016-06-30
false,86554,2016-06-30
false,86675,2016-06-30
false,87047,2016-06-30
false,87159,2016-06-30
false,87177,2016-06-30
false,87234,2016-06-30
false,87476,2016-06-30
false,87579,2016-06-30
false,88231,2016-06-30
false,88240,2016-06-30
false,88259,2016-06-30
false,88352,2016-06-30
false,88455,2016-06-30
false,88530,2016-06-30
false,88772,2016-06-30
false,88950,2016-06-30
false,89032,2016-06-30
false,89135,2016-06-30
false,89751,2016-06-30
false,89854,2016-06-30
false,89957,2016-06-30
false,90047,2016-06-30
false,90177,2016-06-30
false,90328,2016-06-30
