"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1350	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2800	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	
308836										5700		0	0			0	0			0	0	
309150										1278		297	0			289	0			0	0	
309347										3910		320	0			0	0			0	0	
309570										3276		4000	0			55512	0			60000	0	
309655										3552		666	0			0	0			0	0	
309664										2205		50	0			0	0			0	2961	
309758										1263		248	0			0	0			0	0	
309851										5150		232	0			0	0			0	0	
309936										0		923	0			7202	0			5426	0	
310053										0		444	0			0	0			2663	0	
310231										0		206	0			144	0			0	0	
310437										10160		16	0			0	0			0	0	
310727	11002	43662	82956	793504	0	31926	0	68496	120	90000	1031666	24830	418	0	4781840	669062	418	23352	4286591	455310	0	
310736										15900		999	0			73850	0			0	0	
310754										2735		16	0			0	0			0	0	
310875										0		649	0			0	0			833	1759	
310950										0		1346	0			500	0			19500	0	
310978										13628		7870	0			0	0			10000	6248	
311050										6800		1193	0			17755	0			5000	0	
311144										2060		0	0			0	0			0	0	
311256										3891		1661	0			0	0			13990	0	
311265										3804		249	0			0	0			16	0	
311331										0		2392	0			6800	0			51135	0	
311359										440		2763	0			11000	0			30000	0	
311452										4000		33	0			0	0			0	0	
311603										0		3866	0			0	0			73500	46887	
311649										125		101	0			0	0			0	0	
311658										3275		215	0			0	0			2000	0	
311845										0		2689	0			17488	0			55850	0	
311939										2175		666	0			0	0			1905	0	
312244										150		1762	0			10347	0			29726	0	
312356										2450		0	0			0	0			0	0	
312431										10500		261	0			0	0			8	0	
312730										2416		36300	0			0	0			357	0	
312954										13220		1123	0			0	0			12107	0	
313009										10261		649	0			0	0			16761	376	
313157										1645		9	0			0	0			0	0	
313223										2905		316	0			0	0			5478	0	
313241										2495		1164	0			37754	0			3421	34	
313401										5705		364	0			0	0			5500	0	
313531										0		0	0			6280	0			0	0	
313577										0		1112	0			0	0			12000	0	
314033										3955		73	0			0	0			800	0	
314257										7325		896	0			911	0			3280	0	
314444										2990		276	0			0	0			345	0	
315339										269		104	0			0	0			0	1500	
315348										1425		0	0			0	0			0	0	
315357										2237		377	0			0	0			6152	0	
315629										17800		1247	0			0	0			3272	5002	
315656										0		730	0			1100	0			0	0	
315674										1099		851	0			0	0			3500	475	
315852										2397		1213	0			1819	0			20490	0	
315973										0		3918	0			0	0			2500	0	
316158										0		856	0			0	0			5500	0	
316354										9440		801	0			0	0			5000	495	
316738										9165		936	0			0	0			812	0	
316840										29350		17098	0			148850	0			297829	0	
316859										0		828	0			1904	0			14695	0	
316916										0		36	0			0	0			0	0	
316934										5924		40	0			0	0			0	0	
317100										0		883	0			0	0			0	9903	
317258										4450		597	0			4863	0			1000	0	
317342										2522		2507	0			53315	0			7274	0	
317650										3900		0	0			0	0			0	0	
317735										4845		0	0			0	0			0	0	
318125										10000		0	0			0	0			0	2464	
318639										674		128	0			0	0			400	0	
318835										8387		547	0			4413	0			1000	1200	
318947										0		0	0			0	0			0	0	
319047										3203		639	0			2085	0			3216	1505	
319458										485		518	0			0	0			0	0	
319542										5735		322	0			12173	0			0	0	
319551										0		816	0			0	0			10483	504	
320034										3081		82	0			0	0			0	0	
320052										10308		913	0			0	0			0	0	
320070										1070		807	0			0	0			0	21	
320119	22987	369207	290833	799438	0	295461	0	407891	138743	118382	2324613	35303	5529	0	4055945	725042	5529	519962	3042592	205725	53	
320155										14000		1325	0			947	0			11590	0	
320276										1060		204	0			0	0			3000	0	
320856										2265		148	0			0	0			2000	0	
321152										2800		30	0			0	0			69	0	
321255										148		75	0			0	0			0	0	
321330										532		89	0			0	0			217	0	
321536										8168		319	0			0	0			0	0	
321844										518		169	0			0	0			1500	0	
321947										0		912	0			1718	0			8637	1714	
322056										39921		1407	0			1094	0			481	99	
322449										800		30	0			0	0			0	0	
322458										7334		34	0			2258	0			0	0	
322476										0		106	0			0	0			0	0	
322551										25		51	0			0	0			0	0	
322757										1602		205	0			0	0			2000	0	
322850										4124		243	0			0	0			0	0	
323035										0		0	0			3500	0			0	0	
323204										635		585	0			7330	0			4008	0	
323651										6965		60	0			2450	0			0	0	
323718										10345		874	0			0	0			0	0	
324153										15250		202	0			0	0			72	0	
324229										4384		207	0			0	0			3000	0	
324256										1175		0	0			0	0			0	0	
324274										0		6948	0			18000	0			0	0	
324340										3300		2620	0			5409	0			39929	0	
324649										3540		1040	0			0	0			8266	0	
324751										0		0	0			125	0			0	0	
324854										1600		847	0			0	0			909	0	
324863										26900		1170	0			1000	0			1482	0	
324902										775000		300	0			18800	0			10293	0	
324975										0		2658	0			0	0			9000	0	
325141										1800		137	0			0	0			473	454	
325459										0		114	0			236	0			0	100	
325534										3376		4978	0			0	0			3754	0	
325824										4621		390	0			0	0			0	0	
326054										6700		519	0			49	0			0	0	
326250										5282		115	0			0	0			0	0	
326344										1378		1717	0			1352	0			5000	0	
326670										0		692	0			0	0			13595	0	
326858										15685		5278	0			28157	0			63198	0	
326979										2714		1447	0			0	0			298	5200	
327015										6278		683	0			0	0			7923	0	
327220										1565		292	0			0	0			4526	0	
327305										0		1483	0			17824	0			19332	5	
327435										30361		867	0			0	0			2000	0	
327453										4580		668	0			0	0			3000	3	
327556										3495		522	0			0	0			65	0	
327855										8200		531	0			3050	0			2530	0	
327949										4245		1425	0			0	0			0	0	
328058										440		238	0			0	0			58	0	
328151										4605		87	0			0	0			1000	0	
328357										2920		17	0			0	0			0	0	
328423										30257		6586	0			41833	0			112615	0	
328450										200		547	0			0	0			5000	0	
328553										12667		848	0			0	0			2895	0	
328656										1516		242	0			0	0			4000	0	
328777										0		5960	0			0	0			119000	5630	
329149										0		213	0			562	0			3126	0	
329345										2395		241	0			0	0			1066	174	
329550										32319		8791	0			0	0			895	0	
329578										3745		1307	0			0	0			2750	6162	
329756										50		23	0			0	0			0	29	
329952										26700		801	0			0	0			0	0	
330239										4794		794	0			0	0			11604	502	
330248										6001		1063	0			0	0			288	791	
330417										1081		586	0			860	0			2552	0	
330453										2769		134	0			0	0			0	0	
330659										7015		239	0			0	0			5000	0	
330855										0		1340	0			1656	0			20061	598	
330873										2865		1034	0			0	0			0	14363	
330949										2508		422	0			0	0			704	0	
331106										5118		489	0			2051	0			1500	2398	
331375										3825		1058	0			0	0			4000	0	
331544										2205		28	0			0	0			0	0	
331553										1640		62	0			0	0			0	0	
331647										1183597		24630	7187			719904	7187			378744	93407	
331656										760		0	0			0	0			0	0	
331713										0		1092	0			0	0			15000	0	
332055										3350		235	0			0	0			0	0	
332224										0		594	0			0	0			11880	12	
332345										421		0	0			0	0			0	0	
332402										5254		1896	0			0	0			0	1215	
332644										615		0	0			0	0			0	0	
332756										525		42	0			0	0			400	0	
332907										0		150812	2816			2503181	2816			1551340	5261	
332970										9654		511	0			0	0			0	1804	
333034										8335		0	0			0	0			6	240	
333043										1343		0	0			0	0			0	0	
333052										1854		91	0			0	0			8	0	
333203										4358		699	0			0	0			6569	544	
333249										810		1224	0			0	0			9786	1014	
333650										25		443	0			1674	0			4291	0	
333856										5805		29	0			0	0			0	0	
333940										1079		143	0			0	0			1000	0	
334059										2400		525	0			0	0			8900	0	
334255										195		5	0			0	0			0	0	
334264										2700		326	0			0	0			1004	0	
334648										18761		160	0			0	0			0	0	
334657										2330		125	0			0	0			911	0	
334750										6109		387	0			550	0			2207	0	
335243										9280		3	0			0	0			0	46	
335346										0		559	0			0	0			76	0	
335355										1695		282	0			0	0			3000	0	
335757										4150		0	0			0	0			0	0	
336071										2693		233	0			0	0			2422	2521	
336147										5985		543	0			0	0			4848	0	
336352										1300		11	0			0	0			0	0	
336361										9070		121	0			0	0			0	0	
336576										15175		3220	0			0	0			24504	7773	
336932										19500		6450	0			9182	0			117778	0	
336950										600		2	0			0	0			0	0	
337050										14275		461	0			1506	0			142	0	
337247										1200		332	0			0	0			3657	0	
337340										0		547	0			0	0			0	0	
337658										1650		194	0			0	0			0	0	
337733										5150		0	0			0	0			0	0	
337966										2400		0	0			0	0			0	105	
338178										8967		680	0			0	0			0	7559	
338646										4675		356	0			200	0			6917	0	
338758										16000		454	0			0	0			60	0	
338851										5735		0	0			0	0			0	0	
338945										2398		278	0			0	0			5000	0	
339054										4100		203	0			0	0			0	0	
339353										900		272	0			0	0			4188	0	
339456										9700		389	0			0	0			0	0	
339607										7700		3486	0			0	0			69712	7189	
339773										7900		1828	0			0	0			5342	16487	
339858										22100		33504	5871			2384427	5871			506285	10000	
339951										42150		2062	0			5633	0			11264	0	
340135										12987		1130	0			14538	0			10000	0	
340144										7808		2288	0			3692	0			38000	0	
340256										9615		0	0			0	0			0	0	
340443										1493		560	0			0	0			9035	0	
340555										0		248	0			0	0			1175	0	
340649										3876		325	0			555	0			6500	0	
340742										6370		1538	0			9453	0			20250	14	
340751										18895		57	0			1157	0			77	250	
341310										0		898	0			0	0			0	114	
341356										2950		419	0			3018	0			5385	0	
341646										15993		26518	0			181065	0			262940	0	
341851										1000		218	0			0	0			2800	0	
341918										2000		1126	0			20241	0			12360	11	
341954										4150		13	0			0	0			67	0	
341972										0		1645	0			0	0			8308	0	
342054										9000		888	0			0	0			2685	0	
342175										513		2686	0			0	0			15000	0	
342362										2286		72	0			0	0			0	0	
342410										26817		1703	0			35804	0			29200	0	
342634										2199		43636	0			946803	0			938552	0	
342643										10700		1039	0			2367	0			9000	0	
342960										15750		355	0			0	0			194	0	
343051										3400		14	0			0	0			0	0	
343248										325		9	0			0	0			0	0	
343257										2283		40	0			0	0			228	0	
343314										0		1752	0			1903	0			28799	0	
343341										10536		1170	0			86786	0			15000	0	
343556										1750		335	0			0	0			5405	0	
343770										0		122	0			0	0			0	11	
343903										2809		773	0			0	0			12630	12687	
343958										1149		82	0			0	0			0	0	
344236										1400		368	0			0	0			0	0	
344423										8009		0	0			0	0			73	0	
344647										18300		1469	0			12019	0			13000	0	
344674										450		728	0			0	0			8041	1000	
344816										1492		1238	0			0	0			5500	900	
344852										1143		15	0			0	0			0	0	
345149										2920		0	0			0	0			0	0	
345309										7916		3723	0			0	0			11591	25667	
345345										2700		556	0			0	0			8852	0	
345747										4622		383	0			0	0			0	0	
345756										6425		591	0			0	0			0	0	
346566										6745		145	0			0	0			0	0	
347022										28365		546	0			3031	0			0	0	
347639										7000		0	0			1075	0			0	158	
347657										1000		0	0			0	0			0	0	
347956										3100		379	41			0	41			1200	0	
348159										0		342	0			0	0			2900	2	
348207										5263		2355	0			5879	0			44340	345	
348458										5150		1992	0			0	0			27743	0	
348542										3891		435	0			30	0			2459	0	
348551										0		2905	0			24225	0			38806	0	
348720										0		2309	0			12298	0			38000	0	
348748										268		307	0			3099	0			2770	0	
349129										10028		314	0			0	0			0	314	
349165										21185		368	0			0	0			0	0	
349343										0		218	0			200	0			0	0	
349370										0		4659	0			0	0			67690	182	
350433										3049		400	0			0	0			0	1250	
350554										16100		442	0			0	0			0	0	
350657										2534		18	0			0	0			0	0	
350750										2415		26	0			0	0			0	0	
351122										14000		17657	0			137077	0			273046	0	
351131										5430		0	0			0	0			181	0	
351207										35386		4597	0			7585	0			57252	17417	
351355										1500		129	0			0	0			0	0	
351560										17485		0	0			0	0			0	0	
351850										0		449	0			433	0			0	0	
352035										2000		1183	0			1439	0			10000	0	
352558										0		10389	0			90724	0			0	0	
352651										2000		172	0			0	0			0	0	
352745										5123		404	0			1174	0			2198	0	
352772										1825		30305	0			73370	0			513782	1344	
352820										0		225	0			489	0			1633	0	
352857										11155		3027	0			0	0			2000	0	
353023										2310		76	0			0	0			0	0	
353069										5980		140	0			0	0			0	0	
353238										4374		577	0			0	0			2113	850	
353322										794		8	0			0	0			0	0	
353359										0		267	0			410	0			0	0	
353546										7000		386	0			75	0			2000	0	
353555										183140		3715	0			161714	0			11792	48	
353724										12173		409	0			0	0			0	7	
353751										3900		390	0			0	0			6317	0	
353957										800		230	0			0	0			4000	0	
354057										4065		111	0			0	0			0	0	
354132										971		303	0			0	0			2651	1000	
354253										0		31	0			182	0			0	0	
354310										8077		3075	0			86881	0			1212	0	
354552										2700		678	0			0	0			12466	0	
354851										1477		55	0			0	0			0	0	
354954										245		0	0			0	0			0	0	
355120										27378		0	0			0	0			0	0	
355559										700		732	0			0	0			6117	0	
355737										1635		0	0			0	0			0	0	
355746										500		228	0			0	0			3000	0	
355821										9800		631	0			0	0			0	0	
355858										14265		590	0			0	0			6000	0	
356145										2905		0	0			0	0			0	100	
356239										2830		285	0			981	0			2429	0	
356350										19580		946	0			1097	0			9000	0	
356659										1000		0	0			0	0			0	0	
356752										3800		71	0			0	0			0	0	
356930										7928		99	0			0	0			0	0	
356949										2278		553	0			0	0			3535	0	
357049										3525		667	0			0	0			806	0	
357151										10150		0	0			0	0			0	0	
357375										2285		1100	0			2445	0			17000	1542	
357432										0		1031	0			6000	0			19200	0	
357526										12573		396	0			0	0			0	6203	
357553										5575		120	0			6712	0			0	0	
357740										12500		1071	0			0	0			0	0	
357777										0		523	0			0	0			0	0	
357834										4885		134	0			0	0			0	0	
357937										5025		827	0			0	0			0	0	
358112										5875		369	0			0	0			189	0	
358149										500		0	0			0	0			123	0	
358233										5389		975	0			0	0			19500	3499	
358448										7219		366	0			0	0			0	0	
358635										19000		9308	0			645	0			136248	0	
358756										2000		125	0			0	0			2080	0	
359070										0		0	0			0	0			0	0	
359324										5660		0	0			0	0			0	0	
359351										1000		21	0			0	0			0	0	
359360										2520		45	0			0	0			0	0	
359548										7050		487	0			3593	0			0	500	
359650										1000		0	0			0	0			0	0	
359744										700		0	0			0	0			0	0	
359838										2865		626	0			1383	0			12000	501	
359847										3840		503	0			0	0			364	15725	
359856										4000		21	0			0	0			0	1431	
359959										1479		116	0			0	0			652	0	
360777										0		225	0			0	0			0	34	
360834										0		467	0			2156	0			5000	0	
360843										1127		187	0			1240	0			0	0	
360852										66		7520	0			6000	0			117296	0	
360955										682		8	0			0	0			0	0	
361055										18625		5276	0			53171	0			99441	0	
361121										25267		344	0			0	0			0	0	
361167										0		21096	0			5425	0			376266	0	
361279										1475		475	0			0	0			399	0	
361354										1543		90	0			0	0			0	0	
361439										10046		801	0			600	0			458	0	
361457										3608		255	0			0	0			0	0	
361541										12872		270	0			0	0			0	3	
361653										475		40	0			0	0			0	0	
362007										3200		14206	0			24797	0			93359	93255	
362043										8790		0	0			0	0			0	0	
362052										4571		340	0			0	0			0	0	
362155										6200		30	0			0	0			0	0	
362445	24845	0	149225	549595	483	225088	146	7014	0	42520	957435	177597	81	0	27079626	9710810	81	2868141	21532981	3760582	1039	
362463										8380		114	0			0	0			0	0	
362717										3550		2433	0			12947	0			16000	0	
362753										313		34	0			0	0			0	0	
362856										5900		12	0			1880	0			0	0	
362940										200		0	0			0	0			0	0	
363264										0		2671	0			0	0			45660	0	
363415										0		22506	0			526682	0			91	345	
363442										7051		32	0			0	0			0	234	
363648										2000		60	0			0	0			200	2	
363657										15620		996	0			10457	0			0	0	
363844										3753		3787	0			2312	0			17000	0	
363956										0		0	0			250000	0			547877	4324	
364056										1100		338	0			0	0			0	0	
364131										118		623	0			0	0			9922	0	
364337										3975		349	0			75	0			6500	0	
364430										4275		285	0			0	0			0	0	
364449										55000		11250	0			0	0			225000	1000	
364850										50		252	0			0	0			3110	0	
364971										0		198	0			0	0			1815	1	
365138										6178		2118	0			0	0			0	0	
365325										0		10075	0			200433	0			132564	0	
365455										7655		0	0			0	0			0	0	
365558										1000		45	0			0	0			0	0	
365651										3414		908	0			0	0			2199	0	
365745										13772		733	0			168	0			7481	0	
365848										2926		581	0			0	0			8750	8	
365941										1500		305	0			0	0			2000	0	
365950										860		180	0			3648	0			1274	0	
366078										0		4125	0			0	0			66361	2156	
366238										2345		1223	0			0	0			13240	3062	
366247										3403		238	0			0	0			4000	0	
366359										0		26	0			1450	0			0	0	
366434										0		3929	0			15000	0			56678	14	
366658										4031		86	0			0	0			0	0	
366854										44		156	0			1200	0			0	0	
367150										2956		296	0			0	0			5260	0	
367208										19550		2586	0			10161	0			50380	750	
367244										1413		116	0			0	0			1872	0	
367431										9400		453	0			0	0			0	0	
367543										0		1413	0			1400	0			26230	0	
367552										800		24	0			0	0			0	0	
367673										3875		7733	0			0	0			74411	5738	
367851										2000		813	0			0	0			13900	0	
367954										1950		0	0			0	0			0	0	
368054										0		522	0			0	0			8376	0	
368111										94000		4646	0			91198	0			0	0	
368344										160		0	0			962	0			0	31	
368429										948		811	0			0	0			5000	0	
368447										21800		95	0			10828	0			0	0	
368522										5650		476	0			0	0			5000	0	
368755										1555		107	0			0	0			0	0	
368933										557		62	0			0	0			0	0	
368951										2793		240	0			0	0			0	19	
369257										368		359	0			0	0			2620	0	
369426										0		244	0			1360	0			750	200	
369435										3475		62	0			0	0			0	0	
369453										2260		342	0			0	0			1152	0	
369659										3580		1050	0			225	0			0	0	
370020										4100		301	0			0	0			311	0	
370150										0		81	0			900	0			327	0	
370338										43750		1047	0			75	0			0	0	
370347										4930		537	0			0	0			11443	0	
370646										3100		149	0			112	0			0	0	
370721										2000		1240	0			0	0			1075	0	
370730										3828		358	0			0	0			0	0	
370758										100		0	0			0	0			0	0	
370833										607		62	0			0	0			500	0	
370954										1665		57	0			0	0			200	0	
371223										1199		239	0			0	0			0	0	
371232										4991		432	0			8583	0			7000	102	
371353										4752		176	0			477	0			1348	0	
371362										2875		183	0			0	0			0	0	
371559										1025		180	0			0	0			0	0	
371755										3550		254	0			0	0			0	0	
371849										127		27	0			0	0			0	0	
371858										2835		329	0			0	0			3000	0	
371915										3000		0	0			0	0			0	0	
371924										25550		888	0			4138	0			5000	0	
371942										2691		104	0			0	0			0	0	
372109										0		0	0			0	0			0	0	
372248										2000		1033	0			0	0			8229	0	
372257										0		5	0			0	0			0	0	
372444										5575		12	0			232	0			323	0	
372538										11125		1402	0			0	0			866	0	
372556										1160		26	0			0	0			0	90	
372640										3875		215	0			0	0			376	0	
372855										3201		227	0			0	0			0	0	
373058										550		77	0			0	0			1400	100	
373115										6266		3794	0			1552	0			38221	350	
373553										800		277	0			0	0			0	0	
373601										126300		0	0			0	0			0	6517	
374130										1525		225	0			0	0			990	0	
374149	349147	0	9362	450165	0	381701	32692	102287	0	46575	1338025	1785	4560	0	8656039	1691546	4560	618444	7437179	334588	12671	
374354										2975		112	0			0	0			0	0	
374653										0		3760	0			3165	0			35000	0	
374774										9003		0	0			0	0			0	0	
374934										16550		1070	0			0	0			3532	3000	
375034										12700		4366	0			0	0			0	8285	
375043										0		1739	0			7231	0			22341	0	
375155										1125		79	0			0	0			0	400	
375409										0		7251	0			92059	0			135477	5520	
375502										2450		1001	0			1791	0			10000	13880	
375566										3295		568	0			0	0			0	0	
375650										1000		8	0			0	0			0	0	
375735										2446		515	0			0	0			10000	0	
376068										3300		32	0			0	0			0	0	
376125										5325		0	0			4913	0			2265	1135	
376237										662		244	0			0	0			4000	0	
376433										6435		446	0			0	0			3000	200	
376442										5650		723	0			4722	0			5250	0	
376657										0		9	0			1711	0			0	0	
376947										3590		187	0			0	0			0	0	
377506										3327		604	0			0	0			5000	2189	
377663										780		398	0			0	0			750	0	
377823										8000		1725	0			0	0			5000	9514	
377850										3850		97	0			0	0			0	0	
377908										129500		13084	0			64790	0			112219	3989	
378026										3114		729	0			2772	0			6000	0	
378044										3555		0	0			0	0			0	0	
378110										2167		219	0			0	0			3418	0	
378259										9020		150	0			0	0			139	0	
378549										5565		382	0			0	0			8205	0	
378558										4138		166	0			0	0			0	0	
378642										1800		252	0			0	0			2150	0	
378651										0		1788	0			2963	0			1448	0	
378950										1766		313	0			0	0			0	0	
379050										439		2	0			0	0			0	0	
379153										5725		19	0			0	0			0	0	
379359										325		2192	0			0	0			3172	0	
379470										0		778	0			0	0			0	1636	
379573										0		1223	0			0	0			24075	1301	
379649										13390		352	0			0	0			0	0	
379920										0		5218	0			13841	0			0	0	
380038										0		63	0			0	0			0	0	
380346										150		175	0			0	0			3483	0	
380458										3100		7	0			0	0			57	0	
380533										913		63	0			0	0			0	0	
380654										3344		241	0			0	0			0	0	
380841										700		84	0			0	0			200	0	
380944										0		2221	0			1583	0			2451	0	
381026										1100		24	0			0	0			0	0	
381259										14533		1	0			5282	0			0	0	
381334										1139		465	0			0	0			5000	0	
381343										0		7877	0			70552	0			110556	10	
381727										600		73	0			0	0			1200	80	
381754										1400		0	0			0	0			0	0	
381839										3300		297	0			0	0			958	0	
381857										3680		242	0			0	0			0	0	
381950										14875		447	0			0	0			0	0	
382050										10050		768	0			879	0			2280	0	
382069										2625		1849	0			0	0			23000	500	
382256										0		96	0			370	0			100	0	
382443										17		412	0			0	0			8500	0	
382537										2505		350	0			87	0			5894	2500	
382649										7298		1025	0			5182	0			0	0	
382658										3382		5	0			0	0			0	0	
382667										21000		109	810			0	810			0	0	
382733										1100		55	0			0	0			0	0	
382742										2700		390	0			0	0			0	0	
382751										3723		313	0			0	0			2903	0	
382854										770		425	0			0	0			3400	0	
383253										324		196	0			0	0			1109	0	
383534										66000		510	0			11254	0			9409	0	
384018										27000		0	461			0	461			0	0	
384335										5232		0	0			0	0			0	38	
384353										0		0	0			0	0			0	0	
384652										321		2877	0			0	0			39682	0	
384830										5900		0	0			0	0			0	54	
385350										18		165	0			0	0			3300	0	
385547										1757		172	0			0	0			0	0	
385631										441		105	0			0	0			0	0	
385976										0		1228	0			0	0			22200	1650	
386049										2688		189	0			0	0			0	0	
386142										1600		283	0			0	0			1319	329	
386357										1700		101	0			0	0			0	0	
386432										6050		0	0			0	0			72	0	
386731										6380		419	0			0	0			3650	100	
386825										6275		144	0			0	0			0	0	
386852										14928		168	0			1257	0			81	0	
387000										22445		1800	0			0	0			618	0	
387055										375		232	0			0	0			3638	0	
387336										2100		0	0			0	0			0	0	
387345										2025		18	0			0	0			0	0	
387457										1626		138	0			0	0			769	0	
388155										0		593	0			0	0			0	0	
388258										1256		45	0			0	0			0	0	
388557										279		37	0			0	0			0	0	
388744										2000		564	0			0	0			5474	0	
388753										539		8	0			0	0			0	0	
388931										0		406	0			0	0			2900	0	
388940										4950		318	0			589	0			2500	0	
389059										750		79	0			0	0			0	2	
389358										6000		0	0			0	0			0	0	
389657										5624		112	0			0	0			227	401	
389826										2829		2	0			2272	0			0	0	
390167										0		12	0			0	0			0	0	
390336										7145		1700	0			0	0			22000	0	
390457										3180		327	0			0	0			1143	0	
390505										4100		4660	0			66416	0			84800	30232	
390765										25100		0	0			0	0			0	0	
390840										400		544	0			0	0			6276	1	
390925										0		4167	0			15702	0			37000	0	
391137										4256		1056	0			11799	0			20000	515	
391249										830		324	0			0	0			6100	0	
391418										7300		674	0			0	0			2000	0	
391557										725		102	0			0	0			0	0	
391650										0		905	0			0	0			12840	0	
391838										7846		1250	0			44204	0			25188	0	
391856										5550		448	0			0	0			0	0	
391959										2550		70	0			0	0			0	0	
391977										18600		2023	0			0	0			20369	456	
392031										6018		832	0			0	0			5000	0	
392152										903		40	0			0	0			0	0	
392228	15005	0	15243	211795	0	0	0	25275	0	910862	267318	24094	457	0	6172840	126213	457	967	5658937	883277	0	
392255										1836		235	0			0	0			556	0	
392358										6975		430	0			0	0			517	0	
392451										3875		181	0			0	0			0	0	
392620	564159	157551	253654	2087030	0	2616530	94337	97931	0	1797444	5890931	222549	24497	0	72412350	4756685	24497	3831478	55147269	4096387	19739	
392778										14500		1489	0			0	0			0	2759	
392844										1090		81	0			0	0			0	0	
393252										16600		21	0			1292	0			0	0	
393355										3465		232	0			0	0			0	1	
393757										2775		71	0			3489	0			609	0	
393850										2840		661	0			0	0			12350	0	
393953										5800		333	0			0	0			0	0	
394053										829		282	0			0	0			0	0	
394156										967		35	0			0	0			0	0	
394259										0		466	0			3348	0			8516	0	
394352										1488		102	0			0	0			0	222	
394932										3737		0	0			0	0			0	0	
395238										674944		5500	0			897060	0			181791	3025	
395256										3155		2	0			0	0			0	0	
395377										40290		2527	0			0	0			11636	500	
395452										1180		147	0			0	0			125	0	
395555										17810		1666	0			0	0			9000	0	
395836										8850		2381	0			20385	0			6000	0	
396057										2574		125	0			0	0			1000	0	
396244										200		611	0			0	0			4565	0	
396253										25		476	0			960	0			0	77	
396271										0		8760	0			0	0			175200	4014	
396356										2569		2	0			0	0			46	0	
396879										0		733	0			703	0			6000	0	
396954										4400		330	0			0	0			474	0	
397447										1675		1539	0			1220	0			16000	0	
397456										4750		43	0			0	0			149	0	
397531										59800		2511	0			8448	0			35500	106	
397540										0		1410	0			300	0			1290	62045	
397559										475		0	0			0	0			0	0	
397652										1003		50	0			0	0			0	0	
397755										243		105	0			0	0			596	0	
397858										4675		0	0			0	0			0	0	
398051										0		150	0			0	0			0	0	
398248										12445		1270	0			14031	0			13042	0	
398350										0		12086	0			57812	0			123643	2010	
398631										8502		214	0			0	0			0	0	
398668										72000		0	0			0	0			28141	0	
398837										900		603	0			0	0			804	0	
399067										7890		6	0			0	0			0	0	
399142										18449		8288	0			134738	0			130305	0	
399151										6640		68	0			0	0			0	0	
399357										55		7	0			0	0			0	0	
399517										10000		1911	0			0	0			22000	6500	
399656										625		199	0			0	0			0	0	
399731										2025		0	0			0	0			0	0	
400057										15589		558	0			2321	0			9319	0	
400141										1000		937	0			0	0			10000	0	
400253										103205		6947	0			29865	0			138594	0	
400356										985		382	0			2800	0			1500	0	
400365										14536		134	0			0	0			0	0	
400552										4900		58	0			0	0			500	0	
400758										3577		122	0			0	0			0	0	
400767										7881		0	0			0	0			0	0	
400945										35220		399	0			0	0			0	0	
401148										6300		1719	0			5313	0			12009	0	
401447										295		191	0			0	0			87	0	
401559										3029		136	0			0	0			315	0	
401755										11660		215	0			0	0			0	0	
401906										3000		2850	0			0	0			54000	36256	
401951										1302		26	0			200	0			0	0	
402462										2800		15	0			0	0			0	0	
402837										7547		0	0			0	0			0	0	
402846										8550		104	0			0	0			0	0	
402949										0		466	0			300	0			5000	0	
403058										1000		607	0			0	0			5573	6345	
403067										1000		635	2339			0	2339			7500	47	
403106										25270		722	0			0	0			10000	850	
403151										1990		1514	0			6960	0			4637	0	
403254										10615		85	0			0	0			0	0	
403348										182		126	0			0	0			2442	0	
403357										400		0	0			0	0			0	1430	
403441										17900		2200	0			0	0			0	0	
403553										0		978	0			0	0			14150	0	
403656										1700		0	0			0	0			0	0	
403937										475		0	0			0	0			0	0	
403946										745		1498	0			4275	0			22297	0	
404653										1300		0	0			0	0			0	0	
404747										383258		5165	0			981915	0			13907	18040	
404774										0		138	0			0	0			0	1	
404943										2471		33	0			0	0			0	0	
405061										5850		0	0			0	0			0	0	
405641										3070		1119	0			0	0			0	0	
405744										1100		1800	0			0	0			24821	3557	
405959										16150		609	0			40703	0			0	0	
406022										0		527	0			0	0			5000	0	
406059										6375		235	0			236	0			0	0	
406255										620		527	0			0	0			10765	0	
406349										1050		1104	0			3692	0			17354	0	
406554										1525		0	0			0	0			0	0	
406666										3000		150	0			0	0			2019	0	
406974										52742		0	0			6083	0			0	0	
407168										8425		75	0			0	0			0	4	
407252										775		260	0			0	0			92	0	
407373										7079		4393	0			0	0			60849	1000	
407506										10796		2669	0			5321	0			26000	8325	
407645										14400		2518	0			4166	0			15000	0	
407850										0		0	0			0	0			0	0	
408147										275		350	0			0	0			4970	250	
408307										2799		952	0			0	0			4000	16109	
408473										4364		175	0			0	0			3500	0	
408642										37438		337	0			19109	0			0	0	
409265										1450		30	0			0	0			0	0	
409555										0		632	0			7767	0			1333	0	
409649										1866		154	0			0	0			1974	0	
410056										0		341	0			2700	0			7135	287	
410159										1425		0	0			0	0			0	0	
410337										4340		137	0			629	0			0	0	
410560										7495		706	0			0	0			1978	0	
410748										9000		0	0			0	0			794	0	
410917										12125		917	0			24826	0			0	0	
410944										1200		96	0			0	0			1100	0	
411053										2175		95	0			0	0			0	0	
