"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	TEXT3549	TEXT3550	TEXT3551	
4138															129	736	0	2133	107	239	0	0	0	0	0	1158	0	0				
4147															0	8398	230	12742	0	3381	0	0	0	0	0	733	3056	0				
4156															0	495	0	1524	12	22	0	0	0	0	0	1007	0	0				
4231															0	0	84	1399	69	164	0	0	0	0	0	1151	0	0				
4437															0	718	326	2106	98	288	0	0	0	0	0	774	102	0				
4745															0	0	0	109	1	1	0	0	0	0	0	108	0	0				
4839															0	945	0	2698	115	361	0	0	0	0	0	1392	0	0				
5005															0	1909	0	11377	0	8093	0	0	0	0	0	1375	5392	0				
5050															60	388	11	1225	90	164	0	0	0	0	0	662	0	0				
5069															0	0	0	2999	156	1304	235	913	0	0	0	1695	0	0	RECEIVABLES                                                                                                                                                                                      	DEFERRED COSTS                                                                                                                                                                                   		
5135															6	334	123	2122	59	107	31	0	0	0	0	1558	0	0	Assessed Late Charges                                                                                                                                                                            			
5210															0	3565	84	16313	0	9241	0	0	0	0	0	3423	8413	0				
5247															0	0	0	5940	168	168	0	0	0	0	0	5772	0	0				
5274															0	3020	181	4174	239	425	128	0	0	0	0	548	0	0	Investment In Service Corp                                                                                                                                                                       			
5331															0	1437	0	4118	1111	1287	0	0	0	0	0	1394	0	0				
5461															0	0	343	4279	313	2519	1635	0	0	0	0	1417	496	0				
5751															0	0	0	2920	0	1646	0	0	0	0	0	1274	1584	0				
5939															0	13168	13321	47123	2037	8127	0	0	0	0	0	12507	0	0				
6039															0	299	202	2281	0	791	423	0	0	0	0	989	0	0	SPLIT DOLLAR LIFE INSURANCE                                                                                                                                                                      			
6057															0	75	9	415	23	23	0	0	0	0	0	308	0	0				
6141															0	0	68	621	58	133	75	0	0	0	0	420	0	0	prepaid income tax                                                                                                                                                                               			
6329															37	725	0	3750	180	1483	561	302	83	0	0	1542	122	0	Federal Tax Accural                                                                                                                                                                              	IENC Agencies                                                                                                                                                                                    	IENC MUNICIPAL SECURITIES                                                                                                                                                                        	
6842															0	65	0	660	44	280	234	0	0	0	0	315	0	0	Unearned ESOP Shares                                                                                                                                                                             			
6972															0	0	0	15885	0	11479	0	0	0	0	0	4406	10676	0				
7009															0	0	112	13927	0	10886	10607	0	0	0	0	2929	0	0	Other Receivables                                                                                                                                                                                			
7045															0	0	1	1258	153	383	0	0	0	0	0	874	0	0				
7157															0	0	0	389	0	24	0	0	0	0	0	365	0	0				
7166															0	1234	1464	7938	0	3169	0	0	0	0	0	2071	1984	0				
7456															0	86	0	895	0	0	0	0	0	0	0	809	0	0				
7634															0	87	7	766	31	119	55	0	0	0	0	553	0	0	Checking Control                                                                                                                                                                                 			
8033															40	423	46	1316	55	187	3	2	0	0	0	660	87	0	Due From Holding Company                                                                                                                                                                         	Accrued Late Charges on Loans                                                                                                                                                                    		
8154															0	132	146	1053	31	34	0	0	0	0	0	741	0	0				
8417															0	2191	0	763544	0	760806	638931	0	0	0	0	547	0	0	A/R - Other                                                                                                                                                                                      			
8462															0	21	0	850	0	18	18	0	0	0	0	811	0	0	Accrued Interest Purchased                                                                                                                                                                       			
8547															0	939	0	2006	107	298	0	0	0	0	0	769	188	0				
8631															0	168	20	550	33	58	0	0	0	0	0	304	0	0				
9115															0	913	0	10153	0	3124	1000	0	0	0	0	6116	0	0	Capital Downstream Recievable                                                                                                                                                                    			
9160															0	545	532	1820	64	98	0	0	0	0	0	645	0	0				
9339															0	3331	795	9873	87	3104	0	0	0	0	0	2643	2639	121				
9357															0	3240	278	5092	32	129	0	0	0	0	0	1445	0	0				
9553															0	302	0	2890	140	620	0	0	0	0	0	1968	472	0				
9807															0	8157	0	48704	0	31402	31166	0	0	0	0	9145	0	0	Bank owned life insurance                                                                                                                                                                        			
9955															0	401	0	1855	38	45	0	0	0	0	0	1409	0	0				
10157															0	533	0	2598	76	164	77	0	0	0	0	1901	0	0	RESERVE FOR FEDERAL TAXES-CURRENT                                                                                                                                                                			
10250															28	483	0	2143	196	638	207	0	0	0	0	1022	183	0	Accr. Int. on Securities                                                                                                                                                                         			
10577															0	346	0	1431	44	648	29	0	0	0	0	437	0	0	SOFTWARE                                                                                                                                                                                         			
10849															0	1201	0	3122	0	609	406	0	0	0	0	1312	0	0	CORPORATE OWNED LIFE INSURANCE                                                                                                                                                                   			
10858															0	1464	1317	6865	0	432	206	0	0	0	0	3652	0	0	Computer Software                                                                                                                                                                                			
11145															3	447	74	1112	64	120	0	0	0	0	0	471	33	0				
11350															0	26	0	981	85	96	0	0	0	0	0	859	0	0				
11640															0	1418	191	7789	0	3841	0	0	0	0	0	2339	3747	0				
11837															0	847	0	1876	0	664	179	420	0	0	0	365	0	0	Interest receivable municipals	Income tax receivable- state		
12030															0	541	1049	4466	0	419	0	0	0	0	0	2457	345	0				
12058															66	281	0	1654	67	133	0	0	0	0	0	1240	0	0				
12142															1	447	0	2882	193	323	129	0	0	0	0	2112	0	0	Deferred loan origination costs                                                                                                                                                                  			
12245															0	779	0	1490	53	54	0	0	0	0	0	657	0	0				
12311	0	32468	0	1505001	0	1342642	833623	0	0	0	0	129891	0	0		32468													Bank Owned Life Insurance                                                                                                                                                                        			
12357															0	4	0	524	19	19	0	0	0	0	0	501	0	0				
12405															0	3447	0	15722	0	6274	2100	0	0	0	0	6001	0	0	SERP Cash Value                                                                                                                                                                                  			
12647															0	141	0	556	35	38	0	0	0	0	0	377	0	0				
12656															0	23	0	214	33	46	13	0	0	0	0	145	0	0	prepaid income taxes                                                                                                                                                                             			
12937															0	591	144	1896	219	468	0	0	0	0	0	693	0	0				
12946															0	1385	0	12125	0	7663	0	0	0	0	0	3077	6424	0				
12955															0	324	0	971	118	128	0	0	0	0	0	519	0	0				
13037															0	51	205	2777	572	1637	0	0	0	0	0	884	0	0				
13103															0	2482	0	7904	673	1702	0	0	0	0	0	3720	0	0				
13251															0	102	29	1123	0	565	0	0	0	0	0	427	434	0				
13309															1993	11537	21433	50120	0	4953	0	0	0	0	0	12197	0	0				
13457															0	3	23	1648	0	1038	0	0	0	0	0	584	1034	0				
14052															0	233	70	661	29	29	0	0	0	0	0	329	0	0				
14155															0	195	0	2072	0	849	0	0	0	0	0	1028	831	0				
14258															0	3184	0	7840	0	1971	1039	501	0	0	0	2685	0	0	Accounts Receivable                                                                                                                                                                              	Fine Arts                                                                                                                                                                                        		
14409	0	55172	0	498951	0	369753	0	0	0	0	0	74026	218319	0		55172																
14454															0	244	154	827	0	13	0	0	0	0	0	416	0	0				
14650															0	56	25	1064	30	647	0	0	0	0	0	336	476	0				
14753															0	9	0	644	68	71	0	0	0	0	0	564	0	0				
14865															0	229	0	2661	167	1454	214	126	0	0	0	978	860	0	Accrued Int on Securities                                                                                                                                                                        	Software Cost                                                                                                                                                                                    		
14931															0	95	25	314	37	85	42	0	0	0	0	109	0	0	Software                                                                                                                                                                                         			
14940															0	0	56	1065	117	119	0	0	0	0	0	890	0	0				
15536															23	4755	544	15862	451	3357	1591	941	0	0	0	7206	0	0	Repossessed commercial property                                                                                                                                                                  	Chicago Equity Fund                                                                                                                                                                              		
15732															0	548	106	2367	146	366	0	0	0	0	0	1347	208	0				
16337															0	903	0	2756	183	452	212	0	0	0	0	1401	33	0	LATE FEES RECEIVABLE                                                                                                                                                                             			
16355															0	190	37	549	24	35	0	0	0	0	0	287	0	0				
16458															0	633	0	2197	39	138	55	0	0	0	0	1426	0	0	Accrued Income Taxes Not Paid                                                                                                                                                                    			
16551															53	525	246	1630	44	331	0	0	0	0	0	528	234	0				
16748															0	302	0	715	60	65	0	0	0	0	0	348	0	0				
16766															0	4757	1799	13607	0	4347	0	0	0	0	0	2704	4026	0				
16944															0	0	0	477	50	90	0	0	0	0	0	387	0	0				
16953															0	0	0	530	9	29	20	0	0	0	0	501	0	0				
17110															0	219	0	3573	0	3187	2890	0	0	0	0	167	0	0	ADVISORY/TRUSTEE FEES RECEIVABLE                                                                                                                                                                 			
17147															0	4195	225	13311	0	3816	1737	0	0	0	0	5075	0	0	Investment in Community Development                                                                                                                                                              			
17259															0	233	0	1564	55	922	0	0	0	0	0	409	866	0				
17464															0	2010	0	13223	0	8793	0	0	0	0	0	2420	6933	0				
17549															686	461	0	6423	1750	4979	2180	0	0	0	0	983	0	0	Due From Affiliated Banks                                                                                                                                                                        			
17642															0	0	0	1082	0	727	0	0	0	0	0	355	580	0				
17839															0	338	56	2898	0	53	0	0	0	0	0	2451	0	0				
17950															0	630	0	1314	37	113	70	0	0	0	0	571	0	0	KEY MAN INSURANCE                                                                                                                                                                                			
18050															0	885	264	3085	128	360	161	68	0	0	0	1576	0	0	Unposted Debits/Credits                                                                                                                                                                          	Software                                                                                                                                                                                         		
18126															0	12227	0	33483	837	14728	0	0	0	0	0	6528	13400	0				
18135															0	596	0	1614	168	265	0	0	0	0	0	753	0	0				
18368															0	623	2400	7321	763	1541	434	0	0	0	0	2757	0	0	Visa in Process                                                                                                                                                                                  			
18377															0	95	16	160	4	5	0	0	0	0	0	44	0	0				
18827															0	491	166	1826	131	201	0	0	0	0	0	968	0	0				
18836															0	356	114	4018	0	2717	0	0	0	0	0	831	2295	0				
18854															20	48	0	626	54	165	70	0	0	0	0	413	0	0	Payable Warrants (County & School)                                                                                                                                                               			
18863															0	1940	0	6684	655	2616	0	0	0	0	7	2121	1517	0				
18957															0	215	0	1646	0	876	0	0	0	0	0	555	799	0				
19356															0	0	0	1090	0	689	0	0	0	0	0	401	246	0				
19730															0	23411	4277	36880	0	3530	2419	0	0	0	0	5662	0	0	A/R-Secondary Mortgage Funds Advances                                                                                                                                                            			
19936															0	932	151	3395	175	956	0	0	0	0	0	1356	778	0				
19972															0	227	30	2053	0	1616	0	0	0	0	0	180	1539	0				
20053															0	75	21	401	9	13	0	0	0	0	0	292	0	0				
20147															17	162	0	871	99	207	0	0	0	0	0	502	0	0				
20259															0	38	0	418	8	102	0	0	0	0	0	278	0	0				
20370															0	453	170	1581	176	357	110	27	0	0	0	601	0	0	interest accrued investments                                                                                                                                                                     	uspi credit card account                                                                                                                                                                         		
20512															412	784	0	2115	354	767	0	0	0	0	0	564	0	0				
20633															0	279	0	1646	0	353	0	0	0	0	0	1014	0	0				
20754															0	0	0	173	0	0	0	0	0	0	0	173	0	0				
20839															0	260	0	940	0	145	100	0	0	0	0	535	0	0	Georgia Income Tax Fund                                                                                                                                                                          			
20857															0	316	0	1554	0	511	300	0	0	0	0	727	192	0	Prepaid Insurance                                                                                                                                                                                			
20866															0	276	196	1122	162	432	124	0	0	0	0	218	0	0	Computer software                                                                                                                                                                                			
21256															0	18	4	728	0	631	0	0	0	0	0	75	631	0				
21359															0	32	0	355	0	68	0	0	0	0	0	255	43	0				
21630															10	482	0	1080	48	280	213	0	0	0	0	318	0	0	Prepaid Income Tax                                                                                                                                                                               			
21658															0	379	0	1735	0	598	0	0	0	0	0	758	483	0				
22048															0	314	43	3667	155	1095	0	0	0	0	0	2215	351	0				
22235															0	845	224	4835	0	674	200	298	0	0	0	3092	0	0	Inv - Ga income tax fund                                                                                                                                                                         	Inv - Ga 1st Mortgage                                                                                                                                                                            		
22356															0	1268	0	4650	31	795	580	0	0	0	0	2587	0	0	internal suspense items                                                                                                                                                                          			
22459															75	442	88	1410	78	268	0	0	0	0	0	612	0	0				
22543															0	176	0	627	0	102	0	0	0	0	0	349	0	0				
22552															50	194	0	1130	45	116	0	0	0	0	0	820	0	0				
22730															41	0	0	902	123	615	304	0	0	0	0	287	0	0	Acc Int Rec - Securities                                                                                                                                                                         			
22860															0	5268	0	147474	0	129302	75963	0	0	0	9460	3444	0	0	Securitization Receivable                                                                                                                                                                        			
22936															0	300	45	2104	217	469	0	0	0	0	0	1290	0	0				
22954															0	145	75	1402	0	506	0	0	0	0	0	676	464	0				
23036															34	0	31	3803	57	92	0	0	0	0	0	3680	0	0				
23045															0	184	0	365	0	4	0	0	0	0	0	177	0	0				
23241															0	34613	0	85640	0	31103	0	0	0	0	0	19924	26170	0				
23344															0	1044	8	1850	71	88	0	0	0	0	0	710	0	0				
23456															0	174	0	1075	0	79	54	0	0	0	0	822	0	0	PREPAID TAXES                                                                                                                                                                                    			
23504															0	1393	0	5336	0	1492	735	0	0	0	0	2451	0	0	Advance for Tele Credit Clearing                                                                                                                                                                 			
23540															0	443	0	1562	94	187	54	0	0	0	0	932	0	0	SECURITY COLLECTION ACCT                                                                                                                                                                         			
23643															175	497	0	2509	127	302	0	0	0	0	0	1710	0	0				
23755															0	355	0	1094	180	344	111	0	0	0	0	395	0	0	Arrogated Investment Interest Receivable                                                                                                                                                         			
23812															0	3546	2615	10675	0	2781	0	0	0	0	0	1733	0	0				
24006															0	2275	0	8245	364	457	0	0	0	0	0	5513	0	0				
24266															0	2059	7926	29636	2740	6855	413	0	0	0	0	12796	3397	0	Other Miscellaneous Assets                                                                                                                                                                       			
24453															0	1017	0	1353	15	15	0	0	0	0	0	321	0	0				
24659															0	0	0	373	0	0	0	0	0	0	0	373	0	0				
24668															0	429	0	1599	141	284	0	0	0	0	0	886	0	0				
24855															0	19	0	209	0	87	0	0	0	0	0	103	0	0				
24949															0	1687	943	6882	0	1879	0	0	0	0	0	2373	1788	0				
25357															0	207	0	514	37	134	7	90	0	0	0	173	0	0	Wolf Minerals                                                                                                                                                                                    	Investments                                                                                                                                                                                      		
25450															0	7800	13335	152960	0	118986	86322	0	0	0	731	12108	0	0	Accounts receivable                                                                                                                                                                              			
25647															0	0	94	635	0	146	0	0	0	0	0	395	0	0				
25852															0	1125	346	3474	53	53	0	0	0	0	0	1950	0	0				
26149															0	0	0	754	26	254	148	27	42	0	0	500	0	0	ACCRUED FED INCOME TAX PAYABLE                                                                                                                                                                   	ACCRUED STATE INCOME TAX PAYABLE                                                                                                                                                                 	SOFTWARE                                                                                                                                                                                         	
26233															0	1338	0	3836	340	985	589	0	0	0	0	1513	0	0	ACCRUED INTEREST ON SECURITIES                                                                                                                                                                   			
26242															111	2764	0	5609	265	439	0	0	0	0	0	2406	0	0				
26457															0	0	0	304	0	0	0	0	0	0	0	304	0	0				
26756															3	63	42	1060	7	521	24	0	0	0	0	434	487	0	equifax clearing account                                                                                                                                                                         			
26765															0	225	0	859	51	68	0	0	0	0	0	566	0	0				
26859															0	1936	725	4856	275	715	254	0	0	0	0	1480	0	0	crystal & crystal                                                                                                                                                                                			
26916															0	812	604	4562	0	1656	1474	0	0	0	0	1490	0	0	ACH in process                                                                                                                                                                                   			
27548															27	2346	461	6717	501	1674	121	0	0	0	0	2236	646	0	Suspense Items                                                                                                                                                                                   			
27614															0	1137	0	4226	350	1337	408	0	0	0	0	1752	0	0	Computer Software                                                                                                                                                                                			
27838															0	510	0	1796	155	234	25	37	0	0	0	1052	0	0	Artwork                                                                                                                                                                                          	Account Receivables                                                                                                                                                                              		
27847															0	443	121	3294	78	1306	0	0	0	0	0	1424	1043	0				
28013															0	19385	0	54282	0	26149	0	0	0	0	0	8748	18669	0				
28152															0	224	0	1216	42	724	0	0	0	0	0	268	676	0				
28255															0	428	0	1467	121	386	130	0	0	0	0	653	0	0	Unamortized EDP Software                                                                                                                                                                         			
28349															0	805	0	1244	22	148	30	0	0	0	0	291	0	0	INVESTMENT INTEREST RECEIVABLE                                                                                                                                                                   			
28406															0	2610	0	19950	0	12849	0	0	0	0	0	4491	12302	0				
28572															0	842	0	1743	48	583	32	502	0	0	0	318	0	0	Accrued interest rec.                                                                                                                                                                            	Loans closing                                                                                                                                                                                    		
28732															0	84	85	2045	85	1274	0	0	0	0	0	602	1185	0				
29104															0	3339	674	20184	497	10839	21	83	0	0	0	5332	10226	0	Dividend recievable                                                                                                                                                                              	Principal recievable                                                                                                                                                                             		
29159															2	52	0	415	1	3	0	0	0	0	0	360	0	0				
29252															0	509	0	1364	96	215	0	0	0	0	0	640	0	0				
29636															0	1580	225	10434	0	3988	0	0	0	0	0	4641	2683	0				
29850															80	0	0	1504	75	1133	2	0	0	0	0	371	976	0	INTEREST PURCHASED ON SECURITIES                                                                                                                                                                 			
29944															0	0	0	329	0	18	0	0	0	0	0	311	0	0				
29953															0	421	0	1159	0	13	0	0	0	0	0	725	0	0				
30025															0	995	229	4329	538	779	212	0	0	0	0	2326	0	0	Other Assets                                                                                                                                                                                     			
30052															0	156	101	967	0	467	0	0	0	0	0	243	197	0				
30146															0	229	0	742	25	106	0	52	0	0	0	407	0	0		OTHER ASSETS                                                                                                                                                                                     		
30155															0	951	0	2944	28	32	0	0	0	0	0	1961	0	0				
30258															0	444	0	2222	92	834	0	0	0	0	0	944	419	0				
30418															0	0	0	3081	863	924	0	0	0	0	0	2157	0	0				
30436															0	1976	221	3932	0	171	0	0	0	0	0	1564	0	0				
30502															0	3355	1722	7569	0	937	0	0	0	0	0	1555	400	0				
30650															0	237	0	1086	0	38	0	0	0	0	0	811	0	0				
30810															0	0	15288	1125095	152228	582927	190888	0	0	0	218815	308065	0	0	Excess Servicing Receivable                                                                                                                                                                      			
30856															0	498	0	1757	0	550	0	0	0	0	0	709	276	0				
31134															0	219	0	1928	0	876	0	0	0	0	0	833	507	0				
31152															0	160	0	1445	45	817	53	0	0	0	0	468	662	0	INCOME TAX RECEIVABLE                                                                                                                                                                            			
31255															0	358	0	2092	436	737	0	0	0	0	0	997	0	0				
31303															0	25000	0	169860	0	119291	56941	50978	0	0	0	25569	0	0	Officer life ins cash sur value                                                                                                                                                                  	Prepaid pension plan expense                                                                                                                                                                     		
31657															0	0	0	493	0	0	0	0	0	0	0	493	0	0				
31826															0	716	197	2355	102	605	481	0	0	0	0	837	0	0	IENC - SEC                                                                                                                                                                                       			
31835															0	361	815	3492	0	1054	553	0	0	0	0	1262	315	0	Directors Deferred Compensation                                                                                                                                                                  			
32159															0	594	574	2495	222	807	553	0	0	0	0	520	0	0	Servicing Asset - Loan Sales                                                                                                                                                                     			
32234															0	43	0	869	48	48	0	0	0	0	0	778	0	0				
32766															0	24	9	317	0	177	87	0	0	0	0	107	0	0	ACCRUED INTEREST MUNICIPAL BONDS                                                                                                                                                                 			
33147															0	675	461	3761	247	281	0	0	0	0	0	2344	0	0				
33259															0	669	0	3539	290	313	0	0	0	0	0	2557	0	0				
33268															20	50	0	795	21	56	0	0	0	0	0	689	0	0				
33549															0	10	158	572	0	109	0	0	0	0	0	295	65	0				
33727															0	1096	1021	5382	893	1959	0	0	0	0	0	1306	730	0				
33754															0	0	0	354	0	20	0	0	0	0	0	334	0	0				
33772															0	6985	0	28907	0	16661	0	0	0	0	0	5261	14423	0				
33839															0	109	0	427	8	8	0	0	0	0	0	310	0	0				
33857															0	550	199	2408	0	465	449	0	0	0	0	1194	0	0	income taxes receivable-current                                                                                                                                                                  			
34032															0	100	0	670	60	76	0	0	0	0	0	494	0	0				
34153															0	309	0	1438	187	241	0	0	0	0	0	888	0	0				
34359															0	105	0	946	44	362	0	0	0	0	0	479	318	0				
34425															0	1252	0	3500	154	700	280	0	0	0	0	1548	0	0	Pension Plan Accrual                                                                                                                                                                             			
34434															0	565	8	1982	194	223	0	0	0	0	0	1186	0	0				
34452															0	57	0	714	97	111	0	0	0	0	0	546	0	0				
34537															0	6023	152	15109	2228	2686	0	0	0	186	0	6062	0	0				
34555															0	368	98	6217	117	3794	0	0	0	0	0	1957	3380	0				
34742															0	1059	268	5762	0	3020	2526	0	0	0	0	1415	0	0	Keyman Life Insurance Policies                                                                                                                                                                   			
34836															0	0	0	472	0	312	116	0	0	0	0	160	166	0	Interest rec d - Fed Agencies                                                                                                                                                                    			
34863															27	0	0	272	28	81	26	0	0	0	0	191	0	0	Unposted debits in demand accounts                                                                                                                                                               			
35057															0	160	0	641	39	50	0	0	0	0	0	431	0	0				
35244															0	3580	778	8646	337	690	0	0	0	0	0	3598	256	0				
35301	0	18562	0	1860949	0	1503058				0	0	339329	0	0		18562																
35570															0	111344	4415	146775	972	3351	1934	0	0	0	0	27665	0	0	Accounting Suspense Account Net                                                                                                                                                                  			
35646															0	140	100	1050	0	546	0	0	0	0	0	264	406	0				
35842															0	185	0	1023	45	51	0	0	0	0	0	787	0	0				
35851															0	0	0	421	58	160	75	0	0	0	0	261	0	0	EARNED INTEREST ON SECURITIES                                                                                                                                                                    			
35936															0	0	4	229	0	5	0	0	0	0	0	220	0	0				
36054															0	2087	0	11465	0	5693	0	0	0	0	0	3685	2265	0				
36344															0	1112	505	4524	176	372	0	0	0	0	0	2535	0	0				
36456															0	121	0	1367	78	144	61	0	0	0	0	1102	0	0	DDA Suspense                                                                                                                                                                                     			
36830															0	141	0	785	0	341	0	0	0	0	0	303	303	0				
36858															0	750	248	2240	138	289	99	0	0	0	0	953	0	0	ACCOUNTS RECEIVABLE                                                                                                                                                                              			
36933															0	782	82	1900	0	491	0	0	0	0	0	545	378	0				
37051															0	51	59	705	0	272	0	0	0	0	0	323	237	0				
37341															0	19	189	800	14	355	0	0	0	0	0	237	337	0				
37350															0	80	0	376	10	10	0	0	0	0	0	286	0	0				
37378															0	373	0	2019	112	706	0	0	0	0	0	940	305	0				
37435															151	1574	0	6734	243	633	0	0	0	0	0	4527	0	0				
37640															6	2773	423	9260	417	3717	0	0	0	0	0	2347	2542	0				
37659															0	95	0	895	0	158	0	0	0	0	0	642	135	0				
37743															0	230	99	672	19	31	9	0	0	0	0	312	0	0	Receivables                                                                                                                                                                                      			
37949															0	911	0	6060	0	3317	0	0	0	0	0	1832	3167	0				
38441															0	87	38	1200	0	755	0	0	0	0	0	320	725	0				
38478															0	3003	179	6124	1326	1409	0	0	0	0	0	1533	0	0				
38526															0	1061	268	5440	0	3287	2382	0	0	0	0	824	0	0	Bank Owned Life Insuarance                                                                                                                                                                       			
38535															0	1158	0	2748	98	287	0	0	0	0	0	1303	0	0				
38740															0	2011	0	3437	131	256	96	0	0	0	0	1170	0	0	Net Software                                                                                                                                                                                     			
39327															0	0	165	2161	131	297	166	0	0	0	0	1699	0	0	Computer software capitalized                                                                                                                                                                    			
39420															0	3614	1461	11737	1512	3271	0	0	0	0	0	3391	932	0				
39475															0	3573	519	14878	0	4573	0	0	0	0	0	6213	4001	0				
39756															0	388	0	3290	0	1173	0	0	0	0	0	1729	964	0				
39934															0	748	1	4650	0	3356	0	0	0	0	0	545	2560	0				
40033															0	284	0	4096	0	3088	0	0	0	0	0	724	3042	0				
40051															0	2750	0	6442	922	1091	0	0	0	0	0	2601	0	0				
40305															0	12530	0	47288	0	19061	5624	0	0	0	0	15697	0	0	Inter-Company Receivable                                                                                                                                                                         			
40350															0	59	0	519	14	14	0	0	0	0	0	446	0	0				
40707															0	757	135	2265	320	469	0	0	0	0	0	904	0	0				
40855															0	331	0	905	48	48	0	0	0	0	0	526	0	0				
