"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON6861	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	TOTAL DEPOSITS $100,000 OR LESS	TOTAL DEPOSITS > $100,000	TOT DEPS - NUM OF ACCTS > $100,000	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	# OF DEP ACCTS OF $100,000 OR LESS	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	DEPOSITS IN LIFELINE ACCOUNTS	ESTIMATE OF UNINSURED DEPOSITS	EST AMT OF UNINSURD DEPS METHD INDCT	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	TOTL DEPS PURCHD/ACQRD FROM OTH FDIC	AMT OF PURCHD/ACQRD DPS RPTD IN A531	TOTL DEPS SOLD OR TRNSFRD DURING QTR	PB/PSA FDIC CERTIFICATE NUMBER	PB/PSA FDIC CERTIFICATE NUMBER	
99536	0	0	0	0		0	0	0		142663	42563	274	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
99853	43	0	0	0		0	0	0		43516	4702	26	1	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
99974	0	0	0	0		0	0	0		61495	24686	132	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
100160	0	0	0	0		0	0	0		42577	120573	287	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
100236	107	0	0	0		0	0	0		51095	22947	139	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
100357	0	0	0	0		0	0	0		142126	68726	409	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
100553	0	0	0	0		0	0	0		19783	3986	26	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
100562	0	0	0	0		0	0	0		626152	233620	896	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
100843	0	0	0	0		0	0	0		141252	32667	209	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101019	0	0	0	16070	0	0	0	20	0	351292	1062802	3515	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101037	0	0	0	0		0	0	0		287863	83113	481	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	31106	0	0	0		
101233	0	0	0	533		0	0	0		784709	386510	1597	28	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101327	0	0	0	91		0	0	0		197205	40122	220	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101345	0	0	0	0		0	0	0		34625	16897	79	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101439	0	0	0	0		0	0	0		33198	12403	84	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101671	0	0	0	0		0	0	0		114142	68994	300	184	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101738	0	0	0	81		0	0	0		135737	68025	246	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
101952	0	0	0	0		0	0	0		29797	19392	131	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
102155	0	0	0	0		0	0	0		23618	2825	20	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
102333	0	0	0	0		0	0	0		15774	9201	44	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
102342	0	1	1	0		0	0	0		58127	13658	71	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
102539	0	0	0	0		0	0	0		34938	16593	77	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
102557	0	0	0	0		0	0	0		14410	3945	23	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
103134	0	0	0	0		0	0	0		20971	16393	88	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
103255	0	0	0	0		0	0	0		185692	77087	352	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
103536	0	0	0	0		0	0	0		108059	104632	314	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
103554	0	0	0	0		0	0	0		26266	8165	38	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
103563	5	0	0	0		0	0	0		13574	7837	39	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
103602	0	0	0	0		0	0	0		48023	10409	52	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
103862	0	0	0	677243		0	0	0		7740481	5303316	17608	0	54340	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
104038	0	0	0	4123		0	0	0		231364	124485	535	0	0	0	0		0		6	0			false	0	0	0	0	0	0						
104056	0	0	0	0		0	0	0		40493	12913	63	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
104234	0	0	0	0		0	0	0		36474	9075	56	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
104430	0	0	0	0		0	0	0		125701	67209	441	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
104542	0	0	0	0		0	0	0		19118	5463	30	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
104663	0	3	107	0		0	0	0		32160	19455	97	0	0	107	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
105026	0	0	0	0		0	0	0		93250	17054	106	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
105044	0	0	0	0		0	0	0		12177	3168	17	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
105053	56	0	0	0		0	0	0		55218	14882	86	1	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
105071	0	0	0	152		0	0	0		109394	15482	115	0	0	0	0		0		90	0		0	false	0	0	0	0	0	0	0	0	0			
105222	0			0		0	0	0		93570	37782	225	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
105530	0	127	1	0		0	0	0		67284	25750	134	0	2	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
105549	0	0	0	0		0	0	0		345885	271067	618	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
105633	0	0	0	0		0	0	0		28130	16091	60	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
105950	0	0	0	0		0	0	0		206614	102788	416	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
106359	0	0	0	79		0	0	0		325047	106745	469	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
106377	0	0	0	0		0	0	0		300754	55619	361	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
106452	0	0	0	0		0	0	0		219145	81860	405	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
106519	0	0	0	0		0	0	0		40346	16501	68	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
106546	193	0	0	0		0	0	0		50679	17390	116	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
106555	0	0	0	0		0	0	0		15384	7296	30	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
106658	78	0	0	0		0	0	0		77390	23334	129	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
107057	0	0	0	0		0	0	0		16027	3184	15	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
107141	0	0	0	0		0	0	0		35204	7682	35	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
107150	0	0	0	0		0	0	0		57540	32892	218	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
107226	0	0	0	0		0	0	0		43668	6890	33	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
107244	0	0	0	0		0	0	0		388010	238265	742	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
107431	0	0	0	135		0	0	0		87999	39022	214	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
107459	0	0	0	0		0	0	0		6848	326	3	0	0	0	0		0		0	0		493	true	0	0	0	0	0	0	0	0	0	0		
107758	0	0	0	0		0	0	0		14205	7556	35	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
108157	0	0	0	0		0	0	0		32487	15098	99	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
108250	0	0	0	0		0	0	0		77871	48254	135	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
108269	0	0	0	0		0	0	0		19613	5553	29	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
108522	0			0		0	0	0		175357	84663	412	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
108652	0	0	0	0		0	0	0		8037	2470	17	1	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
108746	0	0	0	0		0	0	0		37864	10582	48	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
108951	0	0	0	0		0	0	0		51729	22069	70	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
109136	213	0	0	0		0	0	0		113746	117257	440	4	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
109154	0	0	0	0		0	0	0		19833	6490	35	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
109453	0	0	0	0		0	0	0		8520	11216	58	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
109574	0	0	0	0		0	0	0		67879	34551	188	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
109659	0	0	0	0		0	0	0		58425	16559	120	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
109855	0	0	0	0		0	0	0		27207	7711	41	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110057	0	0	0	0		0	0	0		46736	21235	84	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110066	0	0	0	0		0	0	0		10911	3192	15	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110356	4	0	0	0		0	0	0		9255	2946	17	3	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110404	0	0	0	0		0	0	0		175059	94094	305	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110413	0	0	0	0		0	0	0		102008	77526	375	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110655	0	0	0	0		0	0	0		9056	2906	14	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110758	0	0	0	0		0	0	0		77130	46490	167	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
110936	0	0	0	0		0	0	0		30375	43789	206	0	0	0	0		0		37	0		0	false	0	0	0	0	0	0	0	0	0	0		
110945	0	0	0	0		0	0	0		66944	17690	104	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
111157	0	0	0	0		0	0	0		15292	3204	22	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
111205	0	0	0	0		0	0	0		166006	31658	213	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
111559	5	0	0	0		0	0	0		13086	4744	27	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
111661	0	0	0	0		0	0	0		48840	14664	80	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
111942	0	0	0	0		0	0	0		61786	27207	116	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
111951	0			0		0	0	0		40321	29926	110	0			0		0		0	15		0	false	0	0	0	0	0	0	0	0	0			
111979	0	0	0	0		0	0	0		147773	52988	269	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112163	0	0	0	0		0	0	0		231437	145107	812	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112332	0	0	0	0		0	0	0		38906	18839	127	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112444	0	0	0	4		0	0	101		61107	50124	121	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112510	0	0	0	0		0	0	0		15950	3698	23	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112556	0	0	0	0		0	0	0		17620	3798	16	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112837	2396	0	0	501	0	0	0	0	0	6928433	5424919	13376	26425	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112855	0	0	0	0		0	0	0		22347	189185	253	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
112976	0	0	0	0		0	0	0		60389	27182	167	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113003	0	0	0	0		0	0	0		97833	33127	246	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113030	0	0	0	0		0	0	0		54263	25077	173	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113151	0	0	0	0		83	0	0		157598	88017	465	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113441	0	0	0	0		0	0	0		180652	51793	190	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113601	0	0	0	0		0	0	0		98363	70616	287	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113740	0	0	0	0		0	0	0		432083	149573	554	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113759	0	0	0	0		0	0	0		38466	9556	52	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
113937	1	0	0	0		0	0	0		84200	35242	176	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114149	0	0	0	0		0	0	0		52430	8116	53	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114158	9	0	0	0		0	0	0		68198	52305	174	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114251	0	0	0	0		0	0	0		23086	1332	5	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114260	547	0	0	0		0	0	0		684709	361366	1621	72	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114457	0	0	0	64		0	0	0		69279	46870	258	1	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114644	0	0	0	0		0	0	0		23032	3817	21	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114756	0	0	0	0		0	0	0		25542	15252	97	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114774	0	0	0	0		0	0	0		28377	2053	16	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
114840	0	59	321	0		0	0	0		74185	69989	278	0	47	17	0		0		22	0		0	false	0	0	0	0	0	0	0	0	0	0		
114859	0	0	0	0		0	0	0		29434	8796	59	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
115100	8	0	0	0		0	0	0		85049	28193	157	2	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
115146	0			0		0	0	0		57648	16719	74	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
115155	0	0	0	0		0	0	0		41377	8069	48	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
115221	0	0	0	0		0	0	0		105582	51178	213	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
115342	60	0	0	0		0	0	0		85362	24239	130	5	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
115575	0	0	0	0		0	0	0		80242	21746	122	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
115641	0	0	0	1055		0	0	674		479499	311999	906	0	0	0	0		0		0	32		0	false	0	0	0	0	0	0	0	0	0	0		
116077	0	0	0	0		0	0	0		60760	21431	108	0	0	0	0		0		0	0		12979	true	0	0	0	0	0	0	0	0	0	0		
116358	0	0	0	0		0	0	0		25028	3797	31	1	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
116554	0	0	0	0		0	0	0		4425	1864	12	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
116639	0	0	0	0		0	0	0		21421	6520	37	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
116732	0	0	0	0		0	0	0		22014	13365	72	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
116741	0	0	0	0		0	0	0		56289	7378	42	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
117038	0	0	0	0		0	0	0		43302	12203	80	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
117216	0	0	0	0		0	0	0		39023	59682	250	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
117458	0	0	0	0		0	0	0		65459	30337	114	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
117672	0	0	0	0		0	0	0		55406	8403	56	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
117841	0	0	0	0		0	0	0		94184	39779	130	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
118156	0	0	0	0		0	0	0		78970	18952	87	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
118174	7	0	0	0		0	0	0		107653	35562	208	0	0	0	0		0		0	0		17476	true	0	0	0	0	0	0	0	0	0	0		
118352	0	0	0	0		0	0	0		11181	2977	21	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
118660	0	0	0	0		0	0	0		87008	21349	175	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
118736	0	2	111	0		0	0	0		66364	37730	159	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
119153	0	0	0	0		0	0	0		76348	52803	190	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
119274	0	0	0	0		0	0	0		92522	64068	224	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
119331	22	0	0	0		0	0	0		51082	13170	76	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
119528	0	0	0	0		0	0	0		153794	30343	163	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
119779	0	0	0	0		0	0	31472		191677	64900	369	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
120542	0	0	0	0		0	0	0		59552	16291	76	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
120609	3	0	0	15		0	0	109		247114	51553	306	83	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
120654	0	0	0	0		0	0	0		11865	2184	15	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
120953	0	0	0	0		0	0	0		65599	11994	67	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
121576	0	0	0	0		0	0	0		73186	27402	159	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
121642	0	0	0	0		0	0	0		513355	329292	1144	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
121651	0	0	0	0		0	0	0		49639	9669	64	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
121709	0	0	0	0	0	0	0	17095	0	3627550	10276504	9540	0	0	0	0		0	0	35975	0		453269	true	0	0	0	0	0	0	0	0	0	0		
121857	0	0	0	0		0	0	0		9960	3198	10	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
121914	0	0	0	0		0	0	0		102389	20811	142	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
122153	0	0	0	0		0	0	0		26913	8645	37	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
122546	0	0	0	0		0	0	0		21036	2912	9	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
122630	0	0	0	0		0	0	0		18594	1038	9	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
122658	0			0		0	0	0		94647	74044	256	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
122751	0	0	0	0		0	0	0		16157	2471	13	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
122854	0	0	0	0		0	0	0		128345	45285	240	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
123178	0	0	0	0		0	0	0		95435	41874	192	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
123440	0			0		0	0	628		43799	16134	65	0			0		1		0	0		0	false	0	0	0	0	0	0	0	0	0			
123646	0	0	0	0		0	0	0		389730	238908	783	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
124344	0	0	0	0		0	0	0		93595	66892	264	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
124353	0	0	0	0		0	0	0		7261	1235	10	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
124513	0	0	0	10		0	0	76		198583	73517	340	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
124773	0	0	0	0		0	0	0		11221	5311	28	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
124830	0	0	0	0		0	0	0		41929	12578	55	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
125154	0	0	0	0		0	0	0		110433	14456	96	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
125453	0	0	0	0		0	0	0		34708	28938	199	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
125538	0	0	0	0		0	0	0		182783	94970	428	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
125855	0	0	0	0		0	0	0		131083	116180	422	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
125958	0	5	0	0		0	0	0		8117	1324	10	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
126012	0	0	0	0		0	0	0		74190	32272	131	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
126049	0	0	0	0		0	0	0		59948	18333	120	2	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
126254	0	0	0	0		0	0	0		36328	15322	92	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
126553	0			0		0	0	0		102027	42150	179	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
126740	0	0	0	0		0	0	0		161510	25628	163	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
126834	0	0	0	0		0	0	0		217204	105676	634	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
126955	0			0		0	0	0		17250	4989	29	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
127055	0	0	0	0		0	0	0		45757	36006	142	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
127224	0	0	0	0		0	0	0		96828	27112	110	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
127260	0	0	0	0		0	0	0		811732	562158	2939	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
127701	0	0	0	15		0	0	0		87468	18004	96	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
128164	0	0	0	793		0	0	0		29746	27956	141	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
128258	0	0	0	0		0	0	0		7000	3949	20	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
128511	1	0	0	0	0	0	0	0	0	213	7936	17	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
128904	0	0	0	14456		0	0	33610		1334401	1655698	4445	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
128959	0	0	0	0		0	0	0		150233	61363	283	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129349	0	0	0	0		0	0	0		89413	26104	150	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129358	0	0	0	0		0	0	0		13194	1132	8	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129394	0	0	0	10		0	0	0		254650	60883	381	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129479	0	110	0	0		0	0	0		66240	23151	138	0	2	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129732	0	0	0	0		0	0	0		214312	31866	172	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129853	0	0	0	0		0	0	0		51180	23667	110	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
129910	0	0	0	0		0	0	0		91639	26446	118	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
130345	0	0	0	0		0	0	0		110402	37086	188	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
130541	0	0	0	0		0	0	0		254889	124212	488	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
130635	0	0	0	0		0	0	0		92783	145265	342	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
130813	0	8	0	0		0	0	0		105000	36058	126	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
130943	0			1843	0	0	0	0	0	462969	1576746	1198	0			0		0	0	0	0			false	0	0	0	0	0	0	0	0	0			
131034	0	0	0	0		0	0	0		61572	32885	73	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
131155	0	0	0	0		0	0	0		48572	33836	140	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
