"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
1351																																																																																																						0	0	16000	0	0	0	0	0	0	25999	25358	4000	3862	0	0	0	0	322	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35487	34722	4000	3862	0	9166	9050	0	0	1000	978	10534	0	0	0	10534	18883	5682	3930	0	0	0	322	0	0	0	0	0																									0	0	0	0	
1454																																																																																																						0	0	22566	995	988	0	0	0	0	0	0	92647	90007	0	0	4315	4172	0	0	9136	8869	0	0	0	0	0	0	12674	11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151983	147542	0	0	0	32211	31694	76421	74224	4248	5	116	10074	31306	34149	9514	32818	4828	707	451	7105	181	3964	633	1399	10296																									0	0	0	0	
1557																																																																																																						0	0	4764	0	0	0	0	0	0	0	0	11551	11355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967	968	11891	11697	0	967	968	340	342	0	0	4646	0	0	1237	3409	4289	3729	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
1632																																																																																																						0	0	31907	0	0	0	0	0	0	0	0	29417	28710	0	0	6	6	0	0	391	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33678	33028	0	0	0	3864	3924	0	0	7351	0	0	1993	5358	11881	12038	1364	0	291	23	80	0	0	0	0	0																									0	0	0	0	
1669																																																																																																						0	0	20059	0	0	0	0	0	0	62240	60948	48665	46872	0	0	0	0	28	29	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71974	70614	48678	46885	0	9706	9637	0	0	0	0	24121	0	0	5001	19120	44335	43840	6521	0	13	0	0	0	28	0	0	0																									0	0	0	0	
1829																																																																																																						0	0	11303	0	0	0	0	0	0	0	0	21499	20810	0	0	1847	1830	0	0	36718	34442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104380	103096	0	0	0	42213	42330	993	935	6005	2103	3684	3000	3080	3611	5108	34007	14334	0	0	65	3009	23175	10023	0	0																									0	0	0	0	
1856																																																																																																						0	0	152982	0	0	0	0	0	0	10329	9806	21494	20308	0	0	0	0	0	0	926	859	0	0	0	0	96770	93997	64828	59274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109271	105871	87248	80441	0	2172	2068	0	0	0	0	75	0	0	0	75	1850	149	30733	0	0	0	0	0	859	0	31765	124281																									0	0	0	0	
2040																																																																																																						0	0	2573	0	0	0	0	0	0	0	0	2501	2475	0	0	0	0	0	0	349	336	0	0	0	0	0	0	2707	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26666	26469	0	0	0	20857	20766	0	0	2764	252	252	0	2764	2325	4205	13947	0	0	0	0	336	0	0	782	1858																									0	0	0	0	
2161																																																																																																						0	0	9531	0	0	0	0	0	0	0	0	11172	11066	78	85	33	35	0	0	11043	10658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	85	28424	27778	0	0	0	6176	6019	0	0	6953	0	0	3985	2967	3053	3936	3144	0	0	0	0	4547	6142	82	0	0																									0	0	0	0	
2376																																																																																																						0	0	226840	0	0	0	0	0	0	13415	13186	0	0	13902	13697	6991	6962	113977	109701	10481	10464	0	0	0	0	144510	136687	0	0	0	0	0	0	2306	2237	0	0	0	0	2000	2070	0	0	0	0	288110	275508	27901	27925	0	0	0	0	0	0	0	8000	8429	8429	3000	5000	5415	0	2070	0	5641	22485	64915	33941	15564	2758	93589	53227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2451																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
2554																																																																																																						0	0	1564	0	0	0	0	0	0	0	0	2599	2408	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2649	2458	0	0	0	50	50	0	0	0	0	0	0	0	0	0	1544	914	0	0	0	0	3	0	0	0																									0	0	0	0	
2732																																																																																																						0	0	44237	0	0	0	0	0	0	0	0	22805	22338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2560	2503	0	0	0	0	0	0	62254	61153	0	0	0	36889	36312	1000	995	29018	0	0	797	28771	22140	5102	4343	0	0	0	0	0	0	0	0	0																									0	0	0	0	
2750																																																																																																						0	0	8473	753	733	0	0	0	0	0	0	7481	7192	0	0	2415	2381	0	0	2737	2611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	216	0	0	0	0	0	0	14568	14089	0	0	0	966	956	0	0	443	0	0	216	411	2469	4392	1608	0	660	1164	787	1657	725	0	0	0																									0	0	0	0	
2938																																																																																																						0	0	35016	0	0	0	0	0	0	0	0	37761	36631	0	0	2206	2082	0	0	0	0	0	0	0	0	0	0	1231	1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44443	43293	0	0	0	3245	3365	3000	2933	2895	0	0	1001	1894	11035	14623	11442	0	0	0	0	2082	0	0	1215	0																									0	0	0	0	
3252																																																																																																						0	0	39402	0	0	0	0	0	0	5596	5501	9911	9775	0	0	5067	4928	0	0	8702	8310	0	0	0	0	0	0	431	415	0	0	0	0	0	0	877	851	0	0	608	603	0	0	0	0	7830	7718	34503	33504	0	2234	2217	8907	8622	5760	5658	5926	0	0	2109	3790	12321	105	7012	1494	5838	0	487	3710	3035	169	0	1265																									0	0	0	0	
3458																																																																																																						0	0	5603	1786	1758	0	0	0	0	0	0	5678	5556	0	0	36	36	0	0	101	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	2279	2257	7601	7447	0	1351	1329	0	0	0	0	3419	0	0	1528	2819	3812	1128	306	0	0	0	36	97	0	0	0	0																									728	0	728	0	
3506																																																																																																						0	0	250460	0	0	0	0	0	0	0	0	120782	118712	0	0	0	0	712	690	15853	15488	0	0	0	0	511	511	141290	137844	0	0	0	0	0	0	2924	2901	0	0	0	0	0	0	0	0	31208	30822	316174	309902	0	29985	29621	35325	34957	0	0	102807	0	0	35520	67048	37367	2170	41549	0	72	211	166	0	14792	959	105188	36068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3720																																																																																																						0	0	27678	0	0	0	0	0	0	0	0	31352	30232	0	0	256	246	0	0	7869	7482	0	0	0	0	0	0	495	447	0	0	129	126	0	0	0	0	0	0	0	0	0	0	0	0	13582	13524	40101	38533	0	13582	13524	0	0	3250	3185	7028	0	0	165	6862	15243	12266	9277	0	0	0	119	2668	4940	0	126	447																									0	0	0	0	
3953																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
4138																																																																																																						0	0	18292	0	0	0	0	0	0	0	0	31812	30195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40987	39251	0	0	0	9175	9056	8497	7949	809	0	0	0	809	4023	11676	22374	370	0	0	0	0	0	0	0	0																									0	0	0	0	
