"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
6329											869					0	0	0	0	
6972											738					29302	0	0	10142	
7009											0					0	7817	0	0	
7045											0					0	0	0	0	
7157											23					0	0	0	0	
7456											186					0	0	0	0	
7634											496					0	0	0	0	
8033											1071					16612	0	0	0	
8417											29542					41114	0	104483	0	
8462											21					0	0	0	0	
8631											0					0	0	0	0	
9357											3651					29100	970	0	7243	
9553											681					9638	0	0	0	
9807											26812					397378	0	0	123076	
9955											428					1491	0	0	0	
10157											577					3975	0	0	0	
10250											1567					15611	0	0	1200	
10849											1991					28185	0	0	0	
10858											1391					9283	0	0	15618	
11145											879					15285	0	0	0	
11640											2131					24481	0	0	0	
11837											1273					8500	0	0	0	
12030											804					0	0	0	0	
12058											259					1027	0	0	0	
12142											705					4000	0	0	0	
12245											362					6000	123	0	0	
12311	20004	344604	584623	714726	0	566090	749019	2070007	4250	5060835	146957	0	35886969	697038	32549873	4271974	7512	363671	967604	
12647											180					3550	0	0	0	
12656											29					0	0	0	0	
12937											752					137	0	0	0	
12946											1869					25161	265	0	0	
12955											701					6200	0	0	0	
13037											41					0	0	0	0	
13103											8857					187850	52380	0	16963	
13251											141					0	0	0	0	
13457											3					0	66	0	0	
14052											247					0	0	0	0	
14155											553					9205	0	0	0	
14258											4022					6000	0	0	0	
14409	2996	424995	22320	1518730	1602044	3839646	600995	17870	650	8032246	169942	0	37112775	479783	32492263	3100144	2000	0	2405608	
14454											95					0	0	0	0	
14650											104					0	0	0	0	
14753											9					0	0	0	0	
14865											560					2955	0	0	0	
15536											35078					100000	31404	0	0	
16337											2163					34000	0	0	1584	
16458											686					5315	0	0	0	
16551											1610					20504	0	0	0	
16748											286					2000	0	0	0	
16944											0					0	0	0	0	
16953											0					0	0	0	0	
17110											219					0	1788	1068	0	
17147											8661					65128	0	0	17492	
17259											298					1750	0	0	0	
17464											6785					117405	379	0	55309	
17839											634					5000	0	0	2657	
17950											962					6096	0	0	0	
18050											813					4188	0	0	0	
18135											1267					12909	0	0	9602	
18368											3730					63293	0	0	27412	
18377											107					650	0	0	0	
18827											388					757	0	0	0	
18836											708					8056	28	0	0	
18854											160					0	0	0	0	
18957											409					4454	0	0	0	
19356											0					0	0	0	0	
19730											25063					63965	5566	0	24756	
19936											1177					0	0	0	3522	
19972											185					0	0	0	0	
20053											593					4571	5	0	1589	
20147											494					4769	0	0	0	
20259											38					32	0	0	0	
20370											363					100	0	0	0	
20512											767					10000	0	0	0	
20633											491					1240	1000	0	0	
20754											0					0	0	0	0	
20839											706					8000	0	0	0	
20857											287					2802	0	0	1900	
20866											693					16896	0	0	0	
21256											78					0	0	0	0	
21359											107					386	0	0	0	
21630											479					6237	0	0	0	
21658											511					3057	0	0	0	
22048											935					16646	2091	0	952	
22235											1114					10000	0	0	0	
22356											818					367	10	0	10602	
22459											558					2016	0	0	2977	
22543											195					0	0	0	0	
22552											393					3110	0	0	0	
22730											293					1233	0	0	3122	
22936											1174					16392	0	0	0	
22954											678					10844	74	0	0	
23036											0					127	0	0	4839	
23045											218					0	0	0	0	
23241											30659					152803	17113	0	203863	
23456											488					3677	0	0	0	
23504											1391					15000	0	0	0	
23540											688					0	0	0	0	
23643											206					414	0	0	0	
23755											570					2000	0	0	0	
23812											5109					56491	10	0	0	
24006											1055					0	7	0	0	
24266											38440					49726	0	0	0	
24453											673					0	0	0	0	
24659											0					0	0	0	0	
24668											262					427	0	0	8389	
24855											19					0	0	0	0	
24949											2330					22800	0	0	564	
25357											1102					19500	0	0	0	
25647											0					0	0	0	0	
25852											1729					20000	0	0	3049	
26149											0					0	0	0	2006	
26233											2770					6126	4597	0	0	
26242											1845					7450	0	0	4849	
26457											0					0	0	0	0	
26765											270					0	0	0	0	
26859											608					3621	0	0	0	
26916											2835					32000	0	0	9874	
27548											4746					52716	0	0	48406	
27614											1393					3000	0	0	0	
27838											1803					5098	89	0	0	
27847											1032					18323	0	0	0	
28013											10331					22584	10618	0	167000	
28152											375					2478	0	0	0	
28255											371					0	0	0	0	
28349											640					7000	0	0	352	
28406											4045					10000	35843	0	0	
28572											1046					15853	1073	0	0	
28732											239					2000	0	0	0	
29104											7022					90182	33370	0	96873	
29159											268					38	0	0	0	
29252											1025					6000	0	0	0	
29636											4079					60903	0	0	0	
29850											0					23	0	0	0	
29944											574					11800	0	0	0	
29953											731					11411	0	0	0	
30052											41					555	0	0	0	
30155											1207					17224	973	0	0	
30258											800					16187	515	0	2026	
30418											0					0	0	0	449939	
30502											4314					61000	2808	0	29426	
30650											1328					18745	0	0	0	
30810											25290					3480662	2000	0	0	
30856											1008					5147	0	0	3499	
31134											409					5000	0	0	0	
31255											497					442	0	0	549	
31657											0					0	0	0	0	
31826											786					1000	100	0	0	
31835											853					15250	0	0	0	
32159											515					590	0	0	0	
32234											43					0	0	0	14519	
32766											24					0	0	0	0	
33147											1166					20000	0	0	0	
33259											1743					10000	0	0	817	
33268											42					0	0	0	0	
33549											10					0	0	0	0	
33727											1123					169	0	0	0	
33754											0					0	0	0	0	
33772											16540					117	4000	0	12291	
33839											132					500	0	0	0	
33857											655					12073	0	0	0	
34153											5198					35185	2807	0	0	
34359											312					263	0	0	0	
34425											1594					15000	0	0	7459	
34434											455					0	0	0	0	
34452											57					0	57	0	0	
34537											8707					14218	1841	0	250466	
34555											1432					650	0	0	0	
34742											2804					59007	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											730					6650	0	0	0	
35244											1624					15500	0	0	2820	
35301	3646574	5611822	1982768	4422848	0	0	16115884	27315499	23966	59379735	31077	0	71955812	37069652	28719159	79864	260374	122140	9216418	
35570											46125					190738	35000	0	1095000	
35646											136					0	21	0	0	
35842											314					0	0	0	0	
35936											0					0	0	0	0	
36054											5948					34018	0	0	0	
36344											2191					26000	0	0	16141	
36456											160					814	0	0	0	
36858											859					0	0	0	11516	
36933											836					1136	0	0	0	
37051											280					1000	0	0	0	
37341											19					0	0	0	0	
37350											428					8031	0	0	0	
37378											174					3600	6003	0	0	
37435											1587					10000	0	0	7558	
37640											3077					29761	1210	0	8483	
37659											0					0	0	0	0	
37743											276					0	0	0	0	
37949											1067					5248	0	0	3815	
38526											627					8176	0	0	0	
38535											1394					16000	375	0	10586	
38740											2288					31310	0	0	0	
39327											0					132	0	0	6832	
39420											3276					50091	0	0	16942	
39475											7535					128379	982	0	3103	
39756											1303					756	0	0	0	
39934											685					2500	0	0	0	
40033											409					0	5	0	0	
40305	2247	317886	118	220532	0	0	0	222947	0	763779	9303	0	3353235	201	3106282	110107	49	0	72377	
40350											229					2751	0	0	0	
40707											1697					19244	0	0	0	
40855											341					3508	0	0	0	
41245											45					0	0	0	327	
41553											99					0	0	0	0	
41629											1202					17600	0	0	0	
41647											8596					16528	0	0	20672	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											256					2	0	0	0	
41955											172					1970	0	0	0	
42037											59					0	0	0	0	
42055											350					0	0	0	0	
42354											217					0	0	0	0	
42420											41361					806694	18729	0	398712	
42448											1571					20474	681	0	0	
42457											2					0	0	0	0	
42541	11780	83877	379366	616107	66010	52898	177743	24692	0	1417285	97885	0	25521936	1627234	21262267	1555622	4812	191147	539717	
43052											1935					3597	219	1000	1537	
43155											1036					11000	0	0	0	
43173	0	235823	224390	502929	0	382300	199521	43947	0	1588910	86209	0	7762420	272435	6723682	975345	0	0	150000	
43324											728					3500	0	0	0	
43351											0					0	0	0	0	
43454											25					14	0	0	0	
43511											6005					119729	0	0	3764	
43641											684					272	0	0	0	
43744											870					2000	0	0	0	
43856											383					0	4	0	0	
43959											51					0	2265	0	0	
44040											1262					20050	250	0	0	
44134	0	63708	24178	71425	0	9637	0	0	0	168948	0	0	1935339	80884	1675968	55000	0	0	4354	
44433											2880					23300	2359	0	3313	
44451											56					1544	0	0	0	
44602											15340					25535	0	0	0	
44741											529					0	0	0	8897	
44750											785					0	0	0	0	
44929											430					6728	0	0	807	
45038											229					3500	0	0	190	
45047											735					1500	0	0	0	
45056											94					0	0	0	0	
45430											588					11779	175	0	0	
45458											34					0	0	0	0	
45551											3529					28616	0	0	0	
45560											4013					56268	0	0	0	
45627											47716					670969	0	0	209823	
45775											406					0	0	0	3000	
46053											1266					3196	0	0	0	
46941											475					170	0	0	0	
47153											2					1300	0	0	0	
47247											781					1100	0	0	0	
47256											214					0	0	0	0	
47452											36					0	0	0	0	
47500											1496					18000	2689	0	0	
48057											244					0	0	0	0	
48150											116					532	0	0	0	
48374											4122					74554	4171	0	759	
48440											165					1000	0	0	0	
48552											478					5200	0	0	0	
48730											1389					25000	100	0	0	
49054											800					11275	0	0	0	
49148											403					275	0	0	0	
49241											1692					12528	0	0	0	
49344											2642					37194	0	0	0	
49643											639					0	0	0	0	
49652											416					2596	0	0	0	
49821											3577					50018	500	0	0	
49858											155					195	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											343					6000	0	0	0	
50854											0					0	0	0	0	
50957											584					3737	0	0	1538	
51253											381					5316	0	0	0	
51356											0					0	0	0	0	
51459											475					6800	0	0	0	
51730											173					0	475	0	0	
51842											828					15000	253	0	0	
52410											351					2877	0	0	0	
52456											10					0	0	0	0	
52719											2334					303831	0	1054006	0	
52951											87					0	0	0	0	
53015											9					0	0	0	0	
53033	33294	200000	24085	63297	0	346492	0	0	0	667168	11889	0	2513196	0	2083205	0	0	0	561413	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											154					0	0	0	0	
53752											47					0	1285	0	0	
54049											659					1640	0	0	0	
54058											868					9568	0	0	0	
54357											0					0	0	0	0	
54375											7963					79043	250	0	46850	
54441											136					1500	0	0	2524	
54656											316					1000	0	0	0	
55176											1266					10000	0	0	0	
55251											1461					8603	0	8000	0	
55336											1079					0	0	0	0	
55635											345					2690	0	0	0	
55653											459					3000	0	0	8665	
56230											128					0	0	0	0	
56258											310					2161	0	0	0	
56351											1914					143	0	0	0	
56427											235					0	0	0	0	
56548											685					0	106	0	0	
56557											13103					195000	0	0	236130	
56717											999					14161	0	0	21191	
56726											324					0	0	0	0	
57040											9					0	4	0	0	
57228											533					4000	250	0	1696	
57255											30					0	0	0	0	
57451											679					11482	0	0	10883	
57572											830					10510	3	0	0	
57956											113					0	113	0	4770	
58074											2398					28000	6	0	0	
58207											536					3955	4895	0	0	
58225											531					2500	0	0	1670	
58243	29408	119473	69908	182136	0	54895	6	0	100	457762	22899	0	3763668	288941	3197913	202994	1836	0	0	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											695					10459	5413	0	0	
58757											13					5	0	0	0	
58971											11663					168337	0	0	156429	
59259											197					346	0	0	0	
59316											2339					35121	64	0	13565	
59352											118					0	0	0	0	
59679											194					0	1468	0	0	
59754											166					0	0	0	0	
60143	30864	0	3694	1398552	0	2507805	82	1429	0	3977226	318698	0	56108258	1459012	49011602	2575250	34800	0	50622	
60219											395					0	0	0	0	
60330											4842					73599	0	0	0	
60433											576					0	0	0	0	
60545											120					40	0	0	0	
60554											218					3548	0	0	0	
60648											1118					93	250	0	0	
61122											8946					139922	0	0	79385	
61355											2515					20000	0	0	9823	
61476											1205					9449	6000	0	0	
61533											0					0	0	0	3384	
61757											99					1300	0	0	12334	
61832											1127					14000	0	0	0	
61953											186					0	0	0	0	
62044											369					160	0	0	0	
62101											69677					1307912	0	0	1382258	
62147											1023					1500	0	0	0	
63050											0					0	0	0	0	
63069	35750	390544	341319	1105178	0	873888	500225	0	0	3258833	46171	0	14281004	0	12827526	153724	11929	0	13631	
63078											1984					7000	800	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											2428					9000	100	0	0	
63733											672					523	39	0	0	
63742											258					0	0	0	0	
63751											60					233	0	0	0	
64150											209					2515	0	0	0	
64543											2319					36489	1000	0	0	
64552											262					0	0	0	0	
64619	0	44986	25662	492663	0	69363	0	1178	1000	634852	7080	0	1900174	3035	1778596	87449	0	0	168278	
64730											1579					10000	0	0	0	
65205											2410					0	40	0	0	
65241											684					7500	0	0	0	
65513	8090	28964	1471	1	0	0	0	72805	18876	130207	375	0	256129	0	211998	0	0	0	0	
65559											457					780	0	0	0	
65746											7776					112947	0	0	9974	
65858											3601					7629	0	0	0	
66015	0	17607	0	24180	0	27016	29890	13570	0	112263	3502	0	433398	8754	389827	54000	0	0	0	
66154											832					14770	0	0	0	
66172											7510					91778	5860	0	0	
66275											475					2000	0	0	0	
66837											1179					12000	0	0	0	
66846											5914					94100	0	0	0	
67142											453					1027	0	0	0	
67151											2210					26542	0	0	0	
67209											4451					72350	19903	0	1030	
67254											0					0	0	0	0	
67311											119747					486771	19190	0	991166	
68345											1215					0	0	0	0	
68448											72					0	0	0	0	
68756											991					0	0	0	0	
68831											0					0	0	0	0	
68840											889					7258	0	0	721	
68859											743					1106	0	0	11254	
68943											906					6300	0	0	0	
69333											7537					102566	0	0	1445	
69351											321					0	0	0	0	
69650											0					0	0	0	0	
69678											1880					0	539	0	6633	
69847											0					0	0	0	0	
70049											646					5894	0	0	0	
70058											903					5748	0	0	0	
70076											134					0	1116	0	0	
70151											0					0	0	0	0	
70218											121					0	252	0	0	
70254											451					7179	0	0	0	
70414											1657					11365	1178	0	98	
70638											657					12278	0	0	0	
70955											0					0	0	0	0	
71318											3990					57745	0	0	40098	
71457											1061					8878	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											37					0	0	0	0	
72454											200					2000	0	0	0	
72614											50					0	3500	0	69050	
72678											3283					76750	40	0	0	
73031											711					5000	0	0	0	
73116											1900					22850	0	0	0	
73152											214					2000	0	0	0	
73554											447					8500	0	0	0	
73956											147					0	0	0	0	
74056											323					2602	0	0	3123	
74140											2967					41786	0	0	348	
74159											195					3035	0	0	0	
74337											136					0	0	0	0	
74403											3562					63839	5038	0	9597	
74449											25					0	0	0	0	
74458											591					5750	950	0	0	
75053											3504					63110	3980	0	0	
75259											0					0	385	0	0	
75446											1727					27000	0	0	802	
75455											0					0	0	0	0	
75558											349					0	0	0	0	
75633	1292901	4174408	616738	515921	0	76217	178	379245	0	7058042	142808	0	37514505	1420943	32708666	3385380	2434	0	2755111	
75651											313					500	0	0	0	
76050											595					3163	8695	0	0	
76135											907					0	0	0	0	
76153											514					2595	0	0	0	
76443											1282					7557	0	0	500	
76854											1107					5000	250	0	0	
77150											99					300	0	0	0	
77253											392					0	0	0	0	
77347											2835					34000	0	0	17365	
77374											12789					141640	3275	0	11821	
77422											364					0	1000	0	0	
77758											1182					3384	0	0	4637	
77851											5579					46779	2066	0	30642	
78036											1916					0	0	0	0	
78054											401					5500	0	0	0	
78157											100					0	0	0	0	
78241											135					1150	200	0	0	
78559											27					0	0	0	0	
78643											371					2500	0	0	0	
78858											219					0	0	0	0	
79042											183					1706	0	0	18599	
79127											152					979	0	0	0	
79145											2616					18785	0	0	0	
79257											51					0	0	0	0	
79855											2182					36290	0	0	1482	
80020											63					0	0	0	0	
80150											331					21859	0	0	0	
80431											575					183	0	0	0	
80552											6					0	0	0	0	
80936											489					4000	0	0	1518	
81054											673					2900	0	0	3355	
81429											441					2000	0	0	0	
82033											633					6250	0	0	0	
82257											150					582	0	0	0	
82350											230					966	0	0	0	
82659											288					1899	0	0	0	
83151											679					6729	0	0	3825	
83236											50					0	0	0	0	
83311											0					0	0	0	0	
83357											0					0	0	0	0	
83450											13510					65412	0	0	28389	
83638	0	352138	129152	435519	0	454441	30052	190643	1000	1593314	18510	0	4449149	1569	4103150	109300	369	59975	461004	
83834											334					2685	0	0	0	
83852											0					0	0	0	0	
83955											234					1814	0	0	0	
84046											396					7375	0	0	0	
84055											245					250	0	0	500	
84251											0					0	0	0	0	
84345											529					3680	1000	0	0	
84541											2330					53300	0	0	0	
84804											0					0	0	0	0	
85043											47					82	0	0	0	
85052											26					0	0	0	0	
85258											360					5000	0	0	54	
85454											0					0	0	0	0	
85856											97					775	0	0	0	
85931											740					4158	1000	0	0	
86349											609					5085	0	0	0	
86358											0					0	0	0	0	
86527											8385					141091	10834	0	17465	
86554											271					1000	0	0	0	
87047											501					5000	0	0	0	
87159											109					0	0	0	0	
87234											1396					1000	0	0	18165	
87476											3542					75626	335	0	0	
87533											731					5000	0	0	214	
88240											198					0	0	0	4483	
88259											370					4286	0	0	0	
88352											0					0	0	0	0	
88455											1160					16841	0	0	5943	
88530											1232					13790	0	0	0	
88950											76					0	0	0	100	
89032											705					5	0	0	0	
89135											241					0	0	0	0	
89162											0					0	0	0	0	
89452											904					15434	0	0	0	
89751											2591					39368	0	0	0	
89854											556					2525	0	0	0	
89957											86					0	0	0	0	
90047											0					0	0	0	0	
90328											1137					10000	2230	0	5000	
90337											789					5638	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	0	
90739											424					5000	0	0	0	
91147											201					137	0	0	0	
91156											677					0	0	0	9889	
91259											503					1000	0	0	0	
91615											335					4450	0	0	0	
91651											389					247	0	0	1500	
91754											448					28	0	0	0	
91866											6861					73000	2000	0	0	
91950											0					0	0	0	0	
91969											3040					50593	2500	0	0	
92050											91					0	53	0	0	
92144											33					0	0	0	0	
92630											4666					55019	0	0	0	
92706											1923					28590	0	0	2162	
92854											51					0	0	0	0	
92902											22					0	0	0	0	
93244											469					2500	0	0	1307	
93329											264					0	0	0	3426	
93413											1526					21113	0	0	0	
93543											2423					23300	0	0	0	
93619											76					0	0	0	0	
93628											396					231	0	0	0	
93721											11743					24956	0	0	285127	
93758											344					0	0	0	0	
94139											600					0	0	0	12551	
94456											120					0	141	0	0	
94522											260					0	0	0	0	
94755											60					0	0	0	0	
94858											391					3500	0	0	0	
95051											0					6400	0	0	0	
95659											370					5500	0	0	0	
96254											1161					453	0	0	0	
96357											403					4000	0	0	0	
96553											117					152	0	0	0	
97055											633					7239	100	0	0	
97279											264					445	0	0	0	
97457											203					750	0	0	0	
97804											7468					146628	1117	0	423	
97943											845					14574	0	0	0	
98351											0					0	0	0	0	
98454											567					4520	0	0	0	
98463											1005					9493	0	0	30311	
98548											768					500	0	0	0	
98557											239					0	0	0	0	
98641											1238					17262	0	0	1875	
98717											545					3497	0	0	0	
99004											197					1300	0	0	0	
99059											145					0	0	0	0	
99143											542					3312	0	0	0	
99255											87					1000	0	0	0	
99442											1420					31300	0	0	0	
99536											488					0	0	0	0	
99853											61					0	1620	0	0	
99974											358					7400	0	0	0	
100160											2091					4550	0	0	30000	
100236											361					0	0	0	0	
100357											631					0	0	0	0	
100553											292					3608	0	0	0	
100562											8098					130671	5	0	0	
100843											3359					46112	0	0	1249	
101019	117022	579293	136929	518343	6339	543425	19031	575709	51492	2552833	19720	0	5520400	1139037	3993896	371229	5250	49959	25319	
101037											606					761	0	0	0	
101233											26832					725000	0	115	121565	
101345											100					0	0	0	0	
101439											586					6257	280	0	6525	
101671											2202					23348	1916	0	8428	
101738											704					29	1000	0	0	
101952											307					5000	0	0	0	
102155											32					0	0	0	0	
102333											0					3000	0	0	0	
102342											791					6336	0	0	1370	
102539											0					0	0	0	3879	
102557											43					0	0	0	0	
103134											516					598	0	0	0	
103255											3814					41264	1250	0	0	
103536											1162					8000	0	0	10090	
103554											137					2000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											7962					90485	511	0	5912	
104056											511					1750	0	0	0	
104234											391					7000	0	0	0	
104430											893					1000	1000	0	0	
104542											0					0	0	0	0	
104663											498					10000	0	0	0	
105026											985					12000	0	0	0	
105044											75					0	41	0	580	
105053											528					4509	0	0	0	
105071											2415					35050	0	0	0	
105222											880					0	5075	0	0	
105530											655					5139	0	0	0	
105633											210					15	0	0	0	
106359											15932					117143	0	0	0	
106377											5959					86288	3247	0	0	
106452											1211					13284	8	0	3312	
106519											593					10000	251	0	0	
106546											1016					15000	0	0	1539	
106555											130					55	0	0	0	
106658											604					0	110	0	11913	
107057											125					400	0	0	0	
107150											33					0	0	0	0	
107226											45					0	0	0	0	
107244											15349					314027	0	0	55230	
107431											564					5000	24	0	0	
107459											0					0	12	0	0	
107758											305					3634	0	0	0	
108269											179					0	0	0	0	
108652											138					0	0	0	0	
108746											36					0	0	0	0	
108951											542					9957	0	0	0	
109136											1051					4000	0	0	0	
109154											285					350	0	0	0	
109453											257					3380	0	0	0	
109574											1551					4000	5240	0	0	
109659											783					9268	0	0	0	
109855											235					1200	0	0	175	
110057											990					9350	0	0	2209	
110356											99					0	0	0	0	
110404											3628					0	252	325000	0	
110413											2045					12421	0	0	3607	
110655											90					1076	55	0	0	
110936											243					1389	0	0	0	
110945											421					0	150	0	0	
111157											360					5355	0	0	0	
111205											5032					92460	17205	0	1017	
111559											101					0	0	0	0	
111661											1142					20612	0	0	0	
111942											1104					8666	0	0	11217	
111979											739					1757	1995	0	0	
112163											2617					33585	0	0	0	
112332											288					0	533	0	0	
112444											1171					15539	0	0	0	
112510											80					2155	0	0	0	
112556											198					2099	0	0	0	
112837	29818	1079871	50858	2508197	0	1417804	17612	8242	2000	6328849	246911	0	29900294	1131628	23311750	1197618	1214447	0	730709	
112855											18185					3510000	0	0	0	
113003											510					0	57119	0	0	
113030											366					1000	0	0	0	
113151											1430					4421	394	0	0	
113441											2076					24039	0	0	14969	
113601											270					0	0	0	0	
113740											2911					47442	8	0	0	
113759											557					9229	0	0	0	
113937											1428					11277	0	0	0	
114149											298					720	0	0	813	
114158											641					6716	0	0	0	
114251											261					1015	0	0	0	
114260											4373					4000	0	0	414808	
114457											602					5611	0	0	0	
114756											240					0	0	0	0	
114774											26					0	0	0	0	
114840											2252					43447	0	0	0	
114859											332					5445	0	0	3650	
115100											1041					5107	2000	0	1837	
115146											518					7334	0	0	1048	
115155											488					4700	0	0	0	
115221											1632					21641	0	0	0	
115575											1550					18755	336	0	186	
115641											9328					101078	15000	0	59380	
116077											2676					39709	2469	0	0	
116358											357					3961	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											2					0	0	0	0	
117038											1135					9991	0	0	0	
117458											3362					37963	0	0	2269	
117672											1076					2716	0	0	0	
117841											1809					21043	2015	0	0	
118156											0					0	0	0	0	
118174											2212					26343	3159	0	0	
118660											1351					29983	0	0	0	
118736											1190					14353	0	0	0	
119153											240					139	0	0	0	
119274											2417					15030	8800	0	0	
119331											531					7700	0	0	227	
119528											2104					21200	251	0	0	
119779											4189					62299	2092	0	1577	
120542											308					60	0	0	0	
120609											1512					0	1300	0	0	
120953											0					0	0	0	0	
121576											1173					0	5726	0	0	
121642											11347					231949	0	0	41909	
121651											10					0	0	0	0	
121857											56					0	0	0	0	
121914											669					66	0	0	0	
122153											203					0	0	0	0	
122546											3046					4500	0	0	0	
122658											2757					2359	0	0	0	
122751											84					0	0	0	0	
122854											1599					25305	0	0	0	
123178											3879					75500	1000	0	656	
123440											674					6538	0	0	0	
123646											3982					14859	1443	0	48690	
124344											3077					0	0	0	0	
124353											0					0	0	0	0	
124773											149					4249	0	0	0	
124830											656					7517	300	0	0	
125154											1860					2559	2343	0	0	
125855											1886					33324	0	0	15164	
125958											0					0	0	0	0	
126012											500					5000	0	0	0	
126049											363					3823	0	0	0	
126254											9407					33480	0	0	8290	
126553											679					2500	191	0	5225	
126740											3895					0	0	0	19417	
126834											728					0	0	0	0	
127055											2424					11600	0	0	200	
127224											631					1077	0	0	0	
127260											17228					50000	11352	0	0	
127701											843					11000	4443	0	0	
128164											1858					30000	0	0	0	
128258											0					0	0	0	0	
128511	19570	26000	0	1025	0	0	0	0	19653	66248	37	92024	128409	0	18488	0	0	0	0	
128904											32986					471673	9838	0	284776	
128959											1484					2397	0	0	0	
129349											79					0	0	0	17177	
129358											32					0	0	0	0	
129394											13712					373415	0	0	0	
129479											1008					12258	0	0	0	
129732											1386					15000	437	0	0	
129853											279					3337	0	0	0	
129910											938					17411	0	0	3280	
130345											1247					21696	0	0	59	
130541											13014					123027	0	0	63288	
130635											947					0	0	0	67	
130813											1432					6652	0	0	0	
130943	13174	0	3545	26532	0	0	10694	0	0	57144	69746	35087	5685676	0	5076241	1338619	3199	0	0	
131034											136					0	0	0	7806	
131155											449					432	0	0	0	
131173											5739					116000	42	0	2150	
131351											2174					33100	0	0	16537	
131360											82368					1752500	29894	0	0	
131418											2302					24000	0	0	4994	
131436											664					0	0	0	0	
131650											4475					59300	0	0	56434	
131717											458					3682	0	0	1039	
131940											472					2000	0	0	0	
132107											6874					118533	6365	0	0	
132152											245					3450	0	0	0	
132219											512					3000	0	0	0	
132451											341					300	0	0	740	
132554											4855					35000	0	0	0	
132778											904					17808	1000	0	0	
132853											1042					4000	0	0	0	
132938											158					127	0	0	0	
133243											0					0	0	0	0	
133850											5478					61906	1829	0	31189	
133971											5108					85000	7722	0	0	
134156											250					4235	0	242	118	
134437											1756					23000	4090	0	4575	
134455											1176					5296	0	0	0	
134848											311					0	0	0	0	
135359											0					0	0	0	0	
135751											34					0	0	0	0	
135836											599					1706	0	0	0	
135854											180					3080	0	0	0	
136048											805					16450	0	0	0	
136338											1257					11469	0	0	13595	
136459											185					250	0	0	0	
136655											337					5743	0	0	2788	
