"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
367543	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9021	560	582	2	67871	19568	63585	183		
367673	0	0	0	36		0	0	2164		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17048	1210	691	2	170944	15930	45349	272		
367851	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2599	231	0	0	81608	5974	29987	95		
367954	239	0	0	0		0	0	0		75	0	0	0	0		0	0		0	0	0	0	0	0	0	4154	198	320	1	84833	10231	44071	218		
368054	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1330	150	0	0	29601	4095	18201	94		
368111	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	558	166	18115	18		
368175	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	40381	2897	3363	9	357272	47565	214242	793		
368344	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5891	512	0	0	40143	4383	6666	46		
368429	27	0	0	0		0	0	0		49	0	0	0	0		0	0		0	0	0	0	0	0	0	10183	503	1105	4	99002	16127	41987	202		
368522	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5405	777	0	0	72461	18653	16596	84		
368755	9	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	858	49	0	0	10217	2019	2370	15		
368933	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	983	89	0	0	29467	4356	7103	38		
368951	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5072	330	0	0	43103	6004	19587	96		
369426	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	431	55	0	0	16507	3507	5781	29		
369453	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1634	286	258	1	40135	5498	21123	109		
369659	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8850	534	424	1	115226	14139	147290	450		
370020	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12131	767	0	0	96258	12529	31089	184		
370150	9	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2046	141	0	0	17240	2228	4046	26		
370338	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7634	487	659	2	92075	8553	102156	387		
370347	1	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	4262	411	0	0	42079	5202	6672	56		
370721	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6817	511	0	0	49225	7558	16651	62		
370730	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2335	146	0	0	37528	4316	20151	68		
370758	0	0	0	48		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	492	66	0	0	7914	1439	3066	16		
370833	0	0	0	0		0	0	0		0	13	2	0	0		0	0		0	0	0	0	0	0	0	253	37	0	0	18538	3558	9304	25		
370954	3	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	1620	147	0	0	15964	2189	7565	30		
371223	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	47232	10294	16868	87		
371232	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3969	483	0	0	58617	8484	31342	128		
371353	13	0	0	0		0	0	0		91	0	0	0	0		0	0		0	0	0	0	0	0	0	17287	1065	756	3	181135	20093	103295	463		
371362	9	0	0	0		0	0	0		43	0	0	0	0		0	0		0	0	0	0	0	0	0	2676	192	0	0	62738	7499	35065	164		
371559	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1477	94	0	0	25036	2733	11211	46		
371755	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1659	122	0	0	37522	6680	12499	57		
371849	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4282	626	262	1	26416	3484	3295	22		
371858	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2915	133	0	0	38393	4741	30513	105		
371924	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18426	1820	0	0	149115	27252	116120	446		
371942	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3925	220	0	0	31536	5591	5751	33		
372248	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4900	211	0	0	22310	3028	8175	62		
372257	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	10441	1935	3498	13		
372444	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3822	398	286	1	44889	6747	22264	94		
372538	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10975	564	0	0	227034	21525	100556	392		
372556	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1317	105	0	0	35399	4844	37918	95		
372640	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3493	207	0	0	35099	7671	22830	102		
372855	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4058	296	0	0	35857	6616	30821	75		
373058	13	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1330	279	0	0	21928	3116	13171	38		
373115	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19546	1332	0	0	236093	40916	134586	537		
373553	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2348	73	0	0	20784	1847	17230	119		
373601	0	0	0	0		0	0	0		0	0	0	0	0		0	0	114826	0	0	0	0	0	0	0	0	0	0	0	549955	35182	300916	1626		
374130	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2286	230	0	0	32558	3650	52976	106		
374149	0	0	0	5357	0	1353	0	0	0	0	0	0	0	0	0	4	0	1399197	0	0	0	0	0	0	0	160908	17001	3761	11	2728989	385594	2072636	6711		
374354	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1858	261	0	0	23145	3528	7718	42		
374653	0	0	0	733		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7104	614	0	0	216642	30527	302846	403		
374774	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3856	236	0	0	38474	2608	29768	122		
374934	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15416	918	482	1	96857	15477	119569	281		
375034	0	0	0	128		0	0	47		0	0	0	0	0		0	0	322155	0	0	0	0	0	0	0	115210	9010	868	2	986107	129847	594235	2254		
375043	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21295	1350	392	1	298383	35427	172413	719		
375155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1829	122	263	1	16186	3417	9106	36		
375502	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7972	1125	0	0	145776	29269	106979	389		
375566	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6442	291	0	0	75071	6666	58088	246		
375650	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	422	29	0	0	14243	1743	11744	59		
375735	0	0	0	0		0	0	0		44	0	0	0	0		0	0		0	0	0	0	0	0	0	9461	410	654	2	105055	11632	87501	382		
376068	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2267	145	0	0	31062	4693	9465	44		
376125	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13862	721	435	1	148564	17850	51031	220		
376237	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	23513	5090	14273	50		
376433	23	0	0	0		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	2765	265	0	0	46070	8983	31179	71		
376442	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8047	971	0	0	111479	15099	58514	224		
376657	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2208	405	0	0	27363	3471	4451	26		
376947	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4906	204	0	0	42273	5632	12594	71		
377506	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4360	324	0	0	48615	8602	10959	79		
377663	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2289	132	0	0	29420	4314	8701	36		
377850	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1405	78	0	0	25525	4813	14942	70		
377908	0	0	0	703		0	0	0		0	0	0	0	0		0	0	655363	0	0	0	0	0	0	0	21328	1261	625	1	392114	70965	863906	1819		
378026	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7115	814	272	1	88100	13546	41893	137		
378044	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	372	20	0	0	8134	1291	5316	24		
378110	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2303	39	0	0	24348	4864	6798	39		
378259	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1720	130	0	0	35944	4301	32833	145		
378549	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6534	488	315	1	66011	6880	59021	208		
378558	2	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	3792	393	0	0	45842	6361	10791	61		
378642	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2895	262	0	0	24271	4183	16315	60		
378651	8	0	0	0		0	0	0		13	0	0	0	0		0	0		0	0	0	0	0	0	0	1854	109	0	0	73941	10442	120979	411		
378950	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9749	544	0	0	82638	16694	23015	113		
379050	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1819	74	403	1	6748	1180	4381	30		
379153	8	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	576	59	0	0	16136	1581	8025	44		
379359	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13078	1614	0	0	214679	27383	118447	339		
379470	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5441	338	0	0	43564	4650	11713	76		
379649	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4931	281	0	0	59884	8282	34524	109		
379920	0	0	0	0		0	0	0		0	0	0	0	0		0	552	1310929	0	0	0	0	0	0	0	264363	18981	8457	22	2686295	442833	1431227	5738		
380038	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
380346	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2663	142	0	0	26155	3776	5705	42		
380458	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	128	28	0	0	12152	2397	2400	13		
380533	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	384	3	0	0	31903	3568	7297	48		
380654	8	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8141	553	929	2	44026	9932	39480	101		
380841	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2447	266	0	0	27673	4094	5894	37		
380944	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3030	187	0	0	25431	4254	33804	92		
381026	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1245	83	0	0	18217	2997	4121	22		
381259	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3607	309	276	1	48194	6026	9711	64		
381334	174	0	0	0		0	0	0		28	0	0	0	0		0	0		0	0	0	0	0	0	0	544	54	0	0	45516	8437	23801	110		
381343	0	0	0	0		0	0	0		0	0	0	0	0		0	0	93210	0	0	0	0	0	0	0	0	0	0	0	511476	49192	260208	873		
381754	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	11752	1841	2184	14		
381839	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3950	173	0	0	56311	5120	33245	135		
381950	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10732	604	626	1	89534	15882	63415	293		
382050	2	0	0	0		0	0	0		4	0	0	0	0		0	0		0	0	0	0	0	0	0	8815	401	920	3	69118	14237	82900	302		
382069	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2624	140	0	0	106055	19320	113458	377		
382256	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1845	116	0	0	17882	2661	6634	38		
382443	0	2	0	0		0	0	0		0	18	0	0	0		0	0		0	0	0	0	0	0	0	2360	200	0	0	38863	5709	20231	70		
382537	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13885	875	308	1	63178	5650	40318	124		
382649	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6624	626	0	0	136824	13588	52277	233		
382658	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3955	184	778	2	41579	2701	26952	153		
382667	0	0	0	0		0	0	0		0	0	0	0	0		0	0	858517	0	0	0	0	0	0	0	3635	293	3397	4	427673	33076	1165572	2960		
382742	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2862	315	303	1	38266	7008	15918	80		
382854	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2823	153	0	0	41231	5857	29362	97		
383534	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12782	820	388	1	114474	14532	59650	275		
384018	0	1070	10	0		0	0	0		0	29	1	0	0		0	0		0	0	0	0	0	0	0	969	138	0	0	332689	3837	426151	1220		
384335	28	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4823	348	0	0	40631	6177	23762	94		
384353	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	6770	791	551	2		
384652	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4677	239	0	0	71006	5306	365436	489		
384830	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1224	150	0	0	78148	9214	37363	161		
385350	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3285	228	0	0	37431	7045	22206	74		
385547	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4896	261	0	0	43056	7140	13185	45		
385631	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	456	30	0	0	10003	1525	2668	22		
385976	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5149	232	520	2	50293	5482	23454	108		
386049	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2593	397	0	0	46667	4416	23828	99		
386142	0	0	0	0		0	0	57		0	2	0	0	0		0	0		0	0	0	0	0	0	0	8139	522	0	0	38033	7464	14960	56		
386357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3437	142	0	0	19208	2293	3847	23		
386432	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3921	549	0	0	52820	12412	14856	81		
386450	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1606	147	0	0	51754	6459	25993	120		
386731	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9213	428	1504	4	88273	12169	35067	205		
386825	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2176	169	0	0	34324	7063	13613	58		
386852	0	1	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3249	577	0	0	67395	10856	22002	111		
387000	0	0	0	4		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20288	1826	875	3	223462	26735	364436	935		
387055	117	0	0	0		0	0	0		45	0	0	0	0		0	0		0	0	0	0	0	0	0	2036	121	0	0	31484	4764	22999	107		
387345	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6334	286	338	1	47665	5693	16746	84		
388155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7340	312	0	0	82915	12838	89798	323		
388258	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2130	122	0	0	12474	1754	6907	45		
388557	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	1622	356	334	2		
388744	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8652	351	542	1	88172	13932	46901	241		
388753	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1553	95	0	0	13902	1938	4875	24		
388940	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3982	320	375	1	60171	7092	24135	140		
389059	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1346	101	0	0	18906	2765	7224	28		
389358	76	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3184	96	1488	4	20948	1545	42230	194		
389826	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	451	59	0	0	21923	4643	13257	15		
390167	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	17534	0	0	0	0	0	0	0	0	Key Bank National Association	
390336	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17322	1664	3787	4	155104	18219	94490	334		
390457	129	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5844	451	0	0	114909	19081	67316	290		
390840	56	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4140	403	0	0	92197	11835	30924	161		
390925	0	0	0	95		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	38392	1436	6549	15	558272	45032	247011	674		
391137	16	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32454	2040	3496	9	312178	40485	383492	1066		
391249	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3762	164	0	0	55792	3324	202064	303		
391418	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7256	937	0	0	106565	18865	36179	199		
391557	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1194	33	0	0	14669	4714	5808	29		
391838	0	0	0	4680		0	0	0		0	0	0	0	0		0	0	493588	0	0	0	0	0	0	0	13312	1337	800	3	302351	27235	611503	1853		
391959	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	691	121	0	0	12488	2370	6477	26		
391977	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12475	1889	412	1	178565	21332	179095	557		
392031	11	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4038	218	0	0	43756	3762	39241	171		
392152	0	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	711	58	0	0	9364	1474	4002	18		
392228	32	0	0	0		0	0	0		0	0	0	0	0		0	0	2043589	0	0	0	0	0	0	0	275642	23488	14203	37	2806820	433583	2657160	6495		
392255	0	19	2	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3137	314	465	1	34932	6858	15244	53		
392358	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3899	364	0	0	75864	15618	23080	121		
392778	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18930	824	293	0	150699	19441	19886	0		
393252	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2930	164	333	1	30302	2720	31288	121		
393355	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3336	503	0	0	47008	8627	23155	96		
393757	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2800	218	638	2	30388	2994	15621	69		
393850	0	0	0	0		0	0	0		0	0	0	0	0		0	89		0	0	0	0	0	0	0	5674	341	702	1	40837	5813	35558	110		
393953	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6147	348	0	0	103258	13427	78963	427		
394053	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4266	271	781	3	74938	13145	46521	159		
394156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	859	76	0	0	22361	2582	6428	33		
394259	2	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	7686	534	713	2	89598	9244	38900	285		
394352	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1196	73	0	0	13783	2778	12820	64		
394932	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2178	133	0	0	29613	2853	5288	47		
395238	0	0	0	1785	0	0	0	0	0	0	0	0	0	0	0	848	0	1178689	0	0	0	0	0	0	0	27732	3166	0	0	601300	111256	2005930	1688		
395256	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1161	63	0	0	16655	2400	7553	29		
395555	17	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9067	816	282	1	182474	30052	117184	368		
395779	2	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	982	63	0	0	17551	1567	11245	72		
395836	0	0	0	393		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21105	2076	298	1	380452	49614	153706	844		
396057	0	0	0	2		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5785	241	0	0	33587	4355	16317	106		
396244	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3315	400	713	1	122355	10590	66529	392		
396253	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1480	91	0	0	39740	4444	54461	165		
396356	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3834	423	603	2	17006	2804	5432	18		
396954	19	0	0	0		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	2402	176	0	0	33646	6318	46335	146		
397447	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10462	698	0	0	73659	7313	90377	273		
397456	3	0	0	0		0	0	0		4	0	0	0	0		0	0		0	0	0	0	0	0	0	2661	147	0	0	22962	2936	9603	54		
397531	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2754	319	0	0	83338	4977	483142	709		
397540	0	3	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	52057	2271	2504	7	334623	38464	238485	830		
397559	50	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	8237	1725	4790	18		
397755	0	49	95	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3896	332	0	0	51884	9338	28359	183		
397858	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2965	147	0	0	25311	4751	14466	39		
398051	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1802	139	0	0	29055	4320	15538	74		
398248	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12563	1079	1530	2	120776	18017	42691	247		
398350	0	0	0	95		0	0	19870		0	0	0	0	2		0	634	691143	0	0	0	0	0	0	0	37914	1806	626	2	556729	42378	1124911	2710		
398631	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2433	161	342	1	27378	4601	29849	146		
398668	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	739	140	1681	5		
398837	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1549	124	0	0	70255	9135	25615	125		
399067	220	0	0	0		0	0	0		4	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	41944	1027	22514	81		
399142	0	0	0	212		0	0	0		0	0	0	0	0		0	0	175673	0	0	0	0	0	0	0	30205	1944	930	3	612908	70985	278699	1219		
399357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	202	18	0	0	11386	1018	5096	29		
399517	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	60730	4287	1879	5	376272	65088	184362	721		
399731	31	0	0	0		0	0	0		34	0	0	0	0		0	0		0	0	0	0	0	0	0	7773	1784	0	0	33258	3605	20710	101		
400057	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3689	388	0	0	74402	12471	35167	93		
400141	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8443	633	0	0	79179	9280	31033	166		
400253	0	0	0	0		0	0	0		0	0	0	0	0		0	0	460929	0	0	0	0	0	0	0	0	0	0	0	326067	28492	780850	1678		
400365	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2943	115	418	1	40435	5105	31183	166		
400552	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1649	94	0	0	7679	1426	7074	32		
400758	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5964	817	0	0	55824	9893	20766	82		
400767	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1777	98	0	0	38393	6880	39196	109		
400945	23	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16270	487	276	1	88846	9541	80201	280		
401148	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15273	1331	0	0	230843	34624	162544	472		
401447	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1203	108	0	0	19106	3085	12384	52		
401559	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	645	81	0	0	21929	3709	8616	27		
401755	146	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	1416	96	0	0	67000	4706	31305	161		
