"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
255873																																					1647	3791	0	196	17687	0	5741	0	7218	137845	105851	1507	126192	0	456	0	18834	0	11652	0	137844	0	0	11920	0	0	1845	5769	100083		0	100176	99720	-268	0	0	0	0	
256049																																					0	164	0	0	3728	0	527	33	174	9082	7531	63	8244	0	69	0	250	0	838	100	9082	0	0	23	0	804	0	3630	3901		0	4346	4277	-89	179	0	400	0	
256058																																					4100	5873	0	710	46876	0	1419	0	5369	143543	122173	956	131129	0	952	0	8000	0	12414	1500	143543	0	0	9878	0	1725	0	19234	102939		0	70180	69228	-689	9968	0	0	0	
256179																																					0	1050	0	1530	7522	0	1025	0	1229	47867	40386	743	41129	0	433	0	0	0	6738	689	47867	0	0	5457	0	690	0	10425	29961		0	30395	29962	-98	5549	0	0	0	
256272																																					12815	1604	0	0	10288	0	1370	107	2715	63374	55715	440	56155	0	813	0	0	0	7219	767	63374	0	0	5160	0	1375	0	12410	43305		0	34629	33816	-83	659	0	0	0	
256553																																					100	23943	688	646	181805	0	26450	834	33650	1176366	1011057	11566	1066404	0	18870	5129	41531	0	109962	10765	1176366	0	0	69738	0	32003	2457	75019	936038		0	919534	900664	-2544	0	0	2250	0	
256964																																					5823	6118	0	0	10118	0	5413	12	2559	202529	178856	700	185056	0	1960	0	5500	0	17473	1000	202529	0	0	8760	0	8060	0	45332	133525		0	144082	142122	-347	30364	0	0	0	
257000																																					5	13556	909	8898	113261	0	5105	0	14496	527940	369440	2782	490140	0	4573	473	94409	0	37800	1195	527940	0	0	29847	0	9023	0	22210	347230		0	375810	371237	-2265	0	0	0	23509	
257233																																					413	5873	0	0	121708	0	7859	952	12947	265203	200783	1672	233537	0	1526	0	30257	0	31666	1219	265203	0	0	31620	0	1259	0	30023	170760		0	116977	115451	-2432	0	0	825	0	
257345																																					0	3244	0	0	14526	0	4321	0	815	106518	98514	776	99290	0	671	0	0	0	7228	327	106518	0	0	6457	0	904	0	10883	87631		0	83308	82637	-460	975	0	0	0	
257466																																					0	3181	0	13744	46919	0	1471	0	1374	110994	100407	981	101388	0	299	0	0	0	9606	1500	110994	0	0	7909	0	1500	0	19724	80683		0	28016	27717	-1303	16588	0	0	0	
257653																																					891	714	0	0	6290	0	77	0	373	27397	23390	152	23542	0	357	0	0	0	3854	200	27396	0	0	3474	0	300	0	3537	19853		0	17409	17052	-120	2000	0	0	0	
257756																																					132	1501	0	0	5832	0	1317	592	1580	41140	33479	128	37757	0	508	0	3420	0	3383	400	41140	0	0	2847	0	408	0	8484	24995		0	29144	28636	-272	1550	0	0	730	
257840																																					16	1572	0	0	6889	0	325	0	1346	77440	60729	383	70569	0	936	0	9457	0	6871	250	77440	0	0	5737	0	1000	0	4906	55823		0	66728	65792	-116	1500	0	0	0	
257868																																					28	24729	965	7350	76158	0	15547	813	20860	781489	646204	5889	696179	0	9124	11399	5000	0	85310	2668	781489	0	0	26183	0	57713	7746	152468	493736		0	619818	610694	-1254	5200	0	0	39086	
258146																																					199	1110	0	1	5304	0	183	0	714	25990	23052	90	23142	0	172	167	0	0	2848	270	25990	0	0	2381	0	270	0	2988	20064		0	17769	17597	-73	715	0	0	0	
258306																																					2454	14898	942	2108	13244	0	5389	0	13553	322137	259753	2355	290723	0	2249	0	28615	0	31414	0	322137	0	0	27788	0	3888	689	36263	223490		0	269490	267241	-262	1619	0	0	0	
258351																																					2083	4786	0	0	12494	143	1330	145	3049	118470	97274	1860	105599	0	1253	0	6465	0	12871	450	118470	0	0	9112	0	3550	75	10903	86371	1	0	93568	92315	-241	2050	0	0	0	
258379																																					3505	2164	0	0	11452	0	1050	63	5431	82442	71216	1672	73888	0	605	0	1000	0	8554	0	82442	0	0	9026	0	0	0	3064	68152		0	59382	58777	-472	0	0	0	0	
258445																																					182	18119	3569	92201	0	0	9275	906	9078	605214	500609	3423	552841	0	5790	0	15000	0	52373	419	605214	0	0	24718	0	27236	1914	47899	452710		0	475760	469970	0	0	0	320	33489	
258539																																					0	1318	0	0	33119	0	64	0	903	68166	60750	353	61103	0	389	0	0	0	7063	338	68166	0	0	5129	0	1913	0	4855	55895		0	32751	32362	-317	400	0	0	0	
258632																																					0	1286	0	0	9097	0	1076	0	561	41718	38206	255	38461	0	334	0	0	0	3257	200	41718	0	0	920	0	2600	0	16639	21567		0	27032	26698	-463	3000	0	0	0	
258771																																					7042	24281	42334	256	142493	1346	9182	0	48597	2204248	1407789	26322	1982446	0	24124	510	525335	0	221802	10	2204248	0	0	173046	0	51840	62823	57684	1350105		0	1889508	1865384	-3094	0	0	23000	0	
259031																																					0	90467	0	2	4370904	0	27270	0	76469	9369988	8320397	80701	8401574	0	42186	4523	476	0	968414	2327	9369988	0	0	488224	0	481590	0	283829	8036568		0	4493739	4451553	-3727	348800	0	0	0	
259059																																					0	2371	0	0	44592	0	290	0	1056	75743	63920	310	65032	0	190	0	2	0	10711	500	75743	0	0	9664	0	1000	0	7461	56459		0	27624	27434	-453	0	0	800	0	
259330																																					1651	15622	0	0	123397	78	10792	11607	30748	635151	451856	14163	548954	-174	7779	3111	82935	0	86371	25	635151	0	0	79239	0	8816	0	70810	381046		0	445924	438145	-1709	0	0	0	0	
259442																																					272	4457	0	4000	34829	0	3440	386	5400	202696	167361	1792	184389	0	1426	0	15236	0	18307	360	202696	0	0	7348	0	11100	0	12448	154913		0	149222	147796	-501	2116	0	0	0	
259518	325762	2469920	292605	0	3872852	0	632559	3716	3955258	69838107	2940015	62896872	149276	519475	2017878	20065933	2061922	6791959	7311	69838107	690640	132048	3938137	0	2921356	4138866		0	51647835	51128360	-74845	274621	1752521	3981637	0	3981637										69382315	31138520		62441080				20065933											8651258	22487262						35070	274621	824276	1752521	
259554																																					12	2969	0	0	11095	0	949	84	771	56327	48985	164	50149	0	470	1772	1000	0	6178	158	56327	0	0	1126	0	5017	0	7384	41602		0	37145	36675	-123	2000	0	0	0	
259657																																					102	24452	2240	0	46872	0	9321	250	21467	475145	408752	6007	429759	0	4222	0	15000	0	45387	1200	475146	0	0	4770	0	40800	6542	96162	312590		0	366051	361829	-1383	2070	0	0	0	
259853																																					1100	1200	0	7079	0	0	492	0	209	25925	23770	66	23836	0	166	0	0	0	2089	100	25925	0	0	189	0	1800	0	12758	11012		0	11386	11220	0	4625	0	0	0	
259956																																					0	3014	512	0	36816	211	2063	227	1704	106414	82570	360	96255	0	865	0	2001	0	10159	500	106414	0	0	6700	0	3500	0	7417	75153		0	62732	61867	-541	0	0	0	11324	
260055																																					5597	78828	5236	244029	4780	257	59034	2012	32524	1977171	1743827	8428	1795488	1213	10798	17631	26491	0	180470	4410	1977171	0	0	143793	0	32485	13230	452887	1290940		0	1276276	1265478	-218	248535	0	0	16742	
260149																																					0	158	0	0	6514	0	0	0	13	7002	3586	13	3599	0	148	0	0	0	3403	100	7002	0	0	3005	0	300	0	1056	2530		0	465	317	-2	0	0	0	0	
260354																																					3861	1918	0	0	33200	0	291	0	965	74363	65258	216	65624	0	1166	0	150	0	8739	1000	74363	0	0	5623	0	2600	0	7481	57777		0	34244	33078	-484	1050	0	0	0	
260831																																					28	2084	0	290	13608	0	1738	0	1485	48576	40571	939	44010	0	487	0	2500	0	4566	200	48576	0	0	883	0	3700	0	7773	32798		0	29694	29207	-217	136	0	0	0	
260868																																					803	1859	0	7222	1671	0	2805	705	2613	49215	43654	761	44415	0	421	0	0	0	4800	240	49215	0	0	709	0	3901	0	5162	38492		0	31358	30937	-50	600	0	0	0	
261070																																					3048	5593	214	0	8387	0	5039	0	5592	142720	120546	3134	128180	6	1551	665	4500	0	14534	1500	142720	0	0	1302	0	11776	1250	16712	103834		0	103783	102232	-44	10700	0	0	0	
261146																																					267	2629	36	0	22738	0	2508	0	2406	95406	74823	635	87986	0	825	0	11453	0	7420	100	95406	0	0	6013	0	1950	0	11440	63383		0	65647	64822	-643	0	0	1075	0	
261258																																					0	3419	0	50243	0	0	1408	0	1976	145822	113566	796	119362	0	1701	0	5000	0	26460	1200	145822	0	0	20960	0	4300	0	24847	88719		0	76775	75074	0	13702	0	0	0	
261360																																					0	6399	7	867	63512	0	5036	459	6313	202379	183724	1308	185032	0	1078	0	0	0	17347	1000	202379	0	0	12958	0	4500	0	12239	171485		0	111089	110011	-1111	9775	0	0	0	
261557																																					0	651	162	0	0	0	525	41	211	13742	12393	68	12461	0	66	73	0	0	1281	102	13742	0	0	-4	0	1183	0	1589	10804		0	10750	10684	0	1395	0	0	0	
261904																																					10	2405	0	0	20481	0	1592	0	3929	92979	79572	905	82886	0	859	0	944	0	10093	200	92979	0	0	10071	0	200	0	12423	67149		0	64686	63827	-378	735	0	0	1465	
261940																																					357	8482	0	29251	27393	447	4615	106	9438	328723	282090	2087	297587	0	3337	650	13410	0	31136	300	328723	0	0	30847	0	850	0	29510	252580		0	238346	235009	-861	12975	0	0	0	
262059																																					49	9842	0	0	91621	0	6711	705	11978	287751	247037	2391	252428	0	2226	0	3000	0	35323	1000	287751	0	0	34631	0	2000	0	39944	207093		0	169071	166845	-2308	0	0	0	0	
262237																																					167	4743	0	0	40633	0	2258	0	2857	116312	88864	1626	104038	0	696	0	12685	0	12274	756	116312	0	0	4657	0	7244	0	14402	74462		0	66350	65654	-383	0	0	863	0	
262273																																					1313	1168	275	0	18452	0	2198	85	905	74741	61974	144	68422	0	554	0	6304	0	6319	2000	74741	0	0	4502	0	0	0	5422	56552		0	50899	50345	-183	0	0	0	0	
262358																																					0	4609	0	75647	8446	0	685	0	1396	128750	106117	215	107257	0	392	0	0	0	21493	400	128750	0	0	16804	0	4400	0	20857	85260		0	38359	37967	-111	0	0	925	0	
262451																																					504	1621	0	0	28838	0	2929	309	3704	146977	109768	1102	135402	0	1492	0	19594	0	11575	625	146977	0	0	6972	0	4705	0	12583	97185		0	110564	109072	-727	0	0	0	4938	
262741																																					29	2392	0	12396	14157	0	2826	200	5546	115217	92501	657	102188	0	1080	0	9030	0	13029	425	115217	0	0	10412	0	2500	0	11697	80804		0	76554	75474	-308	2197	0	0	0	
262844																																					186	5597	0	0	22754	0	4269	307	9693	287372	237289	1813	260506	0	3261	83	19910	0	26866	750	287372	0	0	22497	0	4250	0	19290	217999		0	246536	243275	-631	1208	0	0	1494	
262956																																					57	2593	325	327	18389	206	1763	278	5169	107875	86033	1075	96311	0	1290	100	7703	0	11564	300	107875	0	0	8111	0	3300	0	9966	76067		0	79958	78668	-147	0	0	1500	0	
263243																																					0	8257	1863	9693	36608	0	6995	63	5299	300726	254698	2622	276200	0	2852	0	9082	0	24526	90	300726	0	0	7199	0	18200	0	34278	220420		0	234800	231948	-963	0	0	8820	978	
263551																																					928	1743	0	0	1655	0	801	441	533	23872	19991	231	20222	0	224	0	0	0	3650	843	23872	0	0	1085	0	1783	0	6180	13811		0	16344	16120	-61	1651	0	0	0	
263627																																					0	6619	0	34797	0	0	1800	59	8628	138247	123299	1096	124395	0	835	0	0	0	13852	2500	138247	0	0	8852	0	2500	0	25833	97466		0	74819	73984	0	12360	0	0	0	
264156																																					100	958	0	6611	1169	0	67	0	153	16810	15443	44	15487	0	46	0	0	0	1323	100	16810	0	0	941	0	300	0	1932	13511		0	6011	5965	-18	1787	0	0	0	
264455																																					771	10879	1071	0	138122	798	4892	73	4085	305678	267853	962	278352	0	1208	0	6777	0	27326	4000	305678	0	0	8579	0	16000	0	65516	202337		0	146195	144987	-1253	0	0	2760	0	
264558																																					34014	7213	0	34284	4903	0	5038	0	6399	335920	297241	4279	312443	0	3704	1596	6762	0	23477	1200	335920	12975	0	5703	0	16691	5716	44730	252511		0	227486	223782	-117	0	0	1400	2761	
264941																																					219	7404	819	0	28082	0	4611	2132	5754	314653	216326	344	293486	0	3490	0	55198	0	21167	469	314653	0	0	9678	0	11681	620	28365	187961		0	268486	264996	-661	16	0	3675	17943	
265340																																					0	3397	0	1772	38000	0	796	0	1939	113060	90898	302	93200	0	658	0	2000	0	19860	180	113060	0	0	19774	0	772	0	11524	79374		0	64940	64282	-866	2874	0	0	0	
265407																																					174	30388	4628	2363	145808	1138	13152	0	31259	836415	620825	11638	747835	0	9552	18962	45998	0	88580	250	836415	0	0	74345	0	14500	410	99628	521197		0	595288	585736	-515	0	2397	0	69374	
265452																																					43	574	0	13790	12048	0	669	0	1639	60636	45289	331	55212	0	399	740	9592	0	5424	65	60636	0	0	2863	0	2750	0	5231	40058		0	31154	30755	-254	378	0	0	0	
265676																																					214	3985	0	2795	16032	0	2733	507	2301	105260	84352	909	93877	0	682	0	6616	0	11383	164	105260	0	0	9986	0	1356	0	14448	69904	1	0	76041	75359	-123	1334	0	2000	0	
265948																																					15	1507	514	0	14791	0	2253	110	1527	99100	82532	1016	89521	0	1028	1686	4000	0	9579	1080	99100	0	0	2324	0	6352	63	6682	75850		0	77185	76157	-177	477	0	0	1973	
266066																																					12876	2887	0	152	23931	0	1616	0	3647	96088	83116	690	88474	0	496	0	4668	0	7614	1000	96088	0	0	5917	0	1000	0	9808	73308		0	51025	50529	-303	450	0	0	0	
266244																																					725	1597	0	0	16451	0	3053	0	3709	88852	68319	336	80471	0	594	0	11796	0	8381	210	88852	0	0	7630	0	790	0	7781	60537		0	62854	62260	-249	1057	0	0	20	
266253																																					0	549	118	0	4432	0	1257	0	2414	38438	29348	247	35049	0	482	0	5454	0	3389	300	38438	0	0	2648	0	500	0	3960	25388		0	27362	26880	-59	2788	0	0	0	
266271																																					5547	375448	1772	0	1781995	0	384052	25986	484413	14306751	9758684	267509	13367697	0	59246	152599	985912	200000	939054	241850	14306751	0	0	362141	0	390578	227703	2590496	7168188		0	10926482	10867236	-55515	0	0	500000	1655592	
266655																																					2094	1208	0	0	6431	0	51	0	1401	43661	31416	438	33694	0	607	0	1840	0	9967	100	43661	0	0	9799	0	150	0	2487	28929		0	32630	32023	-82	453	0	0	0	
266851																																					4181	1406	0	0	15450	727	5967	1788	2414	160023	132017	482	145975	0	1691	0	12500	0	14048	100	160023	0	0	12475	0	1718	629	19727	112290		0	129152	127461	-245	0	0	976	0	
266879																																					378	6661	0	5968	1645	0	1537	242	847	71563	63032	268	63300	0	444	0	0	0	8263	0	71563	0	0	0	0	7885	0	2996	60036		0	54729	54285	378	0	0	0	0	
266945																																					2	11610	0	424	74351	0	9033	1248	7230	397018	353644	1714	366298	0	3776	66	8000	0	30720	900	397018	0	0	19408	0	11965	400	40905	312739		0	296430	292654	-1553	0	0	2940	0	
267652																																					0	3711	0	0	10350	0	2055	0	3744	92416	76307	453	81885	0	1094	0	0	0	10531	270	92416	0	0	3721	0	6730	0	17583	58724		0	73650	72556	-190	0	0	5125	0	
267737																																					637	21067	957	0	125627	0	33070	0	35149	1230163	1020936	13226	1114342	0	8426	106	60299	0	115821	1786	1230163	0	0	51418	0	64755	0	177919	843017		0	1004307	995881	-2138	17669	0	0	19881	
268042																																					12	4914	824	0	26719	0	3656	0	3758	218496	156739	1701	185859	0	1356	17305	13000	0	32637	400	218496	0	0	1731	0	30928	0	13939	142800		0	162473	161117	-422	191	0	14419	0	
268136																																					517	2684	0	311	16157	205	2227	0	3775	112819	102029	879	103908	0	1179	0	1000	0	8911	650	112819	0	0	3029	0	5350	0	14554	87475		0	86955	85776	-118	1167	0	0	0	
268257																																					9838	22580	121	33347	45548	0	8639	133	3901	381962	345899	1857	348285	0	1739	0	0	0	33677	1500	381962	0	0	19145	0	13650	0	103941	241958		0	238249	236510	-618	21345	0	0	529	
268341																																					5	2392	0	0	48875	0	4742	0	2941	150892	118991	1112	142236	0	458	0	21000	0	8656	450	150892	0	0	8761	0	1100	127	13642	105349		0	91478	91020	-1655	790	0	1133	0	
268556																																					0	14194	184	21970	64695	0	5761	114	13718	546330	382701	4336	503313	0	4828	629	56025	0	43017	2420	546330	0	0	26651	0	15290	2666	63903	318797		0	427227	422399	-1344	0	0	14135	46116	
268734																																					400	5346	0	0	121767	0	2336	13521	12809	911300	786423	1994	823417	0	9594	0	35000	0	87883	14000	911300	0	0	6768	0	73218	0	65414	721009		0	764715	755121	-6103	0	0	0	0	
268828																																					100	6459	0	0	143416	0	3406	349	6409	288266	239323	348	239671	0	2638	0	0	0	48595	10000	288266	0	0	31203	0	10000	0	26977	212346		0	114395	111757	-2608	16370	0	0	0	
268846																																					198	5828	285	0	36056	257	3956	50	9651	214174	170625	3025	193317	0	1749	0	16500	0	20857	1050	214174	0	0	11274	0	8950	0	33247	137378		0	147992	146243	-417	11650	0	0	3167	
268976																																					1061	8850	0	65585	0	0	1922	0	5114	353389	296303	619	315162	0	719	0	18240	0	38227	0	353389	0	0	0	0	38227	0	14412	281891		0	262763	262044	0	8813	0	0	0	
269049																																					858	1041	0	0	17141	0	585	10	2004	91770	64840	320	82930	0	1108	408	12200	0	8840	150	91770	0	0	4480	0	4719	0	5835	59005		0	70831	69723	-509	0	0	3049	2521	
269058																																					118	4253	0	14916	9196	0	1292	0	1439	115739	97765	581	103246	0	1263	0	3200	0	12493	500	115739	0	0	7223	0	5000	145	16799	80966		0	85418	84155	-230	225	0	1700	0	
269478																																					58	2701	0	0	23388	0	3722	2219	4169	90384	67793	687	77480	0	308	0	9000	0	12904	0	90384	0	0	0	0	13312	0	2654	65139		0	54282	53974	-408	153	0	0	0	
269759																																					240	791	0	7106	1982	0	230	89	636	33991	29193	174	29368	0	456	0	1	0	4623	200	33991	0	0	2639	0	1800	0	6206	22987		0	21483	21027	-16	1890	0	0	0	
270036																																					803	28484	0	0	114911	16735	36251	0	51928	2080071	1511496	12094	1900948	0	10130	0	200000	15000	179123	3300	2080071	0	0	95235	0	84100	0	36387	1475109		0	1841089	1830959	-3512	0	0	102500	59858	
270148																																					100	4075	0	41	13236	0	2167	226	1695	71209	64497	460	64957	0	646	0	0	0	6252	150	71209	0	0	5026	0	1350	0	14813	49684		0	47241	46595	-274	3074	0	0	0	
270335																																					0	12760	564	3380	84235	0	10884	3397	13467	465345	368821	6078	417218	0	3857	3550	38157	0	48127	3688	465345	0	0	31471	0	14965	3001	27484	341337		0	323657	319800	-1997	10307	0	0	4162	
270353																																					31	1345	0	0	18043	0	539	83	1099	49947	41700	868	45037	0	354	0	2469	0	4910	175	49947	0	0	2148	0	2825	0	4551	37149		0	26936	26582	-238	2225	0	0	0	
270504																																					5	7530	1000	13574	31208	153	11752	0	8854	335899	270724	2787	305992	0	2239	0	17563	0	29907	350	335899	0	0	25859	0	4254	901	47970	222754		0	263161	260922	-556	0	0	0	14918	
270531																																					5082	3272	0	0	36370	1	399	1499	9355	151885	140933	860	142104	0	1978	0	311	0	9781	1000	151885	0	0	-7227	0	17142	0	13780	127153		0	85985	84007	-1134	11900	0	0	0	
270652																																					0	1550	0	15603	0	0	440	62	1232	52356	42598	239	45937	0	393	0	0	0	6419	150	52356	0	0	5719	0	550	0	6060	36538		0	33662	33269	0	200	0	0	3100	
271136																																					0	5527	0	19000	0	0	2262	1598	1342	122270	110583	1342	111925	0	1800	0	0	0	10345	1430	122270	0	0	4298	0	4617	0	54783	55800		0	55516	53716	0	38825	0	0	0	
271154																																					7857	1301	0	0	9892	0	1170	686	1851	74708	53607	300	67178	0	570	0	11500	0	7530	1329	74708	0	0	3784	0	2500	204	4968	48639		0	50917	50347	-83	1400	0	0	1771	
271275																																					3468	4219	84	1	12137	0	5926	0	7995	217205	156381	852	201983	0	1053	0	44750	0	15222	0	217205	0	0	0	0	15447	621	29986	126395		0	183807	182754	-225	0	0	0	0	
271341																																					228	2538	463	1434	7868	0	2130	0	2605	88066	74557	502	77447	0	1016	0	1938	0	10619	271	88066	0	0	4071	0	6400	0	16828	57729		0	71702	70686	-123	114	0	450	0	
271529																																					504	8435	0	0	43325	0	3575	22	8293	231413	152437	885	209753	0	1538	896	22786	0	21660	1800	231413	0	0	13100	0	8200	0	28070	124367		0	154209	152671	-1440	13692	0	0	33645	
271631																																					387	9061	0	12860	30487	0	14688	0	7629	374617	300221	4323	340444	0	2175	0	15036	0	34173	600	374617	0	0	28575	0	5300	0	70935	229286		0	290680	288505	-302	11000	0	0	20864	
271743																																					178	1326	0	0	8030	0	769	48	783	43255	35713	369	40082	0	516	0	4000	0	3173	400	43255	0	0	1217	0	1736	0	3488	32225		0	31779	31263	-180	858	0	0	0	
271752																																					0	4428	0	0	35419	0	618	0	3860	76504	64700	300	67443	0	734	318	1000	0	9061	765	76504	0	0	7411	0	1474	0	23717	40983		0	32595	31861	-589	0	0	1443	0	
271855																																					0	26835	0	101543	166777	12	10650	328	4071	434956	359671	795	409852	0	1155	0	3749	0	25104	3080	434956	0	0	20288	0	3080	0	96742	262930		0	125895	124740	-1344	0	0	45637	0	
272030																																					27	952	0	0	7211	0	108	0	233	18029	14916	92	15008	0	201	0	0	0	3021	75	18029	0	0	1031	0	2000	0	3932	10984		0	7199	6998	-85	2500	0	0	0	
272058																																					0	1069	0	763	1378	0	76	0	745	22648	17666	118	21065	0	213	0	0	0	1583	66	22648	0	0	254	0	1334	0	2586	15080		0	18830	18617	-71	0	0	3281	0	
272151																																					0	705	0	827	13501	0	74	0	388	21405	18494	46	18540	0	260	0	0	0	2865	155	21405	0	0	2877	0	155	0	3555	14939		0	5030	4770	-322	1140	0	0	0	
272218	0	236103	6261	2119	1437406	2489	137863	4816	262069	9596417	187503	8766013	0	83305	1946	310325	0	830404	500	9596417	0	0	750725	0	117968	0		0	7252719	7169414	-38789	66024	407301	0	0	0										9596417	7637234		8766013				310325											829963	6807271						269907	66024	223650	407301	
272245																																					0	566	0	8227	0	0	90	0	125	15056	11757	66	11823	0	121	0	0	0	3233	600	15056	0	0	1933	0	700	0	2601	9156		0	5604	5483	0	565	0	0	0	
272254																																					0	271	0	9719	1547	0	69	0	466	24440	19787	53	21029	0	139	0	6	1183	3411	300	24440	0	0	2809	0	350	0	4201	15586		0	9321	9182	-48	3186	0	0	0	
272272																																					902	5465	2348	0	36951	0	6852	200	13220	346869	259119	1483	317897	0	2058	0	46000	0	28972	1	346869	0	0	17461	0	12242	0	19708	239411		-42	282989	280931	-690	0	0	0	11295	
272302																																					1926	7426	0	0	246401	0	7955	0	9934	524132	378464	18759	402631	0	1526	0	5408	0	121501	0	524132	0	0	91796	0	0	0	16923	361541		0	240785	239259	29705	11231	0	0	0	
272870																																					19	1209	16	0	5237	0	392	0	1334	46138	35482	576	42427	0	395	0	6369	0	3711	0	46138	0	0	0	0	3887	0	3630	31852		0	38283	37888	-176	43	0	0	0	
273149																																					129	4258	0	0	35161	0	9519	0	2476	142477	111250	497	118456	0	1203	0	6109	0	24021	400	142477	0	0	14175	0	10000	0	15675	95575		0	91962	90759	-554	175	0	600	0	
273251																																					495	1402	0	0	13593	0	469	0	1818	69508	57578	482	63058	0	551	0	3823	0	6450	500	69508	0	0	4085	0	2125	0	8625	48953		0	52282	51731	-260	0	0	1175	0	
273336																																					346	37610	0	116931	63475	1100	15882	0	18329	815757	709287	3100	750889	0	6965	0	20000	0	64868	2000	815757	0	0	27620	0	36025	0	234934	474352		0	558452	551487	-777	10597	0	18502	0	
273523																																					0	19670	1432	18471	172339	0	7487	458	31045	768509	493083	6149	722057	7960	10845	0	58407	10000	38492	1958	768509	0	0	32556	0	8528	424	77041	416042		0	527304	516459	-4550	0	724	35000	119418	
273550																																					389	4146	0	165	46845	0	1527	0	4133	161516	140686	715	145401	0	1566	0	4000	0	16115	250	161516	0	0	12380	0	3950	0	44705	95981		0	105827	104261	-465	50	0	0	0	
273653																																					645	1459	0	68	6261	0	1519	0	567	38942	33239	285	35774	0	638	0	2000	0	3168	150	38942	0	0	1210	0	1975	0	5442	27797		0	29061	28423	-167	0	0	250	0	
273662																																					112	11469	1683	0	180437	0	3767	4	8752	390934	350858	2527	356554	0	1951	0	3169	0	34380	1800	390934	0	0	8745	0	27200	0	63303	287555		0	186661	184710	-3365	0	0	0	0	
273840																																					200	1626	0	15226	0	50	830	0	245	34793	26504	557	27061	0	172	0	0	0	7732	517	34793	0	0	6148	0	1067	0	4362	22142		0	14821	14649	0	1967	0	0	0	
273859																																					0	853	0	4058	0	0	34	0	104	12904	11047	59	11106	0	40	0	0	0	1798	150	12904	0	0	1423	0	225	0	5021	6026		0	3083	3043	0	4812	0	0	0	
274025																																					398	690	0	0	4245	0	33	0	259	11109	8730	36	9478	0	148	0	396	0	1631	250	11109	0	0	1241	0	250	0	2093	6637		0	5482	5334	-110	150	0	316	0	
274052																																					45	1024	0	0	13171	0	399	0	537	33752	29639	147	31940	0	202	0	2154	0	1812	225	33752	0	0	1393	0	475	0	4849	24791		0	18304	18102	-281	474	0	0	0	
274164																																					5150	10208	0	8278	2169	0	6595	96	6052	181897	163640	2068	168234	0	1722	0	2526	0	13663	350	181897	0	0	5688	0	7650	0	38660	124980		0	145071	143349	-25	0	0	0	0	
274548																																					0	7018	0	2434	6025	0	2067	7	5357	156699	117590	1645	140340	0	2222	1419	17000	0	16359	655	156699	0	0	4059	0	11772	0	18638	98952		0	134594	132372	-127	0	0	2292	1813	
274641																																					0	1218	0	5555	0	0	330	0	407	34920	30211	217	30428	0	290	0	0	0	4492	157	34920	0	0	3864	0	471	0	2373	27838		0	26167	25877	0	1533	0	0	0	
274753																																					984	424	0	1273	5860	0	154	0	361	17810	14788	77	16115	0	158	0	1250	0	1695	50	17810	0	0	1708	0	50	0	2289	12499		0	8412	8254	-113	500	0	0	0	
274829																																					6	13553	4933	0	85302	0	9455	10	11350	422853	359757	2485	380493	0	3163	0	0	0	42360	918	422853	0	0	34720	0	7628	0	53038	306719		0	301407	298244	-906	0	0	5344	12907	
274856																																					732	1989	108	502	8339	0	660	149	1634	69032	59471	673	61644	0	564	353	1500	0	7388	100	69032	0	0	6110	0	1300	0	4009	55462		0	54930	54366	-122	200	0	0	0	
275116																																					97	9333	0	0	30644	0	6755	0	12558	307728	255422	969	281666	0	2268	0	25275	0	26062	750	307728	0	0	23040	0	1937	0	28047	227375		0	240496	238228	335	10113	0	0	0	
275255																																					2575	560	0	0	6186	0	33	0	469	24900	21811	178	22189	0	352	0	0	0	2711	118	24900	0	0	2239	0	487	0	3321	18490		0	15429	15077	-133	0	0	200	0	
275358																																					443	6570	0	0	23502	0	3777	19	7026	193888	149203	1790	175657	0	2359	2935	16500	0	18231	150	193888	0	0	12041	0	6700	0	19710	129493		0	151975	149616	-660	0	0	8164	0	
275509																																					2964	7637	0	31276	16773	0	4314	0	2862	247281	217950	2291	220241	0	1757	0	0	0	27040	8640	247281	0	0	14577	0	4000	0	55812	162138		-97	169273	167516	-80	13939	0	0	0	
275657																																					0	1667	0	2015	15782	0	367	0	734	38615	32913	104	33017	0	440	0	0	0	5598	300	38615	0	0	4991	0	800	0	19929	12984		0	17890	17450	-493	600	0	0	0	
275750																																					0	7235	0	16526	54049	0	2610	0	5855	327762	263643	2351	302970	0	2656	1556	10000	0	24791	938	327761	0	0	13723	0	11189	618	37193	226450		0	231248	228592	-1059	10721	0	0	26976	
