"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
4147	0	0	0	0	0	0	190	28	0	0	0	0	29	1			0	0	235	41	0	0															0	0	0	0			4	0	0	0	0	0	0	0		
4156	0	0	0	0	0	0	0	0	0	0	0	0	1277	1242			0	0	1213	1187	0	0						0						0			0	0	0	0			0	0	26	35	0	0	0	0		
4231	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	15	0	0	0															0	0	0	0			0	0	11	13	0	0	4	0		
4437	0	0	0	0	0	0	0	0	0	0	0	0	24	3			0	0	460	183	0	258															0	0	11	0			0	0	8	21	0	0	0	0		
4839	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	11	0	0	2															0	0	0	0			0	0	9	7	0	0	0	0		
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
5135	0	0	0	5	0	0	0	0	0	0	0	0	21	0			0	10	72	5	0	16						0						0			0	0	0	0			7	3	19	3	0	0	0	25		
5210	0	0	0	0	0	0	0	0	0	0	0	0	44	11		0	0	0	35	26	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9	33	0	0	0	0		
5274	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	2	0	0	0															0	0	0	0			0	0	2	10	0	0	0	0		
5331	0	0	0	0	0	0	0	0	0	0	0	0	3	3		0	0	0	8	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	8	0	0	0	0	0		
5461	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	9	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9	4	0	0	0	0		
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
6039	0	0	0	0	0	0	3	0	0	0	0	0	12	0			0	0	134	84	0	0															0	0	0	0			1	0	46	12	0	0	0	0		
6057	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	15	14	0	0						0						0			0	0	0	0			0	0	1	2	0	0	0	0		
6141	0	0	0	0	0	0	0	2	0	0	0	0	47	38			0	0	11	0	0	0						0						0			0	0	0	0			0	0	11	7	0	0	0	0		
6329	0	0	0	0	0	0	0	11	0	0	0	0	110	20			0	0	660	128	0	2															0	0	0	0			22	7	492	58	14	0	16	0		
6972	0	0	0	0	0	0	54	15	0	0	0	0	23	1		0	0	0	57	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	4	3	3	0	0	0	0		
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0		
7045	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	53	0	0	0						0						0			0	0	0	0			2	0	51	21	0	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	6	0	0	0	0		
7456	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	18	18	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	71	41	0	0						0						0			0	0	0	0			0	0	30	12	0	0	0	0		
8033	0	0	0	0	0	0	0	0	0	0	0	0	25	1			0	24	28	5	0	8						6						22			0	0	0	0			0	0	0	0	0	0	15	0		
8417	0	0	0	0	0	0	0	0	0	0	0	0	6	0		0	0	0	9	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	9	6	0	0	0	0		
8462	0	0	0	0	0	0	0	0	0	0	0	0	38	2			0	14	13	0	0	1						1						14			0	0	0	0			0	0	12	22	0	0	0	0		
8631	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	7	0	0	0															0	0	0	0			0	0	7	6	0	0	0	0		
9357	0	0	0	0	0	0	0	0	0	0	0	0	7	6		0	0	0	2	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	2	1	0	0	0	0		
9553	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	3	0	0	0	0		
9807	0	0	0	0	0	0	884	0	0	0	0	0	14	14		0	0	0	1207	316	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	6	0	0	0	1	0		
9955	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	21	0	0	0						0						0			0	0	0	0			0	0	21	11	0	0	0	0		
10157	0	0	22	0	0	0	0	0	0	0	0	0	8	0			0	5	112	87	0	0						0						0			0	0	0	0			0	0	3	3	0	0	0	0		
10250	0	0	0	0	0	0	0	0	0	0	0	0	46	29		0	0	0	30	12	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			4	4	14	13	0	0	0	0		
10849	0	0	0	0	0	0	105	100	0	0	0	0	100	0			0	0	117	0	0	0						0						0			0	0	0	0			0	0	7	0	0	0	5	0		
10858	0	0	0	0	0	0	0	0	0	0	0	0	97	25		0	0	3	1273	231	0	0		0	0		0	0		0	0		0	3		0	0	0	0	0			899	0	143	69	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	63	48			0	0	41	0	0	0															0	0	0	0			0	0	11	15	0	0	30	0		
11640	0	0	0	0	0	0	0	0	0	0	0	0	219	0			0	210	225	0	0	202						0						2			0	0	0	0			0	0	23	9	0	0	0	0		
11837	0	0	0	0	0	0	0	0	0	0	0	0	28	24			0	0	3	0	0	0															0	0	0	0			3	0	0	4	0	0	0	0		
12030	0	219	207	169	0	0	329	711	0	0	0	0	2918	674			0	775	1062	82	0	276															0	0	0	0			0	0	0	0	370	0	168	0		
12058	0	0	0	0	0	0	0	0	0	0	0	0	52	10			0	15	79	29	0	22						0						0			0	0	0	0			0	0	2	26	1	0	26	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	66	0			0	50	131	0	0	61						0						0			0	0	0	0			0	0	70	16	0	0	0	0		
12245	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	7	0	0	0															0	0	0	0			1	0	0	5	0	0	6	0		
12311	182	498	0	3	449	2	4909	871	6848	1949	0	0	19563	3370	3370	0	0	1266	56092	14210	0	168	14210	0	0	0	0	98	6848	0	0	0	0	41	1949	0	0	0	8469	862	0	0	0	0	19769	10065	636	0	939	51		
12647	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	0	6	0	0	0		
12656	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	0	6	1	0	10	0		
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
12946	2	0	0	0	0	0	55	1	0	0	0	0	162	49		0	0	0	540	219	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	200	70	41	1	39	25		
12955	76	0	0	0	0	0	0	0	2	0	0	0	10	4			0	0	192	112	0	0															0	0	0	0			0	0	2	6	0	0	0	0		
13037	0	0	0	0	0	0	0	0	0	0	0	0	11	6			0	0	1262	1206	0	0															0	0	49	0			2	0	5	5	0	0	0	0		
13103	0	0	0	0	0	0	0	0	0	0	0	0	23	0		0	0	0	56	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	56	10	13	0	0	0		
13251	0	0	0	0	0	0	0	0	0	0	0	0	11	7			0	0	2	1	0	0						0						0			0	0	0	0			0	0	1	4	0	0	0	0		
13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
14052	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	0	0	0	0															0	0	0	0			0	0	0	8	0	0	0	0		
14155	0	0	0	0	0	0	0	0	0	0	0	0	30	4			0	7	67	4	0	0						0						0			0	0	0	0			0	0	63	19	0	0	0	0		
14258	0	0	0	0	0	0	0	0	0	0	0	0	18	7		0	0	0	136	125	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	10	0	1	0	11		
14409	0	0	0	0	85	0	32	23	0	2	0	0	17038	4303	4303	0	0	2610	58743	9950	0	6195	9950	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16944	2285	25537	7807	8	0	0	0	0	
14454	0	0	0	0	0	0	0	0	3	1	0	0	1	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
14650	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	32	0	0	0															0	0	0	0			0	0	16	27	2	0	16	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0		
14865	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	10	0	0	0						0						0			0	0	0	0			0	2	10	6	0	0	0	0		
15536	0	0	0	0	0	0	0	0	652	248	0	0	295	4		0	0	0	659	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	7	39	4	0	0	0		
16337	0	0	0	0	0	0	0	0	0	0	0	0	99	30		0	0	0	74	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	74	69	0	0	0	0		
16458	0	0	0	0	0	0	0	12	0	0	0	0	44	17			0	14	50	31	0	18															0	0	0	0			0	0	1	1	0	0	0	0		
16551	0	0	36	35	0	0	0	0	0	0	0	0	72	1			0	21	91	11	0	23															0	0	0	0			0	0	19	15	0	0	2	0		
16748	0	0	0	0	0	0	0	0	0	0	0	0	17	1			0	0	88	0	0	0															0	0	0	0			0	0	85	16	0	0	3	0		
16944	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	8	2	0	0															0	0	0	0			0	0	6	1	2	0	0	0		
16953	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	11	0	0	0						0						0			0	0	0	0			0	0	11	0	0	0	0	0		
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
17147	0	0	0	1	0	0	3	6	24	0	0	0	105	26		0	0	0	556	109	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	360	72	0	0	29	31		
17259	0	0	0	0	0	0	0	0	0	0	0	0	12	1			0	11	36	0	0	36															0	0	0	0			0	0	0	0	0	0	0	0		
17464	0	0	0	0	0	0	0	4	0	0	0	0	331	113		0	0	0	457	28	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			25	8	404	206	0	0	0	0		
17839	4	1	0	0	0	0	0	7	0	0	0	0	33	1			0	0	220	180	0	0															0	0	1	0			0	0	18	7	15	2	17	0		
17950	0	0	0	12	0	0	0	1	0	0	0	0	13	0		0	0	0	36	6	0	16		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	14	0	0	0	0	0	0	
18050	0	1	0	0	0	0	0	0	0	0	0	0	30	7			0	0	64	5	0	0															0	0	0	0			0	0	59	22	0	0	0	0		
18135	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	7	0	0	0															0	0	0	0			0	0	0	0	0	21	0	7		
18368	0	0	0	0	0	0	0	0	108	22	0	0	45	6		0	0	0	110	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	15			0	0	2	2	0	0	0	0		
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
18827	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	31	0	0	0															0	0	0	0			0	0	30	1	0	0	1	0		
18836	0	0	0	0	0	0	0	0	0	0	0	0	76	0			0	0	109	0	0	0															0	0	0	0			0	0	109	76	0	0	0	0		
18854	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	3	2	0	0	0						0						0			0	0	0	0			0	0	2	1	0	0	0	0		
18957	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	2	17	0	0	2						0						0			0	0	0	0			2	0	13	2	0	0	0	0		
19356	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	28	28	0	0															0	0	0	0			0	0	0	4	2	0	0	0		
19730	0	0	0	0	0	0	0	0	0	0	0	0	163	130		0	0	26	80	0	0	75		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	5	7	0	0	0	0		
19936	0	0	0	0	0	0	0	0	0	0	0	0	17	3			0	9	60	35	0	7															0	0	0	0			0	0	14	3	2	0	4	0		
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	3	0	0	0	0		
20147	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	17	0	0	0															0	0	0	0			5	1	12	1	0	0	0	0		
20259	0	0	0	0	0	0	0	0	0	0	0	0	21	9			0	0	32	0	0	25						25						0			0	0	0	0			0	0	7	12	0	0	0	0		
20370	0	0	0	0	0	0	0	0	0	0	0	0	53	31			0	0	55	46	0	0															46	31	0	0			0	0	9	22	0	0	0	0	0	
20512	0	0	0	0	4	0	69	0	0	0	0	0	37	11			0	0	133	35	0	0															0	0	0	0			0	0	25	26	0	0	0	0		
20633	0	0	0	0	0	0	0	0	0	0	0	0	28	10			0	0	44	0	0	0															0	0	0	0			0	0	36	11	7	0	8	0		
20754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	22	0	0	21						0						0			0	0	0	0			0	0	1	0	0	0	0	0		
20839	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	19	7	0	0															0	0	0	0			0	0	0	0	4	0	12	0		
20857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
20866	0	0	0	0	0	0	0	0	0	0	0	0	8	3			0	0	31	0	0	0															0	0	0	0			0	0	31	5	0	0	0	0		
21256	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0															0	0	0	0			0	0	0	3	0	0	0	0		
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	0	0	0	0	0		
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0		
21658	0	0	0	0	0	0	0	18	0	0	0	0	44	3			0	8	8	0	0	0						0						8			0	0	0	0			0	0	8	14	1	0	0	0		
22048	248	15	0	0	0	0	203	69	0	0	0	0	303	40			0	0	2186	836	0	200						0						0			0	0	0	0			0	0	527	125	54	0	172	0		
22235	0	0	0	0	0	0	274	0	0	0	0	0	314	7		0	0	273	916	473	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	154	34	0	0	15	0		
22356	0	0	0	0	0	0	0	0	0	0	0	0	40	17			0	1	108	64	0	0						0						1			0	0	0	0			3	8	32	14	0	0	9	0		
22459	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	29	0	0	0															0	0	0	0			1	0	28	8	0	0	0	0		
22543	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	12	0	0	0															0	0	0	0			0	0	12	3	0	0	0	0		
22552	0	0	0	0	0	0	0	0	0	0	0	0	32	0			0	31	11	0	0	0						0						31			0	0	0	0			0	0	11	1	0	0	0	0		
22730	0	0	0	0	0	0	0	0	0	0	0	0	55	15			0	0	18	10	0	0															0	0	0	0			0	0	8	40	0	0	0	0		
22936	0	0	14	0	0	0	0	0	0	0	0	0	29	1			0	0	77	0	0	0															0	0	0	0			0	0	63	26	2	0	0	0		
22954	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	13	0	0	0						0						0			0	0	0	0			0	0	13	9	0	0	0	0	0	
23036	0	0	0	0	0	0	0	0	0	0	0	0	16	0		0	0	2	47	0	0	2		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	25	14	0	0	20	0		
23045	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
23241	0	0	55	279	66	4	365	9	0	0	0	0	1003	173		0	0	177	5605	2669	0	543		0	0		0	122		0	0		0	8		0	0	0	379	13			0	11	1162	249	84	4	240	126		
23456	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	10	1	0	0						0						0			0	0	0	0			0	0	9	3	0	0	0	0		
23504	0	0	0	0	0	0	0	0	0	0	0	0	76	42		0	0	1	73	33	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	40	26	0	7	0	0		
23540	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0															0	0	0	0			0	0	4	2	0	0	0	0		
23643	0	0	0	0	0	0	0	0	0	0	0	0	43	7			0	0	123	59	0	0															0	0	0	0			0	0	64	36	0	0	0	0		
23755	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0															0	0	0	0			0	0	3	1	0	0	0	0		
23812	0	5	0	0	0	0	0	0	18	49	0	0	292	232		0	0	0	70	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	52	6	0	0	0	0		
24006	0	0	0	0	0	0	0	0	0	0	0	0	4	0		0	0	0	23	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	23	4	0	0	0	0		
24266	0	1	0	0	0	0	0	0	0	0	0	0	247	143		0	0	52	288	170	0	0		0	0		0	0		0	0		0	52		0	0	0	54	4			0	5	64	42	0	0	0	0		
24453	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	9	0	0	0															0	0	0	0			0	0	9	9	0	0	0	0		
24659	0	0	0	0	0	0	76	0	0	0	0	0	10	0			0	4	121	45	0	0						0						0			0	0	0	0			0	0	0	6	0	0	0	0		
24668	0	0	0	0	0	0	0	0	0	0	0	0	66	0			0	0	109	0	0	0															0	0	0	0			0	0	109	66	0	0	0	0		
24855	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0		
24949	0	0	0	0	0	0	0	0	0	0	0	0	50	0		0	0	0	206	0	0	0		0	0		0	0		0	0		0	0		0	0	0	41	0			16	3	57	47	0	0	92	0		
25357	0	0	0	0	0	0	0	0	0	0	0	0	16	0			0	15	59	0	0	55															0	0	0	0			0	0	4	1	0	0	0	0		
25647	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	132	0	0	0															0	0	0	0			0	0	132	8	0	0	0	0		
25852	0	0	0	0	0	0	0	0	0	0	0	0	86	5		0	0	0	159	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			9	2	90	54	25	0	60	0		
26149	0	1	0	0	0	0	3	1	0	0	0	0	3	0			0	0	9	0	0	0															0	0	0	0			0	0	6	1	0	0	0	0		
