RCON5562,RCON5563,RCON5564,RCON5565,RCON5566,RCON5567,RCON5568,RCON5569,RCON5570,RCON5571,RCON5572,RCON5573,RCON5574,RCON5575,RCON5576,RCON5577,RCON5578,RCON5579,RCON5580,RCON5581,RCON5582,RCON5583,RCON5584,RCON5585,RCON5586,RCON5587,RCON5588,RCON5589,RCON6860,RCON6999,IDRSSD,RCON9999
0,0,41,1678,35,4820,21,8070,165,3330,23,3006,17,6297,0,0,33,1702,38,5410,22,6459,210,5545,70,7339,35,9456,false,false,14865,2007-06-30
0,0,336,13875,221,37204,365,178737,358,10985,143,17526,141,43196,0,0,0,0,1,246,2,646,0,0,0,0,0,0,false,false,15536,2007-06-30
0,0,42,1998,60,8699,82,36703,435,9956,76,7784,63,20209,0,0,2,104,1,157,0,0,4,25,0,0,0,0,false,false,16337,2007-06-30
0,0,27,1099,46,5695,49,17179,239,5036,49,4658,11,3431,0,0,5,159,6,626,0,0,13,153,3,354,2,590,false,false,16458,2007-06-30
0,0,57,2907,35,4512,23,8895,261,5651,36,3973,13,3336,0,0,12,876,7,920,4,1338,29,509,3,479,0,0,false,false,16551,2007-06-30
0,0,3,39,1,143,1,278,49,1247,9,956,7,854,0,0,10,427,6,779,1,307,21,523,3,220,2,830,false,false,16748,2007-06-30
23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,313,7,1198,1,379,10,97,0,0,0,0,false,true,16944,2007-06-30
27,164,0,0,0,0,0,0,0,0,0,0,0,0,18,292,0,0,0,0,0,0,0,0,0,0,0,0,true,true,16953,2007-06-30
0,0,0,0,0,0,0,0,3,107,2,200,9,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,17110,2007-06-30
0,0,460,18166,259,35847,288,102876,1679,41808,363,42615,251,87734,0,0,284,11434,212,27773,38,9452,435,10491,97,10207,11,2836,false,false,17147,2007-06-30
0,0,33,1372,10,1619,4,1710,42,872,2,306,6,2733,114,45,0,0,0,0,0,0,0,0,0,0,0,0,true,false,17259,2007-06-30
0,0,192,8940,416,59028,500,218881,2651,49612,593,54132,463,121455,0,0,20,843,31,2508,19,3014,152,3502,27,2469,16,4446,false,false,17464,2007-06-30
0,0,61,1936,18,2580,14,7430,307,11058,26,2667,19,6570,0,0,20,544,20,3553,6,2201,57,1647,11,1964,2,952,false,false,17839,2007-06-30
0,0,129,4803,92,11687,44,17125,245,3944,21,2110,8,2118,0,0,44,1348,39,5478,18,5457,271,5786,27,2908,16,4363,false,false,17950,2007-06-30
0,0,123,4902,76,9883,50,18243,555,7248,22,2562,5,1250,0,0,121,4158,26,3594,8,1998,245,2633,4,341,2,818,false,false,18050,2007-06-30
0,0,4,143,17,2292,10,1770,84,3036,71,9283,67,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,18135,2007-06-30
0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,0,0,5,880,2,450,0,0,0,0,0,0,false,false,18377,2007-06-30
0,0,26,1172,19,2212,17,5898,65,1234,4,321,13,3182,0,0,0,0,1,48,0,0,2,27,0,0,1,141,false,false,18827,2007-06-30
0,0,85,2935,19,2217,17,4109,1,94,3,337,6,2151,0,0,25,447,17,1831,5,1256,1,3,0,0,0,0,false,false,18836,2007-06-30
0,0,27,1023,22,2329,27,8788,59,1637,13,1474,10,3458,0,0,53,1550,18,2459,5,484,70,1387,11,1079,5,945,false,false,18854,2007-06-30
63,162,0,0,0,0,0,0,0,0,0,0,0,0,86,96,0,0,0,0,0,0,0,0,0,0,0,0,true,true,18957,2007-06-30
0,0,13,348,3,228,7,1868,8,175,9,1024,10,3961,0,0,4,82,4,561,0,0,5,157,1,183,0,0,false,false,19356,2007-06-30
0,0,180,8482,295,42993,359,148074,352,10751,120,14438,120,41103,0,0,26,935,17,2327,7,2258,45,168,11,1579,4,1339,false,false,19730,2007-06-30
0,0,294,5659,71,11195,48,21569,866,7988,33,5258,19,4425,0,0,71,1009,13,2059,7,3122,177,2245,8,1109,6,600,false,false,19936,2007-06-30
0,0,0,0,0,0,0,0,4,107,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,0,0,false,false,19972,2007-06-30
0,0,39,1732,12,1843,3,1166,101,1821,7,764,3,505,0,0,26,1028,22,2669,5,1006,165,4625,14,1761,2,514,false,false,20053,2007-06-30
0,0,22,464,19,1913,11,3656,71,901,23,1274,2,315,87,68,0,0,0,0,0,0,0,0,0,0,0,0,true,false,20147,2007-06-30
0,0,2,90,7,1154,4,2185,55,960,18,2011,4,711,0,0,4,210,2,314,2,626,26,530,3,386,0,0,false,false,20259,2007-06-30
0,0,15,601,28,2891,48,13273,123,645,36,2851,18,5444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,20370,2007-06-30
120,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,20512,2007-06-30
0,0,48,1750,29,3258,50,18525,71,2482,24,2974,17,7597,0,85,0,0,0,0,0,0,0,0,1,85,0,0,false,false,20633,2007-06-30
0,0,44,1408,47,4735,77,22818,213,3552,31,2741,22,7166,0,0,19,657,11,1416,5,1071,16,443,2,30,2,260,false,false,20839,2007-06-30
0,0,12,443,9,1263,7,2364,61,1208,13,1834,7,1820,52,183,0,0,0,0,0,0,0,0,0,0,0,0,true,false,20857,2007-06-30
0,0,20,1508,48,8099,50,24092,117,2817,38,4244,33,10455,0,0,1,92,1,229,0,0,0,0,0,0,0,0,false,false,20866,2007-06-30
0,0,5,145,1,163,4,828,19,401,3,280,0,0,0,0,3,75,1,213,0,0,7,117,0,0,0,0,false,false,21256,2007-06-30
8,24,0,0,0,0,0,0,0,0,0,0,0,0,30,72,0,0,0,0,0,0,0,0,0,0,0,0,true,true,21359,2007-06-30
0,0,29,787,9,1230,10,3619,92,1716,6,661,1,3,0,0,3,146,2,238,0,0,11,367,8,697,1,384,false,false,21630,2007-06-30
0,0,77,3788,24,3170,14,6196,242,6902,18,1802,8,5034,225,304,0,0,0,0,0,0,0,0,0,0,0,0,true,false,21658,2007-06-30
0,0,37,1363,26,3377,43,25793,402,7445,60,5829,32,16657,0,0,2,101,6,874,3,899,43,1086,10,974,26,9030,false,false,22048,2007-06-30
0,0,98,3348,63,8861,85,36671,12,183,8,1225,6,2736,0,0,25,671,22,2939,7,2093,92,1762,13,902,5,1141,false,false,22235,2007-06-30
0,0,94,4619,68,10230,33,14374,266,7015,47,7709,24,10871,0,0,57,2868,24,3640,9,3272,207,6713,42,6953,10,3400,false,false,22356,2007-06-30
0,0,22,2037,20,2112,15,3154,116,2060,25,2149,25,4717,47,188,0,0,0,0,0,0,0,0,0,0,0,0,true,false,22459,2007-06-30
0,0,46,1772,32,4933,29,13835,99,1559,4,532,0,0,3,1,1,50,2,223,0,0,1,35,0,0,0,0,false,false,22543,2007-06-30
0,0,48,1905,17,2548,10,2942,134,2269,12,1509,8,2165,0,0,62,2506,28,3077,15,2235,341,7340,41,4361,11,2322,false,false,22552,2007-06-30
0,0,50,1420,30,3944,11,6131,60,1379,16,1757,9,3165,0,0,3,60,1,88,0,0,0,0,0,0,0,0,false,false,22730,2007-06-30
0,0,91,3008,77,10708,59,24651,472,9281,51,5958,20,5207,0,0,29,1121,14,2157,6,1947,41,1186,19,1804,19,4557,false,false,22936,2007-06-30
0,0,35,3016,14,1618,5,1782,249,4344,12,1321,8,2748,112,212,0,0,0,0,0,0,0,0,0,0,0,0,true,false,22954,2007-06-30
0,0,136,5256,96,12753,94,41611,897,17503,71,8776,37,13026,0,0,16,654,8,1005,0,0,12,350,4,353,0,0,false,false,23036,2007-06-30
0,0,11,391,9,1599,2,666,14,369,0,0,1,371,0,0,7,296,4,549,0,0,0,0,1,169,0,0,false,false,23045,2007-06-30
0,0,468,16540,262,32565,249,95509,3168,51135,319,30739,264,66695,0,0,422,14047,167,17936,57,15384,742,14141,100,11022,22,4048,false,false,23241,2007-06-30
0,0,53,2127,26,3932,12,4571,107,2093,16,1914,16,4916,0,0,54,2116,22,2890,5,1997,65,1459,12,1541,9,3625,false,false,23456,2007-06-30
0,0,16,950,81,10507,165,75685,778,18775,86,7651,45,12017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,23504,2007-06-30
0,0,10,440,3,454,8,2727,114,2048,7,818,5,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,23540,2007-06-30
183,288,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,true,true,23643,2007-06-30
0,0,42,1712,35,4662,55,24914,119,2837,20,2310,16,4364,0,0,2,118,3,464,1,341,9,136,0,0,0,0,false,false,23755,2007-06-30
0,0,89,3235,141,17091,204,79346,494,10257,121,11008,117,35972,0,0,0,0,2,400,4,1743,1,49,0,0,0,0,false,false,23812,2007-06-30
0,0,19,842,86,12072,145,62899,207,5685,60,5735,60,21889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,24006,2007-06-30
0,0,31,1648,46,6900,37,17967,42,1119,8,1186,21,9940,0,0,0,0,0,0,4,1631,0,0,0,0,0,0,false,false,24453,2007-06-30
0,0,23,1139,6,903,6,2488,73,1869,25,903,8,1911,0,0,16,572,6,878,1,329,20,507,8,1226,6,1221,false,false,24659,2007-06-30
0,0,61,2872,37,4426,14,5369,99,2370,15,1442,7,2586,0,0,11,315,4,612,0,0,43,855,4,479,0,0,false,false,24668,2007-06-30
1,34,0,0,0,0,0,0,0,0,0,0,0,0,8,120,0,0,0,0,0,0,0,0,0,0,0,0,true,true,24855,2007-06-30
0,0,96,4431,96,14526,78,34416,532,6386,98,12860,65,29492,0,0,23,622,14,1771,3,1005,100,1808,3,473,2,751,false,false,24949,2007-06-30
0,0,37,1525,15,2753,12,5618,115,3894,12,1806,6,3716,0,0,0,0,1,128,0,0,2,136,3,570,1,458,false,false,25357,2007-06-30
0,0,14,976,23,3897,32,22773,30,894,9,1316,4,1401,0,0,1,29,0,0,2,504,0,0,0,0,0,0,false,false,25647,2007-06-30
0,0,126,5469,109,15838,82,33526,351,8757,59,5722,31,6944,0,0,44,1900,23,3049,5,1542,116,2842,10,1469,2,449,false,false,25852,2007-06-30
0,0,99,3284,26,3339,14,5772,180,2369,34,1591,13,2132,0,0,15,405,3,495,0,0,7,235,2,107,0,0,false,false,26149,2007-06-30
0,0,104,4249,56,6240,94,48077,593,13122,19,2262,15,3924,0,0,32,1346,18,2147,1,46,36,568,23,2467,19,6638,false,false,26242,2007-06-30
13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2094,27,2983,9,2780,69,982,2,241,0,0,false,true,26457,2007-06-30
0,0,3,141,1,116,2,1162,13,321,1,250,0,0,0,0,2,68,2,274,1,339,51,1146,2,239,2,538,false,false,26765,2007-06-30
0,0,25,1573,42,8091,73,38108,179,7286,59,10085,62,30665,1,13,0,0,0,0,0,0,0,0,0,0,0,0,true,false,26859,2007-06-30
0,0,68,2282,101,13319,109,44520,317,5423,51,4878,16,3799,0,0,6,210,6,789,5,1365,0,0,0,0,0,0,false,false,26916,2007-06-30
0,0,68,3048,55,6940,70,24995,407,10438,107,12169,68,25570,0,0,7,235,8,596,1,1,7,191,1,42,1,352,false,false,27548,2007-06-30
0,0,47,1843,48,6283,29,14923,59,1024,4,384,9,2811,0,0,5,193,13,1492,0,0,2,18,0,0,0,0,false,false,27614,2007-06-30
0,0,11,457,53,7668,69,31062,177,4858,81,9323,58,19835,0,0,0,0,1,191,1,1,0,0,0,0,0,0,false,false,27838,2007-06-30
522,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,50,6559,25,7652,551,6033,6,446,1,214,false,true,27847,2007-06-30
0,0,9,537,52,8059,172,80703,26,1034,11,1913,18,7005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,28013,2007-06-30
0,0,31,991,18,2126,17,6341,71,1702,10,1169,14,3666,0,0,27,1060,22,2930,8,2031,33,648,8,766,1,392,false,false,28152,2007-06-30
0,0,26,715,16,2363,14,7555,105,1752,11,876,16,6021,0,0,19,719,5,677,2,722,73,939,7,659,3,1095,false,false,28255,2007-06-30
0,0,124,3102,31,4179,18,6060,89,2181,17,2006,27,9114,11,20,0,0,0,0,0,0,0,0,0,0,0,0,true,false,28349,2007-06-30
0,0,0,0,1,57,2,550,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,28406,2007-06-30
32,0,5,180,11,722,7,2100,0,0,0,0,0,0,0,0,1,58,1,77,0,0,0,0,0,0,0,0,false,false,28572,2007-06-30
0,0,56,2034,21,2570,22,6629,41,1068,24,2606,7,2131,0,0,3,115,5,453,3,849,3,107,2,300,1,250,false,false,28732,2007-06-30
0,0,17,605,59,7921,124,54526,206,4626,74,6164,70,23605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,29104,2007-06-30
0,0,48,2289,49,6929,27,12267,90,1847,19,1752,10,4877,0,0,9,377,3,507,0,0,5,92,0,0,0,0,false,false,29252,2007-06-30
0,0,259,9463,115,14908,74,25562,1046,15635,53,5055,20,6381,0,0,639,14872,90,9459,43,11578,352,3045,1,10,0,0,false,false,29636,2007-06-30
0,0,40,1424,8,1196,19,5720,224,2173,4,389,4,1195,5,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,29850,2007-06-30
0,0,19,692,12,1857,15,6230,226,5821,32,4943,21,8534,5,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,29944,2007-06-30
0,0,17,674,21,3288,15,8577,64,1343,10,912,8,3012,0,0,10,592,15,2004,10,2343,14,519,8,716,2,365,false,false,29953,2007-06-30
0,0,32,1640,12,987,4,779,40,1291,10,902,2,600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,30052,2007-06-30
0,0,20,613,5,684,7,2864,181,2531,17,2217,13,4358,0,0,47,1866,31,4311,23,7980,377,6658,67,7443,51,16857,false,false,30155,2007-06-30
0,0,236,10943,210,32507,207,92166,479,11437,79,10579,55,19305,5,14,0,0,0,0,0,0,0,0,0,0,0,0,true,false,30258,2007-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,30418,2007-06-30
0,0,70,3264,120,16252,148,59491,397,8346,34,3445,47,12527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,30502,2007-06-30
0,0,11,606,19,2584,34,14123,173,4617,41,3308,19,4715,0,0,3,63,3,517,0,0,5,177,2,230,0,0,false,false,30650,2007-06-30
0,64550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,30810,2007-06-30
0,0,16,706,27,3600,45,18053,221,5695,48,5929,45,14004,0,0,12,521,5,561,2,563,1,16,0,0,0,0,false,false,30856,2007-06-30
