RCON5562,RCON5563,RCON5564,RCON5565,RCON5566,RCON5567,RCON5568,RCON5569,RCON5570,RCON5571,RCON5572,RCON5573,RCON5574,RCON5575,RCON5576,RCON5577,RCON5578,RCON5579,RCON5580,RCON5581,RCON5582,RCON5583,RCON5584,RCON5585,RCON5586,RCON5587,RCON5588,RCON5589,RCON6860,RCON6999,IDRSSD,RCON9999
0,0,6,124,3,456,2,1107,46,529,3,438,1,528,51,292,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1557,2002-06-30
0,0,174,6062,51,6758,52,21997,503,11617,53,7066,42,14025,48,95,0,0,0,0,0,0,0,0,0,0,0,0,true,false,1632,2002-06-30
136,360,0,0,0,0,0,0,0,0,0,0,0,0,15,194,0,0,0,0,0,0,0,0,0,0,0,0,true,true,1669,2002-06-30
0,0,119,4984,39,5039,35,18994,260,5323,38,4046,29,12858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,1829,2002-06-30
10,20,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,true,true,1856,2002-06-30
0,0,52,1161,3,376,7,4643,519,20639,52,6967,20,7972,19,95,0,0,0,0,0,0,0,0,0,0,0,0,true,false,2040,2002-06-30
0,0,107,2851,20,2325,6,2093,298,3251,4,594,1,348,0,0,15,327,0,0,1,300,76,766,4,576,0,0,false,false,2161,2002-06-30
0,0,1,83,3,598,7,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2376,2002-06-30
7,45,0,0,0,0,0,0,0,0,0,0,0,0,25,126,0,0,0,0,0,0,0,0,0,0,0,0,true,true,2451,2002-06-30
0,35,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,true,true,2554,2002-06-30
0,0,25,784,55,7801,89,48016,255,6286,98,9083,1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,2732,2002-06-30
0,0,7,357,0,0,4,1431,44,602,2,200,6,1866,0,0,21,1181,19,2821,15,4423,169,6023,29,3539,14,2713,false,false,2750,2002-06-30
0,0,157,5768,90,12282,69,26401,604,12414,75,8214,55,16824,0,0,13,468,6,773,5,1626,1,75,4,666,1,215,false,false,2938,2002-06-30
77,95,0,0,0,0,0,0,0,0,0,0,0,0,313,304,0,0,0,0,0,0,0,0,0,0,0,0,true,true,2956,2002-06-30
33,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1400,21,2460,9,2916,848,21258,39,5303,11,2824,false,true,3252,2002-06-30
38,167,0,0,0,0,0,0,0,0,0,0,0,0,143,655,0,0,0,0,0,0,0,0,0,0,0,0,true,true,3458,2002-06-30
,,10,538,74,11195,126,59232,617,26127,103,7278,48,9541,,,,,,,,,,,,,,,false,false,3506,2002-06-30
0,0,57,2333,28,3590,44,8498,280,6742,55,6593,45,23553,8,4,0,0,0,0,0,0,0,0,0,0,0,0,true,false,3579,2002-06-30
0,0,61,1915,17,2142,24,10961,159,2705,11,1304,7,1775,0,0,16,341,9,1166,9,3578,54,956,5,696,2,362,false,false,3720,2002-06-30
0,0,21,691,8,1221,5,2856,199,4576,24,3292,19,5660,0,0,43,1238,13,1102,14,2365,142,2947,46,4209,36,7848,false,false,3953,2002-06-30
0,0,58,2422,32,4155,17,7161,121,2646,22,2699,3,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,4138,2002-06-30
0,0,26,817,13,2383,18,10688,117,2166,7,963,6,3323,0,0,1,75,1,183,0,0,2,42,0,0,0,0,false,false,4147,2002-06-30
0,0,54,1881,9,985,13,4955,230,4382,24,2814,14,5068,0,0,103,3388,12,1430,0,0,744,7416,9,1130,1,305,false,false,4156,2002-06-30
0,0,113,3596,24,3448,9,3494,133,1606,5,333,6,1876,0,0,159,3034,10,1185,5,1448,52,627,5,290,2,198,false,false,4231,2002-06-30
0,0,47,1999,36,4879,47,20951,156,3262,22,2546,16,6174,14,12,0,0,0,0,0,0,0,0,0,0,0,0,true,false,4437,2002-06-30
0,0,11,360,2,203,0,0,15,286,2,311,0,0,0,0,7,259,2,286,0,0,14,318,1,200,0,0,false,false,4745,2002-06-30
0,0,131,5984,106,15267,85,50116,193,3145,9,1163,5,708,0,0,0,0,1,164,1,283,0,0,0,0,0,0,false,false,4839,2002-06-30
0,0,20,1099,27,4193,40,20257,73,1810,37,3483,20,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5005,2002-06-30
0,0,23,687,15,2152,6,2934,106,1872,20,1931,8,2300,0,0,0,0,0,0,0,0,4,82,0,0,2,462,false,false,5050,2002-06-30
0,0,10,444,15,1940,58,30263,11,380,4,211,2,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5069,2002-06-30
210,276,0,0,0,0,0,0,0,0,0,0,0,0,113,120,0,0,0,0,0,0,0,0,0,0,0,0,true,true,5135,2002-06-30
0,0,175,6592,161,19936,98,35327,339,4972,26,2545,11,3897,0,0,42,1487,32,3823,7,1565,62,1024,8,595,0,0,false,false,5210,2002-06-30
0,0,45,1998,54,7796,69,29861,251,7418,108,17380,110,40146,0,0,4,243,10,1165,4,1544,11,262,2,335,0,0,false,false,5247,2002-06-30
0,0,77,3224,29,3636,28,12962,51,1165,10,451,10,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5274,2002-06-30
0,0,1,19,6,635,16,7656,26,509,18,1581,20,4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5331,2002-06-30
0,0,39,2089,48,7438,61,29024,290,6867,58,6034,27,9775,0,0,3,93,3,497,6,1712,5,195,2,175,1,400,false,false,5461,2002-06-30
0,0,16,555,1,103,0,0,100,1740,6,576,2,629,0,0,17,568,13,1463,3,914,136,2984,29,2871,11,2194,false,false,5751,2002-06-30
0,0,85,5349,174,28022,189,94891,587,14744,73,12222,49,18418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,5939,2002-06-30
0,0,94,2442,25,4250,28,9215,218,3933,24,2696,20,6586,0,0,40,783,6,812,1,383,59,1236,5,579,2,554,false,false,6039,2002-06-30
38,53,0,0,0,0,0,0,0,0,0,0,0,0,41,82,0,0,0,0,0,0,0,0,0,0,0,0,true,true,6057,2002-06-30
38,17,0,0,0,0,0,0,0,0,0,0,0,0,46,60,0,0,0,0,0,0,0,0,0,0,0,0,true,true,6141,2002-06-30
406,838,0,0,0,0,0,0,0,0,0,0,0,0,80,220,0,0,0,0,0,0,0,0,0,0,0,0,true,true,6329,2002-06-30
37,111,0,0,0,0,0,0,0,0,0,0,0,0,22,119,0,0,0,0,0,0,0,0,0,0,0,0,true,true,6842,2002-06-30
0,0,68,3222,82,11867,88,44521,296,5645,30,3627,27,10546,0,0,2,53,1,113,0,0,2,8,0,0,1,365,false,false,6972,2002-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,7009,2002-06-30
44,104,0,0,0,0,0,0,0,0,0,0,0,0,34,149,0,0,0,0,0,0,0,0,0,0,0,0,true,true,7045,2002-06-30
0,0,19,597,1,155,0,0,142,1508,9,865,1,50,0,0,24,1136,4,686,0,0,208,1880,2,176,0,0,false,false,7157,2002-06-30
0,0,26,1778,62,12446,86,34706,258,5992,90,9016,59,16723,0,0,0,0,0,0,0,0,7,233,0,0,2,60,false,false,7166,2002-06-30
16,123,,,,,,,,,,,,,14,197,,,,,,,,,,,,,true,true,7456,2002-06-30
48,229,0,0,0,0,0,0,0,0,0,0,0,0,16,67,0,0,0,0,0,0,0,0,0,0,0,0,true,true,7634,2002-06-30
0,0,0,0,0,0,1,694,138,3721,30,3823,14,3925,0,0,0,0,0,0,0,0,44,1082,17,2886,11,2261,false,false,8033,2002-06-30
0,0,15,495,5,519,0,0,78,1495,11,1198,2,553,0,0,55,2143,20,2436,12,3398,109,1937,11,1227,3,559,false,false,8154,2002-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,8417,2002-06-30
0,0,27,734,6,602,2,460,181,3146,20,2389,6,1514,0,0,20,805,4,537,1,298,104,2449,19,2536,6,1518,false,false,8462,2002-06-30
,,378,11373,105,10094,83,22330,1840,10799,90,5829,65,12432,,,240,5374,74,7817,7,3389,623,3226,22,1385,4,378,false,false,8547,2002-06-30
,,17,725,8,1127,10,2943,55,1024,4,555,1,434,3,14,,,,,,,,,,,,,true,false,8631,2002-06-30
0,0,191,9582,278,40318,265,111806,888,26572,173,16163,93,20613,0,0,1,34,3,504,4,1159,0,0,0,0,0,0,false,false,9115,2002-06-30
0,0,31,2004,45,6101,20,7757,126,2757,17,1964,5,482,0,0,0,0,0,0,0,0,0,0,1,117,0,0,false,false,9160,2002-06-30
0,0,169,6517,100,15209,84,33080,280,6091,35,4342,11,3583,0,0,9,181,17,2422,13,4355,4,26,0,0,0,0,false,false,9339,2002-06-30
0,0,6,129,12,1605,24,10551,294,9596,85,12559,91,38103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,9357,2002-06-30
0,0,8,147,1,187,0,0,69,1119,40,899,5,557,0,0,41,1664,62,5684,35,4548,134,2314,134,7054,115,9601,false,false,9553,2002-06-30
0,0,131,5658,184,31107,215,103904,378,8885,79,12007,48,23389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,9807,2002-06-30
37,171,,,,,,,,,,,,,102,284,,,,,,,,,,,,,true,true,9955,2002-06-30
0,0,11,323,1,53,0,0,66,1229,7,632,7,2360,0,0,33,980,13,1679,6,1754,303,7523,41,5705,14,4058,false,false,10157,2002-06-30
0,0,40,2259,44,5965,35,16020,489,10882,56,6562,24,468,0,0,5,211,2,400,1,275,5,82,0,0,0,0,false,false,10250,2002-06-30
0,0,86,2697,36,5582,39,17089,153,2863,9,957,5,1293,0,0,42,1311,15,2222,5,2264,95,2015,16,1550,22,4757,false,false,10849,2002-06-30
,,53,5193,36,5310,21,8883,310,6941,38,3668,23,6581,,,49,2240,49,6530,8,2504,287,7478,61,5694,20,3511,false,false,10858,2002-06-30
169,109,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,true,true,11145,2002-06-30
35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,993,4,533,6,779,138,3652,25,3873,3,961,false,true,11350,2002-06-30
0,0,82,2332,26,2659,24,8076,310,5494,33,3846,15,4224,0,0,64,1509,13,1173,3,785,149,3366,28,2871,26,6683,false,false,11640,2002-06-30
,,13,160,0,0,1,603,92,1392,12,1136,34,16117,,,11,241,0,0,0,0,10,144,2,149,0,0,false,false,11837,2002-06-30
0,0,178,6512,61,8393,37,13941,816,15899,55,8744,34,13200,0,0,120,6902,28,6970,10,3120,109,3145,3,514,6,1938,false,false,12030,2002-06-30
138,342,,,,,,,,,,,,,62,329,,,,,,,,,,,,,true,true,12058,2002-06-30
0,0,54,1886,18,2360,24,13700,123,2290,15,1301,4,1774,0,0,14,431,1,144,6,2534,40,1069,9,985,8,2870,false,false,12142,2002-06-30
0,0,96,3410,46,6295,15,6393,118,1843,6,611,0,0,0,0,4,63,4,178,2,666,2,25,1,14,0,0,false,false,12245,2002-06-30
0,0,2119,96721,2208,278194,2420,959614,12345,327069,2209,205169,2412,603097,0,0,203,8859,111,13083,46,14157,600,16431,134,16727,33,7369,false,false,12311,2002-06-30
5,58,0,0,0,0,0,0,0,0,0,0,0,0,52,305,0,0,0,0,0,0,0,0,0,0,0,0,true,true,12357,2002-06-30
0,0,30,1144,15,1907,7,2303,88,2311,17,1610,5,2302,25,51,0,0,0,0,0,0,0,0,0,0,0,0,true,false,12647,2002-06-30
7,67,,,,,,,,,,,,,10,75,,,,,,,,,,,,,true,true,12656,2002-06-30
0,0,17,1169,21,2985,29,9687,75,2291,12,1710,6,2638,0,0,0,0,0,0,1,150,0,0,0,0,0,0,false,false,12937,2002-06-30
0,0,104,3654,45,5359,41,15716,529,8098,44,4031,29,9237,0,0,34,1007,13,1723,12,3799,25,453,8,1146,1,338,false,false,12946,2002-06-30
0,0,24,802,12,1533,19,8696,142,2783,27,2942,15,4013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,true,false,12955,2002-06-30
856,423,,,,,,,,,,,,,7,1,,,,,,,,,,,,,true,true,13037,2002-06-30
0,0,97,5181,144,20767,121,48162,460,11291,83,9147,57,15282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,13103,2002-06-30
51,170,0,0,0,0,0,0,0,0,0,0,0,0,51,146,0,0,0,0,0,0,0,0,0,0,0,0,true,true,13251,2002-06-30
0,0,161,11092,222,30537,220,94627,826,25876,314,34007,299,93024,0,0,0,0,0,0,0,0,1,53,3,234,2,773,false,false,13309,2002-06-30
19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,966,13,1707,6,1584,205,2711,21,1964,4,672,false,true,13457,2002-06-30
97,202,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,0,0,0,0,0,0,0,0,0,0,true,true,14052,2002-06-30
0,0,43,1008,1,156,0,0,339,6207,27,3580,5,1768,0,0,50,2016,18,2261,3,813,425,6838,21,2341,2,265,false,false,14155,2002-06-30
,,18,1116,26,3818,69,31292,304,5439,95,9739,72,24547,,,0,0,2,200,1,268,1,36,0,0,2,608,false,false,14258,2002-06-30
0,0,246,10524,632,78699,858,343172,2563,64991,840,87134,945,325471,0,0,0,0,0,0,2,504,2,52,1,73,0,0,false,false,14409,2002-06-30
0,0,11,512,11,1064,4,806,54,755,24,658,1,184,0,0,9,328,6,512,2,318,51,1071,24,779,5,642,false,false,14454,2002-06-30
105,46,,,,,,,,,,,,,11,143,,,,,,,,,,,,,true,true,14650,2002-06-30
7,60,0,0,0,0,0,0,0,0,0,0,0,0,56,302,0,0,0,0,0,0,0,0,0,0,0,0,true,true,14753,2002-06-30
0,0,26,1066,11,1181,6,4158,47,1293,13,1312,9,3789,0,0,6,176,3,244,5,1731,89,2234,28,2942,16,5752,false,false,14865,2002-06-30
,,1,67,1,100,6,3235,77,1996,21,1975,8,3161,,,0,0,1,95,1,45,0,0,0,0,0,0,false,false,14931,2002-06-30
0,0,2,123,7,944,21,10364,79,1208,4,349,2,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,14940,2002-06-30
,,57,2655,102,15020,117,46742,95,2839,36,4436,36,14408,,,0,0,1,169,0,0,0,0,0,0,0,0,false,false,15536,2002-06-30
0,0,79,3670,129,18724,141,64917,313,7445,76,8582,47,16475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,15732,2002-06-30
0,0,153,4814,66,9190,50,22257,301,6416,37,3940,19,5378,0,0,6,187,2,283,1,312,11,178,0,0,0,0,false,false,16337,2002-06-30
0,0,29,1307,23,3140,10,3280,74,1670,17,1685,10,2185,0,0,0,0,0,0,2,715,6,136,3,344,0,0,false,false,16355,2002-06-30
0,0,31,1212,53,6442,59,20003,398,7391,27,2360,11,2814,17,40,0,0,0,0,0,0,0,0,0,0,0,0,true,false,16458,2002-06-30
0,0,33,1310,10,1329,1,263,134,2541,19,2304,5,1191,0,0,9,420,4,432,0,0,18,640,1,112,0,0,false,false,16551,2002-06-30
62,59,,,,,,,,,,,,,12,14,,,,,,,,,,,,,true,true,16748,2002-06-30
,,4,291,12,1599,46,22177,72,3363,31,3268,43,13827,,,0,0,0,0,1,123,0,0,0,0,0,0,false,false,16766,2002-06-30
24,42,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,0,0,true,true,16944,2002-06-30
14,72,0,0,0,0,0,0,0,0,0,0,0,0,12,222,0,0,0,0,0,0,0,0,0,0,0,0,true,true,16953,2002-06-30
,,0,0,0,0,0,0,1,0,2,170,2,1006,,,,,,,,,,,,,,,false,false,17110,2002-06-30
0,0,94,4039,61,8075,86,37644,885,20749,130,15574,135,44844,0,0,23,683,2,143,1,253,67,2009,17,2434,5,1139,false,false,17147,2002-06-30
69,59,0,0,0,0,0,0,0,0,0,0,0,0,158,44,0,0,0,0,0,0,0,0,0,0,0,0,true,true,17259,2002-06-30
0,0,126,7111,184,26413,181,79044,960,18374,123,12687,71,19524,0,0,6,266,8,252,4,416,6,195,2,331,1,405,false,false,17464,2002-06-30
0,0,58,1845,18,2874,13,5692,48,1169,7,1270,3,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,17549,2002-06-30
0,0,170,7752,35,4122,21,7478,287,10804,29,2843,28,7403,0,0,19,588,9,1215,9,2681,89,4859,18,1961,11,2476,false,false,17839,2002-06-30
0,0,25,1038,11,1198,7,1840,77,837,14,1115,4,747,0,0,21,662,3,393,7,2058,36,449,3,318,2,506,false,false,17950,2002-06-30
0,0,109,4188,36,4788,30,13323,519,7468,19,2181,4,2095,0,0,101,3564,13,1566,7,2134,180,1756,5,603,1,297,false,false,18050,2002-06-30
0,0,154,4418,134,17712,119,57194,253,3393,105,6930,64,16522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,18126,2002-06-30
0,0,10,341,21,2972,18,5768,87,2214,28,2677,17,4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,18135,2002-06-30
0,0,10,188,20,1547,69,29885,343,7526,97,8033,100,22207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,18368,2002-06-30
0,0,0,0,2,148,0,0,0,0,0,0,0,0,0,0,2,59,2,279,1,298,0,0,0,0,0,0,false,false,18377,2002-06-30
0,0,30,1166,18,1950,25,6389,54,1379,14,975,8,1448,0,0,1,100,1,17,0,0,2,92,0,0,0,0,false,false,18827,2002-06-30
,,127,3808,24,3052,16,4852,7,271,2,499,2,1621,86,9,,,,,,,,,,,,,true,false,18836,2002-06-30
0,0,11,311,0,0,7,2222,22,274,0,0,5,1621,55,165,0,0,0,0,0,0,0,0,0,0,0,0,true,false,18854,2002-06-30
,,106,4631,181,23514,300,197963,464,10254,89,7583,62,25994,,,0,0,1,209,0,0,0,0,0,0,0,0,false,false,18863,2002-06-30
77,142,0,0,0,0,0,0,0,0,0,0,0,0,62,105,0,0,0,0,0,0,0,0,0,0,0,0,true,true,18957,2002-06-30
0,0,25,542,5,681,12,5105,27,594,14,2043,14,5600,11,44,0,0,0,0,0,0,0,0,0,0,0,0,true,false,19356,2002-06-30
0,0,193,8152,175,16765,191,79386,319,9058,75,9359,73,7849,38,61,0,0,0,0,0,0,0,0,0,0,0,0,true,false,19730,2002-06-30
174,330,0,0,0,0,0,0,0,0,0,0,0,0,23,85,0,0,0,0,0,0,0,0,0,0,0,0,true,true,19936,2002-06-30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,19972,2002-06-30
23,83,0,0,0,0,0,0,0,0,0,0,0,0,11,92,0,0,0,0,0,0,0,0,0,0,0,0,true,true,20053,2002-06-30
42,70,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,true,true,20147,2002-06-30
8,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,652,3,358,0,0,false,true,20259,2002-06-30
0,0,39,1149,47,5169,38,9470,288,6288,45,4936,13,3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,20370,2002-06-30
178,45,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,true,true,20512,2002-06-30
0,0,99,3092,34,4749,35,13721,30,562,4,334,3,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,20633,2002-06-30
0,0,0,0,0,0,0,0,21,381,4,681,0,0,8,86,0,0,0,0,0,0,0,0,0,0,0,0,true,false,20754,2002-06-30
0,0,63,1839,27,2981,36,12609,170,2559,17,1830,9,2833,0,0,35,1303,7,990,7,1950,2,7,0,0,0,0,false,false,20839,2002-06-30
0,0,14,424,9,1125,2,665,58,1408,6,608,6,1141,0,0,19,717,12,1557,2,506,124,3706,42,4416,14,2072,false,false,20857,2002-06-30
,,27,2138,37,5047,15,5840,206,2965,30,4095,7,1527,,,1,99,3,441,0,0,1,15,0,0,0,0,false,false,20866,2002-06-30
5,54,,,,,,,,,,,,,7,12,,,,,,,,,,,,,true,true,21256,2002-06-30
7,23,,,,,,,,,,,,,33,66,,,,,,,,,,,,,true,true,21359,2002-06-30
0,0,30,705,3,523,5,1662,169,3548,8,973,3,1135,0,0,7,179,1,125,0,0,20,543,3,528,0,0,false,false,21630,2002-06-30
115,142,0,0,0,0,0,0,0,0,0,0,0,0,155,250,0,0,0,0,0,0,0,0,0,0,0,0,true,true,21658,2002-06-30
0,0,251,5849,26,3118,14,4561,384,8368,63,7973,41,22554,0,0,3,92,2,225,1,5,53,1467,11,1066,18,6656,false,false,22048,2002-06-30
0,0,212,6212,71,10475,103,47032,24,694,10,1320,6,2876,0,0,43,1406,15,2102,7,1877,14,260,5,396,9,2032,false,false,22235,2002-06-30
0,0,81,3659,62,8336,30,9149,662,12892,63,7337,33,11872,0,0,41,1958,16,2487,5,1944,247,5433,65,5997,18,2701,false,false,22356,2002-06-30
0,0,54,1794,23,2432,14,3495,91,1247,27,1157,12,1781,0,0,61,1898,15,1486,0,0,193,1721,2,170,0,0,false,false,22459,2002-06-30
0,0,29,1279,26,3545,16,4873,130,1952,2,53,5,1650,0,0,2,56,0,0,0,0,0,0,0,0,1,125,false,false,22543,2002-06-30
59,162,0,0,0,0,0,0,0,0,0,0,0,0,116,454,0,0,0,0,0,0,0,0,0,0,0,0,true,true,22552,2002-06-30
86,120,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,22730,2002-06-30
0,0,306,6178,91,8702,38,11308,554,6696,45,3577,26,6369,0,0,47,865,21,1768,2,192,42,746,17,1019,7,1403,false,false,22936,2002-06-30
0,0,19,1068,7,1130,5,2183,0,0,12,1871,1,271,0,0,46,2406,12,1770,1,198,159,5982,7,572,2,505,false,false,22954,2002-06-30
0,0,102,8594,47,6350,39,16342,299,7339,47,5583,29,10937,0,0,18,608,7,903,1,326,5,120,1,1,0,0,false,false,23036,2002-06-30
36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,269,2,371,0,0,0,0,2,290,1,224,false,true,23045,2002-06-30
0,0,858,29075,383,49604,313,119040,3688,47629,309,34104,198,68213,0,0,796,24585,232,27168,66,17453,925,11895,72,7648,24,5727,false,false,23241,2002-06-30
0,0,39,1487,25,3350,17,6335,40,1079,8,642,5,882,0,0,2,28,1,137,0,0,0,0,0,0,0,0,false,false,23344,2002-06-30
60,197,0,0,0,0,0,0,0,0,0,0,0,0,96,173,0,0,0,0,0,0,0,0,0,0,0,0,true,true,23456,2002-06-30
0,0,56,1964,146,12084,193,41287,827,15701,92,8228,39,8359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,23504,2002-06-30
0,0,4,164,5,540,6,1133,146,1716,2,208,7,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,23540,2002-06-30
239,390,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,true,true,23643,2002-06-30
0,0,46,1843,26,3270,30,9021,166,3322,23,2388,10,3090,0,0,3,149,2,276,0,0,11,143,0,0,1,398,false,false,23755,2002-06-30
0,0,198,4025,130,17355,134,51861,537,8212,95,6823,74,17693,0,0,1,30,2,333,4,1342,4,59,0,0,1,311,false,false,23812,2002-06-30
0,0,6,367,37,6178,47,21246,140,3156,30,2769,6,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,24006,2002-06-30
0,0,76,3758,145,21875,175,73777,2368,41563,218,19926,175,46371,0,0,2,54,7,28,17,3588,107,2612,35,3302,27,7251,false,false,24266,2002-06-30
0,0,39,1576,21,2993,11,5075,66,1278,6,480,7,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,24453,2002-06-30
0,0,13,344,7,999,1,387,100,1633,35,1795,4,503,0,0,14,560,6,697,5,301,36,735,32,1566,5,420,false,false,24659,2002-06-30
0,0,76,2645,27,3542,14,5639,222,4038,8,698,7,1894,33,93,0,0,0,0,0,0,0,0,0,0,0,0,true,false,24668,2002-06-30
1,18,0,0,0,0,0,0,0,0,0,0,0,0,8,152,0,0,0,0,0,0,0,0,0,0,0,0,true,true,24855,2002-06-30
0,0,76,3028,50,8109,54,23988,360,9562,68,9015,40,16058,16,68,0,0,0,0,0,0,0,0,0,0,0,0,true,false,24949,2002-06-30
0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,true,25357,2002-06-30
0,0,122,4589,186,24856,320,135835,31276,101096,183,19019,174,61705,0,0,3,155,3,363,0,0,13,155,4,460,2,416,false,false,25450,2002-06-30
0,0,11,644,17,2896,12,4037,107,4185,33,5182,24,10013,0,0,0,0,0,0,1,360,0,0,0,0,0,0,false,false,25647,2002-06-30
0,0,198,7365,68,9353,45,31215,409,8609,36,6209,7,2550,0,0,45,1680,21,2718,4,1738,218,4939,15,1545,2,847,false,false,25852,2002-06-30
0,0,53,2547,14,2003,15,7063,85,2305,10,1304,2,937,0,0,16,719,5,711,2,699,23,1280,1,102,1,405,false,false,26149,2002-06-30
0,0,35,1509,26,3678,44,17762,155,4620,42,4272,30,10306,0,0,0,0,2,340,0,0,0,0,0,0,0,0,false,false,26233,2002-06-30
0,0,126,4947,58,6993,53,35311,1100,16643,13,1446,1,185,168,15,0,0,0,0,0,0,0,0,0,0,0,0,true,false,26242,2002-06-30
12,14,0,0,0,0,0,0,0,0,0,0,0,0,76,47,0,0,0,0,0,0,0,0,0,0,0,0,true,true,26457,2002-06-30
