RCON5562,RCON5563,RCON5564,RCON5565,RCON5566,RCON5567,RCON5568,RCON5569,RCON5570,RCON5571,RCON5572,RCON5573,RCON5574,RCON5575,RCON5576,RCON5577,RCON5578,RCON5579,RCON5580,RCON5581,RCON5582,RCON5583,RCON5584,RCON5585,RCON5586,RCON5587,RCON5588,RCON5589,RCON6860,RCON6999,IDRSSD,RCON9999
,,44,686,21,3032,33,16352,367,6875,79,6911,61,19183,,,42,1292,14,1359,11,2194,133,3777,38,2567,23,3981,false,false,3953,2009-06-30
,,51,2422,64,10379,34,13925,128,2877,27,3296,23,8011,,,1,12,3,349,1,439,0,0,0,0,0,0,false,false,4138,2009-06-30
,,65,2431,22,2942,26,14351,192,3350,37,3672,15,5567,,,118,4062,29,3250,7,1929,360,5572,21,2205,5,1200,false,false,4156,2009-06-30
,,141,4973,45,6124,23,9104,77,1573,8,931,3,1482,,,164,4348,27,3192,7,1332,25,432,4,347,1,80,false,false,4231,2009-06-30
,,73,3345,57,7043,63,24751,163,3650,44,4518,22,4344,,,8,552,5,834,3,836,3,111,2,353,1,450,false,false,4437,2009-06-30
,,101,3935,103,14950,106,42737,174,1937,18,1639,13,2062,,,,,,,,,,,,,,,false,false,4839,2009-06-30
,,5,264,13,2115,46,20105,35,874,11,924,10,3743,,,,,,,,,,,,,,,false,false,5005,2009-06-30
,,2,147,7,1284,63,38876,7,321,0,0,5,2297,,,,,,,,,,,,,,,false,false,5069,2009-06-30
,,118,3766,56,7055,52,18609,499,9716,39,4209,18,6517,,,135,5323,66,8656,32,9123,131,2921,37,3576,24,5261,false,false,5135,2009-06-30
,,96,3621,134,16386,140,55948,216,4863,46,3947,33,9608,,,19,857,18,2151,11,2691,40,737,8,671,3,734,false,false,5210,2009-06-30
,,4,160,5,870,19,11097,20,827,4,743,1,994,,,,,,,,,,,,,,,false,false,5331,2009-06-30
,,28,1460,63,9133,119,55242,216,6418,77,7064,69,22389,,,0,0,3,457,4,1264,6,265,0,0,1,440,false,false,5461,2009-06-30
12,91,,,,,,,,,,,,,,,19,835,8,1120,3,586,110,2905,34,2828,24,4505,false,true,5751,2009-06-30
,,86,2751,23,2768,19,8924,174,3554,25,2988,17,6915,,,29,869,1,125,3,643,73,1500,7,789,2,498,false,false,6039,2009-06-30
41,15,,,,,,,,,,,,,51,77,,,,,,,,,,,,,true,true,6141,2009-06-30
,,162,11342,88,12845,60,21999,1004,24425,79,9420,18,6267,,,52,1525,17,1985,9,2390,144,3426,11,1738,0,0,false,false,6329,2009-06-30
,,13,624,28,3894,68,29422,437,10693,106,10465,131,40509,,,0,0,0,0,1,337,4,103,0,0,1,261,false,false,6972,2009-06-30
,,0,0,0,0,0,0,0,0,2,79,4,2518,,,,,,,,,,,,,,,false,false,7009,2009-06-30
,,67,3082,33,4828,11,4511,41,864,5,408,4,1028,93,54,,,,,,,,,,,,,true,false,7045,2009-06-30
,,21,578,5,705,0,0,76,1138,12,1363,4,1954,,,22,996,7,1228,0,0,124,1788,3,250,1,434,false,false,7157,2009-06-30
18,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,676,17,2719,2,596,136,3487,23,3807,4,1174,false,true,7456,2009-06-30
,,62,1638,20,2373,11,2152,220,3500,40,4200,45,21880,30,60,,,,,,,,,,,,,true,false,7634,2009-06-30
,,12,670,16,2286,10,2872,148,3020,48,5067,22,6488,,,4,99,9,1064,3,906,24,628,10,831,8,975,false,false,8033,2009-06-30
,,27,945,4,579,1,491,107,2005,21,2470,14,3777,,,18,693,7,747,1,375,61,1720,14,1815,6,1898,false,false,8462,2009-06-30
,,14,482,10,1374,7,2172,46,1127,11,1329,13,4061,,,2,4,1,140,0,0,7,35,0,0,0,0,false,false,8631,2009-06-30
,,3,165,11,1563,47,21661,229,6112,105,10799,137,36131,,,,,,,,,,,,,,,false,false,9357,2009-06-30
,,4,105,6,688,0,0,34,887,12,1211,7,2462,,,33,1345,52,6528,25,6223,69,1510,41,3584,41,7373,false,false,9553,2009-06-30
,,31,1808,75,12578,165,81075,207,7500,62,8800,58,21939,,,,,,,,,,,,,,,false,false,9807,2009-06-30
,,13,461,7,726,8,4632,141,1490,8,788,11,6048,139,149,,,,,,,,,,,,,true,false,9955,2009-06-30
,,9,256,3,403,12,6490,52,1162,5,620,7,1373,,,21,723,12,1203,3,729,78,1439,16,987,4,830,false,false,10157,2009-06-30
,,33,1601,95,15879,107,51673,808,17853,204,17915,102,32853,,,0,0,0,0,2,763,0,0,0,0,0,0,false,false,10250,2009-06-30
,,51,2175,36,6154,34,15705,82,1790,8,1438,6,2770,,,54,2169,14,2332,11,4990,78,2321,6,961,11,5353,false,false,10849,2009-06-30
,,65,2916,36,4882,35,10628,4741,25588,129,10501,78,22915,,,63,3093,76,11008,19,5428,357,9427,108,11732,34,8235,false,false,10858,2009-06-30
,,150,1134,82,12725,55,25364,81,1132,1,139,1,500,77,0,,,,,,,,,,,,,true,false,11145,2009-06-30
,,75,2101,33,3982,32,11047,324,6823,52,5877,26,7158,,,79,2057,36,4403,19,5670,132,2489,52,5114,40,7184,false,false,11640,2009-06-30
,,18,1005,8,1113,18,6592,21,496,7,684,2,1099,,,11,445,7,879,3,1172,8,111,0,0,1,275,false,false,11837,2009-06-30
,,220,10339,95,16161,78,35520,718,13340,45,5140,20,8051,,,215,9095,73,13619,23,7508,134,2659,8,1043,3,1241,false,false,12030,2009-06-30
,,48,1705,24,3049,37,15484,105,2391,23,2850,11,3023,,,13,354,6,898,4,1078,35,997,3,358,2,301,false,false,12142,2009-06-30
,,108,6626,71,9652,25,8886,96,2021,12,1197,0,0,,,1,10,2,110,2,582,5,101,0,0,0,0,false,false,12245,2009-06-30
,,4145,177622,4436,567781,4853,1875064,16323,472125,2990,314778,2751,859877,,,420,17330,253,28788,73,17381,562,14193,116,13091,47,12395,false,false,12311,2009-06-30
,,9,269,21,3266,15,6544,142,3315,35,4248,16,6241,,,19,851,13,2093,11,3990,54,954,12,1134,10,2585,false,false,12647,2009-06-30
14,64,,,,,,,,,,,,,11,51,,,,,,,,,,,,,true,true,12656,2009-06-30
,,11,756,19,2901,122,25436,128,1605,7,1048,13,5859,,,0,0,2,395,0,0,0,0,0,0,0,0,false,false,12937,2009-06-30
,,124,5056,92,12130,82,33073,671,14340,88,10995,46,15557,,,61,2198,23,2269,18,4580,30,372,4,554,4,1003,false,false,12946,2009-06-30
,,53,2058,28,4357,47,21846,114,2571,23,3183,16,3722,,,1,62,1,188,2,820,1,54,0,0,0,0,false,false,12955,2009-06-30
,,72,2318,27,3240,27,5211,146,2593,12,1215,12,5105,,,10,360,2,351,0,0,0,0,1,134,1,297,false,false,13037,2009-06-30
,,83,4273,152,26066,220,115223,557,16213,82,13453,60,29426,,,,,,,,,,,,,,,false,false,13103,2009-06-30
4560,147,,,,,,,,,,,,,35,387,,,,,,,,,,,,,true,true,13251,2009-06-30
,,8,130,2,228,0,0,39,433,1,116,2,1237,,,19,453,7,737,5,1923,126,1688,11,796,7,1543,false,false,13457,2009-06-30
,,94,3933,11,1624,29,17873,82,1689,13,1346,6,3401,,,3,192,2,381,2,747,13,244,3,299,0,0,false,false,14052,2009-06-30
,,32,1335,16,2428,9,3819,365,4950,7,953,3,1061,,,122,4395,48,7843,6,1838,451,8978,29,4306,5,1594,false,false,14155,2009-06-30
,,8,418,6,672,8,1937,65,1246,4,684,1,395,,,8,426,3,346,2,689,18,402,11,870,4,495,false,false,14454,2009-06-30
26,95,,,,,,,,,,,,,15,60,,,,,,,,,,,,,true,true,14650,2009-06-30
16,49,,,,,,,,,,,,,41,209,,,,,,,,,,,,,true,true,14753,2009-06-30
,,65,2976,60,8524,26,9862,193,4303,32,3257,23,7853,,,40,2063,64,9029,33,9923,234,5988,96,11289,31,7789,false,false,14865,2009-06-30
5,,2,21,1,99,2,1243,0,0,0,0,0,0,0,,27,1721,9,620,4,1375,145,4940,14,2184,3,1012,false,false,14977,2009-06-30
,,209,7748,287,43295,448,194629,283,10738,117,11832,139,40535,,,0,0,0,0,3,794,0,0,0,0,0,0,false,false,15536,2009-06-30
,,45,2053,63,9214,91,42164,436,9748,73,7499,64,19234,,,3,115,4,621,2,459,2,45,0,0,0,0,false,false,16337,2009-06-30
,,16,780,46,5972,73,65689,220,4677,39,3917,20,10020,,,4,217,6,518,1,411,5,47,2,268,3,395,false,false,16458,2009-06-30
,,58,2831,30,3720,23,9311,211,5004,31,3146,14,4418,,,14,642,7,1485,6,1734,40,797,1,115,3,779,false,false,16551,2009-06-30
,,13,450,10,1287,3,888,61,937,2,115,2,376,,,11,392,13,1734,2,698,20,423,5,715,2,470,false,false,16748,2009-06-30
26,28,,,,,,,,,,,,,27,67,,,,,,,,,,,,,true,true,16944,2009-06-30
26,131,,,,,,,,,,,,,17,274,,,,,,,,,,,,,true,true,16953,2009-06-30
,,0,0,0,0,0,0,3,102,9,730,8,1956,,,,,,,,,,,,,,,false,false,17110,2009-06-30
,,468,19578,304,40932,320,138102,1633,33956,334,39915,317,115080,,,261,10432,206,25902,85,24275,365,9103,93,9220,31,6432,false,false,17147,2009-06-30
,,20,1124,10,1605,5,2271,25,596,5,822,6,2706,113,29,,,,,,,,,,,,,true,false,17259,2009-06-30
,,167,6930,358,47609,491,216835,2293,45997,525,46182,375,106844,,,10,543,9,1208,7,1961,113,2625,18,1896,11,3207,false,false,17464,2009-06-30
,,83,3416,66,8660,43,16297,236,4467,32,3404,11,3571,,,52,1995,34,5135,26,7703,274,5288,28,3271,12,3124,false,false,17950,2009-06-30
,,71,2806,60,7267,47,19348,379,6124,27,2818,9,2671,,,107,3954,31,4409,3,992,191,2492,7,764,0,0,false,false,18050,2009-06-30
,,4,156,16,944,11,2896,80,2832,67,8674,61,18410,,,,,,,,,,,,,,,false,false,18135,2009-06-30
1,0,,,,,,,,,,,,,,,0,0,6,956,2,399,0,0,0,0,0,0,false,true,18377,2009-06-30
,,70,2846,68,7578,49,16127,126,2547,22,1773,30,9765,,,3,58,3,201,0,0,5,89,0,0,0,0,false,false,18827,2009-06-30
,,89,2960,22,3282,25,7229,1,10,3,286,5,1221,,,22,551,15,1579,6,1568,0,0,0,0,0,0,false,false,18836,2009-06-30
,,23,943,26,3731,26,10828,138,3324,26,3410,20,7071,,,53,2088,22,3059,7,2155,72,1475,16,1351,8,2301,false,false,18854,2009-06-30
,,36,1022,10,1472,17,5780,84,1488,17,2318,11,3056,90,56,0,0,0,0,0,0,0,0,0,0,0,0,true,false,18957,2009-06-30
,,9,263,4,196,7,3190,5,50,8,1129,13,5502,,,3,39,1,70,0,0,8,108,1,153,2,346,false,false,19356,2009-06-30
,,125,5342,290,37673,414,166324,272,5988,126,14250,150,42161,,,19,718,18,2102,9,3401,42,973,16,1738,4,1067,false,false,19730,2009-06-30
,,126,2599,51,8012,39,17326,228,677,30,4513,21,6767,,,45,260,21,3013,17,5122,63,543,12,1601,6,1745,false,false,19936,2009-06-30
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,false,true,19972,2009-06-30
104,53,,,,,,,,,,,,,85,89,,,,,,,,,,,,,true,true,20053,2009-06-30
,,56,3019,41,6845,45,23555,154,4248,21,3122,4,1983,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,20370,2009-06-30
1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,20512,2009-06-30
,,64,2413,47,6331,73,28892,118,3007,24,2726,7,1554,,,0,0,0,0,0,0,0,0,2,330,1,427,false,false,20633,2009-06-30
,,15,488,13,1518,11,3368,49,873,16,1883,10,3217,,,22,797,22,2677,11,2199,88,2755,40,4136,50,10293,false,false,20857,2009-06-30
,,13,665,37,6054,51,25617,74,2370,27,3512,33,9837,,,1,89,0,0,2,589,0,0,0,0,0,0,false,false,20866,2009-06-30
,,3,148,3,271,6,1369,17,188,3,182,0,0,3,8,,,,,,,,,,,,,true,false,21256,2009-06-30
,,5,251,4,872,0,0,33,884,8,1603,0,0,37,103,,,,,,,,,,,,,true,false,21359,2009-06-30
,,23,702,9,1254,12,3582,60,624,4,458,4,1383,,,2,128,2,231,0,0,17,450,9,790,1,359,false,false,21630,2009-06-30
,,64,3008,24,3433,15,5942,113,2445,13,1752,8,2976,,,102,4516,45,6465,12,3500,134,2944,17,2299,6,1649,false,false,21658,2009-06-30
,,46,1960,39,5108,52,34589,397,7195,56,6025,25,10503,,,1,36,3,396,3,825,27,619,6,433,24,9579,false,false,22048,2009-06-30
,,43,1876,50,5841,34,9778,215,4616,60,5186,37,9791,,,38,1936,27,2958,22,4629,152,3199,66,6481,24,5058,false,false,22356,2009-06-30
,,24,811,13,1856,14,3621,187,2966,19,1440,12,3220,,,30,1239,2,379,1,417,84,900,2,235,0,0,false,false,22459,2009-06-30
,,40,1754,33,5022,39,16284,76,1122,2,170,0,0,,,0,0,3,520,0,0,0,0,0,0,0,0,false,false,22543,2009-06-30
76,171,,,,,,,,,,,,,104,346,,,,,,,,,,,,,true,true,22552,2009-06-30
,,51,1423,31,3831,19,7754,62,1597,18,1746,13,4073,,,3,38,1,72,0,0,0,0,0,0,0,0,false,false,22730,2009-06-30
,,62,2406,81,11026,90,37544,377,7214,43,4945,19,4596,,,31,1067,19,2520,8,2090,59,1506,20,2915,10,2160,false,false,22936,2009-06-30
0,0,9,406,20,2876,11,3730,186,2918,27,2870,15,3360,0,0,57,2256,30,3972,6,1390,144,3088,17,1776,19,4515,false,false,22954,2009-06-30
,,115,5689,98,12313,111,46471,445,10688,62,6286,33,9599,,,10,419,9,863,1,387,15,415,1,1,1,286,false,false,23036,2009-06-30
27,30,,,,,,,,,,,,,,,6,204,4,578,0,0,0,0,2,212,0,0,false,true,23045,2009-06-30
,,371,14405,255,32936,227,93089,2792,42106,303,28957,278,83214,,,308,11069,155,18199,48,14117,650,12082,103,10047,31,5671,false,false,23241,2009-06-30
,,58,2547,30,4568,15,4923,103,1822,11,1040,17,6833,,,42,1798,23,3095,7,3442,58,1239,16,2329,9,3366,false,false,23456,2009-06-30
,,21,1203,79,100013,183,84278,720,23717,93,10920,46,19655,,,0,0,1,190,1,500,0,0,0,0,0,0,false,false,23504,2009-06-30
,,6,171,3,353,12,6282,57,1312,19,2735,7,2023,,,0,0,1,240,0,0,0,0,0,0,0,0,false,false,23540,2009-06-30
260,229,,,,,,,,,,,,,19,15,,,,,,,,,,,,,true,true,23643,2009-06-30
,,30,1344,28,3353,42,20663,101,2291,18,2069,9,2991,,,4,185,0,0,2,731,8,92,1,125,0,0,false,false,23755,2009-06-30
,,49,1067,95,12507,201,83390,317,7844,109,11167,102,30034,,,0,0,7,1335,2,812,1,100,0,0,0,0,false,false,23812,2009-06-30
,,17,1073,55,7707,123,55280,219,5464,71,8388,77,33052,,,,,,,,,,,,,,,false,false,24006,2009-06-30
,,9,502,27,3480,29,12863,34,719,9,1656,16,7243,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,24453,2009-06-30
21,163,,,,,,,,,,,,,,,13,388,7,898,1,334,49,928,14,1092,9,1779,false,true,24659,2009-06-30
,,36,1530,29,3765,22,9668,91,1876,21,2578,5,736,,,6,213,4,551,3,776,49,727,3,343,3,683,false,false,24668,2009-06-30
0,9,,,,,,,,,,,,,12,90,,,,,,,,,,,,,true,true,24855,2009-06-30
,,278,11103,205,28976,174,77621,599,7632,102,10906,87,24551,66,137,,,,,,,,,,,,,true,false,24949,2009-06-30
,,28,1070,14,2546,20,17377,23,918,7,1144,9,4833,,,4,257,0,0,3,1142,0,0,0,0,0,0,false,false,25357,2009-06-30
,,9,418,19,2868,21,9399,14,334,5,665,1,756,,,0,0,2,462,0,0,0,0,0,0,0,0,false,false,25647,2009-06-30
,,104,6746,21,2642,11,6072,120,4754,8,847,4,1234,,,5,146,3,243,4,1652,15,1375,1,105,0,0,false,false,26149,2009-06-30
,,104,4201,63,8015,94,50483,453,9175,27,2292,12,5540,,,38,1667,58,8511,2,822,23,410,11,609,29,4857,false,false,26242,2009-06-30
,,14,396,3,392,2,1049,10,255,3,315,0,0,,,52,1963,26,2549,10,2105,83,1081,2,144,1,436,false,false,26457,2009-06-30
,,6,414,18,3400,52,27840,103,3968,34,5392,22,10819,,,5,149,2,308,1,458,27,840,0,0,1,315,false,false,26765,2009-06-30
,,20,1244,41,7638,73,37658,197,7452,55,9582,63,30891,,,0,0,0,0,0,0,21,255,0,0,0,0,false,false,26859,2009-06-30
,,72,2405,89,11876,130,53594,350,6816,60,5095,17,2916,,,5,277,6,804,8,2588,1,31,0,0,0,0,false,false,26916,2009-06-30
,,68,3968,57,9815,73,41398,469,13160,125,16644,97,35106,,,2,71,7,573,1,302,3,105,1,81,1,223,false,false,27548,2009-06-30
,,43,1512,51,6044,26,8657,52,1300,6,718,6,1546,,,3,166,12,1204,0,0,2,73,0,0,0,0,false,false,27614,2009-06-30
,,279,10194,70,11520,51,27130,269,4720,12,1581,3,1800,530,515,,,,,,,,,,,,,true,false,27847,2009-06-30
,,49,1635,24,4447,18,7223,89,1868,10,1393,4,1406,107,0,,,,,,,,,,,,,true,false,28152,2009-06-30
,,18,712,14,1925,20,9717,81,1578,20,1856,15,3890,,,12,495,6,902,4,1573,65,945,9,998,3,847,false,false,28255,2009-06-30
,,102,2055,36,4562,26,8549,94,2164,28,2398,26,10890,12,14,,,,,,,,,,,,,true,false,28349,2009-06-30
,,0,0,2,202,1,304,1,30,0,0,1,1000,,,,,,,,,,,,,,,false,false,28406,2009-06-30
0,0,8,481,4,627,6,2230,0,0,0,0,0,0,0,0,2,55,0,0,0,0,0,0,0,0,0,0,false,false,28572,2009-06-30
,,48,1834,20,3118,19,7557,33,849,16,1529,9,3736,,,3,125,4,499,3,360,4,121,3,427,1,250,false,false,28732,2009-06-30
,,38,1790,51,9067,102,53460,349,7245,63,10030,65,30330,,,,,,,,,,,,,,,false,false,29104,2009-06-30
,,47,1919,44,6073,26,11947,94,2060,11,1102,8,4074,14,7,,,,,,,,,,,,,true,false,29252,2009-06-30
,,155,5133,64,8299,49,20098,1128,16657,61,6399,33,9965,,,630,16259,88,9557,45,14491,393,3503,0,0,0,0,false,false,29636,2009-06-30
,,28,1127,15,2181,20,5603,204,1780,8,1006,2,491,,,0,0,1,203,0,0,4,21,0,0,0,0,false,false,29850,2009-06-30
,,13,608,16,2257,28,18743,66,1091,5,577,14,5366,,,14,657,18,2349,20,7608,13,301,5,470,7,2854,false,false,29953,2009-06-30
,,16,622,18,2362,7,2016,27,502,4,411,1,467,,,0,0,1,177,0,0,1,5,0,0,0,0,false,false,30052,2009-06-30
,,195,9695,196,34693,168,80168,489,11685,78,9816,49,19418,10,20,,,,,,,,,,,,,true,false,30258,2009-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,30418,2009-06-30
,,63,3335,123,16150,166,66048,434,11216,41,3497,55,16991,,,,,,,,,,,,,,,false,false,30502,2009-06-30
,,9,496,28,4286,32,15408,226,4445,43,2336,36,6987,,,2,50,3,494,0,0,1,43,2,266,0,0,false,false,30650,2009-06-30
0,173944,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,30810,2009-06-30
85,180,,,,,,,,,,,,,,,5,95,4,489,0,0,34,783,8,593,1,247,false,true,31134,2009-06-30
,,15,669,24,3233,38,17680,152,4596,49,4087,28,8542,,,1,20,1,75,0,0,2,32,0,0,0,0,false,false,31255,2009-06-30
119,233,,,,,,,,,,,,,52,74,,,,,,,,,,,,,true,true,31657,2009-06-30
,,76,2819,54,6621,26,8482,183,3668,25,1813,11,3607,73,47,,,,,,,,,,,,,true,false,31826,2009-06-30
,,34,806,3,337,0,0,115,2696,10,1283,12,3735,,,16,650,7,979,1,363,128,3304,27,3137,22,4851,false,false,31835,2009-06-30
,,31,1686,14,1962,12,3383,32,796,8,970,3,509,,,13,395,5,800,3,836,37,689,8,923,2,499,false,false,32234,2009-06-30
,,32,894,12,1401,12,3807,77,1726,9,1079,1,560,,,,,,,,,,,,,,,false,false,32766,2009-06-30
,,56,1925,40,6052,50,25073,249,6705,60,8348,48,17052,,,18,624,20,2697,12,3296,46,1174,13,1534,23,6143,false,false,33147,2009-06-30
,,55,3326,91,17135,154,88530,259,9641,75,11881,50,23125,,,3,155,2,418,1,254,0,0,0,0,0,0,false,false,33259,2009-06-30
,,14,702,12,1472,3,1289,129,2623,11,906,6,1922,,,28,906,13,1421,7,1737,120,2193,21,2182,14,1729,false,false,33268,2009-06-30
,,41,649,5,762,1,438,7,261,10,1170,3,419,,,2,111,11,1718,8,2411,23,484,4,458,3,295,false,false,33549,2009-06-30
,,19,982,43,6129,65,27346,140,4217,31,3762,29,9769,,,0,0,1,149,1,184,1,57,0,0,0,0,false,false,33727,2009-06-30
17,28,,,,,,,,,,,,,0,65,,,,,,,,,,,,,true,true,33754,2009-06-30
,,30,1250,3,390,1,391,37,832,2,191,0,0,,,4,133,5,495,4,1126,44,1674,0,0,0,0,false,false,33839,2009-06-30
,,9,255,7,969,11,4652,69,1940,18,2113,12,4618,,,10,496,25,3403,7,1493,61,1138,16,1323,7,1798,false,false,33857,2009-06-30
,,68,2405,88,11570,130,51665,413,7575,87,7962,116,25306,,,49,1711,53,4098,59,17816,171,5581,37,5133,18,5966,false,false,34153,2009-06-30
0,0,8,204,0,0,4,936,30,633,8,608,2,543,0,0,18,640,9,802,2,658,33,613,8,785,3,572,false,false,34359,2009-06-30
,,37,2085,59,8879,56,21221,218,3507,32,3661,18,5342,,,1,77,0,0,0,0,1,0,0,0,0,0,false,false,34425,2009-06-30
,,257,8043,81,10495,47,21072,148,3433,22,1951,10,2441,,,2,42,1,90,0,0,8,262,4,548,0,0,false,false,34434,2009-06-30
91,218,,,,,,,,,,,,,,,0,0,1,195,0,0,2,12,0,0,0,0,false,true,34452,2009-06-30
,,148,7022,259,25478,394,124811,1441,13824,177,6947,140,18306,,,12,368,6,609,6,759,34,577,0,0,0,0,false,false,34537,2009-06-30
145,99,,,,,,,,,,,,,332,431,,,,,,,,,,,,,true,true,34555,2009-06-30
,,66,2552,37,4669,47,19923,262,5111,22,2377,7,2795,,,43,1211,13,1356,7,2881,114,1427,1,194,0,0,false,false,34742,2009-06-30
,,9,461,10,1497,6,2173,14,318,5,642,3,799,,,1,75,4,626,1,323,3,130,2,380,0,0,false,false,34836,2009-06-30
23,44,,,,,,,,,,,,,41,29,,,,,,,,,,,,,true,true,34863,2009-06-30
,,70,3049,26,3627,20,5926,222,4028,31,2522,7,1000,,,63,2409,34,5034,8,1691,169,2628,10,1406,1,1,false,false,35057,2009-06-30
,,0,0,0,0,1,892,0,0,0,0,0,0,,,,,,,,,,,,,,,false,false,35301,2009-06-30
,,6,141,41,6282,157,73489,41,1417,25,2783,31,7399,,,,,,,,,,,,,,,false,false,35570,2009-06-30
,,10,300,6,1023,1,380,137,3721,11,1530,3,1984,7,39,,,,,,,,,,,,,true,false,35646,2009-06-30
,,43,2507,21,2866,16,7699,143,3041,13,1510,6,2113,,,20,911,8,682,4,844,46,910,7,497,2,417,false,false,35842,2009-06-30
,,51,2071,101,13103,160,65696,510,10157,144,11922,118,29571,,,0,0,1,112,0,0,2,48,0,0,0,0,false,false,36054,2009-06-30
,,98,4035,75,9767,66,23327,205,5453,55,7871,29,11679,,,52,1545,35,3789,22,6101,70,1837,27,3216,13,3595,false,false,36344,2009-06-30
,,21,529,6,832,6,3073,97,2063,12,1331,5,1355,,,38,1398,26,3222,16,3862,356,7794,98,11330,27,6143,false,false,36456,2009-06-30
,,8,255,27,3767,44,17773,136,3677,56,6045,42,11322,,,1,47,1,193,0,0,0,0,0,0,0,0,false,false,36858,2009-06-30
,,49,1395,33,4259,10,5994,229,5207,18,1882,7,2528,70,72,,,,,,,,,,,,,true,false,36933,2009-06-30
,,24,720,10,1353,13,4757,42,840,14,1229,7,1096,,,46,1837,28,3786,16,5024,84,2107,24,1206,9,2846,false,false,37051,2009-06-30
35,51,,,,,,,,,,,,,,,9,336,15,2196,2,595,42,831,2,181,0,0,false,true,37341,2009-06-30
