RCON5562,RCON5563,RCON5564,RCON5565,RCON5566,RCON5567,RCON5568,RCON5569,RCON5570,RCON5571,RCON5572,RCON5573,RCON5574,RCON5575,RCON5576,RCON5577,RCON5578,RCON5579,RCON5580,RCON5581,RCON5582,RCON5583,RCON5584,RCON5585,RCON5586,RCON5587,RCON5588,RCON5589,RCON6860,RCON6999,IDRSSD,RCON9999
7,31,,,,,,,,,,,,,,,36,1633,2,302,0,0,115,2943,9,1476,0,0,false,true,14977,2011-03-31
,,19,807,39,4927,46,16418,200,4101,37,4097,16,5638,,,5,210,4,366,2,727,4,22,4,372,2,275,false,false,16458,2011-03-31
,,56,2848,41,5117,28,6906,170,4099,35,2495,15,3414,,,13,430,14,1615,9,1841,38,553,5,298,4,1355,false,false,16551,2011-03-31
,,18,619,11,1394,3,990,36,608,6,602,4,1421,,,13,571,15,2417,5,1748,25,572,9,1001,2,798,false,false,16748,2011-03-31
26,24,,,,,,,,,,,,,,,6,334,4,617,1,355,9,189,0,0,0,0,false,true,16944,2011-03-31
27,151,,,,,,,,,,,,,20,312,0,0,0,0,0,0,0,0,0,0,0,0,true,true,16953,2011-03-31
,,0,0,0,0,0,0,1,12,6,644,5,1637,,,,,,,,,,,,,,,false,false,17110,2011-03-31
,,700,27857,597,75055,734,303363,2195,45056,601,59219,604,169769,,,354,13224,288,34295,124,33376,501,11346,155,14594,80,15181,false,false,17147,2011-03-31
,,19,1261,6,686,8,2809,19,1375,3,462,6,1534,113,22,,,,,,,,,,,,,true,false,17259,2011-03-31
,,111,4303,245,31198,370,156993,1240,26085,307,30192,189,49595,,,11,637,9,1358,4,1064,55,836,15,1165,3,58,false,false,17464,2011-03-31
,,79,3260,78,10382,43,15218,262,5319,40,4141,22,6764,,,52,1866,40,5663,27,7388,260,5036,21,2185,14,3525,false,false,17950,2011-03-31
,,68,2821,63,7968,56,22665,368,5252,34,3706,12,3222,,,119,5082,36,4860,8,2477,165,2138,8,868,0,0,false,false,18050,2011-03-31
,,5,194,6,507,12,4146,79,2641,61,7924,55,16659,,,,,,,,,,,,,,,false,false,18135,2011-03-31
,,2,32,0,0,1,510,0,0,0,0,0,0,,,0,0,6,878,1,214,0,0,0,0,0,0,false,false,18377,2011-03-31
,,63,2515,49,5581,47,14977,124,3074,25,2221,31,8790,,,0,0,2,151,0,0,3,51,0,0,0,0,false,false,18827,2011-03-31
,,36,1653,27,3246,33,10137,46,848,3,342,1,719,,,26,705,17,1879,9,1788,34,554,2,287,0,0,false,false,18836,2011-03-31
,,46,1401,31,3428,15,6947,350,5140,79,8353,52,20495,,,39,1259,18,2498,8,2723,85,2175,18,2070,4,1434,false,false,18854,2011-03-31
,,18,544,5,580,7,1843,41,649,11,1418,7,2163,71,17,0,0,0,0,0,0,0,0,0,0,0,0,true,false,18957,2011-03-31
,,7,273,4,405,4,2414,5,137,6,718,6,2980,,,3,98,1,79,0,0,8,185,0,0,2,195,false,false,19356,2011-03-31
,,124,6570,228,29492,371,155179,180,5264,86,9850,132,47007,,,12,422,14,1888,10,3136,20,433,7,961,6,1777,false,false,19730,2011-03-31
,,61,2287,58,7419,54,15195,157,3328,34,4266,16,3932,,,59,3454,28,4026,17,4545,75,1891,13,1539,2,595,false,false,19936,2011-03-31
,,0,0,0,0,0,0,2,16,1,125,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,19972,2011-03-31
,,22,1081,14,2082,9,2756,62,1292,7,655,2,150,,,16,1116,10,1474,4,1138,76,2554,8,988,0,0,false,false,20053,2011-03-31
,,15,619,28,3470,61,20742,64,1119,24,2208,17,2495,,,0,0,0,0,0,0,0,0,1,196,0,0,false,false,20370,2011-03-31
86,31,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,20512,2011-03-31
,,53,2001,54,6128,64,23768,96,1746,31,2729,8,1002,,,1,40,1,124,0,0,0,0,0,0,1,408,false,false,20633,2011-03-31
,,31,511,15,2419,10,4259,23,512,48,2958,18,5418,,,23,822,26,2895,15,6011,67,1904,36,3940,64,17014,false,false,20857,2011-03-31
,,5,159,3,250,0,0,10,144,1,117,0,0,3,9,,,,,,,,,,,,,true,false,21256,2011-03-31
,,4,101,5,917,0,0,28,614,11,2045,0,0,38,83,,,,,,,,,,,,,true,false,21359,2011-03-31
,,24,731,11,1766,19,6478,71,1580,11,1524,4,1320,,,3,158,3,305,0,0,10,183,4,433,2,53,false,false,21630,2011-03-31
,,74,3406,35,3480,34,8119,175,2911,37,1613,11,3075,,,103,3733,64,7226,18,4532,224,3496,44,1723,28,2499,false,false,21658,2011-03-31
,,46,1778,40,4697,43,17175,351,5891,46,4326,13,4404,,,22,68,2,196,0,0,22,616,3,156,6,648,false,false,22048,2011-03-31
,,27,871,38,4605,36,11593,116,2356,32,2401,32,8730,,,25,1050,25,2066,12,2645,60,1080,38,3136,28,5577,false,false,22356,2011-03-31
,,21,1002,12,1972,11,3943,125,1776,7,1087,4,1381,,,29,1092,3,541,1,391,110,1610,2,304,0,0,false,false,22459,2011-03-31
,,32,1349,38,5154,35,13792,50,1063,3,373,0,0,,,1,83,3,177,0,0,0,0,0,0,0,0,false,false,22543,2011-03-31
72,171,,,,,,,,,,,,,,,38,2058,39,4647,27,8438,251,4707,35,3629,19,3624,false,true,22552,2011-03-31
,,61,1890,32,3980,17,6420,66,1536,17,1411,16,5265,,,1,2,1,56,0,0,0,0,0,0,0,0,false,false,22730,2011-03-31
,,34,1537,51,7076,65,29029,293,5693,53,5640,27,7989,,,29,1033,23,3452,7,2728,35,785,6,306,8,692,false,false,22936,2011-03-31
,,18,722,21,2728,14,4245,180,2348,17,1225,15,2683,,,65,2831,48,5176,10,2816,137,3115,24,2308,12,2621,false,false,22954,2011-03-31
,,11,371,5,642,4,1060,10,293,1,201,0,0,,,2,132,2,284,2,538,0,0,2,224,0,0,false,false,23045,2011-03-31
,,240,8816,159,20372,134,53679,1674,22386,204,19248,163,41982,,,199,7543,104,11729,41,10361,330,6233,89,7512,26,4307,false,false,23241,2011-03-31
,,70,2811,30,3593,9,2788,100,2077,15,1947,21,6391,,,36,1582,23,2760,8,2366,51,1063,16,1829,9,2700,false,false,23456,2011-03-31
,,29,2139,89,16067,186,103425,678,26349,90,15153,47,23767,,,0,0,1,168,0,0,0,0,0,0,0,0,false,false,23504,2011-03-31
,,4,157,3,401,16,7788,48,1099,13,769,7,1225,,,0,0,1,248,0,0,0,0,0,0,0,0,false,false,23540,2011-03-31
,,662,2337,44,5236,23,7809,148,3019,38,3838,23,5713,,,4,174,5,607,6,1767,13,356,2,228,1,217,false,false,23643,2011-03-31
,,31,1724,22,2897,48,23270,78,1982,16,1948,7,3130,,,2,78,0,0,2,711,5,48,0,0,0,0,false,false,23755,2011-03-31
,,15,991,49,7009,132,60930,199,5870,65,7276,64,28256,,,,,,,,,,,,,,,false,false,24006,2011-03-31
,,16,663,17,2136,24,10969,28,553,11,1321,7,3879,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,24453,2011-03-31
,,20,929,6,928,5,1765,59,1265,22,2605,14,2742,,,12,428,4,480,3,1036,192,1835,8,910,10,1127,false,false,24659,2011-03-31
,,41,1992,31,3564,22,9903,131,2673,16,2003,8,3248,,,6,350,4,429,6,1725,49,711,1,96,4,999,false,false,24668,2011-03-31
0,18,,,,,,,,,,,,,9,79,,,,,,,,,,,,,true,true,24855,2011-03-31
,,165,6550,131,17398,138,51455,175,3263,40,3973,48,16604,,,25,1023,13,2048,4,1033,67,1122,1,106,2,412,false,false,24949,2011-03-31
,,36,1573,10,1628,36,25025,40,434,6,1042,3,1018,,,3,168,0,0,6,1545,0,0,0,0,0,0,false,false,25357,2011-03-31
,,4,139,21,2486,22,9703,6,117,7,557,2,877,,,0,0,0,0,2,449,0,0,0,0,0,0,false,false,25647,2011-03-31
,,20,772,20,2880,13,7133,120,2534,26,2744,8,1487,,,5,160,2,275,0,0,10,208,4,396,1,349,false,false,26149,2011-03-31
,,106,4712,61,9487,102,51190,407,8811,21,1778,15,5893,,,43,2001,58,10210,0,0,18,451,12,462,23,2503,false,false,26242,2011-03-31
,,16,333,2,183,1,465,21,573,2,180,0,0,,,53,1888,24,2505,10,2526,66,882,4,401,0,0,false,false,26457,2011-03-31
,,6,377,34,4822,59,28957,82,2055,34,3239,39,9741,,,4,57,3,500,0,0,6,139,0,0,0,0,false,false,26765,2011-03-31
,,14,638,37,4955,64,22339,111,4246,29,2986,53,13348,,,0,0,0,0,0,0,6,86,1,110,0,0,false,false,26859,2011-03-31
,,79,3555,73,8166,84,30349,497,13895,134,15461,125,42912,,,5,134,6,581,1,302,5,72,1,58,1,206,false,false,27548,2011-03-31
,,46,2441,38,4388,20,6657,75,2626,8,903,2,991,,,2,90,8,892,0,0,2,31,1,196,0,0,false,false,27614,2011-03-31
,,284,9525,91,11641,62,21310,602,9818,26,2667,10,2140,,,442,10652,84,11102,76,22499,542,7263,11,1324,0,0,false,false,27847,2011-03-31
,,33,1131,28,4360,20,7549,72,1251,14,1286,10,2156,,,30,1154,44,4704,4,1274,32,508,10,1057,2,536,false,false,28152,2011-03-31
,,21,669,17,2349,22,10934,88,2058,19,1891,21,6922,,,12,452,9,1369,3,931,55,773,3,289,4,948,false,false,28255,2011-03-31
,,21,589,25,3105,22,11351,106,2598,20,2832,28,9244,,,16,531,6,856,4,1300,9,141,1,109,1,288,false,false,28349,2011-03-31
,,0,0,2,411,1,278,0,0,0,0,1,1000,,,,,,,,,,,,,,,false,false,28406,2011-03-31
8,0,,,,,,,,,,,,,1,0,,,,,,,,,,,,,true,true,28572,2011-03-31
,,36,1366,19,2706,18,7887,21,418,11,1243,10,3423,,,3,181,7,969,4,922,3,124,3,448,0,0,false,false,28732,2011-03-31
,,10,394,58,7372,115,51430,217,5885,52,6791,45,13201,,,,,,,,,,,,,,,false,false,29104,2011-03-31
,,169,6730,107,13517,96,38811,875,10734,46,3729,21,5287,658,269,,,,,,,,,,,,,true,false,29636,2011-03-31
,,13,519,11,1694,18,8926,40,740,9,700,8,2636,,,11,412,11,1492,14,3738,6,44,5,351,4,414,false,false,29953,2011-03-31
24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,30052,2011-03-31
,,92,3647,83,11964,143,60074,392,14420,47,4065,36,11096,10,15,,,,,,,,,,,,,true,false,30258,2011-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,30418,2011-03-31
,,55,2969,121,15656,172,65089,490,11802,47,3149,54,16788,,,,,,,,,,,,,,,false,false,30502,2011-03-31
,,11,666,16,2119,35,15151,187,3133,37,2849,25,5265,,,1,15,1,124,0,0,3,77,4,715,0,0,false,false,30650,2011-03-31
0,124422,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,30810,2011-03-31
,,27,884,17,2130,14,5144,192,3211,7,759,2,178,,,18,651,7,748,0,0,38,845,6,659,1,105,false,false,31134,2011-03-31
,,13,609,25,3009,44,20307,159,4281,32,2465,34,8012,,,3,127,1,56,2,720,1,12,0,0,0,0,false,false,31255,2011-03-31
136,204,,,,,,,,,,,,,42,84,,,,,,,,,,,,,true,true,31657,2011-03-31
,,49,3532,47,5714,18,5102,196,6573,20,1849,8,2781,64,78,,,,,,,,,,,,,true,false,31826,2011-03-31
,,27,674,4,555,3,918,154,3297,9,1234,16,4696,,,13,476,5,597,3,1018,104,2551,27,2635,24,6447,false,false,31835,2011-03-31
,,35,1635,15,2086,10,3370,25,582,6,995,4,1307,,,12,427,9,1653,5,1462,32,556,11,816,6,752,false,false,32234,2011-03-31
,,31,990,15,1784,10,3126,64,1369,6,738,0,0,,,,,,,,,,,,,,,false,false,32766,2011-03-31
,,61,2355,49,6857,56,27872,250,5879,57,7106,55,21747,,,17,832,15,1966,9,3389,45,1372,15,1552,21,4262,false,false,33147,2011-03-31
,,60,4299,93,1362,162,70084,217,6215,94,8598,69,19127,,,2,109,2,375,1,254,0,0,0,0,0,0,false,false,33259,2011-03-31
,,13,676,9,1411,2,559,119,2052,9,803,9,2688,,,30,975,13,1161,6,1178,121,2186,18,1693,7,1276,false,false,33268,2011-03-31
,,17,803,42,5474,62,26309,92,2642,17,1888,21,7231,,,0,0,1,149,0,0,1,45,0,0,0,0,false,false,33727,2011-03-31
,,16,385,4,264,1,62,27,477,3,292,0,0,3,9,,,,,,,,,,,,,true,false,33754,2011-03-31
,,16,541,2,208,1,391,47,1191,0,0,0,0,,,4,90,3,339,4,1038,35,1340,0,0,0,0,false,false,33839,2011-03-31
,,10,374,8,1042,17,7862,81,2393,28,3589,19,7592,,,15,794,19,2783,8,1656,53,760,17,1386,14,2813,false,false,33857,2011-03-31
,,23,930,59,6323,112,31881,219,4186,51,3586,68,11271,,,17,606,21,1679,16,4617,55,2288,18,2932,3,1040,false,false,34153,2011-03-31
,,9,193,4,358,1,337,33,784,8,809,4,972,,,11,337,7,478,2,580,32,760,7,469,3,684,false,false,34359,2011-03-31
,,36,1980,61,8995,59,23428,203,3406,27,3142,19,4241,,,1,64,1,225,0,0,1,10,0,0,0,0,false,false,34425,2011-03-31
,,263,8552,92,11964,70,31464,166,3573,27,2487,10,3765,,,7,337,1,95,2,156,5,140,3,476,2,510,false,false,34434,2011-03-31
,,50,1555,23,2968,13,5296,119,3530,34,4304,16,6116,,,1,4,1,192,0,0,1,21,0,0,0,0,false,false,34452,2011-03-31
,,64,5399,134,18667,242,107577,329,6611,40,4119,39,12887,,,4,305,4,459,3,620,9,180,0,0,0,0,false,false,34537,2011-03-31
,,105,3287,22,2118,25,13263,160,2439,11,1840,4,1801,335,412,,,,,,,,,,,,,true,false,34555,2011-03-31
,,51,2027,40,6157,40,16631,230,3437,24,2967,6,1732,,,32,841,13,1538,4,1290,85,1173,4,518,0,0,false,false,34742,2011-03-31
,,11,582,7,979,6,1918,10,194,4,441,1,27,,,3,121,4,589,0,0,3,160,4,607,0,0,false,false,34836,2011-03-31
,,66,2692,23,2898,18,5025,197,4062,28,1464,10,1319,,,79,2945,45,5579,15,3039,184,2524,11,1139,1,181,false,false,35057,2011-03-31
,,0,0,0,0,2,1199,0,0,0,0,2,1119,,,,,,,,,,,,,,,false,false,35301,2011-03-31
,,30,1200,95,17107,247,133353,150,5109,33,5557,50,27048,,,,,,,,,,,,,,,false,false,35570,2011-03-31
,,15,599,4,671,2,610,132,3004,8,1388,6,2797,5,26,,,,,,,,,,,,,true,false,35646,2011-03-31
,,52,2148,21,2505,21,9165,107,2354,12,1539,7,2241,,,19,792,9,1410,4,882,34,553,7,406,1,158,false,false,35842,2011-03-31
,,48,2216,91,12466,161,59475,417,7776,129,10742,103,26519,,,0,0,1,102,1,247,1,22,0,0,0,0,false,false,36054,2011-03-31
,,51,1844,53,6661,63,26329,205,5148,41,1844,26,8338,,,33,1131,30,3194,21,8338,55,1298,18,2029,12,2544,false,false,36344,2011-03-31
,,21,427,5,571,5,2288,113,2349,11,1015,5,1527,,,35,1165,28,3367,15,2972,329,7255,77,7909,38,9353,false,false,36456,2011-03-31
,,5,107,15,2059,28,11239,91,1712,34,3802,18,6045,,,,,,,,,,,,,,,false,false,36858,2011-03-31
,,40,1389,23,2912,13,4763,128,2198,6,596,6,1560,,,46,1536,4,484,4,1325,55,1510,9,1158,3,1247,false,false,36933,2011-03-31
,,24,951,7,988,19,7628,41,895,8,1213,4,1291,,,65,2487,31,4970,14,4386,89,1686,18,2259,4,1232,false,false,37051,2011-03-31
31,60,,,,,,,,,,,,,,,10,339,16,2158,2,389,27,504,1,119,0,0,false,true,37341,2011-03-31
,,31,1641,47,6288,47,20627,118,3396,36,3779,28,9026,,,26,1106,27,3752,19,5505,34,1072,35,2875,20,2738,false,false,37378,2011-03-31
,,185,8100,200,28111,202,81302,738,12820,53,4739,29,7266,,,17,916,13,2070,10,3086,3,37,0,0,0,0,false,false,37435,2011-03-31
,,435,17052,320,41010,376,167144,632,17946,247,25461,256,94889,,,188,7454,158,18547,130,39584,195,6528,69,7838,46,12875,false,false,37640,2011-03-31
,,32,877,10,1059,2,430,92,1878,17,1274,3,858,,,24,638,10,1135,2,467,152,2010,5,594,2,710,false,false,37659,2011-03-31
,,27,2274,15,1809,25,16266,92,2505,19,2602,15,5519,,,12,429,7,723,9,4139,32,528,3,321,3,201,false,false,37743,2011-03-31
,,33,1254,21,2361,6,2456,138,3058,21,2290,28,10621,,,28,1122,28,3981,9,2430,99,1752,33,2423,18,4232,false,false,37949,2011-03-31
,,11,385,27,3844,36,15471,31,764,13,1393,12,3917,,,2,20,1,170,2,384,0,0,0,0,0,0,false,false,38535,2011-03-31
,,48,1520,31,3516,44,18646,136,2770,18,1767,7,1625,,,13,285,3,250,1,432,2,25,0,0,0,0,false,false,38740,2011-03-31
,,70,2866,65,7650,80,28931,145,2769,30,2355,23,5980,,,5,91,6,650,3,756,3,27,1,106,1,224,false,false,39327,2011-03-31
,,318,18851,250,28914,249,91867,300,6143,94,8319,53,16724,1,1,,,,,,,,,,,,,true,false,39420,2011-03-31
,,174,7724,362,47400,378,143152,787,15447,188,15957,123,25540,,,114,4680,115,14278,43,10660,288,6096,122,7612,75,11269,false,false,39475,2011-03-31
,,57,2317,88,11794,87,35174,488,10473,116,13461,84,29907,,,40,1480,28,3189,6,1974,294,7112,58,5950,23,4163,false,false,39756,2011-03-31
,,24,515,12,1305,0,0,59,1052,9,980,2,488,,,132,2212,8,963,3,878,10,63,1,189,1,299,false,false,40033,2011-03-31
