RCFDHU20,RCFDHU21,RCFDHU22,RCFDHU23,RCFDJ981,RCFDJF77,RCFDJF78,RCFDJF84,RCFDJF85,RCFDJF86,RCFDJF87,RCFDJF88,RCFDJF89,RCFDJF90,RCFDJF91,RCFDJF92,RCFDJF93,RCFDK009,RCFDK030,RCFDK033,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,209830,2005-06-30
,,,,,,,,,,,,,,,,,,,,209858,2005-06-30
,,,,,,,,,,,,,,,,,,,,210238,2005-06-30
,,,,,,,,,,,,,,,,,,,,210256,2005-06-30
,,,,,,,,,,,,,,,,,,,,210434,2005-06-30
,,,,,,,,,,,,,,,,,,,,210443,2005-06-30
,,,,,,,,,,,,,,,,,,,,210452,2005-06-30
,,,,,,,,,,,,,,,,,,,,210555,2005-06-30
,,,,,,,,,,,,,,,,,,,,211114,2005-06-30
,,,,,,,,,,,,,,,,,,,,211338,2005-06-30
,,,,,,,,,,,,,,,,,,,,211851,2005-06-30
,,,,,,,,,,,,,,,,,,,,211954,2005-06-30
,,,,,,,,,,,,,,,,,,,,212018,2005-06-30
,,,,,,,,,,,,,,,,,,,,212120,2005-06-30
,,,,,,,,,,,,,,,,,,,,212335,2005-06-30
,,,,,,,,,,,,,,,,,,,,212344,2005-06-30
,,,,,,,,,,,,,,,,,,,,212456,2005-06-30
,,,,,,,,,,,,,,,,,,,,212465,2005-06-30
,,,,,,,,,,,,,,,,,,,,212522,2005-06-30
,,,,,,,,,,,,,,,,,,,,212979,2005-06-30
,,,,,,,,,,,,,,,,,,,,213538,2005-06-30
,,,,,,,,,,,,,,,,,,,,213912,2005-06-30
,,,,,,,,,,,,,,,,,,,,213958,2005-06-30
,,,,,,,,,,,,,,,,,,,,214106,2005-06-30
,,,,,,,,,,,,,,,,,,,,214414,2005-06-30
,,,,,,,,,,,,,,,,,,,,214571,2005-06-30
,,,,,,,,,,,,,,,,,,,,214722,2005-06-30
,,,,,,,,,,,,,,,,,,,,214807,2005-06-30
,,,,,,,,,,,,,,,,,,,,214843,2005-06-30
,,,,,,,,,,,,,,,,,,,,215130,2005-06-30
,,,,,,,,,,,,,,,,,,,,215251,2005-06-30
,,,,,,,,,,,,,,,,,,,,215345,2005-06-30
,,,,,,,,,,,,,,,,,,,,215354,2005-06-30
,,,,,,,,,,,,,,,,,,,,215653,2005-06-30
,,,,,,,,,,,,,,,,,,,,215662,2005-06-30
,,,,,,,,,,,,,,,,,,,,215710,2005-06-30
,,,,,,,,,,,,,,,,,,,,215756,2005-06-30
,,,,,,,,,,,,,,,,,,,,215952,2005-06-30
,,,,,,,,,,,,,,,,,,,,216164,2005-06-30
,,,,,,,,,,,,,,,,,,,,216230,2005-06-30
,,,,,,,,,,,,,,,,,,,,216258,2005-06-30
,,,,,,,,,,,,,,,,,,,,216445,2005-06-30
,,,,,,,,,,,,,,,,,,,,216632,2005-06-30
,,,,,,,,,,,,,,,,,,,,216922,2005-06-30
,,,,,,,,,,,,,,,,,,,,217059,2005-06-30
,,,,,,,,,,,,,,,,,,,,217620,2005-06-30
,,,,,,,,,,,,,,,,,,,,218131,2005-06-30
,,,,,,,,,,,,,,,,,,,,218261,2005-06-30
,,,,,,,,,,,,,,,,,,,,218757,2005-06-30
,,,,,,,,,,,,,,,,,,,,218775,2005-06-30
,,,,,,,,,,,,,,,,,,,,218832,2005-06-30
,,,,,,,,,,,,,,,,,,,,218850,2005-06-30
,,,,,,,,,,,,,,,,,,,,218878,2005-06-30
,,,,,,,,,,,,,,,,,,,,219044,2005-06-30
,,,,,,,,,,,,,,,,,,,,219138,2005-06-30
,,,,,,,,,,,,,,,,,,,,219259,2005-06-30
,,,,,,,,,,,,,,,,,,,,219343,2005-06-30
,,,,,,,,,,,,,,,,,,,,219651,2005-06-30
,,,,,,,,,,,,,,,,,,,,219857,2005-06-30
,,,,,,,,,,,,,,,,,,,,220040,2005-06-30
,,,,,,,,,,,,,,,,,,,,220059,2005-06-30
,,,,,,,,,,,,,,,,,,,,220527,2005-06-30
,,,,,,,,,,,,,,,,,,,,220545,2005-06-30
,,,,,,,,,,,,,,,,,,,,220844,2005-06-30
,,,,,,,,,,,,,,,,,,,,221476,2005-06-30
,,,,,,,,,,,,,,,,,,,,222053,2005-06-30
,,,,,,,,,,,,,,,,,,,,222147,2005-06-30
,,,,,,,,,,,,,,,,,,,,222156,2005-06-30
,,,,,,,,,,,,,,,,,,,,222446,2005-06-30
,,,,,,,,,,,,,,,,,,,,222558,2005-06-30
,,,,,,,,,,,,,,,,,,,,222754,2005-06-30
,,,,,,,,,,,,,,,,,,,,223238,2005-06-30
,,,,,,,,,,,,,,,,,,,,223322,2005-06-30
,,,,,,,,,,,,,,,,,,,,223331,2005-06-30
,,,,,,,,,,,,,,,,,,,,223452,2005-06-30
,,,,,,,,,,,,,,,,,,,,223751,2005-06-30
,,,,,,,,,,,,,,,,,,,,223845,2005-06-30
,,,,,,,,,,,,,,,,,,,,224178,2005-06-30
,,,,,,,,,,,,,,,,,,,,224552,2005-06-30
,,,,,,,,,,,,,,,,,,,,224637,2005-06-30
,,,,,,,,,,,,,,,,,,,,224655,2005-06-30
,,,,,,,,,,,,,,,,,,,,224749,2005-06-30
,,,,,,,,,,,,,,,,,,,,224954,2005-06-30
,,,,,,,,,,,,,,,,,,,,225054,2005-06-30
,,,,,,,,,,,,,,,,,,,,225157,2005-06-30
,,,,,,,,,,,,,,,,,,,,225241,2005-06-30
,,,,,,,,,,,,,,,,,,,,225250,2005-06-30
,,,,,,,,,,,,,,,,,,,,225335,2005-06-30
,,,,,,,,,,,,,,,,,,,,225559,2005-06-30
,,,,,,,,,,,,,,,,,,,,225942,2005-06-30
,,,,,,,,,,,,,,,,,,,,226659,2005-06-30
,,,,,,,,,,,,,,,,,,,,226734,2005-06-30
,,,,,,,,,,,,,,,,,,,,226752,2005-06-30
,,,,,,,,,,,,,,,,,,,,226949,2005-06-30
,,,,,,,,,,,,,,,,,,,,227151,2005-06-30
,,,,,,,,,,,,,,,,,,,,227179,2005-06-30
,,,,,,,,,,,,,,,,,,,,227357,2005-06-30
,,,,,,,,,,,,,,,,,,,,227656,2005-06-30
,,,,,,,,,,,,,,,,,,,,228000,2005-06-30
,,,,,,,,,,,,,,,,,,,,228055,2005-06-30
,,,,,,,,,,,,,,,,,,,,228158,2005-06-30
,,,,,,,,,,,,,,,,,,,,228345,2005-06-30
,,,,,,,,,,,,,,,,,,,,228952,2005-06-30
,,,,,,,,,,,,,,,,,,,,229146,2005-06-30
,,,,,,,,,,,,,,,,,,,,229342,2005-06-30
,,,,,,,,,,,,,,,,,,,,229427,2005-06-30
,,,,,,,,,,,,,,,,,,,,229454,2005-06-30
,,,,,,,,,,,,,,,,,,,,229801,2005-06-30
,,,,,,,,,,,,,,,,,,,,229913,2005-06-30
,,,,,,,,,,,,,,,,,,,,229940,2005-06-30
,,,,,,,,,,,,,,,,,,,,229959,2005-06-30
,,,,,,,,,,,,,,,,,,,,230254,2005-06-30
,,,,,,,,,,,,,,,,,,,,230357,2005-06-30
,,,,,,,,,,,,,,,,,,,,230423,2005-06-30
,,,,,,,,,,,,,,,,,,,,230508,2005-06-30
,,,,,,,,,,,,,,,,,,,,230535,2005-06-30
,,,,,,,,,,,,,,,,,,,,230553,2005-06-30
,,,,,,,,,,,,,,,,,,,,230610,2005-06-30
,,,,,,,,,,,,,,,,,,,,230740,2005-06-30
,,,,,,,,,,,,,,,,,,,,230759,2005-06-30
,,,,,,,,,,,,,,,,,,,,231149,2005-06-30
,,,,,,,,,,,,,,,,,,,,231242,2005-06-30
,,,,,,,,,,,,,,,,,,,,231279,2005-06-30
,,,,,,,,,,,,,,,,,,,,231336,2005-06-30
,,,,,,,,,,,,,,,,,,,,232258,2005-06-30
,,,,,,,,,,,,,,,,,,,,232548,2005-06-30
,,,,,,,,,,,,,,,,,,,,232744,2005-06-30
,,,,,,,,,,,,,,,,,,,,232847,2005-06-30
,,,,,,,,,,,,,,,,,,,,232856,2005-06-30
,,,,,,,,,,,,,,,,,,,,233022,2005-06-30
,,,,,,,,,,,,,,,,,,,,233031,2005-06-30
,,,,,,,,,,,,,,,,,,,,233246,2005-06-30
,,,,,,,,,,,,,,,,,,,,233358,2005-06-30
,,,,,,,,,,,,,,,,,,,,233442,2005-06-30
,,,,,,,,,,,,,,,,,,,,233451,2005-06-30
,,,,,,,,,,,,,,,,,,,,233527,2005-06-30
,,,,,,,,,,,,,,,,,,,,233554,2005-06-30
,,,,,,,,,,,,,,,,,,,,234056,2005-06-30
,,,,,,,,,,,,,,,,,,,,234355,2005-06-30
,,,,,,,,,,,,,,,,,,,,234506,2005-06-30
,,,,,,,,,,,,,,,,,,,,234645,2005-06-30
,,,,,,,,,,,,,,,,,,,,234739,2005-06-30
,,,,,,,,,,,,,,,,,,,,234841,2005-06-30
,,,,,,,,,,,,,,,,,,,,235017,2005-06-30
,,,,,,,,,,,,,,,,,,,,235231,2005-06-30
,,,,,,,,,,,,,,,,,,,,235316,2005-06-30
,,,,,,,,,,,,,,,,,,,,235446,2005-06-30
,,,,,,,,,,,,,,,,,,,,235521,2005-06-30
,,,,,,,,,,,,,,,,,,,,235530,2005-06-30
,,,,,,,,,,,,,,,,,,,,235558,2005-06-30
,,,,,,,,,,,,,,,,,,,,235950,2005-06-30
,,,,,,,,,,,,,,,,,,,,236050,2005-06-30
,,,,,,,,,,,,,,,,,,,,236153,2005-06-30
,,,,,,,,,,,,,,,,,,,,236256,2005-06-30
,,,,,,,,,,,,,,,,,,,,236452,2005-06-30
,,,,,,,,,,,,,,,,,,,,236519,2005-06-30
,,,,,,,,,,,,,,,,,,,,236603,2005-06-30
,,,,,,,,,,,,,,,,,,,,236649,2005-06-30
,,,,,,,,,,,,,,,,,,,,236706,2005-06-30
,,,,,,,,,,,,,,,,,,,,236751,2005-06-30
,,,,,,,,,,,,,,,,,,,,236957,2005-06-30
,,,,,,,,,,,,,,,,,,,,237066,2005-06-30
,,,,,,,,,,,,,,,,,,,,237150,2005-06-30
,,,,,,,,,,,,,,,,,,,,237619,2005-06-30
,,,,,,,,,,,,,,,,,,,,237637,2005-06-30
,,,,,,,,,,,,,,,,,,,,237936,2005-06-30
,,,,,,,,,,,,,,,,,,,,237954,2005-06-30
,,,,,,,,,,,,,,,,,,,,238045,2005-06-30
,,,,,,,,,,,,,,,,,,,,238139,2005-06-30
,,,,,,,,,,,,,,,,,,,,238241,2005-06-30
,,,,,,,,,,,,,,,,,,,,238250,2005-06-30
,,,,,,,,,,,,,,,,,,,,238661,2005-06-30
,,,,,,,,,,,,,,,,,,,,238737,2005-06-30
,,,,,,,,,,,,,,,,,,,,238755,2005-06-30
,,,,,,,,,,,,,,,,,,,,238812,2005-06-30
,,,,,,,,,,,,,,,,,,,,239015,2005-06-30
,,,,,,,,,,,,,,,,,,,,239042,2005-06-30
,,,,,,,,,,,,,,,,,,,,239275,2005-06-30
,,,,,,,,,,,,,,,,,,,,239556,2005-06-30
,,,,,,,,,,,,,,,,,,,,239613,2005-06-30
,,,,,,,,,,,,,,,,,,,,239640,2005-06-30
,,,,,,,,,,,,,,,,,,,,239659,2005-06-30
,,,,,,,,,,,,,,,,,,,,239752,2005-06-30
,,,,,,,,,,,,,,,,,,,,240356,2005-06-30
,,,,,,,,,,,,,,,,,,,,240459,2005-06-30
,,,,,,,,,,,,,,,,,,,,240468,2005-06-30
,,,,,,,,,,,,,,,,,,,,240954,2005-06-30
,,,,,,,,,,,,,,,,,,,,241009,2005-06-30
,,,,,,,,,,,,,,,,,,,,241157,2005-06-30
,,,,,,,,,,,,,,,,,,,,241559,2005-06-30
,,,,,,,,,,,,,,,,,,,,241607,2005-06-30
,,,,,,,,,,,,,,,,,,,,242248,2005-06-30
,,,,,,,,,,,,,,,,,,,,242257,2005-06-30
,,,,,,,,,,,,,,,,,,,,242275,2005-06-30
,,,,,,,,,,,,,,,,,,,,242444,2005-06-30
,,,,,,,,,,,,,,,,,,,,242949,2005-06-30
,,,,,,,,,,,,,,,,,,,,242958,2005-06-30
,,,,,,,,,,,,,,,,,,,,243151,2005-06-30
,,,,,,,,,,,,,,,,,,,,243375,2005-06-30
,,,,,,,,,,,,,,,,,,,,243414,2005-06-30
,,,,,,,,,,,,,,,,,,,,243647,2005-06-30
,,,,,,,,,,,,,,,,,,,,243955,2005-06-30
,,,,,,,,,,,,,,,,,,,,244037,2005-06-30
,,,,,,,,,,,,,,,,,,,,244149,2005-06-30
,,,,,,,,,,,,,,,,,,,,244158,2005-06-30
,,,,,,,,,,,,,,,,,,,,244251,2005-06-30
,,,,,,,,,,,,,,,,,,,,244345,2005-06-30
,,,,,,,,,,,,,,,,,,,,245016,2005-06-30
,,,,,,,,,,,,,,,,,,,,245276,2005-06-30
,,,,,,,,,,,,,,,,,,,,245333,2005-06-30
,,,,,,,,,,,,,,,,,,,,245351,2005-06-30
,,,,,,,,,,,,,,,,,,,,245557,2005-06-30
,,,,,,,,,,,,,,,,,,,,245566,2005-06-30
,,,,,,,,,,,,,,,,,,,,245856,2005-06-30
,,,,,,,,,,,,,,,,,,,,246022,2005-06-30
,,,,,,,,,,,,,,,,,,,,246134,2005-06-30
,,,,,,,,,,,,,,,,,,,,246237,2005-06-30
,,,,,,,,,,,,,,,,,,,,246321,2005-06-30
,,,,,,,,,,,,,,,,,,,,246451,2005-06-30
,,,,,,,,,,,,,,,,,,,,246657,2005-06-30
,,,,,,,,,,,,,,,,,,,,246947,2005-06-30
,,,,,,,,,,,,,,,,,,,,246956,2005-06-30
,,,,,,,,,,,,,,,,,,,,247140,2005-06-30
,,,,,,,,,,,,,,,,,,,,247355,2005-06-30
,,,,,,,,,,,,,,,,,,,,247449,2005-06-30
,,,,,,,,,,,,,,,,,,,,247476,2005-06-30
,,,,,,,,,,,,,,,,,,,,247551,2005-06-30
,,,,,,,,,,,,,,,,,,,,247645,2005-06-30
,,,,,,,,,,,,,,,,,,,,247711,2005-06-30
,,,,,,,,,,,,,,,,,,,,247908,2005-06-30
,,,,,,,,,,,,,,,,,,,,248147,2005-06-30
,,,,,,,,,,,,,,,,,,,,248240,2005-06-30
,,,,,,,,,,,,,,,,,,,,248352,2005-06-30
,,,,,,,,,,,,,,,,,,,,248455,2005-06-30
,,,,,,,,,,,,,,,,,,,,248633,2005-06-30
,,,,,,,,,,,,,,,,,,,,248745,2005-06-30
,,,,,,,,,,,,,,,,,,,,248950,2005-06-30
,,,,,,,,,,,,,,,,,,,,248969,2005-06-30
,,,,,,,,,,,,,,,,,,,,249153,2005-06-30
,,,,,,,,,,,,,,,,,,,,249256,2005-06-30
,,,,,,,,,,,,,,,,,,,,249304,2005-06-30
,,,,,,,,,,,,,,,,,,,,249416,2005-06-30
,,,,,,,,,,,,,,,,,,,,249546,2005-06-30
,,,,,,,,,,,,,,,,,,,,249555,2005-06-30
,,,,,,,,,,,,,,,,,,,,249564,2005-06-30
,,,,,,,,,,,,,,,,,,,,249612,2005-06-30
,,,,,,,,,,,,,,,,,,,,249658,2005-06-30
,,,,,,,,,,,,,,,,,,,,249872,2005-06-30
,,,,,,,,,,,,,,,,,,,,249957,2005-06-30
,,,,,,,,,,,,,,,,,,,,250047,2005-06-30
,,,,,,,,,,,,,,,,,,,,250113,2005-06-30
,,,,,,,,,,,,,,,,,,,,250430,2005-06-30
,,,,,,,,,,,,,,,,,,,,250850,2005-06-30
,,,,,,,,,,,,,,,,,,,,251008,2005-06-30
,,,,,,,,,,,,,,,,,,,,251352,2005-06-30
,,,,,,,,,,,,,,,,,,,,251558,2005-06-30
,,,,,,,,,,,,,,,,,,,,251736,2005-06-30
,,,,,,,,,,,,,,,,,,,,251745,2005-06-30
,,,,,,,,,,,,,,,,,,,,251857,2005-06-30
,,,,,,,,,,,,,,,,,,,,251969,2005-06-30
,,,,,,,,,,,,,,,,,,,,252041,2005-06-30
,,,,,,,,,,,,,,,,,,,,252256,2005-06-30
,,,,,,,,,,,,,,,,,,,,252452,2005-06-30
,,,,,,,,,,,,,,,,,,,,252658,2005-06-30
,,,,,,,,,,,,,,,,,,,,252706,2005-06-30
,,,,,,,,,,,,,,,,,,,,252836,2005-06-30
,,,,,,,,,,,,,,,,,,,,253262,2005-06-30
,,,,,,,,,,,,,,,,,,,,253356,2005-06-30
,,,,,,,,,,,,,,,,,,,,253440,2005-06-30
,,,,,,,,,,,,,,,,,,,,253468,2005-06-30
,,,,,,,,,,,,,,,,,,,,253646,2005-06-30
,,,,,,,,,,,,,,,,,,,,253730,2005-06-30
,,,,,,,,,,,,,,,,,,,,253776,2005-06-30
,,,,,,,,,,,,,,,,,,,,254317,2005-06-30
,,,,,,,,,,,,,,,,,,,,254504,2005-06-30
,,,,,,,,,,,,,,,,,,,,254652,2005-06-30
,,,,,,,,,,,,,,,,,,,,254670,2005-06-30
,,,,,,,,,,,,,,,,,,,,254849,2005-06-30
,,,,,,,,,,,,,,,,,,,,255136,2005-06-30
,,,,,,,,,,,,,,,,,,,,255350,2005-06-30
,,,,,,,,,,,,,,,,,,,,255462,2005-06-30
,,,,,,,,,,,,,,,,,,,,255547,2005-06-30
,,,,,,,,,,,,,,,,,,,,255556,2005-06-30
,,,,,,,,,,,,,,,,,,,,255659,2005-06-30
,,,,,,,,,,,,,,,,,,,,255873,2005-06-30
,,,,,,,,,,,,,,,,,,,,256049,2005-06-30
,,,,,,,,,,,,,,,,,,,,256058,2005-06-30
,,,,,,,,,,,,,,,,,,,,256179,2005-06-30
,,,,,,,,,,,,,,,,,,,,256272,2005-06-30
,,,,,,,,,,,,,,,,,,,,256553,2005-06-30
,,,,,,,,,,,,,,,,,,,,256964,2005-06-30
,,,,,,,,,,,,,,,,,,,,257000,2005-06-30
,,,,,,,,,,,,,,,,,,,,257233,2005-06-30
,,,,,,,,,,,,,,,,,,,,257345,2005-06-30
,,,,,,,,,,,,,,,,,,,,257466,2005-06-30
,,,,,,,,,,,,,,,,,,,,257653,2005-06-30
,,,,,,,,,,,,,,,,,,,,257756,2005-06-30
,,,,,,,,,,,,,,,,,,,,257840,2005-06-30
,,,,,,,,,,,,,,,,,,,,257868,2005-06-30
,,,,,,,,,,,,,,,,,,,,258146,2005-06-30
,,,,,,,,,,,,,,,,,,,,258306,2005-06-30
,,,,,,,,,,,,,,,,,,,,258351,2005-06-30
,,,,,,,,,,,,,,,,,,,,258379,2005-06-30
,,,,,,,,,,,,,,,,,,,,258445,2005-06-30
,,,,,,,,,,,,,,,,,,,,258539,2005-06-30
,,,,,,,,,,,,,,,,,,,,258632,2005-06-30
,,,,,,,,,,,,,,,,,,,,258771,2005-06-30
,,,,,,,,,,,,,,,,,,,,259031,2005-06-30
,,,,,,,,,,,,,,,,,,,,259059,2005-06-30
,,,,,,,,,,,,,,,,,,,,259330,2005-06-30
,,,,,,,,,,,,,,,,,,,,259442,2005-06-30
,,,,,,,,,,,,,,,,,,,,259518,2005-06-30
,,,,,,,,,,,,,,,,,,,,259554,2005-06-30
,,,,,,,,,,,,,,,,,,,,259657,2005-06-30
,,,,,,,,,,,,,,,,,,,,259853,2005-06-30
,,,,,,,,,,,,,,,,,,,,259956,2005-06-30
,,,,,,,,,,,,,,,,,,,,260055,2005-06-30
,,,,,,,,,,,,,,,,,,,,260149,2005-06-30
,,,,,,,,,,,,,,,,,,,,260354,2005-06-30
,,,,,,,,,,,,,,,,,,,,260831,2005-06-30
,,,,,,,,,,,,,,,,,,,,260868,2005-06-30
,,,,,,,,,,,,,,,,,,,,261070,2005-06-30
,,,,,,,,,,,,,,,,,,,,261146,2005-06-30
,,,,,,,,,,,,,,,,,,,,261258,2005-06-30
,,,,,,,,,,,,,,,,,,,,261360,2005-06-30
,,,,,,,,,,,,,,,,,,,,261557,2005-06-30
,,,,,,,,,,,,,,,,,,,,261632,2005-06-30
,,,,,,,,,,,,,,,,,,,,261904,2005-06-30
,,,,,,,,,,,,,,,,,,,,261940,2005-06-30
,,,,,,,,,,,,,,,,,,,,262059,2005-06-30
,,,,,,,,,,,,,,,,,,,,262068,2005-06-30
,,,,,,,,,,,,,,,,,,,,262237,2005-06-30
,,,,,,,,,,,,,,,,,,,,262273,2005-06-30
,,,,,,,,,,,,,,,,,,,,262358,2005-06-30
,,,,,,,,,,,,,,,,,,,,262451,2005-06-30
,,,,,,,,,,,,,,,,,,,,262741,2005-06-30
,,,,,,,,,,,,,,,,,,,,262844,2005-06-30
,,,,,,,,,,,,,,,,,,,,262956,2005-06-30
,,,,,,,,,,,,,,,,,,,,262965,2005-06-30
,,,,,,,,,,,,,,,,,,,,263243,2005-06-30
,,,,,,,,,,,,,,,,,,,,263551,2005-06-30
,,,,,,,,,,,,,,,,,,,,263627,2005-06-30
,,,,,,,,,,,,,,,,,,,,264156,2005-06-30
,,,,,,,,,,,,,,,,,,,,264455,2005-06-30
,,,,,,,,,,,,,,,,,,,,264558,2005-06-30
,,,,,,,,,,,,,,,,,,,,264941,2005-06-30
,,,,,,,,,,,,,,,,,,,,265041,2005-06-30
,,,,,,,,,,,,,,,,,,,,265340,2005-06-30
,,,,,,,,,,,,,,,,,,,,265407,2005-06-30
,,,,,,,,,,,,,,,,,,,,265452,2005-06-30
,,,,,,,,,,,,,,,,,,,,265676,2005-06-30
,,,,,,,,,,,,,,,,,,,,265948,2005-06-30
,,,,,,,,,,,,,,,,,,,,266066,2005-06-30
,,,,,,,,,,,,,,,,,,,,266244,2005-06-30
,,,,,,,,,,,,,,,,,,,,266253,2005-06-30
,,,,,,,,,,,,,,,,,,,,266271,2005-06-30
,,,,,,,,,,,,,,,,,,,,266655,2005-06-30
,,,,,,,,,,,,,,,,,,,,266851,2005-06-30
,,,,,,,,,,,,,,,,,,,,266879,2005-06-30
,,,,,,,,,,,,,,,,,,,,266945,2005-06-30
,,,,,,,,,,,,,,,,,,,,267652,2005-06-30
,,,,,,,,,,,,,,,,,,,,267737,2005-06-30
,,,,,,,,,,,,,,,,,,,,267755,2005-06-30
,,,,,,,,,,,,,,,,,,,,267979,2005-06-30
,,,,,,,,,,,,,,,,,,,,268042,2005-06-30
,,,,,,,,,,,,,,,,,,,,268136,2005-06-30
,,,,,,,,,,,,,,,,,,,,268257,2005-06-30
,,,,,,,,,,,,,,,,,,,,268341,2005-06-30
,,,,,,,,,,,,,,,,,,,,268556,2005-06-30
,,,,,,,,,,,,,,,,,,,,268734,2005-06-30
,,,,,,,,,,,,,,,,,,,,268828,2005-06-30
,,,,,,,,,,,,,,,,,,,,268846,2005-06-30
,,,,,,,,,,,,,,,,,,,,268976,2005-06-30
,,,,,,,,,,,,,,,,,,,,269049,2005-06-30
,,,,,,,,,,,,,,,,,,,,269058,2005-06-30
,,,,,,,,,,,,,,,,,,,,269478,2005-06-30
,,,,,,,,,,,,,,,,,,,,269759,2005-06-30
,,,,,,,,,,,,,,,,,,,,270036,2005-06-30
,,,,,,,,,,,,,,,,,,,,270148,2005-06-30
,,,,,,,,,,,,,,,,,,,,270335,2005-06-30
,,,,,,,,,,,,,,,,,,,,270353,2005-06-30
,,,,,,,,,,,,,,,,,,,,270504,2005-06-30
,,,,,,,,,,,,,,,,,,,,270531,2005-06-30
,,,,,,,,,,,,,,,,,,,,270652,2005-06-30
,,,,,,,,,,,,,,,,,,,,271136,2005-06-30
,,,,,,,,,,,,,,,,,,,,271154,2005-06-30
,,,,,,,,,,,,,,,,,,,,271275,2005-06-30
,,,,,,,,,,,,,,,,,,,,271341,2005-06-30
,,,,,,,,,,,,,,,,,,,,271529,2005-06-30
,,,,,,,,,,,,,,,,,,,,271631,2005-06-30
,,,,,,,,,,,,,,,,,,,,271743,2005-06-30
,,,,,,,,,,,,,,,,,,,,271752,2005-06-30
,,,,,,,,,,,,,,,,,,,,271855,2005-06-30
,,,,,,,,,,,,,,,,,,,,272030,2005-06-30
,,,,,,,,,,,,,,,,,,,,272058,2005-06-30
,,,,,,,,,,,,,,,,,,,,272151,2005-06-30
,,,,,,,,,,,,,,,,,,,,272218,2005-06-30
,,,,,,,,,,,,,,,,,,,,272245,2005-06-30
,,,,,,,,,,,,,,,,,,,,272254,2005-06-30
,,,,,,,,,,,,,,,,,,,,272272,2005-06-30
,,,,,,,,,,,,,,,,,,,,272302,2005-06-30
,,,,,,,,,,,,,,,,,,,,272870,2005-06-30
,,,,,,,,,,,,,,,,,,,,273149,2005-06-30
,,,,,,,,,,,,,,,,,,,,273251,2005-06-30
,,,,,,,,,,,,,,,,,,,,273336,2005-06-30
,,,,,,,,,,,,,,,,,,,,273523,2005-06-30
,,,,,,,,,,,,,,,,,,,,273550,2005-06-30
,,,,,,,,,,,,,,,,,,,,273653,2005-06-30
,,,,,,,,,,,,,,,,,,,,273662,2005-06-30
,,,,,,,,,,,,,,,,,,,,273840,2005-06-30
,,,,,,,,,,,,,,,,,,,,273859,2005-06-30
,,,,,,,,,,,,,,,,,,,,274025,2005-06-30
,,,,,,,,,,,,,,,,,,,,274052,2005-06-30
,,,,,,,,,,,,,,,,,,,,274164,2005-06-30
,,,,,,,,,,,,,,,,,,,,274548,2005-06-30
,,,,,,,,,,,,,,,,,,,,274641,2005-06-30
,,,,,,,,,,,,,,,,,,,,274753,2005-06-30
,,,,,,,,,,,,,,,,,,,,274829,2005-06-30
,,,,,,,,,,,,,,,,,,,,274856,2005-06-30
,,,,,,,,,,,,,,,,,,,,275116,2005-06-30
,,,,,,,,,,,,,,,,,,,,275255,2005-06-30
,,,,,,,,,,,,,,,,,,,,275358,2005-06-30
,,,,,,,,,,,,,,,,,,,,275509,2005-06-30
,,,,,,,,,,,,,,,,,,,,275657,2005-06-30
,,,,,,,,,,,,,,,,,,,,275750,2005-06-30
,,,,,,,,,,,,,,,,,,,,275769,2005-06-30
,,,,,,,,,,,,,,,,,,,,276159,2005-06-30
,,,,,,,,,,,,,,,,,,,,276355,2005-06-30
,,,,,,,,,,,,,,,,,,,,276449,2005-06-30
,,,,,,,,,,,,,,,,,,,,276551,2005-06-30
,,,,,,,,,,,,,,,,,,,,276579,2005-06-30
,,,,,,,,,,,,,,,,,,,,276645,2005-06-30
,,,,,,,,,,,,,,,,,,,,276654,2005-06-30
,,,,,,,,,,,,,,,,,,,,276711,2005-06-30
,,,,,,,,,,,,,,,,,,,,276775,2005-06-30
,,,,,,,,,,,,,,,,,,,,276850,2005-06-30
,,,,,,,,,,,,,,,,,,,,276953,2005-06-30
,,,,,,,,,,,,,,,,,,,,277053,2005-06-30
,,,,,,,,,,,,,,,,,,,,277240,2005-06-30
,,,,,,,,,,,,,,,,,,,,277277,2005-06-30
,,,,,,,,,,,,,,,,,,,,277558,2005-06-30
,,,,,,,,,,,,,,,,,,,,277567,2005-06-30
,,,,,,,,,,,,,,,,,,,,277736,2005-06-30
,,,,,,,,,,,,,,,,,,,,277820,2005-06-30
,,,,,,,,,,,,,,,,,,,,277950,2005-06-30
,,,,,,,,,,,,,,,,,,,,278078,2005-06-30
,,,,,,,,,,,,,,,,,,,,278153,2005-06-30
,,,,,,,,,,,,,,,,,,,,278256,2005-06-30
,,,,,,,,,,,,,,,,,,,,278555,2005-06-30
,,,,,,,,,,,,,,,,,,,,278733,2005-06-30
,,,,,,,,,,,,,,,,,,,,278751,2005-06-30
,,,,,,,,,,,,,,,,,,,,278818,2005-06-30
,,,,,,,,,,,,,,,,,,,,278957,2005-06-30
,,,,,,,,,,,,,,,,,,,,279105,2005-06-30
,,,,,,,,,,,,,,,,,,,,279338,2005-06-30
,,,,,,,,,,,,,,,,,,,,279673,2005-06-30
,,,,,,,,,,,,,,,,,,,,279842,2005-06-30
,,,,,,,,,,,,,,,,,,,,279954,2005-06-30
,,,,,,,,,,,,,,,,,,,,280044,2005-06-30
,,,,,,,,,,,,,,,,,,,,280110,2005-06-30
,,,,,,,,,,,,,,,,,,,,280138,2005-06-30
