RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,0,0,64169,7232,117768,388,54677,0,2268,,,0,12218,19653,45934,39004,108,2202,0,4555,19339,,,2956,2002-06-30
,,,,,,,,,,,,1902,,56947,67,90065,522,12291,31013,11517,,,0,11246,13707,21611,17130,1455,3832,0,3987,17275,,,3252,2002-06-30
,,,,,,,,,,,,1903,,8570,1444,22163,2573,5376,1013,1091,,,0,3273,3989,6632,6966,287,831,0,599,1944,,,3458,2002-06-30
,,,,,,,,,,,,6407,17000,608596,15582,888210,0,514803,0,44814,,,45822,10706,29190,197338,64180,115953,27958,35,3123,430700,,,3506,2002-06-30
,,,,,,,,,,,,6501,32818,167390,629,221139,181,108040,0,34291,,,0,24593,27010,54927,1821,8933,23602,0,24557,32569,,,3579,2002-06-30
,,,,,,,,,,,,2531,8691,72203,2786,127199,0,51994,1959,6333,,,0,24265,16062,30982,14353,16773,12205,0,5592,16047,,,3720,2002-06-30
,,,,,,,,,,,,0,,51158,4100,61888,0,17108,17295,12117,,,48,7471,6875,16026,0,0,0,0,3597,13818,,,3953,2002-06-30
,,,,,,,,,,,,0,6143,94630,754,157679,0,75227,0,7784,,,0,12318,25138,41128,24527,10400,15164,0,12182,41728,,,4138,2002-06-30
,,,,,,,,,,,,450,,56375,8920,97157,156,31923,0,8231,,,0,10825,6763,25883,4628,211,18602,713,5545,24685,,,4147,2002-06-30
,,,,,,,,,,,,12591,,56881,2835,90117,111,29978,8841,12981,,,25,9205,8657,19735,12375,44,11546,0,5055,12206,,,4156,2002-06-30
,,,,,,,,,,,,2277,,44117,360,87438,0,31830,0,3774,,,0,9950,18992,21268,18562,16960,4034,0,7193,12560,,,4231,2002-06-30
,,,,,,,,,,,,3842,435,103722,5988,142767,119,74274,0,14115,,,94,19669,6966,27586,19049,0,3530,0,13353,56304,,,4437,2002-06-30
,,,,,,,,,,,,0,,5269,345,9313,0,2927,1063,516,,,0,1093,819,3886,3065,0,0,0,763,1426,,,4745,2002-06-30
,,,,,,,,,,,,2348,18150,130503,775,207271,289,116895,0,4717,,,0,4405,37444,48226,8260,26238,24033,0,7353,43201,,,4839,2002-06-30
,,,,,,,,,,,,0,27097,179535,10584,280858,385,165783,0,12846,,,0,17459,30771,81258,11903,10321,44296,0,808,72033,,,5005,2002-06-30
,,,,,,,,,,,,0,,42993,0,84338,502,21070,0,8229,,,0,8859,15771,20959,9817,17111,7205,129,12743,20248,,,5050,2002-06-30
,,,,,,,,,,,,0,0,205475,59671,288237,163,204553,0,904,,,0,1782,104532,84090,2000,0,712,0,0,42521,,,5069,2002-06-30
,,,,,,,,,,,,0,0,49274,5557,85298,41,31790,5327,7010,,,18,9922,11536,21672,21400,292,4293,203,4848,17698,,,5135,2002-06-30
,,,,,,,,,,,,28240,8282,368157,0,630270,908,335532,1565,14844,,,0,83825,31245,187815,112773,90735,15535,0,11584,150784,,,5210,2002-06-30
,,,,,,,,,,,,15797,2553,471947,87947,881137,200,380614,1310,71264,,,0,12749,35621,172927,245015,0,26720,275,16103,536954,,,5247,2002-06-30
,,,,,,,,,,,,211,,64393,0,89316,1647,53642,0,6269,,,0,2563,4448,32121,7667,6084,1343,0,2797,20989,,,5274,2002-06-30
,,,,,,,,,,,,1935,8199,106392,148,221585,0,89584,0,11854,,,0,19106,11456,32915,23654,50838,21972,0,806,88973,,,5331,2002-06-30
,,,,,,,,,,,,0,268,122679,20052,234742,0,83306,0,26918,,,0,32447,24379,19372,32859,19372,15606,0,2137,64125,,,5461,2002-06-30
,,,,,,,,,,,,241,,38030,478,88746,0,14854,12344,8122,,,0,9180,9487,14361,21984,11251,13095,0,2603,29496,,,5751,2002-06-30
,,,,,,,,,,,,36280,138016,1450587,7628,2490740,14168,1305844,0,120801,,,0,193929,248767,905594,2526,821158,1725,0,19945,585609,,,5939,2002-06-30
,,,,,,,,,,,,0,,58089,7671,78232,75,31498,2151,14948,,,0,9014,14383,29861,5886,154,463,358,6940,8575,,,6039,2002-06-30
,,,,,,,,,,,,0,,11445,664,15585,38,7789,1222,961,,,0,1879,2603,6304,2309,268,91,0,1161,951,,,6057,2002-06-30
,,,,,,,,,,,,0,,12192,5024,31103,0,6128,2011,1204,,,0,5471,4615,7475,2614,4421,4208,0,2612,2674,,,6141,2002-06-30
,,,,,,,,,,,,440,0,140662,1272,208153,31,78041,7559,25272,,,0,27038,47759,55100,18284,22856,6411,610,30109,24615,,,6329,2002-06-30
,,,,,,,,,,,,0,,16884,1232,22610,6,7711,3577,2921,,,113,2194,3025,9269,915,57,838,0,2623,2719,,,6842,2002-06-30
,,,,,,,,,,,,2108,2572,296162,49143,634426,0,242431,730,33847,,,0,62856,34140,115020,162961,287,82778,1805,10668,218263,,,6972,2002-06-30
,,,,,,,,,,,,55,0,272419,71235,565293,5000,0,0,0,,,0,0,0,0,23786,0,156287,0,272419,441035,,,7009,2002-06-30
,,,,,,,,,,,,0,,45676,12641,96551,0,24824,2652,3599,,,0,25670,5727,25760,18295,565,12947,385,14085,19441,,,7045,2002-06-30
,,,,,,,,,,,,31,,19336,100,29930,0,11642,1990,3403,,,0,3592,1700,12902,4399,2220,1907,0,2301,5314,,,7157,2002-06-30
,,,,,,,,,,,,475,10154,327079,8669,411032,99,276244,312,44887,,,3051,8349,79397,76130,3974,27595,30300,642,1672,112643,,,7166,2002-06-30
,,,,,,,,,,,,0,,18047,2422,40400,0,2228,8697,5415,,,0,6372,2214,17371,16430,0,1650,0,1785,4858,,,7456,2002-06-30
,,,,,,,,,,,,0,,23146,1124,37542,100,9404,1840,7856,,,0,3905,6828,12279,2928,3222,4346,0,4028,3939,,,7634,2002-06-30
,,,,,,,,,,,,65,,39939,1054,47372,1863,8844,7481,17059,,,0,5455,5002,11740,184,560,771,0,6310,6769,,,8033,2002-06-30
,,,,,,,,,,,,0,,30239,2044,40194,75,21431,3648,3577,,,0,6085,3879,18084,1633,2815,1728,0,1585,5497,,,8154,2002-06-30
,,,,,,,,,,,,1669,0,56033,933721,1430992,0,0,0,0,,,0,0,0,0,0,0,186,0,0,499227,,,8417,2002-06-30
,,,,,,,,,,,,0,,29677,2195,61979,0,7470,8335,6895,,,0,13034,17286,12632,14374,5457,6094,0,6504,3399,,,8462,2002-06-30
,,,,,,,,,,,,261,22200,260049,3467,325320,2281,196832,6050,32529,,,478,61523,29122,111327,2009,26598,6398,534,25686,35107,,,8547,2002-06-30
,,,,,,,,,,,,0,,28489,2372,45729,1071,9453,,7287,,,0,6610,2657,12811,11219,0,0,0,11587,9978,,,8631,2002-06-30
,,,,,,,,,,,,2588,0,628800,427375,1773178,0,470963,0,113394,,,0,68979,136180,186393,0,570504,32888,0,32441,1126750,,,9115,2002-06-30
,,,,,,,,,,,,0,7650,78867,9629,134790,18444,72438,0,5311,,,0,18376,8305,28757,17665,0,3295,0,1544,26724,,,9160,2002-06-30
,,,,,,,,,,,,19585,37651,272097,0,345072,2329,242140,32,14572,,,0,49585,45143,112356,4299,27025,10277,0,15461,22721,,,9339,2002-06-30
,,,,,,,,,,,,4175,22443,217064,0,269811,989,127485,0,85267,,,0,13369,4194,1796,23690,3177,0,0,3448,123249,,,9357,2002-06-30
,,,,,,,,,,,,0,,45405,577,56725,1428,18123,21462,2847,,,0,7567,7754,22015,4856,23,1351,0,1080,3464,,,9553,2002-06-30
,,,,,,,,,,,,43348,105721,1235798,73750,1695277,1837,1159227,0,74884,,,0,9496,211059,180647,15119,151397,163017,0,1326,811812,,,9807,2002-06-30
,,,,,,,,,,,,0,,45074,3534,88853,1972,19371,15092,5858,,,1835,13793,14651,21317,29325,5,838,0,4755,21004,,,9955,2002-06-30
,,,,,,,,,,,,151,,44207,3707,72099,14,9937,27241,4495,,,0,5823,5872,27501,5717,12411,70,0,2043,11749,,,10157,2002-06-30
,,,,,,,,,,,,637,0,173162,2777,224117,0,98664,0,32964,,,0,33178,31582,82193,3821,21074,9137,243,40436,31233,,,10250,2002-06-30
,,,,,,,,,,,,0,8305,123359,0,168566,4480,104087,6622,7401,,,6,31912,31373,42886,7858,10925,9397,448,3575,22443,,,10849,2002-06-30
,,,,,,,,,,,,10343,5500,251573,9314,319955,25,68150,18076,20468,,,99,30915,42442,114453,42732,0,458,100000,43440,59845,,,10858,2002-06-30
,,,,,,,,,,,,0,12740,93244,5465,122977,1443,76861,0,10591,,,0,24225,6681,25493,1866,1665,9800,1,5811,30103,,,11145,2002-06-30
,,,,,,,,,,,,334,,25257,1639,45658,1740,9079,8038,6106,,,0,5157,3504,13009,1607,3138,7836,0,1973,12702,,,11350,2002-06-30
,,,,,,,,,,,,1110,17058,97456,1819,161824,0,45988,15207,21342,,,0,24949,23320,33329,1859,16252,26565,0,14606,14787,,,11640,2002-06-30
,,,,,,,,,,,,2842,,43182,1789,73145,0,26019,,14763,,,0,20615,8630,22191,8041,2007,11800,156,228,4245,,,11837,2002-06-30
,,,,,,,,,,,,472,0,170156,1281,189244,269,104552,0,40453,,,0,13202,46096,83928,4433,0,1275,0,22211,7097,,,12030,2002-06-30
,,,,,,,,,,,,0,2052,66939,1680,98547,1474,39016,5343,10063,,,0,6126,10754,38671,20408,0,2661,0,12261,23196,,,12058,2002-06-30
,,,,,,,,,,,,467,0,66545,2570,177458,309,40777,7488,5282,,,0,31117,46245,32803,30407,35367,26839,64,19581,23609,,,12142,2002-06-30
,,,,,,,,,,,,0,,51481,5269,87072,30,46786,0,2574,,,0,4738,11225,21184,3386,3284,19159,103,4307,21675,,,12245,2002-06-30
1848063,1917422,59770,24668127,25359,0,3152930,915829,1492882,279993,0,911379,,,17209636,,,,9043899,46294,4732779,,,,1279990,1073715,4645136,,,,0,3372050,7957262,,,12311,2002-06-30
,,,,,,,,,,,,0,,9212,4576,31492,693,4209,3087,988,,,0,3857,2453,12921,14700,0,348,0,928,5159,,,12357,2002-06-30
,,,,,,,,,,,,0,,34007,2143,45304,15,22302,1862,6807,,,0,2382,5408,12196,1590,3639,2016,85,1625,14077,,,12647,2002-06-30
,,,,,,,,,,,,0,,8310,573,11124,0,5397,1266,887,,,0,1382,2562,3328,0,353,71,0,1404,1738,,,12656,2002-06-30
,,,,,,,,,,,,4273,2011,95438,0,118515,216,82882,0,10947,,,0,9954,26551,15291,5475,0,7336,0,676,23972,,,12937,2002-06-30
,,,,,,,,,,,,1517,12271,200698,1153,394058,0,149755,2950,26389,,,0,6834,92581,118225,20116,88871,57753,0,20609,111522,,,12946,2002-06-30
,,,,,,,,,,,,260,,56164,2144,87320,69,35971,0,12404,,,2358,7459,11686,19710,13794,468,5866,0,7780,20098,,,12955,2002-06-30
,,,,,,,,,,,,0,0,105182,7526,126458,0,32471,,63769,,,0,5116,10099,47866,3326,0,2991,324,5499,13734,,,13037,2002-06-30
,,,,,,,,,,,,7607,3225,387726,20799,661427,80,342113,0,39988,,,0,40342,35387,160313,82346,40496,104495,0,5734,302159,,,13103,2002-06-30
,,,,,,,,,,,,47,,17326,324,30984,1269,10164,1857,2597,,,0,1857,1702,13442,5314,2650,2618,0,2705,9509,,,13251,2002-06-30
,,,,,,,,,,,,53866,275032,1315115,29836,2057879,1587,690912,1092,348744,,,0,25737,214437,472938,132602,443165,27148,0,275458,665086,,,13309,2002-06-30
,,,,,,,,,,,,0,,12757,2665,20698,0,4543,5798,1356,,,236,2548,952,6600,391,54,2952,0,807,4492,,,13457,2002-06-30
,,,,,,,,,,,,0,,46632,1208,56362,1190,33694,0,8090,,,0,5487,4961,13199,4112,0,216,0,4821,17829,,,14052,2002-06-30
,,,,,,,,,,,,275,,58888,410,73557,13,34973,7999,7097,,,0,6483,6314,22314,2829,2465,4166,0,8820,17314,,,14155,2002-06-30
,,,,,,,,,,,,12890,25000,382605,8222,460181,0,284818,1750,83190,,,0,26137,42619,33157,22416,10120,11524,0,11928,215955,,,14258,2002-06-30
1588335,629691,340495,18350295,29837,0,576330,308376,5357043,350478,0,194181,,,9969130,,,,3778210,8879,3625723,,,,196982,796155,2033552,,,,0,1221631,9362978,,,14409,2002-06-30
,,,,,,,,,,,,94,,24516,396,43548,0,17830,3659,2469,,,3564,1501,6260,13366,0,13356,380,0,551,7763,,,14454,2002-06-30
,,,,,,,,,,,,0,,15831,2189,28495,2934,7873,1159,1115,,,14,5233,2832,7080,1982,0,2296,0,6829,4853,,,14650,2002-06-30
,,,,,,,,,,,,0,,14175,940,25550,0,4348,7441,1612,,,0,1132,2574,7417,4937,2686,592,0,774,3617,,,14753,2002-06-30
,,,,,,,,,,,,465,,55151,412,74042,202,26853,12620,8494,,,0,8810,18020,15789,2844,1310,7499,378,3563,13558,,,14865,2002-06-30
,,,,,,,,,,,,139,,13812,2687,27243,0,6634,,6488,,,0,2423,2779,3495,932,7857,0,0,690,5293,,,14931,2002-06-30
,,,,,,,,,,,,3704,0,96690,138,134143,0,78168,0,2016,,,0,1324,16914,20597,7428,15103,10413,0,16494,73261,,,14940,2002-06-30
,,,,,,,,,,,,2203,5000,706756,18639,1025684,3145,618703,0,60824,,,163368,23624,134147,359210,3597,33400,22416,0,7414,280092,,,15536,2002-06-30
,,,,,,,,,,,,2687,15000,241972,639,275474,0,185964,0,42886,,,1355,14384,61601,62997,10140,14034,1281,0,11646,57940,,,15732,2002-06-30
,,,,,,,,,,,,851,17140,140931,8541,205271,4130,93519,0,19176,,,0,20797,26563,50264,10746,12014,8258,0,25094,28349,,,16337,2002-06-30
,,,,,,,,,,,,329,,29767,175,37862,2,20540,988,5980,,,0,4914,5932,7733,140,206,4662,0,2227,10627,,,16355,2002-06-30
,,,,,,,,,,,,138,5149,95458,2497,171054,141,73345,0,15364,,,310,6561,12356,28804,41176,1053,15873,0,5435,63822,,,16458,2002-06-30
,,,,,,,,,,,,1,,59682,891,66560,325,40430,0,8070,,,0,3812,6128,20607,1998,720,3989,0,6662,14221,,,16551,2002-06-30
,,,,,,,,,,,,0,,29975,2440,49734,28,20351,,6253,,,0,3427,2561,22420,5086,6895,1350,0,3371,7926,,,16748,2002-06-30
,,,,,,,,,,,,82500,107110,223806,36549,531849,240,179709,0,42301,,,0,2669,84683,16808,1098,226890,15917,0,1283,184880,,,16766,2002-06-30
,,,,,,,,,,,,0,,12247,2276,30958,0,9567,0,1083,,,0,5961,1051,6814,5594,417,7560,0,1246,8347,,,16944,2002-06-30
,,,,,,,,,,,,0,,9079,3202,31707,100,2308,3700,1521,,,0,4026,1849,10123,16982,0,934,0,1551,6579,,,16953,2002-06-30
,,,,,,,,,,,,0,,65763,16214,94834,2913,260,,1179,,,0,0,68732,10371,40,0,0,0,59116,112,,,17110,2002-06-30
,,,,,,,,,,,,48416,83157,579729,9296,785597,33,355465,7062,147322,,,730,74893,90371,137976,21353,55765,57590,0,71371,181242,,,17147,2002-06-30
,,,,,,,,,,,,0,,27222,866,49274,4,19188,0,1881,,,103,3272,4789,16822,6088,4095,7295,0,5074,12724,,,17259,2002-06-30
,,,,,,,,,,,,385,23850,451072,86,516497,21,347981,773,60679,,,0,12433,36467,32355,3195,18525,1207,4250,36004,294473,,,17464,2002-06-30
,,,,,,,,,,,,0,0,109660,17865,188645,285,103096,0,4815,,,18724,11626,42464,21778,3887,2057,10445,0,878,64231,,,17549,2002-06-30
,,,,,,,,,,,,7478,0,129231,1315,161237,18,79339,18564,27681,,,0,17088,28593,36595,21812,1190,581,0,8955,32681,,,17839,2002-06-30
,,,,,,,,,,,,0,,21990,255,46890,300,14872,1269,3078,,,0,9186,5719,10925,15160,5832,688,0,2703,11509,,,17950,2002-06-30
,,,,,,,,,,,,0,4332,121770,6300,211298,1021,95546,0,11602,,,0,35086,27645,47750,20537,33465,14047,528,9350,32819,,,18050,2002-06-30
,,,,,,,,,,,,390,151344,569360,6959,1010663,9548,463695,0,92148,,,0,60319,96459,314740,40844,289901,35812,0,13513,171660,,,18126,2002-06-30
,,,,,,,,,,,,491,8117,86089,11244,137430,2843,62808,0,10327,,,0,13210,20094,16773,4978,0,17553,0,12954,42384,,,18135,2002-06-30
,,,,,,,,,,,,0,14757,262274,20671,399090,20,214985,0,44722,,,12064,3439,28152,28251,36229,0,42347,782,1369,269942,,,18368,2002-06-30
,,,,,,,,,,,,0,,9739,0,14913,3710,9720,0,0,,,0,0,731,9452,199,805,0,0,19,2615,,,18377,2002-06-30
,,,,,,,,,,,,0,757,81726,10535,139574,197,56923,0,5662,,,0,27334,6574,31864,18184,4935,16353,0,17483,41787,,,18827,2002-06-30
,,,,,,,,,,,,0,2261,90675,3097,116314,2422,56628,,2686,,,0,6505,21943,45936,2119,2153,5448,0,31097,16785,,,18836,2002-06-30
,,,,,,,,,,,,0,,12594,1271,24722,794,5969,4006,1948,,,0,6148,3741,8780,7849,14,20,0,397,1424,,,18854,2002-06-30
,,,,,,,,,,,,0,16897,392948,1331,619054,1176,329230,0,48785,,,0,11696,65587,41849,6284,123637,22464,1105,11347,347023,,,18863,2002-06-30
,,,,,,,,,,,,298,,30845,335,51404,159,17432,2780,6382,,,0,7379,9901,15139,7060,6389,2733,106,3419,6166,,,18957,2002-06-30
,,,,,,,,,,,,735,0,48571,2206,85705,0,28525,0,14065,,,0,13567,6138,32646,21161,494,7817,0,5981,9199,,,19356,2002-06-30
,,,,,,,,,,,,19061,10000,636530,29079,863114,278,483535,2673,90984,,,0,8695,127273,127885,98090,0,11433,0,24281,348223,,,19730,2002-06-30
,,,,,,,,,,,,4273,0,76636,7609,143235,212,45766,3791,12580,,,0,27046,18865,32407,23098,22082,1732,0,11129,19930,,,19936,2002-06-30
,,,,,,,,,,,,0,,23644,0,44504,9068,23370,0,0,,,0,0,0,0,7780,1272,634,0,274,35778,,,19972,2002-06-30
,,,,,,,,,,,,1050,,14782,126,26621,575,6431,2469,3243,,,0,1702,1320,9025,5161,2,5024,49,1577,4858,,,20053,2002-06-30
,,,,,,,,,,,,0,,22933,1,44086,0,16792,1181,1725,,,0,2665,1631,11110,2868,7252,4910,316,3589,15517,,,20147,2002-06-30
,,,,,,,,,,,,252,,15771,1199,33593,167,5156,1531,7920,,,0,9417,0,543,297,7572,3809,0,1553,7836,,,20259,2002-06-30
,,,,,,,,,,,,456,2000,74285,485,96898,333,55373,0,14893,,,0,11223,9556,18968,25,4285,7345,100,3919,25322,,,20370,2002-06-30
,,,,,,,,,,,,0,,53608,791,88075,393,47640,0,1439,,,0,5724,9951,29177,5975,2003,13816,0,4526,15040,,,20512,2002-06-30
,,,,,,,,,,,,0,2927,66832,11074,155748,6,53177,0,2157,,,0,12755,11862,21305,31310,15527,25867,0,8553,69512,,,20633,2002-06-30
,,,,,,,,,,,,0,,6716,342,12613,0,1922,2330,1143,,,0,1451,535,6823,4796,0,266,0,1322,1419,,,20754,2002-06-30
,,,,,,,,,,,,110,,59402,1550,77463,1863,49639,0,7267,,,0,7808,11296,30496,877,6790,3637,0,2439,7159,,,20839,2002-06-30
,,,,,,,,,,,,174,,23176,2913,52330,11304,8648,9650,3449,,,0,10837,4395,9401,4959,681,7304,0,1655,15328,,,20857,2002-06-30
,,,,,,,,,,,,0,,54559,4377,72423,1044,39782,,7434,,,0,26895,1841,7453,5644,325,1270,243,7078,24438,,,20866,2002-06-30
,,,,,,,,,,,,0,,4573,1075,8653,0,2528,,1081,,,0,1057,853,2321,1408,5,213,0,728,1625,,,21256,2002-06-30
,,,,,,,,,,,,0,,9625,772,14595,129,2942,3219,1887,,,0,1271,1461,4029,1252,312,1476,0,1616,4372,,,21359,2002-06-30
,,,,,,,,,,,,0,,30909,2817,56738,1793,24879,0,3096,,,0,5283,11790,12899,2777,13876,987,0,2895,7256,,,21630,2002-06-30
,,,,,,,,,,,,0,,56178,2769,75483,28,39600,6568,5145,,,0,14602,5708,25783,10067,144,3056,128,4900,15319,,,21658,2002-06-30
,,,,,,,,,,,,2385,582,115023,13816,171828,5,34525,6547,53951,,,0,18285,56439,50112,25935,1506,6530,0,20816,10957,,,22048,2002-06-30
,,,,,,,,,,,,26,13066,177066,5271,225671,4454,138656,4805,5319,,,0,24650,28879,102251,2547,17391,8740,0,24599,29296,,,22235,2002-06-30
,,,,,,,,,,,,5359,246,134316,2853,207825,5052,68495,14038,37356,,,0,47877,31840,60574,7160,21781,20355,2138,11889,25245,,,22356,2002-06-30
,,,,,,,,,,,,6459,,66413,3618,96852,4,33797,0,5875,,,256,9519,4602,34063,16531,42,1588,164,23449,13533,,,22459,2002-06-30
,,,,,,,,,,,,0,,37817,4638,55453,84,30289,0,3753,,,0,13434,2369,15384,3542,331,4057,0,3053,8851,,,22543,2002-06-30
,,,,,,,,,,,,666,,33380,4,39225,0,13997,11420,5084,,,0,5130,4254,15045,1281,144,2683,0,2865,4819,,,22552,2002-06-30
,,,,,,,,,,,,0,0,44279,2101,84240,246,31575,0,6360,,,0,10703,3921,36087,20092,3582,10522,0,6344,10789,,,22730,2002-06-30
,,,,,,,,,,,,0,744,95187,3311,123570,11,63214,0,16725,,,0,11273,29129,34453,7926,6004,4631,0,11547,19344,,,22936,2002-06-30
,,,,,,,,,,,,421,,40325,265,51197,0,20732,6920,5900,,,0,5341,4479,15000,4867,1637,293,0,6493,10284,,,22954,2002-06-30
,,,,,,,,,,,,8289,116,212934,0,261623,0,145332,0,29786,,,0,30743,42924,79298,31996,3346,764,0,12210,47166,,,23036,2002-06-30
,,,,,,,,,,,,0,,10850,4703,27500,0,8680,0,1041,,,0,5990,2768,2861,9686,0,270,0,434,5180,,,23045,2002-06-30
,,,,,,,,,,,,254615,544303,1609447,7380,2882661,74,1006240,28887,325400,,,8781,44261,218013,671916,81480,667634,255772,5840,195942,838450,,,23241,2002-06-30
,,,,,,,,,,,,233,0,61954,1442,102790,13,55778,0,3144,,,0,16232,6522,19649,0,18762,4015,0,3016,25512,,,23344,2002-06-30
,,,,,,,,,,,,297,,36997,240,59257,186,21448,4376,5964,,,0,8550,3121,23494,8492,2486,7885,0,3923,10118,,,23456,2002-06-30
,,,,,,,,,,,,346,934,228336,12081,426388,63,185294,0,36966,,,0,10838,21924,32671,32923,77174,46724,0,5313,204477,,,23504,2002-06-30
,,,,,,,,,,,,0,0,35762,6058,123636,0,23085,0,5803,,,87,15524,7799,27014,16219,36088,22500,0,6799,41724,,,23540,2002-06-30
,,,,,,,,,,,,801,597,100574,727,143845,1929,36649,0,23414,,,0,14429,42307,46994,31072,0,3046,0,40069,7961,,,23643,2002-06-30
,,,,,,,,,,,,0,,63255,5098,95553,407,44263,0,9085,,,0,7292,12480,23807,2111,13140,1602,144,8907,30225,,,23755,2002-06-30
,,,,,,,,,,,,584,21011,399063,21877,590938,182,342319,332,40489,,,43429,9808,26090,112651,5491,61920,17957,2828,11385,339485,,,23812,2002-06-30
,,,,,,,,,,,,0,0,278875,70929,715327,4624,249450,0,12755,,,0,21723,23046,135726,246304,16571,67950,0,16081,397058,,,24006,2002-06-30
,,,,,,,,,,,,0,90,1124778,82190,1867782,0,833714,31940,212228,,,1597,41006,157963,263764,212661,4795,270169,0,35180,770524,,,24266,2002-06-30
,,,,,,,,,,,,0,,26061,4238,45966,85,17541,0,3697,,,0,4016,6905,2993,11914,0,315,73,4750,18075,,,24453,2002-06-30
,,,,,,,,,,,,0,,17129,5541,26848,937,6781,4401,4091,,,0,5935,1504,5540,1904,0,95,48,2281,8052,,,24659,2002-06-30
