RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,0,112954,775157,0,1065693,88300,,0,8696,656620,109392,0,64772,66462,112256,19450,83049,8446,0,449,570430,,,3177,2015-09-30
,,,,,,,,,,,,406,5183,96801,844,179803,0,,48244,10434,366,30157,75,49852,33908,14940,2198,51966,19511,0,6176,29074,,,3252,2015-09-30
,,,,,,,,,,,,7000,,23900,195,40898,249,,3364,3171,4744,11364,0,7789,5697,6923,8951,1721,2772,0,1533,4857,,,3458,2015-09-30
,,,,,,,,,,,,4280,0,139291,0,226878,16588,,9164,13461,33931,73346,0,63333,28742,25620,32601,12156,6058,0,6730,37187,,,3720,2015-09-30
,,,,,,,,,,,,48,36251,566611,3005,717197,32443,,42536,63004,154391,254225,31501,18451,68096,120332,22868,33999,14615,0,20805,333886,,,3971,2015-09-30
,,,,,,,,,,,,1160,12538,158974,1236,213803,819,,11348,18523,44693,82164,430,46176,34877,23783,15581,0,19521,0,1815,42061,,,4156,2015-09-30
,,,,,,,,,,,,0,0,49672,0,113902,0,,,3020,9238,29242,0,11177,25678,18793,4268,29659,17850,0,4636,22598,,,4231,2015-09-30
,,,,,,,,,,,,2263,1368,136906,0,247446,13619,,,18713,55357,55558,0,51377,24457,22316,30989,33172,16855,0,2570,88193,,,4437,2015-09-30
,,,,,,,,,,,,9426,22000,242208,0,341005,9612,,0,5356,42302,192972,0,13354,98297,31240,9273,32364,35990,0,1263,76387,,,4839,2015-09-30
,,,,,,,,,,,,0,0,318655,0,401313,37187,,0,3222,48078,266530,0,1538,130751,12719,0,0,31048,0,0,54695,,,5069,2015-09-30
,,,,,,,,,,,,0,20453,328739,0,438761,45771,,88793,25635,48973,146729,0,46918,114378,46657,34787,0,4581,599,11002,69692,,,5135,2015-09-30
,,,,,,,,,,,,37450,74848,817487,0,1101984,28793,,939,42598,410307,293189,0,31699,87043,161335,49202,89880,38262,0,14914,442334,,,5210,2015-09-30
,,,,,,,,,,,,0,0,305743,0,511701,4697,,8893,34776,41445,200984,0,9285,27227,9392,58990,25751,69677,0,10185,385291,,,5461,2015-09-30
,,,,,,,,,,,,84,4853,132879,974,189838,1058,,25954,27283,24594,47612,1702,18594,25077,18338,544,12242,30743,0,5517,69054,,,5751,2015-09-30
,,,,,,,,,,,,0,,51701,1133,88282,13928,,3230,5013,6918,33016,0,10692,9812,19248,11022,0,267,524,2468,12956,,,6039,2015-09-30
,,,,,,,,,,,,0,,18005,10021,58359,0,,1612,844,3309,8311,0,20458,6654,5258,9139,442,12809,0,3822,3779,,,6141,2015-09-30
,,,,,,,,,,,,22,0,393627,7106,509983,30437,,5440,30757,88566,126585,0,36942,129727,77706,27084,0,5517,1253,141411,79196,,,6329,2015-09-30
,,,,,,,,,,,,0,0,285050,0,608601,6233,,0,76890,0,0,0,0,0,0,228002,0,83223,0,206553,469698,,,7009,2015-09-30
,,,,,,,,,,,,0,0,80466,0,194965,4741,,6287,5101,33703,21568,0,80927,11746,18544,2506,61836,38216,483,11570,35361,,,7045,2015-09-30
,,,,,,,,,,,,2,10457,144494,486,182141,1133,,,4087,95264,40191,0,9030,24370,42725,0,10627,4850,0,2552,49379,,,7072,2015-09-30
,,,,,,,,,,,,0,,23902,592,46595,0,,2902,4463,8805,3932,69,5361,3914,10875,11461,2,9748,0,3795,12330,,,7157,2015-09-30
,,,,,,,,,,,,142,,53591,0,79688,4924,,20173,9738,5315,16261,0,15676,5395,10743,1629,757,15952,0,1983,22540,,,7456,2015-09-30
,,,,,,,,,,,,0,,42963,0,59828,2554,,2586,4853,10847,18933,0,5181,16111,14409,756,6795,5083,0,5744,7127,,,7634,2015-09-30
,,,,,,,,,,,,0,13171,172828,4204,216813,16961,,,13716,68442,86401,0,23230,27159,38298,7352,0,2283,0,4292,18416,,,8033,2015-09-30
,,,,,,,,,,,,0,0,51661,3133,182507,5253,,8517,14818,8133,10474,0,37138,33885,10717,52382,36459,15347,0,9695,9488,,,8462,2015-09-30
,,,,,,,,,,,,0,,32649,1878,68204,13203,,,8441,12727,6722,0,6049,6443,9403,14551,0,0,0,4775,20135,,,8631,2015-09-30
,,,,,,,,,,,,0,13387,367483,203,490295,27716,,0,120799,124912,63424,0,14999,5659,1430,39167,18853,998,0,2704,346367,,,9357,2015-09-30
,,,,,,,,,,,,1861,46816,98350,54,170307,6095,,44221,7168,6570,37397,0,19922,25226,17895,616,19762,37702,0,2086,26681,,,9553,2015-09-30
,,,,,,,,,,,,60663,154130,1594108,0,2224480,47822,,0,42946,407426,1109273,0,15769,259554,154836,61178,30421,302586,0,558,1209262,,,9807,2015-09-30
,,,,,,,,,,,,0,9022,67516,0,127172,20048,,11863,7265,6499,38723,1821,19380,9001,8944,10087,0,25463,0,1345,43308,,,9955,2015-09-30
,,,,,,,,,,,,0,0,232375,0,359076,9941,,0,49306,45085,130645,0,11878,37018,53930,19970,49459,13400,197,6008,194877,,,10250,2015-09-30
,,,,,,,,,,,,0,0,125061,1382,251232,6093,,7820,4670,24622,86919,0,3373,17000,88136,24491,52786,2450,0,1648,110101,,,10849,2015-09-30
,,,,,,,,,,,,0,12997,162148,0,204928,4008,,,8061,72380,53343,0,51734,9307,24986,4356,3648,11528,0,21605,47319,,,11145,2015-09-30
,,,,,,,,,,,,33453,83910,1274820,2524,1444949,12905,,0,226834,545221,493030,0,61855,221771,221055,39861,2833,22892,0,1335,623945,,,11275,2015-09-30
,,,,,,,,,,,,1018,57500,226441,0,372173,4050,,50616,30593,33043,99942,0,12494,48317,41385,39812,26352,48620,0,11190,156301,,,11640,2015-09-30
,,,,,,,,,,,,0,9625,45936,0,96950,1261,,,9053,4220,28371,0,30495,9826,15004,31834,8885,4249,97,628,10426,,,11837,2015-09-30
,,,,,,,,,,,,0,0,251272,2957,328324,27635,,0,25775,54684,146941,0,30929,43903,71674,3853,0,6364,0,16903,57100,,,12030,2015-09-30
,,,,,,,,,,,,8,2060,111813,3094,211040,311,,,16758,31096,48535,0,47765,21219,26557,20227,28177,26986,469,10604,39204,,,12142,2015-09-30
,,,,,,,,,,,,0,,28701,0,39238,3952,,,2231,20481,5523,0,3472,3015,8868,795,109,100,0,392,10076,,,12179,2015-09-30
684563,4777234,0,69053806,998408,139421,1857738,688568,9068478,3458651,0,1318126,,,47632714,,,,,49751,13609128,14732183,7979540,,633684,914636,2617581,,,,219154,9489211,49902679,,,12311,2015-09-30
,,,,,,,,,,,,304,,63798,0,96507,308,,9801,9844,17016,24034,0,4751,24298,9462,300,1108,16351,0,406,27411,,,12647,2015-09-30
,,,,,,,,,,,,0,,10608,3440,16065,5,,622,1212,5544,1886,78,2250,2510,3341,200,0,751,0,1472,2888,,,12656,2015-09-30
,,,,,,,,,,,,0,0,152685,0,201202,32915,,,12406,36593,102202,0,17156,35797,8814,3391,0,0,0,452,57838,,,12937,2015-09-30
,,,,,,,,,,,,5291,850,944640,6445,1223503,2055,,23403,127763,303825,447634,0,92065,340764,160681,35526,57517,93610,945,37925,448876,,,12946,2015-09-30
,,,,,,,,,,,,4,1848,112397,12120,142818,14502,,,15162,29997,65443,0,15801,19344,14700,0,0,0,0,926,43889,,,12955,2015-09-30
,,,,,,,,,,,,0,116799,1312916,8,1663314,23245,,0,110489,572525,398185,0,81496,126927,157115,23482,91947,155403,0,231720,860841,,,13103,2015-09-30
,,,,,,,,,,,,5,,23732,269,39907,11356,,2690,3248,6151,8953,0,3748,719,7345,548,2,941,0,2416,16948,,,13251,2015-09-30
,,,,,,,,,,,,0,,10541,0,24940,7098,,4767,954,22,4331,0,4132,2421,2758,733,0,4586,0,460,6229,,,13457,2015-09-30
,,,,,,,,,,,,33,,40778,246,58789,7615,,,2783,14552,18224,0,7895,4349,5949,767,652,4715,0,3847,18897,,,14052,2015-09-30
,,,,,,,,,,,,2100,3450,132783,236,168842,3019,,28452,6057,46336,35764,153,53202,13715,18327,0,2743,9779,0,5291,44991,,,14155,2015-09-30
,,,,,,,,,,,,0,,20648,897,32427,4458,,,3965,2264,2653,0,5049,1365,3631,1598,17,1538,0,10481,7453,,,14650,2015-09-30
,,,,,,,,,,,,995,,23944,105,44821,3194,,14297,2553,1575,4787,0,0,4102,8733,1500,2286,11982,0,728,13291,,,14753,2015-09-30
,,,,,,,,,,,,13,135,294684,5,348393,10451,,59459,35877,18035,171831,0,86235,23584,27254,9305,634,5840,683,2827,102009,,,14865,2015-09-30
,,,,,,,,,,,,9,,35999,0,48449,4096,,12594,3012,9475,7355,0,3571,12108,9141,455,4870,0,0,3546,5219,,,14977,2015-09-30
,,,,,,,,,,,,3022,14932,233520,3022,329164,3594,,0,22841,67717,120341,41,61733,29042,72394,4565,6755,51548,452,10010,63897,,,16551,2015-09-30
,,,,,,,,,,,,24,,43525,971,74690,4998,,8573,3548,10491,17358,0,5122,6918,11989,1890,5923,10016,0,1060,23217,,,16748,2015-09-30
,,,,,,,,,,,,0,,13792,0,37045,4927,,4706,1977,2642,2437,0,5575,3391,6309,9500,0,4455,0,2030,7615,,,16953,2015-09-30
,,,,,,,,,,,,0,0,65386,0,102519,12566,,,8569,235,0,0,0,69986,9973,100,0,15501,0,56495,0,,,17110,2015-09-30
,,,,,,,,,,,,174749,225190,4273475,0,6137513,29692,,92284,1083284,763810,1997458,657,67009,255505,867261,100,674443,528479,0,80715,2511135,,,17147,2015-09-30
,,,,,,,,,,,,1880,,37464,16,64466,4994,,,8895,10718,9411,55,18,4864,12567,1040,1808,13124,0,5207,5869,,,17259,2015-09-30
,,,,,,,,,,,,0,0,1626066,273,2466677,97099,,1452,332558,263903,981150,0,204786,87001,106828,41607,348002,57311,4930,34078,1543583,,,17464,2015-09-30
,,,,,,,,,,,,304,0,181844,0,386477,7940,,21916,23530,38211,82586,1307,65495,62451,24237,13207,109668,57520,0,12925,138322,,,17950,2015-09-30
,,,,,,,,,,,,0,7638,134349,0,320495,6252,,6,0,96693,35400,0,25281,52003,66609,158800,0,4386,0,2256,61027,,,17978,2015-09-30
,,,,,,,,,,,,897,6225,266040,0,486846,10834,,5681,12376,77311,158215,0,55654,64711,47724,1930,128254,52724,0,11300,109614,,,18050,2015-09-30
,,,,,,,,,,,,15866,16400,93242,19633,265661,350,,,43629,41379,4051,0,24472,27329,18437,94828,0,29384,0,4183,57967,,,18135,2015-09-30
,,,,,,,,,,,,0,,27232,0,55245,16083,,,41,26214,2345,0,0,11392,20242,500,8931,454,0,29,17711,,,18377,2015-09-30
,,,,,,,,,,,,0,1,699156,0,972662,78357,,0,92558,250771,260419,6356,159854,30151,72208,29273,63561,59942,0,6275,359480,,,18827,2015-09-30
,,,,,,,,,,,,0,2622,111609,0,149313,6964,,,2460,62778,26741,0,9656,26583,41649,4627,5211,8226,0,13290,26207,,,18836,2015-09-30
,,,,,,,,,,,,0,0,410163,0,497305,51783,,50346,182323,34725,135541,0,64805,167370,34123,0,0,0,0,5369,59560,,,18854,2015-09-30
,,,,,,,,,,,,157,1819,39566,1231,80483,28,,,14299,10038,13608,0,12768,10039,13400,0,13989,22093,0,2741,17267,,,19356,2015-09-30
,,,,,,,,,,,,0,15000,1844306,3430,2452567,185563,,4201,459395,200466,1138534,0,12212,219845,234063,202001,3288,9146,0,2305,983974,,,19730,2015-09-30
,,,,,,,,,,,,1,5000,154039,0,247987,43743,,13377,25781,34181,72142,0,60079,29942,26746,13338,20979,5221,0,4782,54732,,,19936,2015-09-30
,,,,,,,,,,,,0,,43650,0,94068,23031,,,110,43637,1034,0,0,0,0,0,453,22597,0,12,75842,,,19972,2015-09-30
,,,,,,,,,,,,0,,69928,882,90492,6499,,8281,8246,21109,29151,0,5059,17778,24504,309,2988,6040,44,1602,13501,,,20053,2015-09-30
,,,,,,,,,,,,0,0,46757,2673,95734,350,,,2646,28613,10096,0,11614,7168,11350,1836,17218,17068,0,2016,29973,,,20512,2015-09-30
,,,,,,,,,,,,0,6001,172190,448,293020,7262,,0,20351,35885,110447,0,41884,33842,39799,9632,42973,25095,0,3242,106275,,,20633,2015-09-30
,,,,,,,,,,,,0,4950,66655,0,278403,72410,,29598,7683,3663,24679,0,20789,15256,5460,19001,13918,77389,0,1033,67518,,,20857,2015-09-30
,,,,,,,,,,,,1,,3858,343,10389,4308,,,397,1965,1153,0,2117,1224,1273,835,65,56,0,273,1844,,,21256,2015-09-30
,,,,,,,,,,,,0,,28557,0,49738,7990,,7326,1806,7168,9388,0,7230,4125,4749,3311,2025,4572,0,2812,17323,,,21359,2015-09-30
,,,,,,,,,,,,0,1792,62286,2728,112095,2877,,,13105,22060,21217,0,32529,21005,12473,9246,19223,8992,0,5733,31795,,,21630,2015-09-30
,,,,,,,,,,,,129,0,96047,429,159098,7330,,8402,5694,26567,47462,0,37759,15893,37634,31613,9207,7938,73,5865,32158,,,21658,2015-09-30
,,,,,,,,,,,,6598,11746,140569,74,194680,3600,,,19144,31863,72867,85,50614,27860,25954,3744,15333,15494,0,10933,20052,,,22048,2015-09-30
,,,,,,,,,,,,0,,64189,11282,103685,14173,,,4165,28783,30467,0,35169,3794,7974,3036,0,2469,0,775,17243,,,22543,2015-09-30
,,,,,,,,,,,,9701,,87714,0,99361,490,,26834,10430,10399,36832,0,14709,14705,16625,2708,803,2900,0,1495,17038,,,22552,2015-09-30
,,,,,,,,,,,,3927,0,80818,2237,159816,10916,,,7543,25972,20847,4221,27782,6306,15468,33810,8061,13737,0,22236,45662,,,22730,2015-09-30
,,,,,,,,,,,,0,0,96181,2400,168201,30269,,7580,14777,26732,43913,0,18321,16740,26194,14119,7234,0,0,2619,45678,,,22936,2015-09-30
,,,,,,,,,,,,0,,12522,562,45138,4361,,,731,5046,6087,0,10658,3794,2287,10123,9961,6676,0,279,17111,,,23045,2015-09-30
,,,,,,,,,,,,543,53,74880,386,107081,514,,9002,9858,23095,24851,0,28405,12077,21762,0,12215,14755,128,5637,18710,,,23456,2015-09-30
,,,,,,,,,,,,94166,122780,2287064,0,3448568,20443,,0,407027,445889,1397283,0,23869,184016,136059,74580,559126,208777,1,15972,2159584,,,23504,2015-09-30
,,,,,,,,,,,,0,263,117883,0,191130,4200,,,25955,27253,44640,0,37517,45975,34651,43419,0,23021,0,15006,14927,,,23643,2015-09-30
,,,,,,,,,,,,243,0,124252,746,190979,4880,,,11923,33483,53296,0,42050,15939,11460,0,30609,17302,0,5016,66310,,,23755,2015-09-30
,,,,,,,,,,,,0,29667,730677,4636,1217243,62052,,0,41129,285165,402153,0,84767,129617,185331,210983,152572,13007,0,528,548396,,,24006,2015-09-30
,,,,,,,,,,,,0,,44672,128,63827,5448,,,592,39995,2770,0,8491,7308,21787,2970,7241,0,0,1315,17523,,,24378,2015-09-30
,,,,,,,,,,,,0,21095,174010,196,248037,41648,,0,11280,75700,84762,0,33858,13670,22122,8151,171,652,0,2263,52931,,,24453,2015-09-30
,,,,,,,,,,,,0,,28830,7003,59630,9846,,6422,7483,4189,7752,0,10191,2884,7267,2851,0,2696,28,2906,21514,,,24659,2015-09-30
,,,,,,,,,,,,147,0,599318,0,815441,41756,,4239,185317,190922,185927,0,14946,191615,146945,0,59524,88724,0,12591,327131,,,24668,2015-09-30
,,,,,,,,,,,,0,,5444,1158,18847,10163,,2086,1401,72,1161,0,2045,260,1302,0,0,0,0,724,5637,,,24855,2015-09-30
,,,,,,,,,,,,4933,0,283241,1102,441045,100612,,865,31979,66548,171095,0,50952,45913,107881,9116,10301,4101,305,11119,95556,,,24949,2015-09-30
,,,,,,,,,,,,1269,14970,209906,1219,340605,4513,,30565,16166,30196,124596,0,91495,45299,36425,0,104789,5,0,6580,63404,,,25357,2015-09-30
,,,,,,,,,,,,0,,44220,0,55682,10001,,,4122,12885,27153,0,1807,14934,11863,0,0,866,0,60,14295,,,25647,2015-09-30
,,,,,,,,,,,,0,77500,287356,51392,369541,3051,,0,245,33340,253764,0,32432,127441,26215,1940,12808,0,0,8,59947,,,26176,2015-09-30
,,,,,,,,,,,,21015,12446,289632,451,420264,2313,,8738,15014,120964,135781,0,60618,23955,41706,42974,0,40959,952,7566,154393,,,26242,2015-09-30
,,,,,,,,,,,,0,,20068,17,27436,1522,,1199,1182,4381,12577,45,2752,1650,5163,5041,0,101,0,729,10798,,,26457,2015-09-30
,,,,,,,,,,,,0,0,342419,0,461256,30736,,285,76528,25674,229220,0,48870,56610,12627,1630,70889,2524,0,10612,189962,,,26765,2015-09-30
,,,,,,,,,,,,0,0,366164,0,612925,23874,,0,0,360239,4359,0,21156,122680,154316,22716,140312,44887,829,773,182450,,,27070,2015-09-30
,,,,,,,,,,,,376,18173,412801,2581,598845,5322,,1148,142395,95991,165771,0,68700,38817,38404,5427,83816,42130,0,4672,237000,,,27548,2015-09-30
,,,,,,,,,,,,0,30506,155875,0,355238,5742,,589,15883,103895,15025,0,55527,25470,41494,0,98432,69820,276,2681,85936,,,27614,2015-09-30
,,,,,,,,,,,,0,16757,294178,0,480841,23588,,7012,14330,100524,157252,0,50792,118295,88041,0,77977,53062,0,13902,74274,,,27847,2015-09-30
,,,,,,,,,,,,94000,471849,2175407,0,3144876,74345,,0,39394,491931,1694578,0,167878,159009,424535,0,612301,31320,0,2528,1027710,,,28013,2015-09-30
,,,,,,,,,,,,7,1085,90409,0,128071,12480,,10487,15464,24191,38490,0,11543,7093,21848,3188,3583,11841,0,3665,48377,,,28152,2015-09-30
,,,,,,,,,,,,0,3894,198988,0,312539,19902,,4099,29308,21977,163719,0,107243,26162,12513,38346,24533,16204,0,1798,63441,,,28255,2015-09-30
,,,,,,,,,,,,0,0,55374,250,90090,13084,,,16718,13668,22114,0,13574,21974,22138,2000,2654,1179,0,2931,7993,,,28349,2015-09-30
,,,,,,,,,,,,0,135554,1316726,0,1862196,11422,,0,153609,653023,461719,0,128443,153085,238359,32959,186844,223147,0,35008,609763,,,28406,2015-09-30
,,,,,,,,,,,,0,5023,57580,0,111680,2099,,,2145,33415,15652,0,17104,32979,18301,66,44511,3204,0,2400,20120,,,28675,2015-09-30
,,,,,,,,,,,,0,,49266,2470,87720,2750,,,7869,13841,20010,0,8188,10374,9660,6835,8235,5848,0,3686,26088,,,28732,2015-09-30
,,,,,,,,,,,,0,,47361,323,54275,376,,15050,6053,9899,15336,0,11085,17838,8189,109,0,2272,0,1023,3051,,,29476,2015-09-30
,,,,,,,,,,,,99145,20055,420300,0,945811,22049,,1028,37590,105833,238836,0,53448,119244,96176,266504,78442,87099,1004,24243,410945,,,29636,2015-09-30
,,,,,,,,,,,,0,0,1542600,0,1751852,38443,,0,0,911834,630649,0,90014,126121,203932,116452,0,0,0,163,731920,,,29878,2015-09-30
,,,,,,,,,,,,0,,15885,0,28954,5160,,,566,1988,9196,0,1908,1593,2903,0,1881,0,0,561,12121,,,30052,2015-09-30
,,,,,,,,,,,,0,0,0,0,326879,322883,,0,0,0,0,0,0,52421,181527,0,0,0,0,0,36658,,,30418,2015-09-30
,,,,,,,,,,,,37461,37883,577671,0,945091,54866,,0,61686,195969,261752,0,37547,92586,127320,54875,147557,69431,0,7682,480799,,,30502,2015-09-30
,,,,,,,,,,,,0,0,81986,256,114145,7652,,,5122,14654,59180,0,16271,7863,13558,0,14179,6379,0,755,38923,,,30650,2015-09-30
,,,,,,,,,,,,0,21170905,69364833,0,84133430,10283067,,0,176175,159862,0,0,50026,5375620,21053934,1226490,1404802,283922,55102355,13886520,21832071,,,30810,2015-09-30
,,,,,,,,,,,,48933,126942,735872,0,1093489,10586,,0,188610,160992,372846,0,89904,68011,199457,301,274397,18489,0,385,235137,,,30874,2015-09-30
,,,,,,,,,,,,0,5000,67383,0,113395,21514,,3444,7617,29125,14873,0,22351,14461,14221,3000,1977,11907,232,11186,15718,,,31134,2015-09-30
,,,,,,,,,,,,4016,22000,411973,3086,567218,23080,,0,58336,168545,168018,0,28551,111288,39629,0,63723,30420,0,1274,180959,,,31255,2015-09-30
,,,,,,,,,,,,2081,0,63386,132,138020,0,,6516,5186,23760,21815,0,25001,38837,18319,0,67579,0,0,6070,9665,,,31657,2015-09-30
,,,,,,,,,,,,0,0,159215,0,267259,21977,,,10230,71849,56625,0,16859,47773,33180,14276,19833,35681,0,12753,35606,,,31826,2015-09-30
,,,,,,,,,,,,580,11772,75083,715,130325,397,,31535,9474,8812,16307,0,13007,28531,13960,19265,347,16926,0,8527,16572,,,31835,2015-09-30
,,,,,,,,,,,,16569,0,34855,0,120719,29151,,4591,7423,15799,10976,0,28162,4281,9442,36534,0,3696,0,632,21540,,,32234,2015-09-30
,,,,,,,,,,,,0,,23552,0,60961,17916,,,2726,8896,8959,0,6061,4531,4105,0,14,14547,0,2923,16615,,,32766,2015-09-30
,,,,,,,,,,,,0,21095,158367,0,219873,16140,,,11066,95418,39324,0,30760,14606,31043,727,5097,20015,0,2242,68745,,,32971,2015-09-30
,,,,,,,,,,,,79,26161,382290,0,436314,8237,,42136,105134,65391,161856,2,12628,102872,35897,9077,6701,6498,0,7774,203999,,,33147,2015-09-30
,,,,,,,,,,,,0,0,476978,1864,622267,65498,,0,68629,47207,335931,634,15290,39758,117128,37515,1087,3637,0,1156,363007,,,33259,2015-09-30
,,,,,,,,,,,,3078,0,65732,0,154761,1270,,10490,10478,20777,20515,0,11916,22668,15949,0,29911,50675,0,2917,37969,,,33268,2015-09-30
,,,,,,,,,,,,0,,14958,0,27143,6243,,,0,11517,3437,0,3065,6162,8510,3703,1369,0,0,29,3228,,,33370,2015-09-30
,,,,,,,,,,,,0,,17724,0,34408,6916,,4156,2096,7017,2123,0,8282,2152,6069,2339,0,5455,0,2332,5597,,,33839,2015-09-30
,,,,,,,,,,,,7,15429,283460,0,341033,1579,,27931,58586,34366,152064,1062,58424,21707,55680,0,1175,25579,7,6453,75248,,,33857,2015-09-30
,,,,,,,,,,,,10037,30000,325690,1465,419645,15591,,32,22651,180332,100647,0,4472,62436,57133,13026,9028,24051,1192,4015,202365,,,34425,2015-09-30
,,,,,,,,,,,,0,0,245232,8359,312502,1348,,0,21071,87638,117172,0,74658,46980,39864,0,21377,11311,1448,17923,118782,,,34434,2015-09-30
,,,,,,,,,,,,570,0,71224,1404,132417,4963,,,14491,33409,17772,84,35668,23208,15919,500,16390,28826,0,1835,30753,,,34452,2015-09-30
,,,,,,,,,,,,226074,50000,2060326,0,3376040,25646,,399,139742,726436,1053190,0,94944,136196,171988,3866,744201,161082,0,70061,2111527,,,34537,2015-09-30
,,,,,,,,,,,,1292,10648,135253,2057,277289,9897,,17070,9632,24011,76933,225,67539,34985,54676,16510,30507,66285,9,5721,43926,,,34555,2015-09-30
,,,,,,,,,,,,4021,1979,267582,0,331436,12130,,3594,9237,139546,107699,0,10401,84748,76578,7000,7015,4879,0,5320,91499,,,34742,2015-09-30
,,,,,,,,,,,,0,,13846,778,24424,0,,,1025,4923,5459,0,2142,7909,4131,3710,0,1214,0,1085,2915,,,34836,2015-09-30
,,,,,,,,,,,,0,5306,114785,0,147960,10832,,9135,6823,35738,60603,0,24546,15229,37059,497,3635,4633,0,2445,29150,,,35057,2015-09-30
9044819,2190528,4646190,245159063,72903841,6558447,933254,19926378,24611326,54728601,1301998,101765321,,,15424491,,,,,0,2819563,0,42445,,14406401,63746300,0,,,,0,309468,1056835,,,35301,2015-09-30
,,,,,,,,,,,,162824,3174865,15810765,0,19976726,115372,,0,883915,5404307,9465052,34,401385,1538019,1746853,4297,2966358,73190,0,55315,9519405,,,35570,2015-09-30
,,,,,,,,,,,,0,,15859,450,51842,3998,,1841,5172,3532,3764,0,2760,2756,6635,1960,20,23902,59,1390,16084,,,35646,2015-09-30
,,,,,,,,,,,,5,0,86437,0,196259,11369,,,5110,23183,46791,0,30891,47135,33822,380,49888,39236,0,9077,44484,,,35842,2015-09-30
,,,,,,,,,,,,0,17836,124897,0,228436,7615,,,1385,110249,11323,0,26238,28050,61864,35712,27766,17587,82,2115,71693,,,35879,2015-09-30
