RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,0,12719,94466,5365,125327,1239,79338,0,9405,,,0,22306,7064,26907,1674,2046,9371,1,5722,30533,,,11145,2002-09-30
,,,,,,,,,,,,98,32765,104644,3451,178521,0,46702,21950,20510,,,0,23527,27009,33278,1000,24264,27703,0,15342,13881,,,11640,2002-09-30
,,,,,,,,,,,,90,,48036,1414,73527,0,25212,,19824,,,0,19450,9233,21544,3763,1766,12338,146,3049,4317,,,11837,2002-09-30
,,,,,,,,,,,,0,3600,172196,6222,196029,0,110159,0,36575,,,0,13521,47072,84860,5306,651,1120,0,21839,7029,,,12030,2002-09-30
,,,,,,,,,,,,0,2092,65416,2824,100970,0,39273,5204,9525,,,0,5990,11544,39506,22572,0,2576,0,11127,23794,,,12058,2002-09-30
,,,,,,,,,,,,145,417,68654,807,175791,327,42016,8283,5151,,,0,35781,46034,32640,28782,34551,25831,85,12543,23057,,,12142,2002-09-30
,,,,,,,,,,,,8,,54965,3548,89791,37,47685,0,2249,,,0,4982,12366,21055,3621,3438,19153,99,4146,22051,,,12245,2002-09-30
1274699,1814539,68173,25484450,33617,0,3238004,929750,1577856,267873,0,856104,,,16956952,,,,9059951,48129,4287467,,,,1279667,1683197,4167752,,,,0,3337081,8282129,,,12311,2002-09-30
,,,,,,,,,,,,0,,9651,3749,31134,797,4468,3307,998,,,0,3535,2469,13159,14708,0,348,0,878,4771,,,12357,2002-09-30
,,,,,,,,,,,,46,,32807,1583,46706,15,23742,2448,6631,,,0,2209,5403,12953,1310,3671,1987,88,1623,14309,,,12647,2002-09-30
,,,,,,,,,,,,0,,8205,811,11088,0,5466,1101,687,,,0,1498,2616,2880,0,352,49,0,1287,1826,,,12656,2002-09-30
,,,,,,,,,,,,0,1743,94356,0,119188,1738,82565,0,10943,,,0,10409,28700,15199,5475,0,7257,0,564,23803,,,12937,2002-09-30
,,,,,,,,,,,,263,11861,200878,4577,392296,0,148196,2897,27320,,,0,6985,93585,120504,20131,83567,55351,0,21214,105463,,,12946,2002-09-30
,,,,,,,,,,,,0,,56225,4188,89882,11,37420,0,12117,,,2025,7337,10596,19548,15174,442,5147,0,6324,22558,,,12955,2002-09-30
,,,,,,,,,,,,0,0,104296,9110,126021,0,31415,,63863,,,0,6674,9419,42983,3819,0,1692,341,3670,36058,,,13037,2002-09-30
,,,,,,,,,,,,9053,3225,397932,21826,668918,119,352387,0,40152,,,0,38914,35258,159436,82189,37988,103413,0,5472,311830,,,13103,2002-09-30
,,,,,,,,,,,,0,,18377,1054,32277,1561,10900,1960,2677,,,0,1958,1651,13526,4624,2548,2621,0,2779,9032,,,13251,2002-09-30
,,,,,,,,,,,,52819,277801,1251397,9330,2022811,564,692577,1050,280924,,,0,120505,195168,478549,132989,476398,36696,0,277896,553396,,,13309,2002-09-30
,,,,,,,,,,,,0,,13263,1994,20689,0,5237,5880,1203,,,178,2397,1050,6530,450,51,3052,0,739,4413,,,13457,2002-09-30
,,,,,,,,,,,,0,,47958,910,57947,1685,35472,0,8962,,,0,5914,5311,13635,3591,0,216,0,4676,16887,,,14052,2002-09-30
,,,,,,,,,,,,0,,61476,618,76158,13,37305,8034,7341,,,0,6704,8448,21690,2832,2166,3991,0,8796,16865,,,14155,2002-09-30
,,,,,,,,,,,,12141,25000,406772,24745,493953,0,309634,3468,82882,,,0,24748,49779,34890,16279,9054,10549,0,9793,228460,,,14258,2002-09-30
1646538,523205,323209,19581490,30368,0,595982,514470,5857492,327781,0,186217,,,10459625,,,,4108088,10999,3655943,,,,216049,818793,1946211,,,,0,1246033,10569943,,,14409,2002-09-30
,,,,,,,,,,,,46,,24738,889,42741,0,17657,3579,2457,,,3040,1380,5743,12976,0,12422,380,0,543,8044,,,14454,2002-09-30
,,,,,,,,,,,,0,,15357,472,26260,3629,7843,1031,760,,,0,4478,1667,6929,1765,0,1930,0,5258,4652,,,14650,2002-09-30
,,,,,,,,,,,,0,,13848,1149,26080,0,4279,7248,1453,,,0,1310,2713,9664,5574,2702,540,0,868,3737,,,14753,2002-09-30
,,,,,,,,,,,,403,,59114,582,78732,102,31534,15224,6576,,,0,8802,18857,16099,2903,1120,7494,377,3612,13539,,,14865,2002-09-30
,,,,,,,,,,,,148,,14442,3053,27778,0,6640,,7115,,,0,2377,2889,3639,945,8670,0,0,687,5407,,,14931,2002-09-30
,,,,,,,,,,,,2644,0,103624,513,136492,0,83622,0,2126,,,0,1363,18746,23238,4530,12937,11172,0,17877,72154,,,14940,2002-09-30
,,,,,,,,,,,,1146,5000,706820,17748,1053922,1802,626594,0,62821,,,146759,23717,148229,375257,3685,55251,46863,0,4489,282217,,,15536,2002-09-30
,,,,,,,,,,,,51,15000,257486,10369,306466,0,199111,0,46900,,,1288,15316,82285,78450,10588,17612,1699,0,11490,61076,,,15732,2002-09-30
,,,,,,,,,,,,1390,17136,147278,2374,210943,4158,100362,0,19295,,,0,22127,25323,51385,11267,11376,8919,0,25005,30521,,,16337,2002-09-30
,,,,,,,,,,,,0,,28575,2131,38758,3,20665,471,5952,,,0,4795,5485,7775,221,183,4831,0,1465,11323,,,16355,2002-09-30
,,,,,,,,,,,,0,6231,96389,4146,171588,3,75940,0,13910,,,314,6151,12897,30458,39124,961,15818,0,5217,61654,,,16458,2002-09-30
,,,,,,,,,,,,23,,63315,1623,72951,331,46196,0,8357,,,100,3770,8363,21342,1715,400,2919,0,5971,14851,,,16551,2002-09-30
,,,,,,,,,,,,0,,28463,4092,48942,50,19005,,7012,,,0,3715,2571,21308,3841,6140,1231,0,2909,6160,,,16748,2002-09-30
,,,,,,,,,,,,47434,119674,218802,79685,581152,328,176831,0,40107,,,0,2195,88982,16672,1098,239407,15026,0,1185,242266,,,16766,2002-09-30
,,,,,,,,,,,,0,,12702,1488,31071,0,9754,0,1227,,,0,5861,1085,5906,5307,389,7810,0,1162,8488,,,16944,2002-09-30
,,,,,,,,,,,,0,,9943,3299,31327,100,2550,4322,1428,,,0,3973,1766,9803,15526,0,919,0,1643,6578,,,16953,2002-09-30
,,,,,,,,,,,,0,,75059,13638,100007,2850,260,,1195,,,0,0,73969,9979,40,0,0,0,68120,89,,,17110,2002-09-30
,,,,,,,,,,,,37618,86829,582332,17837,789717,82,358189,7669,142722,,,1568,77353,97916,139468,21206,47806,59955,0,69233,187419,,,17147,2002-09-30
,,,,,,,,,,,,181,,27713,465,49512,2,19207,0,2267,,,79,3025,3708,16979,5679,4578,7148,0,5182,13851,,,17259,2002-09-30
,,,,,,,,,,,,208,22811,469810,9844,543547,28,361695,796,66856,,,0,15881,27588,32883,4304,18978,1117,4248,34383,314017,,,17464,2002-09-30
,,,,,,,,,,,,0,0,112177,12608,195209,1136,104036,0,6302,,,18376,11602,42259,24379,3871,2044,20162,0,979,66147,,,17549,2002-09-30
,,,,,,,,,,,,12534,0,133684,3,163020,19,83085,12844,27642,,,0,16201,27823,35281,20306,1040,582,0,8985,32585,,,17839,2002-09-30
,,,,,,,,,,,,0,,31639,3919,61465,300,21772,2386,4403,,,0,12251,5463,13854,17544,6902,806,0,3078,15707,,,17950,2002-09-30
,,,,,,,,,,,,0,5154,132832,9495,229511,1516,105008,0,11375,,,0,41045,28382,54645,21217,33865,14693,551,11018,36378,,,18050,2002-09-30
,,,,,,,,,,,,274,150843,584920,9799,1010894,11271,478565,0,92885,,,0,63733,91484,323466,34388,273087,42237,0,13473,164544,,,18126,2002-09-30
,,,,,,,,,,,,0,8215,86016,16579,144940,5878,61459,0,11120,,,0,13945,19354,19872,2365,0,19676,0,13437,45083,,,18135,2002-09-30
,,,,,,,,,,,,0,16416,259797,15185,412781,34,210537,0,47284,,,12581,3649,27105,27079,44702,0,53453,736,1224,280072,,,18368,2002-09-30
,,,,,,,,,,,,0,,9894,0,15531,4212,9888,0,0,,,0,0,808,9674,199,859,0,0,6,2909,,,18377,2002-09-30
,,,,,,,,,,,,0,757,83158,11488,143768,198,57489,0,5736,,,0,27207,6123,32544,18339,6188,16511,0,18270,44067,,,18827,2002-09-30
,,,,,,,,,,,,0,2191,93220,3365,118494,2837,57977,,2547,,,0,7242,21674,46404,2056,1927,5462,0,32118,17729,,,18836,2002-09-30
,,,,,,,,,,,,20,,11839,625,23954,795,5394,3718,2111,,,0,5227,3718,8636,9002,13,20,0,400,1342,,,18854,2002-09-30
,,,,,,,,,,,,0,13828,393790,3923,616838,316,346559,0,33512,,,0,10401,59685,39436,5111,121466,22359,1103,10808,361647,,,18863,2002-09-30
,,,,,,,,,,,,8,,31975,973,51914,159,17413,2800,7417,,,0,6789,10644,15607,6692,5284,2429,117,3570,6436,,,18957,2002-09-30
,,,,,,,,,,,,729,0,48302,3401,84375,0,24950,0,17562,,,0,13457,6221,31993,13061,0,15140,0,5790,8658,,,19356,2002-09-30
,,,,,,,,,,,,19935,11630,681695,17206,893639,170,515040,3005,120193,,,0,10067,124101,149074,95317,0,11120,0,26682,371201,,,19730,2002-09-30
,,,,,,,,,,,,4337,0,78658,4357,142929,237,48240,4410,11820,,,0,30474,16286,31172,26293,19057,1715,0,10966,19757,,,19936,2002-09-30
,,,,,,,,,,,,0,,24097,0,45633,10696,23838,0,0,,,0,0,0,0,6728,1251,634,0,259,36578,,,19972,2002-09-30
,,,,,,,,,,,,690,,14977,215,26573,220,6349,2390,3409,,,0,1734,1304,8754,4833,2,5198,53,1713,5212,,,20053,2002-09-30
,,,,,,,,,,,,0,,24413,1,44400,0,17615,1655,1816,,,0,2618,1470,10812,2245,7424,4815,328,3750,15368,,,20147,2002-09-30
,,,,,,,,,,,,0,,16717,2826,34633,189,5882,1496,7934,,,0,9489,0,543,148,6915,3810,0,1637,8603,,,20259,2002-09-30
,,,,,,,,,,,,80,3648,71346,3979,97318,342,53871,0,13859,,,0,11681,9031,17899,24,3924,7638,94,3522,23815,,,20370,2002-09-30
,,,,,,,,,,,,0,,54567,3136,90957,499,48300,0,1787,,,0,5539,9539,30308,4815,1898,13814,0,4321,15898,,,20512,2002-09-30
,,,,,,,,,,,,0,3240,67758,17187,179174,8,53594,0,2133,,,0,12759,14604,26696,44293,13812,29573,0,8981,83578,,,20633,2002-09-30
,,,,,,,,,,,,0,,6849,424,12502,0,2014,2316,1110,,,0,1394,577,6706,4622,0,244,0,1409,1378,,,20754,2002-09-30
,,,,,,,,,,,,34,,61334,2676,78559,371,51295,0,7498,,,0,7753,11204,32802,754,5808,2464,0,2486,6915,,,20839,2002-09-30
,,,,,,,,,,,,190,,23355,2497,55931,13554,8646,10049,2944,,,0,10253,4183,8917,4529,1119,6890,0,1717,16786,,,20857,2002-09-30
,,,,,,,,,,,,0,,56447,10825,80671,1044,43026,,6753,,,0,29534,1968,6759,3288,263,666,232,6402,27814,,,20866,2002-09-30
,,,,,,,,,,,,0,,4331,1234,8596,0,2393,,1076,,,0,1147,769,2285,1428,5,213,0,754,1544,,,21256,2002-09-30
,,,,,,,,,,,,0,,10348,210,14608,98,3121,3560,1847,,,0,1250,1431,3916,1294,100,1040,0,1742,4413,,,21359,2002-09-30
,,,,,,,,,,,,0,,31995,2743,62204,2153,25765,0,3232,,,0,9361,12805,12606,6813,13657,1114,0,2998,7310,,,21630,2002-09-30
,,,,,,,,,,,,0,,57105,4382,76686,18,40930,6546,4972,,,0,14454,5849,26184,8917,130,2930,135,4773,15390,,,21658,2002-09-30
,,,,,,,,,,,,3173,803,122802,9799,174225,4,35471,10466,55856,,,0,17168,56294,49552,24663,1500,6623,0,21643,11977,,,22048,2002-09-30
,,,,,,,,,,,,0,13000,187335,6951,234393,4444,147821,5775,4913,,,0,22270,33274,110181,4564,16492,6419,0,25327,27421,,,22235,2002-09-30
,,,,,,,,,,,,5172,404,139004,1279,207197,5084,71465,16105,37095,,,0,49761,26156,61201,4351,20634,20022,2162,12177,25338,,,22356,2002-09-30
,,,,,,,,,,,,7643,,64770,4943,90165,68,33550,0,5499,,,268,9379,4101,32079,17197,40,1607,171,22926,14095,,,22459,2002-09-30
,,,,,,,,,,,,0,,38066,9497,61034,130,30115,0,3605,,,0,13885,2827,17183,4324,189,3086,0,3249,10159,,,22543,2002-09-30
,,,,,,,,,,,,754,,33981,0,39285,0,14354,11736,5014,,,0,6435,4230,14714,809,138,2725,0,2811,4780,,,22552,2002-09-30
,,,,,,,,,,,,43,987,44523,3393,84299,539,31439,0,6163,,,0,10341,3873,34611,16151,3858,11395,0,6921,12217,,,22730,2002-09-30
,,,,,,,,,,,,0,444,99243,3721,128824,55,66784,0,16225,,,0,11216,39269,32336,8989,5507,4259,0,11493,17818,,,22936,2002-09-30
,,,,,,,,,,,,81,,43036,2243,55100,0,22045,8024,5570,,,0,4970,8283,16402,3895,1418,297,0,5980,8291,,,22954,2002-09-30
,,,,,,,,,,,,12435,223,224029,0,272475,0,157875,0,27938,,,0,31173,45304,78247,31514,2767,764,0,11615,47663,,,23036,2002-09-30
,,,,,,,,,,,,0,,10914,4273,28379,0,9092,0,743,,,0,6085,2532,3065,10689,0,270,0,453,5502,,,23045,2002-09-30
,,,,,,,,,,,,233342,541324,1611485,10533,2821405,54,1013603,31296,314750,,,7520,41934,207756,646615,43862,621633,254469,5915,200227,824381,,,23241,2002-09-30
,,,,,,,,,,,,0,,38204,1392,61208,154,22605,4263,5900,,,0,8527,3929,24175,7938,2376,7691,0,4668,10480,,,23456,2002-09-30
,,,,,,,,,,,,0,0,234767,26308,462777,76,188603,0,40172,,,0,6304,23425,32438,55643,76825,40224,0,5581,232140,,,23504,2002-09-30
,,,,,,,,,,,,0,0,37324,7834,133114,1,23547,0,5999,,,78,24433,7311,25949,18242,36669,26008,0,7700,42949,,,23540,2002-09-30
,,,,,,,,,,,,0,586,103393,1260,146428,5210,38462,0,22175,,,0,15339,42048,47836,25908,0,2941,0,42733,8345,,,23643,2002-09-30
,,,,,,,,,,,,0,,64710,3072,97585,407,45841,0,9302,,,0,8542,12153,22501,2541,14751,1600,158,8366,31209,,,23755,2002-09-30
,,,,,,,,,,,,591,18262,396033,22651,606584,224,335991,872,43543,,,42176,12578,24349,108562,5486,73305,21577,2929,10965,353652,,,23812,2002-09-30
,,,,,,,,,,,,0,0,290479,73228,745707,5432,259105,0,12704,,,0,21809,25053,141336,265151,16142,64235,0,15494,414810,,,24006,2002-09-30
,,,,,,,,,,,,0,7958,1080384,84412,1914466,0,818294,28639,187803,,,1552,40132,153928,256629,276667,6291,290248,0,33426,800753,,,24266,2002-09-30
,,,,,,,,,,,,0,,26815,3877,46731,109,17732,0,4371,,,0,3906,7019,4083,12279,0,311,45,4667,16951,,,24453,2002-09-30
,,,,,,,,,,,,0,,17733,4415,26494,583,6910,4185,4012,,,0,5929,1226,5493,1856,0,81,54,2073,7877,,,24659,2002-09-30
,,,,,,,,,,,,4537,493,86500,2840,128645,8181,58925,0,6816,,,77,19547,15504,42436,12274,4202,6330,0,13423,14842,,,24668,2002-09-30
,,,,,,,,,,,,0,,4087,1630,7587,1095,685,1948,334,,,0,1252,661,2808,148,0,0,0,912,667,,,24855,2002-09-30
,,,,,,,,,,,,200,26473,258350,20334,320256,18,143191,3431,74312,,,0,17078,42322,94104,848,0,23086,411,35298,73251,,,24949,2002-09-30
