RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,52,5615,73880,1227,107016,81,65633,,3551,,,0,6160,21485,23596,7383,5408,14087,75,2928,22879,,,12245,2007-06-30
2003783,3534455,573605,34762075,206541,219269,2200964,149371,1906763,1636614,0,1029529,,,24433575,,,,16520327,30398,4387966,,,,802727,4265032,4878783,,,,0,3174643,12930036,,,12311,2007-06-30
,,,,,,,,,,,,409,,55450,942,71973,34,38008,6443,10082,,,0,4057,17105,14449,3533,2248,5348,0,915,16383,,,12647,2007-06-30
,,,,,,,,,,,,0,,9545,1623,12701,5,7051,883,725,,,46,1468,1555,4654,765,0,0,0,1062,1924,,,12656,2007-06-30
,,,,,,,,,,,,0,229,120757,0,180041,8969,106203,,9749,,,0,13499,61189,15252,28267,0,4807,0,3990,29771,,,12937,2007-06-30
,,,,,,,,,,,,2420,26044,337905,550,507476,1126,285180,1546,30374,,,0,10813,113918,128533,39947,52878,39580,0,22538,159225,,,12946,2007-06-30
,,,,,,,,,,,,266,4140,91031,412,112710,23,74696,,14653,,,60,7727,24559,22365,2943,875,11195,69,1038,24695,,,12955,2007-06-30
,,,,,,,,,,,,0,0,49043,4695,104310,390,28395,,14402,,,0,10034,11522,31380,40519,4699,289,316,3619,21837,,,13037,2007-06-30
,,,,,,,,,,,,8613,214147,791491,749,1074685,30,559235,0,56788,,,0,42565,88905,185391,97735,77409,67943,0,175464,364314,,,13103,2007-06-30
,,,,,,,,,,,,0,,21115,1821,32096,1202,12303,1976,4290,,,0,1838,1895,11139,4781,97,1782,0,4522,9571,,,13251,2007-06-30
,,,,,,,,,,,,0,,11004,3464,20791,0,3990,5141,1349,,,49,2166,3110,4044,1935,0,2638,0,466,4068,,,13457,2007-06-30
,,,,,,,,,,,,0,,48272,7128,67380,694,34921,,9571,,,0,6110,11008,15519,5383,113,1717,0,4064,16999,,,14052,2007-06-30
,,,,,,,,,,,,208,6463,90142,1663,110724,0,49749,16046,16651,,,0,11595,18235,27746,2368,561,4252,0,6151,23902,,,14155,2007-06-30
,,,,,,,,,,,,19665,0,768726,75529,932312,0,625974,5881,119988,,,135,45051,121342,44462,41815,17126,5910,0,13075,580939,,,14258,2007-06-30
2593095,4418717,1419616,36230845,17740,58308,587092,177612,5732294,19058,0,691908,,,25867511,,,,14068236,0,5565696,,,,472181,3800776,3444440,,,,990809,4570784,14706850,,,14409,2007-06-30
,,,,,,,,,,,,0,,16626,1834,29705,0,10456,1894,3942,,,5239,1616,2611,8843,1997,476,0,0,334,5735,,,14454,2007-06-30
,,,,,,,,,,,,0,,15703,2873,26871,647,7637,,3355,,,262,5624,1321,5581,3907,65,618,0,4070,4637,,,14650,2007-06-30
,,,,,,,,,,,,12,,14238,751,30861,0,4072,8207,1742,,,0,2226,3939,10389,9224,2223,3130,0,740,5038,,,14753,2007-06-30
,,,,,,,,,,,,43,5017,128424,3386,187878,1217,71719,32355,14340,,,0,4639,15984,31550,9705,19740,13517,519,4070,86860,,,14865,2007-06-30
,,,,,,,,,,,,78763,0,3049646,29,3777762,8669,2859740,0,139322,,,164739,64207,648977,923769,44238,172835,127702,0,7490,1252226,,,15536,2007-06-30
,,,,,,,,,,,,2090,32132,356781,4478,467164,146,272539,19,49213,,,0,8733,71687,134363,30290,11585,14160,0,35390,108350,,,16337,2007-06-30
,,,,,,,,,,,,58,2219,113628,6648,206972,0,91514,,18891,,,145,6806,14535,31015,27402,8816,35505,0,2290,84403,,,16458,2007-06-30
,,,,,,,,,,,,239,19342,134677,1167,155663,1246,112742,,12965,,,232,9533,38739,38125,7375,258,2166,0,5660,19745,,,16551,2007-06-30
,,,,,,,,,,,,0,,32471,2100,50597,32,20609,,4009,,,0,3513,5173,14548,5523,4136,1086,0,8205,8054,,,16748,2007-06-30
,,,,,,,,,,,,0,,14630,2159,30005,0,11168,,1730,,,0,6556,1035,4958,2972,42,7879,0,1230,8109,,,16944,2007-06-30
,,,,,,,,,,,,0,,12930,2819,30681,100,4007,3840,2695,,,0,3710,1941,10069,13130,0,255,0,2388,4625,,,16953,2007-06-30
,,,,,,,,,,,,0,0,86114,5562,130198,30839,919,,3960,,,0,0,97658,15097,0,0,4426,0,75941,5,,,17110,2007-06-30
,,,,,,,,,,,,178741,155924,1412120,67625,1874541,6749,895579,27160,285691,,,2304,138593,299578,379930,49104,111982,83430,0,137627,346349,,,17147,2007-06-30
,,,,,,,,,,,,619,,33056,75,61761,0,21403,,3992,,,117,6868,8403,18499,13603,1348,9765,0,6577,10978,,,17259,2007-06-30
,,,,,,,,,,,,49031,176223,1949480,3670,2320417,8502,1426400,15094,438781,,,0,44994,194154,176946,17190,75814,12637,5136,49888,1127698,,,17464,2007-06-30
,,,,,,,,,,,,6012,5000,146092,1339,198490,71,90689,,29685,,,0,20867,45923,33126,39490,3494,585,0,4500,43783,,,17839,2007-06-30
,,,,,,,,,,,,117,1038,120500,2759,178397,83,86969,12682,9051,,,300,28821,25552,27919,32207,3432,6995,0,7573,52881,,,17950,2007-06-30
,,,,,,,,,,,,0,548,160116,7953,291996,152,132193,,10727,,,0,12878,44023,57564,30496,47478,21138,0,11532,79739,,,18050,2007-06-30
,,,,,,,,,,,,8755,18126,123883,11432,200569,114,67988,,39221,,,0,18637,26310,26011,25866,0,15212,0,16673,46826,,,18135,2007-06-30
,,,,,,,,,,,,0,,13136,0,24058,5262,13136,,0,,,0,0,2921,15060,2115,2196,100,0,0,3313,,,18377,2007-06-30
,,,,,,,,,,,,0,757,87282,7158,157012,247,64211,,10119,,,0,28493,14481,31113,29876,7031,18639,0,11367,42494,,,18827,2007-06-30
,,,,,,,,,,,,0,5023,112469,5570,140016,1741,75458,,4564,,,0,7168,26876,50402,8240,1037,1082,0,28402,16906,,,18836,2007-06-30
,,,,,,,,,,,,0,,34943,4113,54631,6032,21016,3727,7801,,,0,10086,11190,17555,6000,0,20,0,2377,13452,,,18854,2007-06-30
,,,,,,,,,,,,239,,37169,151,55611,171,21185,2165,10598,,,0,8093,11873,14879,4373,6016,3939,97,2978,6615,,,18957,2007-06-30
,,,,,,,,,,,,120,0,45460,2241,76987,122,29440,,11575,,,0,13295,6919,27804,16635,5028,3356,0,2851,8675,,,19356,2007-06-30
,,,,,,,,,,,,25734,59818,1555030,45354,1994758,26465,1348546,3538,153393,,,17,45486,302463,469867,104999,53699,12711,0,28727,556711,,,19730,2007-06-30
,,,,,,,,,,,,3816,4976,153473,1336,242556,391,119326,,18853,,,0,56623,46666,34409,48948,17084,1692,0,9008,37105,,,19936,2007-06-30
,,,,,,,,,,,,0,,28553,0,50836,6290,28351,,0,,,0,0,0,0,12447,979,165,0,202,40317,,,19972,2007-06-30
,,,,,,,,,,,,1641,,59615,2228,80703,6347,37206,8693,7500,,,0,11281,9230,26721,6504,0,1712,77,4181,9591,,,20053,2007-06-30
,,,,,,,,,,,,0,,33472,857,56002,0,22406,,4059,,,0,4279,3942,18683,3721,7368,5342,519,3857,14162,,,20147,2007-06-30
,,,,,,,,,,,,7369,,52270,0,88452,0,39614,,6691,,,0,18182,5373,3960,14577,7494,0,0,4340,19082,,,20259,2007-06-30
,,,,,,,,,,,,0,0,105235,0,135949,6729,83697,,9854,,,0,21062,7270,36022,0,532,7375,0,12224,27897,,,20370,2007-06-30
,,,,,,,,,,,,0,,54101,11,90984,1388,48141,,1259,,,0,9628,9209,21770,13230,5848,11925,0,3410,14785,,,20512,2007-06-30
,,,,,,,,,,,,0,7316,133044,10142,237194,147,114142,,5074,,,0,41029,36418,58298,54062,15938,7823,0,8328,53731,,,20633,2007-06-30
,,,,,,,,,,,,0,5868,177540,8131,206632,661,151702,,19502,,,0,8942,57653,73980,2061,5534,2087,0,3905,26104,,,20839,2007-06-30
,,,,,,,,,,,,25,,37015,1302,115273,16800,13619,15511,6230,,,0,12201,1932,7281,17912,8826,27751,0,1654,56477,,,20857,2007-06-30
,,,,,,,,,,,,0,21013,167489,7066,203748,1696,140965,,24248,,,0,28062,14914,25829,5084,7677,648,0,2272,96498,,,20866,2007-06-30
,,,,,,,,,,,,0,,5556,460,9003,1041,4292,,673,,,0,1531,842,2740,216,528,105,0,479,1471,,,21256,2007-06-30
,,,,,,,,,,,,0,,12161,3769,19490,112,4903,3465,2203,,,0,967,1937,3362,1256,481,743,0,1718,9168,,,21359,2007-06-30
,,,,,,,,,,,,0,,25561,2376,72801,524,18834,,3963,,,0,6998,17438,13262,17004,18282,5947,0,2749,8801,,,21630,2007-06-30
,,,,,,,,,,,,44,2909,88647,1772,126387,192,59175,7698,9478,,,0,11504,10718,46588,24388,133,4887,159,6638,35178,,,21658,2007-06-30
,,,,,,,,,,,,4228,7434,119146,0,182376,125,34915,7141,61771,,,910,29654,45317,49235,20270,22734,2065,0,9189,34606,,,22048,2007-06-30
,,,,,,,,,,,,1736,16901,257207,3621,331497,323,219985,4996,3786,,,0,39010,59557,135288,19983,28130,6605,0,18971,33828,,,22235,2007-06-30
,,,,,,,,,,,,12360,239,176908,3636,256914,5231,119725,18717,26836,,,0,9655,27700,43270,513,27031,23030,2507,8902,95729,,,22356,2007-06-30
,,,,,,,,,,,,1878,,74364,2046,100646,0,39233,2125,8513,,,886,8701,9498,35292,15131,0,2371,187,23345,12150,,,22459,2007-06-30
,,,,,,,,,,,,0,,50312,10857,76660,44,45911,,1868,,,0,15262,8163,19741,7913,676,3782,0,2494,9119,,,22543,2007-06-30
,,,,,,,,,,,,3097,,42501,0,49161,0,20509,14142,6319,,,0,5406,10557,14901,2634,20,1578,0,2115,4789,,,22552,2007-06-30
,,,,,,,,,,,,3555,3330,55627,893,94976,83,40241,,6081,,,0,8524,6432,23561,18730,5931,8091,0,9304,20437,,,22730,2007-06-30
,,,,,,,,,,,,0,14933,220014,17515,262612,1828,172926,,21604,,,0,13774,62307,84815,8873,557,1010,0,12278,32262,,,22936,2007-06-30
,,,,,,,,,,,,0,,57426,6819,75981,198,34410,9593,8160,,,0,5606,18536,20462,5450,433,1772,0,4436,7788,,,22954,2007-06-30
,,,,,,,,,,,,52932,0,519219,0,618971,0,368504,683,51565,,,0,6870,94639,201103,76303,220,475,0,8916,148561,,,23036,2007-06-30
,,,,,,,,,,,,0,,8719,7856,37280,0,7382,,685,,,0,6384,3468,2177,18475,0,0,0,249,15071,,,23045,2007-06-30
,,,,,,,,,,,,192139,112064,2196245,3087,3198187,2830,1541663,38473,324986,,,5258,34306,529117,722834,26098,427717,181120,0,278587,865961,,,23241,2007-06-30
,,,,,,,,,,,,465,,58539,239,81808,20,38065,6432,8455,,,0,10957,7641,30278,6333,3812,8484,0,3665,12167,,,23456,2007-06-30
,,,,,,,,,,,,959,0,345088,14682,595081,50,294159,0,43047,,,0,1844,32845,29171,26798,113787,57789,0,7422,293765,,,23504,2007-06-30
,,,,,,,,,,,,3253,0,46114,140,149079,29,32193,,6069,,,6,17154,20364,32548,38362,17165,41797,0,6729,36673,,,23540,2007-06-30
,,,,,,,,,,,,223,366,96364,0,170494,4185,48173,,18349,,,0,16625,55774,53751,57911,0,1967,0,29490,6558,,,23643,2007-06-30
,,,,,,,,,,,,110,4445,108885,1418,135675,0,91792,,9565,,,0,9366,33372,26512,0,5935,8442,0,4422,31845,,,23755,2007-06-30
,,,,,,,,,,,,0,66174,714851,48381,894205,248,641611,49,57098,,,11722,80995,52125,207007,15816,42726,23164,0,10814,353705,,,23812,2007-06-30
,,,,,,,,,,,,0,0,412715,42203,891808,2750,358593,0,46193,,,0,29494,89559,276775,311348,28578,57620,0,2514,299622,,,24006,2007-06-30
,,,,,,,,,,,,0,0,152609,18734,231129,29664,97185,,45195,,,0,10068,34388,72623,12943,563,1778,43,10186,68469,,,24453,2007-06-30
,,,,,,,,,,,,0,,23333,3381,29949,297,9614,3898,6832,,,0,5267,3456,7905,1003,0,231,30,2114,5406,,,24659,2007-06-30
,,,,,,,,,,,,9936,297,80680,1173,154125,10234,60690,,6780,,,0,23029,18769,38451,4986,1767,46714,0,6844,18037,,,24668,2007-06-30
,,,,,,,,,,,,18,,5223,212,8264,2281,1390,1960,736,,,37,882,741,2092,0,0,3,0,1092,1256,,,24855,2007-06-30
,,,,,,,,,,,,3383,14800,460101,20727,587694,103,325614,3933,90400,,,1704,29624,91835,180722,5494,0,64776,343,35262,158092,,,24949,2007-06-30
,,,,,,,,,,,,3992,,81824,2,153452,0,29206,,47319,,,0,16255,48533,7902,1497,58395,1927,0,3794,5822,,,25357,2007-06-30
,,,,,,,,,,,,0,,58681,3610,93038,0,33768,,23989,,,0,3080,43834,15774,20811,0,2869,0,2062,11786,,,25647,2007-06-30
,,,,,,,,,,,,3045,20000,304270,436,402110,122,258358,5909,26883,,,0,20559,31137,116506,20333,10607,38420,567,9690,129779,,,25852,2007-06-30
,,,,,,,,,,,,976,,32308,1196,50794,0,20999,,7875,,,0,6162,6816,16829,4862,4675,3258,0,3246,5389,,,26149,2007-06-30
,,,,,,,,,,,,5830,6000,204491,3097,348106,64,168159,7728,24372,,,0,11740,24715,75373,48863,18772,33481,823,10407,155205,,,26242,2007-06-30
,,,,,,,,,,,,64,,19110,198,24105,0,13660,990,329,,,0,2445,1737,5862,3853,0,265,0,1053,9275,,,26457,2007-06-30
,,,,,,,,,,,,0,0,9646,15707,60542,2326,3962,2180,253,,,0,22959,9949,3775,21184,2419,3471,0,2393,4369,,,26765,2007-06-30
,,,,,,,,,,,,0,13673,288056,0,322930,10753,236420,128,56357,,,9,16931,32888,59527,110,0,0,0,2849,82642,,,26859,2007-06-30
,,,,,,,,,,,,10339,123797,315954,18593,433019,46,274345,0,16944,,,389,7089,27218,59939,6707,60380,5145,1966,10515,150191,,,26916,2007-06-30
,,,,,,,,,,,,26949,40215,278475,20366,445310,2088,216234,2010,49194,,,0,44790,52927,75825,14716,46051,9555,0,12657,105086,,,27548,2007-06-30
,,,,,,,,,,,,0,3115,149711,2690,275743,93,69534,,37374,,,0,23080,46977,65078,60802,8261,36154,293,42565,72864,,,27614,2007-06-30
,,,,,,,,,,,,3221,14552,267313,3867,337589,63,208049,0,57666,,,0,9021,61827,54660,15756,32447,2157,0,1313,151657,,,27838,2007-06-30
,,,,,,,,,,,,0,10902,207709,26820,357144,733,155173,7255,13409,,,21,46575,82448,102416,55222,38104,9170,829,33072,46785,,,27847,2007-06-30
,,,,,,,,,,,,113879,22475,417540,5955,1286417,59229,403578,0,10387,,,0,32235,193598,292256,0,697764,30235,0,2640,331340,,,28013,2007-06-30
,,,,,,,,,,,,105,,52868,391,66837,1695,40833,,7147,,,0,5204,4828,11848,7381,181,0,0,3721,21384,,,28152,2007-06-30
,,,,,,,,,,,,0,0,69635,5173,130564,21194,35585,5227,25136,,,0,45835,18332,16345,1978,24746,0,0,3583,16766,,,28255,2007-06-30
,,,,,,,,,,,,0,0,84117,2491,127195,338,59881,,15042,,,0,15650,36980,38808,12416,16512,0,0,6736,7879,,,28349,2007-06-30
,,,,,,,,,,,,0,440,206968,22345,888210,133,206011,0,33,,,0,42231,224396,343628,486153,7761,123962,0,767,149131,,,28406,2007-06-30
,,,,,,,,,,,,0,,63420,0,73402,1136,56492,,0,,,0,5617,13669,24245,3554,167,871,0,153,8925,,,28572,2007-06-30
,,,,,,,,,,,,0,,44004,8155,77899,0,31934,,5814,,,0,6179,10907,13638,10204,3136,7086,0,6256,22867,,,28732,2007-06-30
,,,,,,,,,,,,95838,110235,531767,19480,1020643,655,472025,0,59212,,,0,136051,80632,102242,22727,160724,194633,0,715,233650,,,29104,2007-06-30
,,,,,,,,,,,,2175,4000,65771,327,110322,104,51070,,8926,,,0,20692,15005,25429,10549,1573,16266,0,4263,14294,,,29252,2007-06-30
,,,,,,,,,,,,27,57069,354262,31256,637338,4339,258971,2965,33319,,,0,23789,91493,132564,18806,70276,79327,880,57154,210398,,,29636,2007-06-30
,,,,,,,,,,,,0,,39409,5344,64800,100,31006,,3900,,,0,14340,3969,6434,14481,0,0,0,4310,18967,,,29850,2007-06-30
,,,,,,,,,,,,0,12800,146160,13128,201031,3454,102349,,26277,,,0,16775,84543,21535,7285,15123,2305,0,7811,31189,,,29944,2007-06-30
,,,,,,,,,,,,0,,60541,4371,73736,591,53116,3668,6487,,,0,4536,11512,15965,2448,0,3050,0,3321,13944,,,29953,2007-06-30
,,,,,,,,,,,,0,,10755,791,14137,44,7682,,2169,,,0,443,1325,3522,0,0,0,0,728,1592,,,30052,2007-06-30
,,,,,,,,,,,,1238,,65144,0,90984,2165,21596,30368,9570,,,0,13184,10787,29464,5398,1099,12389,307,3285,4851,,,30155,2007-06-30
,,,,,,,,,,,,19337,20236,399963,0,446267,114,302964,0,77517,,,0,45665,81966,116516,3499,8764,8074,193,13923,61056,,,30258,2007-06-30
,,,,,,,,,,,,317917,0,7900,1834,621763,0,0,0,0,,,0,0,5358,242064,215114,302805,84988,0,7900,4128,,,30418,2007-06-30
