RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,0,,47994,1678,57381,0,15546,14571,13630,,,57,6746,6748,15517,0,0,0,0,3494,10863,,,3953,2001-12-31
,,,,,,,,,,,,500,5512,90749,147,153527,0,68388,0,8569,,,0,11104,24437,43669,23419,14685,12138,0,8103,38499,,,4138,2001-12-31
,,,,,,,,,,,,0,,55973,2351,99040,70,38839,0,9116,,,0,11056,5289,27820,4055,260,16178,752,7266,24288,,,4147,2001-12-31
,,,,,,,,,,,,576,,53736,511,72181,113,30498,8335,10291,,,66,9389,6408,18888,8555,30,2336,0,4545,9578,,,4156,2001-12-31
,,,,,,,,,,,,261,,41965,967,82719,0,29482,1887,3908,,,0,9597,18003,22548,14258,16936,4711,0,6797,10439,,,4231,2001-12-31
,,,,,,,,,,,,4367,443,101119,4283,131268,2577,70894,0,14207,,,112,16083,7214,27515,12077,0,3491,0,13619,49324,,,4437,2001-12-31
,,,,,,,,,,,,0,,5555,1084,9759,0,,,,,,0,1195,1169,3899,2411,0,0,,,1446,,,4745,2001-12-31
,,,,,,,,,,,,954,18900,134959,5,196340,175,116620,0,7082,,,0,4172,31133,45974,7114,19089,29236,0,11050,41788,,,4839,2001-12-31
,,,,,,,,,,,,0,25370,171786,6967,261775,255,157592,0,13092,,,0,14870,29383,76099,9172,6271,43776,0,1032,67387,,,5005,2001-12-31
,,,,,,,,,,,,0,,45416,0,78193,3069,20209,0,9923,,,0,8517,14430,20424,7738,9159,6841,129,15155,16877,,,5050,2001-12-31
,,,,,,,,,,,,0,0,195403,33767,251011,162,192878,0,2509,,,0,1329,101918,79470,2000,0,1132,0,16,7642,,,5069,2001-12-31
,,,,,,,,,,,,0,0,47627,8099,87655,32,23439,7048,9353,,,45,10184,14304,22751,20963,512,4380,204,4856,16409,,,5135,2001-12-31
,,,,,,,,,,,,35226,3975,359684,0,596635,16374,328314,1578,12565,,,0,78805,32077,185265,92048,84413,4273,0,12360,125157,,,5210,2001-12-31
,,,,,,,,,,,,21401,2681,449417,123938,846583,200,346850,2182,81399,,,0,38971,34558,176464,204548,0,13163,286,15889,412751,,,5247,2001-12-31
,,,,,,,,,,,,441,,62418,0,89558,4105,51754,0,3951,,,0,2459,4367,45509,8152,3720,1436,0,6729,21634,,,5274,2001-12-31
,,,,,,,,,,,,626,230,102987,2870,207513,0,82258,0,19341,,,0,17964,12729,36683,7067,35299,39936,0,463,81086,,,5331,2001-12-31
,,,,,,,,,,,,0,373,115689,6577,209047,22,77968,0,25001,,,0,24298,25459,21352,30428,18202,18042,0,2027,55318,,,5461,2001-12-31
,,,,,,,,,,,,57,,41835,2693,89534,0,15052,16748,7384,,,0,9439,9535,15717,18702,10315,11521,0,2553,28264,,,5751,2001-12-31
,,,,,,,,,,,,48181,47089,1450172,43471,2451943,9399,1290738,0,107820,,,0,172970,256320,964624,2578,754208,2870,0,22107,572739,,,5939,2001-12-31
,,,,,,,,,,,,0,,60398,2893,77623,0,32600,2800,14919,,,0,8913,13361,31096,7837,255,470,383,7736,7199,,,6039,2001-12-31
,,,,,,,,,,,,0,,10878,450,15379,14,,,,,,0,1912,2569,6126,2797,334,92,,,892,,,6057,2001-12-31
,,,,,,,,,,,,0,,12146,7270,32166,0,5376,2819,1377,,,0,6515,4276,9089,2024,3612,4142,0,2593,2448,,,6141,2001-12-31
,,,,,,,,,,,,360,0,134130,3078,205277,73,77079,3680,22498,,,0,26511,45196,53601,20978,23164,7196,618,28713,24926,,,6329,2001-12-31
,,,,,,,,,,,,0,,15769,2567,22899,6,,,,,,233,1984,2512,10664,999,62,981,,,2186,,,6842,2001-12-31
,,,,,,,,,,,,1503,2474,298920,78725,638923,0,243214,369,37272,,,0,68160,39437,122039,116590,466,95935,1811,11881,201308,,,6972,2001-12-31
,,,,,,,,,,,,3304,0,282677,52299,524174,5000,0,0,0,,,0,0,0,0,27291,0,115884,0,282677,380505,,,7009,2001-12-31
,,,,,,,,,,,,0,,45171,15470,99395,0,23561,3420,2707,,,0,26426,6813,21415,19527,585,13249,393,14418,19794,,,7045,2001-12-31
,,,,,,,,,,,,0,,18466,904,30783,0,11108,1620,2046,,,6,3693,1318,12941,4827,2959,1931,0,2341,5924,,,7157,2001-12-31
,,,,,,,,,,,,135,0,301313,14009,404269,966,251432,512,46443,,,3115,45240,71721,89675,5467,28768,27198,648,2792,78198,,,7166,2001-12-31
,,,,,,,,,,,,0,,17622,425,40899,0,1955,8423,5402,,,0,5992,2073,17729,19509,0,1688,0,1799,4672,,,7456,2001-12-31
,,,,,,,,,,,,4,,23575,1386,37507,100,9438,2068,7830,,,0,2925,5196,13955,1598,3331,4649,0,4322,4232,,,7634,2001-12-31
,,,,,,,,,,,,0,,42684,2885,48818,500,7321,7078,21427,,,0,5296,5595,12445,1720,582,670,0,6612,6721,,,8033,2001-12-31
,,,,,,,,,,,,0,,30198,930,37579,60,20435,2996,3323,,,2005,4997,3299,19257,1230,1703,1479,0,1386,3382,,,8154,2001-12-31
,,,,,,,,,,,,1012,0,100387,1116837,1540975,0,0,0,0,,,0,0,0,0,0,0,501,0,0,570007,,,8417,2001-12-31
,,,,,,,,,,,,0,,27817,3116,62735,0,7418,7924,6044,,,0,12883,17645,12895,14944,6515,5909,0,6406,3318,,,8462,2001-12-31
,,,,,,,,,,,,2035,22200,281037,20336,358286,2608,209919,6832,24371,,,391,53293,37265,135110,2769,19053,7040,523,41965,37314,,,8547,2001-12-31
,,,,,,,,,,,,0,,28438,2391,45511,824,11690,,4667,,,0,6986,3209,13161,11245,0,0,0,12078,10309,,,8631,2001-12-31
,,,,,,,,,,,,2262,0,568522,320918,1566132,0,429709,0,97564,,,0,60471,119860,167124,0,540038,28369,0,28580,1017565,,,9115,2001-12-31
,,,,,,,,,,,,0,7650,82151,20845,140967,23098,60052,0,21060,,,0,16033,12809,45841,4121,0,3536,0,1368,25199,,,9160,2001-12-31
,,,,,,,,,,,,14927,33634,230488,0,305801,2897,197886,0,13252,,,0,44647,43377,96604,4462,29000,11441,0,16299,22556,,,9339,2001-12-31
,,,,,,,,,,,,3470,97212,304414,1,366076,1260,222956,0,81158,,,0,12996,24782,1698,19755,7201,0,0,3273,120645,,,9357,2001-12-31
,,,,,,,,,,,,417,,43259,498,53743,1304,16621,20102,2931,,,0,6710,8085,23255,3050,28,1511,0,1146,2398,,,9553,2001-12-31
,,,,,,,,,,,,44706,104538,1201512,134875,1693090,681,1124925,0,73858,,,0,9351,231511,195882,16406,170443,123772,0,1575,771156,,,9807,2001-12-31
,,,,,,,,,,,,0,,47567,3970,86773,14,19797,14869,6127,,,1977,14344,12313,21701,21535,6,817,0,4797,20814,,,9955,2001-12-31
,,,,,,,,,,,,792,,43326,253,70460,10,10743,26199,3709,,,0,4714,3638,29663,7233,15310,70,0,2351,9721,,,10157,2001-12-31
,,,,,,,,,,,,0,0,163128,6413,215092,0,88657,0,30959,,,0,27825,31926,82562,3811,19093,8228,244,42323,27391,,,10250,2001-12-31
,,,,,,,,,,,,0,6859,106603,181,165893,18705,84310,6451,8148,,,13,24235,34628,45144,7253,13351,10753,463,4133,24798,,,10849,2001-12-31
,,,,,,,,,,,,7826,5500,245899,4473,309572,25,64223,18874,18695,,,121,25741,40833,117993,42547,0,305,100000,42541,55711,,,10858,2001-12-31
,,,,,,,,,,,,1947,,89120,742,115986,73,60690,0,9800,,,0,21409,8560,28885,3643,1327,9922,1,6219,22262,,,11145,2001-12-31
,,,,,,,,,,,,266,,24501,2106,45421,1636,9984,7599,4660,,,0,5103,3576,13255,1501,2915,7702,0,2258,12701,,,11350,2001-12-31
,,,,,,,,,,,,0,17396,96191,4854,167848,0,48065,14167,18523,,,0,19823,33073,34597,2115,17865,24286,0,14734,15464,,,11640,2001-12-31
,,,,,,,,,,,,2084,,42521,899,70391,1,26824,,12902,,,0,12821,8576,21749,8973,3462,11677,165,2744,3306,,,11837,2001-12-31
,,,,,,,,,,,,0,0,159951,9231,184558,500,99469,3351,36514,,,0,12290,45883,83978,4161,0,1385,0,20969,6469,,,12030,2001-12-31
,,,,,,,,,,,,0,,72533,2808,104236,0,42719,5679,10981,,,0,5430,14350,45471,18516,0,3121,0,14301,18471,,,12058,2001-12-31
,,,,,,,,,,,,0,1258,67400,2969,169257,1386,39873,7754,5376,,,0,18687,42721,32935,27242,30636,25805,0,14397,24772,,,12142,2001-12-31
,,,,,,,,,,,,0,,51800,1888,85922,21,43881,0,2729,,,0,4379,10741,21406,5335,3336,18553,114,4326,20606,,,12245,2001-12-31
1857502,1880643,84332,27605319,10079,3008,162607,915835,1524402,265655,0,329509,,,18649388,,,,9707473,52420,5049568,,,,1696803,1402224,5828095,,,,0,3530245,8987042,,,12311,2001-12-31
,,,,,,,,,,,,0,,8836,4492,30771,753,3740,3284,919,,,0,3396,2131,12742,13433,0,398,0,893,4891,,,12357,2001-12-31
,,,,,,,,,,,,0,,31125,1789,44841,15,23045,1992,4350,,,0,2311,3909,12701,1752,3325,2219,85,1653,14602,,,12647,2001-12-31
,,,,,,,,,,,,1,,8553,443,10841,0,,,,,,0,1283,2663,3380,0,350,71,,,1199,,,12656,2001-12-31
,,,,,,,,,,,,4601,2153,96847,0,120983,317,71044,0,15835,,,0,10092,26571,15976,5455,0,7670,0,1616,25835,,,12937,2001-12-31
,,,,,,,,,,,,1520,9976,191535,4447,391295,0,144757,2481,21738,,,0,40581,96048,122369,34650,77401,55436,0,20481,48455,,,12946,2001-12-31
,,,,,,,,,,,,2,,57796,3500,87299,119,32311,0,15487,,,3049,7396,11982,20435,12548,769,5030,0,10362,18836,,,12955,2001-12-31
,,,,,,,,,,,,0,0,104337,652,128259,0,35417,,59249,,,0,4946,8214,52189,5543,0,3854,362,5848,29884,,,13037,2001-12-31
,,,,,,,,,,,,6322,3225,387962,40975,630656,83,343981,0,37709,,,0,34312,42661,163278,53101,30425,94678,0,6395,279436,,,13103,2001-12-31
,,,,,,,,,,,,0,,16337,1365,30286,1383,9760,1588,2567,,,0,1980,1901,13196,4249,2914,2314,0,2419,7153,,,13251,2001-12-31
,,,,,,,,,,,,57939,215054,1454056,44114,2024304,3187,691030,2011,432549,,,0,31846,298034,451303,70594,311248,28144,17728,312749,609276,,,13309,2001-12-31
,,,,,,,,,,,,0,,13899,477,20513,101,,,,,,301,2304,1156,6872,644,64,2893,,,4497,,,13457,2001-12-31
,,,,,,,,,,,,0,,46431,443,55888,1290,33822,0,7534,,,0,5431,4604,12409,4123,0,102,0,5075,18048,,,14052,2001-12-31
,,,,,,,,,,,,404,,55103,481,71239,8,31441,8312,6642,,,8,5100,6362,23454,2756,2856,4343,0,8700,14451,,,14155,2001-12-31
,,,,,,,,,,,,28211,18533,374956,32984,471878,0,280018,615,82136,,,0,26173,47570,33307,15810,12935,9341,0,9359,209777,,,14258,2001-12-31
1501020,603586,451859,17468117,28448,0,599077,111911,4204138,388256,0,346790,,,10233879,,,,3735041,14302,3985568,,,,186507,785993,2171876,,,,0,1135566,8407494,,,14409,2001-12-31
,,,,,,,,,,,,35,,25032,755,46712,0,17715,3383,2729,,,3183,1545,7954,14373,500,15192,380,0,574,8423,,,14454,2001-12-31
,,,,,,,,,,,,0,,18406,2464,29176,43,8864,1500,460,,,17,4216,4653,7598,2935,0,2814,0,6907,4920,,,14650,2001-12-31
,,,,,,,,,,,,139,,13701,782,24592,0,4466,6877,1470,,,0,976,2143,9544,4644,2916,664,0,889,3890,,,14753,2001-12-31
,,,,,,,,,,,,240,,56909,540,77422,1645,29268,12210,7954,,,0,9476,20089,16512,2841,800,7140,373,3341,13693,,,14865,2001-12-31
,,,,,,,,,,,,72,,12301,4162,28189,0,7139,,3476,,,0,2484,2960,3676,2242,7874,114,0,1338,5473,,,14931,2001-12-31
,,,,,,,,,,,,3597,0,83041,973,130889,0,70331,0,2990,,,0,1147,16014,20937,12806,20246,9815,0,9605,71694,,,14940,2001-12-31
,,,,,,,,,,,,5112,3424,879936,19826,1026115,1966,572964,0,281523,,,0,4317,129079,354352,0,43881,13064,0,11085,299360,,,15536,2001-12-31
,,,,,,,,,,,,826,2258,225026,5276,254636,0,169826,0,37059,,,1517,14557,50543,64613,4537,11945,192,0,13596,73432,,,15732,2001-12-31
,,,,,,,,,,,,1379,17124,134498,8778,198456,3968,89223,0,20132,,,0,23875,34544,48909,14818,13891,8617,0,24525,25551,,,16337,2001-12-31
,,,,,,,,,,,,1652,,29122,77,40184,2,19173,1020,6522,,,0,4879,6096,7751,146,267,7886,0,2399,10258,,,16355,2001-12-31
,,,,,,,,,,,,0,4070,89793,6637,168623,2,67679,0,15802,,,0,6322,13336,29311,39986,931,16329,0,5239,59957,,,16458,2001-12-31
,,,,,,,,,,,,0,,53572,2204,63671,429,36900,0,8191,,,0,3895,5307,21111,1141,415,3840,0,6408,13935,,,16551,2001-12-31
,,,,,,,,,,,,0,,32268,3762,47620,40,23265,,4900,,,0,3284,3565,22012,2637,4664,2327,0,4062,7000,,,16748,2001-12-31
,,,,,,,,,,,,69776,97728,227803,609,444230,0,178741,,46160,,,36,2283,90761,18168,1098,176696,16348,0,2627,127757,,,16766,2001-12-31
,,,,,,,,,,,,0,,12443,4518,31268,0,10141,0,905,,,0,6013,933,7387,4551,487,6310,0,1318,7956,,,16944,2001-12-31
,,,,,,,,,,,,0,,8489,5482,30932,100,2325,3055,1379,,,0,4053,1851,10717,14428,0,956,0,1594,5186,,,16953,2001-12-31
,,,,,,,,,,,,0,,53411,15375,79890,3194,260,,1024,,,0,0,59465,5059,550,0,0,0,49839,236,,,17110,2001-12-31
,,,,,,,,,,,,62296,71712,577548,2780,793561,32,340753,6400,150162,,,0,87316,74594,120126,18800,72269,45062,0,77750,194848,,,17147,2001-12-31
,,,,,,,,,,,,1,,27853,1160,46325,4,19825,0,2000,,,128,3613,4952,17897,2619,4029,6756,0,5064,8312,,,17259,2001-12-31
,,,,,,,,,,,,555,17139,412577,892,481392,80,318265,845,47307,,,0,14773,29649,38526,2037,19713,1260,4508,37188,271264,,,17464,2001-12-31
,,,,,,,,,,,,0,0,107173,26232,196276,163,100184,0,5412,,,27479,11998,46312,18370,4269,4369,3551,0,980,60177,,,17549,2001-12-31
,,,,,,,,,,,,0,,21482,9594,40759,0,11870,1249,2560,,,108,5411,6510,14649,5162,0,128,0,6372,3421,,,17642,2001-12-31
,,,,,,,,,,,,9860,0,137714,356,171430,0,80703,12004,30529,,,0,16928,32489,39009,21982,2266,680,3,9432,34680,,,17839,2001-12-31
,,,,,,,,,,,,0,,21623,1964,46178,300,12733,1360,3754,,,0,8443,7374,10814,8826,9918,1226,0,3182,9578,,,17950,2001-12-31
,,,,,,,,,,,,0,4407,120361,9471,207087,902,93885,0,7715,,,0,29555,29306,49784,18694,30054,15302,549,15672,31033,,,18050,2001-12-31
,,,,,,,,,,,,962,173203,565844,22831,1045182,33718,476317,0,75193,,,0,50057,117915,291818,43606,280073,34898,0,14330,200643,,,18126,2001-12-31
,,,,,,,,,,,,6499,4076,86549,10397,136347,5970,67465,0,7440,,,0,12236,19971,19262,7534,0,12928,0,11644,38525,,,18135,2001-12-31
,,,,,,,,,,,,40,9118,255562,17192,407291,22,211378,0,46420,,,12830,3149,35336,30979,47409,0,41409,820,1654,272263,,,18368,2001-12-31
,,,,,,,,,,,,0,,9927,0,13924,2609,,,,,,0,0,532,9509,199,875,0,,,1774,,,18377,2001-12-31
,,,,,,,,,,,,0,757,75248,6917,130409,228,52123,0,7252,,,0,25458,6287,32518,19277,4039,17300,0,16266,35011,,,18827,2001-12-31
,,,,,,,,,,,,0,,84801,5855,113390,2881,52298,,1282,,,0,5835,23833,46160,2131,2548,4994,0,31221,13941,,,18836,2001-12-31
,,,,,,,,,,,,0,,13894,2230,25487,794,6013,4954,2394,,,0,6199,3624,9649,6015,16,20,0,533,1356,,,18854,2001-12-31
,,,,,,,,,,,,4120,31198,201536,1265,383328,511,155515,0,37860,,,0,10481,52612,34971,1053,116547,23833,623,5331,177016,,,18863,2001-12-31
,,,,,,,,,,,,0,,26877,3516,49584,169,15667,2194,4841,,,0,7221,9659,14946,6834,6380,2376,109,3391,5935,,,18957,2001-12-31
,,,,,,,,,,,,681,0,49031,6390,87153,244,27895,0,13901,,,0,12999,6767,35325,17756,977,7229,0,7240,8011,,,19356,2001-12-31
,,,,,,,,,,,,19972,10000,632701,62488,877813,220,467494,3034,89790,,,0,10035,132469,178120,89899,3,5578,0,36645,325387,,,19730,2001-12-31
,,,,,,,,,,,,6221,0,74798,8595,138241,192,45454,3460,10276,,,0,22919,20406,34811,13896,27106,1350,0,12467,15913,,,19936,2001-12-31
,,,,,,,,,,,,0,,24057,0,41654,7029,23754,0,0,,,0,0,0,0,6638,1189,504,0,303,33348,,,19972,2001-12-31
,,,,,,,,,,,,1647,,15889,0,26672,181,,,,,,0,1806,1822,8919,4652,4,4858,,,4001,,,20053,2001-12-31
,,,,,,,,,,,,0,,23530,1091,42790,3,17204,1345,2010,,,0,2715,1468,11432,3587,4820,4520,322,3409,15109,,,20147,2001-12-31
,,,,,,,,,,,,0,,14684,5021,35838,463,4989,1392,7274,,,0,9044,35,519,262,7288,2684,0,1028,9489,,,20259,2001-12-31
,,,,,,,,,,,,0,,80368,1857,104309,316,65405,17,11119,,,0,11248,13261,21679,35,3715,7480,95,4236,26373,,,20370,2001-12-31
,,,,,,,,,,,,1,,52527,1381,85724,105,46174,0,1534,,,0,5814,10213,27738,1588,2463,13833,0,4627,13515,,,20512,2001-12-31
,,,,,,,,,,,,0,2000,59029,8935,123894,3,47398,0,1829,,,0,11904,9541,16736,20946,14237,16023,0,7624,37929,,,20633,2001-12-31
,,,,,,,,,,,,0,,6244,709,12298,0,,,,,,0,1288,364,6915,4018,0,399,,,1395,,,20754,2001-12-31
,,,,,,,,,,,,0,,53247,4291,71111,983,41953,0,9226,,,0,7303,10289,29231,0,3742,4431,0,2288,5974,,,20839,2001-12-31
,,,,,,,,,,,,73,,23797,7608,47395,2981,8313,9831,4099,,,0,9878,4881,10341,3437,895,7537,0,1777,8290,,,20857,2001-12-31
,,,,,,,,,,,,0,,47011,7766,67024,868,30900,,7295,,,0,20378,3492,12940,1679,572,2219,307,8472,17426,,,20866,2001-12-31
,,,,,,,,,,,,0,,4874,890,8627,0,,,,,,0,963,1007,2289,1239,6,234,,,1457,,,21256,2001-12-31
,,,,,,,,,,,,0,,9106,1059,14857,292,,,,,,60,1219,1363,4243,1343,145,1712,,,4314,,,21359,2001-12-31
,,,,,,,,,,,,0,,29452,2758,55466,2081,23157,0,3411,,,0,7935,11806,12834,2663,14042,472,0,2868,5690,,,21630,2001-12-31
,,,,,,,,,,,,0,,54883,4834,73616,73,37014,7880,5651,,,0,13801,3841,26307,6743,180,3391,139,4781,13847,,,21658,2001-12-31
,,,,,,,,,,,,2558,896,110588,15468,167766,3,33838,2776,30517,,,0,19885,48493,52361,24059,1733,7122,0,15092,11012,,,22048,2001-12-31
,,,,,,,,,,,,0,15420,169480,6405,219105,5076,128656,5577,5975,,,0,18337,31180,110071,752,15947,8501,0,25984,18477,,,22235,2001-12-31
,,,,,,,,,,,,4329,453,128000,13743,209936,4321,64812,13232,35214,,,0,49497,30794,60769,12052,16098,17931,2288,12745,24609,,,22356,2001-12-31
,,,,,,,,,,,,2108,,64197,6277,88329,15,33594,0,5117,,,59,9234,5739,35209,12160,50,983,174,22722,11765,,,22459,2001-12-31
,,,,,,,,,,,,0,,33762,5710,50698,20,26529,0,3203,,,0,13654,2883,12896,3249,584,3934,0,2575,6566,,,22543,2001-12-31
,,,,,,,,,,,,290,,31384,1330,39611,0,13662,10759,4257,,,0,4763,4016,15310,1713,52,2647,0,2791,4671,,,22552,2001-12-31
,,,,,,,,,,,,0,0,46266,1328,84566,140,32549,0,5694,,,0,3262,4431,38853,17797,6776,8915,0,7928,16233,,,22730,2001-12-31
,,,,,,,,,,,,0,60858,308667,0,775261,0,0,0,0,,,0,0,586115,0,0,0,62941,308667,0,0,,,22860,2001-12-31
,,,,,,,,,,,,77,,85231,4035,114259,21,56252,2983,17899,,,0,7834,23027,32249,7297,5911,4536,0,11080,17377,,,22936,2001-12-31
,,,,,,,,,,,,0,,36650,2461,49220,238,18168,6768,5275,,,0,5481,4668,20777,2760,2544,343,0,5478,7169,,,22954,2001-12-31
,,,,,,,,,,,,8855,35,200351,191,252194,0,136318,0,31043,,,0,30410,34392,80943,33084,4738,764,0,15532,46825,,,23036,2001-12-31
,,,,,,,,,,,,0,,11709,6133,28195,0,9275,574,1446,,,0,5385,2800,2976,8000,0,309,0,414,4711,,,23045,2001-12-31
,,,,,,,,,,,,264157,543464,1693042,24462,3114956,184,1090282,44708,328353,,,11017,52974,277102,781837,160701,552776,436257,6069,179152,831740,,,23241,2001-12-31
,,,,,,,,,,,,332,10543,60433,8182,105158,10,53109,0,3893,,,0,9591,8111,21107,0,24660,4014,0,2073,34807,,,23344,2001-12-31
,,,,,,,,,,,,0,,33544,2607,58801,290,18222,4607,5771,,,0,8655,2684,23547,8716,1786,8268,0,3870,9837,,,23456,2001-12-31
,,,,,,,,,,,,0,0,214671,22828,408561,68,182378,0,28376,,,0,2051,23333,34929,18072,84665,40508,0,6242,192758,,,23504,2001-12-31
,,,,,,,,,,,,0,0,35335,13756,122905,0,24670,0,4043,,,105,19015,8263,26124,17734,31361,18214,0,6427,35716,,,23540,2001-12-31
,,,,,,,,,,,,277,617,94816,987,140853,6870,34106,0,22661,,,0,14614,37227,45778,27115,0,2667,0,37813,8097,,,23643,2001-12-31
,,,,,,,,,,,,0,,66245,6077,96701,406,45856,0,9069,,,0,7407,15028,25682,1291,11079,1820,162,10494,27086,,,23755,2001-12-31
,,,,,,,,,,,,3300,31488,438387,14640,571002,264,338471,872,45651,,,41278,9000,29646,117739,4011,57797,15029,2940,10048,307476,,,23812,2001-12-31
,,,,,,,,,,,,0,0,257287,63736,639432,10953,231050,0,7626,,,0,16677,23058,140637,205744,8492,67667,0,17264,332826,,,24006,2001-12-31
,,,,,,,,,,,,0,107,1154284,82551,1866470,0,836213,32093,225400,,,1939,52602,172926,284653,199015,6087,242309,7345,51236,723746,,,24266,2001-12-31
,,,,,,,,,,,,0,,28888,3106,46861,56,20352,0,4145,,,0,3876,6132,3237,11007,0,323,86,3784,17099,,,24453,2001-12-31
