RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,288,6022,96240,1859,190063,0,,45354,11017,292,31861,132,54577,,,6488,65587,12096,0,6082,28389,31203,15031,3252,2018-03-31
,,,,,,,,,,,,795,,34514,1,48105,1433,,7648,7792,6389,11503,0,8082,,,2755,1974,4383,0,2722,5751,18868,1787,3458,2018-03-31
,,,,,,,,,,,,5449,0,142474,0,272813,29173,,7129,13533,37918,74475,0,89685,,,49065,22322,2767,0,7814,46921,32854,16829,3720,2018-03-31
,,,,,,,,,,,,0,81821,631022,1870,789193,52528,,27133,74606,131014,348076,30980,14202,,,24395,25257,15182,0,19173,344379,188628,20279,3971,2018-03-31
,,,,,,,,,,,,195,1500,143991,5808,213883,3050,,11968,17336,40951,71460,490,56772,,,19433,2035,20507,0,1785,43907,40442,3579,4156,2018-03-31
,,,,,,,,,,,,0,0,43419,0,116125,24820,,,2141,7933,27872,0,17639,,,1998,26975,15727,0,4264,23809,28973,3831,4231,2018-03-31
,,,,,,,,,,,,6697,27323,238814,0,339238,7617,,0,3564,31949,201754,0,11447,,,12037,22757,41498,0,1477,78815,88068,21123,4839,2018-03-31
,,,,,,,,,,,,0,0,321078,0,440774,72905,,0,6210,63043,260577,0,4606,,,0,0,25234,0,0,52865,141105,35240,5069,2018-03-31
,,,,,,,,,,,,0,30622,333254,0,463678,45768,,63599,31601,88965,139664,0,63768,,,50758,0,4678,634,11811,77845,104094,27164,5135,2018-03-31
,,,,,,,,,,,,30515,87429,1239391,0,1569944,14702,,3606,60960,525213,534996,0,42253,,,124455,58704,18819,0,16257,847228,297575,57880,5210,2018-03-31
,,,,,,,,,,,,0,0,400554,0,632112,23935,,13636,38507,46345,283449,0,10812,,,72771,25314,72719,0,7817,495453,18378,11261,5461,2018-03-31
,,,,,,,,,,,,3,0,144032,9634,206155,1124,,21660,31281,28720,56252,1335,22754,,,960,5800,31900,0,4013,78990,38369,6449,5751,2018-03-31
,,,,,,,,,,,,0,0,179378,2500,265930,38489,,3454,15337,31858,121566,0,20126,,,22296,0,673,474,6136,51009,60794,6718,6039,2018-03-31
,,,,,,,,,,,,133,0,561607,10168,677691,20073,,2326,42921,113991,211822,0,50040,,,24006,0,6173,0,191941,117291,198095,44164,6329,2018-03-31
,,,,,,,,,,,,0,0,224887,0,873882,314250,,0,66213,0,0,0,0,,,228276,0,69208,0,158390,659228,0,0,7009,2018-03-31
,,,,,,,,,,,,0,0,75544,0,208797,7099,,6948,4719,34249,17625,0,93298,,,988,65437,48506,472,10008,40128,29938,3234,7045,2018-03-31
,,,,,,,,,,,,0,26703,259092,3544,317342,638,,,11912,168757,74642,0,22932,,,2133,15089,5239,0,3200,103593,76715,14764,7072,2018-03-31
,,,,,,,,,,,,66,,67760,0,89224,2226,,29367,10639,5716,20373,0,20378,,,0,208,13479,0,1560,25781,14887,1590,7456,2018-03-31
,,,,,,,,,,,,0,,47033,0,67036,6159,,,4997,13090,17547,0,7402,,,0,7320,5170,0,10293,8450,26690,4549,7634,2018-03-31
,,,,,,,,,,,,0,18290,228504,8065,260904,3514,,,12534,102586,83894,0,30122,,,2050,0,2890,0,5104,22349,83583,11910,8033,2018-03-31
,,,,,,,,,,,,0,0,57816,5557,178496,10411,,12332,15213,9207,11760,0,37560,,,37987,36876,14013,0,9272,6288,22021,18990,8462,2018-03-31
,,,,,,,,,,,,0,,34781,2608,63835,4146,,,5868,15424,8690,0,5771,,,14161,0,320,0,4262,19539,13127,1662,8631,2018-03-31
,,,,,,,,,,,,0,78,310407,82,482243,48667,,0,122143,66811,88261,0,9622,,,54039,35115,967,0,3361,353615,2418,2960,9357,2018-03-31
,,,,,,,,,,,,0,39229,92592,3150,160273,2807,,42494,6939,6902,33498,0,26494,,,260,20408,33258,0,1725,26358,29855,2994,9553,2018-03-31
,,,,,,,,,,,,30644,1944,1786570,0,2403289,183895,,0,59354,359410,1366722,0,11678,,,69666,7668,190886,0,598,1430143,355302,145730,9807,2018-03-31
,,,,,,,,,,,,0,16754,80949,0,153770,18136,,10234,12806,5683,48884,1687,23820,,,9709,0,41273,0,1657,53711,14211,171,9955,2018-03-31
,,,,,,,,,,,,1,0,277996,0,411941,8041,,0,77131,52377,137383,0,26883,,,14962,53158,32937,192,10200,241481,68328,14541,10250,2018-03-31
,,,,,,,,,,,,0,0,133372,0,273729,447,,,5492,31108,95867,0,16908,,,40481,61551,11441,0,1319,89110,108824,23392,10849,2018-03-31
,,,,,,,,,,,,7,20245,205308,3086,254465,7471,,,12005,71030,75704,0,68771,,,4378,2380,15747,0,44308,58458,21630,16277,11145,2018-03-31
,,,,,,,,,,,,55,7422,223334,0,367034,19422,,30106,28287,33431,151016,0,13893,,,12500,28681,53426,0,10631,204178,64083,17447,11640,2018-03-31
,,,,,,,,,,,,310,1090,41392,0,99021,1493,,,10927,7569,19821,0,41500,,,17934,25813,9105,86,773,11622,22431,566,11837,2018-03-31
,,,,,,,,,,,,0,0,267991,2842,365397,35359,,0,25889,62274,155340,0,34984,,,13419,0,2544,0,20062,84384,94860,5313,12030,2018-03-31
,,,,,,,,,,,,0,0,119405,3860,228826,400,,,22335,35390,41805,0,58809,,,14639,32512,32332,469,8406,44353,30221,4911,12142,2018-03-31
,,,,,,,,,,,,0,,33259,0,43204,4829,,,3299,20416,9237,0,3342,,,682,21,90,0,810,13304,9672,501,12179,2018-03-31
,,,,,,,,,,,,622766,10094385,68729782,0,104063332,410941,,48125,20062595,19406506,10940456,2171388,1297532,,,593173,18933618,4498412,757046,15219674,69203371,2833401,417826,12311,2018-03-31
,,,,,,,,,,,,0,0,102155,2196,159558,9684,,7654,9687,24265,56544,0,99,,,1929,1066,30460,459,1365,50378,23851,16912,12647,2018-03-31
,,,,,,,,,,,,0,,11042,2219,17168,2198,,782,683,6202,1743,0,2214,,,505,0,343,0,1618,3596,5643,0,12656,2018-03-31
,,,,,,,,,,,,0,0,142010,0,203953,46152,,,14129,29330,96872,0,29418,,,0,0,0,0,386,45191,18048,37335,12937,2018-03-31
,,,,,,,,,,,,2714,4614,1084444,0,1427839,37088,,21310,168190,305050,550232,0,124963,,,27466,71501,130686,1148,28437,488496,285298,302202,12946,2018-03-31
,,,,,,,,,,,,0,127905,1676682,5,2053676,9958,,0,129768,761691,507949,0,109052,,,40832,75359,186120,0,277274,1104710,245464,107467,13103,2018-03-31
,,,,,,,,,,,,3,,29312,280,45171,12019,,2197,3279,10817,10200,0,4550,,,614,2,1630,0,2783,20919,7225,251,13251,2018-03-31
,,,,,,,,,,,,0,,9213,0,25327,6434,,2637,611,14,5643,0,3887,,,2000,0,5253,0,283,5382,3873,957,13457,2018-03-31
,,,,,,,,,,,,0,,40601,628,67235,14360,,,3363,13203,19803,0,9563,,,1028,2840,3591,0,2649,23980,7206,1583,14052,2018-03-31
,,,,,,,,,,,,3031,5000,178781,0,213836,3345,,33418,8025,54316,59254,6,43288,,,0,2572,10370,0,4815,46181,28152,7488,14155,2018-03-31
,,,,,,,,,,,,0,,20480,2666,32520,2816,,,6096,1222,1636,0,6581,,,1499,13,2169,0,10923,7819,4002,370,14650,2018-03-31
,,,,,,,,,,,,12,,20971,1183,43934,6414,,14172,2388,790,3039,0,0,,,1000,1049,10894,0,580,15123,9841,761,14753,2018-03-31
,,,,,,,,,,,,247,0,317464,54,392399,14779,,63260,35089,18098,186054,0,94361,,,20646,3556,3123,711,2598,124537,40513,2723,14865,2018-03-31
,,,,,,,,,,,,0,,39865,3450,51879,3210,,10767,5073,7645,11607,0,4351,,,0,1044,640,0,4768,5371,17523,5450,14977,2018-03-31
,,,,,,,,,,,,0,5000,230306,0,319959,4462,,0,24030,74733,113468,77,43140,,,4207,98,51599,541,10713,90319,75847,9975,16551,2018-03-31
,,,,,,,,,,,,0,,44437,0,84452,10105,,2347,3181,12321,25613,0,5141,,,1493,7278,14303,0,675,28051,17419,1708,16748,2018-03-31
,,,,,,,,,,,,0,0,77880,0,138548,17542,,,15808,999,0,0,0,,,5075,0,27542,0,49501,0,51510,57496,17110,2018-03-31
,,,,,,,,,,,,222325,486505,6811087,0,9357951,25403,,112995,1609033,1253468,3352439,2468,177014,,,24341,775585,739455,552,99065,3838761,1271096,214998,17147,2018-03-31
,,,,,,,,,,,,7143,,37376,12,62244,5861,,2196,7292,10287,10850,382,6643,,,494,595,12158,0,4849,13718,15476,2359,17259,2018-03-31
,,,,,,,,,,,,726,0,235411,22,483671,12605,,31708,24453,44954,121037,642,88168,,,54231,105015,57564,0,13134,183853,55067,30069,17950,2018-03-31
,,,,,,,,,,,,0,2781,126948,0,303368,5426,,24,0,100698,24315,0,25714,,,149307,0,5844,0,1935,59875,77173,20678,17978,2018-03-31
,,,,,,,,,,,,0,16,319541,4365,564446,20833,,7097,11442,91453,197580,0,77144,,,981,113159,80194,0,9976,131573,78228,36075,18050,2018-03-31
,,,,,,,,,,,,16048,4381,90110,26800,283158,135,,,41713,36281,7817,0,27390,,,114879,0,27681,6,4627,87364,20187,18786,18135,2018-03-31
,,,,,,,,,,,,0,73745,946491,0,1245532,83485,,0,109892,342487,397471,3423,203814,,,5361,60426,61444,0,52446,372768,108710,48336,18827,2018-03-31
,,,,,,,,,,,,487,1895,124111,0,148476,2436,,7042,9556,68099,23014,0,9055,,,1498,2143,6997,0,13902,30032,53973,3211,18836,2018-03-31
,,,,,,,,,,,,0,0,567778,0,699972,92734,,27021,220511,43706,273790,0,114454,,,0,0,0,0,2707,120714,185449,57754,18854,2018-03-31
,,,,,,,,,,,,551,,59202,563,87411,47,,,5307,19816,28705,0,17505,,,0,12590,8939,0,4458,15456,15094,7802,19356,2018-03-31
,,,,,,,,,,,,0,7845,170926,0,309152,67609,,13689,30789,35751,82438,0,87133,,,3999,48304,5961,0,5534,72689,41694,7766,19936,2018-03-31
,,,,,,,,,,,,0,,42998,0,93936,18660,,,168,42998,1251,0,0,,,0,197,24238,0,1,73479,0,0,19972,2018-03-31
,,,,,,,,,,,,0,,78600,3462,98229,969,,9493,7383,24551,33906,0,7872,,,1699,4301,5842,64,1057,16577,34482,7204,20053,2018-03-31
,,,,,,,,,,,,59,8715,192857,134,291529,7714,,,18919,39317,130552,0,86506,,,2289,34589,24925,0,2926,78196,54324,4626,20633,2018-03-31
,,,,,,,,,,,,2014,14948,68397,0,141515,2848,,30737,8282,4349,24205,0,25761,,,3973,3719,56396,0,791,37625,8824,1593,20857,2018-03-31
,,,,,,,,,,,,0,,3619,606,11091,3683,,,632,1828,598,0,3421,,,2457,38,0,0,509,1591,1321,823,21256,2018-03-31
,,,,,,,,,,,,0,,32424,0,53676,5222,,9747,3752,6818,8376,0,7621,,,676,4009,3485,0,3108,21933,6732,0,21359,2018-03-31
,,,,,,,,,,,,0,731,121903,780,165409,7400,,10203,5543,30129,66173,0,44229,,,8113,10967,9315,74,6090,32336,44911,5355,21658,2018-03-31
,,,,,,,,,,,,3384,7173,152737,0,208916,1528,,,29926,32325,78480,5,53632,,,8049,12571,19368,0,11183,21011,51856,16329,22048,2018-03-31
,,,,,,,,,,,,0,8100,109119,5174,127110,3112,,,9519,57220,41763,0,38587,,,3260,0,1634,0,616,27252,9561,428,22543,2018-03-31
,,,,,,,,,,,,11900,,91533,0,102504,3580,,23671,11733,9211,43797,0,15147,,,0,291,1894,0,1413,18550,27288,1808,22552,2018-03-31
,,,,,,,,,,,,6075,433,88258,67,186998,5277,,,9569,20518,37372,4612,30137,,,28083,30551,23628,0,16187,54979,15842,2071,22730,2018-03-31
,,,,,,,,,,,,44,11,112978,1917,189760,24915,,4361,15055,33127,58085,0,20684,,,12047,25500,1008,0,2412,47885,33169,6123,22936,2018-03-31
,,,,,,,,,,,,0,248,132976,3369,201400,877,,11041,14129,30196,66850,0,58622,,,318,25657,31706,258,10008,32554,50056,11174,23456,2018-03-31
,,,,,,,,,,,,151647,428247,3160354,0,4473073,23108,,0,569663,565423,1985654,0,39586,,,57994,662288,216949,49,19961,2665454,131167,90853,23504,2018-03-31
,,,,,,,,,,,,0,20327,122874,442,209857,2507,,,25995,25845,52368,0,40596,,,33923,905,41386,0,15017,14254,54293,24213,23643,2018-03-31
,,,,,,,,,,,,0,0,127029,1067,208300,11521,,,13026,42118,59960,0,46835,,,0,36158,20736,0,5185,76553,19254,2860,23755,2018-03-31
,,,,,,,,,,,,0,27518,836440,1547,1413847,40815,,0,32003,253385,547591,0,186008,,,191171,269376,22172,0,281,538605,264751,50598,24006,2018-03-31
,,,,,,,,,,,,0,,41462,417,62867,6594,,,461,37935,2229,0,5185,,,0,8997,2809,0,837,19147,23579,297,24378,2018-03-31
,,,,,,,,,,,,0,0,225718,150,286036,29456,,,19933,77270,93152,0,44499,,,9293,114,0,0,35347,131927,30052,8957,24453,2018-03-31
,,,,,,,,,,,,0,,31743,7254,65768,19133,,6433,8164,2631,9986,0,11289,,,3602,0,2051,25,2890,24892,10142,582,24659,2018-03-31
,,,,,,,,,,,,1505,37002,1121443,0,1747457,27390,,2763,420338,313946,343166,0,100606,,,23481,55748,485647,0,14918,833110,258535,129530,24668,2018-03-31
,,,,,,,,,,,,0,0,247370,1019,385603,49426,,110,27315,47906,165313,0,53132,,,7679,47309,4384,249,6009,102932,92334,5107,24949,2018-03-31
,,,,,,,,,,,,1968,16100,330075,1490,413703,7333,,53841,17736,76071,170568,0,137592,,,0,51001,148,0,10819,57713,100542,7985,25357,2018-03-31
,,,,,,,,,,,,0,517,97095,0,118810,17641,,,3945,25252,67839,0,2162,,,2660,861,69,0,59,19348,65862,7243,25647,2018-03-31
,,,,,,,,,,,,0,65000,355721,0,406893,22439,,0,193,109967,245554,0,12433,,,5496,11662,0,0,3,89046,145438,16046,26176,2018-03-31
,,,,,,,,,,,,2636,12467,343196,287,480594,18892,,6097,20820,165639,141650,0,72790,,,32828,5522,33570,862,7174,204934,58873,6667,26242,2018-03-31
,,,,,,,,,,,,0,,22067,21,29351,1528,,2145,748,5243,13112,33,4220,,,5029,0,0,0,820,11195,6313,500,26457,2018-03-31
,,,,,,,,,,,,0,10144,426798,0,533909,34482,,195,103518,24809,291976,0,62158,,,0,54332,3137,0,6289,185858,38018,39198,26765,2018-03-31
,,,,,,,,,,,,0,0,383204,0,597544,14529,,0,0,370627,6453,0,25829,,,17076,89184,75354,930,641,182179,217017,27912,27070,2018-03-31
,,,,,,,,,,,,71,3171,485284,70,727898,18273,,2939,177421,83001,213378,0,104014,,,16411,99322,54584,0,2750,298908,67931,22330,27548,2018-03-31
,,,,,,,,,,,,0,37217,203192,0,408585,6377,,0,2210,139152,29917,2565,64304,,,0,116827,57575,269,3695,106992,54925,14118,27614,2018-03-31
,,,,,,,,,,,,2025,17198,388600,0,572769,3294,,9197,29384,117231,218955,0,60562,,,1990,86019,59889,0,12908,88464,206118,47643,27847,2018-03-31
,,,,,,,,,,,,156,488616,3138395,0,4059014,82320,,0,66499,465637,2604407,0,465815,,,0,486045,81343,0,1852,1232899,699328,122532,28013,2018-03-31
,,,,,,,,,,,,0,671,99097,0,138461,12580,,10365,11071,24982,47367,64,16370,,,5330,4393,9377,0,4116,56555,23448,254,28152,2018-03-31
,,,,,,,,,,,,0,0,268907,0,387038,33368,,8394,24000,47672,187126,0,161980,,,7377,29331,20647,0,1656,63853,30606,19789,28255,2018-03-31
,,,,,,,,,,,,0,202944,2208139,0,2648896,17321,,2386,254333,1012086,905806,0,157642,,,30675,189639,96355,0,20911,920891,576184,122910,28406,2018-03-31
,,,,,,,,,,,,0,8200,66103,0,132415,1530,,,1833,36547,22851,0,25488,,,1385,48638,4621,0,2065,28500,46458,3511,28675,2018-03-31
,,,,,,,,,,,,0,,65027,602,96373,4773,,,6363,20679,28723,0,7539,,,3000,6068,7707,0,5349,34263,14233,3349,28732,2018-03-31
,,,,,,,,,,,,0,,73708,2909,87488,1117,,5753,5349,10798,61521,0,11493,,,0,0,4713,0,1072,4801,34905,14072,29476,2018-03-31
,,,,,,,,,,,,110797,9245,406968,0,986247,14326,,937,43686,93375,239979,0,54648,,,178267,205034,114572,1271,13207,450653,140480,60328,29636,2018-03-31
,,,,,,,,,,,,0,0,1699426,0,1817198,52482,,0,0,926644,772780,0,101777,,,22864,0,0,0,67,755186,271747,30066,29878,2018-03-31
,,,,,,,,,,,,0,,19658,2012,28788,3631,,,377,1401,17670,0,2236,,,0,0,0,0,210,10702,1991,2039,30052,2018-03-31
,,,,,,,,,,,,47989,35627,595907,0,907240,5893,,0,59607,205969,261934,0,40180,,,45866,145555,76461,0,7925,537074,102133,6801,30502,2018-03-31
,,,,,,,,,,,,0,0,85311,821,121629,15654,,,7650,15059,57908,0,17944,,,0,9332,7528,0,990,42264,17376,2720,30650,2018-03-31
,,,,,,,,,,,,1377,22420107,83239779,111,99336803,14110452,,0,134849,400969,0,0,46181,,,675367,889622,75055,65845901,16819093,30863687,28869596,1351522,30810,2018-03-31
,,,,,,,,,,,,0,4778,77167,0,138589,36581,,4021,8919,34653,18054,0,32240,,,2000,1201,13803,234,11828,21114,23408,2593,31134,2018-03-31
,,,,,,,,,,,,143,3722,507357,0,666899,31532,,0,66336,205767,184833,0,26313,,,971,57896,32739,0,1016,172180,152949,65512,31255,2018-03-31
,,,,,,,,,,,,1455,0,73018,317,147817,0,,6364,6895,29670,21228,0,29255,,,0,66629,0,0,6290,13852,37717,16610,31657,2018-03-31
,,,,,,,,,,,,2666,0,186407,0,275390,17778,,,13083,77446,65807,0,20247,,,4285,10233,40387,0,12593,37072,67167,21438,31826,2018-03-31
,,,,,,,,,,,,264,1117,81294,2008,134998,793,,36771,6277,10617,19174,0,18804,,,13326,1242,16366,0,8225,13905,27775,21890,31835,2018-03-31
,,,,,,,,,,,,1159,0,21824,4772,160747,760,,,1139,10381,9144,0,42384,,,0,17979,108004,0,396,20222,57625,8544,32234,2018-03-31
,,,,,,,,,,,,0,,24572,0,66505,29713,,,2180,10300,9743,0,6544,,,0,7,9867,0,2349,19013,5936,3640,32766,2018-03-31
,,,,,,,,,,,,0,11389,166131,0,238282,11765,,,9876,88772,52133,0,42432,,,750,4373,35939,0,2022,80276,43388,6079,32971,2018-03-31
,,,,,,,,,,,,0,10640,193863,333,254476,31829,,30112,31801,50829,73304,0,5265,,,0,11716,2278,0,7817,95031,75350,33064,33147,2018-03-31
,,,,,,,,,,,,0,0,536679,0,708920,49506,,0,67558,54896,412560,453,18712,,,87787,1054,6698,0,1998,463401,124895,4383,33259,2018-03-31
,,,,,,,,,,,,0,0,73657,0,157976,8837,,10268,14004,24293,22409,0,18203,,,393,24122,42964,0,2524,36800,23747,10795,33268,2018-03-31
,,,,,,,,,,,,0,,13119,0,25646,6724,,,0,9577,2575,0,2705,,,4150,721,0,0,0,3361,12919,963,33370,2018-03-31
,,,,,,,,,,,,0,,19483,0,34120,6281,,5161,2655,7186,2893,0,7681,,,2300,0,4061,0,1588,10288,8082,0,33839,2018-03-31
,,,,,,,,,,,,25525,23653,650166,0,778225,17973,,84822,104544,79217,336998,1077,117073,,,11004,29109,33621,0,16643,199332,174382,38979,33857,2018-03-31
,,,,,,,,,,,,7621,67000,776076,2537,967784,43719,,17,120137,319951,295305,0,85450,,,13610,35701,27539,0,40683,213314,313968,56828,34425,2018-03-31
,,,,,,,,,,,,1516,0,258480,0,325097,412,,0,25265,90497,141430,0,79462,,,1099,17025,19041,1527,16584,125843,67355,17681,34434,2018-03-31
,,,,,,,,,,,,0,0,75887,5178,146826,7412,,,15602,36330,16561,44,39666,,,0,15025,31596,0,1851,37686,26544,14642,34452,2018-03-31
,,,,,,,,,,,,228539,276389,3872369,0,5866210,19314,,2031,672956,1057229,1938424,0,148043,,,9415,1047185,348918,477,203285,3434044,630803,146004,34537,2018-03-31
,,,,,,,,,,,,0,3577,153098,1550,279566,10489,,16776,11093,21762,93104,30,53839,,,10321,26206,59680,35,7003,48560,78765,10901,34555,2018-03-31
,,,,,,,,,,,,337,8491,329295,1887,386264,7642,,3182,9773,155568,151850,0,12952,,,1244,6835,3688,0,5299,154880,149312,20233,34742,2018-03-31
,,,,,,,,,,,,0,2600,124448,0,160660,14251,,7374,8844,44595,61167,0,25670,,,1496,3293,3257,0,2405,32153,40818,10421,35057,2018-03-31
2617176,3009314,2872023,223907924,50802754,6386860,662449,17182536,36880214,41317230,1826733,78923387,,,21603817,,,,,0,3145815,0,172899,,38571828,,,,,,0,203105,169581,0,33734956,35301,2018-03-31
,,,,,,,,,,,,172230,4580724,20258440,0,24936628,128717,,17785,726878,5530170,13516827,170940,606800,,,43270,3661771,75278,0,295874,12717740,2798314,578847,35570,2018-03-31
,,,,,,,,,,,,0,,20370,2677,58002,4553,,2556,4539,4549,7098,0,4660,,,0,1061,23274,75,1675,19148,10185,863,35646,2018-03-31
,,,,,,,,,,,,0,34441,165573,0,238723,12876,,,4,118960,9853,0,22738,,,22309,9467,15427,93,37027,70671,73075,9412,35879,2018-03-31
,,,,,,,,,,,,0,1822,91554,0,128309,3751,,40006,11104,6946,30938,0,29208,,,299,4835,11898,0,2561,35695,32124,5791,36456,2018-03-31
,,,,,,,,,,,,0,0,106570,0,135149,4929,,,12729,47137,38333,0,41016,,,1727,7585,6055,0,5630,6265,46499,6315,36933,2018-03-31
,,,,,,,,,,,,0,,64226,1574,78017,5933,,11974,4338,9239,36571,0,5793,,,999,28,1965,0,413,18275,31518,8652,37051,2018-03-31
,,,,,,,,,,,,0,,32019,2756,41883,996,,4240,2864,12041,11351,0,2323,,,2694,0,1767,0,1483,8938,13260,3797,37341,2018-03-31
,,,,,,,,,,,,0,0,643202,0,1317832,160128,,45,60550,221048,322716,0,35013,,,67409,276534,99991,2842,27661,854472,202867,16512,37435,2018-03-31
,,,,,,,,,,,,80553,170969,2094723,0,3121561,6652,,92785,392784,400062,1143067,44981,872093,,,0,477084,268237,8669,24480,643472,269309,129147,37640,2018-03-31
,,,,,,,,,,,,0,,32994,4262,44895,0,,5994,6671,6741,7661,0,6860,,,736,0,2274,0,5574,5311,13319,725,37659,2018-03-31
,,,,,,,,,,,,7909,0,100788,0,223420,2053,,24960,30296,5167,39097,516,51261,,,23391,8931,48037,366,764,72134,24023,18122,37949,2018-03-31
,,,,,,,,,,,,0,17671,154822,0,208010,19792,,,13671,65443,68156,0,43375,,,2557,11868,6149,0,6352,45232,43065,9039,38740,2018-03-31
,,,,,,,,,,,,0,0,299782,10560,510315,73612,,105,19426,99137,167082,0,14024,,,63014,6674,24118,0,1315,341957,44177,5090,39327,2018-03-31
,,,,,,,,,,,,26520,15174,519643,0,671646,1304,,47113,130545,98806,237148,0,105718,,,8488,45255,28922,0,6036,175529,67976,34530,39756,2018-03-31
,,,,,,,,,,,,0,,24062,3127,58276,3341,,,3677,7155,10102,0,13646,,,2644,3580,15361,0,1755,7317,14235,305,40033,2018-03-31
,,,,,,,,,,,,0,253359,2247977,0,2639649,16425,,71,96158,805554,815288,0,48225,,,62950,140625,24352,0,530353,1483369,407184,164689,40499,2018-03-31
,,,,,,,,,,,,0,9197,75544,4587,100739,1153,,15283,12447,10137,30291,0,10953,,,0,2685,13123,13,3641,41556,19961,1768,40855,2018-03-31
,,,,,,,,,,,,743,,31494,478,52199,3162,,3411,2068,14514,7889,0,3783,,,2726,0,10414,22,3360,13089,19318,1327,41245,2018-03-31
,,,,,,,,,,,,0,,26874,879,97965,5991,,5996,3372,3340,10978,0,39143,,,41863,1,17972,0,2489,14792,16712,514,41553,2018-03-31
,,,,,,,,,,,,0,6972,162974,2839,199250,10876,,,8851,66079,67129,0,41712,,,7288,1436,2330,641,19581,30144,42266,1875,41629,2018-03-31
,,,,,,,,,,,,0,0,287296,2432,362283,9363,,0,56619,104072,125676,0,15234,,,8969,25444,11986,0,761,127216,32940,22127,41825,2018-03-31
,,,,,,,,,,,,410,,33943,1449,59811,15,,6792,6709,5953,13827,0,8978,,,609,11531,11077,1,494,23129,8020,765,41937,2018-03-31
,,,,,,,,,,,,0,,22365,2415,32465,111,,20928,242,0,958,0,8302,,,2862,4336,977,0,237,7212,7413,699,41955,2018-03-31
,,,,,,,,,,,,0,,41550,2030,62783,712,,1845,9164,11652,14989,0,9582,,,667,5953,6031,0,3794,17182,8823,1486,42037,2018-03-31
