RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,6136,39325,349366,960,416038,3024,,0,121061,168054,54094,0,4679,107646,1448,24599,19,985,0,5736,123078,,,9357,2009-06-30
,,,,,,,,,,,,404,,65329,520,82493,6369,,33047,4267,5985,19414,0,10854,14141,24178,4496,0,874,0,1521,10062,,,9553,2009-06-30
,,,,,,,,,,,,64319,305994,1916137,93791,2734101,172565,,0,95062,466015,1284436,0,29075,221300,593108,35332,214502,204068,0,654,1333236,,,9807,2009-06-30
,,,,,,,,,,,,0,,47197,159,91183,21453,,8445,8211,7980,18859,972,15839,9997,15826,7147,0,9542,0,2730,20236,,,9955,2009-06-30
,,,,,,,,,,,,0,,26311,7943,56038,36,,4857,3124,1919,14434,0,7456,14918,5370,3306,12833,2810,0,1639,12430,,,10157,2009-06-30
,,,,,,,,,,,,27,39187,373981,3490,479569,889,,0,74970,85336,187135,0,12231,114024,136811,7572,35032,28029,311,25735,126169,,,10250,2009-06-30
,,,,,,,,,,,,5012,24238,253896,0,337129,2084,,7415,16987,46171,163936,0,33906,100421,80828,8205,31611,27629,0,2590,39519,,,10849,2009-06-30
,,,,,,,,,,,,20364,22345,362760,17536,442931,775,,43046,84489,39993,118569,0,4925,85063,105705,22386,20591,1834,40146,32628,157384,,,10858,2009-06-30
,,,,,,,,,,,,0,12033,127497,2261,164086,127,,,1748,77255,40321,0,35443,8061,44462,2950,1316,12546,0,4970,30855,,,11145,2009-06-30
,,,,,,,,,,,,2584,30499,191373,868,295186,216,,33504,38137,22621,82066,0,8483,62882,43209,19597,23730,30906,0,15187,77329,,,11640,2009-06-30
,,,,,,,,,,,,243,8874,52807,0,102342,547,,,3925,7590,39364,0,28160,15298,23975,17068,16296,11466,101,798,8791,,,11837,2009-06-30
,,,,,,,,,,,,0,0,292450,8715,336043,10,,0,31303,55140,172826,0,27266,84112,120785,8852,0,0,0,20559,36125,,,12030,2009-06-30
,,,,,,,,,,,,23,2000,96163,2431,152227,639,,,14088,26396,39810,155,26695,22751,24596,4797,26784,8906,339,12168,18337,,,12142,2009-06-30
,,,,,,,,,,,,0,6000,81193,2039,116697,45,,,3656,33878,39492,0,9022,19281,26185,2473,10046,14255,55,2798,27699,,,12245,2009-06-30
862211,3628161,330,50516483,223117,369984,1425922,1666026,2221972,1180075,0,1705777,,,38040572,,,,,63241,8349850,13682676,11902512,,1891502,3758061,14654176,,,,0,3535244,17687541,,,12311,2009-06-30
,,,,,,,,,,,,0,,70787,0,86623,72,,8225,16951,24468,20468,0,5211,24286,14505,100,882,3409,0,674,17372,,,12647,2009-06-30
,,,,,,,,,,,,0,,11405,1442,14448,105,,802,1102,6756,1439,10,1674,2686,4979,706,0,0,0,1476,1576,,,12656,2009-06-30
,,,,,,,,,,,,0,3,167494,0,196155,12806,,,14484,55462,96506,0,12455,91016,17188,0,0,1575,0,1055,20401,,,12937,2009-06-30
,,,,,,,,,,,,4046,25657,511388,1170,629053,1849,,1891,42460,142709,297589,0,23408,161578,135393,6052,21907,39535,0,24596,190095,,,12946,2009-06-30
,,,,,,,,,,,,0,6866,103650,3473,124296,48,,,12540,20061,68984,0,8044,28528,24270,1872,7,4348,13,1615,25876,,,12955,2009-06-30
,,,,,,,,,,,,0,0,99106,7028,169471,282,,,16054,47059,24599,0,10195,16370,54200,21634,13258,3735,310,9626,29595,,,13037,2009-06-30
,,,,,,,,,,,,38448,162751,902019,360,1174701,19397,,0,69333,330568,293592,0,39510,137865,186314,56748,73796,79083,0,208529,428695,,,13103,2009-06-30
,,,,,,,,,,,,0,,20880,4405,36696,3906,,2000,5526,4357,6568,0,2339,1715,12654,3321,8,3211,0,2677,12328,,,13251,2009-06-30
,,,,,,,,,,,,0,,9647,3097,19804,850,,3757,1724,667,3040,28,2849,2087,4364,1437,0,2738,0,428,3054,,,13457,2009-06-30
,,,,,,,,,,,,0,,49957,2723,66800,1127,,,6552,15140,25036,0,8722,10959,13876,1464,5316,1992,0,1929,18084,,,14052,2009-06-30
,,,,,,,,,,,,182,11315,97064,992,117086,0,,10788,6723,31440,35407,0,14467,16284,22969,1346,1218,4609,0,5425,19972,,,14155,2009-06-30
,,,,,,,,,,,,109,,11476,159,30186,3250,,1620,2418,1246,5855,1904,1554,1274,8940,618,7743,1478,0,339,8980,,,14454,2009-06-30
,,,,,,,,,,,,0,,15504,1514,27473,2464,,,2690,4924,3001,104,6102,1702,5353,3255,30,375,0,4185,4901,,,14650,2009-06-30
,,,,,,,,,,,,0,,13059,938,34903,0,,6714,1044,1126,3545,0,0,4899,9776,6445,4606,7190,0,630,9939,,,14753,2009-06-30
,,,,,,,,,,,,1738,19495,187796,195,232576,79,,39401,18356,10259,101244,0,7609,22156,37012,8590,10438,9233,504,3853,91235,,,14865,2009-06-30
,,,,,,,,,,,,0,,21882,0,46714,16702,,8136,0,6311,4942,0,3247,12862,12063,0,7015,0,0,2905,3466,,,14977,2009-06-30
,,,,,,,,,,,,0,1375165,4013498,8083,5074225,272484,,0,202127,571413,3007040,173017,210757,727208,1084920,1319,173523,64523,1096,8472,994397,,,15536,2009-06-30
,,,,,,,,,,,,5507,29000,352171,22538,518045,4402,,47,46860,85924,188507,0,8652,77443,202707,29692,24911,28099,0,30955,133894,,,16337,2009-06-30
,,,,,,,,,,,,1,339,141855,294,248972,27200,,,19439,21574,97084,191,8287,26720,35240,23238,8222,35324,0,3064,132605,,,16458,2009-06-30
,,,,,,,,,,,,365,23903,130067,545,162317,1134,,,11927,39484,70454,116,9795,33077,42451,3684,3376,7369,0,5165,20748,,,16551,2009-06-30
,,,,,,,,,,,,311,,28967,1533,54483,27,,2795,1301,11924,6070,0,3651,4495,15218,655,11765,5550,0,3494,9717,,,16748,2009-06-30
,,,,,,,,,,,,0,,15462,2000,32916,0,,,978,8701,3796,0,6436,3228,6194,2488,939,7374,0,1475,7800,,,16944,2009-06-30
,,,,,,,,,,,,0,,11180,2830,31626,2675,,3295,2264,976,2508,0,3628,1864,9394,12505,0,110,0,2137,5609,,,16953,2009-06-30
,,,,,,,,,,,,0,0,85378,0,108103,4212,,,10358,1576,0,0,0,78123,15412,0,0,12488,0,69419,0,,,17110,2009-06-30
,,,,,,,,,,,,125287,126174,1604609,105354,2036272,24323,,36848,415664,377443,587149,812,85028,231257,456472,0,86732,74341,0,92841,546012,,,17147,2009-06-30
,,,,,,,,,,,,521,,33309,582,65021,0,,,4291,10394,12776,71,7090,8823,16687,5231,10168,10603,0,5457,13187,,,17259,2009-06-30
,,,,,,,,,,,,3236,249271,1885461,5016,2329842,160675,,8944,382296,124633,1248669,0,39391,277359,439583,0,90526,11871,4545,59749,1020920,,,17464,2009-06-30
,,,,,,,,,,,,942,12210,141471,315,235855,16,,14914,10941,33680,64874,240,31581,28638,31952,26112,35972,15756,0,9301,77603,,,17950,2009-06-30
,,,,,,,,,,,,23,629,175527,6629,299187,204,,,12452,62472,80857,0,50658,40123,56485,21573,47229,20435,0,12422,47949,,,18050,2009-06-30
,,,,,,,,,,,,9835,26095,145544,22224,223947,109,,,37303,84574,9504,0,18187,56463,28219,19249,0,14992,0,14163,26671,,,18135,2009-06-30
,,,,,,,,,,,,0,,16376,0,32452,7961,,,0,14991,1520,0,0,3922,19477,488,6505,100,0,16,6086,,,18377,2009-06-30
,,,,,,,,,,,,0,14267,237979,0,370367,38408,,92,29525,109887,76250,0,54708,22087,52780,15027,7078,45530,0,17887,148528,,,18827,2009-06-30
,,,,,,,,,,,,0,5604,127101,5189,153427,645,,,5435,62376,29434,0,6759,33633,56849,2249,3520,2297,0,26052,15778,,,18836,2009-06-30
,,,,,,,,,,,,36,,86238,2158,106664,12188,,6299,24448,7514,45742,0,4497,20275,45343,934,0,0,0,2196,11774,,,18854,2009-06-30
,,,,,,,,,,,,0,,35369,2827,49088,160,,1068,7289,9260,15025,0,6876,13122,14077,500,3146,4750,0,2358,7300,,,18957,2009-06-30
,,,,,,,,,,,,0,1571,44765,4022,77489,2228,,,12271,9316,19866,56,11880,10408,23967,3167,17887,2030,0,2612,9628,,,19356,2009-06-30
,,,,,,,,,,,,8407,102097,1898650,3827,2389288,159708,,3783,148602,293151,1363936,0,81439,352613,691225,40110,80018,12037,0,15636,545068,,,19730,2009-06-30
,,,,,,,,,,,,10035,10000,158449,2137,221806,11281,,,18452,44339,81614,0,33081,51624,37377,3223,26476,1479,0,9226,35211,,,19936,2009-06-30
,,,,,,,,,,,,0,,33131,0,59813,10749,,,51,32937,1455,0,0,0,0,4853,388,7864,0,193,47554,,,19972,2009-06-30
,,,,,,,,,,,,483,,55746,291,73536,1985,,7828,6150,18916,18174,0,3914,5936,26884,7289,1952,1606,57,1325,16776,,,20053,2009-06-30
,,,,,,,,,,,,0,4257,182282,1245,209401,542,,,11672,46916,123744,0,13834,16087,109862,0,289,3886,0,1935,25845,,,20370,2009-06-30
,,,,,,,,,,,,0,,52846,3547,106412,4177,,,1734,33742,11364,0,7911,25130,22500,1184,21734,12881,0,3352,16783,,,20512,2009-06-30
,,,,,,,,,,,,0,12001,209140,9216,281128,1156,,,13705,57167,129453,0,26533,49321,76941,22323,12372,7454,0,8783,68415,,,20633,2009-06-30
,,,,,,,,,,,,25816,2057,39552,6197,162314,413,,16385,5919,3321,11992,0,11819,6532,8099,14482,36581,50955,0,1934,17105,,,20857,2009-06-30
,,,,,,,,,,,,0,18337,212791,11917,251370,3658,,,22544,69314,119004,0,37875,24699,25449,5087,3536,423,0,1928,127393,,,20866,2009-06-30
,,,,,,,,,,,,10,,6205,103,9258,1542,,,438,2248,3015,0,1483,642,2807,413,168,93,0,397,1377,,,21256,2009-06-30
,,,,,,,,,,,,0,,13354,2577,23229,111,,3014,2083,3006,3142,0,1169,4246,4040,1477,1479,2359,0,1660,8739,,,21359,2009-06-30
,,,,,,,,,,,,2616,,23599,1900,77695,1186,,,2244,10660,5650,0,7972,17532,12967,12491,31142,5764,0,3148,12386,,,21630,2009-06-30
,,,,,,,,,,,,0,1326,96477,7732,137125,5620,,10365,9381,29500,40128,0,13678,12128,37589,17163,69,4909,158,6196,39899,,,21658,2009-06-30
,,,,,,,,,,,,6903,11410,125879,99,186763,445,,10221,22809,27396,57395,1964,25182,44455,44227,14418,29458,2182,0,6102,15527,,,22048,2009-06-30
,,,,,,,,,,,,13544,437,184323,9631,278412,15166,,18991,36173,44841,72979,0,7464,31868,49802,0,30690,22391,126,11213,136358,,,22356,2009-06-30
,,,,,,,,,,,,1013,6691,77298,0,107941,5187,,,8116,26773,13186,625,8780,13239,32499,15476,0,3149,146,27125,13334,,,22459,2009-06-30
,,,,,,,,,,,,0,,60547,1447,79260,6611,,,1468,29206,27656,0,20407,8047,16850,3436,85,4317,0,2216,8102,,,22543,2009-06-30
,,,,,,,,,,,,135,,41224,562,48890,0,,13565,6133,4005,15432,0,8260,8876,16320,4452,9,1084,0,2040,5214,,,22552,2009-06-30
,,,,,,,,,,,,4197,1500,66592,1541,103506,3790,,,7375,26334,17352,0,10358,8880,24187,9219,4996,11621,0,13399,22462,,,22730,2009-06-30
,,,,,,,,,,,,0,14190,268572,8085,323576,25268,,11260,18807,61289,165569,0,15660,75009,113202,5244,100,502,0,10208,50854,,,22936,2009-06-30
,,,,,,,,,,,,4,,60464,945,78667,3719,,9014,11668,14185,20641,0,8660,11001,24282,3400,3905,2244,0,5032,8881,,,22954,2009-06-30
,,,,,,,,,,,,9082,0,467131,25031,583081,2549,,945,42828,83081,332406,0,77741,118970,171953,45040,29141,1150,0,5079,129460,,,23036,2009-06-30
,,,,,,,,,,,,0,,9196,186,33865,0,,,1088,4184,3106,0,6949,4028,2791,20438,0,0,0,285,9990,,,23045,2009-06-30
,,,,,,,,,,,,176072,364362,2414561,0,3511118,58,,39628,371306,530602,1286965,5455,66047,710993,526147,0,384274,126292,0,143032,1005912,,,23241,2009-06-30
,,,,,,,,,,,,0,,64464,1462,85310,147,,6984,9595,14158,27610,0,15361,9060,28523,1626,3451,8292,0,4657,14791,,,23456,2009-06-30
,,,,,,,,,,,,32593,0,445992,10618,816368,3601,,0,73399,139867,225674,0,4082,83430,69094,19943,226806,70090,0,7222,370348,,,23504,2009-06-30
,,,,,,,,,,,,42,1209,69361,4061,178174,81,,,4598,36957,20898,0,3975,10367,54908,28119,11636,32620,0,2832,47119,,,23540,2009-06-30
,,,,,,,,,,,,0,265,97471,0,152099,9045,,,16692,19186,37277,0,19847,53583,36590,38101,0,1931,0,22115,10246,,,23643,2009-06-30
,,,,,,,,,,,,0,2000,105433,10349,151866,0,,,7155,41622,45851,0,16988,22866,25404,0,15103,8331,0,4875,52269,,,23755,2009-06-30
,,,,,,,,,,,,255,231388,1210325,1812,1393836,14838,,100,98926,529039,491415,3107,28873,171949,269531,11190,46803,28379,0,7811,492854,,,23812,2009-06-30
,,,,,,,,,,,,0,0,521582,5894,928899,39086,,0,71905,175749,265404,0,28657,96755,256484,270582,37986,31948,0,1992,355227,,,24006,2009-06-30
,,,,,,,,,,,,0,49819,269243,0,338611,33634,,0,34463,51425,175007,0,8511,81921,72062,9686,373,0,0,3769,71689,,,24453,2009-06-30
,,,,,,,,,,,,0,,21858,4521,31834,2924,,3548,7588,4554,4420,0,5403,3081,7782,567,0,150,38,1980,7178,,,24659,2009-06-30
,,,,,,,,,,,,6193,20879,112948,1279,208692,21652,,,7525,44459,47881,0,49242,20161,35998,12231,732,43276,0,6781,25962,,,24668,2009-06-30
,,,,,,,,,,,,0,,4816,1090,11111,4586,,2105,306,742,438,0,958,1759,2413,0,0,0,0,1224,1809,,,24855,2009-06-30
,,,,,,,,,,,,2178,11606,695908,17553,786114,34,,5792,93520,144264,408828,1008,47258,101177,281057,12130,0,20918,759,36181,182834,,,24949,2009-06-30
,,,,,,,,,,,,12700,44400,58413,0,147900,0,,,2560,10976,38915,0,18086,6208,8204,0,62800,1504,0,2667,27200,,,25357,2009-06-30
,,,,,,,,,,,,0,,56290,10075,77771,25,,,1760,16130,37277,0,2390,30142,19961,4929,0,2745,0,724,11136,,,25647,2009-06-30
,,,,,,,,,,,,1132,,38120,0,67740,0,,,9152,5298,17633,0,8174,14587,22195,3779,11916,6057,0,3447,6430,,,26149,2009-06-30
,,,,,,,,,,,,5419,0,217063,11141,392440,234,,5569,20532,96821,89190,0,41619,40757,79252,55527,11379,41653,781,9017,143898,,,26242,2009-06-30
,,,,,,,,,,,,0,,17972,1193,23996,0,,1614,471,6404,8693,0,3013,1988,5733,3835,0,341,0,938,8004,,,26457,2009-06-30
,,,,,,,,,,,,0,26154,139933,13777,241204,651,,,20739,17024,94074,0,20120,67058,56101,1003,66497,3721,0,6225,32850,,,26765,2009-06-30
,,,,,,,,,,,,0,22326,332043,8605,371600,2322,,283,53085,23918,250105,0,14409,56757,44540,1052,0,0,0,3414,108782,,,26859,2009-06-30
,,,,,,,,,,,,8126,88609,350526,4937,495218,31,,0,16261,176668,140849,456,4818,88968,85668,6581,97718,10403,0,9628,162124,,,26916,2009-06-30
,,,,,,,,,,,,5997,69045,326152,39490,529607,1272,,1604,93383,114626,101884,0,21955,40827,77564,1680,81444,21832,0,15146,181493,,,27548,2009-06-30
,,,,,,,,,,,,178,3000,158017,0,263760,18008,,,4248,105426,31045,0,30312,25202,62308,12502,18816,37049,295,4649,82750,,,27614,2009-06-30
,,,,,,,,,,,,828,34328,259489,3475,417188,2159,,7192,12818,97574,107027,0,38165,107325,97886,6718,72128,38186,0,33636,45695,,,27847,2009-06-30
,,,,,,,,,,,,27,,51005,530,68059,5155,,,5549,14604,25861,0,5167,5750,18926,2259,1351,3160,0,2914,19885,,,28152,2009-06-30
,,,,,,,,,,,,121,0,101550,7,172134,27004,,5269,31356,2658,57869,0,61398,28275,19461,0,33585,204,0,4255,24830,,,28255,2009-06-30
,,,,,,,,,,,,321,15000,112974,42,151824,112,,,27630,30797,47563,0,14469,42621,36930,0,16019,6810,0,6828,9410,,,28349,2009-06-30
,,,,,,,,,,,,0,0,221435,69923,889757,42121,,0,1030,214013,5825,0,50800,223465,291301,156085,80288,284190,0,499,209782,,,28406,2009-06-30
,,,,,,,,,,,,0,,49972,333,60324,1583,,,0,44959,8650,0,5333,10911,16542,3390,93,52,0,574,9205,,,28572,2009-06-30
,,,,,,,,,,,,0,,46647,759,73626,1,,,6902,9481,25082,0,5622,11984,14669,7998,6949,2577,0,5114,15568,,,28732,2009-06-30
,,,,,,,,,,,,77921,170234,686675,420,1195566,120538,,0,89803,236557,359965,0,140122,193768,114382,5438,177770,123250,0,386,268375,,,29104,2009-06-30
,,,,,,,,,,,,0,6,64193,1824,109771,53,,,7391,21860,29502,0,22885,15449,25112,3259,1535,21744,0,3409,15634,,,29252,2009-06-30
,,,,,,,,,,,,77519,79395,441991,3474,809010,728,,3444,44737,145819,196752,0,21663,157589,131198,115885,88720,87180,938,48868,233858,,,29636,2009-06-30
,,,,,,,,,,,,0,,41880,728,70071,9043,,,4034,14438,19803,0,17546,12288,6319,11637,0,0,0,3508,12927,,,29850,2009-06-30
,,,,,,,,,,,,0,,67210,4848,84482,5815,,3953,7128,14189,45273,0,4487,12079,13188,953,0,2370,0,2943,19206,,,29953,2009-06-30
,,,,,,,,,,,,0,,13284,184,17619,1157,,,1394,1829,9471,0,503,2929,2754,0,0,0,0,690,2029,,,30052,2009-06-30
,,,,,,,,,,,,488,28397,422592,10055,528281,11817,,0,70568,86551,241577,0,9485,77631,194874,1000,38975,1545,204,13117,147427,,,30258,2009-06-30
,,,,,,,,,,,,243269,11,206026,6557,549109,3613,,0,0,0,0,0,0,9986,243161,230,268070,46725,0,206026,6876,,,30418,2009-06-30
,,,,,,,,,,,,26648,71409,555015,0,750001,25622,,0,39268,228968,215052,0,21983,79142,170134,29549,47913,46688,0,7957,248365,,,30502,2009-06-30
,,,,,,,,,,,,65,24100,102013,6295,159105,7003,,,15946,16775,65670,0,12677,22037,39229,26095,588,1669,0,3622,31306,,,30650,2009-06-30
180868,1180140,0,37245407,1025578,0,0,260,73214,7311836,0,0,,,28096597,,,,,0,461636,71615,0,,27758,2430855,21858126,,,,25526809,2033519,4038001,,,30810,2009-06-30
,,,,,,,,,,,,0,10000,50142,262,83577,3670,,1505,8060,21224,9808,0,12422,21294,22937,7951,8989,12563,207,10843,9157,,,31134,2009-06-30
,,,,,,,,,,,,3118,14625,172939,13438,305067,95,,37,43831,6189,100673,0,11658,84893,73318,0,76296,3726,0,3140,42296,,,31255,2009-06-30
,,,,,,,,,,,,0,,40316,4918,90124,0,,3171,6552,12645,10598,0,10325,29736,21856,3737,31533,0,0,7147,5288,,,31657,2009-06-30
,,,,,,,,,,,,0,1000,171229,0,228039,13799,,,9993,81362,52303,0,11337,61058,57453,985,5319,21683,0,15892,27131,,,31826,2009-06-30
,,,,,,,,,,,,2924,12426,66700,154,106070,408,,37152,7368,6052,8841,0,15861,20932,14874,6482,1833,16301,0,6915,8195,,,31835,2009-06-30
,,,,,,,,,,,,15568,,37091,3670,87677,0,,,2281,19443,9831,0,12309,9073,11625,31878,0,898,0,2500,16983,,,32234,2009-06-30
