RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,0,,15737,1503,25508,1971,,,3008,5044,2952,80,4377,1719,5065,2729,30,0,0,4311,5302,,,14650,2009-12-31
,,,,,,,,,,,,34,,12577,351,36558,1573,,6368,1093,1221,3254,0,0,5611,10415,6185,4020,8673,0,641,9246,,,14753,2009-12-31
,,,,,,,,,,,,0,10000,176196,10790,239525,7351,,36914,17913,11398,97123,0,8341,18716,34123,11350,9062,8457,541,4209,96207,,,14865,2009-12-31
,,,,,,,,,,,,0,,23345,0,44978,13348,,8154,287,6685,4924,0,2908,14353,12781,0,6729,0,0,3288,3500,,,14977,2009-12-31
,,,,,,,,,,,,3068,29000,335645,10839,476373,497,,44,42954,90203,172770,0,8319,72921,191911,33661,22281,15283,0,28295,122253,,,16337,2009-12-31
,,,,,,,,,,,,0,291,142687,396,267145,36530,,,18110,23188,97834,220,8228,34147,35380,27839,10486,36043,0,3002,142796,,,16458,2009-12-31
,,,,,,,,,,,,6,22325,126878,2050,163020,567,,,11762,44936,59059,84,18819,32062,42393,2198,5456,7737,0,5216,14100,,,16551,2009-12-31
,,,,,,,,,,,,0,,27398,2770,53927,34,,2091,1442,10651,6759,0,4065,3811,14385,611,10812,6297,0,2886,10583,,,16748,2009-12-31
,,,,,,,,,,,,0,,15534,0,33682,0,,,1099,8400,4159,0,7031,3426,6477,3356,794,8365,0,1290,7186,,,16944,2009-12-31
,,,,,,,,,,,,0,,12829,714,32595,4104,,4113,2418,1461,2393,0,3731,1650,9098,10875,0,110,0,2444,6435,,,16953,2009-12-31
,,,,,,,,,,,,0,0,85743,0,108585,5774,,,10163,2136,0,0,0,76464,14990,100,0,0,0,70207,0,,,17110,2009-12-31
,,,,,,,,,,,,295142,213130,3345086,682758,4505781,71627,,135999,711268,860436,1415104,7185,150364,438305,1112407,6849,184333,255919,155,167892,1364391,,,17147,2009-12-31
,,,,,,,,,,,,1054,,34753,139,64696,0,,,4168,10368,14139,58,6756,8482,15955,5084,9019,10454,0,5276,13655,,,17259,2009-12-31
,,,,,,,,,,,,0,244571,1627447,4339,2215731,310043,,6350,289796,116240,1105087,0,49150,295770,343438,733,103893,11585,4368,61181,1027867,,,17464,2009-12-31
,,,,,,,,,,,,632,10776,143223,1101,256931,148,,14951,11698,32943,64300,188,36696,33838,31409,34340,39079,18158,0,10143,85419,,,17950,2009-12-31
,,,,,,,,,,,,75,559,184244,3107,297639,2904,,,12909,63204,87809,0,37197,41469,56408,17171,47296,19809,0,12307,54375,,,18050,2009-12-31
,,,,,,,,,,,,12199,26095,146266,19253,236078,2116,,,37977,79553,15403,0,17383,59938,28035,32823,0,16580,0,13333,30366,,,18135,2009-12-31
,,,,,,,,,,,,0,,17902,0,37769,10557,,,0,16652,1401,0,0,3475,18070,161,7542,100,0,36,13041,,,18377,2009-12-31
,,,,,,,,,,,,0,14000,247411,0,368572,46737,,77,31636,120271,75228,0,53066,25785,51384,17120,5443,40762,0,14629,142733,,,18827,2009-12-31
,,,,,,,,,,,,0,5424,127434,6102,160706,4965,,,5098,66932,29609,0,6767,37780,58643,3663,2850,3285,0,24175,18000,,,18836,2009-12-31
,,,,,,,,,,,,0,,78703,1677,106097,6206,,6638,20560,11093,37898,0,6767,21641,43289,6163,0,0,0,2451,11767,,,18854,2009-12-31
,,,,,,,,,,,,0,,26886,193,36467,3137,,500,6022,7875,10541,0,3643,11838,10317,1298,1361,2238,0,1731,3262,,,18957,2009-12-31
,,,,,,,,,,,,0,2150,43883,3046,79783,1411,,,11828,10350,18165,45,13559,10876,23874,4911,19087,4318,0,2742,9527,,,19356,2009-12-31
,,,,,,,,,,,,0,95521,1858662,3759,2372057,233479,,4377,148315,281165,1383348,0,42633,361011,590296,10750,67275,11667,0,17267,646294,,,19730,2009-12-31
,,,,,,,,,,,,5879,5000,159341,12159,225709,4877,,,15847,44354,80795,0,34629,57115,40139,1059,24711,1423,0,6250,8410,,,19936,2009-12-31
,,,,,,,,,,,,0,,33413,0,62021,12132,,,182,33211,662,0,0,0,0,5303,193,8161,0,202,49389,,,19972,2009-12-31
,,,,,,,,,,,,4,,51886,987,76327,7191,,6899,3597,17973,16591,0,3952,5361,30017,8317,1445,1195,58,1477,16795,,,20053,2009-12-31
,,,,,,,,,,,,0,5000,169437,0,214082,689,,,9482,47175,112778,0,15271,8299,122776,0,251,3946,0,1383,27158,,,20370,2009-12-31
,,,,,,,,,,,,0,,52938,1406,107140,2907,,,1795,33448,10966,0,6453,25253,23261,2822,23140,16168,0,3280,18053,,,20512,2009-12-31
,,,,,,,,,,,,0,10664,221027,21968,305813,1100,,,12288,59368,140350,0,28678,55022,81943,23876,10149,6267,0,9015,81044,,,20633,2009-12-31
,,,,,,,,,,,,2866,5173,46556,6656,162089,118,,19506,8140,2780,13928,0,12053,8232,8034,15029,14721,54012,0,2202,18848,,,20857,2009-12-31
,,,,,,,,,,,,0,10326,211451,8141,255148,4647,,,18759,71669,117602,0,35221,26220,26496,5679,7293,0,0,1916,127863,,,20866,2009-12-31
,,,,,,,,,,,,29,,5830,192,8583,1567,,,318,2256,2848,0,1369,171,2868,0,147,87,0,324,1300,,,21256,2009-12-31
,,,,,,,,,,,,0,,14837,1000,23587,99,,3949,1968,3290,3329,0,1223,4982,4277,949,1430,2551,0,1859,8046,,,21359,2009-12-31
,,,,,,,,,,,,1322,,24869,2809,71895,230,,,3417,10868,6307,0,8649,13913,13345,3078,32768,5401,0,3366,10644,,,21630,2009-12-31
,,,,,,,,,,,,2,642,100214,3783,136998,3149,,10829,9409,32470,38482,0,14367,13080,48133,18700,62,4681,147,6739,39912,,,21658,2009-12-31
,,,,,,,,,,,,3081,15887,129702,0,189932,3119,,5396,20998,29129,65083,2370,27224,46986,41455,10545,28853,2265,0,6725,15185,,,22048,2009-12-31
,,,,,,,,,,,,15896,435,162908,18316,286771,15326,,18594,32787,41423,59179,0,11056,33505,49937,0,48727,24059,0,10925,134383,,,22356,2009-12-31
,,,,,,,,,,,,0,6543,77903,0,105925,5897,,,8119,25073,12917,631,9200,10765,31400,11433,0,3756,146,29407,13454,,,22459,2009-12-31
,,,,,,,,,,,,0,,57647,5630,81668,8964,,,1255,28639,25558,0,18041,8772,16773,3564,56,3964,0,2195,12672,,,22543,2009-12-31
,,,,,,,,,,,,0,,43842,2002,54027,0,,14038,5727,4721,17277,0,9680,10137,16905,4841,9,1079,0,2037,6723,,,22552,2009-12-31
,,,,,,,,,,,,3454,0,69903,1041,101925,2151,,,8541,28215,17768,0,10391,9196,22402,6902,3983,12085,0,13256,23740,,,22730,2009-12-31
,,,,,,,,,,,,65,10054,257203,3309,325739,42388,,9771,18169,60342,157220,0,17695,84616,97901,7160,88,332,0,9498,60146,,,22936,2009-12-31
,,,,,,,,,,,,16,,60199,5079,84601,3665,,9126,10690,13379,20726,0,9272,12954,25967,4018,2553,3713,0,4473,8628,,,22954,2009-12-31
,,,,,,,,,,,,5966,0,369000,61304,534115,5901,,838,31516,66759,263851,0,108532,95477,133847,36855,39553,1150,0,3900,133764,,,23036,2009-12-31
,,,,,,,,,,,,0,,8781,348,36677,3501,,,1084,4169,2766,0,8662,4543,2253,22579,0,530,0,239,11356,,,23045,2009-12-31
,,,,,,,,,,,,144051,196454,2208380,0,3111650,49200,,46740,311485,514004,1005552,5552,66082,615629,475231,96,295945,47822,0,131205,996481,,,23241,2009-12-31
,,,,,,,,,,,,0,,62056,3035,87966,144,,7457,9272,15472,24482,0,16803,9636,28276,1199,5967,8857,0,4687,15132,,,23456,2009-12-31
,,,,,,,,,,,,17261,0,440001,13266,862340,10599,,0,76672,136349,219465,0,7535,78751,70741,42705,226162,91744,0,6979,393404,,,23504,2009-12-31
,,,,,,,,,,,,247,435,69457,20100,186099,25,,,4158,35677,22873,0,2901,9632,53124,26230,10175,28831,0,2368,42465,,,23540,2009-12-31
,,,,,,,,,,,,0,133,97711,0,151177,6925,,,17590,20340,36582,0,18870,45589,36350,37880,0,2754,0,24182,7257,,,23643,2009-12-31
,,,,,,,,,,,,0,2000,104460,2156,151899,2810,,,6921,40166,45323,0,19235,17941,23915,1291,19864,8318,0,4964,54303,,,23755,2009-12-31
,,,,,,,,,,,,34,176448,1157508,1697,1336864,22428,,100,111758,451416,512775,2462,31156,195052,234916,10493,45569,17732,0,7047,534568,,,23812,2009-12-31
,,,,,,,,,,,,0,0,530000,6655,931884,36904,,0,68999,179603,272676,0,29046,102020,250392,276726,36955,26234,0,2077,357129,,,24006,2009-12-31
,,,,,,,,,,,,0,49699,260558,0,323844,27548,,0,40386,58365,153469,0,8612,86083,64819,9189,345,0,0,2240,53442,,,24453,2009-12-31
,,,,,,,,,,,,0,,25027,2108,33549,3008,,3921,8098,5112,4984,0,5415,3213,8000,327,0,150,36,1914,7009,,,24659,2009-12-31
,,,,,,,,,,,,5588,15995,112560,4605,199100,19826,,,7140,49286,42056,0,49205,19725,32010,11007,279,32250,0,6811,18849,,,24668,2009-12-31
,,,,,,,,,,,,0,,4704,1051,11896,5364,,2030,432,684,346,0,1211,1825,2429,0,0,0,0,1208,1983,,,24855,2009-12-31
,,,,,,,,,,,,2655,7689,660482,35362,768963,27,,2664,86399,130500,402467,723,55374,135071,256929,17861,0,13225,754,32007,154523,,,24949,2009-12-31
,,,,,,,,,,,,1224,41000,52680,900,136300,0,,,3173,11104,33178,0,15605,8739,11201,0,55800,1497,0,2170,25074,,,25357,2009-12-31
,,,,,,,,,,,,0,,58418,8189,76383,50,,,1986,15202,40568,0,2514,28618,18891,2901,0,2781,0,662,11994,,,25647,2009-12-31
,,,,,,,,,,,,861,,42427,0,75029,0,,,9166,8897,17988,0,7945,16724,26556,3672,13460,6832,0,3720,6652,,,26149,2009-12-31
,,,,,,,,,,,,6143,0,231988,11790,400343,10793,,6762,16915,102083,94262,0,43587,41837,80268,51152,6022,46469,845,9226,145793,,,26242,2009-12-31
,,,,,,,,,,,,0,,17755,1181,23828,0,,1227,676,5956,9114,0,2972,1979,5909,3829,0,340,0,844,7691,,,26457,2009-12-31
,,,,,,,,,,,,0,24000,151483,4500,253014,17426,,,21616,20915,101722,0,20610,68623,36629,4795,55686,3218,0,5783,62134,,,26765,2009-12-31
,,,,,,,,,,,,0,1331,322504,5787,389286,27942,,236,61375,36898,240383,0,19578,44154,44442,1000,0,0,0,3833,150941,,,26859,2009-12-31
,,,,,,,,,,,,5553,87356,339611,24224,499997,330,,0,18837,170543,138021,387,5841,73459,77874,7836,94388,10085,0,9471,189320,,,26916,2009-12-31
,,,,,,,,,,,,6676,54575,321304,28834,523731,1372,,1773,100364,111594,95682,0,28299,31885,71300,2790,105641,19675,0,12488,194842,,,27548,2009-12-31
,,,,,,,,,,,,0,3000,159724,0,271131,11888,,,4259,103410,30686,0,30721,22864,61076,7542,34527,36827,284,4725,91589,,,27614,2009-12-31
,,,,,,,,,,,,0,33389,290539,0,452833,1813,,7888,16197,105984,62323,0,43305,134123,108429,6153,67342,42701,0,34972,46774,,,27847,2009-12-31
,,,,,,,,,,,,9,,49916,291,68960,5788,,,5639,15056,25228,0,5432,4999,17169,2224,4912,8426,0,2693,22201,,,28152,2009-12-31
,,,,,,,,,,,,0,0,112587,0,198446,42239,,3564,34635,5918,63890,0,58799,36536,20004,8455,23621,262,0,4437,42409,,,28255,2009-12-31
,,,,,,,,,,,,1528,19231,137125,822,169023,112,,,34465,36349,54049,0,15297,49219,42830,0,10332,6589,0,8259,9712,,,28349,2009-12-31
,,,,,,,,,,,,0,0,203535,79278,862457,70387,,0,1189,196024,5729,0,52788,213018,281733,137352,72582,228151,0,524,197164,,,28406,2009-12-31
,,,,,,,,,,,,0,,47804,0,57483,0,,,0,42755,8726,0,5392,8625,15706,3271,83,52,0,498,10137,,,28572,2009-12-31
,,,,,,,,,,,,0,,49576,2031,77618,5,,,7191,10982,26053,0,5429,14005,13496,6377,7903,1590,0,5773,15487,,,28732,2009-12-31
,,,,,,,,,,,,104032,170158,709612,397,1292838,150163,,0,109912,207475,391463,0,147217,207262,104727,16369,230165,110267,0,482,305264,,,29104,2009-12-31
,,,,,,,,,,,,117861,74983,447355,6093,826608,2705,,3449,39652,145670,206579,0,21753,146067,124690,123430,71821,99438,993,48073,232073,,,29636,2009-12-31
,,,,,,,,,,,,0,,68994,1234,84321,4977,,4317,5014,10026,42196,0,4708,11670,13740,3537,0,2376,0,2551,15153,,,29953,2009-12-31
,,,,,,,,,,,,0,,12669,4,18985,2608,,,2480,2708,6752,0,473,2719,2501,0,0,0,0,722,2341,,,30052,2009-12-31
,,,,,,,,,,,,667,28424,394195,0,485724,19679,,0,69752,81949,219186,0,8487,69618,179946,1000,30580,1446,216,13158,142401,,,30258,2009-12-31
,,,,,,,,,,,,208043,0,203125,3217,574838,1844,,0,0,0,0,0,0,52470,261659,181,306935,39789,0,203125,11539,,,30418,2009-12-31
,,,,,,,,,,,,29122,63000,586469,0,785317,26916,,0,41310,242216,228348,0,24981,67909,152540,38586,42956,43329,0,7438,353749,,,30502,2009-12-31
,,,,,,,,,,,,0,22482,94597,5399,151613,3084,,,13788,17902,61875,0,12414,20353,35821,23157,4716,2432,0,1032,31018,,,30650,2009-12-31
0,8525894,0,49499215,11497943,0,0,0,64484,3595827,0,0,,,33193832,,,,,0,418975,68342,0,,19925,3808926,22607778,,,,29432041,3271520,5280471,,,30810,2009-12-31
,,,,,,,,,,,,0,10000,52990,140,104083,6542,,0,6981,21285,11270,0,13024,20597,22271,4963,7583,12263,230,10929,8959,,,31134,2009-12-31
,,,,,,,,,,,,1352,16178,197695,8058,356233,153,,25,43678,8845,131287,0,12194,92949,69710,0,106525,3072,0,3251,75573,,,31255,2009-12-31
,,,,,,,,,,,,302,,43374,924,93963,0,,3826,6263,14395,11495,0,11238,31318,22525,2000,41840,0,0,7343,5469,,,31657,2009-12-31
,,,,,,,,,,,,0,1000,171527,0,234218,13370,,,10608,81111,51009,0,12322,67135,54642,4412,9116,20431,0,15770,27986,,,31826,2009-12-31
,,,,,,,,,,,,514,12152,65758,2232,108588,667,,35549,8299,6214,8082,0,10679,29391,15320,7312,2339,16796,0,7148,7881,,,31835,2009-12-31
,,,,,,,,,,,,20360,,36962,0,104377,19719,,,2201,18640,9737,0,22167,9326,12501,38193,0,553,0,2756,17470,,,32234,2009-12-31
,,,,,,,,,,,,0,,15327,0,49339,17060,,,2581,2793,5546,0,4330,5072,5561,0,46,11572,0,4407,11799,,,32766,2009-12-31
,,,,,,,,,,,,774,37011,309791,0,394987,28559,,14997,57235,59920,163541,3736,7991,110222,84806,12736,12074,14076,0,10224,110299,,,33147,2009-12-31
,,,,,,,,,,,,2803,21304,478776,11879,604612,18150,,0,34721,43639,348289,1942,33888,85825,222325,45763,0,3072,0,1532,128154,,,33259,2009-12-31
