RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,0,0,234038,0,366825,9817,,0,50452,47157,128884,0,20565,35547,52373,19947,50950,13822,201,6252,203397,,,10250,2015-12-31
,,,,,,,,,,,,0,0,120370,1342,257204,7297,,7280,6385,26184,85970,0,10644,16362,87197,29059,50060,5567,0,1559,111533,,,10849,2015-12-31
,,,,,,,,,,,,0,12793,167082,0,207279,2648,,,9045,73486,61093,0,55444,18432,16380,4429,3358,13484,0,21247,44741,,,11145,2015-12-31
,,,,,,,,,,,,39111,131543,1312952,2823,1496414,15657,,0,229130,565127,508129,0,64979,245661,200114,44889,2636,26071,0,1958,611365,,,11275,2015-12-31
,,,,,,,,,,,,2464,34870,215789,0,347398,6740,,44035,30175,31095,98396,0,12463,45228,41257,28859,22062,46264,0,11242,155250,,,11640,2015-12-31
,,,,,,,,,,,,0,11832,47753,0,100826,3606,,,9150,4792,28216,0,32899,9959,14919,32229,8504,4224,98,600,9807,,,11837,2015-12-31
,,,,,,,,,,,,0,0,261088,3172,332464,18367,,0,25631,55882,150596,0,30409,41830,73868,3172,0,15748,0,17103,59675,,,12030,2015-12-31
,,,,,,,,,,,,72,1359,112098,3821,211986,564,,,17615,31758,48075,0,46475,22356,24805,17974,28774,26479,476,11271,39385,,,12142,2015-12-31
,,,,,,,,,,,,0,,28950,0,39454,3431,,,1809,20236,6125,0,3562,2985,8613,776,4,33,0,561,9289,,,12179,2015-12-31
502720,5365257,0,70545855,919669,194909,1764120,724841,9698132,3619074,0,1217865,,,48546421,,,,,46905,13998063,14690050,7870144,,644599,820398,2496674,,,,264339,9988410,47946350,,,12311,2015-12-31
,,,,,,,,,,,,0,,60235,0,98520,332,,8397,7147,16360,23966,0,5072,22504,9156,649,985,16529,0,386,30448,,,12647,2015-12-31
,,,,,,,,,,,,0,,10543,3639,16217,5,,607,1204,5488,1787,71,2273,2511,3366,200,0,750,0,1513,2973,,,12656,2015-12-31
,,,,,,,,,,,,0,0,154620,0,198800,27258,,,13428,38827,101021,0,17800,32356,8688,2000,0,0,0,394,55314,,,12937,2015-12-31
,,,,,,,,,,,,1196,820,968612,16099,1260951,1752,,23806,137153,308911,458222,0,107156,347683,156532,31118,56927,102831,1056,37497,468837,,,12946,2015-12-31
,,,,,,,,,,,,0,1848,114653,8658,143447,15991,,,16399,30690,66052,0,13450,19631,14531,0,0,450,0,741,44428,,,12955,2015-12-31
,,,,,,,,,,,,0,108105,1343390,8,1714220,38113,,0,107992,591796,406887,0,90043,130139,154888,25464,86880,161189,0,236718,905570,,,13103,2015-12-31
,,,,,,,,,,,,6,,23857,314,39505,10731,,2485,3103,6596,8921,0,3267,720,7131,548,2,939,0,2589,16715,,,13251,2015-12-31
,,,,,,,,,,,,0,,11345,0,24631,5212,,5086,953,20,4805,0,3920,2426,2719,733,0,4267,0,469,5659,,,13457,2015-12-31
,,,,,,,,,,,,28,,42500,269,58596,7159,,,3385,15013,18834,0,7778,3870,5778,165,550,3842,0,3828,18973,,,14052,2015-12-31
,,,,,,,,,,,,3597,4112,137200,48,169999,2003,,29674,6506,46954,37180,0,49309,14053,17852,0,2613,11047,0,5299,43731,,,14155,2015-12-31
,,,,,,,,,,,,0,,20716,915,31724,4622,,,4087,2206,2531,0,4458,1365,3607,1000,17,1606,0,10529,7463,,,14650,2015-12-31
,,,,,,,,,,,,0,,24596,495,45158,2468,,14978,2431,1508,5129,0,0,4197,8634,1500,2081,10720,0,726,13389,,,14753,2015-12-31
,,,,,,,,,,,,0,0,287068,12,353924,19512,,54203,33197,18617,169244,0,80487,23834,26625,11149,944,5686,689,2822,105144,,,14865,2015-12-31
,,,,,,,,,,,,7,,36287,0,48284,3192,,12503,3178,8094,7447,0,3827,11971,8900,753,4672,0,0,3900,4939,,,14977,2015-12-31
,,,,,,,,,,,,1404,12728,233997,1404,327400,4781,,0,22140,68230,121374,47,62741,27914,69553,4505,1325,56287,435,9996,63621,,,16551,2015-12-31
,,,,,,,,,,,,5,,46296,1711,76732,4704,,7693,5106,10772,21078,0,4584,7874,12045,1791,5577,9693,0,1005,24517,,,16748,2015-12-31
,,,,,,,,,,,,0,0,65982,0,109392,19070,,,8985,228,0,0,0,77630,9917,100,0,15402,0,51846,0,,,17110,2015-12-31
,,,,,,,,,,,,165366,201864,4351621,0,6285305,89783,,96650,1057025,980197,1625414,601,50949,260817,828527,100,672339,531654,0,79812,2644612,,,17147,2015-12-31
,,,,,,,,,,,,796,,36445,15,63673,5979,,,8939,10326,9257,49,19,4951,12696,1040,1466,12853,0,4910,6009,,,17259,2015-12-31
,,,,,,,,,,,,1,0,1654528,273,2520158,133482,,718,336242,276252,971780,0,217844,83488,99632,37553,340799,56784,5351,34198,1586317,,,17464,2015-12-31
,,,,,,,,,,,,1898,0,185667,0,393007,9003,,21307,23465,39893,85371,1269,67670,57451,23951,10902,111415,59151,0,12945,143732,,,17950,2015-12-31
,,,,,,,,,,,,0,6762,133957,0,318288,5067,,3,0,97768,34027,0,25766,50613,64690,158140,0,4385,0,2162,61800,,,17978,2015-12-31
,,,,,,,,,,,,825,1706,277515,0,491215,11820,,6439,12087,80984,165336,0,55549,63454,47688,2750,120137,52113,0,10992,113496,,,18050,2015-12-31
,,,,,,,,,,,,14499,16400,90738,20367,265696,247,,,42556,40625,3444,0,25855,27033,17807,94308,0,32113,0,4113,58421,,,18135,2015-12-31
,,,,,,,,,,,,0,,28844,0,55721,15501,,,37,28650,2344,0,0,11466,19446,500,8481,453,0,33,17890,,,18377,2015-12-31
,,,,,,,,,,,,0,4924,682783,0,995548,85455,,0,93321,253702,269641,8078,196089,29489,69220,18919,73836,60563,0,10206,342305,,,18827,2015-12-31
,,,,,,,,,,,,44,2547,113533,0,148872,5466,,,2636,63941,26668,0,9473,26604,40209,3797,4817,8461,0,13936,26740,,,18836,2015-12-31
,,,,,,,,,,,,0,0,429527,0,532427,66631,,51223,181678,36994,151259,0,97176,163412,33547,0,0,0,0,4774,70563,,,18854,2015-12-31
,,,,,,,,,,,,39,1801,38933,651,79998,30,,,12343,10014,12999,0,12425,10632,13320,0,13204,22031,0,2696,16966,,,19356,2015-12-31
,,,,,,,,,,,,0,15000,1868719,3946,2452169,169432,,3820,483631,205478,1131701,0,15139,207186,235421,195490,3147,8149,0,2407,996878,,,19730,2015-12-31
,,,,,,,,,,,,0,5000,156394,0,246886,45912,,12889,26836,34495,73715,0,59381,29365,26382,8899,20905,4150,0,4651,54755,,,19936,2015-12-31
,,,,,,,,,,,,0,,42216,0,93512,21899,,,109,42203,1100,0,0,0,0,0,415,23144,0,12,75232,,,19972,2015-12-31
,,,,,,,,,,,,0,,72126,640,91480,6289,,8436,8214,20359,25202,0,5033,18118,39125,298,2830,5866,43,1551,13343,,,20053,2015-12-31
,,,,,,,,,,,,174,6002,173383,1507,292813,6899,,0,19889,35825,112272,0,41452,35393,38354,8300,43170,23727,0,3237,107959,,,20633,2015-12-31
,,,,,,,,,,,,0,3808,67174,0,255639,50186,,29481,7844,3834,24934,0,29733,15032,5374,18218,13113,81734,0,1081,33040,,,20857,2015-12-31
,,,,,,,,,,,,0,,3879,557,9714,3671,,,411,1998,1122,0,1805,1175,1210,580,62,0,0,272,1806,,,21256,2015-12-31
,,,,,,,,,,,,0,,28442,0,48729,6816,,7204,1641,7561,9184,0,7202,4005,4812,3156,2277,4558,0,2672,16407,,,21359,2015-12-31
,,,,,,,,,,,,0,1412,63313,3079,110740,2796,,,15048,20996,21769,0,32585,19582,12312,8402,17910,8497,0,5500,32236,,,21630,2015-12-31
,,,,,,,,,,,,0,0,97560,451,160421,12136,,7816,5847,28055,48332,0,37524,15895,36627,25505,10314,7815,70,5669,33578,,,21658,2015-12-31
,,,,,,,,,,,,4420,11641,140669,37,196264,3215,,,18772,33554,74099,61,53221,28171,25401,4551,14942,17160,0,10885,19462,,,22048,2015-12-31
,,,,,,,,,,,,0,,71722,7335,102199,12032,,,4525,30932,35420,0,32879,3862,7708,2943,0,2313,0,845,19406,,,22543,2015-12-31
,,,,,,,,,,,,3412,,86346,307,97660,543,,25309,10080,10334,37323,0,15955,16216,16112,1847,738,2853,0,1561,16533,,,22552,2015-12-31
,,,,,,,,,,,,3867,0,82610,4859,166187,12383,,,7927,26294,21500,4922,28033,6279,15187,33145,8588,13440,0,21968,54068,,,22730,2015-12-31
,,,,,,,,,,,,43,11,97200,2443,173525,26849,,7799,15233,26440,44332,0,18611,16598,25645,15312,12616,692,0,2728,44467,,,22936,2015-12-31
,,,,,,,,,,,,0,,11954,0,40920,4936,,,752,4939,4350,0,11106,3672,2342,9070,7281,6110,0,367,10682,,,23045,2015-12-31
,,,,,,,,,,,,2,60,75844,1605,109702,550,,9135,9625,24459,24343,0,29203,13203,21573,0,12502,14904,189,5698,18893,,,23456,2015-12-31
,,,,,,,,,,,,138519,165677,2351440,0,3609557,27248,,0,415577,456516,1441532,0,24696,172604,128189,71222,636085,220058,6,17153,2175079,,,23504,2015-12-31
,,,,,,,,,,,,97,294,121819,165,190043,2938,,,25773,26972,46818,0,42862,45527,35732,40865,403,25177,0,13336,15710,,,23643,2015-12-31
,,,,,,,,,,,,218,0,127920,306,195721,3550,,,13129,25922,54393,0,42367,12259,14812,0,32979,17431,0,4939,69015,,,23755,2015-12-31
,,,,,,,,,,,,0,24194,732399,4436,1197303,58870,,0,42127,279867,408221,0,85768,130422,181009,192989,150004,14429,0,491,540845,,,24006,2015-12-31
,,,,,,,,,,,,0,,44310,399,63440,5888,,,560,39741,2717,0,9054,7125,21174,2498,6906,0,0,1292,17079,,,24378,2015-12-31
,,,,,,,,,,,,0,20970,182054,185,250071,37002,,0,12149,78669,88515,0,34943,13477,20442,8033,165,0,0,2711,55030,,,24453,2015-12-31
,,,,,,,,,,,,0,,28464,5311,59100,17544,,6547,7211,4022,7781,0,10686,2884,7204,2658,0,2636,29,2823,21740,,,24659,2015-12-31
,,,,,,,,,,,,1559,0,659212,0,877273,32442,,3468,221979,203150,195902,0,9847,296657,69130,0,58315,97323,0,14009,366452,,,24668,2015-12-31
,,,,,,,,,,,,0,,4655,1576,17976,9100,,1807,1277,67,749,0,1976,260,1300,0,0,0,0,755,5371,,,24855,2015-12-31
,,,,,,,,,,,,4422,0,271660,1083,434146,99281,,744,27317,64150,166889,0,48868,44326,100492,4839,17828,5703,299,10800,100250,,,24949,2015-12-31
,,,,,,,,,,,,9,4422,223496,6713,358736,2964,,33350,18132,32581,131389,0,89417,43015,52610,0,98531,250,0,6264,79377,,,25357,2015-12-31
,,,,,,,,,,,,0,,47054,0,57154,8730,,,4436,14611,27967,0,1654,14980,12135,0,0,643,0,40,14312,,,25647,2015-12-31
,,,,,,,,,,,,0,75130,270253,105957,401521,2715,,0,258,72842,197146,0,32852,151632,29809,1944,12100,0,0,7,65150,,,26176,2015-12-31
,,,,,,,,,,,,8577,22391,292417,1009,432112,11661,,7845,14683,126924,133818,0,69816,24543,40483,44193,0,38198,933,7688,157997,,,26242,2015-12-31
,,,,,,,,,,,,11,,19932,56,27078,1783,,1122,1233,4465,12345,64,2807,1639,5102,4511,0,0,0,767,10163,,,26457,2015-12-31
,,,,,,,,,,,,0,0,358644,0,471531,30669,,218,89130,25203,234633,0,52332,55071,11715,0,65891,2545,0,9448,190309,,,26765,2015-12-31
,,,,,,,,,,,,0,0,366078,0,610952,22981,,0,0,358036,5250,0,22487,117028,150975,24050,134595,48296,842,732,185627,,,27070,2015-12-31
,,,,,,,,,,,,220,5577,410964,15111,613011,6259,,1330,132627,94530,174919,0,63138,41632,37059,5209,85168,43812,0,4488,242812,,,27548,2015-12-31
,,,,,,,,,,,,0,26726,189279,0,401079,12193,,583,16302,135126,16527,0,60535,33931,46483,0,95019,67794,285,3419,108806,,,27614,2015-12-31
,,,,,,,,,,,,0,16589,308551,0,488549,19064,,7419,16856,103130,166623,0,55657,120023,87996,0,73878,55463,0,13367,76020,,,27847,2015-12-31
,,,,,,,,,,,,76413,463647,2311467,0,3184474,52009,,0,45240,501191,1765892,0,190034,163218,395801,0,561871,11408,0,1681,1062506,,,28013,2015-12-31
,,,,,,,,,,,,3,908,91193,0,129200,12650,,9831,11777,23408,41777,23,12787,7103,21403,2926,3417,12046,0,3601,47100,,,28152,2015-12-31
,,,,,,,,,,,,0,898,200530,0,310761,16966,,2133,26409,24863,170182,0,108447,26901,12377,36886,23253,16395,0,1722,63434,,,28255,2015-12-31
,,,,,,,,,,,,0,0,52808,250,81764,10660,,,16338,12835,21031,0,13208,18039,19906,2000,2561,1179,0,2393,7923,,,28349,2015-12-31
,,,,,,,,,,,,0,207446,1449817,0,2002095,11380,,0,175053,723942,498646,0,134167,156672,235261,29254,183832,229725,0,38659,647257,,,28406,2015-12-31
,,,,,,,,,,,,0,1913,57943,0,112707,2476,,,2104,34608,15614,0,21072,33855,17571,40,44143,3463,0,2184,20759,,,28675,2015-12-31
,,,,,,,,,,,,33,,49363,3502,88374,2764,,,7514,13934,20586,0,8400,10216,9571,6211,7746,5843,0,3767,26692,,,28732,2015-12-31
,,,,,,,,,,,,0,,47472,445,54449,316,,15138,6973,9302,16168,0,11468,18252,8294,0,0,2266,0,928,3024,,,29476,2015-12-31
,,,,,,,,,,,,118719,20051,431441,0,979141,49909,,1025,40331,104766,241700,0,53588,116537,94718,238354,98460,90156,1041,24806,426324,,,29636,2015-12-31
,,,,,,,,,,,,0,0,1535817,0,1750358,32500,,0,0,907657,628160,0,91197,122118,198435,112523,0,0,0,92,730665,,,29878,2015-12-31
,,,,,,,,,,,,0,,15936,0,28407,5805,,,544,2171,8684,0,1957,1569,2880,0,1795,0,0,543,11321,,,30052,2015-12-31
,,,,,,,,,,,,36974,37837,569976,0,947636,81232,,0,59223,199608,251421,0,38016,88690,124612,40098,158132,58097,0,7934,485761,,,30502,2015-12-31
,,,,,,,,,,,,0,0,82639,131,115650,10784,,,3824,14378,61283,0,17121,7613,12987,0,12060,6369,0,893,38109,,,30650,2015-12-31
,,,,,,,,,,,,0,21822958,70479926,217,85392743,9970556,,0,169997,172416,0,0,46722,5250682,20597765,1803750,1332498,228139,55877823,14219823,22738858,,,30810,2015-12-31
,,,,,,,,,,,,35570,124759,752744,0,1121931,26625,,0,185591,148157,390794,0,93163,55449,221803,301,267527,19407,0,320,262184,,,30874,2015-12-31
,,,,,,,,,,,,0,5000,69230,0,116784,23223,,3908,8377,29836,16517,0,22661,14562,14043,3000,1898,11782,219,10552,16288,,,31134,2015-12-31
,,,,,,,,,,,,2982,22217,420234,4374,563911,13646,,0,50868,173986,169278,0,27756,101803,38635,0,62119,29193,0,1226,185784,,,31255,2015-12-31
,,,,,,,,,,,,2887,0,66428,0,137380,0,,6810,5084,24003,24516,0,24674,39183,17787,0,64177,0,0,5974,9472,,,31657,2015-12-31
,,,,,,,,,,,,0,0,160130,0,268872,26138,,,10134,73316,57631,0,18363,46617,32061,12624,16545,37103,0,12743,36911,,,31826,2015-12-31
,,,,,,,,,,,,487,8102,75500,1805,129034,2683,,36497,8146,8199,14813,0,11995,32844,14305,14388,304,17035,0,7618,6743,,,31835,2015-12-31
,,,,,,,,,,,,16201,0,36303,0,117124,27087,,3992,9192,15301,10823,0,33139,3907,9414,33635,0,5106,0,590,19881,,,32234,2015-12-31
,,,,,,,,,,,,0,,23212,0,61764,21097,,,2907,9310,8165,0,6468,4480,3903,0,12,13141,0,2751,16955,,,32766,2015-12-31
,,,,,,,,,,,,0,18167,153318,0,219026,18238,,,10614,92232,39932,0,32502,14890,28968,728,4772,20351,0,2170,68873,,,32971,2015-12-31
,,,,,,,,,,,,0,39754,386956,0,460305,27834,,36380,113170,67378,162376,0,9621,107669,36090,9071,6298,5945,0,7652,209254,,,33147,2015-12-31
,,,,,,,,,,,,54,3310,483254,1986,636256,71390,,0,67606,54034,359844,616,15777,44317,114250,39470,1080,4442,0,1154,373605,,,33259,2015-12-31
,,,,,,,,,,,,1657,0,68901,0,156020,1603,,12980,11060,20935,20334,0,12526,22561,15373,0,28486,49534,0,2951,36873,,,33268,2015-12-31
,,,,,,,,,,,,0,,14757,0,26957,6646,,,0,11658,3099,0,3051,6129,8463,2960,1355,0,0,28,3308,,,33370,2015-12-31
,,,,,,,,,,,,0,,18002,0,35699,7709,,4680,1953,6777,2190,0,8556,2320,5852,2388,0,5349,0,2402,8761,,,33839,2015-12-31
,,,,,,,,,,,,7652,19554,516733,284,638505,10550,,88121,77073,55598,264991,1040,82034,42637,134771,0,1172,74691,7,19413,151988,,,33857,2015-12-31
,,,,,,,,,,,,9225,31141,341718,1653,429971,6859,,90,23281,186245,109986,0,4887,60689,58546,7649,13593,27022,1232,3763,210687,,,34425,2015-12-31
,,,,,,,,,,,,0,0,247426,5185,306047,1603,,0,21663,85310,118501,0,88965,46214,39819,27,24260,11114,1402,18275,115174,,,34434,2015-12-31
,,,,,,,,,,,,690,0,72843,791,133719,5252,,,14317,33554,19557,84,33148,25879,14754,500,16162,28633,0,1738,30265,,,34452,2015-12-31
,,,,,,,,,,,,212199,50000,2121053,0,3467604,77563,,399,144085,729941,1092247,0,84274,132862,166327,3832,728702,168162,0,84798,2246732,,,34537,2015-12-31
,,,,,,,,,,,,1365,6572,136807,1043,275215,9629,,16951,9919,24341,78000,220,48839,37801,55321,16508,28622,64418,13,5709,44518,,,34555,2015-12-31
,,,,,,,,,,,,927,2174,275692,1490,338281,13035,,3906,9144,146216,105108,0,12736,94393,75981,3685,7291,4879,0,5356,116423,,,34742,2015-12-31
,,,,,,,,,,,,0,,10658,601,23683,0,,,826,4076,4340,0,2080,7790,3922,3276,0,2920,0,958,2737,,,34836,2015-12-31
,,,,,,,,,,,,0,5139,116206,0,150837,11630,,9266,7143,35671,61694,0,24404,16660,36468,821,3905,4625,0,2421,29991,,,35057,2015-12-31
6701074,1951608,2845602,222894450,54123154,5173981,916568,25051549,23858085,51067589,1310243,94521217,,,16490038,,,,,0,3108044,0,28928,,11026765,51372318,0,,,,0,281313,1441219,,,35301,2015-12-31
,,,,,,,,,,,,156508,3139331,16423058,0,20670070,150551,,0,887893,5339102,10120998,34,447975,1672128,1741005,4257,3017477,83814,0,71612,10073338,,,35570,2015-12-31
,,,,,,,,,,,,0,,15368,1902,53571,4004,,1634,4024,3410,3682,0,3200,2716,6621,1568,6,23913,62,1405,16911,,,35646,2015-12-31
,,,,,,,,,,,,156,0,85713,0,187607,9193,,,4583,23376,45481,0,22392,46749,32737,0,48225,36201,0,8443,44665,,,35842,2015-12-31
,,,,,,,,,,,,0,19804,126791,0,230952,8811,,,1385,112197,11264,0,26837,28091,60306,34666,25964,20292,90,2064,72541,,,35879,2015-12-31
,,,,,,,,,,,,51,0,90262,0,125589,4864,,40242,13820,5697,26136,0,23559,20672,17278,3477,4140,14614,0,4338,34142,,,36456,2015-12-31
,,,,,,,,,,,,0,0,76078,241,100245,2491,,,6523,35758,25075,0,16612,21902,18141,1767,8965,3645,0,5881,5525,,,36933,2015-12-31
,,,,,,,,,,,,0,,58761,0,75627,8518,,9919,2593,8910,30202,0,5331,22502,15228,0,89,5028,0,458,19116,,,37051,2015-12-31
