RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,4139,,14281,69,33131,2853,,1062,3169,2315,6469,44,5887,5856,7880,7318,197,3197,0,909,3115,,,3458,2011-06-30
,,,,,,,,,,,,4495,5342,113805,0,192302,13768,,6523,11634,30463,57616,0,47486,26807,33792,16255,18302,12867,0,6989,25617,,,3720,2011-06-30
,,,,,,,,,,,,0,297,100021,0,116909,2883,,10092,37976,13327,35005,0,8809,20583,15837,0,0,0,0,6357,36615,,,3953,2011-06-30
,,,,,,,,,,,,734,15001,125649,14484,191854,124,,11523,13703,31275,65663,1025,36659,32091,37505,17921,0,15533,0,2460,26995,,,4156,2011-06-30
,,,,,,,,,,,,0,0,76852,0,120190,0,,,4924,13973,49841,0,8811,33965,33141,6859,17058,12314,0,6765,18484,,,4231,2011-06-30
,,,,,,,,,,,,2489,3991,152030,0,261266,11835,,,11871,64409,63452,0,35992,40996,45580,44375,8704,26362,0,8724,80703,,,4437,2011-06-30
,,,,,,,,,,,,4494,19343,244955,3041,315885,1087,,0,12062,34289,196250,0,14069,66502,81836,8123,17767,22323,0,1567,60404,,,4839,2011-06-30
,,,,,,,,,,,,0,55190,226221,1208,360075,46465,,0,2754,118874,104336,0,11299,63758,94742,7873,21993,17820,0,214,76049,,,5005,2011-06-30
,,,,,,,,,,,,0,0,379076,0,480932,67089,,0,3253,36377,334678,0,1656,203727,55360,1105,0,30907,0,0,81383,,,5069,2011-06-30
,,,,,,,,,,,,0,20808,247764,0,324472,30928,,41977,24160,58256,105721,0,32111,97668,51427,20984,0,2689,511,9653,35432,,,5135,2011-06-30
,,,,,,,,,,,,44456,79166,670750,0,976224,32627,,2682,36960,341988,252596,0,26021,72215,216937,45256,109015,46484,0,14899,335954,,,5210,2011-06-30
,,,,,,,,,,,,88158,50487,145717,0,405807,6633,,0,3847,17554,121922,0,12350,35029,37352,108986,45271,64727,0,376,96946,,,5331,2011-06-30
,,,,,,,,,,,,0,15593,351094,0,473362,387,,1962,49103,46766,231778,0,7160,41223,14378,32067,1071,29275,0,8645,321161,,,5461,2011-06-30
,,,,,,,,,,,,42,885,50971,3111,118657,0,,21059,6162,9789,9220,797,13108,6774,11196,15118,24868,19951,0,3637,53320,,,5751,2011-06-30
,,,,,,,,,,,,0,,55958,600,85185,15089,,4536,6097,6962,32889,0,7083,14061,24609,4576,193,335,469,3379,11324,,,6039,2011-06-30
,,,,,,,,,,,,0,,23945,9006,55387,0,,2542,1839,5891,9329,0,13825,9184,8034,8316,1876,6341,0,4364,2436,,,6141,2011-06-30
,,,,,,,,,,,,0,0,351065,7723,463034,19,,6161,33724,86717,127816,0,30856,157902,113745,20235,10798,9983,1193,93395,44945,,,6329,2011-06-30
,,,,,,,,,,,,0,15762,494392,0,812726,5564,,3072,78042,64512,331750,1675,33487,53000,68425,123517,1091,137622,0,2546,387399,,,6972,2011-06-30
,,,,,,,,,,,,0,0,278967,0,633978,7052,,0,67609,0,0,0,0,0,0,104616,0,229433,0,204241,493735,,,7009,2011-06-30
,,,,,,,,,,,,0,0,67528,0,145324,30594,,3512,3648,26398,20770,0,43829,15153,21077,16392,757,25052,493,10612,26270,,,7045,2011-06-30
,,,,,,,,,,,,0,,24765,1596,49828,0,,2227,5888,8170,4424,100,4210,11219,14262,9917,190,12258,0,4056,10262,,,7157,2011-06-30
,,,,,,,,,,,,0,,28191,0,58431,7504,,6919,7740,2204,9569,0,9712,6107,16329,4237,11717,3932,0,1673,9819,,,7456,2011-06-30
,,,,,,,,,,,,0,,46008,0,67344,10972,,,4695,12777,23722,0,5160,22110,20165,2864,209,2713,0,3747,4525,,,7634,2011-06-30
,,,,,,,,,,,,0,13836,122160,6648,164265,17098,,,18158,38927,69956,0,15521,41936,43990,5136,343,2163,0,6394,8051,,,8033,2011-06-30
,,,,,,,,,,,,0,0,33509,5023,129512,3591,,6703,10735,1681,5802,0,25659,33759,12837,40539,20979,10568,0,8140,10947,,,8462,2011-06-30
,,,,,,,,,,,,0,,32819,4591,57215,526,,,6348,13542,4967,0,5299,8885,11066,13196,0,0,0,7962,14414,,,8631,2011-06-30
,,,,,,,,,,,,5687,187,184384,0,322632,20450,,0,66257,36397,48544,0,5098,377,1382,83123,4,1007,0,3848,220730,,,9357,2011-06-30
,,,,,,,,,,,,1508,,75474,41,109270,5726,,34359,5820,8124,24523,0,10868,14805,23139,6756,6956,7111,0,1639,14468,,,9553,2011-06-30
,,,,,,,,,,,,46765,305998,1530392,6868,2328761,136691,,0,88596,496860,943783,0,12722,166340,344010,143771,63513,240396,0,751,1221814,,,9807,2011-06-30
,,,,,,,,,,,,0,2486,55155,0,106675,19815,,7646,8656,10121,25043,1155,17925,9121,12811,12406,0,15629,0,2534,33290,,,9955,2011-06-30
,,,,,,,,,,,,11,11,295722,0,392091,1929,,0,50138,65730,165378,0,14190,89274,105293,265,20895,21072,304,13768,141081,,,10250,2011-06-30
,,,,,,,,,,,,0,10389,196353,16865,271836,996,,5958,9804,39863,144918,0,6907,39126,102505,1000,4844,23783,0,2286,91125,,,10849,2011-06-30
,,,,,,,,,,,,42629,5439,251487,220,405467,35906,,25862,46069,42878,96677,0,2726,58270,55167,32897,54729,1756,0,14687,194411,,,10858,2011-06-30
,,,,,,,,,,,,15,7187,124780,1217,166820,3268,,,2393,73888,42812,0,39950,5795,42996,4077,5278,11362,0,3744,33390,,,11145,2011-06-30
,,,,,,,,,,,,2434,26484,191858,1313,314424,1313,,36285,44468,25944,72231,0,10077,55707,48354,14950,27903,49009,0,12840,129116,,,11640,2011-06-30
,,,,,,,,,,,,0,7000,32138,0,110102,11820,,,1573,6019,23139,0,36417,18159,23075,34953,13783,10143,112,443,9253,,,11837,2011-06-30
,,,,,,,,,,,,0,0,275019,3815,325044,27041,,0,34353,53162,156693,0,20814,81728,98954,4615,0,0,0,18192,32159,,,12030,2011-06-30
,,,,,,,,,,,,0,0,104717,4213,176254,232,,,15421,27611,46830,71,31206,29441,25113,4679,21777,19753,379,11445,24116,,,12142,2011-06-30
,,,,,,,,,,,,2277,2560,78129,13,115225,260,,,4043,34241,35613,0,9154,17614,24639,3708,14731,13220,60,2344,26846,,,12245,2011-06-30
2067228,1899143,21297,52541919,598805,270862,794140,1232258,4750333,2627964,0,892310,,,38082382,,,,,52516,8811624,12983080,9055519,,454264,1972926,9382894,,,,0,6721292,27118483,,,12311,2011-06-30
,,,,,,,,,,,,292,,75063,0,92890,484,,7995,16202,21483,29029,0,5060,28248,13923,310,739,1357,0,627,19757,,,12647,2011-06-30
,,,,,,,,,,,,0,,12934,2531,17139,0,,615,1080,7353,2526,0,2120,3857,4531,434,0,445,0,1467,2279,,,12656,2011-06-30
,,,,,,,,,,,,0,4043,170046,2000,208891,20867,,,13190,57646,97994,0,14970,75786,13117,0,0,330,0,527,36291,,,12937,2011-06-30
,,,,,,,,,,,,32,12249,517906,8919,691724,2049,,4040,38840,145222,301653,0,28202,209224,134344,19570,14148,78983,0,24699,218071,,,12946,2011-06-30
,,,,,,,,,,,,208,3709,98793,0,112876,1766,,,15277,17907,62819,0,8870,8149,20212,2,4,2596,0,1190,36327,,,12955,2011-06-30
,,,,,,,,,,,,0,107744,917797,358,1265326,25381,,0,89369,318107,328571,0,46934,148540,175632,58654,101676,109085,0,181747,534782,,,13103,2011-06-30
,,,,,,,,,,,,0,,19080,3700,41610,12376,,1597,4169,3961,6148,0,3048,2619,11795,517,6,4031,0,3078,15013,,,13251,2011-06-30
,,,,,,,,,,,,0,,11267,2777,21242,650,,4402,1021,242,4960,0,3496,2323,3340,641,0,3651,0,638,3621,,,13457,2011-06-30
,,,,,,,,,,,,0,,37596,263,62574,4913,,,2768,11785,18955,0,6475,9242,10688,2349,6037,2528,0,812,16691,,,14052,2011-06-30
,,,,,,,,,,,,930,5655,99780,443,117243,0,,15303,13472,33367,31997,349,18542,12313,28879,0,2512,4078,0,4763,23472,,,14155,2011-06-30
,,,,,,,,,,,,0,,15702,2029,27415,2225,,,3168,4230,3161,0,6320,1741,4609,3782,23,343,0,4805,4930,,,14650,2011-06-30
,,,,,,,,,,,,24,,14692,84,41051,848,,7646,1639,1543,3072,0,0,5403,10224,2630,5087,13214,0,788,12489,,,14753,2011-06-30
,,,,,,,,,,,,0,0,197017,2444,249829,4571,,40613,18782,15069,111673,0,8320,26747,35440,18591,1814,4234,543,2604,102731,,,14865,2011-06-30
,,,,,,,,,,,,0,,22408,0,44106,12321,,5329,670,6883,5011,0,4066,11853,11386,0,7704,0,0,2740,5094,,,14977,2011-06-30
,,,,,,,,,,,,6,140,137860,199,286809,9413,,,20235,21340,92981,198,10844,39654,32182,39284,27613,57024,0,2428,156408,,,16458,2011-06-30
,,,,,,,,,,,,73,9000,128620,3430,161097,168,,,12146,44857,59305,0,10124,38460,40965,144,2023,11917,0,5479,29464,,,16551,2011-06-30
,,,,,,,,,,,,0,,28988,1786,59290,34,,3970,2373,8741,9459,0,3896,5172,12566,1009,8534,8380,0,1589,14545,,,16748,2011-06-30
,,,,,,,,,,,,0,,14505,0,37645,1667,,,1241,9459,1184,0,6298,4401,7197,3704,209,11723,0,695,9105,,,16944,2011-06-30
,,,,,,,,,,,,0,,13420,387,34623,4764,,3295,3035,1621,2928,0,4702,1693,8860,9626,0,2365,0,2541,6702,,,16953,2011-06-30
,,,,,,,,,,,,0,0,71918,0,109888,9621,,,8497,1828,0,0,0,73757,16704,100,0,22279,0,59121,0,,,17110,2011-06-30
,,,,,,,,,,,,117021,156698,2747021,4674,4118664,4778,,104888,545585,733321,1272403,4592,770463,279825,774211,99,636947,242333,0,105919,821137,,,17147,2011-06-30
,,,,,,,,,,,,363,,33229,187,64997,0,,,3559,8793,14881,43,0,8262,15109,6599,6936,12037,0,5229,5736,,,17259,2011-06-30
,,,,,,,,,,,,0,177648,1138797,2614,1578057,203819,,2773,159555,99159,344856,0,11931,168399,106733,0,110481,13587,3602,39402,783496,,,17464,2011-06-30
,,,,,,,,,,,,1086,83,146597,4,281092,8,,15444,18264,28809,62714,4553,43736,43036,28033,38894,40598,31955,0,10750,98022,,,17950,2011-06-30
,,,,,,,,,,,,714,584,197808,3699,336205,4029,,3352,12312,65451,100674,0,48291,50185,55211,17807,67386,22895,0,11535,62135,,,18050,2011-06-30
,,,,,,,,,,,,14682,26095,135761,20733,238714,269,,,41458,73987,9287,0,18519,46101,29705,31977,0,23879,0,10455,32697,,,18135,2011-06-30
,,,,,,,,,,,,0,,19837,0,44425,14952,,,0,16439,1600,0,0,6100,18388,0,7485,1,0,91,16481,,,18377,2011-06-30
,,,,,,,,,,,,0,0,297644,0,390635,20190,,28,30599,138356,102382,0,55567,26796,53108,25090,2414,31889,0,11455,162537,,,18827,2011-06-30
,,,,,,,,,,,,0,3502,121340,6069,158782,5961,,,2010,59831,41911,0,7622,35913,56499,6009,4597,501,0,14790,20423,,,18836,2011-06-30
,,,,,,,,,,,,0,1786,144955,0,182159,17166,,9727,62417,12249,40718,0,15037,65661,34886,9014,1987,984,0,4356,18645,,,18854,2011-06-30
,,,,,,,,,,,,0,,19321,42,26883,1857,,188,4161,6343,7416,0,4397,4655,8266,1177,2737,525,0,1059,4325,,,18957,2011-06-30
,,,,,,,,,,,,0,2077,39822,2531,76313,32,,,11445,9682,15074,0,13019,10959,20440,5586,17851,6273,0,3035,10130,,,19356,2011-06-30
,,,,,,,,,,,,0,41974,1620938,3100,2240259,234205,,3193,149340,267866,1174034,189,12976,304068,480787,133655,33527,8491,0,13461,777277,,,19730,2011-06-30
,,,,,,,,,,,,4817,0,142066,0,240511,57290,,,12901,26309,88322,0,32911,47820,49173,3472,21216,2382,0,5221,44494,,,19936,2011-06-30
,,,,,,,,,,,,0,,35180,0,81879,12014,,,139,35046,496,0,0,0,0,3625,120,13854,0,134,68295,,,19972,2011-06-30
,,,,,,,,,,,,0,,47730,294,67753,4436,,4012,3420,15736,20859,0,3864,4087,25547,9496,360,1335,78,1206,11364,,,20053,2011-06-30
,,,,,,,,,,,,0,30,51086,959,99770,1187,,,983,32080,10226,0,9596,18909,18620,1897,20058,17190,0,2201,22734,,,20512,2011-06-30
,,,,,,,,,,,,0,6000,207935,13770,332100,2418,,0,9907,49627,137016,0,37564,59243,66507,34263,22804,18234,0,7608,107836,,,20633,2011-06-30
,,,,,,,,,,,,0,8679,52504,5,188023,18033,,22252,7060,2178,18752,0,16216,12732,8556,19332,19227,69108,0,2262,22254,,,20857,2011-06-30
,,,,,,,,,,,,0,,5416,524,9655,1955,,,288,2129,2647,0,1840,398,2591,734,116,87,0,224,1540,,,21256,2011-06-30
,,,,,,,,,,,,0,,14551,0,24558,3944,,2709,2677,3631,3856,0,1207,4622,3443,742,1080,2587,0,1501,10227,,,21359,2011-06-30
,,,,,,,,,,,,2223,,30873,3901,86267,303,,,5133,11383,10519,0,7211,20056,13918,6274,34394,5686,0,3286,12413,,,21630,2011-06-30
,,,,,,,,,,,,0,147,97668,392,144192,5140,,11079,7116,29373,41224,0,16066,15547,44634,28624,47,5489,128,7324,44999,,,21658,2011-06-30
,,,,,,,,,,,,0,16508,119982,218,189164,7548,,6748,16672,27109,62065,1815,26009,39937,37358,14355,29460,4245,0,5573,19266,,,22048,2011-06-30
,,,,,,,,,,,,13326,29134,137799,19964,365301,1819,,15769,24490,27197,58881,248,11878,44354,53268,3508,120439,56168,0,9298,161094,,,22356,2011-06-30
,,,,,,,,,,,,0,,53934,4954,79365,10215,,,1407,26493,24429,0,16685,7858,13822,5734,0,1270,0,1605,9749,,,22543,2011-06-30
,,,,,,,,,,,,1868,,50473,9,57545,0,,12706,9180,4883,21385,0,8917,12417,16383,3374,499,873,0,2274,6627,,,22552,2011-06-30
,,,,,,,,,,,,3517,0,72436,1812,111470,3813,,,10591,27558,21516,0,12000,8757,21743,12349,2728,11549,0,11350,29396,,,22730,2011-06-30
,,,,,,,,,,,,44,3686,191205,500,264205,45160,,7197,22763,45957,101728,0,17326,74754,69088,14248,71,0,0,6708,44973,,,22936,2011-06-30
,,,,,,,,,,,,177,,54324,911,82326,3032,,10754,6879,13085,19119,0,15371,12358,15089,3985,7909,7066,0,4346,14411,,,22954,2011-06-30
,,,,,,,,,,,,0,,7167,281,39453,3310,,,592,3030,3020,0,8077,4583,2458,26813,0,507,0,153,14893,,,23045,2011-06-30
,,,,,,,,,,,,96617,156309,1238766,0,2092429,28331,,30285,167556,303002,662466,0,51109,364422,621271,18620,445302,39228,0,60218,530228,,,23241,2011-06-30
,,,,,,,,,,,,84,,61817,1434,92477,19,,6772,10859,17288,22305,0,23860,10031,25585,42,11491,11867,0,3755,13413,,,23456,2011-06-30
,,,,,,,,,,,,16392,0,553142,0,1149831,65292,,0,78853,145849,317989,0,9401,94659,42669,73580,274910,128043,0,10006,799163,,,23504,2011-06-30
,,,,,,,,,,,,0,0,67738,1075,192997,63032,,,5374,35703,22814,377,15309,32764,37450,19154,6028,19888,0,2554,55927,,,23540,2011-06-30
,,,,,,,,,,,,36,0,107327,0,155993,140,,,16712,22944,40193,0,26519,37918,28947,27125,3510,12559,0,22367,8647,,,23643,2011-06-30
,,,,,,,,,,,,68,1153,102818,519,150662,4335,,,7455,38668,49881,0,27723,16557,19999,2620,11736,11782,0,4469,49215,,,23755,2011-06-30
,,,,,,,,,,,,0,0,501572,5166,969780,94392,,0,64622,172147,256524,0,31318,78386,194217,277197,52844,18840,0,1463,457900,,,24006,2011-06-30
,,,,,,,,,,,,0,34300,169966,0,251084,42722,,0,14985,34373,115637,0,8607,63369,62588,12876,284,0,0,4238,38958,,,24453,2011-06-30
,,,,,,,,,,,,0,,23593,7493,37545,3184,,3601,7521,4890,3450,0,6484,3227,7822,716,0,305,32,1970,10947,,,24659,2011-06-30
,,,,,,,,,,,,6050,3604,108400,2304,198190,4982,,,12797,45386,40386,0,11099,18857,29263,7451,121,55286,0,5765,101310,,,24668,2011-06-30
,,,,,,,,,,,,0,,5120,554,13495,7054,,1801,1466,501,256,0,1056,1414,2058,0,0,0,0,1097,2962,,,24855,2011-06-30
,,,,,,,,,,,,2584,2331,555944,15909,771753,104520,,2448,95144,124866,306963,134,47755,151803,260202,20103,0,16087,727,21004,143127,,,24949,2011-06-30
,,,,,,,,,,,,180,8000,49083,0,125995,0,,,2092,8197,36526,0,23840,8322,7012,0,60396,961,0,1645,51540,,,25357,2011-06-30
,,,,,,,,,,,,0,,55053,0,67311,25,,,1120,19541,34018,0,2606,21820,17046,8046,0,1716,0,374,14443,,,25647,2011-06-30
,,,,,,,,,,,,945,,45956,0,95626,0,,1934,8234,12571,17172,0,10881,24267,31188,5957,23243,10019,0,3635,10524,,,26149,2011-06-30
,,,,,,,,,,,,8700,0,237928,15751,389202,7273,,3118,17736,104342,102953,0,51076,28900,66039,32363,0,53616,861,8706,149532,,,26242,2011-06-30
,,,,,,,,,,,,0,,17453,160,25177,0,,1116,829,6182,8900,0,3242,1799,5657,5421,0,502,0,641,8794,,,26457,2011-06-30
,,,,,,,,,,,,2,0,154424,0,223913,19370,,,24230,22764,103256,0,29595,44449,14003,0,36116,2295,0,3848,83484,,,26765,2011-06-30
,,,,,,,,,,,,0,4239,263334,0,350561,55933,,192,39882,38687,151961,0,13325,39300,41778,1004,0,0,0,2219,130186,,,26859,2011-06-30
,,,,,,,,,,,,2922,14144,333162,19056,548779,948,,1410,124442,99851,98679,0,33991,41312,89828,4012,120954,27707,0,9061,220576,,,27548,2011-06-30
,,,,,,,,,,,,0,11952,157259,0,316587,8395,,,7082,102786,24945,0,42870,24687,59825,3995,70605,57400,289,4250,85957,,,27614,2011-06-30
,,,,,,,,,,,,13,25504,286690,2165,449671,5382,,8306,15024,108137,130367,0,42301,114494,106723,984,74814,52099,0,26966,67403,,,27847,2011-06-30
,,,,,,,,,,,,26,,48245,0,72568,5955,,,4203,14522,24291,0,6753,4423,16482,5265,3026,5412,0,2203,24670,,,28152,2011-06-30
,,,,,,,,,,,,0,0,129833,0,245424,86379,,7856,35498,9059,73359,0,85942,29248,17788,13173,3406,319,0,3967,52241,,,28255,2011-06-30
,,,,,,,,,,,,12,10000,156130,3423,183664,1455,,,37020,40400,59992,0,15713,64453,43246,0,0,6829,0,16509,12538,,,28349,2011-06-30
,,,,,,,,,,,,0,3297,233626,27546,862536,61944,,0,1000,223964,7789,0,60428,188165,251750,157283,153484,151097,0,498,201993,,,28406,2011-06-30
,,,,,,,,,,,,0,,42552,0,53688,44,,,0,35475,4012,0,4341,11984,13499,3999,62,52,0,102,9503,,,28572,2011-06-30
,,,,,,,,,,,,0,,45477,1848,81440,2449,,,6237,10025,23159,0,6054,11252,13392,5033,13614,1577,0,4927,19606,,,28732,2011-06-30
,,,,,,,,,,,,77747,120000,701056,0,1301086,86769,,0,112000,158885,426280,3722,187976,167075,74741,13585,242659,166761,0,169,376181,,,29104,2011-06-30
,,,,,,,,,,,,116911,89598,413281,0,826113,6069,,2155,36468,143827,189580,0,26993,111220,120438,202195,33364,98888,968,38338,237573,,,29636,2011-06-30
,,,,,,,,,,,,0,,59286,4752,83007,4166,,1656,5540,14061,34824,0,6389,9816,13281,8377,0,3620,0,3121,14808,,,29953,2011-06-30
,,,,,,,,,,,,0,,14415,0,20840,2547,,,1358,3250,9278,0,1004,2593,2239,0,0,0,0,529,5079,,,30052,2011-06-30
,,,,,,,,,,,,877,28295,340397,0,430682,32537,,0,39745,82113,201411,0,7711,107221,96511,3305,24930,916,176,9563,163496,,,30258,2011-06-30
,,,,,,,,,,,,148450,0,214823,2142,542529,493,,0,0,0,0,0,0,51108,280806,0,301803,7854,0,214823,18360,,,30418,2011-06-30
,,,,,,,,,,,,22437,86376,507293,0,800354,26392,,0,55880,163708,222315,0,31721,43734,125934,63581,98531,54372,0,6052,399240,,,30502,2011-06-30
,,,,,,,,,,,,0,19000,87042,4689,141442,858,,,15263,20284,52402,0,13352,25276,23045,6610,25380,95,0,2172,28044,,,30650,2011-06-30
132835,17146474,0,62656307,4130723,0,0,4483721,7864,1894052,0,0,,,52134257,,,,,0,236268,12728,0,,1704,5918359,18798532,,,,44385977,7496397,10327115,,,30810,2011-06-30
,,,,,,,,,,,,0,10000,53610,0,110765,23134,,,7428,21934,11790,0,19862,19105,21142,6925,6632,13612,230,9757,10382,,,31134,2011-06-30
,,,,,,,,,,,,8949,10742,217206,0,421823,29015,,8,37413,13191,137530,0,13948,89827,55605,6970,125216,18716,0,2621,146958,,,31255,2011-06-30
,,,,,,,,,,,,3024,0,41784,353,109572,0,,3565,5621,14282,11943,0,17250,34838,20800,0,60493,0,0,6342,7223,,,31657,2011-06-30
,,,,,,,,,,,,0,0,150225,0,241807,19130,,,13467,73076,45450,0,6025,57610,45939,20398,10544,21274,0,12595,27419,,,31826,2011-06-30
,,,,,,,,,,,,693,11832,73889,1992,120836,667,,37898,9185,6773,10959,0,13745,26493,20892,11191,2167,14619,0,7717,8939,,,31835,2011-06-30
,,,,,,,,,,,,16486,,39202,0,97249,9136,,3618,2853,17577,11390,0,20350,8227,11524,37978,0,411,0,1531,16334,,,32234,2011-06-30
,,,,,,,,,,,,0,,15808,0,52546,16086,,,2051,2704,7060,0,4881,6007,5293,0,36,16122,0,3993,12890,,,32766,2011-06-30
,,,,,,,,,,,,3821,10007,313259,0,379005,24089,,21541,58099,70256,152181,1826,9215,110847,58744,10495,0,9623,0,10982,136702,,,33147,2011-06-30
,,,,,,,,,,,,2964,0,431223,0,574200,44996,,0,32628,47645,298760,1827,9286,79672,198195,40532,6082,3730,0,1446,178495,,,33259,2011-06-30
,,,,,,,,,,,,4540,0,33956,0,126292,1202,,5450,2773,6523,9242,0,8480,21116,23351,5612,44265,35971,0,3505,33086,,,33268,2011-06-30
,,,,,,,,,,,,0,,8173,0,32854,297,,,931,2542,1349,0,3796,6010,7176,9144,887,9382,0,3351,5914,,,33754,2011-06-30
,,,,,,,,,,,,0,,13798,342,32278,7903,,1409,1320,5500,2615,0,7273,2594,9124,3538,0,4071,0,1897,6287,,,33839,2011-06-30
,,,,,,,,,,,,0,7887,95378,0,120260,7324,,15772,32353,21776,32467,846,22207,13873,34687,0,7550,0,0,3385,18945,,,33857,2011-06-30
,,,,,,,,,,,,0,11991,289031,0,460590,58408,,12160,45630,33747,151939,7,5213,82707,112279,34885,40521,0,0,1303,191127,,,34153,2011-06-30
,,,,,,,,,,,,12,,15556,1485,30771,0,,2971,2159,3452,5486,0,2413,4632,7144,5209,1823,4170,0,1488,5779,,,34359,2011-06-30
,,,,,,,,,,,,6785,27582,242438,4791,328867,26199,,455,11581,139793,73736,0,6491,48531,64489,4994,435,22844,1431,6986,136409,,,34425,2011-06-30
,,,,,,,,,,,,0,0,178665,7871,257900,0,,,15622,56233,86154,0,33648,34371,44349,4624,32663,12405,1140,16879,105501,,,34434,2011-06-30
,,,,,,,,,,,,1483,,56924,543,105976,2915,,,16211,23696,14611,0,27551,15219,25758,0,18912,19031,0,1857,12637,,,34452,2011-06-30
,,,,,,,,,,,,108552,50000,1221390,0,2082209,151496,,231,35286,527819,594042,0,48042,246954,283952,4196,577794,12792,0,47535,787328,,,34537,2011-06-30
,,,,,,,,,,,,634,3200,93455,71,199885,7886,,8998,5926,23354,47407,1778,38077,34683,57053,11464,33715,38624,0,5613,27252,,,34555,2011-06-30
,,,,,,,,,,,,0,0,194454,8592,277229,9,,1903,14908,101906,67563,0,9367,78810,75591,7499,23819,2942,0,8495,66876,,,34742,2011-06-30
,,,,,,,,,,,,0,,16385,0,28563,0,,,660,7064,5145,0,2517,11713,5141,8616,0,90,0,2304,1854,,,34836,2011-06-30
,,,,,,,,,,,,80,2656,72040,1881,114648,829,,4099,7105,22252,35096,0,16396,15942,25143,8737,6995,10840,0,3011,30788,,,35057,2011-06-30
