RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3385,RCON3386,RCON3387,RCON3465,RCON3466,RCON3484,RCON3485,RCONA514,RCONA529,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17,IDRSSD,RCON9999
,,,,,,,,,,,,0,6829,112625,0,123314,16,,12472,41350,16879,37689,0,8500,22751,16084,0,0,0,0,6637,36102,,,3953,2010-12-31
,,,,,,,,,,,,1019,1199,120389,49,184408,17964,,,10076,49260,43595,0,14925,47184,42917,15882,7042,7574,0,12148,27449,,,4138,2010-12-31
,,,,,,,,,,,,991,22692,136194,705,183822,58,,10104,15287,36519,70396,980,32021,24688,37532,11215,0,16196,0,2908,24789,,,4156,2010-12-31
,,,,,,,,,,,,0,0,82453,0,121890,179,,,7045,14290,51274,0,10084,36360,34563,3618,15521,13422,0,7320,14596,,,4231,2010-12-31
,,,,,,,,,,,,3966,4208,156051,4617,261203,7883,,,12850,68102,62557,0,33715,46893,44387,44923,1473,27260,0,10723,79832,,,4437,2010-12-31
,,,,,,,,,,,,7652,19107,238621,3680,310228,817,,0,9503,35027,191239,0,15690,67731,69992,8659,19554,19769,0,1745,59774,,,4839,2010-12-31
,,,,,,,,,,,,0,56113,252450,7744,381056,33466,,0,3334,130653,118165,0,11172,76642,102135,7116,10033,31056,0,250,78276,,,5005,2010-12-31
,,,,,,,,,,,,0,0,402153,0,490013,56723,,0,2506,46429,353992,0,1802,213863,72187,1085,0,24892,0,0,60990,,,5069,2010-12-31
,,,,,,,,,,,,0,21020,232132,0,326773,50778,,32283,25632,54459,89695,0,25731,110955,50857,16589,0,1740,518,10385,30918,,,5135,2010-12-31
,,,,,,,,,,,,37982,79833,673334,0,962974,18988,,2977,33307,349951,256180,0,25257,79744,226713,41929,107428,46578,0,14223,325413,,,5210,2010-12-31
,,,,,,,,,,,,103189,28757,142061,0,408926,3792,,0,3087,15763,120750,0,11957,41489,38849,156389,15769,46992,0,411,98229,,,5331,2010-12-31
,,,,,,,,,,,,0,15605,355702,0,480066,398,,3025,47345,57633,228307,0,8332,47609,14969,34906,1297,19290,0,8663,320596,,,5461,2010-12-31
,,,,,,,,,,,,97,178,54370,1679,114032,0,,21968,7814,9808,9904,839,10883,8558,12774,10339,26541,16494,0,3660,47217,,,5751,2010-12-31
,,,,,,,,,,,,0,,58258,600,81911,11444,,5191,9160,6778,30880,0,11170,14440,25269,3317,228,153,488,4071,10675,,,6039,2010-12-31
,,,,,,,,,,,,0,,23001,10504,51632,0,,2835,1490,5931,8275,0,12664,9107,7612,5119,1874,6138,0,4459,2592,,,6141,2010-12-31
,,,,,,,,,,,,25,0,375182,6118,480985,9,,4275,39656,90102,142858,0,27996,170847,125917,19276,12185,10868,1188,91446,42220,,,6329,2010-12-31
,,,,,,,,,,,,0,42049,572377,0,876703,21713,,2438,99434,70664,381299,2100,54999,63833,75564,96333,1125,125588,0,3043,383204,,,6972,2010-12-31
,,,,,,,,,,,,0,0,280544,0,648973,40435,,0,69188,0,0,0,0,0,0,196020,0,114596,0,203271,538134,,,7009,2010-12-31
,,,,,,,,,,,,0,0,69264,0,136088,0,,4584,3621,26709,19553,0,37228,15106,21262,13836,0,24964,466,11174,26910,,,7045,2010-12-31
,,,,,,,,,,,,1,,25257,3856,50909,0,,2441,5908,8510,4340,0,3590,12173,16116,9085,268,11132,0,4059,9410,,,7157,2010-12-31
,,,,,,,,,,,,0,,31038,2147,52887,0,,7813,9228,2615,9574,0,6590,5497,16392,5331,8341,3329,0,1754,8320,,,7456,2010-12-31
,,,,,,,,,,,,0,,51866,0,66543,2033,,,5738,14360,26443,0,4362,26223,21163,2278,225,2506,0,4127,3899,,,7634,2010-12-31
,,,,,,,,,,,,0,18724,131932,11356,156561,7994,,2669,21612,34278,66644,0,12293,37652,37829,4510,1,1603,0,6728,8528,,,8033,2010-12-31
,,,,,,,,,,,,0,0,32355,5050,122032,5441,,7069,10029,1362,5429,0,23230,31715,12062,32820,21803,9771,0,8019,10959,,,8462,2010-12-31
,,,,,,,,,,,,0,,33418,4171,56566,269,,,6921,14121,4352,0,5711,9278,11506,12489,0,0,0,8024,13262,,,8631,2010-12-31
,,,,,,,,,,,,5765,83601,360565,1,428532,876,,0,97164,206832,49895,0,5077,28047,1325,26313,7,1009,0,7022,118603,,,9357,2010-12-31
,,,,,,,,,,,,616,,74118,375,93971,4287,,35118,4431,7797,23818,0,8709,15189,23276,1446,0,5266,0,1855,12064,,,9553,2010-12-31
,,,,,,,,,,,,71587,305997,1585943,5870,2424652,215828,,0,88326,503515,992519,0,11837,213914,343831,135223,76323,204595,0,852,1314035,,,9807,2010-12-31
,,,,,,,,,,,,0,,55923,0,101706,15792,,6727,7565,12001,25787,1223,17750,13781,13041,12851,0,9441,0,2620,26444,,,9955,2010-12-31
,,,,,,,,,,,,0,4946,320044,0,425651,1769,,0,54899,72560,174330,0,13670,96522,121140,4463,18333,27633,295,17516,138360,,,10250,2010-12-31
,,,,,,,,,,,,0,18982,207014,0,291412,4360,,5484,11615,45110,142175,0,6194,56314,89598,2979,5108,19018,0,2531,88960,,,10849,2010-12-31
,,,,,,,,,,,,39227,7901,284634,0,388308,12034,,35113,49222,45459,108376,0,3407,59241,60210,27077,41584,1742,0,15523,171915,,,10858,2010-12-31
,,,,,,,,,,,,25,7229,125505,751,164209,2388,,,2221,76016,41409,0,35609,7671,43718,4992,3737,10855,0,3708,35573,,,11145,2010-12-31
,,,,,,,,,,,,700,26043,197744,6504,311384,3465,,36177,41775,25976,78709,0,9124,68504,49086,6595,22330,46448,0,13642,115943,,,11640,2010-12-31
,,,,,,,,,,,,0,7000,40023,0,106186,6497,,,1679,5682,30435,0,31990,17301,23817,32298,13909,7449,116,500,8827,,,11837,2010-12-31
,,,,,,,,,,,,0,0,285323,2197,322932,13780,,0,33788,56009,158920,0,31353,85173,102956,5620,0,0,0,19534,31307,,,12030,2010-12-31
,,,,,,,,,,,,0,0,105885,6942,171832,345,,,16504,27679,45993,90,27237,28128,25978,4001,18348,16337,374,12505,22954,,,12142,2010-12-31
,,,,,,,,,,,,665,5000,80341,559,118282,1040,,,3292,35045,37056,0,12669,16597,26578,3404,10752,16047,54,2490,25779,,,12245,2010-12-31
2044762,5298079,0,53473642,620100,516488,751129,2130128,4822133,1990861,0,1343768,,,37665892,,,,,64432,7954362,13263402,9693718,,447563,2274965,10318224,,,,0,6125816,26474574,,,12311,2010-12-31
,,,,,,,,,,,,0,,73090,0,95364,552,,6525,15374,23860,26741,0,5217,28452,14470,388,1665,2908,0,590,20402,,,12647,2010-12-31
,,,,,,,,,,,,0,,13016,2187,17048,108,,744,1202,7308,2425,0,1936,5081,4712,461,0,447,0,1544,1624,,,12656,2010-12-31
,,,,,,,,,,,,0,4525,167828,0,209507,25911,,,12079,56203,98418,0,15764,88820,12873,0,0,347,0,567,22206,,,12937,2010-12-31
,,,,,,,,,,,,1,18193,525505,13250,679619,2065,,4539,40980,144618,304338,0,26714,196228,135242,8034,10575,71166,0,25556,212333,,,12946,2010-12-31
,,,,,,,,,,,,25,3041,100867,0,123140,2013,,,15137,19086,64719,0,10003,18887,22475,2,4,2595,0,1464,34550,,,12955,2010-12-31
,,,,,,,,,,,,0,0,99714,6751,157406,2490,,,13051,42509,33565,0,9922,14193,48599,7741,19322,3687,262,9629,31927,,,13037,2010-12-31
,,,,,,,,,,,,0,107771,880815,379,1231403,42384,,0,77096,318910,306459,0,43567,159112,181622,57899,94926,103153,0,178353,500065,,,13103,2010-12-31
,,,,,,,,,,,,0,,20332,4962,40376,7890,,2912,4360,4380,6201,0,2873,2588,12414,815,6,4501,0,2036,12669,,,13251,2010-12-31
,,,,,,,,,,,,51,,13037,312,20357,650,,5559,1108,357,5453,0,3090,2485,3319,1052,0,3157,0,554,3192,,,13457,2010-12-31
,,,,,,,,,,,,0,,43378,1691,62863,2235,,,3572,12876,21561,0,7535,9161,11976,678,4707,2638,0,1083,17081,,,14052,2010-12-31
,,,,,,,,,,,,257,6382,95497,358,113769,0,,14916,5515,34937,34500,412,17913,13578,26485,191,1935,4601,0,5303,21451,,,14155,2010-12-31
,,,,,,,,,,,,0,,8731,0,20643,3263,,1542,1383,1522,4186,397,1526,982,5923,12,4137,1869,0,283,4200,,,14454,2010-12-31
,,,,,,,,,,,,0,,15911,1169,25715,2160,,,2755,4094,3473,14,4566,1285,4939,2767,24,344,0,4888,4842,,,14650,2010-12-31
,,,,,,,,,,,,60,,14099,335,41804,1817,,7514,1356,1525,2956,0,0,5825,10845,3845,6829,11757,0,750,10840,,,14753,2010-12-31
,,,,,,,,,,,,0,0,193531,3052,252806,10358,,39719,16995,15445,97846,0,8508,34073,36162,17186,2221,4386,561,2989,103716,,,14865,2010-12-31
,,,,,,,,,,,,0,,25900,0,45492,11099,,8486,639,6942,6800,0,3603,12289,11759,0,6525,0,0,3027,3815,,,14977,2010-12-31
,,,,,,,,,,,,0,156,142752,185,282109,22068,,,20197,22794,96281,202,10302,39218,33707,23851,27387,50180,0,2800,150078,,,16458,2010-12-31
,,,,,,,,,,,,111,11000,129237,1979,161366,394,,,12474,45735,59828,0,10164,35788,40815,257,2897,11924,0,5692,29230,,,16551,2010-12-31
,,,,,,,,,,,,0,,27204,1848,56524,131,,3303,2096,9454,7331,0,4099,4583,13474,1372,9068,8995,0,2027,12701,,,16748,2010-12-31
,,,,,,,,,,,,0,,14930,0,36422,0,,,988,8616,3926,0,7101,3001,6262,3110,260,9953,0,758,7959,,,16944,2010-12-31
,,,,,,,,,,,,0,,13651,665,33568,4817,,3756,2757,1480,3209,0,4306,2048,8648,8717,0,1266,0,2449,6544,,,16953,2010-12-31
,,,,,,,,,,,,0,0,78318,0,109632,7528,,,10817,2016,0,0,0,71482,18501,100,0,14280,0,65012,0,,,17110,2010-12-31
,,,,,,,,,,,,106521,170651,2893657,7233,4221726,18616,,102216,670305,642451,1316692,5592,782302,345249,828269,601,479416,250633,0,123623,826700,,,17147,2010-12-31
,,,,,,,,,,,,0,,32418,1157,64540,280,,,3786,8954,13601,53,0,8148,15569,5149,7416,11835,0,5242,5219,,,17259,2010-12-31
,,,,,,,,,,,,0,236000,1251254,2801,1758089,245208,,3751,174934,108393,897441,0,46920,376338,144184,0,102528,15110,3779,46882,780888,,,17464,2010-12-31
,,,,,,,,,,,,61,3267,149413,2079,276822,12,,14994,12025,31553,62294,4133,41222,39869,30329,37360,39373,25868,0,10756,97296,,,17950,2010-12-31
,,,,,,,,,,,,0,669,201747,5961,329971,3080,,,13326,67010,100225,0,40108,47472,56999,15043,50952,23277,0,11753,59836,,,18050,2010-12-31
,,,,,,,,,,,,15470,26095,146964,27667,252251,2121,,,45504,79143,11467,0,17093,56159,32545,28726,0,22696,0,10850,33369,,,18135,2010-12-31
,,,,,,,,,,,,0,,19697,0,43318,13911,,,0,17857,1978,0,0,5234,18704,0,7820,100,0,44,15675,,,18377,2010-12-31
,,,,,,,,,,,,0,0,277043,0,400813,44298,,153,28780,130143,86272,0,53613,25420,53844,28696,3298,33939,0,12540,181908,,,18827,2010-12-31
,,,,,,,,,,,,22,4161,123612,2225,156460,7711,,,1756,59464,43405,0,7110,35806,56747,2036,3169,1383,0,16339,18784,,,18836,2010-12-31
,,,,,,,,,,,,0,54,105690,109,133277,9627,,10148,39139,11014,47940,0,8168,38500,36009,6402,865,987,0,2520,13555,,,18854,2010-12-31
,,,,,,,,,,,,0,,21603,78,30228,2812,,311,4712,6683,8408,0,3973,7426,8982,1271,2932,555,0,1263,4054,,,18957,2010-12-31
,,,,,,,,,,,,19,2101,42608,1425,77417,36,,,13139,10205,15438,16,12658,11060,22000,3010,21822,3942,0,3165,10050,,,19356,2010-12-31
,,,,,,,,,,,,0,54305,1767093,3104,2306780,254390,,4521,152549,272814,1278042,218,42707,334664,485385,27420,44415,6567,0,15601,743240,,,19730,2010-12-31
,,,,,,,,,,,,4777,0,153207,18884,235152,19189,,,20439,42278,74661,0,38763,60218,43124,2459,24284,1310,0,6207,42412,,,19936,2010-12-31
,,,,,,,,,,,,0,,35569,0,76387,12423,,,147,35416,526,0,0,0,0,5797,149,10726,0,153,63084,,,19972,2010-12-31
,,,,,,,,,,,,0,,47300,1049,68766,5662,,5184,2901,13849,20772,0,4844,4956,28394,7655,859,1630,88,1232,13534,,,20053,2010-12-31
,,,,,,,,,,,,0,5184,137564,0,188599,1125,,,6877,38516,89279,0,18151,8392,95781,0,10577,2490,0,1097,32849,,,20370,2010-12-31
,,,,,,,,,,,,0,16,52191,1988,101608,1894,,,1386,32386,10314,0,10641,20940,19598,1892,19554,16551,0,3037,21480,,,20512,2010-12-31
,,,,,,,,,,,,0,6000,212969,17545,327714,2699,,0,10760,53611,136459,0,33504,60066,72555,34738,11778,13465,0,8211,102309,,,20633,2010-12-31
,,,,,,,,,,,,0,8849,46982,844,176557,13875,,18234,7600,2089,16798,0,13206,13425,8258,16114,23131,65311,0,2261,21367,,,20857,2010-12-31
,,,,,,,,,,,,4,,5690,250,8974,1941,,,264,2269,2803,0,1612,100,2923,0,124,87,0,242,1417,,,21256,2010-12-31
,,,,,,,,,,,,0,,15459,315,24211,2295,,3508,2286,3596,3901,0,1316,5031,3832,152,1046,2501,0,1711,8069,,,21359,2010-12-31
,,,,,,,,,,,,2573,,30864,4471,79076,225,,1145,4697,11635,10524,0,7030,16706,13934,2371,31802,4868,0,3330,11826,,,21630,2010-12-31
,,,,,,,,,,,,0,194,100650,1874,143624,6403,,11263,7385,31614,40213,0,16518,14879,45551,21607,52,5955,154,7647,43449,,,21658,2010-12-31
,,,,,,,,,,,,4246,16525,127318,836,183094,5387,,6959,17668,29081,65720,2044,25019,40594,38349,7335,26403,1901,0,5846,16980,,,22048,2010-12-31
,,,,,,,,,,,,18266,14874,145461,28964,328952,2731,,16311,24074,29338,62895,289,11911,36019,47584,4172,85794,35702,0,10184,148486,,,22356,2010-12-31
,,,,,,,,,,,,0,5000,73143,0,101797,5544,,,4255,23119,11910,909,10131,7927,25333,11758,0,4397,77,30479,16955,,,22459,2010-12-31
,,,,,,,,,,,,0,,55568,7727,82381,8710,,,1395,28240,24216,0,20633,6906,15499,4380,0,2809,0,1718,12257,,,22543,2010-12-31
,,,,,,,,,,,,0,,48302,2496,57283,0,,11687,7951,5006,21343,0,8358,13721,17049,3113,7,946,0,2274,6544,,,22552,2010-12-31
,,,,,,,,,,,,3185,0,72760,3402,109395,1551,,,9360,28278,21442,0,11036,9052,21684,9895,2413,12438,0,12089,29653,,,22730,2010-12-31
,,,,,,,,,,,,43,3754,213407,500,274909,36315,,6495,18093,52113,122433,0,18844,81443,73136,14189,79,0,0,7751,43732,,,22936,2010-12-31
,,,,,,,,,,,,27,,57415,1893,87873,6427,,8989,8560,12654,21320,0,11631,17729,25190,3370,7142,5877,0,4373,11736,,,22954,2010-12-31
,,,,,,,,,,,,0,,7241,287,40284,2428,,,554,3098,2958,0,7394,4628,2627,28608,0,530,0,187,14923,,,23045,2010-12-31
,,,,,,,,,,,,136413,168946,1417250,0,2561150,56332,,36975,192838,340130,772410,1831,56758,295184,831338,18851,473168,43539,0,63469,689954,,,23241,2010-12-31
,,,,,,,,,,,,1739,,60566,297,90151,51,,6917,10448,19424,21943,0,21075,8823,25745,320,7773,11797,0,4091,13244,,,23456,2010-12-31
,,,,,,,,,,,,30404,0,490602,2,1015974,5892,,0,73607,142291,266250,0,5492,98879,43461,79090,266008,126190,0,7950,675015,,,23504,2010-12-31
,,,,,,,,,,,,0,0,74909,4279,192905,45438,,,8021,39398,24082,0,14979,32258,50204,22708,6852,24643,0,3315,50368,,,23540,2010-12-31
,,,,,,,,,,,,0,0,111683,0,159586,250,,,16710,23173,44727,0,27367,38889,30464,27099,4374,11245,0,23043,7954,,,23643,2010-12-31
,,,,,,,,,,,,0,2000,101284,1953,155033,6104,,,6500,39180,47192,0,24872,16007,21228,2999,13656,11897,0,4839,53393,,,23755,2010-12-31
,,,,,,,,,,,,0,0,514509,8840,953444,103353,,0,66847,179491,260532,0,29085,83879,207895,244168,45315,16527,0,1834,428140,,,24006,2010-12-31
,,,,,,,,,,,,0,34438,202444,0,305303,66901,,0,18525,39024,133830,0,8658,81423,75937,9010,303,0,0,5506,51315,,,24453,2010-12-31
,,,,,,,,,,,,0,,24912,6120,38802,4039,,4941,7001,4712,6140,0,6373,3519,8444,301,0,235,31,2280,10942,,,24659,2010-12-31
,,,,,,,,,,,,6183,6000,108475,4059,191152,10333,,,8898,47714,40377,0,20402,17166,31635,5360,237,43807,0,6100,73667,,,24668,2010-12-31
,,,,,,,,,,,,0,,4676,134,12349,6612,,2227,475,579,311,0,1269,2112,2138,0,0,0,0,1083,2188,,,24855,2010-12-31
,,,,,,,,,,,,3321,3100,582807,24478,795134,86726,,2316,86863,131654,330961,166,55915,163988,261302,23529,0,14662,773,25198,141657,,,24949,2010-12-31
,,,,,,,,,,,,5,25000,52921,0,130261,0,,,3806,8413,35450,0,19461,6904,6515,0,63387,965,0,1782,38576,,,25357,2010-12-31
,,,,,,,,,,,,0,,58278,4523,69984,1526,,,1781,15392,40609,0,2310,23166,17035,698,0,2503,0,496,14090,,,25647,2010-12-31
,,,,,,,,,,,,970,,46947,0,92935,0,,,9408,8965,17050,0,9531,24196,32343,5587,17557,9108,0,3815,8299,,,26149,2010-12-31
,,,,,,,,,,,,6863,0,240373,17007,393069,8486,,5608,17039,104576,101281,0,46188,31741,70847,29708,0,53112,897,8838,151174,,,26242,2010-12-31
,,,,,,,,,,,,0,,18537,684,23719,0,,1436,789,6347,9415,0,3036,1651,5831,2994,0,502,0,644,7406,,,26457,2010-12-31
,,,,,,,,,,,,0,16446,145248,0,242421,20582,,,24730,18682,96921,0,30720,48098,16593,500,59929,2312,0,4235,85646,,,26765,2010-12-31
,,,,,,,,,,,,0,1232,286510,0,390037,64615,,110,46795,39621,178286,0,14001,35369,45965,1000,0,0,0,2840,169390,,,26859,2010-12-31
,,,,,,,,,,,,2758,13324,343087,18787,563313,942,,1438,117716,112062,98691,0,34806,39070,93655,6376,112157,27141,0,14799,211490,,,27548,2010-12-31
,,,,,,,,,,,,0,9018,157753,0,295608,9995,,,7981,101581,26742,0,36699,24544,61299,8376,52735,47425,262,4024,78348,,,27614,2010-12-31
,,,,,,,,,,,,0,27104,299947,2127,470823,15245,,8514,16748,108368,130086,0,46431,133119,113749,3237,68390,51152,0,32296,61059,,,27847,2010-12-31
,,,,,,,,,,,,0,,50285,2247,73004,3756,,,6188,14453,24771,0,6885,4632,16966,2315,2807,5239,0,2241,23937,,,28152,2010-12-31
,,,,,,,,,,,,86,0,127048,0,232000,73082,,5575,33867,6673,76517,0,77419,31924,18633,12519,7389,150,0,4017,51793,,,28255,2010-12-31
,,,,,,,,,,,,1,10000,165370,2360,189377,1537,,,34699,42433,64186,0,14925,68078,44256,0,0,6961,0,20369,15807,,,28349,2010-12-31
,,,,,,,,,,,,0,0,209236,47090,884060,55118,,0,1000,201065,6258,0,55950,215745,281473,220436,118757,147033,0,558,189541,,,28406,2010-12-31
,,,,,,,,,,,,0,,45147,0,56960,1600,,,0,35992,4725,0,4299,9905,15077,4397,68,52,0,269,11159,,,28572,2010-12-31
,,,,,,,,,,,,0,,47840,2070,79375,1139,,,6585,11077,23882,0,5481,11834,13345,3953,12853,996,0,5096,17572,,,28732,2010-12-31
,,,,,,,,,,,,77632,133697,692166,311,1194760,57771,,0,101700,171343,415223,3705,172214,118547,78426,10407,249522,95714,0,195,328503,,,29104,2010-12-31
,,,,,,,,,,,,124091,83921,425954,0,834227,18250,,2547,28383,144538,208510,0,24157,126114,125227,176778,37466,99175,979,38816,231702,,,29636,2010-12-31
,,,,,,,,,,,,0,,66495,2925,85120,3683,,4004,4922,15716,41604,0,6216,9768,13214,5596,0,3241,0,3342,14818,,,29953,2010-12-31
,,,,,,,,,,,,0,,15392,48,20245,774,,,1552,3230,10269,0,1020,4050,2139,0,0,0,0,597,3500,,,30052,2010-12-31
,,,,,,,,,,,,832,28310,354451,0,442112,21949,,0,45545,82624,207730,0,9223,82862,123780,0,29408,917,181,10574,158059,,,30258,2010-12-31
,,,,,,,,,,,,134241,0,208817,2706,516161,170,,0,0,0,0,0,0,50586,271284,0,267896,19936,0,208817,19488,,,30418,2010-12-31
,,,,,,,,,,,,32984,62959,541713,0,819873,92959,,0,50527,191861,233331,0,32798,57723,127964,52347,29850,50774,0,6508,411698,,,30502,2010-12-31
,,,,,,,,,,,,0,19000,88133,5276,144175,2583,,,13968,19523,54795,0,13879,25965,24792,11446,21070,1648,0,2481,28578,,,30650,2010-12-31
30208,16515640,0,60543438,6441090,0,0,3452504,9914,2465784,0,0,,,48650383,,,,,0,270614,24160,0,,1852,5757511,20111216,,,,44695306,3657419,8578950,,,30810,2010-12-31
,,,,,,,,,,,,0,10000,55101,0,104525,19113,,,7163,22545,12392,0,13933,18520,21466,3587,5755,13367,229,10492,9294,,,31134,2010-12-31
,,,,,,,,,,,,5113,10539,215156,0,391163,160,,15,47431,11412,140283,0,13267,85194,59604,2071,102022,9822,0,2956,122922,,,31255,2010-12-31
,,,,,,,,,,,,796,,41371,0,103412,0,,3216,6141,14085,11375,0,15908,32802,21858,0,54173,0,0,6528,6661,,,31657,2010-12-31
,,,,,,,,,,,,0,0,165146,0,236998,18935,,,13542,76582,46791,0,13433,67985,57197,8966,8682,19789,0,14423,28159,,,31826,2010-12-31
,,,,,,,,,,,,237,12191,64276,6069,113014,623,,36054,8843,6310,9315,0,10741,30250,14415,6347,2598,16370,0,7237,7330,,,31835,2010-12-31
,,,,,,,,,,,,15688,,40352,0,100881,12362,,4235,2936,17800,11633,0,26118,9271,11543,36432,0,412,0,2314,13620,,,32234,2010-12-31
,,,,,,,,,,,,0,,15531,0,54895,17239,,,2682,2780,6059,0,5422,8068,5786,0,38,17277,0,4010,12965,,,32766,2010-12-31
,,,,,,,,,,,,3872,17259,311566,0,381634,28891,,16111,50077,76265,154635,2718,8495,105567,66435,10743,0,9540,0,11651,133976,,,33147,2010-12-31
,,,,,,,,,,,,4997,0,453900,586,595775,46355,,0,34803,48619,320790,1864,22204,93242,213681,47243,5442,3161,0,1412,154543,,,33259,2010-12-31
,,,,,,,,,,,,0,0,33830,0,115218,5750,,6053,5783,5125,9474,0,7616,20488,20500,4607,29982,33566,0,3119,30353,,,33268,2010-12-31
,,,,,,,,,,,,16712,19,221355,8846,344667,4249,,50,18657,72944,122998,0,1051,44256,74574,12254,39542,16954,1196,3653,155214,,,33727,2010-12-31
,,,,,,,,,,,,0,,8525,0,33973,349,,,1071,2558,1357,0,3742,5832,7610,11472,0,7371,0,3539,6493,,,33754,2010-12-31
,,,,,,,,,,,,31,,13656,0,29170,6884,,2250,1201,4288,3619,0,5648,2345,9292,2013,0,4088,0,2298,4803,,,33839,2010-12-31
,,,,,,,,,,,,0,,90690,0,111648,3266,,18476,25509,25580,36296,1017,14232,13201,37049,0,8091,0,0,3257,17592,,,33857,2010-12-31
,,,,,,,,,,,,0,19197,338400,5,503424,52533,,15156,58800,37379,177691,29,6471,99295,127407,31968,37711,0,0,1775,122758,,,34153,2010-12-31
,,,,,,,,,,,,89,,15435,1017,30547,0,,2626,2202,3611,5352,0,2296,4308,7299,5548,784,5073,0,1643,5310,,,34359,2010-12-31
,,,,,,,,,,,,8117,30000,248781,4776,333750,19473,,645,11649,143238,72808,0,5783,48964,66894,7914,513,25079,1368,7303,135207,,,34425,2010-12-31
,,,,,,,,,,,,2,0,163107,6787,233198,0,,,15817,49697,77917,0,28674,33254,75882,9226,17307,12760,993,17374,12310,,,34434,2010-12-31
