RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508887,29878,29878,12.9415%,15.2561%,14.3604%,479009,3335620,3701337,-9459,0,7.2561%,,,,,,,,,,,,,,,,,,,,,37802,14.3604%,1,0,469550,0,0,0,769,-8642,-1586,0,,0,479009,0,0,479009,0,0,0,0,0,0,0,0,0,29878,0,0,0,,2376,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328,115,115,8.3373%,14.4364%,13.1862%,1213,9199,14549,-34,0,6.4364%,,,,,,,,,,,,,,,,,,,,,1165,13.1862%,1,0,1468,289,0,0,-34,0,0,0,,0,1213,0,0,1213,0,0,0,0,0,0,0,0,0,115,0,289,0,,2554,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89309,3862,3862,15.5554%,21.3529%,20.4295%,85447,418252,549307,462,0,13.3529%,,,,,,,,,,,,,,,,,,,,,5789,20.4295%,1,0,86576,0,667,0,462,0,0,0,,0,85447,0,0,85447,0,0,0,0,0,0,0,0,0,3862,0,667,0,,2732,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7615,565,565,12.7530%,16.8641%,15.6129%,7050,45155,55281,-8,0,8.8641%,,,,,,,,,,,,,,,,,,,,,5920,15.6129%,1,0,7123,0,0,0,-8,0,0,0,,0,7050,0,0,7050,0,0,0,0,0,0,0,0,0,565,0,0,0,,2750,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104782,3307,3307,9.4708%,19.2343%,18.6273%,101475,544765,1071451,-441,0,11.2348%,,,,,,,,,,,,,,,,,,,,,60735,18.6273%,1,0,105883,4630,219,0,-319,0,-124,0,,0,101475,0,0,101475,0,0,0,0,0,0,0,0,0,3307,0,4849,0,,3177,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25902,1630,1630,12.4035%,20.1151%,18.8493%,24272,128769,195686,808,0,12.1151%,,,,,,,,,,,,,,,,,,,,,500,18.8493%,1,0,25080,0,0,0,808,0,0,0,,0,24272,0,0,24272,0,0,0,0,0,0,0,0,0,1630,0,0,0,,3252,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4611,375,375,9.7192%,14.8292%,13.6232%,4236,31094,43584,93,0,6.8292%,,,,,,,,,,,,,,,,,,,,,1201,13.6232%,1,0,4329,0,0,0,93,0,0,0,,0,4236,0,0,4236,0,0,0,0,0,0,0,0,0,375,0,0,0,,3458,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36572,1726,1726,13.9842%,24.3215%,23.1737%,34846,150369,249181,271,0,16.3215%,,,,,,,,,,,,,,,,,,,,,21000,23.1737%,1,0,35117,0,0,0,271,0,0,0,,0,34846,0,0,34846,0,0,0,0,0,0,0,0,0,1726,0,0,0,,3720,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110427,8489,8500,13.2585%,16.3151%,15.0593%,101927,676838,768769,568,0,8.3151%,,,,,,,,,,,,,,,,,,,,,176278,15.0593%,1,0,111842,9229,68,25,568,0,0,0,,8,101944,17,17,101927,0,0,0,0,17,0,0,0,0,8500,0,9346,0,,3971,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22715,1850,1850,10.4298%,15.3613%,14.1102%,20865,147872,200051,69,0,7.3613%,,,,,,,,,,,,,,,,,,,,,7857,14.1102%,1,0,22717,1783,0,0,69,0,0,0,,0,20865,0,0,20865,0,0,0,0,0,0,0,0,0,1850,0,1783,0,,4156,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16613,632,632,14.1301%,28.5060%,27.4215%,15981,58279,113099,284,0,20.5060%,,,,,,,,,,,,,,,,,,,,,12600,27.4215%,1,0,16488,0,0,134,283,0,0,0,,0,16071,90,90,15981,0,0,0,0,90,0,0,0,0,632,0,224,0,,4231,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42926,3301,3301,11.8932%,16.3747%,15.1154%,39625,262149,333174,-85,0,8.3747%,,,,,,,,,,,,,,,,,,,,,16715,15.1154%,1,0,39540,0,0,0,-85,0,0,0,,0,39625,0,0,39625,0,0,0,0,0,0,0,0,0,3301,0,0,0,,4839,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185221,6704,6704,36.7717%,35.0595%,33.7905%,178517,528305,485474,3502,0,27.0595%,,,,,,,,,,,,,,,,,,,,,8628,33.7905%,1,0,182019,0,0,0,3502,0,0,0,,0,178517,0,0,178517,0,0,0,0,0,0,0,0,0,6704,0,0,0,,5069,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64283,4254,4254,12.3901%,17.3292%,16.1825%,60029,370951,484493,135,0,9.3292%,,,,,,,,,,,,,,,,,,,,,25042,16.1825%,1,0,61206,1042,0,0,135,0,0,0,,0,60029,0,0,60029,0,0,0,0,0,0,0,0,0,4254,0,1042,0,,5135,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114945,9966,9977,8.8654%,14.4997%,13.2411%,104968,792741,1184015,-3880,-5552,6.4997%,,,,,,,,,,,,,,,,,,,,,10253,13.2411%,1,0,101088,0,0,0,1672,0,-5552,0,,0,104968,0,0,104968,0,0,0,0,0,0,0,0,0,9977,0,0,0,,5210,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58653,5002,5002,9.5141%,14.6829%,13.4307%,53651,399466,563909,2784,0,6.6829%,,,,,,,,,,,,,,,,,,,,,6300,13.4307%,1,0,56435,0,0,0,2784,0,0,0,,0,53651,0,0,53651,0,0,0,0,0,0,0,0,0,5002,0,0,0,,5461,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32944,1639,1639,16.0248%,22.5294%,21.4085%,31305,146227,195354,2074,0,14.5294%,,,,,,,,,,,,,,,,,,,,,9352,21.4085%,1,0,34621,1088,154,0,2074,0,0,0,,0,31305,0,0,31305,0,0,0,0,0,0,0,0,0,1639,0,1242,0,,5751,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29803,2531,2531,9.5058%,14.7322%,13.4810%,27272,202299,286899,52,0,6.7322%,,,,,,,,,,,,,,,,,,,,,31037,13.4810%,1,0,27640,0,0,190,52,0,0,0,,0,27398,126,126,27272,0,0,0,0,126,0,0,0,0,2531,0,316,0,,6039,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6197,307,307,10.2631%,20.7514%,19.7234%,5890,29863,57390,0,0,12.7514%,,,,,,,,,,,,,,,,,,,,,4700,19.7234%,1,0,5956,0,0,47,0,0,0,0,,0,5909,19,19,5890,0,0,0,0,19,0,0,0,0,307,0,47,0,,6141,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59125,6069,6069,9.4077%,12.2349%,10.9790%,53056,483250,563962,124,0,4.2349%,,,,,,,,,,,,,,,,,,,,,22600,10.9790%,1,0,53913,0,0,440,124,0,0,0,,0,53349,293,293,53056,0,0,0,0,293,0,0,0,0,6069,0,733,0,,6329,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60827,0,788,7.1267%,18.7878%,18.5444%,60039,323758,842453,1655,0,10.7878%,,,,,,,,,,,,,,,,,,,,,1052,18.5444%,1,0,61694,0,0,0,1655,0,0,0,,0,60039,0,0,60039,0,0,0,0,0,0,0,0,0,788,0,0,0,,7009,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20290,867,867,9.5720%,20.2943%,19.4271%,19423,99979,202914,816,0,12.2943%,,,,,,,,,,,,,,,,,,,,,2425,19.4271%,1,0,20239,0,0,0,816,0,0,0,,0,19423,0,0,19423,0,0,0,0,0,0,0,0,0,867,0,0,0,,7045,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30541,1800,1800,15.3663%,19.7920%,18.6255%,28741,154310,187039,89,0,11.7920%,,,,,,,,,,,,,,,,,,,,,0,18.6255%,1,0,32531,751,358,1555,32,0,57,0,,0,29778,1037,1037,28741,0,0,0,0,1037,0,0,0,0,1800,0,3701,0,,7072,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5291,254,254,10.8887%,21.5959%,20.5592%,5037,24500,46259,62,0,13.5959%,,,,,,,,,,,,,,,,,,,,,400,20.5592%,1,0,5099,0,0,0,62,0,0,0,,0,5037,0,0,5037,0,0,0,0,0,0,0,0,0,254,0,0,0,,7157,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7562,725,725,8.0752%,11.7990%,10.6678%,6837,64090,84667,279,0,3.7990%,,,,,,,,,,,,,,,,,,,,,5000,10.6678%,1,0,7116,0,0,0,279,0,0,0,,0,6837,0,0,6837,0,0,0,0,0,0,0,0,0,725,0,0,0,,7456,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8875,550,550,13.1481%,20.3429%,19.0822%,8325,43627,63317,214,0,12.3429%,,,,,,,,,,,,,,,,,,,,,8260,19.0822%,1,0,8539,0,0,0,214,0,0,0,,0,8325,0,0,8325,0,0,0,0,0,0,0,0,0,550,0,0,0,,7634,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29709,1241,1241,13.0627%,19.3179%,18.5110%,28468,153790,217933,65,0,11.3179%,,,,,,,,,,,,,,,,,,,,,5250,18.5110%,1,0,28533,0,0,0,65,0,0,0,,0,28468,0,0,28468,0,0,0,0,0,0,0,0,0,1241,0,0,0,,8033,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21482,812,812,11.8324%,28.1101%,27.0475%,20670,76421,174690,1000,0,20.1101%,,,,,,,,,,,,,,,,,,,,,700,27.0475%,1,0,21670,0,0,0,1000,0,0,0,,0,20670,0,0,20670,0,0,0,0,0,0,0,0,0,812,0,0,0,,8462,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7419,422,422,11.0779%,21.8347%,20.5927%,6997,33978,63162,22,0,13.8347%,,,,,,,,,,,,,,,,,,,,,1300,20.5927%,1,0,7001,0,0,0,4,0,0,0,,0,6997,0,0,6997,0,0,0,0,0,0,0,0,0,422,0,0,0,,8631,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59782,3275,3275,11.4335%,15.9906%,15.1146%,56507,373858,494223,339,0,7.9906%,,,,,,,,,,,,,,,,,,,,,55160,15.1146%,1,0,83593,26747,0,0,339,0,0,0,,0,56507,0,0,56507,0,0,0,0,0,0,0,0,0,3275,0,26747,0,,9357,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14855,1001,1001,8.2888%,12.0080%,11.1989%,13854,123709,167142,-603,0,4.0080%,,,,,,,,,,,,,,,,,,,,,2100,11.1989%,1,0,13404,0,0,0,-63,0,0,-540,,0,13854,0,0,13854,0,0,0,0,0,0,0,0,0,1001,0,0,0,,9553,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356640,30575,30575,14.0292%,13.6045%,12.4382%,326065,2621481,2324188,-50132,0,5.6045%,,,,,,,,,,,,,,,,,,,,,132272,12.4382%,1,0,313808,0,0,0,1799,0,0,-51930,,0,363939,37874,37874,326065,0,0,0,0,37874,0,0,0,0,30575,0,37874,0,,9807,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18785,1102,1102,12.8514%,21.4172%,20.1608%,17683,87710,137596,272,0,13.4172%,,,,,,,,,,,,,,,,,,,,,3133,20.1608%,1,0,17955,0,0,0,272,0,0,0,,0,17683,0,0,17683,0,0,0,0,0,0,0,0,0,1102,0,0,0,,9955,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38293,2953,2953,9.3342%,14.9511%,13.7982%,35340,256121,378608,1229,0,6.9511%,,,,,,,,,,,,,,,,,,,,,32300,13.7982%,1,0,37912,0,0,806,1229,0,0,0,,0,35877,537,537,35340,0,0,0,0,537,0,0,0,0,2953,0,1343,0,,10250,2016-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26721,1512,1512,9.6291%,18.7104%,17.6516%,25209,142814,261799,24,0,10.7104%,,,,,,,,,,,,,,,,,,,,,15391,17.6516%,1,0,27153,694,0,491,24,0,0,0,,0,25944,735,735,25209,0,0,0,0,735,0,0,0,0,1512,0,1185,0,,10849,2016-09-30
