RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34350,2722,2722,9.2636%,15.1673%,13.9654%,31628,226474,341424,-108,0,7.1673%,,,,,,,,,,,,,,,,,,,,,0,13.9654%,1,0,31520,0,0,0,-108,0,0,0,,0,31628,0,0,31628,0,0,0,0,0,0,0,0,0,2722,0,0,0,,119872,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7519,328,328,14.0798%,28.6886%,27.4371%,7191,26209,51073,0,0,20.6886%,,,,,,,,,,,,,,,,,,,,,0,27.4371%,1,0,7191,0,0,0,0,0,0,0,,0,7191,0,0,7191,0,0,0,0,0,0,0,0,0,328,0,0,0,,120476,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32924,2616,2616,11.9232%,15.7447%,14.4937%,30308,209111,254194,18,0,7.7447%,,,,,,,,,,,,,,,,,,,,,18501,14.4937%,1,0,31652,0,1326,0,18,0,0,0,,0,30308,0,0,30308,0,0,0,0,0,0,0,0,0,2616,0,1326,0,,120542,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122100,6494,7347,11.6784%,19.0953%,17.9463%,114753,639426,982610,-9777,0,11.0953%,,,,,,,,,,,,,,,,,,,,,1500,17.9463%,1,0,104976,0,0,0,1582,-11359,0,0,,0,114753,0,0,114753,0,0,0,0,0,0,0,0,0,7347,0,0,0,,120609,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20641,1365,1365,9.3061%,16.0710%,15.0083%,19276,128436,207132,-209,0,8.0710%,,,,,,,,,,,,,,,,,,,,,4800,15.0083%,1,0,19815,296,452,0,-209,0,0,0,,0,19276,0,0,19276,0,0,0,0,0,0,0,0,0,1365,0,748,0,,120953,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267595,16879,16879,9.2253%,12.2036%,11.4338%,250716,2192761,2717703,-157,0,4.2036%,,,,,,,,,,,,,,,,,,,,,200000,11.4338%,1,0,253801,2350,892,0,-157,0,0,0,,0,250716,0,0,250716,0,0,0,0,0,0,0,0,0,16879,0,3242,0,,121642,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30515,773,773,12.3329%,36.0476%,35.1344%,29742,84652,241160,2127,0,28.0476%,,,,,,,,,,,,,,,,,,,,,10480,35.1344%,1,0,31869,0,0,0,2127,0,0,0,,0,29742,0,0,29742,0,0,0,0,0,0,0,0,0,773,0,0,0,,121651,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47121,3564,3564,8.8742%,13.9220%,12.8690%,43557,338464,490830,-1240,0,5.9220%,,,,,,,,,,,,,,,,,,,,,0,12.8690%,1,0,42317,0,0,0,88,-481,-847,0,,0,43557,0,0,43557,0,0,0,0,0,0,0,0,0,3564,0,0,0,,121679,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37587,2605,2605,10.8559%,18.1001%,16.8456%,34982,207662,322239,-73,0,10.1001%,,,,,,,,,,,,,,,,,,,,,2200,16.8456%,1,0,34909,0,0,0,-73,0,0,0,,0,34982,0,0,34982,0,0,0,0,0,0,0,0,0,2605,0,0,0,,121914,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9371,258,258,13.7316%,36.3259%,35.3258%,9113,25797,66365,288,0,28.3259%,,,,,,,,,,,,,,,,,,,,,2000,35.3258%,1,0,9401,0,0,0,288,0,0,0,,0,9113,0,0,9113,0,0,0,0,0,0,0,0,0,258,0,0,0,,122153,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5788,335,335,11.9844%,21.5930%,20.3432%,5453,26805,45501,110,0,13.5930%,,,,,,,,,,,,,,,,,,,,,250,20.3432%,1,0,5563,0,0,0,110,0,0,0,,0,5453,0,0,5453,0,0,0,0,0,0,0,0,0,335,0,0,0,,122546,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12430,879,879,9.2586%,17.7777%,16.5205%,11551,69919,124760,-127,0,9.7777%,,,,,,,,,,,,,,,,,,,,,9131,16.5205%,1,0,13106,0,0,1346,-127,0,0,0,,0,11887,336,336,11551,0,0,0,0,336,0,0,0,0,879,0,1682,0,,122573,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762610,35881,35886,9.2844%,11.2010%,10.6739%,726724,6808419,7827364,3620,0,3.2010%,,,,,,,,,,,,,,,,,,,,,1267891,10.6739%,1,0,1363825,607263,25402,653,3620,0,0,0,,0,726887,163,163,726724,0,0,0,0,163,0,0,0,0,35886,0,633481,0,,122854,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14885,310,310,21.7317%,61.2123%,59.9375%,14575,24317,67068,-2,0,53.2123%,,,,,,,,,,,,,,,,,,,,,0,59.9375%,1,0,14573,0,0,0,-2,0,0,0,,0,14575,0,0,14575,0,0,0,0,0,0,0,0,0,310,0,0,0,,123075,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11367,455,455,17.4369%,31.4875%,30.2271%,10912,36100,62580,0,0,23.4875%,,,,,,,,,,,,,,,,,,,,,166,30.2271%,1,0,10912,0,0,0,0,0,0,0,,0,10912,0,0,10912,0,0,0,0,0,0,0,0,0,455,0,0,0,,123374,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102989,8594,8594,11.1852%,14.9853%,13.7349%,94395,687265,843930,2245,0,6.9853%,,,,,,,,,,,,,,,,,,,,,23000,13.7349%,1,0,96747,0,107,0,2245,0,0,0,,0,94395,0,0,94395,0,0,0,0,0,0,0,0,0,8594,0,107,0,,123646,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53071,3868,3868,14.4828%,17.2305%,15.9746%,49203,308007,339734,220,0,9.2305%,,,,,,,,,,,,,,,,,,,,,24005,15.9746%,1,0,49423,0,0,0,220,0,0,0,,0,49203,0,0,49203,0,0,0,0,0,0,0,0,0,3868,0,0,0,,124344,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16641,882,882,15.0589%,23.6734%,22.4187%,15759,70294,104649,176,0,15.6734%,,,,,,,,,,,,,,,,,,,,,5400,22.4187%,1,0,15935,0,0,0,176,0,0,0,,0,15759,0,0,15759,0,0,0,0,0,0,0,0,0,882,0,0,0,,124830,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59230,2316,2316,14.7933%,32.0806%,30.8261%,56914,184629,384727,1667,0,24.0806%,,,,,,,,,,,,,,,,,,,,,4113,30.8261%,1,0,59173,0,0,0,3780,0,-4051,1938,,0,56914,0,0,56914,0,0,0,0,0,0,0,0,0,2316,0,0,0,,125154,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486574,70696,243303,8.8867%,12.7279%,10.6447%,1243271,11679690,13990176,-16367,-694,4.6445%,,,,,,,,,,,,,,,,,,,,,1579393,10.6447%,1,0,1923832,676578,20350,0,-12704,0,-694,-2969,,0,1243271,0,0,1243271,0,0,0,0,0,0,172607,0,0,243303,0,696928,0,,125471,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92107,6675,6675,9.8142%,11.6968%,10.8492%,85432,787453,870496,-543,0,3.6968%,,,,,,,,,,,,,,,,,,,,,60372,10.8492%,1,0,86056,0,1167,0,-543,0,0,0,,0,85432,0,0,85432,0,0,0,0,0,0,0,0,0,6675,0,1167,0,,125855,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11308,793,793,11.0365%,18.0423%,16.7770%,10515,62675,95275,8,12,10.0423%,,,,,,,,,,,,,,,,,,,,,5447,16.7770%,1,0,10572,0,0,36,12,0,0,0,,0,10524,9,9,10515,0,0,0,0,9,0,0,0,0,793,0,45,0,,125873,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609,174,174,14.8335%,19.1347%,18.2122%,3435,18861,23157,20,0,11.1347%,,,,,,,,,,,,,,,,,,,,,150,18.2122%,1,0,3455,0,0,0,20,0,0,0,,0,3435,0,0,3435,0,0,0,0,0,0,0,0,0,174,0,0,0,,125958,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28881,2658,2658,8.1608%,13.6266%,12.3725%,26223,211946,321330,-2161,0,5.6266%,,,,,,,,,,,,,,,,,,,,,2000,12.3725%,1,0,24113,0,0,41,64,-60,-2165,0,,0,26233,10,10,26223,0,0,0,0,10,0,0,0,0,2658,0,41,0,,126012,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15147,829,829,15.9372%,23.1414%,21.8749%,14318,65454,89840,-162,0,15.1414%,,,,,,,,,,,,,,,,,,,,,750,21.8749%,1,0,14156,0,0,0,-162,0,0,0,,0,14318,0,0,14318,0,0,0,0,0,0,0,0,0,829,0,0,0,,126049,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30762,605,605,13.1200%,48.6471%,47.6904%,30157,63235,229855,0,0,40.6471%,,,,,,,,,,,,,,,,,,,,,0,47.6904%,1,0,30157,0,0,0,0,0,0,0,,0,30157,0,0,30157,0,0,0,0,0,0,0,0,0,605,0,0,0,,126375,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23507,1600,1600,8.3703%,14.5377%,13.5482%,21907,161697,261722,-121,0,6.5377%,,,,,,,,,,,,,,,,,,,,,17500,13.5482%,1,0,21786,0,0,0,-121,0,0,0,,0,21907,0,0,21907,0,0,0,0,0,0,0,0,0,1600,0,0,0,,126553,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63296,4600,4600,11.9668%,17.3202%,16.0614%,58696,365447,490490,999,0,9.3202%,,,,,,,,,,,,,,,,,,,,,4402,16.0614%,1,0,62461,2368,398,0,999,0,0,0,,0,58696,0,0,58696,0,0,0,0,0,0,0,0,0,4600,0,2766,0,,126740,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100203,1605,1605,17.1258%,33.7016%,33.1618%,98598,297324,575727,255,0,25.7016%,,,,,,,,,,,,,,,,,,,,,20000,33.1618%,1,0,98853,0,0,0,255,0,0,0,,0,98598,0,0,98598,0,0,0,0,0,0,0,0,0,1605,0,0,0,,126834,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11538,611,611,9.3168%,16.6230%,15.7427%,10927,69410,117283,-4,0,8.6230%,,,,,,,,,,,,,,,,,,,,,12058,15.7427%,1,0,13839,2916,0,0,-4,0,0,0,,0,10927,0,0,10927,0,0,0,0,0,0,0,0,0,611,0,2916,0,,127055,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25175,1445,1445,8.9978%,21.8672%,20.6120%,23730,115127,263730,-60,0,13.8672%,,,,,,,,,,,,,,,,,,,,,2701,20.6120%,1,0,23864,225,0,0,-91,0,0,0,,0,23730,0,0,23730,0,0,0,0,0,0,0,0,0,1445,0,225,0,,127224,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801,70,70,8.1995%,20.2648%,19.7584%,2731,13822,33307,-184,0,12.2648%,,,,,,,,,,,,,,,,,,,,,3014,19.7584%,1,0,2548,0,0,0,-183,0,0,0,,0,2731,0,0,2731,0,0,0,0,0,0,0,0,0,70,0,0,0,,128258,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060535,81499,81499,9.8419%,11.7079%,10.8082%,979036,9058300,9947602,-27381,0,3.7079%,,,,,,,,,,,,,,,,,,,,,553304,10.8082%,1,0,1303423,341461,10307,0,14972,0,-42353,0,,0,979036,0,0,979036,0,0,0,0,0,0,0,0,0,81499,0,351768,0,,128904,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28813,1295,1295,13.5010%,26.9962%,25.7828%,27518,106730,203822,797,0,18.9962%,,,,,,,,,,,,,,,,,,,,,2640,25.7828%,1,0,28313,0,0,0,795,0,0,0,,0,27518,0,0,27518,0,0,0,0,0,0,0,0,0,1295,0,0,0,,129349,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252,396,396,8.8206%,10.8542%,10.0358%,4856,48387,55053,14,0,2.8542%,,,,,,,,,,,,,,,,,,,,,4148,10.0358%,1,0,4911,0,41,0,14,0,0,0,,0,4856,0,0,4856,0,0,0,0,0,0,0,0,0,396,0,41,0,,129358,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37835,3331,3331,9.1111%,11.6717%,10.6441%,34504,324160,378702,436,0,3.6717%,,,,,,,,,,,,,,,,,,,,,13193,10.6441%,1,0,34940,0,0,0,436,0,0,0,,0,34504,0,0,34504,0,0,0,0,0,0,0,0,0,3331,0,0,0,,129479,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343334,14702,15177,10.3751%,14.3263%,13.6930%,328157,2396532,3162939,-6412,0,6.3263%,,,,,,,,,,,,,,,,,,,,,367568,13.6930%,1,0,433409,51595,12136,38346,-7952,1540,0,0,,0,337744,9587,9587,328157,0,0,0,0,9587,0,0,0,0,15177,0,111664,0,,129732,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18435,1394,1394,10.8527%,16.5199%,15.2707%,17041,111593,157021,394,0,8.5199%,,,,,,,,,,,,,,,,,,,,,2950,15.2707%,1,0,17435,0,0,0,394,0,0,0,,0,17041,0,0,17041,0,0,0,0,0,0,0,0,0,1394,0,0,0,,129853,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36662,3472,3472,9.4647%,13.2062%,11.9555%,33190,277612,350670,-53,0,5.2062%,,,,,,,,,,,,,,,,,,,,,11239,11.9555%,1,0,33521,272,112,0,-53,0,0,0,,0,33190,0,0,33190,0,0,0,0,0,0,0,0,0,3472,0,384,0,,129910,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34752,2801,2801,9.5368%,15.7853%,14.5130%,31951,220154,335028,495,0,7.7853%,,,,,,,,,,,,,,,,,,,,,7500,14.5130%,1,0,32446,0,0,0,495,0,0,0,,0,31951,0,0,31951,0,0,0,0,0,0,0,0,0,2801,0,0,0,,130345,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323752,15027,15070,9.7682%,13.3068%,12.6874%,308682,2432973,3160074,-472,0,5.3068%,,,,,,,,,,,,,,,,,,,,,304833,12.6874%,1,0,393304,77644,7266,147,-268,-406,0,202,,0,308719,37,37,308682,0,0,0,0,37,0,0,0,0,15070,0,85057,0,,130541,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29260,2274,2274,9.0075%,13.1728%,12.1490%,26986,222125,299595,68,0,5.1728%,,,,,,,,,,,,,,,,,,,,,6800,12.1490%,1,0,28510,1456,0,0,68,0,0,0,,0,26986,0,0,26986,0,0,0,0,0,0,0,0,0,2274,0,1456,0,,130813,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27666,2687,2687,9.3190%,12.8802%,11.6293%,24979,214794,268044,-232,0,4.8802%,,,,,,,,,,,,,,,,,,,,,11162,11.6293%,1,0,24747,0,0,0,-232,0,0,0,,0,24979,0,0,24979,0,0,0,0,0,0,0,0,0,2687,0,0,0,,131034,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19303,853,853,10.8664%,22.0057%,21.0333%,18450,87718,169790,-102,0,14.0057%,,,,,,,,,,,,,,,,,,,,,2000,21.0333%,1,0,18578,230,0,0,-102,0,0,0,,0,18450,0,0,18450,0,0,0,0,0,0,0,0,0,853,0,230,0,,131155,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94384,6640,6640,11.7654%,14.2038%,13.2045%,87744,664500,745778,-293,0,6.2038%,,,,,,,,,,,,,,,,,,,,,56555,13.2045%,1,0,87451,0,0,0,-293,0,0,0,,0,87744,0,0,87744,0,0,0,0,0,0,0,0,0,6640,0,0,0,,131173,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41169,2642,2642,11.3016%,17.4417%,16.3224%,38527,236038,340900,-218,0,9.4417%,,,,,,,,,,,,,,,,,,,,,20025,16.3224%,1,0,41630,3321,0,0,-218,0,0,0,,0,38527,0,0,38527,0,0,0,0,0,0,0,0,0,2642,0,3321,0,,131418,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31309,3122,3122,8.3215%,12.5544%,11.3025%,28187,249387,338724,-112,0,4.5544%,,,,,,,,,,,,,,,,,,,,,9601,11.3025%,1,0,28075,0,0,0,-112,0,0,0,,0,28187,0,0,28187,0,0,0,0,0,0,0,0,0,3122,0,0,0,,131436,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155345,64697,64697,10.3546%,12.3237%,11.6336%,1090648,9374974,10532949,-5493,0,4.3237%,,,,,,,,,,,,,,,,,,,,,1506026,11.6336%,1,0,1817845,727729,4961,0,-5493,0,0,0,,0,1090648,0,0,1090648,0,0,0,0,0,0,0,0,0,64697,0,732690,0,,131650,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6013,367,367,11.1962%,20.7839%,19.5154%,5646,28931,50428,176,0,12.7839%,,,,,,,,,,,,,,,,,,,,,3001,19.5154%,1,0,5822,0,0,0,176,0,0,0,,0,5646,0,0,5646,0,0,0,0,0,0,0,0,0,367,0,0,0,,131717,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9821,619,619,12.8405%,19.9837%,18.7242%,9202,49145,71664,98,0,11.9837%,,,,,,,,,,,,,,,,,,,,,1000,18.7242%,1,0,9300,0,0,0,98,0,0,0,,0,9202,0,0,9202,0,0,0,0,0,0,0,0,0,619,0,0,0,,131940,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110354,9314,9508,10.7382%,14.0871%,12.8734%,100846,783367,939137,-3367,0,6.0871%,,,,,,,,,,,,,,,,,,,,,31200,12.8734%,1,0,104676,7197,0,0,69,0,-3436,0,,0,100846,0,0,100846,0,0,0,0,0,0,0,0,0,9508,0,7197,0,,132107,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900,781,781,10.7666%,12.6400%,11.3904%,7119,62500,66121,89,0,4.6400%,,,,,,,,,,,,,,,,,,,,,3620,11.3904%,1,0,7208,0,0,0,89,0,0,0,,0,7119,0,0,7119,0,0,0,0,0,0,0,0,0,781,0,0,0,,132152,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16448,766,766,13.4989%,26.8811%,25.6292%,15682,61188,116172,-73,0,18.8811%,,,,,,,,,,,,,,,,,,,,,1400,25.6292%,1,0,15609,0,0,0,-73,0,0,0,,0,15682,0,0,15682,0,0,0,0,0,0,0,0,0,766,0,0,0,,132451,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93855,5091,5091,9.1473%,11.7950%,11.1552%,88764,795719,970389,430,0,3.7950%,,,,,,,,,,,,,,,,,,,,,85375,11.1552%,1,0,99081,5694,1638,2555,508,0,-78,0,,0,88764,0,0,88764,0,409,0,409,409,0,0,0,0,5091,0,9887,0,,132554,2017-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4512,389,389,6.0746%,11.4135%,10.4295%,4123,39532,67873,0,0,3.4135%,,,,,,,,,,,,,,,,,,,,,0,10.4295%,1,0,4230,0,0,84,1,0,0,0,,0,4145,22,22,4123,0,0,0,0,22,0,0,0,0,389,0,105,0,,132778,2017-06-30
