RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47148,1418,1418,17.0910%,42.1167%,40.8501%,45730,111946,267567,663,0,34.1167%,,,,,,,,,,,,,,,,,,,,,1600,40.8501%,1,0,46393,0,0,0,663,0,0,0,,0,45730,0,0,45730,0,0,0,0,0,0,0,0,0,1418,0,0,0,,1669,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43105,3715,3839,9.3215%,13.8784%,12.6424%,39266,310590,421242,2363,0,5.8784%,,,,,,,,,,,,,,,,,,,,,3490,12.6424%,1,0,49773,8144,0,0,2363,0,0,0,,0,39266,0,0,39266,0,0,0,0,0,0,0,0,0,3839,0,8144,0,,1829,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17172,748,748,12.1585%,28.7768%,27.5233%,16424,59673,135082,196,0,20.7768%,,,,,,,,,,,,,,,,,,,,,14782,27.5233%,1,0,16718,98,0,0,196,0,0,0,,0,16424,0,0,16424,0,0,0,0,0,0,0,0,0,748,0,98,0,,1856,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23908,1908,1908,11.0149%,15.8139%,14.5519%,22000,151183,199730,434,0,7.8139%,,,,,,,,,,,,,,,,,,,,,4750,14.5519%,1,0,22884,0,0,270,434,0,0,0,,0,22180,180,180,22000,0,0,0,0,180,0,0,0,0,1908,0,450,0,,2040,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16681,762,762,11.4525%,20.3234%,19.3950%,15919,82078,139000,598,0,12.3234%,,,,,,,,,,,,,,,,,,,,,2356,19.3950%,1,0,16517,0,0,0,598,0,0,0,,0,15919,0,0,15919,0,0,0,0,0,0,0,0,0,762,0,0,0,,2161,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496939,29951,29951,12.8628%,15.2865%,14.3652%,466988,3250836,3630540,-10380,0,7.2865%,,,,,,,,,,,,,,,,,,,,,36375,14.3652%,1,0,456607,0,0,0,1220,-9942,-1659,0,,0,466988,0,0,466988,0,0,0,0,0,0,0,0,0,29951,0,0,0,,2376,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309,118,118,9.1891%,13.8051%,12.5606%,1191,9482,12961,-53,0,5.8051%,,,,,,,,,,,,,,,,,,,,,1150,12.5606%,1,0,1427,289,0,0,-53,0,0,0,,0,1191,0,0,1191,0,0,0,0,0,0,0,0,0,118,0,289,0,,2554,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88349,3802,3802,15.0859%,21.7877%,20.8501%,84547,405500,560436,256,0,13.7877%,,,,,,,,,,,,,,,,,,,,,5789,20.8501%,1,0,85470,0,667,0,256,0,0,0,,0,84547,0,0,84547,0,0,0,0,0,0,0,0,0,3802,0,667,0,,2732,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,537,537,12.0534%,17.4997%,16.2467%,6963,42858,57768,37,0,9.4997%,,,,,,,,,,,,,,,,,,,,,5920,16.2467%,1,0,7069,0,0,0,37,0,0,0,,0,6963,0,0,6963,0,0,0,0,0,0,0,0,0,537,0,0,0,,2750,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103794,3245,3245,9.5495%,18.9917%,18.3979%,100549,546524,1052928,-302,0,10.9917%,,,,,,,,,,,,,,,,,,,,,60516,18.3979%,1,0,105111,4630,234,0,-177,0,-127,0,,0,100549,0,0,100549,0,0,0,0,0,0,0,0,0,3245,0,4864,0,,3177,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25723,1576,1576,12.7997%,20.6718%,19.4053%,24147,124435,188653,1103,0,12.6718%,,,,,,,,,,,,,,,,,,,,,500,19.4053%,1,0,25250,0,0,0,1103,0,0,0,,0,24147,0,0,24147,0,0,0,0,0,0,0,0,0,1576,0,0,0,,3252,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4539,360,360,9.4417%,14.9462%,13.7607%,4179,30369,44261,105,0,6.9462%,,,,,,,,,,,,,,,,,,,,,1201,13.7607%,1,0,4284,0,0,0,105,0,0,0,,0,4179,0,0,4179,0,0,0,0,0,0,0,0,0,360,0,0,0,,3458,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35952,1721,1721,13.6751%,23.4646%,22.3414%,34231,153218,250316,447,0,15.4646%,,,,,,,,,,,,,,,,,,,,,21000,22.3414%,1,0,34678,0,0,0,447,0,0,0,,0,34231,0,0,34231,0,0,0,0,0,0,0,0,0,1721,0,0,0,,3720,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108980,8182,8196,13.5117%,16.7130%,15.4560%,100784,652069,745900,635,0,8.7130%,,,,,,,,,,,,,,,,,,,,,176278,15.4560%,1,0,110939,9303,104,63,635,0,0,0,,8,100826,42,42,100784,0,0,0,0,42,0,0,0,0,8196,0,9519,0,,3971,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22521,1856,1856,10.1062%,15.1782%,13.9274%,20665,148377,204479,194,0,7.1782%,,,,,,,,,,,,,,,,,,,,,7857,13.9274%,1,0,22642,1783,0,0,194,0,0,0,,0,20665,0,0,20665,0,0,0,0,0,0,0,0,0,1856,0,1783,0,,4156,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16370,743,743,13.5591%,27.6777%,26.4215%,15627,59145,115251,325,0,19.6777%,,,,,,,,,,,,,,,,,,,,,12600,26.4215%,1,0,16176,0,0,134,325,0,0,0,,0,15717,90,90,15627,0,0,0,0,90,0,0,0,0,743,0,224,0,,4231,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42678,3273,3273,11.9143%,16.3953%,15.1380%,39405,260306,330736,-55,0,8.3953%,,,,,,,,,,,,,,,,,,,,,16715,15.1380%,1,0,39350,0,0,0,-55,0,0,0,,0,39405,0,0,39405,0,0,0,0,0,0,0,0,0,3273,0,0,0,,4839,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181187,4971,4984,40.1581%,46.5454%,45.2651%,176203,389269,438773,3613,0,38.5454%,,,,,,,,,,,,,,,,,,,,,8628,45.2651%,1,0,179816,0,0,0,3613,0,0,0,,0,176203,0,0,176203,0,0,0,0,0,0,0,0,0,4984,0,0,0,,5069,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62544,4168,4168,12.6377%,17.0569%,15.9202%,58376,366678,461919,155,0,9.0569%,0,0,,,,,,,,,,,,,,,,,,,25042,15.9202%,1,0,59668,1042,0,0,250,0,0,0,,0,58376,0,0,58376,0,0,0,0,0,0,0,0,0,4168,0,1042,0,,5135,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113366,9832,9845,8.9794%,14.5023%,13.2429%,103521,781711,1152876,-3685,-5664,6.5023%,,,,,,,,,,,,,,,,,,,,,10253,13.2429%,1,0,99836,0,0,0,1979,0,-5664,0,,0,103521,0,0,103521,0,0,0,0,0,0,0,0,0,9845,0,0,0,,5210,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56797,4846,4846,9.4958%,14.6831%,13.4303%,51951,386818,547092,3268,0,6.6831%,,,,,,,,,,,,,,,,,,,,,6300,13.4303%,1,0,55219,0,0,0,3268,0,0,0,,0,51951,0,0,51951,0,0,0,0,0,0,0,0,0,4846,0,0,0,,5461,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32246,1584,1584,15.9558%,22.0016%,20.9208%,30662,146562,192168,2493,0,14.0016%,,,,,,,,,,,,,,,,,,,,,9352,20.9208%,1,0,34412,1089,168,0,2493,0,0,0,,0,30662,0,0,30662,0,0,0,0,0,0,0,0,0,1584,0,1257,0,,5751,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9275,783,783,9.7337%,14.8184%,13.5674%,8492,62591,87243,44,0,6.8184%,,,,,,,,,,,,,,,,,,,,,6069,13.5674%,1,0,8536,0,0,0,44,0,0,0,,0,8492,0,0,8492,0,0,0,0,0,0,0,0,0,783,0,0,0,,6039,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6270,337,337,9.8501%,21.3265%,20.1803%,5933,29400,60233,0,0,13.3265%,,,,,,,,,,,,,,,,,,,,,4700,20.1803%,1,0,5933,0,0,0,0,0,0,0,,0,5933,0,0,5933,0,0,0,0,0,0,0,0,0,337,0,0,0,,6141,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57393,5702,5702,9.5109%,12.6319%,11.3770%,51691,454348,543495,140,0,4.6319%,,,,,,,,,,,,,,,,,,,,,22600,11.3770%,1,0,52541,0,0,426,140,0,0,0,,0,51975,284,284,51691,0,0,0,0,284,0,0,0,0,5702,0,710,0,,6329,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59859,0,527,7.2459%,17.5575%,17.4029%,59332,340931,818837,1245,0,9.5575%,,,,,,,,,,,,,,,,,,,,,1052,17.4029%,1,0,60577,0,0,0,1245,0,0,0,,0,59332,0,0,59332,0,0,0,0,0,0,0,0,0,527,0,0,0,,7009,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19824,817,817,9.0732%,20.0560%,19.2295%,19007,98843,209485,1001,0,12.0560%,,,,,,,,,,,,,,,,,,,,,2425,19.2295%,1,0,20008,0,0,0,1001,0,0,0,,0,19007,0,0,19007,0,0,0,0,0,0,0,0,0,817,0,0,0,,7045,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30344,1789,1789,15.5625%,19.5804%,18.4260%,28555,154971,183486,73,0,11.5804%,,,,,,,,,,,,,,,,,,,,,0,18.4260%,1,0,32375,751,366,1578,16,0,57,0,,0,29607,1052,1052,28555,0,0,0,0,1052,0,0,0,0,1789,0,3747,0,,7072,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5296,254,254,11.0534%,21.8464%,20.7986%,5042,24242,45615,87,0,13.8464%,,,,,,,,,,,,,,,,,,,,,400,20.7986%,1,0,5129,0,0,0,87,0,0,0,,0,5042,0,0,5042,0,0,0,0,0,0,0,0,0,254,0,0,0,,7157,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7351,702,702,7.9491%,11.8400%,10.7093%,6649,62086,83645,309,0,3.8400%,,,,,,,,,,,,,,,,,,,,,5000,10.7093%,1,0,6958,0,0,0,309,0,0,0,,0,6649,0,0,6649,0,0,0,0,0,0,0,0,0,702,0,0,0,,7456,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610,555,555,12.5622%,19.5749%,18.3131%,8055,43985,64121,255,0,11.5749%,,,,,,,,,,,,,,,,,,,,,8260,18.3131%,1,0,8310,0,0,0,255,0,0,0,,0,8055,0,0,8055,0,0,0,0,0,0,0,0,0,555,0,0,0,,7634,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28657,1147,1147,12.8819%,19.1312%,18.3655%,27510,149792,213555,77,0,11.1312%,,,,,,,,,,,,,,,,,,,,,5250,18.3655%,1,0,27587,0,0,0,77,0,0,0,,0,27510,0,0,27510,0,0,0,0,0,0,0,0,0,1147,0,0,0,,8033,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20967,773,773,11.3106%,27.8861%,26.8580%,20194,75188,178541,1168,0,19.8861%,,,,,,,,,,,,,,,,,,,,,700,26.8580%,1,0,21362,0,0,0,1168,0,0,0,,0,20194,0,0,20194,0,0,0,0,0,0,0,0,0,773,0,0,0,,8462,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7363,422,422,10.6619%,21.7191%,20.4743%,6941,33901,65101,46,0,13.7191%,,,,,,,,,,,,,,,,,,,,,1300,20.4743%,1,0,6969,0,0,0,28,0,0,0,,0,6941,0,0,6941,0,0,0,0,0,0,0,0,0,422,0,0,0,,8631,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58277,3274,3274,11.9632%,14.9907%,14.1485%,55003,388754,459769,484,0,6.9907%,,,,,,,,,,,,,,,,,,,,,55160,14.1485%,1,0,82234,26747,0,0,484,0,0,0,,0,55003,0,0,55003,0,0,0,0,0,0,0,0,0,3274,0,26747,0,,9357,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14382,1000,1000,8.0348%,12.1642%,11.3184%,13382,118232,166551,-648,0,4.1642%,,,,,,,,,,,,,,,,,,,,,2100,11.3184%,1,0,12870,0,0,0,-97,0,0,-551,,0,13382,0,0,13382,0,0,0,0,0,0,0,0,0,1000,0,0,0,,9553,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347506,30257,30257,13.8850%,13.3307%,12.1700%,317249,2606807,2284832,-50515,0,5.3307%,,,,,,,,,,,,,,,,,,,,,132272,12.1700%,1,0,304933,0,0,0,1906,0,0,-52421,,0,355448,38199,38199,317249,0,0,0,0,38199,0,0,0,0,30257,0,38199,0,,9807,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18591,1153,1153,12.4106%,20.2505%,18.9946%,17438,91805,140509,455,0,12.2505%,,,,,,,,,,,,,,,,,,,,,3133,18.9946%,1,0,17893,0,0,0,455,0,0,0,,0,17438,0,0,17438,0,0,0,0,0,0,0,0,0,1153,0,0,0,,9955,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37583,3240,3240,9.2967%,14.5412%,13.2876%,34343,258459,369409,1349,0,6.5412%,,,,,,,,,,,,,,,,,,,,,32300,13.2876%,1,0,37509,0,0,1090,1349,0,0,0,,0,35070,727,727,34343,0,0,0,0,727,0,0,0,0,3240,0,1817,0,,10250,2016-06-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26727,1507,1507,9.5368%,18.1157%,17.0942%,25220,147535,264450,99,0,10.1157%,,,,,,,,,,,,,,,,,,,,,15391,17.0942%,1,0,27239,694,0,491,99,0,0,0,,0,25955,735,735,25220,0,0,0,0,735,0,0,0,0,1507,0,1185,0,,10849,2016-06-30
