RCFA2170,RCFA3128,RCFA3792,RCFA5310,RCFA5311,RCFA7204,RCFA7205,RCFA7206,RCFA8274,RCFAA223,RCFAA224,RCFAB530,RCFAB596,RCFAH015,RCFAH036,RCFAH311,RCFAH313,RCFAH314,RCFAJJ30,RCFAJJ31,RCFAJJ32,RCFAKW00,RCFAKW03,RCFAKX77,RCFAKX78,RCFAKX79,RCFAKX80,RCFAKX81,RCFAKX82,RCFAKX83,RCFALB58,RCFALB59,RCFALB60,RCFALB61,RCFAP742,RCFAP793,RCFAP839,RCFAP840,RCFAP841,RCFAP842,RCFAP843,RCFAP844,RCFAP846,RCFAP847,RCFAP848,RCFAP849,RCFAP850,RCFAP852,RCFAP857,RCFAP858,RCFAP859,RCFAP860,RCFAP861,RCFAP862,RCFAP863,RCFAP864,RCFAP865,RCFAP866,RCFAP867,RCFAP868,RCFAP870,RCFAP872,RCFAP875,RCFAQ258,RCFAS540,RCFW3792,RCFW5310,RCFW5311,RCFW7205,RCFW7206,RCFWA223,RCFWH312,RCFWP793,RCFWP851,RCFWP852,RCFWP853,RCFWP854,RCFWP855,RCFWP856,RCFWP857,RCFWP858,RCFWP859,RCFWP870,RCOA2170,RCOA3128,RCOA3792,RCOA5310,RCOA5311,RCOA7204,RCOA7205,RCOA7206,RCOA8274,RCOAA223,RCOAA224,RCOAB530,RCOAB596,RCOAH311,RCOAH313,RCOAH314,RCOAJJ29,RCOAJJ30,RCOAJJ31,RCOAJJ32,RCOAKW00,RCOAKX77,RCOAKX78,RCOAKX79,RCOAKX80,RCOAKX81,RCOAKX82,RCOAKX83,RCOALB58,RCOALB59,RCOALB60,RCOALB61,RCOALE74,RCOANC99,RCOAP742,RCOAP793,RCOAP838,RCOAP839,RCOAP840,RCOAP841,RCOAP842,RCOAP843,RCOAP844,RCOAP846,RCOAP847,RCOAP848,RCOAP849,RCOAP850,RCOAP852,RCOAP857,RCOAP858,RCOAP859,RCOAP860,RCOAP861,RCOAP862,RCOAP863,RCOAP864,RCOAP865,RCOAP866,RCOAP867,RCOAP868,RCOAP870,RCOAP872,RCOAP875,RCOAQ258,RCOAS540,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4276,320,320,9.67%,15.97%,14.77%,3956,26783,40898,55,0,,,,,,,,,,,,,,,,,,,,,,1201,14.77%,1,0,4011,0,0,0,55,0,0,0,,0,3956,0,0,3956,0,0,0,0,0,0,0,0,0,320,0,0,0,,3458,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34854,1701,1701,14.61%,23.89%,22.73%,33153,145875,226878,248,0,,,,,,,,,,,,,,,,,,,,,,21000,22.73%,1,0,33401,0,0,0,248,0,0,0,,0,33153,0,0,33153,0,0,0,0,0,0,0,0,0,1701,0,0,0,,3720,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106875,7626,7635,14.03%,17.63%,16.37%,99240,606201,707318,566,0,,,,,,,,,,,,,,,,,,,,,,176278,16.37%,1,0,109686,9539,141,77,566,0,0,0,,8,99355,115,115,99240,0,0,0,0,115,0,0,0,0,7635,0,9879,0,,3971,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22952,1968,1968,9.90%,14.58%,13.33%,20984,157442,212020,67,0,,,,,,,,,,,,,,,,,,,,,,7857,13.33%,1,0,22834,1783,0,0,67,0,0,0,,0,20984,0,0,20984,0,0,0,0,0,0,0,0,0,1968,0,1783,0,,4156,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16347,818,818,13.63%,24.87%,23.62%,15529,65733,113902,-306,0,,,,,,,,,,,,,,,,,,,,,,12600,23.62%,1,0,15223,0,0,0,-306,0,0,0,,0,15529,0,0,15529,0,0,0,0,0,0,0,0,0,818,0,0,0,,4231,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30163,2032,2032,11.40%,18.56%,17.31%,28131,162518,246777,625,0,,,,,,,,,,,,,,,,,,,,,,4712,17.31%,1,0,29425,0,0,669,625,0,0,0,,0,28131,0,0,28131,0,0,0,0,1,0,0,0,0,2032,0,669,0,,4437,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41426,3401,3401,11.15%,15.33%,14.08%,38025,270148,341005,-107,0,,,,,,,,,,,,,,,,,,,,,,16715,14.08%,1,0,37918,0,0,0,-107,0,0,0,,0,38025,0,0,38025,0,0,0,0,0,0,0,0,0,3401,0,0,0,,4839,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175101,4712,4912,42.41%,47.39%,46.06%,170189,369526,401313,3203,0,,,,,,,,,,,,,,,,,,,,,,8628,46.06%,1,0,173392,0,0,0,3203,0,0,0,,0,170189,0,0,170189,0,0,0,0,0,0,0,0,0,4912,0,0,0,,5069,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58647,4090,4090,12.46%,16.36%,15.22%,54557,358438,437719,35,0,,,,,,,,,,,,,,,,,,,,,,25042,15.22%,1,0,55656,1042,0,0,57,0,0,0,,0,54557,0,0,54557,0,0,0,0,0,0,0,0,0,4090,0,1042,0,,5135,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108567,9458,9467,8.95%,14.45%,13.19%,99100,751283,1107028,-3160,-5044,,,,,,,,,,,,,,,,,,,,,,10253,13.19%,1,0,95940,0,0,0,1884,0,-5044,0,,0,99100,0,0,99100,0,0,0,0,0,0,0,0,0,9467,0,0,0,,5210,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54607,4492,4492,9.79%,15.26%,14.00%,50115,357854,511701,625,0,,,,,,,,,,,,,,,,,,,,,,6300,14.00%,1,0,50740,0,0,0,625,0,0,0,,0,50115,0,0,50115,0,0,0,0,0,0,0,0,0,4492,0,0,0,,5461,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31617,1428,1428,16.01%,22.23%,21.23%,30189,142206,188610,1346,0,,,,,,,,,,,,,,,,,,,,,,9352,21.23%,1,0,32763,1089,139,0,1346,0,0,0,,0,30189,0,0,30189,0,0,0,0,0,0,0,0,0,1428,0,1228,0,,5751,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8756,771,771,9.04%,14.23%,12.97%,7985,61545,88282,11,0,,,,,,,,,,,,,,,,,,,,,,6069,12.97%,1,0,7996,0,0,0,11,0,0,0,,0,7985,0,0,7985,0,0,0,0,0,0,0,0,0,771,0,0,0,,6039,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6234,363,363,10.06%,21.53%,20.28%,5871,28955,58359,0,0,,,,,,,,,,,,,,,,,,,,,,4700,20.28%,1,0,5871,0,0,0,0,0,0,0,,0,5871,0,0,5871,0,0,0,0,0,0,0,0,0,363,0,0,0,,6141,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53297,5037,5037,9.47%,13.26%,12.01%,48260,401853,509371,134,0,,,,,,,,,,,,,,,,,,,,,,22600,12.01%,1,0,49006,0,0,245,134,0,0,0,,0,48627,367,367,48260,0,0,0,0,367,0,0,0,0,5037,0,612,0,,6329,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58881,0,315,9.62%,15.64%,15.55%,58566,376531,608601,879,0,,,,,,,,,,,,,,,,,,,,,,1052,15.55%,1,0,59445,0,0,0,879,0,0,0,,0,58566,0,0,58566,0,0,0,0,0,0,0,0,0,315,0,0,0,,7009,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20531,1268,1268,9.88%,20.24%,18.99%,19263,101417,194965,432,0,,,,,,,,,,,,,,,,,,,,,,2425,18.99%,1,0,19695,0,0,0,432,0,0,0,,0,19263,0,0,19263,0,0,0,0,0,0,0,0,0,1268,0,0,0,,7045,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29665,1629,1629,15.75%,19.80%,18.71%,28036,149846,177966,11,0,,,,,,,,,,,,,,,,,,,,,,0,18.71%,1,0,32222,751,261,1265,-18,0,29,0,,0,29934,1898,1898,28036,0,0,0,0,1898,0,0,0,0,1629,0,4175,0,,7072,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203,241,241,10.65%,21.06%,20.09%,4962,24704,46595,29,0,,,,,,,,,,,,,,,,,,,,,,400,20.09%,1,0,4991,0,0,0,29,0,0,0,,0,4962,0,0,4962,0,0,0,0,0,0,0,0,0,241,0,0,0,,7157,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7182,664,664,8.18%,12.90%,11.71%,6518,55674,79688,54,0,,,,,,,,,,,,,,,,,,,,,,5000,11.71%,1,0,6572,0,0,0,54,0,0,0,,0,6518,0,0,6518,0,0,0,0,0,0,0,0,0,664,0,0,0,,7456,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8091,510,510,12.67%,20.13%,18.86%,7581,40191,59828,115,0,,,,,,,,,,,,,,,,,,,,,,8260,18.86%,1,0,7696,0,0,0,115,0,0,0,,0,7581,0,0,7581,0,0,0,0,0,0,0,0,0,510,0,0,0,,7634,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26268,1081,1081,11.62%,18.20%,17.45%,25187,144313,216813,19,0,,,,,,,,,,,,,,,,,,,,,,5249,17.45%,1,0,25206,0,0,0,19,0,0,0,,0,25187,0,0,25187,0,0,0,0,0,0,0,0,0,1081,0,0,0,,8033,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19924,680,680,10.54%,26.81%,25.89%,19244,74318,182507,906,0,,,,,,,,,,,,,,,,,,,,,,700,25.89%,1,0,20150,0,0,0,906,0,0,0,,0,19244,0,0,19244,0,0,0,0,0,0,0,0,0,680,0,0,0,,8462,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7397,421,421,10.23%,21.96%,20.71%,6976,33681,68204,82,0,,,,,,,,,,,,,,,,,,,,,,1300,20.71%,1,0,7058,0,0,0,82,0,0,0,,0,6976,0,0,6976,0,0,0,0,0,0,0,0,0,421,0,0,0,,8631,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57451,3221,3221,11.70%,18.20%,17.18%,54230,315588,463513,299,0,,,,,,,,,,,,,,,,,,,,,,55160,17.18%,1,0,81311,26747,35,0,299,0,0,0,,0,54230,0,0,54230,0,0,0,0,0,0,0,0,0,3221,0,26782,0,,9357,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13831,1001,1001,7.53%,11.68%,10.83%,12830,118426,170307,-747,0,,,,,,,,,,,,,,,,,,,,,,2100,10.83%,1,0,12207,0,0,0,-180,0,0,-567,,0,12830,0,0,12830,0,0,0,0,0,0,0,0,0,1001,0,0,0,,9553,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326183,30725,30725,13.52%,13.49%,12.22%,295458,2417899,2184607,-53557,0,,,,,,,,,,,,,,,,,,,,,,132272,12.22%,1,0,281773,0,0,0,975,0,0,-54533,,0,335331,39873,39873,295458,0,0,0,0,39873,0,0,0,0,30725,0,39873,0,,9807,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17684,995,995,13.12%,22.35%,21.09%,16689,79124,127172,177,0,,,,,,,,,,,,,,,,,,,,,,3133,21.09%,1,0,16866,0,0,0,177,0,0,0,,0,16689,0,0,16689,0,0,0,0,0,0,0,0,0,995,0,0,0,,9955,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34818,3150,3150,8.90%,13.96%,12.70%,31668,249421,355835,669,0,,,,,,,,,,,,,,,,,,,,,,32300,12.70%,1,0,35578,0,0,1296,669,0,0,0,,0,33613,1945,1945,31668,0,0,0,0,1945,0,0,0,0,3150,0,3241,0,,10250,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26569,1493,1493,10.03%,18.15%,17.13%,25076,146407,250047,-350,0,,,,,,,,,,,,,,,,,,,,,,15391,17.13%,1,0,26646,694,0,491,-350,0,0,0,,0,25811,735,735,25076,0,0,0,0,735,0,0,0,0,1493,0,1185,0,,10849,2015-09-30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21134,1873,1873,9.42%,14.14%,12.89%,19261,149481,204478,167,0,,,,,,,,,,,,,,,,,,,,,,10000,12.89%,1,0,19878,450,0,0,167,0,0,0,,0,19261,0,0,19261,0,0,0,0,0,0,0,0,0,1873,0,450,0,,11145,2015-09-30
