"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	TEXT3549	TEXT3550	TEXT3551	
1351																0	0	0	1309	47	138	91	0	0	0	0	1171	0	0	0	Computer Software			
1454																0	1096	0	8950	548	1423	0	0	0	0	0	2333	4098	0	0				
1557																0	136	0	861	41	81	0	0	0	0	0	644	0	0	0	0	0	0	
1632																0	1187	2823	10436	0	453	211	128	0	0	0	5327	646	0	0	Misc Assets CRA Investment	Local GRS Receipts Taxes		
1669																37	426	663	8891	105	145	0	0	0	0	0	1757	5900	0	0				
1829																0	2065	814	9187	0	4155	1860	0	0	0	0	2153	0	0	0	Due from Holding Company			
1856																0	4620	0	5983	199	200	0	0	0	0	0	1163	0	0	0				
2040																0	1194	222	5094	424	507	58	0	0	0	0	1053	2118	0	0	Computer Software			
2161																0	259	99	3415	127	2347	2220	0	0	0	240	470	0	0	0	Cash Surrender Value-Life Ins			
2376																0	11754	7873	50165	320	1040	0	0	0	0	0	4389	25109	0	0				
2451																0	736	0	1365	73	165	0	0	0	0	0	464	0	0	0				
2554																0	0	0	116	3	17	8	0	0	0	0	99	0	0	0	software			
2732																0	181	793	4509	67	228	89	21	50	0	0	3032	275	0	0	Leashelod Purch	Safe Dep Box Receivable	Executive Benefits	
2750																0	477	0	2205	160	175	0	0	0	0	0	898	655	0	0				
2938																0	1146	2012	8373	0	461	0	0	0	0	0	4754	0	0	0				
3252																0	302	0	3035	314	930	0	0	0	0	0	1803	0	0	0				
3458																0	177	0	421	0	24	0	0	0	0	0	220	0	0	0				
3720																0	565	822	4870	302	383	0	0	0	0	0	1251	1849	0	0				
3953																39	979	0	3217	109	148	0	0	0	0	0	1453	637	0	0				
4138																0	940	0	2658	0	478	0	0	0	0	0	1240	0	0	0				
4156																0	1660	13	7329	18	18	0	0	0	0	0	2736	2902	0	0				
4231																0	0	466	2087	0	239	0	0	0	0	0	1382	0	0	0				
4437																0	886	770	4234	277	1191	757	0	0	0	0	1387	0	0	0	Due from Parent Company			
4839																0	1595	0	3314	130	139	0	0	0	0	0	1580	0	0	0				
5005																0	3256	0	14037	0	2281	457	0	0	0	0	1613	6887	0	0	PRESENT VALUE OF SERP			
5069																0	0	387	3089	530	1130	565	0	0	0	0	1572	0	0	0	Accts Receivable			
5135																108	934	753	8845	156	520	0	0	0	0	0	4306	2332	0	0				
5210																0	10352	3682	42888	1320	1673	0	0	0	0	0	5077	22104	0	0				
5331																0	3686	0	7807	1904	3221	1253	0	0	0	0	650	250	0	0	accrued interest on securities purchased			
5461																0	0	0	6881	505	3997	1635	1724	0	0	0	2279	605	0	0	QZAB	FHLB STOCK		
5751																0	265	22	3588	71	106	0	0	0	0	0	1055	2140	0	0				
6039																0	424	71	2239	139	531	370	0	0	0	0	862	351	0	0	DUE FROM USDA			
6057																0	186	0	487	54	77	0	0	0	0	0	224	0	0	0				
6141																0	150	60	586	79	79	0	0	0	0	0	297	0	0	0				
6329																260	892	1132	10773	1139	2005	0	0	0	0	0	3049	3695	0	0				
6972																0	718	0	15247	0	1431	0	0	0	0	0	6527	6571	0	0				
7009																0	0	187	7858	0	5358	5090	0	0	0	0	2313	0	0	0	Receivables			
7045																0	0	65	1318	0	286	0	0	0	0	0	967	0	0	0				
7157																0	23	19	410	0	32	0	0	0	0	0	336	0	0	0				
7456																0	201	0	728	0	83	66	0	0	0	0	444	0	0	0	prepaid health ins			
7634																0	738	111	1569	107	174	0	0	0	0	0	546	0	0	0				
8033																0	1102	138	2668	0	0	0	0	0	0	0	761	667	0	0				
8462																0	21	0	776	0	4	0	0	0	0	0	751	0	0	0				
8631																0	0	100	2221	74	195	0	0	0	0	0	272	1654	0	0				
9357																0	1384	0	46662	0	43796	12387	0	0	0	0	1482	0	0	0	Customer ATMs			
9553																0	709	0	2825	126	174	0	0	0	0	0	1084	858	0	0				
9807																0	23437	0	75358	0	3638	3200	0	0	0	0	15539	32744	0	0	Accrued interest receivable on interest rate swap transactions			
9955																0	438	0	1695	0	425	172	192	0	0	0	832	0	0	0	KWMI - Accounts Receivable	Federated - Sweeps		
10157																0	593	83	1298	76	89	0	0	0	0	0	533	0	0	0				
10250																0	1111	0	4320	387	861	415	0	0	0	0	2123	225	0	0	Computer Software			
10849																0	2432	674	7287	159	255	91	0	0	0	0	2513	1413	0	0	Interest Rate Swap Asset			
10858																0	1421	0	6410	769	1376	0	0	0	0	0	3613	0	0	0				
11145																0	1017	377	2329	93	192	0	0	0	0	0	713	30	0	0				
11640																0	1560	1259	11690	265	304	0	0	0	0	0	3620	4947	0	0				
11837																0	600	103	1508	50	76	0	0	0	0	0	729	0	0	0				
12030																0	1005	1071	6423	81	3614	0	0	0	0	0	215	518	0	0				
12058																0	459	0	1525	88	89	0	0	0	0	0	977	0	0	0				
12142																0	837	435	2870	152	492	119	144	0	0	0	1106	0	0	0	Deferred Loan Orig Cost	Unposted Debits		
12245																0	395	148	1338	97	98	0	0	0	0	0	697	0	0	0				
12311	0	150754	0	2014578	49618	585817	0	0	0	0	0	153507	1124500	0	0		150754																	
12647																0	180	0	835	67	67	0	0	0	0	0	588	0	0	0				
12656																0	29	0	158	27	27	0	0	0	0	0	102	0	0	0				
12937																0	749	0	1876	214	319	0	0	0	0	0	808	0	0	0				
12946																0	2116	0	15413	368	401	0	0	0	0	0	3947	8949	0	0				
12955																0	725	0	1715	0	80	0	0	0	0	0	910	0	0	0				
13037																0	212	1797	4087	0	1047	0	0	0	0	0	882	149	0	0				
13103																0	11938	0	26175	0	7390	4955	0	0	0	0	4667	2180	0	0	Dealer Reserve			
13251																0	141	0	735	0	0	0	0	0	0	0	342	252	0	0				
13457																0	3	0	1581	0	10	0	0	0	0	0	345	1223	0	0				
14052																0	247	156	739	51	66	0	0	0	0	0	270	0	0	0				
14155																22	463	0	3466	74	120	0	0	0	0	0	1466	1417	0	0				
14258																0	4022	0	9714	441	1574	0	919	0	0	0	4118	0	0	0		Fine Art		
14409	0	199953	0	818335	0	150530	57696	0	0	0	0	169093	298759	22062	0		199953														Qualified Pension			
14454																0	95	0	285	0	14	0	0	0	0	0	176	0	0	0				
14650																0	107	117	1544	0	39	0	0	0	0	0	194	1087	0	0				
14753																0	9	0	560	8	12	4	0	0	0	0	539	0	0	0	COINS			
14865																0	560	813	4680	292	520	150	0	0	0	0	1724	1063	0	0	Software Costs			
15536																12	40132	7571	82034	5316	6899	0	0	0	0	0	22800	4632	0	0				
16337																0	2380	1226	15515	484	689	186	0	0	0	0	3107	8113	0	0	Gross amount of debit items that cannot be posted to individual deposit accounts			
16458																0	708	47	2523	0	285	133	0	0	0	0	1483	0	0	0	IPS Deposit			
16551																0	1722	831	4262	0	274	132	0	0	0	0	1105	330	0	0	Software			
16748																0	344	174	2466	0	269	244	0	0	0	0	273	1406	0	0	Prepaid Dealer Reserve			
16944																0	0	0	249	38	38	0	0	0	0	0	211	0	0	0				
16953																0	0	0	301	18	18	0	0	0	0	0	283	0	0	0				
17110																0	219	0	4453	0	3792	2888	0	0	0	0	442	0	0	0	Advisory/trustee fees receivable			
17147																73	4483	1514	33291	957	1767	0	0	0	0	0	5709	19818	0	0				
17259																0	382	0	2121	93	94	0	0	0	0	0	547	1098	0	0				
17464																6	6991	3347	57735	2562	6318	0	0	0	0	0	9041	32038	0	0				
17839																0	580	607	3952	0	392	168	0	0	0	0	2373	0	0	0	cra investment			
17950																0	962	110	3688	107	131	0	0	0	0	0	2111	374	0	0				
18050																0	575	1066	3901	315	609	0	0	0	0	0	1651	0	0	0				
18078																0	9797	1735	36403	0	5598	1986	0	0	0	0	5589	13684	0	0	Accts Rec-Investment Management Fees			
18135																0	1424	0	6454	210	383	0	0	0	0	0	1358	3289	0	0				
18377																0	109	9	235	36	36	0	0	0	0	0	81	0	0	0				
18827																0	426	215	1824	0	262	0	0	0	0	0	921	0	0	0				
18836																0	653	543	4827	350	443	0	0	0	0	0	784	2404	0	0				
18854																0	284	0	862	78	233	0	0	0	0	0	345	0	0	0				
18957																0	422	2	1994	93	95	0	0	0	0	0	548	927	0	0				
19356																0	0	0	851	37	37	0	0	0	0	0	493	321	0	0				
19730																0	18195	5958	76318	2275	4040	0	0	0	0	0	10894	37231	0	0				
19936																0	1335	668	6475	333	729	391	0	0	0	0	1933	1810	0	0	Guildford Capital			
19972																0	188	137	2577	0	120	0	0	0	0	0	201	1931	0	0				
20053																0	498	37	1074	55	55	0	0	0	0	0	484	0	0	0				
20147																0	476	0	1111	98	303	0	0	0	0	0	332	0	0	0				
20259																0	350	0	1457	0	318	0	82	0	0	0	789	0	0	0		Fine Arts		
20370																0	363	1193	7338	0	1381	663	0	0	0	0	894	3507	0	0	SBA Servicing Asset			
20512																0	816	262	1886	0	341	0	0	0	0	0	467	0	0	0				
20633																0	804	962	3348	230	358	0	0	0	0	0	1224	0	0	0				
20839																0	748	639	3148	0	491	139	236	0	0	0	1270	0	0	0	Non-post debit - deposits	Investment in State of Georgia Fund		
20857																0	528	0	2181	325	325	0	0	0	0	0	1038	290	0	0				
20866																0	830	539	6995	0	1025	0	0	0	0	0	880	3721	0	0				
21256																0	79	0	890	4	4	0	0	0	0	0	44	763	0	0				
21359																0	114	0	482	30	31	0	0	0	0	0	261	76	0	0				
21630																0	493	0	919	15	15	0	0	0	0	0	411	0	0	0				
21658																0	442	0	3646	97	125	0	0	0	0	0	1048	2031	0	0				
22048																0	445	2454	9921	0	1855	1175	0	0	0	0	1759	3408	0	0	Note Rec ZM Irrevocable Trut			
22235																0	1247	993	5411	229	862	404	0	0	0	0	2309	0	0	0	Non-post debits - deposits			
22356																0	828	0	7606	115	721	580	0	0	0	0	3069	2988	0	0	Loan Suspense			
22459																7	573	332	1827	299	329	0	0	0	0	0	593	0	0	0				
22543																0	170	0	688	69	97	0	0	0	0	0	421	0	0	0				
22552																0	416	0	1138	30	100	0	0	0	0	0	622	0	0	0				
22730																0	361	0	1220	109	212	87	0	0	0	0	647	0	0	0	Secondary Market Clearing Acct.			
22936																0	1524	982	6127	358	370	0	0	0	0	0	2957	294	0	0				
22954																0	692	358	2522	96	96	0	0	0	0	0	778	598	0	0				
23036																0	0	2950	14046	0	222	139	0	0	0	0	10189	685	0	0	RESERVE FOR TAXES - LOCAL GROSS RECEIPTS			
23045																0	212	0	437	0	0	0	0	0	0	0	225	0	0	0				
23241																0	24362	17394	115264	0	21137	12758	0	0	0	0	14184	38187	0	0	Equipment leased to others			
23456																6	448	0	1550	105	111	0	0	0	0	0	991	0	0	0				
23504																0	716	1711	7115	981	1743	0	0	0	0	0	2945	0	0	0				
23540																0	625	0	2085	152	203	0	0	0	0	0	1257	0	0	0				
23643																175	214	768	3966	179	1126	0	0	0	0	0	1858	0	0	0				
23755																0	561	0	1543	234	377	142	0	0	0	0	605	0	0	0	Arrogated Investment Interest Receivable			
23812																0	5434	5207	15792	1002	2817	851	0	0	0	0	2334	0	0	0	Accounts Receivable			
24006																0	1055	181	9318	2153	2467	0	0	0	0	0	5615	0	0	0				
24266																0	38793	10555	75119	3994	6866	0	0	0	0	0	13871	5034	0	0				
24453																0	673	0	3008	55	306	225	0	0	0	0	2029	0	0	0	MEMBERSHIPS			
24659																0	0	0	368	0	16	0	0	0	0	0	352	0	0	0				
24668																152	247	0	1710	162	476	0	0	0	0	0	987	0	0	0				
24855																0	19	0	232	14	14	0	0	0	0	0	79	120	0	0				
24949																0	2168	1515	10455	272	626	0	0	0	0	0	3927	2219	0	0				
25357																0	2476	0	3988	192	652	286	47	127	0	0	860	0	0	0	Investments	Lease Purch - Suspense - EOB	Non-Post DDA	
25647																0	0	0	1322	0	733	701	0	0	0	0	589	0	0	0	Accounts Receivable, net of reserves			
25852																0	1729	0	5197	310	700	318	0	0	0	0	2768	0	0	0	Income Tax Rec			
26149																0	0	7	486	16	40	0	0	0	0	0	439	0	0	0				
26242																0	1845	680	15425	472	576	0	0	0	0	0	2240	10084	0	0				
26457																0	0	1	218	0	0	0	0	0	0	0	217	0	0	0				
26765																0	275	0	1244	91	555	48	400	0	0	0	414	0	0	0	Prepaid federal income tax	Prepaid pension costs		
26859																0	926	1147	5409	0	1483	691	0	0	0	0	1853	0	0	0	1031 exchange property			
26916																0	6414	259	8778	387	478	0	0	0	0	0	1627	0	0	0				
27548																0	4114	0	14140	574	729	115	0	0	0	0	2209	7088	0	0	Unposted DDA			
27614																0	1432	58	8607	209	624	0	0	0	0	0	1905	4588	0	0				
27838																0	1470	0	3307	80	139	0	0	0	0	0	1698	0	0	0				
27847																0	1112	0	6335	257	1017	0	0	0	0	0	2532	1674	0	0				
28013																0	7181	6419	61376	0	2180	1425	0	0	0	0	5338	40258	0	0	accounts receivable - general			
28152																0	337	0	1530	0	26	0	0	0	0	0	315	852	0	0				
28255																0	384	0	1509	155	448	0	0	0	0	0	677	0	0	0				
28349																0	322	0	1552	147	384	0	0	0	0	0	846	0	0	0				
28406																0	3892	0	39481	0	2598	2000	0	0	0	0	8192	24799	0	0	Boston Community Loan Fund			
28572																0	1078	0	2569	51	85	0	27	0	0	0	219	1187	0	0		OH Franchise Tax		
28732																0	161	433	2771	107	171	0	0	0	0	0	657	1349	0	0				
29104																0	7902	8519	51223	569	7244	5972	0	0	0	0	5012	22546	0	0	Principal Receivable			
29252																67	1187	0	4304	91	301	131	0	0	0	0	626	2190	0	0	negative tax liability			
29636																0	3844	1632	28814	421	869	0	0	0	0	0	5443	17026	0	0				
29850																9	0	33	1710	61	73	0	0	0	0	0	367	1237	0	0				
29944																0	795	0	2571	117	725	333	0	0	0	0	1051	0	0	0	MORTGAGE SERVCING ADVANCES			
29953																0	764	0	1685	62	189	59	0	0	0	0	705	27	0	0	Prop Improvement Tax Recievable			
30052																0	56	0	183	25	43	16	2	0	0	0	84	0	0	0	Fees receivable	Accounts receivable		
30155																0	1260	412	5666	211	552	0	0	0	0	0	1541	1901	341	0				
30258																0	1537	14	8798	0	908	456	0	0	0	0	2632	3707	0	0	Freddie Mac Prepaid Funds			
30418																0	0	4788	9596	496	803	307	0	0	0	0	4005	0	0	0	Intercompany tax receivable			
30502																0	3671	1904	9871	901	1137	0	0	0	0	0	3159	0	0	0				
30650																0	530	498	2370	106	225	0	0	0	0	0	1117	0	0	0				
30810																0	29339	22731	1735134	0	1241949	540200	0	0	0	331604	109511	0	0	517004	Other amounts due from securitization			
30856																0	1043	0	3730	0	1048	440	0	0	0	0	1232	407	0	0	Unposted Debits			
31134																0	406	198	2523	225	283	0	0	0	0	0	642	994	0	0				
31255																0	497	498	9493	0	1168	0	0	0	0	0	1204	6126	0	0				
31657																28	0	0	680	0	28	0	0	0	0	0	652	0	0	0				
31826																0	751	537	4710	0	2193	2025	0	0	0	0	1229	0	0	0	DDA Non Post Debits			
31835																0	876	731	9255	0	1259	929	0	0	0	0	1266	5123	0	0	Repossessed Assets / Fish Processing Stock			
32159																0	636	0	2871	150	1354	264	867	0	0	0	881	0	0	0	SERVICING ASSET LOAN SALES	INCOME TAX REFUND DUE		
32234																0	82	0	693	32	32	0	0	0	0	0	579	0	0	0				
32766																0	24	21	441	0	37	0	0	0	0	0	359	0	0	0				
33147																0	1205	93	4040	224	763	197	231	0	0	0	1979	0	0	0	Data Processing, net of accum. depr.	Unposted Deposit Debits		
33259																0	1164	177	6752	465	576	0	0	0	0	0	4835	0	0	0				
33268																6	0	0	1004	113	122	0	0	0	0	0	649	233	0	0				
33549																14	10	57	457	43	57	0	0	0	0	0	229	104	0	0				
33727																0	1074	2496	14407	862	2739	1618	0	0	0	0	1383	6715	0	0	Prepaid Pension Costs			
33754																0	0	0	206	17	17	0	0	0	0	0	189	0	0	0				
33772																0	21639	4895	96197	788	2362	619	0	0	0	159	12301	54841	0	0	Software			
33839																0	132	0	413	22	22	0	0	0	0	0	259	0	0	0				
33857																0	734	0	1699	0	291	0	0	0	0	0	674	0	0	0				
34153																0	4593	0	9505	381	1320	0	0	0	0	0	3415	177	0	0				
34359																0	313	101	1452	66	66	0	0	0	0	0	234	738	0	0				
34425																0	1998	0	4724	0	1299	292	0	0	0	0	1427	0	0	0	Investment in Bankers Investment Group			
34434																0	461	503	2538	379	455	0	0	0	0	0	1119	0	0	0				
34452																0	57	0	1204	139	166	0	0	0	0	0	403	578	0	0				
34537																0	14673	3080	46360	3431	17422	8567	0	0	0	0	10626	559	0	0	Receivable-loan proceeds			
34555																0	1453	437	7697	156	236	68	0	0	0	0	1446	4125	10	0	Computer Software Less Depreciation			
34742																0	2572	986	11367	337	743	0	0	0	0	0	2256	4810	0	0				
34836																0	0	62	622	49	76	19	0	0	0	0	244	240	0	0	Interest recieved-Fed Agency			
34863																0	0	0	275	28	66	29	0	0	0	0	209	0	0	0	Unposted Debits in Demand Accounts			
35057																146	1007	0	3152	90	460	136	0	0	0	0	753	932	0	0	Income Tax Receivable			
35244																0	3470	1844	15686	554	935	300	0	0	0	0	2223	7214	0	0	Subsidiary Receivables			
35301	0	32702	0	3567591	0	3037815	1032804	0	0	0	0	497074	0	0	0		32702														Accrued fee income receivable			
35570																0	33524	28421	173137	224	224	0	0	0	0	0	23872	87096	0	0				
35646																0	111	38	1043	0	102	0	0	0	0	0	271	521	0	0				
35842																0	288	0	1866	52	52	0	0	0	0	0	722	804	0	0				
35936																0	0	0	168	0	0	0	0	0	0	0	168	0	0	0				
36054																0	6073	2395	29784	1105	2311	0	0	0	0	0	5613	13392	0	0				
36344																0	2191	8	11925	246	313	0	0	0	0	0	2519	6894	0	0				
36456																0	165	0	1877	156	277	121	0	0	0	0	1336	99	0	0	DDA Suspense			
36858																0	879	0	2492	0	702	225	0	0	0	0	911	0	0	0	Accounts Receivable			
36933																0	929	240	2953	281	317	0	0	0	0	0	1097	370	0	0				
37051																0	280	45	1164	34	36	0	0	0	0	0	361	442	0	0				
37341																0	19	0	878	22	29	2	5	0	0	0	191	639	0	0	OTHER ASSETS	UNRALIZED LOSS/GAINS		
37350																20	480	0	1100	25	59	14	0	0	0	0	561	0	0	0	FMS UNPOSTED			
37378																0	174	367	2409	55	346	0	0	0	0	0	1076	446	0	0				
37435																80	1554	421	10114	483	3859	843	463	125	0	0	4280	0	933	0	State Tax Cr	DDA Unposted	IPCD Contra	
37640																0	10621	1620	42729	1163	3077	1757	0	0	0	0	7357	20054	0	0	Accounts Receivable			
37659																22	0	0	804	19	69	0	0	0	0	0	442	293	0	0				
37743																0	276	34	732	32	38	0	0	0	0	0	384	0	0	0				
37949																0	962	0	7473	82	314	0	0	0	0	0	1613	4584	0	0				
38526																0	581	763	6419	0	1387	597	0	0	0	0	738	2950	0	0	AIR-Other U.S. Gov't Agencies			
38535																0	1388	0	14265	111	1035	0	0	0	0	0	2291	9551	0	0				
38740																0	2032	477	5749	219	284	0	0	0	0	0	850	2106	0	0				
39327																0	0	137	6463	164	329	163	0	0	0	0	1420	4577	0	0	Computer software capitalized			
39420																1072	3361	3161	29270	1390	3657	0	0	0	0	0	4169	14922	0	0				
39475																0	7514	3477	41605	1199	2445	0	0	0	0	0	8275	19894	0	0				
39756																0	2566	0	6971	0	1128	0	0	0	0	0	2148	1129	0	0				
39934																0	835	733	6403	0	686	0	0	0	0	0	620	3529	0	0				
40033																0	414	0	4545	15	15	0	0	0	0	0	671	3445	0	0				
40305	0	5947	3593	90763	0	62191	24069	0	0	0	0	18866	166	0	0		5947														Taxes Receivable			
40350																0	235	0	669	0	30	0	0	0	0	0	404	0	0	0				
40707																0	1026	342	5011	0	830	335	0	0	0	0	787	2026	0	0	Keene Lease Asset			
40855																0	421	0	1034	59	59	0	0	0	0	0	554	0	0	0				
41245																0	45	83	1030	0	24	0	0	0	0	0	177	701	0	0				
41553																0	99	0	1251	0	34	0	0	0	0	0	1118	0	0	0				
41629																0	851	264	2911	318	1052	0	0	0	0	0	744	0	0	0				
41647																0	6591	2332	18966	190	486	132	0	0	0	0	6659	2898	0	0	Deposit suspense items			
41759																0	66	0	428	17	17	0	0	0	0	0	345	0	0	0				
41825																0	0	225	1189	129	132	0	0	0	0	0	832	0	0	0				
41937																0	232	0	769	48	102	54	0	0	0	0	435	0	0	0	ACCRUED INTEREST U.S. GOVERNMENT AGENCIES			
41955																0	224	0	796	0	127	0	0	0	0	0	409	36	0	0				
42037																0	59	17	1014	0	0	0	0	0	0	0	657	281	0	0				
42055																48	360	0	2681	72	215	95	0	0	0	0	1128	978	0	0	SOFTWARE			
42354																0	221	0	2580	0	22	0	0	0	0	0	688	1649	0	0				
42420																0	29630	20515	238851	7932	14339	0	0	0	0	0	30872	143495	0	0				
42448																15	1992	883	8694	372	508	0	0	0	0	0	5311	0	0	0				
42457																0	2	0	607	64	79	0	0	0	0	0	455	71	0	0				
43052																0	1432	40	4699	0	214	135	0	0	0	0	609	2404	0	0	Income Tax Receivable			
43155																0	1036	1286	7027	0	1576	1086	0	0	0	0	1824	1305	0	0	Security Deposit-Outsource			
43173	0	108067	4728	246339	0	68388	49158	0	0	0	0	53088	12068	0	0		108067														Acceptances imports			
43351																0	0	0	44	0	38	0	0	0	0	0	6	0	0	0				
43454																0	25	7	230	26	26	0	0	0	0	0	172	0	0	0				
43511																0	3863	1122	19075	436	1474	0	0	0	0	0	2270	10346	0	0				
43641																28	584	0	987	64	108	0	0	0	0	0	295	0	0	0				
43744																0	661	55	1741	76	91	0	0	0	0	0	934	0	0	0				
43856																0	383	36	1234	29	30	0	0	0	0	0	223	562	0	0				
43959																0	52	179	900	113	113	0	0	0	0	0	556	0	0	0				
44040																0	1255	1696	10636	94	122	0	0	0	0	0	2384	5179	0	0				
44134	0	3483	6930	39329	778	14627	639	7928	0	0	0	14144	145	0	0		0														Gen AR	Customer Acceptance		
44433																0	2425	1193	7858	529	2089	0	0	0	0	0	2151	0	0	0				
44602																0	14275	25120	201057	0	123436	36624	0	0	0	0	18126	20100	0	0	Accounts Receivable			
44741																0	425	504	3752	751	1109	0	0	0	0	0	1714	0	0	0				
44750																0	786	924	3309	0	251	0	0	0	0	0	1348	0	0	0				
44929																0	447	0	1081	216	216	0	0	0	0	0	418	0	0	0				
45038																0	219	198	1491	0	33	0	0	0	0	0	1041	0	0	0				
45047																0	745	0	3616	63	103	0	0	0	0	0	654	2114	0	0				
45056																7	98	0	842	113	120	0	0	0	0	0	624	0	0	0				
45430																0	605	526	4497	98	166	65	0	0	0	0	434	2766	0	0	Late Fees Receivable			
45458																0	34	33	180	25	37	12	0	0	0	0	76	0	0	0	Gold Coin			
45551																0	3348	0	17089	443	603	0	0	0	0	0	4882	8256	0	0				
45560																0	4070	0	25910	5006	7327	0	0	0	0	0	2763	11750	0	0				
45627																0	53625	23900	220620	4044	13177	0	0	0	0	0	26910	103008	0	0				
45775																0	443	415	4651	0	2956	2732	0	0	0	0	837	0	0	0	BOLI			
46053																0	1345	0	4056	159	164	0	0	0	0	0	1208	1339	0	0				
46941																0	496	9	1269	57	57	0	0	0	0	0	707	0	0	0				
47153																0	2	0	375	0	0	0	0	0	0	0	359	14	0	0				
47247																0	777	250	3093	0	646	265	0	0	0	0	1301	119	0	0	Software License			
47256																0	215	121	518	15	30	0	0	0	0	0	152	0	0	0				
47452																0	36	21	322	28	37	0	0	0	0	0	228	0	0	0				
47500																0	1778	388	3879	154	300	0	0	0	0	0	1371	42	0	0				
48057																0	285	0	2794	175	204	0	0	0	0	0	936	1369	0	0				
48150																0	116	0	360	34	34	0	0	0	0	0	210	0	0	0				
48374																0	3773	0	21903	623	2141	0	0	0	0	0	5543	10446	0	0				
48440																0	165	212	2455	0	3	0	0	0	0	0	312	1763	0	0				
48552																0	417	0	2998	54	65	0	0	0	0	0	711	1805	0	0				
48730																0	1306	1359	6300	9	1549	1540	0	0	0	0	1959	127	0	0	account Receivable			
49054																0	1012	0	2499	0	391	300	0	0	0	0	1096	0	0	0	Discount on Issued CDs			
49148																0	403	0	2700	84	84	0	0	0	0	0	637	1576	0	0				
49241																0	1312	800	12213	335	523	0	0	0	0	0	3095	6483	0	0				
49344																0	2374	0	5178	177	555	259	0	0	0	0	497	1752	0	0	Rabi Trust			
49643																0	451	4	710	12	22	10	0	0	0	0	233	0	0	0	accounts receivable			
49652																0	429	212	1852	32	128	96	0	0	0	0	1083	0	0	0	Accrued Income Tax Asset			
49821																0	3059	4002	30796	0	356	0	0	0	0	0	3735	19644	0	0				
49858																0	178	20	717	153	154	0	0	0	0	0	365	0	0	0				
49951																0	0	0	2205	0	190	0	0	0	0	0	1895	120	0	0				
50144																0	0	263	2826	47	72	0	0	0	0	0	425	2066	0	0				
50461																0	0	885	1354	0	41	0	0	0	0	0	428	0	0	0				
50546																0	356	0	884	0	88	48	0	0	0	0	440	0	0	0	Prepaid Service Contracts			
50854																0	0	0	433	92	92	0	0	0	0	0	341	0	0	0				
50957																0	633	0	1334	67	151	57	27	0	0	0	550	0	0	0	other bank owned assets	computer software		
