"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
7157											23					0	0	0	0	
7456											201					0	0	0	0	
7634											738					0	0	0	0	
8033											1102					15876	0	0	0	
8462											21					0	0	0	0	
8631											0					0	0	0	0	
9357											1384					13500	970	0	8802	
9553											709					7183	0	0	0	
9807											23437					322377	0	0	155627	
9955											438					1341	0	0	0	
10157											593					1350	0	0	0	
10250											1111					4500	0	0	1200	
10849											2432					38076	0	0	0	
10858											1421					9538	0	0	19934	
11145											1017					15414	0	0	0	
11640											1560					10883	0	0	0	
11837											600					0	0	0	0	
12030											1005					0	0	0	0	
12058											459					1076	0	0	0	
12142											837					0	0	0	0	
12245											395					5000	51	0	0	
12311	0	149324	581772	1217405	0	0	551070	1017045	4250	3528854	150754	0	34489760	889009	30958143	3437036	7988	701951	1140431	
12647											180					3550	0	0	0	
12656											29					0	0	0	0	
12937											749					109	0	0	0	
12946											2116					40201	313	0	0	
12955											725					4100	0	0	0	
13037											212					0	0	0	0	
13103											11938					242057	55251	0	8304	
13251											141					0	0	0	0	
13457											3					0	192	0	0	
14052											247					0	0	0	0	
14155											463					6255	0	0	0	
14258											4022					0	0	0	0	
14409	3984	200000	19281	1078585	864191	3262729	540742	0	750	5970262	199953	0	35131324	713999	30131623	3862445	0	0	2447376	
14454											95					0	0	0	0	
14650											107					0	0	0	0	
14753											9					0	0	0	0	
14865											560					4676	0	0	0	
15536											40132					0	30990	0	0	
16337											2380					34000	0	0	1808	
16458											708					3027	0	0	0	
16551											1722					18670	0	0	0	
16748											344					3000	0	0	0	
16944											0					0	0	0	0	
16953											0					0	0	0	0	
17110											219					0	4620	1480	0	
17147											4483					67953	0	0	28486	
17259											382					2750	0	0	0	
17464											6991					118222	392	0	38227	
17839											580					5000	0	0	3971	
17950											962					1049	0	0	0	
18050											575					560	0	0	0	
18078											9797					102386	4000	0	55119	
18135											1424					20409	0	0	8544	
18377											109					530	0	0	0	
18827											426					757	0	0	0	
18836											653					5058	28	0	0	
18854											284					3600	0	0	0	
18957											422					4135	0	0	0	
19356											0					0	0	0	0	
19730											18195					61099	5564	0	25550	
19936											1335					5000	0	0	2256	
19972											188					0	0	0	0	
20053											498					4439	123	0	310	
20147											476					1016	0	0	0	
20259											350					17	0	0	0	
20370											363					0	0	0	0	
20512											816					10790	0	0	0	
20633											804					8240	1000	0	0	
20839											748					6000	0	0	0	
20857											528					2090	0	0	0	
20866											830					21882	0	0	0	
21256											79					0	0	0	0	
21359											114					375	0	0	0	
21630											493					5975	0	0	0	
21658											442					3001	0	0	0	
22048											445					6543	0	0	3392	
22235											1247					14000	0	0	0	
22356											828					300	10	0	9412	
22459											573					1249	0	0	2977	
22543											170					0	1000	0	0	
22552											416					1800	0	0	0	
22730											361					3217	0	0	3585	
22936											1524					20710	0	0	0	
22954											692					9770	74	0	0	
23036											0					0	0	0	3451	
23045											212					0	0	0	0	
23241											24362					109301	2409	0	194667	
23456											448					3761	0	0	0	
23504											716					0	0	0	0	
23540											625					0	0	0	0	
23643											214					375	0	0	0	
23755											561					3000	0	0	0	
23812											5434					69748	10	0	0	
24006											1055					0	7	0	0	
24266											38793					47067	0	0	0	
24453											673					0	0	0	0	
24659											0					0	0	0	0	
24668											247					0	0	0	11404	
24855											19					0	0	0	0	
24949											2168					14800	0	0	3704	
25357											2476					46925	0	0	0	
25647											0					0	0	0	0	
25852											1729					20000	0	0	3053	
26149											0					0	0	0	1865	
26242											1845					6000	0	0	4785	
26457											0					0	0	0	0	
26765											275					0	0	0	0	
26859											926					11380	0	0	0	
26916											6414					122686	0	0	8480	
27548											4114					40249	0	22870	36169	
27614											1432					3000	0	0	0	
27838											1470					18098	89	0	0	
27847											1112					11100	0	0	0	
28013											7181					22508	2775	0	117000	
28152											337					2261	0	0	0	
28255											384					0	0	0	0	
28349											322					0	0	0	620	
28406											3892					0	37692	0	0	
28572											1078					12864	1065	0	0	
28732											161					2000	0	0	0	
29104											7902					107894	19746	0	107278	
29252											1187					6000	0	0	0	
29636											3844					79985	17721	0	0	
29850											0					100	0	0	0	
29944											795					12800	0	0	0	
29953											764					11206	0	0	0	
30052											56					529	0	0	0	
30155											1260					17175	974	0	0	
30258											1537					20616	515	0	2840	
30418											0					0	0	0	327797	
30502											3671					57000	3492	0	55392	
30650											530					1000	0	0	0	
30810											29339					819831	2000	0	0	
30856											1043					200	0	0	3374	
31134											406					5000	0	0	0	
31255											497					762	0	0	590	
31657											0					0	0	0	0	
31826											751					1000	100	0	0	
31835											876					9000	0	0	0	
32159											636					536	0	0	0	
32234											82					0	0	0	14869	
32766											24					0	0	0	0	
33147											1205					20000	0	0	0	
33259											1164					10000	0	0	930	
33268											0					0	0	0	0	
33549											10					0	0	0	0	
33727											1074					150	0	0	7201	
33754											0					0	0	0	0	
33772											21639					31700	4000	0	17015	
33839											132					0	0	0	242	
33857											734					8504	0	0	0	
34153											4593					23434	2807	0	0	
34359											313					255	0	0	0	
34425											1998					25000	0	0	4856	
34434											461					0	0	0	0	
34452											57					0	57	0	0	
34537											14673					14601	2627	0	123909	
34555											1453					400	0	0	0	
34742											2572					33243	0	0	0	
34836											0					0	0	0	0	
34863											0					0	0	0	0	
35057											1007					9100	0	0	0	
35244											3470					16000	0	0	3857	
35301	3049199	4085512	4631587	6666780	153846	0	18851246	28622219	654107	66765982	32702	0	81562724	44461553	30173500	2086324	51486	2406928	8076040	
35570											33524					225276	25000	0	805000	
35646											111					0	52	0	0	
35842											288					0	0	0	0	
35936											0					0	0	0	0	
36054											6073					30842	0	0	0	
36344											2191					25000	0	0	24706	
36456											165					307	0	0	0	
36858											879					0	0	0	15107	
36933											929					1128	0	0	0	
37051											280					3000	0	0	0	
37341											19					0	0	0	0	
37350											480					4822	0	0	0	
37378											174					0	6003	0	0	
37435											1554					10000	0	0	11886	
37640											10621					53560	0	0	29835	
37659											0					0	0	0	0	
37743											276					0	4600	0	0	
37949											962					1748	0	0	4760	
38526											581					8485	0	0	0	
38535											1388					16000	375	0	10780	
38740											2032					29528	0	0	0	
39327											0					115	0	0	2926	
39420											3361					32083	0	0	21054	
39475											7514					73833	0	0	0	
39756											2566					32490	0	0	0	
39934											835					7500	0	0	0	
40033											414					0	3	0	0	
40305	1998	283144	115	186480	0	0	0	161307	0	633084	5947	0	3385223	53	3138632	2958	40	0	132898	
40350											235					2535	0	0	0	
40707											1026					13531	0	0	0	
40855											421					4518	0	0	0	
41245											45					0	0	0	316	
41553											99					0	0	0	0	
41629											851					9400	0	0	0	
41647											6591					31032	0	0	33305	
41759											66					0	0	0	0	
41825											0					0	0	0	0	
41937											232					24	0	0	0	
41955											224					1933	0	0	0	
42037											59					0	0	0	0	
42055											360					0	0	0	0	
42354											221					0	0	0	0	
42420											29630					439830	19386	0	315497	
42448											1992					20333	359	0	0	
42457											2					0	0	0	0	
43052											1432					2691	238	0	1876	
43155											1036					11000	0	0	0	
43173	0	738631	274841	528208	0	304432	207592	48446	0	2102150	108067	0	9670588	365072	8282142	1419747	0	0	300000	
43351											0					0	0	0	0	
43454											25					7	0	0	0	
43511											3863					69917	0	0	3114	
43641											584					0	0	0	0	
43744											661					3000	0	0	0	
43856											383					0	2079	0	0	
43959											52					0	2263	0	0	
44040											1255					21198	250	0	0	
44134	0	58877	23868	83231	0	13320	0	0	0	179296	0	0	1882629	85783	1602918	22753	0	0	5435	
44433											2425					18050	2397	0	3130	
44602											14275					3146	0	0	0	
44741											425					0	24	0	8919	
44750											786					0	0	0	0	
44929											447					6199	0	0	1129	
45038											219					3750	0	0	123	
45047											745					1472	0	0	0	
45056											98					100	0	0	0	
45430											605					13821	175	0	0	
45458											34					0	0	0	0	
45551											3348					22352	0	0	1929	
45560											4070					63022	0	0	0	
45627											53625					785921	0	0	133790	
45775											443					0	0	0	0	
46053											1345					2925	0	0	792	
46941											496					138	0	0	0	
47153											2					0	0	0	0	
47247											777					1100	0	0	0	
47256											215					0	0	0	0	
47452											36					0	0	0	0	
47500											1778					19500	2757	0	0	
48057											285					0	0	0	0	
48150											116					629	0	0	0	
48374											3773					57237	4171	0	1031	
48440											165					1000	0	0	0	
48552											417					2700	0	0	0	
48730											1306					20000	100	0	0	
49054											1012					0	0	0	0	
49148											403					0	0	0	0	
49241											1312					879	0	0	0	
49344											2374					42164	0	0	0	
49643											451					0	0	0	0	
49652											429					1760	0	0	0	
49821											3059					39958	750	0	0	
49858											178					166	0	0	0	
49951											0					0	0	0	0	
50144											0					0	0	0	0	
50461											0					0	0	0	0	
50546											356					5000	0	0	0	
50854											0					0	0	0	0	
50957											633					4647	0	0	1238	
51253											398					1415	0	0	0	
51356											0					0	0	0	0	
51459											490					0	0	0	0	
51730											173					0	475	0	0	
51842											930					18100	229	0	0	
52410											364					1784	0	0	0	
52456											10					0	0	0	0	
52719											3834					293470	0	1365042	0	
52951											90					0	0	0	0	
53015											9					0	0	0	0	
53033											11895					0	0	0	592068	
53051											5					0	0	0	0	
53239											0					0	0	0	0	
53453											155					0	0	0	0	
53752											47					0	0	0	0	
54049											521					1640	0	0	0	
54058											902					9396	0	0	0	
54357											0					0	0	0	0	
54375											6587					79038	250	0	45868	
54441											136					1500	0	0	1294	
54656											249					1000	0	0	0	
55176											1053					5567	0	0	0	
55251											1512					8561	0	0	0	
55336											1345					0	0	0	0	
55635											350					2590	0	0	0	
55653											573					0	0	0	16695	
56230											131					0	0	0	0	
56258											309					2141	0	0	0	
56351											1917					1093	0	0	0	
56427											224					0	0	0	0	
56548											708					8000	2236	0	0	
56557											13574					111300	0	0	257855	
56717											930					13562	0	0	12127	
56726											1175					0	0	0	0	
57040											9					0	4	0	0	
57228											519					4000	250	0	2367	
57255											30					0	0	0	0	
57451											648					11304	0	0	15088	
57572											1110					16736	3	0	0	
57956											116					0	113	0	4798	
58074											2623					31000	7	0	0	
58207											536					4501	10662	0	292	
58225											554					2500	0	0	0	
58243	0	130371	69921	232394	0	86369	4	43701	100	562885	20491	0	4099219	355980	3438327	292289	25	24992	131896	
58355											0					0	0	0	0	
58551											0					0	0	0	0	
58636											722					12250	5640	0	0	
58757											13					4	0	0	0	
58971											11663					80402	0	0	222176	
59316											1967					24000	58	0	18987	
59352											118					21	0	0	0	
59679											194					0	1524	0	0	
59754											167					0	0	0	0	
60143	27898	0	2909	1681328	0	2215388	60	1417	0	3976317	338121	0	56328014	399201	50328797	3566537	47317	0	8239	
60219											1368					0	0	0	0	
60330											3925					54803	0	0	0	
60433											579					0	96	0	0	
60545											120					180	0	0	0	
60554											244					1804	0	0	0	
60648											1003					90	0	0	0	
61122											9149					148639	0	0	69261	
61355											1629					10000	0	0	6424	
61476											1205					6990	6000	0	0	
61533											0					0	0	0	4310	
61757											41					0	0	0	7949	
61832											1403					20000	0	0	0	
61953											192					0	0	0	0	
62044											385					126	0	0	0	
62101											60503					1037909	0	500000	1216600	
62147											770					1500	0	0	0	
63050											0					0	0	0	0	
63069	49643	261233	366205	951283	0	747064	434467	10116	0	2820019	47401	0	14465863	0	13088435	60667	8	0	104389	
63078											1984					0	737	0	0	
63201											19					0	0	0	0	
63359											0					0	0	0	0	
63573											2037					5205	100	0	0	
63733											691					875	39	0	0	
63742											258					4900	0	7038	0	
63751											61					226	0	0	0	
64150											209					2401	0	0	0	
64543											2167					36006	1000	0	0	
64552											262					0	0	0	0	
64619	0	44998	20664	436265	0	66697	0	1180	200	570004	4110	0	1840226	575	1718680	22576	0	0	61607	
64730											1204					10000	0	0	0	
65205											2372					0	40	0	0	
65241											809					14000	0	0	0	
65513	2993	24981	1471	1	0	0	0	70096	14752	114294	375	0	224677	0	179177	0	0	0	0	
65559											457					920	0	0	0	
65746											8000					93748	0	0	9907	
65858											6789					16025	0	0	0	
66015	0	27541	0	19654	0	29326	34167	26884	0	137572	2602	5599	458232	0	426602	34000	0	0	0	
66154											879					13127	0	0	0	
66172											8942					132917	4683	0	712	
66275											311					0	0	0	0	
66837											2656					12000	0	0	0	
66846											5563					96600	0	0	0	
67142											425					1039	0	0	0	
67151											2297					18199	0	0	0	
67209											4451					72899	24093	0	729	
67254											0					0	0	0	0	
67311											123178					36179	19190	0	1162816	
68345											1248					0	0	0	0	
68448											72					0	192	0	0	
68756											1018					0	0	0	0	
68831											0					0	0	0	0	
68840											753					222	0	0	876	
68859											773					1044	0	0	13661	
68943											547					1500	0	0	0	
69333											6213					65325	0	0	5245	
69351											327					0	0	0	0	
69678											1880					0	9	0	6794	
69847											0					0	0	0	0	
70049											526					5865	0	0	0	
70058											941					4240	0	0	0	
70076											134					0	1160	0	0	
70151											0					0	0	0	0	
70218											121					0	0	0	0	
70254											332					5251	0	0	0	
70414											1640					9946	76	0	1071	
70638											682					11128	0	0	0	
70955											0					0	0	0	0	
71318											2956					41135	0	0	39622	
71457											1094					7414	0	0	0	
71859											0					0	0	0	0	
72258											0					0	0	0	0	
72351											0					0	0	0	0	
72454											184					1000	0	0	0	
72614											3495					0	4500	0	55975	
72678											3381					72250	40	0	0	
73031											689					4189	0	0	0	
73116											2189					22850	0	0	0	
73152											221					3000	0	0	0	
73554											676					12969	0	0	0	
73956											147					0	0	0	0	
74056											335					1062	0	0	2277	
74140											3210					42500	0	0	234	
74159											193					2488	0	0	0	
74337											410					5000	0	0	0	
74403											3425					52134	4215	0	12547	
74449											25					0	0	0	0	
74458											616					5000	0	0	0	
75053											3683					66000	3980	0	2000	
75259											0					0	385	0	0	
75446											1594					24000	0	0	781	
75455											0					0	0	0	0	
75558											357					0	0	0	0	
75633	547746	6370088	823917	2098348	0	106718	158	412792	0	10362956	158161	0	40165373	731736	35819553	2971484	3189	0	3601650	
75651											315					500	0	0	0	
76050											607					3591	0	0	0	
76135											753					0	0	0	0	
76153											521					1872	0	0	0	
76443											1320					5873	0	0	500	
76854											1149					5000	250	0	0	
77150											99					300	0	0	0	
77253											400					0	0	0	0	
77347											2576					36987	0	0	25755	
77422											395					0	1000	0	0	
77758											1214					2982	0	0	9621	
77851											4853					68504	5	0	22504	
78036											1916					0	0	0	0	
78054											401					5000	0	0	0	
78157											100					0	0	0	0	
78241											139					47	200	0	0	
78559											44					0	0	0	0	
78643											371					1000	0	0	0	
78858											525					0	0	0	0	
79042											183					1473	0	0	23922	
79127											156					931	0	0	0	
79145											2110					16285	0	0	0	
79257											51					0	0	0	0	
79855											2277					38840	0	0	1580	
80020											58					0	0	0	0	
80150											318					136	0	0	9200	
80431											590					175	0	0	0	
80552											6					0	0	0	0	
80936											577					4000	0	0	1949	
81054											673					2600	0	0	1330	
81429											435					2000	0	0	0	
82033											441					2000	0	0	0	
82257											173					436	0	0	0	
82350											238					838	0	0	0	
82659											264					1356	0	0	0	
83151											696					9150	0	0	788	
83236											0					0	0	0	0	
83311											1740					333854	0	0	0	
83357											0					0	0	0	0	
83450											15206					7899	0	0	30877	
83638	4290	241206	136805	589806	0	394387	31362	300047	20991	1739452	19530	0	5038242	1221	4601033	109301	20558	95036	647743	
83834											334					2536	0	0	0	
83852											0					0	0	0	0	
83955											241					1808	0	0	0	
84046											384					6695	0	0	0	
84055											245					0	0	0	0	
84251											0					0	0	0	0	
84345											443					3651	1000	0	0	
84541											1571					20187	0	0	0	
84804											0					0	0	0	0	
85043											47					56	0	0	0	
85052											52					0	0	0	0	
85258											271					3000	0	0	0	
85454											0					0	0	0	0	
85856											98					0	0	0	0	
85931											755					2287	1000	0	0	
86349											627					5386	0	0	0	
86358											0					0	0	0	0	
86527											8850					152887	10826	0	23659	
86554											275					1000	0	0	0	
87047											487					5000	0	0	0	
87159											109					0	0	0	0	
87234											1454					1000	0	0	19122	
87476											3704					68360	335	0	0	
87533											1542					23202	0	0	129	
88240											198					0	0	0	2565	
88259											336					3606	0	0	0	
88352											0					0	0	0	0	
88455											1657					5352	0	0	4782	
88530											1329					12940	0	0	0	
88950											111					0	0	0	100	
89032											712					0	0	0	0	
89135											264					0	0	0	0	
89162											0					0	0	0	0	
89452											756					12647	0	0	0	
89751											1401					17076	0	0	0	
89854											656					3525	0	0	0	
89957											91					0	0	0	0	
90047											0					0	0	0	0	
90328											680					0	0	0	10000	
90337											810					4525	0	0	0	
90467											0					0	0	0	0	
90645											2					0	0	0	0	
90739											185					0	0	0	0	
91147											188					140	0	0	0	
91156											696					0	0	0	8000	
91259											503					1000	0	0	0	
91615											345					2977	0	0	0	
91651											363					118	0	0	0	
91754											206					120	0	0	0	
91866											7394					104000	2000	0	0	
91950											0					0	0	0	0	
91969											3764					785	2500	0	0	
92050											94					0	1	0	0	
92144											78					0	0	0	0	
92630											4671					55000	0	0	0	
92706											2143					32894	0	0	2989	
92854											51					0	0	0	0	
92902											22					0	0	0	0	
93244											469					2500	0	0	1416	
93413											1414					23335	0	0	0	
93543											2056					18000	0	0	0	
93619											76					0	0	0	0	
93721											11122					19399	0	0	321031	
93758											344					0	0	0	0	
94139											600					0	0	0	20173	
94456											120					0	56	0	0	
94522											218					0	509	0	0	
94755											60					0	0	0	0	
94858											375					2000	0	0	0	
95051											60					6400	0	0	0	
95659											385					5500	0	0	0	
96254											1174					412	0	0	0	
96357											403					3900	0	0	0	
96553											122					87	0	0	0	
97055											815					6543	100	0	0	
97279											276					121	0	0	0	
97457											208					1250	0	0	0	
97804											7351					125749	1118	0	810	
97943											845					13833	0	0	0	
98351											0					0	0	0	0	
98454											644					6230	0	0	0	
98463											1005					1159	0	0	29597	
98548											616					0	0	0	0	
98557											248					0	0	0	0	
98641											1252					15234	0	0	2392	
98717											544					3430	0	0	0	
99004											197					1300	0	0	0	
99059											153					1050	0	0	0	
99143											549					3312	0	0	0	
99255											87					0	0	0	0	
99442											1201					23300	0	0	0	
99536											502					0	0	0	0	
99853											61					0	0	0	0	
99974											358					4650	0	0	0	
100160											2732					12292	0	0	30000	
100236											357					0	0	0	0	
100357											717					0	0	0	0	
100553											318					4182	0	0	0	
100562											8442					79347	0	0	0	
100843											3973					55565	0	0	1478	
101019	106978	372180	139545	435243	23301	443927	6258	757224	41493	2331399	16345	0	5618812	1318236	3866265	295753	5250	35000	15000	
101037											628					482	0	0	678	
101233											34055					500000	0	1747	507518	
101345											100					0	0	0	0	
101439											418					2257	280	0	0	
101671											1549					8508	0	0	13107	
101738											704					23	1000	0	0	
101952											314					0	0	0	0	
102155											32					0	0	0	0	
102333											0					2000	0	0	0	
102342											862					4825	0	0	1071	
102539											0					0	0	0	1609	
102557											43					0	0	0	0	
103134											525					461	0	0	0	
103255											2574					26613	1250	0	0	
103536											2626					40000	0	0	11900	
103554											209					3000	0	0	0	
103563											0					0	0	0	0	
103602											0					0	0	0	0	
104038											8157					90031	528	0	11640	
104056											760					1500	0	0	0	
104234											388					7000	0	0	0	
104430											936					1000	0	0	0	
104542											0					0	0	0	0	
104663											737					15000	0	0	0	
105026											736					2000	0	0	0	
105044											75					0	41	0	580	
105053											528					4450	0	0	0	
105071											2543					37800	0	0	0	
105222											829					0	5257	0	0	
105530											675					5000	0	0	0	
105633											210					102	0	0	0	
106359											14883					83289	0	0	0	
106377											4998					93000	247	0	0	
106452											1248					0	8	0	4593	
106519											620					8000	251	0	0	
106546											1088					15000	0	0	1861	
106555											164					18	0	0	0	
106658											1423					0	110	0	14622	
107057											147					100	0	0	0	
107150											3					0	0	0	0	
107226											45					0	0	0	0	
107244											6309					64258	0	0	50028	
107431											519					5000	19	0	0	
107459											0					0	12	0	0	
107758											289					3951	0	0	0	
108269											184					0	0	0	0	
108652											131					0	0	0	0	
108746											36					0	0	0	0	
108951											479					5957	0	0	0	
109136											1087					3000	0	0	0	
109154											271					100	0	0	0	
109453											429					5880	0	0	0	
109574											1591					6000	3017	0	0	
109659											1051					8698	0	0	0	
109855											223					800	0	0	221	
110057											870					6146	0	0	2000	
110404											4348					0	260	0	0	
110413											2134					14077	0	0	2877	
110655											94					1020	55	0	0	
110936											233					1374	0	0	0	
110945											673					0	150	0	0	
111157											426					6857	0	0	0	
111205											5021					83668	18766	0	843	
111559											117					0	0	0	0	
111661											887					12843	0	0	0	
111942											1104					11673	0	0	12886	
111979											739					1569	1995	0	0	
112163											1947					18437	0	0	0	
112332											288					0	0	0	0	
112444											1171					12079	0	0	0	
112510											129					4594	0	0	0	
112556											168					600	0	0	0	
112837	30123	1280562	22022	2325998	0	1851147	118275	728	2000	5646431	297649	0	30239226	1779917	22856532	1233397	15576	0	718698	
113003											510					0	59438	0	0	
113030											366					1000	0	0	0	
113151											2489					30000	306	0	0	
113441											1965					23685	0	0	4893	
113601											270					0	0	0	0	
113740											3861					77181	8	0	0	
113937											1646					16193	0	0	0	
114149											277					74	0	0	3177	
114158											665					1103	0	0	0	
114251											114					395	0	0	0	
114260											4374					3459	0	0	480986	
114457											623					2104	0	0	0	
114756											246					0	0	0	0	
114774											27					0	0	0	0	
114840											2371					46053	0	0	0	
114859											463					1818	0	0	4808	
115100											990					4005	2000	0	1317	
115146											562					7304	0	0	1150	
115155											613					4700	0	0	0	
115221											1661					23098	0	0	0	
115575											1656					9752	346	0	283	
115641											11892					97511	0	0	86478	
116077											3440					56943	2769	0	0	
116358											292					2500	0	0	0	
116554											31					0	0	0	0	
116639											0					0	0	0	0	
116732											0					0	0	0	0	
116741											2					0	0	0	0	
117038											1203					11112	0	0	0	
117458											3492					12817	0	0	3628	
117672											1076					3895	0	0	0	
117841											1862					31139	2015	0	0	
118156											0					0	0	0	0	
118174											2134					23129	4421	0	0	
118660											1807					37876	0	0	0	
118736											1327					11244	0	0	0	
119153											240					618	0	0	0	
119274											2504					4811	1508	0	0	
119528											2208					30000	331	0	0	
119779											5677					93926	2102	0	2004	
120542											251					206	0	0	0	
120609											1512					0	1250	0	0	
120953											0					0	0	0	0	
121576											948					0	8226	0	0	
121642											10913					156686	0	0	63800	
121651											10					0	0	0	0	
121914											685					51	0	0	0	
122153											203					0	0	0	0	
122546											2157					3500	0	0	0	
122658											2841					1000	0	0	0	
122751											84					0	0	0	0	
122854											693					3284	0	0	0	
123178											4318					53500	1000	0	1881	
123440											490					3476	0	0	0	
123646											3237					9574	677	0	52535	
124344											2168					0	0	0	0	
124353											19					0	0	0	0	
124773											149					0	0	0	0	
124830											505					5519	0	0	0	
125154											1941					2944	2549	0	0	
125855											1875					20602	0	0	5127	
125958											0					0	0	0	0	
126012											266					0	0	0	0	
126049											256					2654	0	0	0	
126254											10192					28921	0	0	4336	
126553											518					0	253	0	3182	
126740											3000					0	0	0	19583	
126834											760					0	0	0	0	
127055											2306					7950	0	0	200	
127224											626					193	0	0	0	
127260											23114					0	11204	0	0	
127701											978					12500	4152	0	0	
128164											4555					30000	0	0	0	
128258											0					0	0	0	0	
128511	19837	0	0	1012	0	0	0	0	19822	40671	49	0	222897	221	21288	0	0	0	0	
128904											27348					284156	390	0	340419	
128959											1536					1326	0	0	0	
129349											79					0	0	0	6437	
129358											32					0	0	0	0	
129394											13712					339285	0	0	0	
129479											1008					8033	0	0	0	
129732											1380					0	425	0	0	
129853											230					1297	0	0	0	
129910											1000					21614	0	0	3045	
130345											1247					19611	0	0	0	
130541											12136					142940	0	0	56679	
130635											1848					20000	0	0	72	
130813											1468					0	0	0	0	
130943	13830	0	3436	23304	0	0	26182	1500	0	71558	58588	43715	5094230	0	4504793	1356965	3306	0	0	
131034											477					0	0	0	5866	
131155											461					380	0	0	0	
131173											3546					65586	33	0	1723	
131351											1196					10000	0	0	44642	
131360											89175					1109185	29783	0	27566	
131418											3135					49150	0	0	3218	
131436											664					0	0	0	0	
131650											8215					118859	1011	0	112756	
131717											472					817	0	0	1349	
131940											361					2000	0	0	0	
132107											6566					103081	6542	0	0	
132152											267					3450	0	0	0	
132219											525					3000	0	0	0	
132451											352					0	0	0	939	
132554											3794					35000	0	0	0	
132778											939					9606	1000	0	0	
132853											1064					4000	0	0	0	
132938											158					100	0	0	0	
133243											0					0	0	0	0	
133850											5605					48511	0	0	35340	
133971											4758					72500	7722	0	0	
134156											259					3782	0	241	121	
134437											1762					23000	2087	0	14345	
134455											1189					4920	0	0	0	
134848											311					0	0	0	0	
135359											0					0	0	0	0	
135751											34					0	0	0	0	
135836											609					1518	0	0	0	
135854											228					4068	0	0	0	
136048											798					15475	0	0	0	
136338											1415					13896	0	0	14336	
136459											193					250	0	0	0	
136655											357					6128	0	0	3145	
137120											318					0	0	0	0	
137205											3494					44000	34925	0	0	
137447											881					2268	0	0	0	
137456											462					2107	0	0	0	
137559											28					0	0	0	0	
137643											336					2866	0	0	0	
137652											715					0	0	0	0	
137821											0					0	0	0	0	
137915											242306					1065000	548249	1815000	0	
138051											0					0	0	0	0	
138163											756					8700	2200	0	0	
138211											21723					438314	34981	0	67629	
138257											45					0	0	0	0	
138350											212					2199	0	0	0	
138556											177					0	150	0	0	
138725											87					0	0	0	0	
138752											33					0	0	0	0	
139133											1007					11112	859	0	0	
139432											0					0	0	0	0	
139478											13809					274227	7322	0	0	
139544											225					2500	0	0	2898	
139553											1283					7263	0	0	0	
139656											1281					3825	0	0	5677	
139740											6441					105029	0	0	30930	
139834											569					10000	393	0	0	
139843											2719					24400	6614	0	3427	
139955											699					4104	0	0	146	
