"IDRSSD"	RCFD0010	RCFD0022	RCFD0073	RCFD0074	RCFD0083	RCFD0085	RCFD0090	RCON0010	RCON0020	RCON0070	RCON0073	RCON0074	RCON0080	RCON0082	RCON0083	RCON0085	RCON0090	
	CASH AND DUE FROM DEPOSITORIES	CASH & CASH ITEMS IN PROCESS OF COLL	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	CASH AND DUE FROM DEPOSITORIES	CASH ITEMS IN PROCESS OF COLLECTION	BALANCES WITH BKS IN FGN COUNTRIES	BAL WITH FGN BRCHS OF OTHER U.S. BKS	BAL WITH OTHER BKS IN FGN COUNTRIES	CURR&COIN (U.S. & FGN) VAULT CASH	BALS DUE FROM DEPOSITORY INSTS IN US	BALS DUE FR US BRNCHS&AGENC OF FGNBK	BALS DUE FR OTH DEPOSITORY INSTS-US	BALANCES WITH F. R. BKS (COML BK BOO	
37								1864										
242								799										
279								2567										
354								83										
439								8169										
457								355										
505								4973	2	0	0	0	1310	3165	0	3165	496	
1146								20040	7120	0	0	0	1042	3270	0	3270	8608	
1155								14302										
1351								2440										
1454								29766	16027	0	0	0	5651	599	0	599	7489	
1557								2048										
1632								13441	87	0	0	0	2885	10469	0	10469	0	
1669								13014										
1829								7766	0	0	0	0	1617	2084	0	2084	4065	
1856								405										
2040								2834										
2161								9023										
2376								135772	0	0	0	0	1589	133899	133899	0	284	
2451								2776										
2554								672										
2732								12300	2701	0	0	0	2941	2111	0	2111	4547	
2750								1305										
2938								12590	6947	0	0	0	1703	3940	0	3940	0	
3252								5722										
3458								4007										
3720								5560										
3953								3129										
4138								6661										
4156								3598										
4231								4129										
4437								3910										
4839								4252										
5005								7463	0	0	0	0	1305	6146	0	6146	12	
5069								1990	0	63	0	63	68	1853	0	1853	6	
5135								4253										
5210								15624	7260	0	0	0	6761	1143	0	1143	460	
5331								4376	1129	0	0	0	1455	1466	0	1466	326	
5461								15922	11031	0	0	0	4527	218	0	218	146	
5751								1774										
6039								6674										
6057								246										
6141								1805										
6329								11255	178	0	0	0	6216	4812	0	4812	49	
6972								18733	9963	0	0	0	7696	973	0	973	101	
7009								2922	0	2000	2000	0	15	882	0	882	25	
7045								11623										
7157								678										
7456								1125										
7634								2026										
8033								3000										
8462								5786										
8631								2898										
9357								10240	7408	0	0	0	736	1564	0	1564	532	
9553								1257										
9807								290142	18213	0	0	0	5536	263223	0	263223	3170	
9955								5170										
10157								1905										
10250								9537	5322	0	0	0	1739	2476	2476	0	0	
10849								5618										
10858								12740	4484	0	0	0	1705	5895	0	5895	656	
11145								3585										
11640								10562										
11837								6311										
12030								11471	6	0	0	0	2899	8566	0	8566	0	
12058								3873										
12142								14316										
12245								1976										
12311	921629	713892	995	0	0	176480	30262	921629	547170	995			166722	176480			30262	
12647								1987										
12656								362	0	0	0	0	243	108	0	108	11	
12937								17111										
12946								8643	4026	0	0	0	3396	1147	0	1147	74	
12955								2827										
13037								3516										
13103								14364	0	0	0	0	2659	11498	0	11498	207	
13251								1317										
13457								408										
14052								2098										
