"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
353359	7381	0	4559	14412	0	24558	0	0	198	287	485	0	47128	0	300	14460		23430	1857	4902	13330	8412	198	287	4241	9116	4798	5275	2916	5496	1612	4436	19999	46828	0	0	13669	
353546	7858	4	491	9572	0	19350	592	0	0	0	0	0	73340	0	8210	20788		26210	18484	2976	22584	16403	0	0	9727	13168	3270	45	9263	9411	2114	0	18263	65130	0	0	428	
353555	98682	79	4886	445718	0	454616	0	0	0	4686	4686	0	1389540	0	99330	225568		227901	837388	58195	205090	207561	0	4686	158108	56056	12877	860	187719	30419	6087	1343	391311	1289673	58340	537	0	
353724	24088	8	6911	38570	0	53476	0	0	0	0	0	0	89869	0	1258	24023		38515	3243	7741	30816	21262	0	0	10421	21549	5285	1260	8239	13325	1755	704	46557	88611	0	0	1797	
353751	98303	14	2207	19356	0	25787	0	0	0	7100	7100	0	391852	0	34346	99141		108959	85449	20175	93019	80626	0	100	21128	71891	13960	1980	22711	57915	12455	6060	21530	356692	2036	814	3329	
353957	811	0	2186	4590	0	6778	0	0	0	0	0	0	19971	0	3080	5042		5795	8323	1049	5024	4883	0	0	1569	3455	688	83	2756	2127	159	0	4589	16891	3	0	130	
354057	9109	17	2032	32823	0	44493	0	0	0	0	0	0	33244	0	7774	11533		7612	4990	1823	6761	11533	0	0	3088	4092	423	9	9647	1886	0	0	42341	25470	103	0	0	
354253	860	0	26	4087	0	6599	0	0	0	0	0	0	18392	0	1882	4451		9205	3876	1664	7386	4451	0	0	1807	5638	1033	727	1094	3357	0	0	6573	14826	0	1684	104	
354310	198992	60	10111	108135	0	151252	0	0	55000	8787	63787	0	1376952	0	93045	148415		404798	624747	99024	220476	99961	40000	8787	43307	300376	48924	12191	102026	23717	20617	2055	141081	1283907	0	0	15478	
354552	65315	64	7050	22756	0	34678	0	0	0	0	0	0	136404	0	1865	11584		39191	20314	68043	30769	9931	0	0	4965	25804	7183	1239	2197	7734	1346	307	27564	134024	0	515	1203	
354851	971	0	1178	4647	0	8954	0	0	2477	647	3124	0	23287	0	3348	7379		12504	2434	501	10172	6023	1091	0	2766	7507	1806	425	3430	2593	1355	0	7776	15824	0	4115	102	
354954	1610	0	703	4324	0	9238	0	0	0	0	0	0	21433	0	5760	7587		7522	4714	1898	5832	6420	0	0	1722	4110	1688	2	2805	3615	1167	0	8535	14382	0	1291	384	
355120	17225	0	17822	52614	0	96178	0	0	0	0	0	0	166548	0	10766	47357		48921	53045	12356	40137	40624	0	0	15287	24850	6580	2204	12606	28019	5367	1365	78356	155782	0	0	2421	
355559	31558	21	13032	26270	0	51942	0	0	0	0	2136	0	138124	0	17371	33265		44056	29245	4290	29870	27090	0	2136	9987	21720	10357	1992	14699	13871	4308	387	38808	120653	81	100	695	
355737	2347	0	898	2266	0	4253	0	0	0	0	0	0	4218	0	453	205		1666	0	0	1666	205	0	0	544	1122	0	0	0	205	0	0	3355	3765	0	0	0	
355746	6533	13	1447	24593	0	35721	0	0	262	0	262	0	92968	0	19997	31037		30757	24641	4555	24835	28996	262	0	7708	18127	4922	0	11342	18039	1656	0	34261	72971	0	0	878	
355821	19673	9	544	31533	0	42185	0	0	0	0	0	0	141903	0	3119	34312		82988	4930	14777	48205	20033	0	0	10345	37860	24732	10052	3388	16645	9592	4687	41632	138784	0	0	3767	
355858	142534	2502	9036	23094	0	38515	0	0	0	0	0	0	392929	0	16642	64018		110766	75611	27489	65937	47437	0	0	19045	46892	37076	7753	16346	31091	13557	3024	26701	376284	276	3	6549	
356145	2549	2	465	1366	0	4079	0	0	0	1000	1000	0	14351	0	1928	3444		7253	1105	1087	6180	3143	0	1000	1270	4910	832	241	500	2643	301	0	3612	12423	0	0	336	
356239	10508	25	1087	11828	0	25106	0	0	5646	0	5646	0	109881	0	10119	22572		63167	13634	9108	42445	16687	5107	0	14748	27759	19377	1283	5795	10892	4844	1041	23994	97609	0	2153	0	
356659	3229	1	1505	6783	0	13197	0	0	0	0	0	0	108507	0	6100	16462		79245	9571	5833	35571	9189	0	0	10180	25391	42624	1050	3056	6133	6518	755	11691	75687	0	26720	278	
356752	9274	0	2461	5840	0	13762	0	0	0	0	0	0	27021	0	5524	3470		7652	6625	3470	7458	3470	0	0	3664	3794	194	0	2655	815	0	0	11301	21497	0	0	1337	
356949	11794	2	313	9386	0	15840	0	0	0	0	0	0	64017	0	3675	8633		35766	7824	5086	27452	7336	0	0	11221	17782	5370	1393	3622	3714	755	542	15166	48656	359	11686	322	
357049	70002	8	2373	11520	0	15800	0	0	0	0	0	0	187684	0	8595	44056		57200	16426	13595	51533	43473	0	0	21819	29715	5666	0	14114	29359	583	0	13419	179089	0	0	0	
357151	0	3	259	11128	0	31345	0	0	0	0	0	0	69780	0	825	9197		19432	41151	5137	16531	8814	0	0	9343	8276	1620	193	3752	5219	116	110	31083	68955	0	0	786	
357375	22767	5	0	36343	0	44024	0	0	49153	0	49153	0	527424	0	0	72214		344887	87556	67194	206883	42990	23305	0	42156	164728	88523	49480	6767	36223	12513	16711	44019	527424	0	0	9809	
357526	26285	3	1926	26478	0	38298	0	0	0	0	0	0	66023	0	477	9788		24071	5879	6580	18481	7972	0	0	4274	14207	5111	480	1328	6644	1816	0	36369	65546	0	0	580	
357553	12099	17	4774	17540	0	30527	0	0	0	0	0	0	66510	0	10544	17361		29854	7196	8093	22183	14627	0	0	7463	14720	5583	2088	4204	10423	1711	1023	25735	55767	1	199	1693	
357777	18950	4	0	4190	0	15635	0	0	0	0	0	0	109299	0	0	22243		66883	1223	14305	45402	15765	0	0	15090	30816	15872	5105	6022	9743	4814	1664	15631	109299	0	0	3374	
357834	11040	9	8767	5365	0	18428	0	0	0	0	0	0	37853	0	4396	5602		17033	4178	1093	12797	5302	0	0	3101	9761	4121	50	617	4685	300	0	9652	33457	0	0	198	
357937	12096	35	5688	36244	0	50051	0	0	0	0	0	0	85154	0	18189	14141		25692	33225	4413	21714	11709	0	0	5961	15928	3685	118	1968	9741	2197	235	44328	65707	0	1258	0	
358112	13415	0	2256	16549	0	23502	0	0	0	0	0	0	75837	0	1894	21985		37044	3393	6086	28222	16659	0	0	7761	20461	8368	454	4685	11974	5082	244	21246	73943	0	0	0	
358149	1485	0	276	2571	0	5704	0	0	0	0	0	0	12009	0	918	1165		7523	1835	2079	5711	426	0	0	1738	3973	1812	0	206	221	738	0	5428	11091	0	0	738	
358233	10018	29	6007	16091	0	27150	0	0	0	0	0	0	78929	0	1578	18600		46014	4296	15604	27457	10593	0	0	5018	22446	10957	7593	2302	8291	5236	2771	21114	77351	0	0	3285	
358448	15626	0	1109	7356	0	12763	0	0	0	0	0	0	61140	0	1428	5837		37107	2570	8706	26591	4510	0	0	12631	13960	9401	1115	3056	1454	1227	100	11654	59712	0	0	1656	
358756	1731	0	97	4289	0	6105	0	0	0	0	0	0	28251	0	7205	13091		10952	2477	4242	6760	7398	0	0	1795	4965	3939	253	4538	2860	5693	0	6008	21046	0	0	1990	
359324	4432	15	683	7414	0	13307	0	0	0	0	0	0	38618	0	110	15395		17087	1704	2302	14048	12946	0	0	3177	12104	1631	176	1690	11719	1886	100	12609	38508	0	0	1243	
359360	13487	0	0	8378	0	9483	0	0	0	0	0	0	42509	0	0	16342		12391	289	1341	12305	14650	0	0	1550	10755	86	0	1058	13592	1692	0	8751	42509	732	0	977	
359650	1808	6	183	1176	0	3033	0	0	0	0	0	0	11145	0	3245	3832		3698	1807	745	2842	2782	0	0	895	1948	749	107	1200	1582	1050	0	2844	7900	0	0	0	
359744	2372	0	439	2807	0	7280	0	0	0	0	0	0	13035	0	437	1949		8467	247	292	7263	1531	0	0	1348	5915	1175	29	302	1229	318	100	6836	12598	5	0	0	
359838	3908	0	2058	9603	0	18759	0	0	0	0	0	0	35737	0	3898	12889		18801	140	3729	16589	9981	0	0	3931	12658	1910	302	2187	7794	2907	0	16701	31839	0	0	1289	
359847	12606	4	10656	9018	0	18972	0	0	0	0	0	0	149850	0	19256	33998		41771	61475	7753	32957	29958	0	0	12244	22722	6141	664	19006	10952	3763	277	7753	130465	559	129	0	
359856	1433	7	142	3018	0	6590	0	0	0	0	0	0	6534	0	301	2944		2157	0	835	2157	2944	0	0	816	1341	0	0	1025	1919	0	0	6441	6233	0	0	0	
360777	1889	0	0	0	0	0	0	0	0	0	0	0	22073	0	0	2980		14381	2823	1482	13024	2853	0	0	5002	8022	1357	0	1079	1774	127	0	0	22073	0	0	128	
360834	6100	25	7115	14258	0	27471	0	0	0	0	0	0	42065	1	7096	11919		19922	4123	4156	14523	10433	0	0	8141	8368	2889	525	2750	8225	622	323	20331	34968	0	0	752	
360843	9263	5	1749	5369	0	11860	0	0	0	0	0	0	26861	0	46	3906		13651	42	3288	7803	2450	0	0	2205	5620	4555	1270	928	1522	1225	231	10106	26815	0	0	731	
360955	1004	6	321	2155	0	3983	0	0	0	0	0	0	13051	8	3684	6116		3918	2013	1300	3068	5776	0	0	562	2506	771	79	3308	2468	340	0	3656	9359	0	0	0	
361055	189941	45	4050	34441	0	72906	0	0	29315	0	29315	0	718680	0	124613	170876		225374	132489	30974	201146	166506	29315	0	63117	138029	23661	567	123292	43214	4269	101	68796	594067	15	0	0	
361167	414707	181	17359	123145	0	154811	0	0	123447	0	123447	0	1156772	0	131364	215819		324728	201518	40476	167935	195413	0	0	57530	110405	74424	82369	72097	123316	14410	5996	135908	1025309	1363	99	10071	
361279	2234	0	329	7750	0	14230	0	0	0	0	0	0	37678	0	1200	12479		20442	2523	2095	19224	11307	0	0	3033	16191	1138	79	1936	9371	1172	0	13901	36478	0	0	595	
361354	1270	2	522	3155	0	7488	0	0	396	0	595	0	28052	0	3120	8929		14516	3337	2932	13539	8093	396	199	4901	8638	820	157	3272	4821	607	229	6964	24337	0	595	1078	
361439	9558	0	5644	16263	0	43769	0	0	0	0	0	0	144335	0	1226	32752		59417	42608	8472	50731	26897	0	0	13279	37452	8462	224	7547	19350	5854	0	38125	143109	0	0	1620	
361457	8903	38	2024	20239	0	31017	0	0	0	0	0	0	100979	86	6513	22669		53324	16083	6825	46498	21200	0	0	11241	35595	4461	2027	5873	15427	1141	228	28955	94380	0	0	1852	
361541	5820	0	1899	8651	0	22138	0	0	0	0	0	0	46543	0	17674	7123		9860	23738	4188	9271	6628	0	0	1836	7435	504	85	861	5767	495	0	20239	28869	0	0	1492	
361653	6342	29	5403	64330	0	76898	0	0	0	0	0	0	168994	0	4488	98557		25761	38334	5039	21413	92637	0	0	4782	16631	3186	1162	14848	77789	5011	909	71466	164407	0	99	2909	
362007	879214	345	14120	537863	0	576434	0	0	0	0	0	0	4081899	0	5596	670541		1424946	1107198	324417	1228746	621252	0	0	541350	687452	162226	33918	324514	296738	42029	7260	561968	4076303	1	0	55982	
362043	1766	0	550	2578	0	5525	0	0	0	0	0	0	15811	0	529	1397		9021	3627	1313	8258	1269	0	0	3171	5087	763	0	200	1069	128	0	4969	15282	6	0	0	
362052	6249	0	2461	7219	0	25232	0	0	85	0	85	0	34073	0	3011	5023		15676	7125	4515	10662	1996	0	0	4429	6432	3953	862	1521	624	2474	404	22771	31062	0	0	1039	
362155	8040	3	8146	20954	0	34502	0	0	0	0	0	0	63439	0	8077	33875		16197	5328	1206	13498	20518	0	0	4409	9089	2482	217	9500	11018	4656	8701	26353	55362	0	0	102	
362717	89014	15	20507	16364	0	81157	0	0	0	0	0	0	285944	0	5400	35551		124193	37185	24559	97111	28542	0	0	65340	42463	12523	3867	20738	11309	2593	911	60635	280544	0	0	3664	
362753	24215	4	841	9300	0	19434	0	0	0	0	0	0	65253	0	288	9857		29122	2059	11926	22797	9437	0	0	6121	16676	5931	394	3900	5537	305	115	18516	64915	73	50	0	
362856	6571	1	1607	10849	0	15710	0	0	0	0	0	0	17360	0	1437	3932		5120	1737	832	4036	3359	0	0	1515	2521	1015	69	699	2660	573	0	13106	15923	996	0	0	
362940	6586	0	3408	6104	0	10669	0	0	0	0	0	0	23401	0	2296	3671		12775	369	2323	8861	3051	0	0	2369	6492	3645	269	206	2845	620	0	7261	21105	0	0	620	
363264	855	0	0	3356	0	5052	0	0	0	6296	6296	0	22535	0	0	13548		6285	1847	1250	5201	12218	0	6296	1329	3872	791	293	5029	7189	1330	0	5052	22535	0	0	0	
363415	9431941	1079	527522	2854871	0	3912822	0	0	0	0	106	0	35706532	0	7647175	2583084		2348102	21343405	262545	2129955	2399834	0	0	1171415	989613	165205	21869	1618627	784992	168623	10842	3384221	28059357	0	0	30092	
363442	3939	0	89	1155	0	2079	0	0	0	0	0	0	11606	0	860	1449		5728	490	454	3396	1077	0	0	848	2548	1541	790	856	221	373	0	1990	10746	0	0	0	
363648	14913	1	3097	4009	0	19573	0	0	0	0	0	0	71885	0	17518	19937		18965	18070	8860	16087	17905	0	0	4394	11693	2718	160	8446	9459	1905	127	16475	54367	0	0	0	
363657	10171	426	6392	48002	0	80345	0	0	0	0	0	0	257916	0	14902	69035		119993	58717	49025	69445	41267	0	0	21354	49224	28595	20820	11133	30134	12710	15058	73527	243014	0	0	19309	
363956	216506	0	0	1679	0	1679	0	0	0	0	0	0	219143	0	0	2300		337	0	0	337	2300	0	0	337	0	0	0	100	2200	0	0	1679	219143	0	0	0	
364056	1246	0	0	6353	0	10208	0	0	0	0	0	0	21416	0	0	6430		11652	2087	1568	5274	2187	0	0	1226	4048	5266	1112	408	1779	3649	594	10208	21416	0	0	416	
364131	7202	0	6713	17352	0	35245	0	0	3856	5724	9580	0	106869	0	11287	43493		46857	9317	7143	42914	40274	3856	5724	11966	30948	2633	1309	13485	26789	1649	1570	28532	95285	0	297	1583	
364337	4820	14	8949	6259	0	24956	0	0	0	0	0	0	36924	0	8450	13542		14886	3676	1495	12650	11985	0	0	5103	7547	2039	197	3767	8218	1297	260	15993	28474	0	0	321	
364430	4590	0	2669	18286	0	31077	0	0	0	0	0	0	26718	0	4703	8571		9836	3721	1985	9216	7722	0	0	3020	6196	518	102	2891	4832	848	0	28408	21816	0	199	1011	
364449	237920	50	2081	58478	0	76561	0	0	4554	72813	77367	0	1023309	0	67760	152994		352258	280137	41466	182956	121287	4554	21052	74501	109087	144128	24542	75300	45987	26993	4714	73920	954656	510	893	7974	
364850	6237	7	428	4360	0	8142	0	0	0	0	0	0	26869	0	1266	5131		9621	5880	5154	8813	4768	0	0	2862	5951	662	145	1326	3442	363	0	7707	25603	0	0	985	
364971	4049	0	640	1006	0	1862	0	0	0	0	0	0	19204	0	666	3875		9974	1305	2327	7347	2817	0	0	2524	4823	2232	395	977	1840	683	375	1222	18538	0	0	482	
365325	93205	78	647	201338	0	277101	0	0	20197	0	20197	0	1760573	0	2058	401970		480750	784648	90673	386300	354900	19578	0	146651	243044	56549	34506	102799	252242	29254	17675	276376	1758515	0	0	0	
365455	11605	24	99	72706	0	83270	0	0	0	5025	5025	0	230157	0	98	102145		49733	66675	7546	40255	98307	0	5025	17257	22999	7757	1720	37766	60542	3237	600	83147	224247	0	5812	3833	
365651	30423	4	289	17783	0	27771	0	0	912	35430	36342	0	307864	0	193	20173		36991	220277	10365	29697	19135	912	35430	20966	10900	3636	1489	6485	12650	510	528	27478	307671	0	0	1244	
365745	0	0	0	4694	0	9619	0	0	11022	0	11022	0	52465	0	8366	12747		33803	5914	2861	25669	11256	10629	0	12790	12879	5996	2138	5878	5378	1286	205	9219	43389	400	710	536	
365848	6074	2	791	10025	0	14383	0	0	0	0	0	0	77217	0	1722	13844		44482	12817	5271	27184	8153	0	0	7714	19470	15944	1354	2470	5683	5233	458	13590	75396	0	99	673	
365875	5738	0	0	0	0	0	0	0	0	0	0	0	7555	0	0	698		1119	0	0	1059	695	0	0	248	811	60	0	326	372	0	0	0	7555	0	0	0	
365941	4130	0	5106	7813	0	20050	0	0	0	0	0	0	35952	0	2048	9344		18573	3905	2739	13376	5969	0	0	3968	9408	4834	363	2250	3719	2965	410	14944	33904	0	0	465	
365950	2328	0	4792	6617	0	15709	0	0	0	0	0	0	40095	0	1992	9540		20573	7654	3398	16637	7503	0	0	4860	11777	3179	757	3366	4137	1005	1032	10917	38103	0	0	897	
366078	35667	22	17597	21225	0	72766	0	0	0	31157	31157	0	156549	0	8274	26275		80435	14172	9639	38831	19340	0	11393	8771	30091	31395	10178	13521	5819	5297	1638	55147	147978	0	297	1952	
366238	106575	12	12769	26499	0	39654	0	0	747	0	747	0	312242	0	17166	56095		103854	45718	28769	76371	51855	747	0	22629	67560	11209	2456	12938	38917	3172	1068	26770	293989	103	1087	7557	
366247	6414	3	854	7127	0	16942	0	0	1525	600	2125	0	39270	0	2982	7131		24106	1619	2542	20121	6528	490	500	4689	15432	3877	108	1752	4776	603	0	16085	36288	0	0	317	
366359	0	9	4461	11356	0	21290	0	0	0	0	0	0	19792	5	5791	6885		7139	5768	2340	6060	6409	0	0	1694	4367	867	211	1210	5199	320	156	16820	13996	0	0	628	
366658	6046	16	530	9344	0	16531	0	0	0	0	0	0	65343	0	1301	20417		30527	8352	8537	23053	14162	0	0	6169	16884	5381	2093	4848	9315	2870	3384	15965	63942	20	100	3083	
366854	2705	0	1222	5095	0	8200	0	0	0	0	0	0	17842	0	5232	6624		7115	1398	1840	5710	6344	0	0	3885	2592	515	123	4604	1847	173	0	6978	12610	0	0	0	
367150	1472	0	67	5746	0	9166	0	0	0	0	0	0	33727	0	12958	3833		9132	19290	1554	7385	2348	0	0	2292	5093	1610	137	216	2132	1485	0	9059	20769	40	0	0	
367208	270205	0	114	50141	0	70065	0	0	0	0	0	0	691448	0	49696	80319		120720	220204	16095	102692	70119	0	0	33026	69666	16764	1264	29476	40643	8935	1265	69951	630939	0	10813	1772	
367244	2238	160	6782	3315	0	15057	0	0	0	0	0	0	15955	0	1069	2440		10546	731	1637	8442	2095	0	0	2810	5646	1781	309	812	1283	345	0	8115	14886	0	0	117	
367431	6480	3	15157	16970	0	41152	0	0	0	0	0	0	103701	0	3854	33783		56462	6977	11288	37616	21093	0	0	7663	29953	14576	4270	5495	15598	9482	3208	25992	91226	0	8621	4418	
367543	16116	0	2436	25541	0	40791	0	0	0	0	0	0	107280	0	26389	37329		26379	27456	9787	18293	33900	0	0	5874	12419	6802	1284	23686	10214	2680	749	38341	80891	14	0	896	
367673	21013	2	0	11873	0	20209	0	0	0	10000	10000	0	218621	0	10000	40104		148806	8697	16336	137853	33929	0	10000	54518	83335	9079	1874	13067	22614	3706	717	20207	208621	0	0	2084	
367851	14911	0	3057	12593	0	23032	0	0	396	4000	4396	0	73206	0	4428	13425		44292	578	2888	26807	6147	99	0	9959	16848	15417	2068	2469	3679	6955	322	19974	40281	1	28497	224	
367954	11331	15	415	22471	0	34109	0	0	0	0	0	0	94684	0	16890	42372		39286	1695	4509	21719	33994	0	0	10757	20962	7567	0	13499	20945	7928	0	33011	77794	668	0	949	
368054	4799	15	728	10242	0	19650	0	0	0	0	0	0	30096	0	1854	10005		10398	4894	485	9415	8856	0	0	2975	6440	889	94	3945	4911	840	309	18907	28242	0	0	0	
368111	0	0	0	11653	0	11653	0	0	0	0	0	0	4843	0	0	0		0	4843	0	0	0	0	0	0	0	0	0	0	0	0	0	11653	4843	0	0	0	
368175	152877	0	25712	8494	0	68316	0	0	0	36543	36543	0	627002	0	57020	180540		246374	47211	48660	184607	135548	0	23072	45233	140606	51759	8775	22548	113000	35429	9564	42282	569539	322	443	14930	
368344	3956	8	709	4944	0	12801	0	0	0	0	0	0	41571	0	1084	4210		29457	3948	6103	23864	2994	0	0	5177	18687	5593	0	1110	1884	1216	0	12056	40487	28	0	450	
368429	18523	0	576	25209	0	35971	0	0	0	0	0	0	117880	0	2138	26398		53445	19514	11239	33391	14843	0	0	9775	24012	16926	2732	2317	12526	7610	3945	35395	115742	0	0	3467	
368522	36047	2	113	32146	0	35685	0	0	0	0	0	0	56089	0	132	1140		15931	2972	5270	9830	314	0	0	2797	7033	3968	2132	102	212	326	499	35570	55957	0	0	320	
368755	1653	0	0	1395	0	5766	0	0	0	0	0	0	5771	0	0	1046		2490	582	897	2215	442	0	0	1192	1023	275	0	310	132	604	0	5766	5771	0	0	131	
368933	7191	10	1362	6664	0	15685	0	0	0	0	0	0	24500	0	1501	4290		12294	725	1400	8832	3074	0	0	2248	6714	3251	81	871	2203	1216	0	13813	22999	500	0	437	
368951	5757	8	242	10285	0	14669	0	0	0	1156	1156	0	58114	0	7961	14570		27941	9846	5558	19430	12594	0	1156	8636	11435	6108	1761	6974	5620	1765	211	14419	50153	0	0	1284	
369426	5604	2	1213	4581	0	8252	0	0	0	0	0	0	12808	0	47	2262		4717	225	243	3050	1949	0	0	952	2113	1456	196	1019	930	313	0	7021	12761	16	0	0	
369453	5513	0	1792	8759	0	18748	0	0	0	0	0	0	41221	0	3191	11982		21490	2236	5870	15734	9693	0	0	4061	11673	5100	656	2323	7371	1663	625	16956	38030	0	0	1983	
369659	8811	27	581	8811	0	13967	0	0	0	0	0	0	281677	0	24324	43044		48499	181323	9385	33566	33995	0	0	9636	23930	13507	1426	11569	22426	8732	317	10884	257353	2475	0	1671	
370020	16917	6	5197	17352	0	33636	0	0	1515	1515	3030	0	116782	0	2415	24364		58990	16511	12695	43182	19176	1072	1515	12601	33374	10755	2260	3650	15527	3842	1345	28433	114173	0	194	1359	
370150	1484	0	413	2252	0	4989	0	0	0	0	0	0	18906	0	1746	3765		12882	775	2099	7113	2888	0	0	1358	5755	2933	2836	1407	1481	877	0	4576	17160	0	0	126	
370338	16915	35	3610	33283	0	71015	0	0	0	36450	36450	0	146949	0	5221	49818		65708	14508	8327	26395	46836	0	36450	34988	27983	2737	0	29505	17331	2982	0	67370	141728	0	0	1390	
370347	5067	0	3787	7514	0	23748	0	0	0	0	0	0	36712	0	801	7080		20364	4201	3786	15644	5832	0	0	5196	10448	4419	300	898	4934	1248	0	19961	35911	0	0	0	
370721	6446	0	1929	7140	0	14665	0	0	99	0	99	0	60317	0	8097	13883		32338	7650	7121	23381	10314	99	0	3148	20233	7603	1354	1037	9277	3569	0	12736	52121	0	99	0	
370758	1056	4	1730	3783	0	5372	0	0	0	0	0	0	8042	0	1519	632		4494	1860	488	3501	404	0	0	1699	1802	657	336	104	300	228	0	3638	6523	0	0	0	
370833	3155	1	2451	3789	0	7347	0	0	0	1995	1995	0	22273	0	1887	5732		10163	3222	355	7470	3369	0	0	3886	3584	2394	299	1457	1912	2245	117	4895	20189	0	197	175	
370954	2188	2	840	5772	0	7406	0	0	0	0	0	0	19461	0	2681	5153		7581	4538	1732	6486	5153	0	0	1948	4538	1015	80	1661	3492	0	0	6564	16780	0	0	228	
371223	11629	0	3233	16569	0	31602	0	0	0	0	0	0	40062	0	1038	9880		18155	398	5222	14507	8772	0	0	5151	9356	3214	434	2557	6326	897	100	28369	39024	0	0	0	
371232	14918	19	1878	15741	0	26221	0	0	3603	0	3603	0	64444	0	773	12302		24608	12616	4052	21557	11254	3603	0	3340	18217	2766	285	2960	8294	925	123	24324	63671	0	0	368	
371353	67739	0	3795	37860	0	60644	0	0	35246	0	35246	0	262236	0	9898	44944		145816	3737	1603	88207	25288	29250	0	20514	67693	35009	22600	8127	17332	8753	10732	56809	251304	40	1034	5545	
371362	7106	29	2182	25434	0	49102	0	0	0	0	0	0	59664	0	5580	19126		24507	8924	2665	22653	16716	0	0	7966	14687	1595	259	5215	11501	1861	549	46891	54084	0	0	105	
371559	3410	4	1101	8753	0	13652	0	0	0	0	0	0	24874	0	5486	9052		11176	1236	1417	10710	8452	0	0	4110	6600	427	39	4304	4148	600	0	12547	19388	0	0	0	
371755	8127	3	868	12343	0	16070	0	0	0	0	0	0	37336	0	4203	4508		12439	12262	1601	8405	4059	0	0	2454	6145	2584	1255	900	3159	449	0	15154	33133	45	0	0	
371849	5844	0	701	3169	0	7799	0	0	0	0	0	0	28006	0	1021	3163		17951	1047	4803	11489	2196	0	0	3221	8268	5704	758	447	1749	968	0	6946	26985	152	0	885	
371858	3063	3	9741	16803	0	33513	0	0	0	0	0	0	42380	0	11202	17453		17047	4817	3108	12835	9958	0	0	4486	8349	3240	972	2088	7870	5890	1605	23769	31178	0	0	819	
371924	113702	36	1471	20592	0	23301	0	0	189	0	189	0	282389	0	37233	46300		68036	54350	20424	35166	27951	189	0	7538	27628	26168	6702	13344	14607	14691	3658	21794	245156	0	0	0	
371942	4291	2	1467	4461	0	10605	0	0	0	0	0	0	37163	0	4842	7800		22714	2358	4393	13225	5312	0	0	4487	8738	7266	2223	3484	1828	1379	1109	9136	32321	0	0	274	
372248	2279	0	247	4559	0	10964	0	0	0	0	0	0	26826	0	724	4909		17896	1742	4919	10530	3183	0	0	3461	7069	7132	234	716	2467	1726	0	10717	26102	0	0	326	
372257	2970	0	170	5085	0	6735	0	0	0	0	0	0	6756	0	1485	1361		2425	0	0	2193	1361	0	0	408	1785	232	0	1159	202	0	0	6565	5271	0	0	0	
372444	12366	3	2749	10444	0	20066	0	0	0	0	0	0	48724	0	3322	11251		21677	3429	4126	11889	8283	0	0	3127	8762	9679	109	1289	6994	2968	0	17304	45302	10	100	1160	
372538	51803	15	13491	67219	0	103029	0	0	0	0	0	0	283990	0	35240	98857		122633	10697	13143	100583	85553	0	0	26016	75291	19049	2277	31187	54536	11727	1407	89523	248750	0	0	3219	
372556	5182	0	1276	16741	0	23433	0	0	396	18791	19187	0	94758	0	6061	36706		32149	20720	1916	22659	18801	198	6269	5474	17185	7493	1997	6129	12672	9939	7965	22138	84529	19	4168	0	
372640	6716	0	1322	8626	0	19052	0	0	0	0	0	0	48615	0	7327	5810		12442	23647	3444	8908	4829	0	0	2989	5919	3397	137	2280	2549	981	0	17730	41288	0	0	1046	
372855	5578	0	4597	15520	0	29474	0	0	0	0	0	0	44514	0	17280	9910		10338	18688	3997	5540	8045	0	0	2332	3208	2762	2036	6007	2038	1065	800	24877	27234	0	0	829	
373058	1675	7	1268	2100	0	5297	0	0	8514	0	8514	0	30393	0	3385	3783		22555	2380	1432	12385	2645	3617	0	4658	7727	6147	4023	1257	1388	861	277	4022	25480	0	1528	143	
373115	33458	0	2427	26070	0	40371	0	0	0	0	0	0	445942	131	53711	74696		169387	168401	22436	100270	49392	0	0	39170	61985	65760	2472	16340	33305	24636	415	37799	392099	145	1	3404	
373272	9709	0	0	2318	0	3223	0	0	0	0	0	0	40727	0	0	8342		22676	0	4895	9033	3879	0	0	5137	3896	8895	4748	1723	2156	1957	2506	3223	40727	0	0	0	
373553	960	4	1030	6576	0	12827	0	0	1787	0	1787	0	32460	0	600	14541		15212	1747	2397	9921	9882	0	0	6210	5487	1517	1998	3274	7229	2368	1670	11793	31860	0	0	621	
373601	160312	0	0	22438	0	22438	0	0	0	0	0	0	823302	0	16427	338632		316366	7992	0	315388	332525	0	0	117076	198312	978	0	111703	220822	6107	0	22438	806875	0	0	0	
374130	3641	3	3431	21229	0	60939	0	0	0	0	0	0	27079	0	4117	7001		9084	7353	2161	7554	4528	0	0	2537	5017	1234	296	2660	1868	2473	0	57505	22962	0	0	653	
374354	3423	4	634	4472	0	10418	0	0	0	0	0	0	25511	0	1587	5996		13133	2959	2088	11751	5323	0	0	3058	8693	1075	307	1986	3337	329	344	9780	23924	0	0	676	
374653	257459	40	6521	62776	0	75637	0	0	0	33981	33981	0	618364	0	40316	145215		115536	100154	9528	70815	110293	0	33981	24907	45908	19418	25303	9982	100311	10772	24150	69076	578048	0	0	2070	
