"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	RCONB989	RCONB995	
	AMORT COST HTM & AFS- US TREAS SEC	AMORT COST HTM & AFS- US GOVT AGEN	AMORT COST HTM & AFS- ST & POL SEC	AMORT COST HTM & AFS- PT MBS: GUAR	AMORT COST HTM & AFS- PT MBS: OTHR	AMORT COST HTM & AFS- OTH MBS: QUAR	AMORT COST HTM & AFS- OTH MBS: OTHR	AMORT COST HTM & AFS- OTH DEBT SEC	AMORT COST HTM & AFS- FGN DEB SEC	AMORT COST HTM & AFS- TOTL DOM SEC	HISTCL COST OF ALL OTH AVL-FOR-SALE	CUSTOMERS LIABILITY ON ACCEPTANCES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	ACCEPTANCES EXECUTED FOR ACCT. & OUT	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	AMTZ COS OF AVL-FOR-SL INVES MUTL FD	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	
10157											540	0			0			4500	0	0	0	
10250											915	0			0			0	0	0	0	
10849											1285	0			0			15730	0	0	0	
10858											1313	0			0			6432	0	0	12391	
11145											826	0			0			14270	0	0	0	
11640											2442	0			0			20090	0	0	0	
11837											916	0			0			6500	0	0	0	
12030											618	0			0			8000	0	0	0	
12058											298	0			0			2166	0	0	0	
12142											532	0			0			0	0	0	0	
12245											330	0			0			3000	449	0	0	
12311	70493	1357092	421246	894832	0	858192	569776	1109657	3750	5286157	80408	7909	0	30732150	7909	1667948	27036407	5203416	1119	138232	1457470	
12357											4	0			0			0	0	0	0	
12647											162	0			0			0	0	0	0	
12656											29	0			0			0	0	0	0	
12937											693	0			0			3468	0	0	0	
12946											1467	0			0			6437	0	0	0	
12955											499	0			0			6500	0	0	0	
13037											41	0			0			0	0	0	0	
13103											2590	0			0			8225	31575	0	9190	
13251											140	0			0			0	0	0	0	
13309											20651	0			0			401909	22982	0	18690	
13457											3	0			0			0	369	0	0	
14052											265	0			0			0	2604	0	0	
14155											366	0			0			5940	0	0	0	
14258											3604	0			0			20000	0	0	0	
14409	36049	557517	10315	975434	1830922	3566615	838797	143672	655	7959976	82357	6457	0	28965168	6458	226431	25263336	814887	0	0	2038884	
14454											145	0			0			47	0	0	0	
14650											71	0			0			0	0	0	0	
14753											9	0			0			0	0	0	0	
