"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
12647	6084	5979	199	0	0	94	0	0	5979	0	0	0	
12656	814	810	4	0	0	0	0	0	810	0	0	0	
12937	13901	13874	180	0	0	150	0	0	13874	0	0	-3	
12946	44223	41359	1856	0	0	0	0	0	41359	0	0	1008	
12955	10206	10318	341	0	0	444	0	0	10318	0	0	-9	
13037	14077	14329	-83	0	0	63	0	0	14329	0	0	-106	
13103	127861	124532	4321	0	0	0	0	0	124532	0	0	-992	
13251	3373	3517	298	0	0	500	0	0	3517	0	0	58	
13309	182925	174777	5273	0	0	0	0	0	174777	461	0	2414	
13457	5056	4730	301	0	0	0	0	0	4730	0	0	25	
14052	4918	4757	231	0	0	75	0	0	4757	0	0	5	
14155	9616	9445	342	0	0	202	0	0	9445	0	0	31	
14258	51445	47330	4109	0	0	0	0	0	47330	0	0	6	
14409	3475254	3304551	88753	0	35000	0	0	0	3304551	0	0	46950	
14454	5199	4984	222	0	0	0	0	0	4984	0	0	-7	
14650	3921	3766	152	0	0	0	0	0	3766	0	0	3	
14753	2881	2829	32	0	0	0	22	0	2829	0	0	42	
14865	11821	11531	14	0	0	0	0	0	11531	0	0	276	
14931	3792	3773	-48	0	0	0	0	0	3773	0	0	67	
14940	11343	10911	372	0	0	0	0	0	10911	3	0	57	
15536	169793	162412	7230	0	0	0	0	0	162412	0	0	151	
16337	22001	20554	973	0	0	0	0	0	20554	0	0	474	
16458	25413	25074	205	0	0	76	0	0	25074	0	0	210	
16551	10141	7606	446	2071	0	0	0	0	7606	0	0	18	
16748	5005	4973	24	0	0	0	0	0	4973	0	0	8	
16944	4733	4660	45	0	0	0	0	0	4660	0	0	28	
16953	5143	5170	72	0	0	200	0	0	5170	0	0	101	
17110	15011	13899	1112	0	0	0	0	0	13899	0	0	0	
17147	64619	61783	2389	0	0	510	0	0	61783	0	0	957	
17259	5661	5171	298	0	0	25	0	0	5171	0	0	217	
17464	73691	59439	3323	11699	0	975	0	0	59439	0	0	205	
17549	27545	25884	1414	0	0	0	0	0	25884	0	0	247	
17839	14161	13915	597	0	0	402	0	0	13915	0	0	51	
17950	13291	7886	368	5022	0	130	0	0	7886	0	0	145	
18050	28813	27858	829	0	0	0	0	0	27858	0	0	126	
18135	13523	12096	309	0	1000	146	0	0	12096	0	0	264	
18368	43459	42328	1055	0	0	0	0	0	42328	0	0	76	
18377	2096	2091	11	0	0	0	0	0	2091	0	0	-6	
18827	14257	14003	444	0	0	179	0	0	14003	0	0	-11	
18836	9729	9593	238	0	0	108	0	0	9593	0	0	6	
18854	2625	2474	51	0	0	0	0	0	2474	0	0	100	
18957	4779	4639	79	0	0	0	0	0	4639	0	0	61	
19356	9646	9038	336	0	0	0	0	0	9038	0	0	272	
19730	152906	148791	2404	0	0	0	0	0	148791	0	0	1711	
19936	13351	13035	677	0	0	560	0	0	13035	0	0	199	
19972	9366	9119	147	0	0	0	0	100	9219	0	0	0	
20053	4207	4019	146	0	0	0	0	0	4019	0	0	42	
20147	4707	4458	110	0	0	0	0	0	4458	0	0	139	
20259	6764	6407	347	0	0	75	0	0	6407	0	0	85	
20370	14586	14669	411	0	0	483	0	0	14669	0	0	-11	
20512	8453	8056	180	0	0	0	0	0	8056	0	0	217	
20633	24098	23028	385	0	0	0	0	0	23028	0	0	685	
20754	1482	1471	11	0	0	0	0	0	1471	0	0	0	
20839	7398	7323	199	0	0	150	0	0	7323	0	0	26	
20857	4749	4458	225	0	0	0	0	0	4458	0	0	66	
20866	12300	12027	247	0	0	0	0	0	12027	0	0	26	
21256	1142	1141	-5	0	0	0	0	0	1141	0	0	6	
21359	1678	1681	75	0	0	101	0	0	1681	0	0	23	
21630	5684	5516	156	0	0	0	0	0	5516	0	0	12	
21658	11028	10721	435	0	0	304	0	0	10721	0	0	176	
22048	17193	16992	490	0	0	213	0	0	16992	0	0	-76	
22235	23774	22837	663	0	300	175	0	0	22837	0	0	149	
22356	17890	17263	750	0	0	0	0	5	17268	0	0	-128	
22459	8748	8606	335	0	0	200	0	0	8606	0	0	7	
22543	9899	9732	251	0	0	102	0	0	9732	0	0	18	
22552	3554	3849	180	0	0	500	0	0	3849	0	0	25	
22730	10595	10108	226	0	0	0	0	0	10108	0	0	261	
22936	11951	11652	454	0	0	174	0	0	11652	0	0	19	
22954	4604	4605	212	0	0	230	0	0	4605	0	0	17	
23036	27960	26612	1399	0	0	300	0	0	26612	0	0	249	
23045	7312	7101	98	0	0	69	0	0	7101	0	0	182	
23241	257798	287732	-26683	0	0	5000	0	0	287732	0	0	1749	
23456	8095	7485	381	0	0	0	0	0	7485	0	0	229	
23504	44327	42007	2625	0	0	1011	0	0	42007	0	0	706	
23540	14054	13043	530	0	0	0	0	0	13043	0	0	481	
23643	15310	14664	371	0	0	0	0	0	14664	0	0	275	
23755	8627	8160	376	0	0	0	0	0	8160	0	0	91	
23812	61867	59465	1762	0	0	0	0	0	59465	0	0	640	
24006	75721	73307	1911	0	0	0	0	0	73307	0	0	503	
24266	274400	268704	7801	0	0	3302	0	0	268704	0	0	1197	
24453	6180	6376	348	0	0	571	0	0	6376	0	0	27	
24659	3346	3533	63	0	0	250	0	0	3533	0	0	0	
24668	13291	12936	532	0	0	226	0	0	12936	0	0	49	
24855	793	791	2	0	0	0	0	0	791	0	0	0	
24949	36546	35419	1122	0	0	0	0	0	35419	0	0	5	
25357	3515	3284	200	0	0	73	0	0	3284	0	0	104	
25647	6786	6610	120	0	0	0	0	0	6610	0	0	56	
25852	38390	37169	1008	0	0	0	0	0	37169	0	0	213	
26149	6185	6039	128	0	0	0	0	0	6039	0	0	18	
26233	34304	32631	1697	0	0	0	0	0	32631	0	0	-24	
26242	38316	37035	993	0	0	300	0	0	37035	0	0	588	
26457	2653	2599	52	0	0	0	0	0	2599	0	0	2	
26756	1688	1658	28	0	0	0	0	0	1658	0	0	2	
26765	10108	10015	89	0	0	0	0	0	10015	0	0	4	
26859	27217	26643	574	0	0	0	0	0	26643	0	0	0	
26916	31741	30666	915	0	0	154	0	0	30666	0	0	314	
27548	39826	38903	533	0	0	0	0	0	38903	0	0	390	
27614	25344	24319	755	0	0	0	0	0	24319	0	0	270	
27838	18962	18134	1012	0	0	500	0	0	18134	0	0	316	
27847	15631	14554	1017	0	0	485	0	0	14554	0	0	545	
28013	146183	138058	4156	0	-3	0	0	0	138058	0	0	3972	
28152	4165	4183	237	0	0	290	0	0	4183	0	0	35	
28255	9457	8734	417	0	0	0	0	0	8734	0	0	306	
28349	11917	11443	546	0	0	252	0	0	11443	0	0	180	
28406	108589	103138	2118	0	0	0	0	0	103138	0	0	3333	
28572	5125	5017	101	0	0	0	0	0	5017	0	0	7	
28732	6341	6124	149	0	0	76	0	0	6124	0	0	144	
29104	70228	62544	1927	0	4000	767	0	0	62544	0	0	2524	
29159	2664	2408	92	0	0	0	0	0	2408	0	0	164	
29252	9813	9338	333	0	0	0	0	0	9338	0	0	142	
29636	57899	56478	1723	0	0	773	0	0	56478	0	0	471	
29850	5613	5628	161	0	0	150	0	0	5628	0	0	-26	
29944	1443	1403	36	0	0	0	0	0	1403	0	0	4	
29953	6693	6542	419	0	0	300	0	0	6542	0	0	32	
30025	42723	40067	2050	0	0	0	0	0	40067	0	0	606	
30052	1680	1635	45	0	0	0	0	0	1635	0	0	0	
30146	7591	7297	182	0	0	0	0	0	7297	0	0	112	
30155	7915	8074	214	0	0	550	0	0	8074	0	0	177	
30258	16988	16302	660	0	0	0	0	0	16302	0	0	26	
30418	41396	28917	199	0	10000	0	0	0	28917	0	0	2280	
30502	36423	35991	817	0	0	440	0	0	35991	0	0	55	
30650	11943	11447	355	0	0	0	0	0	11447	0	0	141	
30810	2800102	2790915	184028	0	0	175000	0	0	2790915	0	0	159	
30856	12322	14461	534	0	0	2700	0	0	14461	0	0	27	
31134	11671	11234	267	0	0	0	0	0	11234	0	0	170	
31152	8866	9208	-43	0	0	304	0	0	9208	0	0	5	
31255	27669	26741	527	0	0	0	0	0	26741	0	0	401	
31303	276384	263294	8094	0	0	3320	0	0	263294	1469	0	6847	
31657	7123	6910	213	0	0	0	0	0	6910	0	0	0	
31826	28698	27673	807	0	0	171	0	0	27673	0	0	389	
31835	11485	11246	174	0	0	0	0	1	11247	0	0	64	
32159	7571	7459	123	0	0	0	0	0	7459	0	0	-11	
32234	9981	9340	354	0	0	0	0	0	9340	0	0	287	
32766	3700	3678	81	0	0	60	0	0	3678	0	0	1	
33147	21960	22274	484	0	0	1100	0	0	22274	0	0	302	
33259	28243	28671	1420	0	0	2000	0	0	28671	0	0	152	
33268	5622	5585	179	0	0	110	0	0	5585	0	0	-32	
33549	3779	3653	116	0	0	51	0	0	3653	0	0	61	
33727	24541	23471	609	0	0	0	0	0	23471	0	0	461	
33754	4378	4297	76	0	0	0	0	0	4297	0	0	5	
33772	131343	128249	3403	0	0	0	0	0	128249	0	0	-309	
33839	2623	2535	71	0	0	0	0	0	2535	0	0	17	
33857	6353	6324	88	0	0	85	0	0	6324	0	0	26	
34153	74727	74325	4039	0	0	3900	0	0	74325	0	0	263	
34359	4416	4499	0	0	0	1	0	-96	4403	0	0	14	
34425	23309	22682	513	0	0	300	0	0	22682	0	0	414	
34434	13356	12410	399	0	0	0	0	0	12410	0	0	547	
34452	11667	11306	203	0	0	0	0	0	11306	0	0	158	
34537	101506	98817	3704	0	0	2861	0	0	98817	0	0	1846	
34555	17350	16911	364	0	0	50	0	0	16911	0	0	125	
34742	19409	19011	405	0	0	175	0	0	19011	0	0	168	
34836	2028	1972	43	0	0	0	0	0	1972	0	0	13	
34863	1683	1705	86	0	0	108	0	0	1705	0	0	0	
35057	5577	5450	118	0	0	20	0	0	5450	0	0	29	
35244	47966	46933	621	0	-200	0	0	-38	46895	0	0	650	
35301	6158250	6018682	206795	0	9992	85000	0	0	6018682	0	0	7781	
35570	426236	400759	10010	0	0	0	0	0	400759	0	0	15467	
35646	9493	9331	156	0	0	0	0	0	9331	0	0	6	
35842	5489	5513	138	0	0	155	0	0	5513	0	0	-7	
35936	2892	2828	64	0	0	0	0	0	2828	0	0	0	
36054	58354	57751	2006	0	0	1470	0	0	57751	0	0	67	
36344	20664	19725	385	0	0	164	0	0	19725	0	0	718	
36456	5831	3716	99	1977	0	0	0	0	3716	0	0	39	
36858	14746	14273	464	0	0	0	0	0	14273	0	0	9	
36933	7725	7518	127	0	0	0	0	0	7518	0	0	80	
37051	3319	3251	54	0	0	0	0	0	3251	0	0	14	
37341	2056	2155	56	0	0	155	0	0	2155	0	0	0	
37350	2078	2054	81	0	0	82	0	0	2054	0	0	25	
37378	7547	7366	256	0	0	100	0	0	7366	0	0	25	
37435	55882	57700	1847	0	0	4208	0	0	57700	0	0	543	
37640	33347	33725	1360	0	0	2000	0	0	33725	0	0	262	
37659	3193	3133	152	0	0	100	0	0	3133	0	0	8	
37743	6799	6644	135	0	0	56	0	0	6644	0	0	76	
37949	16890	17228	879	0	0	1500	0	0	17228	0	0	283	
38478	19702	19436	199	0	0	0	0	0	19436	0	0	67	
38526	29793	29206	851	0	0	244	0	0	29206	0	0	-20	
38535	29996	23379	845	0	5300	0	0	0	23379	0	0	472	
38740	16220	15706	279	0	0	0	0	0	15706	0	0	235	
39327	60167	58798	1325	0	0	0	0	0	58798	0	0	44	
39420	61840	60833	2244	0	0	1192	0	0	60833	0	0	-45	
39475	108012	104082	3673	0	0	0	0	0	104082	0	0	257	
39756	13035	15533	192	0	0	2700	0	0	15533	0	0	10	
39934	18705	18016	534	0	0	0	0	-198	17818	0	0	353	
40033	6842	6431	348	0	0	220	0	0	6431	0	0	283	
40305	229751	221904	10493	0	0	7000	0	0	221904	432	0	3922	
40350	4433	4321	105	0	0	0	0	0	4321	0	0	7	
40707	16221	16058	318	0	0	155	0	0	16058	0	0	0	
40855	3896	3861	183	0	0	259	0	0	3861	0	0	111	
41245	2707	2690	35	0	0	18	0	0	2690	0	0	0	
41553	14088	13528	492	0	0	100	0	0	13528	0	0	168	
41629	10647	10619	456	0	0	395	0	0	10619	0	0	-33	
41647	52698	51088	1443	0	0	0	0	0	51088	0	0	167	
41759	4014	3819	151	0	0	104	0	0	3819	0	0	148	
41825	29114	28512	794	0	0	192	0	0	28512	0	0	0	
41937	4811	4601	155	0	0	10	0	0	4601	0	0	65	
41955	2422	2414	55	0	0	106	0	0	2414	0	0	59	
42037	5760	5700	153	0	0	130	0	0	5700	0	0	37	
42055	6950	7059	324	0	0	525	0	0	7059	0	0	92	
42354	13334	12876	490	0	0	250	0	0	12876	0	0	218	
42420	418197	408133	15893	18	0	11203	0	0	408133	0	0	5356	
42448	55696	53928	1151	0	0	24	0	0	53928	0	0	641	
42457	4683	4936	47	0	0	300	0	0	4936	0	0	0	
42541	1403951	1373802	26898	0	0	0	0	0	1373802	0	0	3251	
43052	14019	13984	471	0	0	500	0	0	13984	0	0	64	
43155	14114	13833	446	0	0	157	0	0	13833	0	0	-8	
43173	551204	520024	21693	0	0	0	0	0	520024	0	0	9487	
43324	8675	8898	-305	0	0	0	0	0	8898	0	0	82	
43351	2134	2153	-19	0	0	0	0	0	2153	0	0	0	
43454	2427	2378	33	0	0	0	0	0	2378	0	0	16	
43511	30943	30053	844	0	0	375	0	0	30053	0	0	421	
43641	8179	8049	130	0	0	0	0	0	8049	0	0	0	
43744	4749	4544	202	0	0	0	0	1	4545	0	0	2	
43856	4327	4347	-27	0	0	0	0	0	4347	0	0	7	
43959	7010	6758	162	0	0	100	0	0	6758	0	0	190	
44040	19607	18413	570	0	0	0	0	0	18413	0	0	624	
44134	166710	164027	6217	0	0	3653	0	0	164027	0	0	119	
44433	26118	25354	658	0	0	0	0	0	25354	0	0	106	
44451	5897	5917	98	0	0	117	0	0	5917	0	0	-1	
44602	602528	566021	38026	0	0	20000	0	0	566021	1094	0	17387	
44741	28453	28003	821	0	0	405	0	0	28003	0	0	34	
44750	13684	12663	200	0	0	0	0	0	12663	0	0	821	
44929	9621	9470	140	0	0	0	0	0	9470	0	0	11	
45038	6014	5788	271	0	0	100	0	0	5788	0	0	55	
45047	9377	8987	266	0	0	0	0	0	8987	0	0	124	
45056	9334	9136	144	0	0	0	0	0	9136	0	0	54	
45270	16160	15645	500	0	0	0	0	15	15660	0	0	0	
45430	9208	8887	304	0	0	0	0	0	8887	0	0	17	
45458	1059	1011	-4	0	0	0	0	0	1011	0	0	52	
45551	36613	36206	1477	0	0	1500	0	0	36206	0	0	430	
45560	48570	45268	1885	0	0	703	0	0	45268	0	0	2120	
45627	301307	292388	9322	0	0	5500	0	0	292388	0	0	5097	
45775	9929	9732	193	0	0	0	0	0	9732	0	0	4	
46053	16669	16171	555	0	0	300	0	0	16171	0	0	243	
46941	15790	15474	286	0	0	100	0	0	15474	0	0	130	
47153	1522	1523	21	0	0	35	0	0	1523	0	0	13	
47247	21976	21803	536	0	0	600	0	0	21803	0	0	237	
47256	3651	3535	111	0	0	0	0	0	3535	0	0	5	
47377	112985	112259	441	0	553	1000	0	0	112259	0	0	732	
47452	6696	6427	145	0	0	0	0	0	6427	0	0	124	
47500	39475	38474	832	0	0	0	0	0	38474	0	0	169	
48057	6387	6058	285	0	0	43	0	0	6058	0	0	87	
48150	1773	1701	45	0	0	0	0	0	1701	0	0	27	
48374	32980	32125	2149	0	0	1309	0	0	32125	0	0	15	
48440	5671	5492	106	0	0	0	0	0	5492	0	0	73	
48552	7470	7127	551	0	0	230	0	0	7127	0	0	22	
48673	3147	3119	23	0	0	0	0	0	3119	0	0	5	
48730	14844	14144	691	0	0	0	0	0	14144	0	0	9	
49054	10752	7159	707	0	3700	809	0	0	7159	0	0	-5	
49148	10821	10377	257	0	0	0	0	0	10377	0	0	187	
49241	26481	25893	373	0	0	0	0	0	25893	0	0	215	
49344	14096	14249	372	0	0	504	0	0	14249	0	0	-21	
49540	8868	8571	252	0	0	500	0	0	8571	0	0	545	
49643	5012	4928	84	0	0	0	0	0	4928	0	0	0	
49652	8688	8419	144	0	0	0	0	0	8419	0	0	125	
49821	84044	82126	1768	0	0	378	0	0	82126	0	0	528	
49858	5692	5510	124	0	0	125	0	0	5510	0	0	183	
49951	4307	4048	241	0	0	0	0	0	4048	0	0	18	
50144	6957	6789	168	0	0	0	0	0	6789	0	0	0	
50461	13958	13726	205	0	0	0	0	0	13726	0	0	27	
50546	6317	5913	231	0	0	47	0	0	5913	0	0	220	
50854	3221	3054	226	0	0	81	0	0	3054	0	0	22	
50957	7402	6684	718	0	0	0	0	0	6684	0	0	0	
51253	22010	20969	576	0	0	69	0	0	20969	0	0	534	
51347	4172	4129	142	0	0	125	0	0	4129	0	0	26	
51356	9880	9662	458	0	0	400	0	0	9662	0	0	160	
51459	12374	12008	536	0	0	500	0	0	12008	0	0	330	
51730	3145	2996	127	0	0	0	0	0	2996	0	0	22	
51842	15067	14611	360	0	0	0	0	0	14611	0	0	96	
51972	17526	17399	296	0	0	142	0	0	17399	0	0	-27	
52410	3917	3760	58	0	0	30	0	0	3760	0	0	129	
52456	2317	2234	53	0	0	0	0	0	2234	0	0	30	
52719	105000	105000	127	0	0	0	127	0	105000	0	0	0	
52951	5413	5301	58	0	0	0	0	0	5301	0	0	54	
53015	7568	7504	64	0	0	0	0	0	7504	0	0	0	
53033	427843	427661	4055	0	72	5000	0	0	427661	0	0	1055	
53051	5110	4952	158	0	0	0	0	0	4952	0	0	0	
53239	7753	7403	216	0	0	0	0	0	7403	0	0	134	
53453	5634	5474	71	0	0	10	0	0	5474	0	0	99	
53752	6287	6187	70	0	0	0	0	0	6187	0	0	30	
54049	5365	5216	145	0	0	0	0	0	5216	0	0	4	
54058	18334	18286	426	0	0	400	0	0	18286	0	0	22	
54357	1165	1121	50	0	0	0	0	0	1121	0	0	-6	
54375	43297	42294	987	0	0	1000	0	0	42294	0	0	1016	
54441	8884	8656	191	0	0	0	0	0	8656	0	0	37	
54656	12411	11526	432	0	0	21	0	0	11526	0	0	474	
55176	22622	22636	183	0	0	308	0	39	22675	80	0	-8	
55251	16266	16132	824	0	0	707	0	0	16132	0	0	17	
55336	34971	43949	619	0	0	10217	0	0	43949	0	0	620	
55635	5006	4781	101	0	0	0	0	0	4781	0	0	124	
55653	8568	8346	246	0	0	100	0	0	8346	0	0	76	
56230	5520	5682	319	0	0	520	0	0	5682	0	0	39	
56258	17738	17544	578	0	0	450	0	0	17544	0	0	66	
56351	54367	53382	1538	0	0	877	0	0	53382	0	0	324	
56427	7995	7855	-93	0	0	0	0	0	7855	0	3	230	
56548	20117	19447	529	0	0	0	0	0	19447	0	0	141	
56557	100180	103334	4098	0	0	8000	0	0	103334	0	0	748	
56717	26536	26009	873	0	0	350	0	0	26009	0	0	4	
56726	9802	9776	202	0	0	220	0	0	9776	0	0	44	
57040	7697	7491	115	0	0	0	0	0	7491	0	0	91	
57134	70892	69322	2898	0	0	1675	0	0	69322	0	0	347	
57228	11654	11562	152	0	0	76	0	0	11562	0	0	16	
57255	7076	6961	112	0	0	0	0	0	6961	0	0	3	
57451	22600	21244	683	0	0	0	0	0	21244	0	0	673	
57572	5785	5704	7	0	0	0	0	0	5704	0	0	74	
57956	8714	8557	382	0	0	370	0	0	8557	0	0	145	
58074	16907	16666	216	0	0	0	0	0	16666	0	0	25	
58207	12225	11798	325	0	0	90	0	0	11798	0	0	192	
58225	13012	12590	346	0	0	0	0	0	12590	0	0	76	
58243	180591	178049	4382	-2996	0	0	0	0	178049	0	0	1156	
58355	696	702	-8	0	0	0	0	0	702	0	0	2	
58551	10900	10551	247	0	0	0	0	0	10551	0	0	102	
58636	18208	17755	482	0	0	70	0	0	17755	0	0	41	
58757	5715	5386	331	0	0	100	0	0	5386	0	0	98	
58971	227295	223092	6060	0	0	2900	0	0	223092	0	0	1043	
59259	10382	10028	300	0	0	0	0	0	10028	0	0	54	
59316	42784	41648	1219	0	0	452	0	0	41648	0	0	369	
59352	25812	24966	763	0	0	550	0	0	24966	0	0	633	
59679	1971	1936	33	0	0	0	0	0	1936	0	0	2	
59754	1413	1357	28	0	0	0	0	0	1357	0	0	28	
60143	5611159	5576752	172647	0	0	150000	6080	0	5576752	93	0	17747	
60219	12949	12540	417	0	0	160	0	0	12540	0	0	152	
60330	41511	40235	850	0	0	0	0	0	40235	0	0	426	
60433	6397	6178	156	0	0	0	0	0	6178	0	0	63	
60545	13843	12838	586	0	0	0	0	0	12838	0	0	419	
60554	4226	4251	126	0	0	326	0	0	4251	0	0	175	
60648	16420	16345	179	0	0	115	0	0	16345	0	0	11	
61001	33276	37360	-4371	0	0	500	0	0	37360	0	0	787	
61122	95783	94735	3202	0	0	2348	0	0	94735	0	0	194	
61355	34240	32369	1114	0	0	0	0	0	32369	0	0	757	
61476	9842	9593	157	0	0	0	0	0	9593	0	0	92	
61533	27808	26620	1042	0	0	0	0	0	26620	138	0	8	
61757	16305	15812	458	0	0	0	0	0	15812	0	0	35	
61832	17034	16652	350	0	0	0	0	0	16652	0	0	32	
61953	3995	3931	116	0	0	25	0	0	3931	0	0	-27	
62044	2168	2203	-33	0	0	0	0	0	2203	0	0	-2	
62101	631316	596516	31414	0	0	20000	0	0	596516	0	0	23386	
62147	5013	4903	154	0	0	105	0	0	4903	0	0	61	
62651	7359	7215	130	0	0	0	0	0	7215	0	0	14	
63050	9016	8600	416	0	0	0	0	0	8600	0	0	0	
63069	1230961	1177784	50405	0	0	15750	0	0	1177784	0	0	18522	
63078	58134	57449	1488	0	0	900	0	0	57449	0	0	97	
63201	9234	9270	272	0	0	308	0	0	9270	0	0	0	
63359	36450	35579	726	1	0	0	0	0	35579	0	0	144	
63573	48103	47027	1053	0	0	0	0	0	47027	0	0	23	
63733	30280	29777	728	0	0	225	0	0	29777	0	0	0	
