"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	
3252	0	0	0	0	0	0	0	0	0	0	0	0	132	3			0	92	563	24	0	361						0						0			0	0	0	0			0	0	178	37	0	0	0	0	0	
3458	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	8	0	0	0	0	0	
3506	0	0	0	0	0	0	0	0	277	36	0	0	36	0		0	0	0	417	55	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	18	0	0	0	67	0		
3579	0	0	0	0	0	0	0	0	0	0	0	0	130	101		0	0	0	215	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			83	0	122	16	13	0	10	0	0	
3720	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0						0			0	0	0	0			0	0	6	1	0	0	0	0	0	
3953	0	0	0	0	0	0	0	0	0	0	0	0	15	14			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
4138	0	1	0	0	0	0	0	0	0	0	0	0	3	0			0	0	15	0	0	0						0						0			0	0	0	0			0	0	15	2	0	0	0	0	0	
4147	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	3	0	0	0						0						0			0	0	0	0			3	0	0	7	0	0	0	0	0	
4156	0	2	0	0	0	0	0	0	0	0	0	0	26	13			0	0	16	6	0	0						0						0			0	0	0	1			0	0	10	10	0	0	0	0	0	
4231	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	5	4	0	0	0	0	
4437	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	94	0	0	0						0						0			0	0	0	0			0	0	24	10	0	0	70	0	0	
4745	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	0	0	0	0	0	0	
4839	0	0	0	0	0	0	0	0	0	0	0	0	22	0			0	0	27	0	0	0						0						0			0	0	0	0			0	0	27	22	0	0	0	0	0	
5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
5050	0	0	0	0	0	0	0	0	0	0	0	0	5	3			0	0	3	0	0	0						0						0			0	0	0	0			0	0	3	2	0	0	0	0	0	
5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
5135	0	0	0	0	0	0	0	0	2	0	0	0	6	0			0	0	27	14	0	0						0						0			0	0	0	0			1	1	10	3	1	1	0	0	0	
5210	0	0	0	0	0	0	0	0	0	0	0	0	18	3		0	0	0	27	22	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			5	15	0	0	0	0	0	0	0	
5247	0	0	0	0	0	0	0	0	0	0	0	0	7	0		0	0	0	8	0	0	4		0	0		0	0		0	0		0	0		0	0	0	0	0			3	2	1	5	0	0	0	0	0	
5274	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	12	10	0	0						0						0			0	0	0	0			0	0	2	8	0	0	0	0	0	
5331	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
5461	0	0	0	0	0	0	0	0	0	0	0	0	5	5			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
5751	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
5939	0	170	0	0	0	0	0	33	0	0	0	0	506	59		0	0	13	740	8	0	41		0	0		0	0		0	0		0	0		0	0	59	35	91			0	0	100	6	20	114	52	504	0	
6039	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	7	0	0	0						0						0			0	0	0	0			0	0	7	19	0	0	0	0	0	
6057	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	1	0	0	0	0	0	
6141	0	0	0	0	0	0	31	6	0	0	0	0	17	5			0	0	35	0	0	0						0						0			0	0	0	0			0	0	4	6	0	0	0	0	0	
6329	5	0	0	0	0	0	0	1	0	0	0	0	74	2			0	0	62	0	0	0						0						0			0	0	0	0			0	1	36	69	0	1	21	0	0	
6972	0	0	0	0	0	0	0	8	0	0	0	0	183	0		0	0	0	37	17	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			8	11	12	164	0	0	0	0	0	
7009	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7045	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	16	0	0	0						0						0			0	0	0	0			0	0	16	11	1	0	0	0	0	
7157	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	5	8	0	0	0	0	
7166	0	0	0	0	0	0	0	0	0	0	0	0	2	2		0	0	0	25	25	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
7456	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	2	0	0	0						0						0			0	0	0	0			0	0	2	1	0	0	0	0	0	
7634	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	32	30	0	0						0						0			0	0	0	0			0	0	2	3	0	0	0	0	0	
8033	0	0	0	0	0	0	0	0	0	0	0	0	22	6			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	16	0	0	0	0	0	
8417	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	
8462	0	0	0	0	0	0	0	0	0	0	0	0	4	1			0	1	8	0	0	0						0						1			0	0	0	0			0	0	8	2	0	0	0	0	0	
8547	0	0	0	0	0	0	27	0	0	0	0	0	228	178		0	0	0	484	235	0	0		0	0		0	0		0	0		0	0		0	0	0	32	0			0	2	76	38	10	0	114	0	0	
8631	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	10	0	0	0															0	0	0	0			0	0	10	19	0	0	0	0		
9115	0	0	0	0	0	0	18	0	0	0	0	0	80	1		0	0	0	141	25	0	0		0	0		0	0		0	0		0	0		0	0	0	0	73			0	0	85	3	0	3	0	13	0	
9357	0	0	0	0	0	0	0	0	0	0	0	0	4	3		0	0	0	10	10	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	1	0	0	0	0	0	
9553	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
9807	0	0	0	0	0	1	0	123	0	0	0	0	125	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	1	0	0	0	0	0	
9955	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	4	0	0	0	0	0	
10157	0	0	0	0	0	0	0	0	0	0	0	0	104	0			0	103	201	0	0	200						200						100			0	0	0	0			0	0	1	1	0	0	0	0	0	
10250	0	0	0	0	0	0	0	0	0	0	0	0	15	5			0	0	32	0	0	0						0						0			0	0	0	0			0	0	32	10	0	0	0	0	0	
10849	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	1	0	0	0	0	
10858	0	0	0	0	0	0	0	0	0	0	0	0	31	0		0	0	0	2048	70	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			1876	0	102	31	0	0	0	0	0	
11145	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	114	100	0	0						0						0			0	0	0	0			0	0	14	6	0	0	0	0	0	
11640	0	0	0	0	0	0	0	0	0	0	0	0	139	0			0	121	154	0	0	129						0						2			0	0	0	0			0	0	25	18	0	0	0	0	0	
11837	18	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	70	50	0	0															0	0	0	0			0	0	2	5	0	0	0	0	0	
12030	0	1	0	2	0	0	0	22	0	0	0	0	462	137			0	138	129	22	0	72						0						0			0	0	0	0			0	0	0	0	161	1	35	0	0	
12058	0	0	0	0	0	0	0	0	0	0	0	0	20	0			0	1	149	120	0	4						0						0			0	0	0	0			0	0	25	9	10	0	0	0	0	
12142	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	19	55	0	0	19						0						0			0	0	0	0			0	0	36	9	0	0	0	0	0	
12245	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	1	0	0	0						0						0			0	0	0	0			0	1	1	2	0	0	0	0	0	
12311	1509	52	0	0	0	60	171	0	3247	90	0	0	8540	2425	2425	0	0	0	37168	8283	0	0	8283	0	0	0	0	0	3247	0	0	0	0	73	90	0	0	0	2257	182	0	0	0	0	21321	5654	4	0	369	11	0	
12357	0	0	0	0	0	0	29	0	0	0	0	0	6	0			0	0	92	56	0	0						0						0			0	0	0	0			0	0	0	6	0	0	7	0	0	
12647	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12656	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	39	0	0	0						0						0			0	0	0	0			0	0	22	1	0	0	17	0	0	
12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
12946	1	0	0	0	0	0	0	0	0	0	0	0	71	4		0	0	0	415	314	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	58	60	6	1	41	1	0	
12955	0	0	0	0	0	0	0	2	0	0	0	0	10	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	8	0	0	0	0	0	
13037	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	155	146	0	0															0	0	0	0			5	0	4	1	0	0	0	0	0	
13103	0	0	0	0	0	0	0	0	0	0	0	0	1	1		0	0	0	2	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	2	0	0	0	0	0	0	
13251	0	0	0	0	0	0	0	0	0	0	0	0	35	11			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	5	0	19	0	0	0	
13309	0	0	0	0	82	0	504	767	0	0	0	0	2408	1103		0	0	0	3369	1436	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	774	385	0	153	53	520	0	
13457	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
14052	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	72	35	0	0						0						0			0	0	0	0			0	0	0	1	0	0	37	0	0	
14155	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	3	212	111	0	15						15						3			0	0	0	0			0	0	71	14	0	0	15	0	0	
14258	0	0	0	0	0	0	0	0	0	0	0	0	16	6		0	0	0	30	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	27	10	0	0	0	0		
14409	0	0	0	0	0	1	104	19	13	12	0	0	5215	3574	3574	0	0	656	11119	3796	0	4178	3796	0	0	0	0	0	13	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2910	925	28	0	0	118	0	
14454	0	0	0	0	0	0	0	14	9	8	0	0	24	2			0	0	10	0	0	1						1						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
14650	0	0	0	0	0	0	6	0	0	0	0	0	11	0			0	0	13	0	0	0															0	0	0	0			0	0	7	11	0	0	0	0		
14753	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	1	0	0	1						1						1			0	0	0	0			0	0	0	0	0	0	0	0	0	
14865	0	0	0	0	0	0	0	0	0	0	0	0	6	3			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	3	0	0	0	0	0	
14931	0	0	0	0	0	0	0	0	0	0	0	0	8	8			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
14940	0	43	0	0	0	0	0	0	0	0	0	0	64	0			0	0	41	0	0	0						0						0			0	0	0	0			0	0	41	21	0	0	0	0	0	
15536	0	0	0	0	19	0	0	0	0	0	0	0	26	2		0	0	0	25	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	6	24	0	0	0	0	0	
16337	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	0	181	1	0	0						0						0			0	0	0	0			0	0	180	33	0	0	0	0	0	
16458	0	0	0	0	0	0	0	6	0	0	0	0	24	11			0	4	13	0	0	7						0						0			0	0	0	0			0	0	6	3	0	0	0	0	0	
16551	0	0	0	0	0	0	0	0	0	0	0	0	11	9			0	0	63	22	0	0						0						0			0	0	0	0			0	0	32	2	0	0	9	0	0	
16748	0	0	0	0	0	0	27	10	0	0	0	0	13	0			0	0	67	0	0	0															0	0	0	0			0	0	0	3	0	0	7	33	0	
16944	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	4	0	0	0	0	0	
16953	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
17147	0	0	0	0	0	0	0	0	0	0	0	0	38	16		0	0	0	92	2	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	77	22	0	0	13	0	0	
17259	0	0	0	0	0	0	0	0	0	0	0	0	6	1			0	5	10	0	0	10						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
17464	0	0	0	0	0	0	0	0	0	0	0	0	137	78		0	0	0	230	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	1			38	16	192	42	0	0	0	0	0	
17549	0	0	0	0	0	0	0	0	31	14	0	0	17	1			0	0	32	0	0	0						0						0			0	0	0	0			0	0	1	2	0	0	0	0	0	
17839	0	0	0	0	0	0	0	4	0	0	0	0	13	1			0	0	49	0	0	23						23						0			0	0	0	0			0	0	7	4	4	0	19	0	0	
17950	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	31	0	0	0						0						0			0	0	0	0			0	0	31	2	0	0	0	0	0	
18050	0	0	0	0	0	0	0	0	0	0	0	0	11	2			0	0	42	6	0	0						0						0			0	0	0	0			17	0	19	9	0	0	0	0	0	
18135	0	0	0	0	0	0	0	0	0	0	0	0	113	0			0	0	22	0	0	0						0						0			0	0	0	0			0	0	0	0	0	113	0	22	0	
18368	0	0	0	0	0	0	0	0	25	25	0	0	139	69		0	0	0	29	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	4	1	44	0	0	0	0	
18377	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
18827	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	14	0	0	0						0						0			0	0	0	0			0	0	14	0	0	0	0	0	0	
18836	0	0	0	0	0	0	0	0	0	0	0	0	60	0			0	0	175	0	0	0															0	0	0	0			0	0	160	58	2	0	15	0	0	
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0						0						0			0	0	0	0			0	0	8	0	0	0	0	0	0	
18957	0	0	0	0	0	0	0	0	0	0	0	0	18	0			0	1	59	0	0	2						0						0			0	0	0	0			0	0	33	7	10	0	24	0	0	
19356	0	0	0	0	0	0	0	2	0	0	0	0	4	0			0	0	10	0	0	0						0						0			0	0	0	0			0	0	10	1	1	0	0	0	0	
19730	0	0	0	0	0	0	0	0	0	0	0	0	3	0		0	0	0	1	0	0	1		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	0	3	0	0	0	0	0	
19936	0	0	0	0	0	0	0	0	0	0	0	0	16	3			0	7	33	0	0	17						0						0			0	0	0	0			0	0	16	6	0	0	0	0	0	
19972	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20053	0	0	0	0	0	0	0	0	0	0	0	0	8	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	7	0	0	0	0	0	
20147	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	5	0	0	0						0						0			0	0	0	0			0	0	5	11	2	0	0	0	0	
20259	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	33	0	0	0						0						0			0	0	0	0			0	0	33	19	0	0	0	0	0	
20370	0	0	0	0	0	0	0	0	0	0	0	0	7	6			0	0	13	9	0	0						0						0			0	0	0	0			0	0	4	1	0	0	0	0	0	
20512	0	0	0	0	0	0	0	2	0	0	0	0	16	0			0	0	4	0	0	0						0						0			0	0	0	0			0	0	4	14	0	0	0	0	0	
20633	0	0	0	0	0	0	0	0	0	0	0	0	20	5			0	0	154	135	0	0						0						0			0	0	0	0			0	0	19	13	2	0	0	0	0	
20754	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20839	0	0	0	0	0	0	3	0	0	0	0	0	1	0			0	1	3	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20857	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
20866	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	28	0	0	0															0	0	0	0			4	1	24	3	0	0	0	0	0	
21256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1	0	0															0	0	0	0			0	0	0	0	0	0	0	0	0	
21359	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21630	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
21658	0	0	0	0	0	0	1	0	0	0	0	0	16	1			0	14	2	0	0	0						0						14			0	0	0	0			0	0	1	1	0	0	0	0	0	
22048	33	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	1167	290	0	0						0						0			0	0	0	0			0	0	455	14	7	0	389	0	0	
22235	0	0	0	0	0	0	0	0	0	0	0	0	5	1			0	0	226	0	0	203						0						0			0	0	0	0			0	0	23	2	2	0	0	0	0	
22356	0	0	0	1	0	0	0	0	0	0	0	0	20	3			0	7	108	79	0	0						0						7			0	0	0	0			25	3	4	6	0	0	0	0	0	
22459	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	21	0	0	0						0						0			0	0	0	1			2	0	19	2	0	0	0	0	0	
22543	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
22552	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	20	0	0	0						0						0			0	0	0	0			0	0	20	0	0	0	0	0	0	
22730	0	0	0	0	0	0	0	0	0	0	0	0	19	6			0	0	78	63	0	0						0						0			0	0	0	0			0	0	15	3	10	0	0	0	0	
22936	0	0	0	0	0	0	0	13	0	0	0	0	20	3			0	0	94	73	0	0						0						0			0	0	0	0			0	0	21	3	1	0	0	0	0	
22954	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	1	0	0	0						0						0			0	0	0	0			0	0	1	8	0	0	0	0	0	
23036	0	0	0	0	0	0	0	0	0	0	0	0	33	0		0	0	0	744	678	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0			0	0	66	33	0	0	0	0	0	
23045	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0			0	0	0	0	0	0	0	0	0	
