"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
1351	0	0	0	0	0	55093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773	809	0	0	2047	22817	10453	0	6	0	3000	0	0	0	0	0	0	0	0	0	0	8206	46887	0	0	0	0	0	2168	0	0	0	0	-455	222	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	0	0	1740	0	0	0	2820	29396	18659	51017	0	5879	9330	51017	66226	0	2770	2770	13577	0	
1454	0	0	0	0	0	140415	0	0	0	22407	22407	0	22407	0	0	0	0	112	0	0	0	0	0	0	5348	12421	0	0	0	0	0	0	1449	5277	135269	2306	0	0	0	0	673	0	0	0	92	32110	108213	0	0	0	0	0	7155	112	66	845	0	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10691	194334	35089	114345	0	38867	17545	114345	170757	0	23300	23300	28616	0	
1557	0	0	0	0	0	16930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	923	0	0	0	1892	0	0	356	0	7644	0	706	0	0	0	0	0	0	0	0	2660	14270	0	0	0	0	0	681	0	0	0	0	-17	35	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	850	0	0	0	81	15054	2660	16542	0	3011	1330	16542	20883	0	4595	4595	5566	0	
1632	0	0	0	0	0	222154	0	0	0	3216	3216	0	15	0	3201	0	0	0	0	0	0	0	0	0	1950	3919	0	0	0	0	0	0	604	22	23579	3100	0	0	0	0	0	0	0	0	2302	33907	185945	0	0	0	0	0	11341	0	0	1200	0	-2368	330	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9794	0	0	0	9794	0	0	0	1972	31015	37007	209411	0	6203	18504	209411	234118	0	0	0	20585	0	
1669	0	0	0	0	0	69410	0	0	0	35	35	0	0	0	35	0	0	2053	0	0	0	0	0	0	7556	3513	0	0	0	83495	1745	286	1284	5522	37382	0	0	0	0	0	0	0	0	0	0	40759	28651	0	0	0	0	0	11947	2053	137	2062	5331	2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13215	132212	47835	31336	0	26442	23918	31336	81696	0	5760	5760	36860	0	
1829	0	0	0	0	0	175829	0	0	0	410	410	0	0	0	410	0	0	0	0	0	0	0	0	0	4527	13793	0	0	0	0	0	0	4736	5491	98892	3809	3097	0	0	0	0	0	0	0	75	61290	114464	0	0	0	0	0	7401	0	28	2161	157	2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5648	0	0	0	5648	0	0	0	10046	114921	65256	128674	0	22984	32628	128674	184286	0	0	0	37127	0	
1856	0	0	0	0	0	7785	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	175	370	0	0	0	0	0	0	1039	0	170946	0	0	0	0	0	0	0	0	0	0	1982	5803	0	0	0	0	0	3772	98	0	2013	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	95	0	0	0	175	173419	1982	7559	0	34684	991	7559	43234	0	90	90	11664	0	
2040	0	0	0	0	0	117860	0	0	0	930	930	0	0	0	930	0	0	0	0	0	0	0	0	0	999	2035	0	0	0	0	0	0	1163	0	20861	2069	252	0	0	0	90	0	0	0	1505	40737	75618	0	0	0	0	0	5030	0	0	1272	0	-510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	25673	42896	80558	0	5135	21448	80558	107141	0	0	0	14482	0	
2161	0	0	0	0	0	52805	0	0	0	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	1260	16821	0	0	267	0	0	0	188	1091	24338	0	0	0	0	0	0	0	0	0	0	34426	18379	0	0	0	0	0	4245	0	5	1239	0	-314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2648	48388	34426	21380	0	9678	17213	21380	48271	0	5990	5990	9181	0	
2376	0	0	0	0	0	362300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354	10053	0	0	32136	435300	17597	0	1210	20816	92014	0	2000	0	0	0	0	0	0	0	242	277334	84724	0	0	0	0	0	25791	0	0	7745	0	-4962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55306	563104	294931	104770	0	112621	147466	104770	364857	0	17750	17750	111465	0	
2451	0	0	0	0	0	14286	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	118	3425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	846	2037	11311	0	0	0	0	0	1317	750	63	165	0	543	71	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	4917	2037	11720	0	983	1019	11720	13722	0	481	481	1405	0	
2554	0	0	0	0	0	3242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	0	0	2	3	0	0	2	0	2299	50	0	0	0	0	0	0	0	0	0	190	3051	0	0	0	0	0	186	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3782	240	3237	0	756	120	3237	4113	0	600	600	701	0	
2732	0	0	0	0	0	309732	0	0	0	4884	4884	0	0	0	4884	0	0	1449	0	0	0	0	0	0	6701	13365	0	0	0	0	0	0	1580	0	68939	2763	3611	0	0	0	0	0	0	0	707	76306	232719	0	0	0	0	0	10760	1449	181	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6882	97661	79069	250344	0	19532	39535	250344	309411	0	14650	14650	51779	0	
2750	0	0	0	0	0	28119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	1316	0	0	0	0	0	0	130	2301	10831	100	0	0	0	0	0	0	0	343	340	2129	25307	0	0	0	0	0	2032	0	6	239	0	-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3304	12726	2229	27094	0	2545	1115	27094	30754	0	0	0	4650	0	
2938	0	0	0	0	0	236485	0	0	0	1452	1452	0	0	0	1452	0	0	0	0	0	0	0	0	0	2403	6040	0	0	0	0	0	0	1118	0	45282	3017	0	0	0	0	0	0	0	0	0	42696	193789	0	0	0	0	0	11912	0	0	2275	0	-3009	745	0	0	0	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5152	0	0	0	5152	0	0	0	2403	53597	45713	210775	0	10719	22857	210775	244351	0	0	0	22567	0	
2956	0	0	0	0	0	59441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1256	1462	0	0	0	0	0	0	313	32	35686	849	25	0	0	0	0	0	0	0	0	23586	35855	0	0	0	0	0	3128	0	0	0	0	-397	74	0	0	0	74	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	199	0	0	0	1288	52313	24435	39283	0	10463	12218	39283	61964	0	15165	15165	13312	0	
3252	0	0	0	0	0	51638	0	0	0	150	150	0	0	0	150	0	0	0	0	0	0	0	0	0	1719	8177	0	0	0	11240	1207	210	228	0	17918	578	1095	0	0	0	0	0	0	0	320	1505	49813	0	0	0	0	0	2685	0	15	456	12	-843	111	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	65	0	0	0	1734	41126	3302	53646	0	8225	1651	53646	63522	0	3015	3015	11142	0	
3458	0	0	0	0	0	9789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5062	0	0	0	0	1897	58	151	5527	0	320	0	0	0	0	0	0	0	0	1849	7940	0	0	0	0	0	386	0	0	0	0	-312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	6103	1849	15605	0	1221	925	15605	17751	0	576	576	2323	0	
3506	0	0	0	0	0	831286	0	0	0	0	0	0	0	0	0	0	41	58762	59	-478	0	0	0	3465	17552	17948	0	0	0	13675	4241	0	6446	10983	340290	7968	0	0	0	0	0	0	0	0	282	206922	624082	0	0	0	0	0	119147	58762	1170	2882	0	55573	1246	0	0	0	1246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	559	0	0	0	559	0	0	0	0	0	0	50121	0	0	50121	0	0	0	0	29705	395777	269252	682220	0	79155	134626	682220	896001	0	20700	20700	82173	0	
3579	0	0	0	0	0	259664	0	0	0	2015	2015	0	2015	0	0	0	0	8798	0	0	0	0	0	0	6218	2933	0	0	0	0	0	0	2107	9071	17624	14593	6972	0	0	0	0	0	0	0	0	114472	145192	0	0	0	0	0	23820	8798	0	2894	0	8696	246	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15289	25770	129065	164292	0	5154	64533	164292	233979	0	58	58	23407	0	
3720	0	0	0	0	0	73219	0	0	0	75	75	0	0	0	75	0	0	0	0	0	0	0	0	0	4783	295	0	0	0	13492	1064	0	597	495	47567	0	0	0	0	0	0	0	0	0	5367	27408	40444	0	0	0	0	0	5470	279	0	554	480	-261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1313	0	0	464	849	0	0	0	5278	72709	29416	45525	0	14542	14708	45525	74775	0	5434	5434	17165	0	
3953	0	0	0	0	0	55182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14992	0	0	16938	6669	31575	0	0	0	0	0	4591	0	0	288	0	-988	518	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562	19577	6669	51388	0	3915	3335	51388	58638	0	0	0	6236	0	
4138	0	0	0	0	0	111247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1998	3091	0	0	0	0	0	0	771	848	44789	0	0	0	0	0	0	0	0	0	0	56084	55163	0	0	0	0	0	7191	0	18	807	1022	-499	1165	0	0	0	1165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2864	48814	57106	61672	0	9762	28553	61672	99987	0	127	127	16625	0	
4147	0	0	0	0	0	59615	0	0	0	196	196	0	0	0	196	0	0	0	0	0	0	0	0	0	697	154	0	0	0	0	0	0	1007	64	21621	1220	1650	0	0	0	0	0	0	0	1062	16169	42384	0	0	0	0	0	11589	0	0	3072	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	32120	17389	52747	0	6424	8695	52747	67866	0	6211	6211	12641	0	
4156	0	0	0	0	0	78754	0	0	0	207	207	0	0	0	207	0	0	1783	0	0	0	0	0	0	585	2655	0	0	0	0	0	0	862	0	22403	4172	603	0	0	0	0	1683	0	0	0	14849	63905	0	0	0	0	0	10579	1783	0	731	0	1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1181	0	0	0	1181	0	0	0	585	25789	19021	75644	0	5158	9511	75644	90313	0	0	0	11869	0	
4231	0	0	0	0	0	43123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3984	0	0	0	0	0	0	383	0	50054	9749	0	0	0	0	0	0	0	0	0	10467	32656	0	0	0	0	0	2319	0	0	0	0	-342	0	0	0	0	0	47	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54038	20216	35022	0	10808	10108	35022	55938	0	0	0	11916	0	
4437	0	0	0	0	0	145447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347	3532	0	0	0	3270	1126	0	57	0	17906	431	0	0	0	0	0	0	0	0	0	52563	92884	0	0	0	0	0	5324	0	60	998	19	-1232	0	0	0	0	0	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	0	0	0	1174	0	0	0	1407	27174	54139	98366	0	5435	27070	98366	130871	0	1468	1468	15517	0	
4745	0	0	0	0	0	4721	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	113	417	0	0	301	2982	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	1294	3427	0	0	0	0	0	212	13	0	0	0	-36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	4459	1294	3827	0	892	647	3827	5366	0	1060	1060	1057	0	
