"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	NM_LGL	ID_FDIC_CERT	CITY	STATE_ABBR_NM	ZIP CODE	
37	20040331						
242	20040331						
279	20040331						
354	20040331						
439	20040331						
457	20040331						
505	20040331						
1146	20040331						
1155	20040331						
1351	20040331						
1454	20040331						
1557	20040331						
1632	20040331						
1669	20040331						
1829	20040331						
1856	20040331						
2040	20040331						
2161	20040331						
2376	20040331						
2451	20040331						
2554	20040331						
2732	20040331						
2750	20040331						
2938	20040331						
2956	20040331						
3252	20040331						
3458	20040331						
3506	20040331						
3579	20040331						
3720	20040331						
3953	20040331						
4138	20040331						
4147	20040331						
4156	20040331						
4231	20040331						
4437	20040331						
4745	20040331						
4839	20040331						
5005	20040331						
5050	20040331						
5069	20040331						
5135	20040331						
5210	20040331						
5247	20040331						
5274	20040331						
5331	20040331						
5461	20040331						
5751	20040331						
5939	20040331						
6039	20040331						
6057	20040331						
6141	20040331						
6329	20040331						
6972	20040331						
7009	20040331						
7045	20040331						
7157	20040331						
7166	20040331						
7456	20040331						
7634	20040331						
8033	20040331						
8417	20040331						
8462	20040331						
8547	20040331						
8631	20040331						
9115	20040331						
9357	20040331						
9553	20040331						
9807	20040331						
9955	20040331						
10157	20040331						
10250	20040331						
10849	20040331						
10858	20040331						
11145	20040331						
11640	20040331						
11837	20040331						
12030	20040331						
12058	20040331						
12142	20040331						
12245	20040331						
12311	20040331						
12357	20040331						
12647	20040331						
12656	20040331						
12937	20040331						
12946	20040331						
12955	20040331						
13037	20040331						
13103	20040331						
13251	20040331						
13309	20040331						
13457	20040331						
14052	20040331						
14155	20040331						
14258	20040331						
14409	20040331						
14454	20040331						
14650	20040331						
14753	20040331						
14865	20040331						
14931	20040331						
14940	20040331						
15536	20040331						
16337	20040331						
16458	20040331						
16551	20040331						
16748	20040331						
16944	20040331						
16953	20040331						
17110	20040331						
17147	20040331						
17259	20040331						
17464	20040331						
17549	20040331						
17839	20040331						
17950	20040331						
18050	20040331						
18135	20040331						
18368	20040331						
18377	20040331						
18827	20040331						
18836	20040331						
18854	20040331						
18957	20040331						
19356	20040331						
19730	20040331						
19936	20040331						
19972	20040331						
20053	20040331						
20147	20040331						
20259	20040331						
20370	20040331						
20512	20040331						
20633	20040331						
20754	20040331						
20839	20040331						
20857	20040331						
20866	20040331						
21256	20040331						
21359	20040331						
21630	20040331						
21658	20040331						
22048	20040331						
22235	20040331						
22356	20040331						
22459	20040331						
22543	20040331						
22552	20040331						
22730	20040331						
22936	20040331						
22954	20040331						
23036	20040331						
23045	20040331						
23241	20040331						
23456	20040331						
23504	20040331						
23540	20040331						
23643	20040331						
23755	20040331						
23812	20040331						
24006	20040331						
24266	20040331						
24453	20040331						
24659	20040331						
24668	20040331						
24855	20040331						
24949	20040331						
25357	20040331						
25647	20040331						
25852	20040331						
26149	20040331						
26233	20040331						
26242	20040331						
26457	20040331						
26756	20040331						
26765	20040331						
26859	20040331						
26916	20040331						
27548	20040331						
27614	20040331						
27838	20040331						
27847	20040331						
28013	20040331						
28152	20040331						
28255	20040331						
28349	20040331						
28406	20040331						
28572	20040331						
28732	20040331						
29104	20040331						
29159	20040331						
29252	20040331						
29636	20040331						
29850	20040331						
29944	20040331						
29953	20040331						
30025	20040331						
30052	20040331						
30146	20040331						
30155	20040331						
30258	20040331						
30418	20040331						
30502	20040331						
30650	20040331						
30810	20040331						
30856	20040331						
31134	20040331						
31152	20040331						
31255	20040331						
31303	20040331						
31657	20040331						
31826	20040331						
31835	20040331						
32159	20040331						
32234	20040331						
32766	20040331						
33147	20040331						
33259	20040331						
33268	20040331						
33549	20040331						
33727	20040331						
33754	20040331						
33772	20040331						
33839	20040331						
33857	20040331						
34153	20040331						
34359	20040331						
34425	20040331						
34434	20040331						
34452	20040331						
34537	20040331						
34555	20040331						
34742	20040331						
34836	20040331						
34863	20040331						
35057	20040331						
35244	20040331						
35301	20040331						
35570	20040331						
35646	20040331						
35842	20040331						
35936	20040331						
36054	20040331						
36344	20040331						
36456	20040331						
36858	20040331						
36933	20040331						
37051	20040331						
37341	20040331						
37350	20040331						
37378	20040331						
37435	20040331						
37640	20040331						
37659	20040331						
37743	20040331						
37949	20040331						
38478	20040331						
38526	20040331						
38535	20040331						
38740	20040331						
39327	20040331						
39420	20040331						
39475	20040331						
39756	20040331						
39934	20040331						
40033	20040331						
40305	20040331						
40350	20040331						
40707	20040331						
40855	20040331						
41245	20040331						
41553	20040331						
41629	20040331						
41647	20040331						
41759	20040331						
41825	20040331						
41937	20040331						
41955	20040331						
42037	20040331						
42055	20040331						
42354	20040331						
42420	20040331						
42448	20040331						
42457	20040331						
42541	20040331						
43052	20040331						
43155	20040331						
43173	20040331						
43324	20040331						
43351	20040331						
43454	20040331						
43511	20040331						
43641	20040331						
43744	20040331						
43856	20040331						
43959	20040331						
44040	20040331						
44134	20040331						
44433	20040331						
44451	20040331						
44602	20040331						
44741	20040331						
44750	20040331						
44929	20040331						
45038	20040331						
45047	20040331						
45056	20040331						
45270	20040331						
45430	20040331						
45458	20040331						
45551	20040331						
45560	20040331						
45627	20040331						
45775	20040331						
46053	20040331						
46941	20040331						
47153	20040331						
47247	20040331						
47256	20040331						
47377	20040331						
47452	20040331						
47500	20040331						
48057	20040331						
48150	20040331						
48374	20040331						
48440	20040331						
48552	20040331						
48673	20040331						
48730	20040331						
49054	20040331						
49148	20040331						
49241	20040331						
49344	20040331						
49540	20040331						
49643	20040331						
49652	20040331						
49821	20040331						
49858	20040331						
49951	20040331						
50144	20040331						
50461	20040331						
50546	20040331						
50854	20040331						
50957	20040331						
51253	20040331						
51347	20040331						
51356	20040331						
51459	20040331						
51730	20040331						
51842	20040331						
51972	20040331						
52410	20040331						
52456	20040331						
52719	20040331						
52951	20040331						
53015	20040331						
53033	20040331						
53051	20040331						
53239	20040331						
53453	20040331						
53752	20040331						
54049	20040331						
54058	20040331						
54357	20040331						
54375	20040331						
54441	20040331						
54656	20040331						
55176	20040331						
55251	20040331						
55336	20040331						
55635	20040331						
55653	20040331						
56230	20040331						
56258	20040331						
56351	20040331						
56427	20040331						
56548	20040331						
56557	20040331						
56717	20040331						
56726	20040331						
57040	20040331						
57134	20040331						
57228	20040331						
57255	20040331						
57451	20040331						
57572	20040331						
57956	20040331						
58074	20040331						
58207	20040331						
58225	20040331						
58243	20040331						
58355	20040331						
58551	20040331						
58636	20040331						
58757	20040331						
58971	20040331						
59259	20040331						
59316	20040331						
59352	20040331						
59679	20040331						
59754	20040331						
60143	20040331						
60219	20040331						
60330	20040331						
60433	20040331						
60545	20040331						
60554	20040331						
60648	20040331						
61001	20040331						
61122	20040331						
61355	20040331						
61476	20040331						
61533	20040331						
61757	20040331						
61832	20040331						
61953	20040331						
62044	20040331						
62101	20040331						
62147	20040331						
62651	20040331						
63050	20040331						
63069	20040331						
63078	20040331						
63201	20040331						
63359	20040331						
63573	20040331						
63733	20040331						
63742	20040331						
63751	20040331						
64150	20040331						
64253	20040331						
64543	20040331						
64552	20040331						
64619	20040331						
64646	20040331						
64730	20040331						
64758	20040331						
65205	20040331						
65241	20040331						
65513	20040331						
65559	20040331						
65746	20040331						
65858	20040331						
66015	20040331						
66154	20040331						
66172	20040331						
66275	20040331						
66837	20040331						
66846	20040331						
66903	20040331						
67142	20040331						
67151	20040331						
67209	20040331						
67254	20040331						
67311	20040331						
67414	20040331						
67777	20040331						
68345	20040331						
68448	20040331						
68756	20040331						
68831	20040331						
68840	20040331						
68859	20040331						
68943	20040331						
69333	20040331						
69351	20040331						
69650	20040331						
69678	20040331						
69847	20040331						
70049	20040331						
70058	20040331						
70076	20040331						
70151	20040331						
70218	20040331						
70254	20040331						
70414	20040331						
70638	20040331						
70955	20040331						
71318	20040331						
71457	20040331						
71671	20040331						
71859	20040331						
72258	20040331						
72351	20040331						
72418	20040331						
72454	20040331						
72614	20040331						
72678	20040331						
73031	20040331						
73116	20040331						
73152	20040331						
73554	20040331						
73956	20040331						
74056	20040331						
74140	20040331						
74159	20040331						
74337	20040331						
74403	20040331						
74449	20040331						
74458	20040331						
75053	20040331						
75259	20040331						
75446	20040331						
75455	20040331						
75558	20040331						
75576	20040331						
75633	20040331						
75651	20040331						
75857	20040331						
76050	20040331						
76135	20040331						
76153	20040331						
76201	20040331						
76443	20040331						
76854	20040331						
77150	20040331						
77253	20040331						
77347	20040331						
77374	20040331						
77422	20040331						
77758	20040331						
77851	20040331						
78036	20040331						
78054	20040331						
78157	20040331						
78241	20040331						
78559	20040331						
78643	20040331						
78858	20040331						
79042	20040331						
79127	20040331						
79145	20040331						
79257	20040331						
79855	20040331						
80020	20040331						
80150	20040331						
80431	20040331						
80552	20040331						
80936	20040331						
81054	20040331						
81429	20040331						
82033	20040331						
82257	20040331						
82350	20040331						
82659	20040331						
83151	20040331						
83236	20040331						
83311	20040331						
83357	20040331						
83450	20040331						
83638	20040331						
83834	20040331						
83852	20040331						
83955	20040331						
84046	20040331						
84055	20040331						
84251	20040331						
84345	20040331						
84541	20040331						
84804	20040331						
85043	20040331						
85052	20040331						
85258	20040331						
85454	20040331						
85856	20040331						
85931	20040331						
86349	20040331						
86358	20040331						
86527	20040331						
86554	20040331						
87047	20040331						
87159	20040331						
87234	20040331						
87476	20040331						
87533	20040331						
88240	20040331						
88259	20040331						
88352	20040331						
88455	20040331						
88530	20040331						
88950	20040331						
89032	20040331						
89135	20040331						
89162	20040331						
89452	20040331						
89751	20040331						
89854	20040331						
89957	20040331						
90047	20040331						
90234	20040331						
90328	20040331						
90337	20040331						
90403	20040331						
90467	20040331						
90627	20040331						
90645	20040331						
90739	20040331						
91129	20040331						
91147	20040331						
91156	20040331						
91259	20040331						
91615	20040331						
91651	20040331						
91754	20040331						
91866	20040331						
91950	20040331						
91969	20040331						
92050	20040331						
92144	20040331						
92162	20040331						
92630	20040331						
92706	20040331						
92854	20040331						
92902	20040331						
93244	20040331						
93329	20040331						
93413	20040331						
93543	20040331						
93619	20040331						
93628	20040331						
93721	20040331						
93758	20040331						
94139	20040331						
94447	20040331						
94456	20040331						
94522	20040331						
94755	20040331						
94858	20040331						
95051	20040331						
95659	20040331						
95725	20040331						
96254	20040331						
96357	20040331						
96553	20040331						
97055	20040331						
97279	20040331						
97457	20040331						
97804	20040331						
97943	20040331						
98351	20040331						
98454	20040331						
98463	20040331						
98548	20040331						
98557	20040331						
98641	20040331						
98717	20040331						
99004	20040331						
99059	20040331						
99143	20040331						
99255	20040331						
99442	20040331						
99536	20040331						
99853	20040331						
99974	20040331						
100160	20040331						
100236	20040331						
100357	20040331						
100553	20040331						
100562	20040331						
100843	20040331						
101019	20040331						
101037	20040331						
101233	20040331						
101327	20040331						
101345	20040331						
101439	20040331						
101671	20040331						
101738	20040331						
101952	20040331						
102155	20040331						
102333	20040331						
102342	20040331						
102539	20040331						
102557	20040331						
103134	20040331						
103255	20040331						
103536	20040331						
103554	20040331						
103563	20040331						
103602	20040331						
104038	20040331						
104056	20040331						
104234	20040331						
104430	20040331						
104542	20040331						
104663	20040331						
105026	20040331						
105044	20040331						
105053	20040331						
105071	20040331						
105222	20040331						
105530	20040331						
105633	20040331						
106359	20040331						
106377	20040331						
106452	20040331						
106519	20040331						
106546	20040331						
106555	20040331						
106658	20040331						
107057	20040331						
107150	20040331						
107226	20040331						
107244	20040331						
107431	20040331						
107459	20040331						
107758	20040331						
108157	20040331						
108250	20040331						
108269	20040331						
108652	20040331						
108746	20040331						
108951	20040331						
109136	20040331						
109154	20040331						
109453	20040331						
109574	20040331						
109659	20040331						
109855	20040331						
110057	20040331						
110066	20040331						
110356	20040331						
110404	20040331						
110413	20040331						
110655	20040331						
110758	20040331						
110936	20040331						
110945	20040331						
111157	20040331						
111205	20040331						
111559	20040331						
111661	20040331						
111942	20040331						
111951	20040331						
111979	20040331						
112163	20040331						
112332	20040331						
112444	20040331						
112510	20040331						
112556	20040331						
112837	20040331						
112855	20040331						
113003	20040331						
113030	20040331						
113151	20040331						
113441	20040331						
113601	20040331						
113740	20040331						
113759	20040331						
113937	20040331						
114149	20040331						
114158	20040331						
114251	20040331						
114260	20040331						
114457	20040331						
114756	20040331						
114774	20040331						
114840	20040331						
114859	20040331						
115100	20040331						
115146	20040331						
115155	20040331						
115221	20040331						
115342	20040331						
115575	20040331						
115641	20040331						
116077	20040331						
116358	20040331						
116554	20040331						
116639	20040331						
116732	20040331						
116741	20040331						
117038	20040331						
117458	20040331						
117672	20040331						
117841	20040331						
118156	20040331						
118174	20040331						
118660	20040331						
118736	20040331						
119153	20040331						
119274	20040331						
119331	20040331						
119528	20040331						
119779	20040331						
120542	20040331						
120609	20040331						
120953	20040331						
121576	20040331						
121642	20040331						
121651	20040331						
121709	20040331						
121857	20040331						
121914	20040331						
122153	20040331						
122546	20040331						
122658	20040331						
122751	20040331						
122854	20040331						
123178	20040331						
123440	20040331						
123646	20040331						
124344	20040331						
124353	20040331						
124513	20040331						
124773	20040331						
124830	20040331						
125154	20040331						
125453	20040331						
125855	20040331						
125958	20040331						
126012	20040331						
126049	20040331						
126254	20040331						
126553	20040331						
126740	20040331						
126834	20040331						
126955	20040331						
127055	20040331						
127224	20040331						
127260	20040331						
127701	20040331						
128164	20040331						
128258	20040331						
128511	20040331						
128904	20040331						
128959	20040331						
129349	20040331						
129358	20040331						
129394	20040331						
129479	20040331						
129732	20040331						
129853	20040331						
129910	20040331						
130345	20040331						
130541	20040331						
130635	20040331						
130813	20040331						
130943	20040331						
131034	20040331						
131155	20040331						
131173	20040331						
131351	20040331						
131360	20040331						
131418	20040331						
131436	20040331						
131650	20040331						
131717	20040331						
131753	20040331						
131940	20040331						
132107	20040331						
132152	20040331						
132219	20040331						
132376	20040331						
132442	20040331						
132451	20040331						
132554	20040331						
132778	20040331						
