"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
167556																															0	1728	1989	0	2838		0		3003	0			4956	1622	5591	0	0	33538	0	201			0	11044	566	10331	17582	1418	2786	2828	2231	1517	131	9073	7017	3723	2494	79	0								0	0		0	
167565																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
167752																															0	3	129	0	855		5		1465	0			1092	0	672	0	0	7620	0	48			0	3351	0	0	2453	90	195	1075	1151	756	84	1207	961	908	606	586	0								0	0		0	
167855																															0	7204	1762	1235	15806		21		2176	0			16072	2940	4858	0	543	60321	0	0			0	6879	534	1523	16254	782	1648	1205	1584	1494	166	26533	3869	9250	10546	2651	464								140	151		0	
167864																															0	4381	468	1326	21341		251		1700	0			58506	0	8398	0	0	104669	0	0			0	8217	81	451	47338	556	1000	1238	4396	1027	0	51301	20227	9503	12187	2011	725								0	0		0	
168320																															3500	16445	624	9754	105516	0	0	0	922	0	11423	0	11423	0	11990	0	8760	199508	840	0	0	0	0	31145	269	7515	32955	530	7327	462	1090	19142	2594	19252	103624	11852	8725	22542	1423	3500	0	3500	0	0	0	0	0	0	0	0	
168366																															256	23835	963	3637	43034		55		1555	0			25628	0	11184	0	0	138496	7	0			0	28256	100	0	42914	14362	1436	2429	5799	3717	513	88473	3387	7876	7935	2439	18								0	0		0	
168441																															0	13837	360	9850	24556		61		173	1806			19580	3593	4479	0	1066	106673	0	0			310	24502	4482	10258	19383	291	1612	4071	4055	2986	11236	31837	7879	11784	16650	11593	1748								0	134		0	
168571																															0	1367	212	843	11573		0		441	619			4066	0	2096	0	70	36250	49	0			0	14630	1001	6255	8702	584	4195	2351	1034	2862	3604	2392	1766	6268	4097	3440	985								0	0		0	
168731																															0	24169	646	19579	72142		3302		21	0			31281	11457	3928	0	3131	191950	139	0			0	19745	2227	3830	34495	3761	3479	4015	6780	1642	53	71100	20857	34425	31392	12386	391								0	461		0	
168759																															0	56	13935	2197	5912		32		16079	609			8829	62	2241	0	0	54977	0	1966			0	3254	291	2060	10723	108	344	502	1718	582	0	5980	4722	14660	16292	7841	1897								0	123		0	
169073																															0	5328	0	4984	110900	0	0	0	0	0	6559	0	6559	764	5462	0	0	147714	420	0	0	0	0	14075	62	4558	27510	49	669	728	2814	3853	3912	35889	15666	18497	46953	14866	471	0	0	0	0	0	0	0	0	0	0	0	
169233																															0	1135	2540	1449	25084		1334		160	0			444	73	7233	0	1420	51262	0	0			0	9422	968	1449	17071	1228	2392	4710	603	354	112	10475	12723	10371	5534	1962	735								0	0		0	
169327																															0	7947	9949	0	30681		104		3343	0			15015	8554	3743	0	2674	117300	0	0			0	34787	503	1054	22443	422	2547	8133	5810	17335	315	15418	8189	15059	23266	20469	98								0	0		0	
169354																															0	38	2689	389	4676		43		19589	0			11146	0	5019	0	0	46480	0	0			0	2891	0	0	15112	321	717	479	636	738	0	19046	3944	6981	8262	2176	0								0	0		0	
169569																															0	2277	0	3548	29362		410		0	469			12900	0	300	0	0	50992	135	0			0	1048	1275	940	13485	940	0	42	0	66	0	45243	598	281	962	762	0								0	7		0	
169653																															0	1094551	73415	118608	1673323	0	16484	16484	33282	0	1308044	0	1308044	171168	48436	0	14696	5342892	10179	52034	52034	0	0	710420	35157	356218	1991682	128869	96860	184063	95226	118388	71301	2927699	536936	546021	429153	109413	21794	0	0	0	0	0	0	0	51	3402	0		
169756																															0	501	6377	432	33373		692		4894	0			54944	2069	5249	0	0	153170	86	0			0	43978	747	485	16089	1676	859	3696	6200	19139	12238	29040	29180	5889	6261	29237	9083								0	0		0	
169859																															0	0	360	0	345		1		1559	0			265	0	150	0	0	3747	0	0			0	1067	0	49	1580	0	102	239	268	458	0	1705	704	90	100	81	0								0	0		0	
169952																															0	976	2740	298	11783		32		647	0			19588	996	5523	0	0	55359	3	0			0	11106	957	0	12028	219	1613	3195	2242	1688	2149	4835	8031	10167	12485	5779	1537								388	328		0	
170051																															0	40519	122	1450	158644	0	301	301	0	7046	74086	0	74086	2126	3396	0	3049	288549	532	0	0	0	0	4868	426	721	125409	492	1430	2639	294	14	0	81715	76535	83633	37015	2504	2815	0	0	0	0	0	0	0	0	94	0	0	
170257																															0	438	1682	0	2263		26		4738	18			2442	0	4416	0	202	22177	0	0			0	5758	212	42	4811	14	112	145	579	4908	0	6309	1526	2881	4172	1426	0								0	0		0	
170332																															0	200	0	4642	19080		0		0	0			5841	2614	22492	0	344	98206	0	0			0	42033	801	41665	4547	1032	2532	5741	711	10129	21888	5154	6338	11408	16046	11559	5668								0	159		0	
170640																															0	0	927	0	1058		0		1815	0			1255	0	2787	0	0	12024	0	0			0	3776	375	95	3083	95	137	1098	949	1497	0	831	2128	2298	1857	1102	0								0	31		0	
170716																															0	349334	0	0	306226	0	11064	11064	39892	16848	511079	1298	512377	0	1032663	0	92429	2824587	3385	1	1	0	0	432005	7023	287	1257016	28254	51537	108200	79165	148677	6477	1178645	296982	549321	252915	80817	578	0	0	0	0	0	0	0	30618	14340	0	0	
170912																															0	429	1605	590	4688		23		0	0			2210	145	4585	0	64	38111	0	0			0	23653	119	8305	5606	256	1708	1420	1975	5920	12195	2250	1667	2518	4122	1714	2179								0	0		0	
170976																															0	2747	0	2309	1255		0		0	0			0	1380	428	0	0	28727	133	0			0	19275	1466	6628	1926	110	1155	3629	791	6022	7416	4533	303	1391	236	2341	763								0	0		0	
171133	192216	330	0	0	16762	2663	2506	0	0	246738	882	0	0	0	124077	75654	39621	33481	20507	39993	2469	0	313	0	0	32037	0	793	6958	0	29350	43054	1516	35560	74516	0	330	330	0		16762	2663	19425	4328	2506	0	0	243738	882	0				32910	332	17108		8386	416	2676	8607	2437	10388							313			0	29037			0	793			
171227																															0	6134	0	11047	76997	0	757	757	0	373	33992	0	33992	6922	109276	0	0	309471	820	7932	7932	0	0	43464	12085	226	7253	5	224	1101	2056	20285	19724	28201	43731	93599	65421	27475	0	0	0	0	0	0	0	0	0	1685	0	0	
171348																															533	8229	1852	1268	33470		14		1971	0			11636	2329	3000	0	674	94598	0	0			0	25013	4501	55	19906	390	1612	5667	6415	9952	977	19106	10206	10694	24922	4531	126								0	108		0	
171656																															0	1877	1178	178	8680		0		1727	0			6860	0	7169	0	115	31622	0	0			0	2915	863	306	7827	229	212	224	381	1787	82	5437	4326	4245	5951	8222	526								0	60		0	
171759																															0	4741	9664	374	3936		49		5445	0			5009	3358	4369	0	0	45839	0	214			0	7686	916	516	8850	698	348	2622	1650	2081	287	8565	4677	11435	9444	3152	803								0	78		0	
171768																															0	5967	2311	524	8743		188		7350	0			9399	0	11887	0	494	67294	0	0			0	20249	0	4220	23202	7673	1993	880	706	4043	4954	10292	7506	8765	12592	5937	1931								182	0		0	
172000																															0	52784	0	195409	146401	0	91	91	0	0	30148	0	30148	15853	0	0	0	499859	943	136	136	0	0	51772	7705	22229	74834	662	700	3128	15790	13393	17337	53617	32847	75066	161408	121138	2825	0	0	0	0	0	0	0	0	503	0	0	
172158																															0	20	8716	43	2137		31		10844	37			5047	0	4011	0	0	39848	0	0			0	8999	0	5745	6703	1557	3371	961	687	1745	677	5232	8280	6491	3695	5738	1414								0	0		0	
172251																															0	3978	2376	366	3440		117		1448	0			2006	0	1656	0	0	24563	0	0			0	8897	279	0	9837	1084	1504	5703	501	16	0	4867	3750	5585	1005	399	0								0	0		0	
172354																															0	703	1750	0	4856		28		3546	91			8226	0	6253	0	0	27215	0	0			0	1853	0	17	8751	515	259	380	416	97	50	8959	2268	3366	4711	75	0								0	0		0	
172457																															0	30443	0	1942	35094		267		78	0			16203	1101	17086	0	0	132303	0	0			0	24894	3948	22206	34458	6992	4764	9366	2374	1362	36	44826	19691	30771	9935	1923	0								806	441		0	
172747																															0	2112	0	6864	33707		1083		0	0			33871	9555	3315	0	0	104919	88	0			0	6493	8007	0	50928	252	400	1024	3195	232	225	58409	5444	10420	21018	1245	1401								0	0		0	
172804																															0	3893	105	0	86468	962	1266	304	0	0	27763	0	27763	18858	7446	0	2500	195271	0	0	0	0	0	45647	176	27316	25174	3767	13645	4283	4846	10758	8348	107024	5905	13697	15052	4103	1587	0	0	0	0	0	0	0	0	1149	0	0	
172840																															0	7316	1888	1911	17540		78		173	97			6722	0	3565	0	6	58365	0	1431			0	15481	1872	422	35024	2993	6114	5020	858	32	0	9791	16126	12393	2997	1164	0								382	0		0	
172859																															0	0	2399	294	759		32		11540	0			2947	0	3661	0	0	25498	0	0			0	1516	0	477	12098	0	67	341	841	234	33	10229	2805	2273	6004	1842	706								2350	0		0	
173306																															0	3232	700	4898	25403		189		21	0			6980	7506	1418	0	1033	123823	59	0			0	71340	1123	38021	6552	1568	36565	186	528	31578	804	35626	4944	2447	2546	4521	1858								0	39		0	
173333	23421000	34895000	803000	0	27913000	2147000	363000	0	815000	134585000	0	3404000	866000	3946000	64888000	93313000	6966000	15771000	6014000	5033000	919000	0	32439000	9000	47000	71000	7288000	104000	134000	125000	31577000	4450000	93000	769000	8176000	974000	34365000	33391000	803000		27517000	51000	27568000	3217000	363000	0	815000	130390000	0	4164000				5634000	1004000	405000		213000	156000	236000	763000	1865000	2321000							31540000			8000	29000			7288000	104000			
173342																															0	1350	3314	728	2014		35		1638	0			6591	0	2745	0	873	30895	0	0			0	11443	164	0	5985	291	1127	2550	3980	3331	164	2410	2157	6109	6347	2137	292								0	0		0	
173548																															0	473	3028	1400	2574		0		8899	0			4757	0	3330	0	0	35364	0	0			0	10847	0	0	8269	348	1071	2500	2646	3198	1084	5646	2623	8271	5754	2034	83								0	56		0	
173557																															0	23912	6	5273	136552		229		0	0			13505	8090	5647	0	350	227937	0	0			0	31013	2717	7010	70948	5737	5795	13225	5175	235	434	74347	26944	73197	17777	3618	0								0	643		0	
173575																															0	40108	0	2373	39462	0	28	28	0	0	11624	0	11624	24469	4440	0	0	288322	42	0	0	0	0	163638	1411	81632	32899	3039	6428	20983	48266	58621	26014	48556	17152	7122	24303	19965	5596	0	0	0	0	0	0	0	0	811	0	0	
173641																															0	7809	7693	1635	19145		61		2358	0			9883	0	5207	0	642	68146	0	0			0	12439	1274	9114	19255	1889	7640	296	387	1027	1200	15484	24086	7546	3202	3430	1417								0	0		0	
173959																															0	1439	318	0	558		0		287	0			2683	0	8790	0	643	16613	2	0			340	1897	0	0	7079	3	11	75	238	1455	115	4069	3359	2010	2106	2925	52								0	0		0	
174321																															0	65	43	47	3642		0		0	0			5	0	2028	0	14	15349	0	0			0	9505	0	0	850	2	89	111	543	8600	130	427	332	858	617	3576	0								0	0		0	
174367																															0	400	885	334	1018		14		1940	0			1789	0	2864	0	0	11372	9	0			0	2137	0	404	142	305	342	1188	142	109	52	2750	2489	1756	1491	517	181								0	0		0	
174406																															0	2849	126	4948	14025		461		319	0			7931	4324	3692	0	67	68867	0	2489			0	25097	2377	2959	5085	135	411	1228	3265	14054	5972	9485	3326	7332	12034	8897	2335								0	162		0	
174451																															0	5508	5318	361	22956		223		9268	0			8462	0	18435	0	1433	100563	805	0			0	29175	97	28023	24472	2876	8615	16213	1073	295	67	12268	22948	26690	8799	968	229								0	132		0	
175056																															0	583	13802	0	8192		45		8480	0			9845	0	3610	0	0	50441	261	0			0	5906	239	4653	20631	1785	3484	410	191	35	0	33985	5731	3458	1385	232	0								0	0		0	
175140																															0	4089	5749	689	38078		19		3169	0			16180	2571	3794	0	3016	97993	0	0			0	19775	547	4941	28664	3763	4911	7438	1818	833	986	24320	13974	26289	8406	3418	0								219	98		0	
175458																															0	376	514	0	355		10		2407	2			1259	10	1223	0	177	10325	0	73			0	3623	282	0	3384	78	134	728	2488	122	0	2121	1245	1465	1499	340	16								0	16		0	
175560																															0	103017	303	8115	243034	0	977	977	1037	0	42765	0	42765	1469	8869	0	0	421855	2522	0	0	0	0	8520	6102	1131	236675	276	1775	1502	1602	2940	425	144479	90146	36432	21590	101045	21192	0	0	0	0	0	0	0	0	169	0	0	
175609																															0	819	881	0	16708		152		0	0			5834	4377	9706	0	0	71273	812	0			0	32510	369	30889	3750	2327	5062	3333	20440	1347	0	14907	8315	6683	8196	1096	379								301	428		0	
175672																															0	7485	0	2652	10524		0		0	45			2051	2123	1440	0	0	107038	226	0			0	77823	2035	52401	23829	2178	8468	27474	21734	15378	1906	5264	7919	8198	1933	3963	1970								0	1131		0	
176053																															0	1101	2494	0	8523		242		2486	0			4591	0	1626	0	0	23768	0	0			0	2404	159	0	14751	133	607	1579	0	0	0	8682	5329	6559	534	48	0								107	35		0	
176101																															0	4534	1488	1316	53255	0	553	553	0	204	40756	0	40756	6277	2511	0	0	160398	0	0	0	0	0	47211	2294	701	25275	20	716	153	1368	24709	20187	32058	3666	12445	13886	35713	13760	0	0	0	0	0	0	0	0	203	0	0	
176240																															0	669	4980	263	21690		1023		816	0			8398	452	7439	0	0	74691	392	0			0	28528	779	26647	15809	8356	10897	1433	5622	1918	0	26913	10189	6078	1510	64	0								0	46		0	
176325																															69	303	0	1389	9297		13		170	0			4896	415	1991	0	582	38147	0	0			0	17899	923	13739	4784	1559	2206	1435	9523	3176	0	7305	2627	4147	2551	3618	0								0	200		0	
176437																															0	6938	3943	0	8113		146		1252	0			11171	0	5429	0	0	48233	0	0			0	10997	0	65	28522	1155	2073	6597	614	513	45	9677	15617	6320	3669	1623	317								244	0		0	
176464																															0	5090	15376	2744	48724	0	994	994	25919	0	26065	0	26065	0	20042	0	9098	248492	0	3988	3988	0	0	87297	2325	28016	50739	2118	6541	8604	13026	47212	9796	65499	25694	23269	25262	18035	2150	0	0	0	0	0	0	0	534	296	0	0	
176642																															0	4445	4055	1992	8948		585		525	202			1895	720	4972	0	46	60789	61	0			0	31361	1175	22043	7001	175	295	386	608	10555	19191	4173	3104	3175	4073	6633	8316								0	131		0	
177135																															0	1222	0	0	410		0		9	0			1268	0	1872	0	0	8071	8	0			0	3236	62	0	4259	0	1009	44	0	1129	1054	114	3136	436	303	854	0								0	0		0	
177443																															0	840	9409	1035	12283		2		4228	84			6044	5	5986	0	333	53385	150	57			0	12563	450	11501	11826	429	3073	7161	1691	39	170	4081	9390	13404	11664	1621	812								261	39		0	
177500																															0	175	993	0	1707		0		1095	0			1292	0	2784	0	284	21302	0	0			0	12795	177	0	4974	483	2163	8856	266	753	0	1038	1290	3485	1813	734	0								0	0		0	
177546																															0	2756	2085	599	10459		8		132	3			2559	123	3174	0	0	33839	0	0			0	11386	558	2609	16884	1979	3215	3362	849	192	1789	5144	7533	5662	2424	1234	48								0	0		0	
177555																															0	0	2009	0	0		17		1781	75			547	0	886	0	0	6269	0	0			0	1029	0	0	1736	0	120	61	820	28	0	607	1114	848	1398	223	1036								0	0		0	
177751																															0	16982	0	0	144323	0	4138	4138	0	2257	84678	0	84678	191	1954	0	1214	258617	0	0	0	0	0	4725	412	1816	105236	1833	197	1841	854	0	0	144229	3879	24042	80292	409	0	0	0	0	0	0	0	0	0	0	0		
177920																															0	3672	720	29	7119		155		503	0			47664	14594	4375	0	323	201925	0	0			0	119529	2431	89928	12341	4180	18833	49736	19125	22569	4833	29504	4254	8652	19618	19244	1116								656	155		0	
177957																															0	45220	7221	4383	101014	0	189	189	1863	2256	32577	0	32577	5838	7930	0	96	247130	481	295	295	0	0	37628	3354	19980	95778	11692	8991	9826	1854	3956	1068	62945	57829	51811	16862	11987	3757	0	0	0	0	0	0	0	0	3	0	0	
178020	2549488	22990	9057	0	1698680	13	270639	0	20003	6103332	5606	129	0	53400	811705	2921763	302957	707897	607319	667354	33682	0	1500039	0	0	0	0	37900	0	0	1500039	253901	2320	84749	1001858	6622	22990	16368	9057		1698680	13	1698693	226167	270639	0	20003	6103332	5606	129				832712	147781	472737		53098	52825	51305	364446	97601	205333							1500039			0	0			0	37900			
178057																															0	0	1255	0	413		40		752	0			578	0	1271	0	0	10858	0	0			0	6510	39	0	1264	72	340	888	2094	3058	57	395	457	1053	1468	976	0								0	0		0	
178150																															0	1570	0	447	8806		17		93	0			19498	283	5713	0	2313	62300	0	0			0	23365	96	0	16306	623	3111	18377	840	49	156	4312	8260	19170	3712	1912	0								99	0		0	
178244																															0	690	4703	0	1873		72		7240	0			2100	0	6082	0	374	34994	0	0			79	11404	449	758	9388	204	2439	6162	2106	493	0	2503	4242	8352	5381	3021	0								0	7		0	
178271																															0	1661	0	0	1374		0		0	0			0	880	753	0	0	24572	87	0			0	19514	477	1838	2260	508	482	1098	22	3764	13640	634	1398	454	297	634	1728								0	0		0	
178356																															0	997	231	0	2223		82		0	0			3070	0	7150	0	0	29881	0	0			0	16002	126	0	4315	910	782	2929	11380	0	0	2915	1505	4394	4839	210	0								0	0		0	
178561																															0	254	6354	596	5327		43		15999	0			10485	0	7105	0	116	62863	0	0			0	16425	159	2042	17697	43	555	2062	339	7841	5585	20962	4305	6549	6971	7029	98								0	0		0	
178851																															0	13946	5212	1643	18783		17		2399	0			7124	2219	1815	0	0	62684	0	0			0	8163	1211	925	28335	2908	2882	432	457	660	824	34823	9984	4868	1684	1744	750								0	152		0	
179148																															0	114	15418	0	3081		60		10946	0			3977	1796	2899	0	0	44585	0	0			0	5711	257	5481	9882	253	733	1888	228	539	2070	12515	3106	6159	5527	4255	6884								106	220		0	
179335																															0	14347	0	0	12661		0		3	0			11294	38	14521	0	693	75817	0	0			28	19079	3181	0	29032	435	1790	4972	9913	1969	0	10625	16671	13177	15195	1032	0								0	0		0	
179559																															0	363	165	0	1653		59		160	0			2378	0	11819	0	0	23579	21	0			46	6715	288	3736	3990	856	756	88	398	1370	2974	2414	1407	3675	6774	2119	492								0	0		0	
179700																															0	9715	0	3068	33943		0		0	0			11454	14242	2485	0	0	212040	0	0			0	134430	2403	69577	18124	4026	3638	37629	17788	29071	41854	30686	7593	9277	8806	20456	629								0	300		0	
179755																															0	8319	1134	0	20143		0		1474	0			16048	3611	3907	0	647	71244	0	0			0	14209	1585	3607	27322	1710	3169	7903	617	0	374	19386	10471	16424	8036	1311	0								82	85		0	
180041																															0	165	7397	137	4495		0		8337	0			5335	117	2108	0	0	41127	0	0			0	12910	0	2201	12886	1114	2117	5664	940	2289	567	8078	5544	6308	5222	2690	4								65	61		0	
180078																															0	23823	0	0	39019		0		0	0			5771	10471	1089	0	0	195192	0	0			0	114986	33	31879	24364	2127	3479	4789	23085	71958	9168	28877	4169	11980	31792	1742	929								0	0		0	
180144																															0	364	5124	0	1000		53		2707	0			2211	0	7587	0	0	31106	1	0			212	11975	0	6098	6161	2231	4332	214	804	3880	454	3440	5991	3053	3630	2795	89								0	86		0	
180201																															0	876	203	0	5209		1		25	0			2963	0	2902	0	306	34657	0	0			38	21949	223	15241	1890	1578	4918	2322	2424	8112	2595	6957	2424	1592	1477	258	0								0	0		0	
180416																															0	1531	0	122	39155		678		0	0			21502	1221	22053	0	2603	146558	41	0			2470	51385	6349	6190	6101	533	3984	9090	23922	8835	4603	20708	13300	26468	23026	7920	2599								0	0		0	
180443																															0	0	5818	0	2068		0		6575	0			2269	190	1959	0	0	22425	0	0			0	3546	0	2937	6415	148	293	716	2349	40	0	6660	1757	3104	5874	976	508								0	0		0	
180537																															0	265	0	0	15467		129		579	0			5546	0	21035	0	0	50204	1572	0			0	8031	724	0	22017	653	672	5183	1447	51	0	7402	13290	15100	6956	555	0								0	0		0	
180649																															0	46994	448	54202	89432	0	129	129	0	448	71472	0	71472	68817	6693	0	803	419507	0	0	0	0	0	63755	12978	38515	146408	11409	27973	14795	1605	2085	5508	162242	48784	62495	61704	8840	8245	0	0	0	0	0	0	0	3784	0	0	0	
180845																															0	1102	7567	403	3801		0		3316	0			3465	21	2154	0	334	32596	3	0			0	10187	24	2348	7063	200	851	3261	5416	282	84	2733	5765	7358	4920	1636	0								225	0		0	
181169																															0	30080	0	10318	354785	0	1762	1762	0	16	43243	0	43243	14902	3250	0	1767	466133	121	465	465	0	1876	3851	1488	948	44489	948	115	342	800	1095	551	131455	12896	31735	27078	233520	25582	0	0	0	0	0	0	0	0	343	0		
181347																															0	22687	11154	3791	45038		143		7419	163			47953	3884	5524	0	582	174834	0	0			0	23308	3311	0	68105	1265	3704	9625	3521	3854	1115	69025	21976	30389	24360	5509	0								0	40		0	
181459																															0	7592	25027	1708	28074	190	888	698	40916	0	48753	0	48753	1257	36462	0	2453	366639	0	0	0	0	0	23645	3681	144	216481	1523	2950	6650	8269	3143	1035	210395	23464	29143	58681	16958	495	0	0	0	0	0	0	0	143082	3101	0	0	
181758																															0	1541	11	0	3591		0		0	0			2818	0	4205	0	39	21993	0	79			0	8856	279	533	6189	386	1761	1633	3023	1064	908	2266	4750	1642	2052	1381	785								387	187		0	
181851																															0	40572	11799	1240	84387	0	184	184	13248	1251	61250	0	61250	8265	12458	0	4420	315244	0	1729	1729	0	0	68278	7186	33140	100217	5876	10839	18002	9095	13877	10323	91668	51773	47739	22858	23168	4745	0	0	0	0	0	0	0	0	228	0	0	
181963																															0	3876	3451	0	6774		160		3029	0			15553	0	1508	0	64	50520	0	0			50	11513	2820	683	13136	1197	632	2307	2619	3761	600	20371	2554	6796	5336	2592	523								1622	150		0	
182054																															0	8802	2457	3495	14972		3		1733	0			11477	4090	2269	0	1199	63962	0	0			0	13113	96	5316	22706	1549	968	1938	3727	1360	3363	8531	12151	10096	15190	4411	343								183	73		0	
182157																															0	632	4	642	5235		7		0	0			1801	949	485	0	0	19364	0	0			0	7555	2054	1158	9016	893	1916	4209	336	100	75	3259	2948	4762	444	267	35								0	0		0	
182175																															0	5711	266	2169	7209		0		0	0			1543	5101	1076	0	0	106761	0	0			0	80460	3199	53926	576	3233	16163	17099	10013	19421	14531	8096	6051	3829	3281	3731	1313								0	27		0	
182353																															0	22	4938	0	331		0		3740	0			428	0	1413	0	0	13707	0	47			0	2781	7	1512	2203	104	9	356	1355	801	156	833	1723	2125	2961	3193	91								0	0		0	
182401																															0	91	0	0	2967		0		0	0			110	397	378	0	0	23251	0	0			0	18257	1051	853	635	0	343	539	8	12391	4976	725	65	590	260	3058	90								0	0		0	
182540																															0	12995	14818	2003	50239	0	479	479	14801	0	29104	0	29104	1599	8276	0	3734	212011	0	0	0	0	0	60958	12208	41926	41540	7884	16654	5156	2345	8598	20081	36887	23998	31311	21722	28484	7016	0	0	0	0	0	0	0	479	318	0	0	
182652																															0	345	831	0	261		257		394	0			541	0	799	0	371	5486	0	0			541	1687	0	1687	4197	405	1081	6	195	0	0	678	2045	628	177	0	271								0	0		0	
182951																															0	2034	12484	919	8339		127		7319	0			10660	0	6540	0	2092	72922	0	613			0	21026	750	431	15889	149	28	411	608	10747	9083	17872	5431	5462	6418	13375	2907								0	19		0	
183042																															0	1943	6386	342	2518		14		11641	0			16579	0	3757	0	315	64964	0	0			0	18965	2504	0	19235	560	581	7174	5114	5473	64	5977	12132	9584	15232	2710	0								0	0		0	
183051																															0	0	3580	0	718		179		280	0			842	0	2180	0	0	10207	0	0			0	1912	516	151	2275	30	174	1504	142	62	0	664	2165	3575	1385	506	0								0	0		0	
183154																															0	2	1042	0	224		24		4073	0			1413	0	4446	0	9	13111	85	0			0	1963	0	1210	4848	1302	60	104	49	349	0	2738	2655	2085	1699	1389	0								0	0		0	
183668																															0	2004	0	1459	266880	0	1300	1300	0	0	11286	0	11286	51	410	0	0	288221	697	0	0	0	0	5382	32	4424	28057	1086	2393	63	67	993	780	101804	28941	32932	72669	47158	32	0	0	0	0	0	0	0	0	114	0	0	
183770																															0	7448	0	4485	8025		0		0	0			4081	687	16080	0	0	64048	0	0			0	19568	3674	7921	20487	2238	2665	2467	2835	4233	5130	7604	7980	3994	1877	22934	91								0	0		0	
183846																															0	6765	5051	2506	30397		0		1080	2233			11658	2217	7601	0	0	112527	14	10			0	44200	1056	40883	20735	4208	6659	9967	2012	6815	14531	21243	16008	15404	6558	3954	5088								0	0		0	
183958																															0	1703	17552	1314	2879		325		29226	0			14911	510	6955	0	0	85854	0	352			0	8997	304	609	30436	568	2415	4790	911	138	175	13941	31433	16337	10922	2987	148								631	195		0	
184142																															0	7233	744	870	61261		0		304	0			15426	12434	15975	0	2337	158189	0	0			0	35149	6456	7683	38412	3234	5466	5155	3858	13960	3218	30619	16624	31712	32838	10328	0								0	0			
184245																															0	6320	0	7292	38260		175		0	0			11071	3832	1706	0	2442	116115	0	1			0	36657	8247	26551	13819	624	4141	9698	18486	2012	1119	16020	10570	12316	29481	10233	40								0	112		0	
184656																															0	238	127	225	2159		20		1212	0			3189	0	5775	0	62	17392	0	0			0	4385	0	0	4047	2	8	493	747	3135	0	1126	2911	3683	3386	1353	548								0	0		0	
184692																															0	956	0	0	0		0		0	0			0	849	2024	0	0	29552	0	0			0	24276	716	10020	1359	179	5	1583	7276	5538	9694	710	465	1932	701	1458	0								717	14		0	
184759																															0	0	1073	0	199		106		5239	86			1484	0	2512	0	5	10864	1	0			0	197	50	0	6239	0	3	3	0	192	0	6146	489	1229	981	1075	0								0	0		0	
184937																															0	47896	9564	9186	198088	0	0	0	0	14	45178	0	45178	4965	44992	0	2217	480287	392	0	0	0	0	112785	4069	9910	262292	17699	38571	46922	2770	3401	3197	74712	131310	107156	23346	17074	10557	0	0	0	0	0	0	0	1739	0	0	0	
185037																															0	102457	2804	6826	112214	0	0	0	56	0	27709	0	27709	202	21023	0	6167	327087	0	0	0	0	0	41229	5113	11242	161972	18290	8155	11075	2404	255	666	121972	60209	53843	25022	20361	2334	0	0	0	0	0	0	0	1273	14	0	0	
185251																															0	357	696	0	267		0		476	0			728	0	705	0	0	4198	0	0			0	956	13	0	1303	55	134	390	260	113	0	432	682	1056	704	221	0								0	0		0	
185448																															0	5504	4970	708	9365		95		2935	317			6727	1492	1824	0	0	40660	0	0			0	6407	633	0	15304	857	897	4098	382	32	0	7115	6435	16303	4208	0	0								0	0		0	
185457																															350	3467	1556	300	4510		0		196	0			858	88	511	0	0	14785	0	0			0	2838	86	0	3088	331	0	564	1354	589	0	1803	2111	2914	1876	2420	823								0	25		0	
185859																															0	27842	75	8744	39065		561		0	0			29702	10324	3538	0	0	158108	158	0			0	37324	1091	0	73662	10102	5209	21160	724	129	0	59776	9574	37011	10865	3713	3								0	0		0	
186221																															0	34492	112	4043	139543	150	4231	4081	0	880	50278	0	50278	12942	67055	0	2783	406658	0	0	0	0	0	71683	17617	2268	73173	2689	1919	5920	17752	18607	24659	101175	9559	56992	137149	26609	3243	0	0	0	0	0	0	0	0	1879	0	0	
186548																															0	1502	2963	52	7972		3		1279	0			5277	2969	4807	0	824	38329	0	0			158	9895	720	0	21372	785	1979	6981	4	34	0	14639	3969	6317	2258	521	0								66	0		0	
186557																															0	265	740	65	547		19		1054	0			825	0	2211	0	0	9598	0	0			0	3657	215	0	2901	212	388	2638	415	0	0	1242	1059	2677	863	81	0								0	0		0	
