RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2013-06-30,Town & Country Bank Midwest,Quincy,IL,62301,349343
,2013-06-30,Anchor Mutual Savings Bank,Aberdeen,WA,98520,349370
,2013-06-30,1st United Bank,Faribault,MN,55021,350572
,2013-06-30,FIRST NATIONAL BANK IN HOMINY,HOMINY,OK,74035,350657
,2013-06-30,NORTH VALLEY BANK,THORNTON,CO,80229,350750
,2013-06-30,Bank Of Brewton,Brewton,AL,36426,351131
,2013-06-30,Summit Bank,Oakland,CA,94611,351560
,2013-06-30,First Bank and Trust Company,Wagoner,OK,74477,351850
,2013-06-30,Aroostook County Federal Savings And Loan Association,Caribou,ME,04736,351878
,2013-06-30,Delaware Place Bank,Chicago,IL,60611,352035
,2013-06-30,SOUTHERN HILLS COMMUNITY BANK,LEESBURG,OH,45135,352370
,2013-06-30,Bank of Commerce,McLean,TX,79057,352651
,2013-06-30,STATE STREET BANK & TRUST COMPANY,QUINCY,IL,62301,352745
,2013-06-30,Banner Bank,Walla Walla,WA,993620265,352772
,2013-06-30,"BANK OF MOUNT HOPE, INC.",MOUNT HOPE,WV,25880,352820
,2013-06-30,Central State Bank,Calera,AL,35040,353238
,2013-06-30,FIRST NATIONAL BANK IN TREMONT,TREMONT,IL,615680023,353546
,2013-06-30,Amarillo National Bank,Amarillo,TX,79105,353555
,2013-06-30,The Bank of Fincastle,Fincastle,VA,24090,353724
,2013-06-30,First Farmers National Bank,Waurika,OK,73573,353957
,2013-06-30,First National Bank of Alvin,Texas,TX,77511,354057
,2013-06-30,Sunrise Bank Dakota,Onida,SD,575640284,354253
,2013-06-30,Univest Bank and Trust Co.,Souderton,PA,189640197,354310
,2013-06-30,Community National Bank,Seneca,KS,66538,354552
,2013-06-30,The State Exchange Bank,Lamont,OK,74643,354851
,2013-06-30,Colorado State Bank of Walsh,Walsh,CO,810900099,354954
,2013-06-30,Carolina Bank & Trust Company,Darlington,SC,29532,355120
,2013-06-30,"Range Bank, N.A.",Negaunee,MI,49866,355559
,2013-06-30,Laura State Bank,Williamsfield,IL,614890249,355737
,2013-06-30,Simmons First Bank of South Arkansas,Lake Village,AR,716530271,355746
,2013-06-30,Bank of Floyd,Floyd,VA,24091,355821
,2013-06-30,FIRST NATIONAL BANK,FORT PIERRE,SD,57501,355858
,2013-06-30,Marshall County State Bank,Varna,IL,61375,356145
,2013-06-30,Citizens State Bank,Lena,IL,61048,356239
,2013-06-30,Solomon State Bank,Solomon,KS,674800305,356659
,2013-06-30,THE CITIZENS STATE BANK OF ONTONAGON,ONTONAGON,MI,49953,356752
,2013-06-30,First National Bank,Camdenton,Mo,65020,357049
,2013-06-30,Stanley Bank,Overland Park,KS,66283,357151
,2013-06-30,Davis Trust Company,Elkins,WV,26241,357526
,2013-06-30,FIRST PIONEER NATIONAL BANK,WRAY,CO,80758,357553
,2013-06-30,GREENVILLE SAVINGS BANK,GREENVILLE,PA,16125,357777
,2013-06-30,Citizens Bank & Trust Company,Plaquemine,LA,70764,357937
,2013-06-30,Commercial Bank,West Liberty,KY,41472,358112
,2013-06-30,FIRST STATE BANK,SIOUX RAPIDS,IA,50585,358149
,2013-06-30,Bank Of Wedowee,Wedowee,AL,36278,358233
,2013-06-30,Mayville State Bank,Mayville,MI,48744,358448
,2013-06-30,Tampa State Bank,Tampa,KS,67483,358756
,2013-06-30,The Peoples Bank,Knoxville,TN,37919,359324
,2013-06-30,"First Community Bank, N.A.",Sugar Land,TX,77478,359360
,2013-06-30,Homewood Federal Savings Bank,Baltimore,MD,21224,359472
,2013-06-30,Alden State Bank,Sterling,KS,67579,359650
,2013-06-30,WHITE STATE BANK,SOUTH ENGLISH,IA,523350068,359744
,2013-06-30,BANK OF YORK,YORK,AL,36925,359838
,2013-06-30,First National Bank,Amherst,TX,79312,359856
,2013-06-30,"Jackson Savings Bank, SSB","Sylva,",NC,28779,360777
,2013-06-30,AREA BANK,ROSICLARE,IL,62982,360843
,2013-06-30,Alta Vista State Bank,Alta Vista,KS,66834,360955
,2013-06-30,Corefirst Bank   Trust,Topeka,KS,66611,361055
,2013-06-30,Southside Bank,Tyler,TX,757013320,361167
,2013-06-30,Community  Bank,Lexington,TN,38351,361279
,2013-06-30,Grant County Bank,Medford,OK,73759,361354
,2013-06-30,Andrew Johnson Bank,Greeneville,TN,37743,361439
,2013-06-30,Commercial State Bank,Andrews,TX,79714,361653
,2013-06-30,THE EXCHANGE STATE BANK,SPRINGVILLE,IA,523360039,362043
,2013-06-30,THE FIRST NATIONAL BANK OF ANDERSON,ANDERSON,TX,778300159,362155
,2013-06-30,THE CROGHAN COLONIAL BANK,FREMONT,OH,43420,362717
,2013-06-30,Avon State Bank,Avon,MN,563100008,362753
,2013-06-30,"BIG BEND BANKS, N.A.",MARFA,TX,79843,362856
,2013-06-30,State Bank of St. Jacob,St. Jacob,IL,622810275,362940
,2013-06-30,Sainte Marie State Bank,Sainte Marie,IL,62459,363442
,2013-06-30,Security Trust & Savings Bank,Storm Lake,IA,50588,363648
,2013-06-30,First National Bank of Bemidji,Bemidji,MN,566190670,363657
,2013-06-30,Peoples First Savings Bank,Mason,OH,45040,363778
,2013-06-30,Citizens Bank and Trust Company,Eastman,GA,31023,364131
,2013-06-30,"BankPacific, Ltd.",Hagatna,GU,96932,364270
,2013-06-30,Bank of St Francisville,St. Francisville,LA,70775,364430
,2013-06-30,Monroe Bank & Trust,Monroe,MI,48161,364449
,2013-06-30,First State Bank of Bigfork,Bigfork,MN,566280257,364850
,2013-06-30,United Bank,Fairfax,VA,22030,365325
,2013-06-30,ENTERPRISE BANK,HOUSTON,TX,77087,365455
,2013-06-30,Hamilton Bank,Baltimore,MD,21214,365576
,2013-06-30,Pinnacle Bank,Marshalltown,IA,50158,365745
,2013-06-30,Williamsville State Bank & Trust,Williamsville,IL,626930379,365848
,2013-06-30,"American Union Saving and Loan Association, s.b.",Chicago,IL,60622,365875
,2013-06-30,"FARMERS STATE BANK, S/B",SCHELL CITY,MO,64783,365950
,2013-06-30,Sturgis Bank & Trust Company,Sturgis,MI,490910600,366078
,2013-06-30,Pinnacle Bank,Elberton,GA,306350430,366238
,2013-06-30,TEMPLETON SAVINGS BANK,TEMPLETON,IA,51463,366247
,2013-06-30,First National Bank of Anson,Anson,TX,79501,366359
,2013-06-30,First Independent Bank,Aurora,MO,65605,366658
,2013-06-30,KENDALL STATE BANK,Valley Falls,KS,66088,366854
,2013-06-30,COMMUNITY STATE BANK,SHELBINA,MO,63468,367150
,2013-06-30,Miami Savings Bank,Miamitown,OH,45041,367178
,2013-06-30,FIRST NATIONAL BANK OF CARROLLTON,CARROLLTON,MO,64633,367244
,2013-06-30,CITIZENS BANK OF WASHINGTON COUNTY,SANDERSVILLE,GA,310820836,367431
,2013-06-30,Kentland Bank,Kentland,IN,47951,367543
,2013-06-30,ELSA STATE BANK & TRUST COMPANY,ELSA,TX,785430397,367954
,2013-06-30,MASON BANK,MASON,TX,76856,368054
,2013-06-30,First Federal Savings Bank,Elizabethtown,KY,42701,368175
,2013-06-30,FARMERS SAVINGS BANK & TRUST,TRAER,IA,50675,368344
,2013-06-30,NBRS FINANCIAL BANK,RISING SUN,MD,219110370,368429
,2013-06-30,Apollo Trust Company,Apollo,PA,15613,368522
,2013-06-30,The First  National Bank of Beardstown,Beardstown,IL,62618,368933
,2013-06-30,KAW VALLEY STATE BANK & TRUST CO.,WAMEGO,KS,66547,368951
,2013-06-30,Impact Bank,Wellington,KS,671520398,369453
,2013-06-30,The First National Bank of Central Texas,Waco,TX,76710,369659
,2013-06-30,Pendleton Community Bank,Franklin,WV,268070487,370020
,2013-06-30,E*TRADE Bank,Arlington,VA,22203,370271
,2013-06-30,The First National Bank Of Litchfield,Litchfield,IL,62056,370347
,2013-06-30,The Farmers State Bank,New Madison,OH,453460119,370721
,2013-06-30,Bank Of Whitewater,Whitewater,KS,67154,370758
,2013-06-30,CARVER STATE BANK,SAVANNAH,GA,31402,370833
,2013-06-30,The Cowboy Bank of Texas,Maypearl,TX,76064,370954
,2013-06-30,RiverHills Bank,Milford,OH,45150,371223
,2013-06-30,First Community Bank and Trust,Beecher,IL,60401,371232
,2013-06-30,Wellington State Bank,Wellington,TX,79095,371362
,2013-06-30,Community National Bank of Okarche,Okarche,OK,73762,371559
,2013-06-30,First National Bank,Chisholm,MN,55719,371755
,2013-06-30,Bank of Yates City,Yates City,IL,61572,371849
,2013-06-30,The First National Bank of Emory,Emory,TX,754400067,371858
,2013-06-30,COMMUNITY BANK,CARMICHAELS,PA,15320,371924
,2013-06-30,The Farmers Bank Of Liberty,Liberty,IL,62347,371942
,2013-06-30,State Bank of Clarks Grove,Albert Lea,MN,56007,372257
,2013-06-30,"Litchfield National Bank, The",Litchfield,IL,62056,372444
,2013-06-30,THE EVANGELINE BANK AND TRUST COMPANY,VILLE PLATTE,LA,70586,372538
,2013-06-30,First Bank & Trust of Milbank,MILBANK,SD,57252,372556
,2013-06-30,Farmers and Merchants Bank,LaOtto,IN,467630158,372640
,2013-06-30,INDEPENDENCE FEDERAL BANK FOR SAVINGS,INDEPENDENCE,IA,50644,372770
,2013-06-30,Chisholm Trail State Bank,Wichita,KS,67219,372855
,2013-06-30,PEOPLES STATE BANK,SUMMIT,SD,57266,373058
,2013-06-30,Kentucky Bank,Paris,KY,403620157,373115
,2013-06-30,COMPASS SAVINGS BANK,WILMERDING,PA,15148,373272
,2013-06-30,First Bank and Trust,Memphis,TX,00000,373553
,2013-06-30,UNION COUNTY SAVINGS BANK,ELIZABETH,NJ,07208,373601
,2013-06-30,THE CITIZENS BANK,ENTERPRISE,AL,363310900,374130
,2013-06-30,Crookston National Bank,Crookston,MN,56716,374354
,2013-06-30,First Premier Bank,Sioux Falls,SD,57104,374653
,2013-06-30,Surety Bank,DeLand,FL,32720,374774
,2013-06-30,WEST SUBURBAN BANK,LOMBARD,IL,601483712,375034
,2013-06-30,"PEOPLES NATIONAL BANK, N.A.",MT VERNON,IL,62864,375043
,2013-06-30,The First National Bank Of Volga,Volga,SD,57071,375155
,2013-06-30,North Side Federal Savings And Loan Association Of Chicago,Chicago,IL,60640,375379
,2013-06-30,The Provident Bank,Amesbury,MA,01913,375502
,2013-06-30,First National Bank,Wichita Falls,TX,76310,375566
,2013-06-30,MENARD NATIONAL BANK,MENARD,TX,76859,375650
,2013-06-30,First Bank,Whitney,TX,76692,376068
,2013-06-30,The Heritage Bank,Lucama,NC,27851,376125
,2013-06-30,MERCHANTS & FARMERS BANK OF GREENE COUNTY,EUTAW,AL,35462,376237
,2013-06-30,"North Shore Bank, FSB",Brookfield,WI,53005,376273
,2013-06-30,S Bank,Glennville,GA,30427,376433
,2013-06-30,First National Bank,Waverly,IA,506770837,376442
,2013-06-30,Farmers State Bank Stanberry,Stanberry,MO,64489,376657
,2013-06-30,Citizens' Bank Of Charleston,Charleston,MO,63834,376947
,2013-06-30,FANNIN BANK,BONHAM,TX,754180160,377663
,2013-06-30,First Security Bank and Trust Company,Oklahoma City,OK,73111,377850
,2013-06-30,CENTURY BANK AND TRUST COMPANY,MEDFORD,MA,02155,377908
,2013-06-30,National Bank of Ohio,Oak Harbor,OH,43449,378026
,2013-06-30,COMMUNITY STATE BANK,BRADLEY,AR,718260120,378044
,2013-06-30,The Peoples Bank,Gambier,OH,43022,378110
,2013-06-30,First Bank,West Des Moines,IA,502661472,378549
,2013-06-30,The Pioneer National Bank of Duluth,Duluth,MN,55807,378558
,2013-06-30,The Central National Bank & Trust Company,Attica,IN,47918,378642
,2013-06-30,First National Bank,Fabens,TX,79838,378651
,2013-06-30,The Bank of Urbana,Urbana,MO,65767,378950
,2013-06-30,State Bank Of Easton,Easton,MN,56025,379050
,2013-06-30,"First National Bank Of Evant, The",Evant,TX,76525,379153
,2013-06-30,BANKLIBERTY,LIBERTY,MO,64068,379171
,2013-06-30,First National Bank South Dakota,Yankton,SD,570780670,379359
,2013-06-30,CANTON COOPERATIVE BANK,Canton,MA,02021,379470
,2013-06-30,FIRST NATIONAL BANK OF IZARD COUNTY,CALICO ROCK,AR,72519,379649
,2013-06-30,FIRST NATIONAL BANK OF PENNSYLVANIA,GREENVILLE,PA,16125,379920
,2013-06-30,Farmers Savings Bank,Wever,IA,52658,380346
,2013-06-30,TEXAS REGIONAL BANK,HARLINGEN,TX,78550,380458
,2013-06-30,Longview State Bank,Sidney,IL,61877,380533
,2013-06-30,State Bank of Arcadia,Arcadia,WI,546120307,380654
,2013-06-30,Cbc Bank,Bowling Green,MO,63334,380841
,2013-06-30,Van Wert Federal Savings Bank,Van Wert,OH,45891,380878
,2013-06-30,The Bank of Kaukauna,Kaukauna,WI,54130,380944
,2013-06-30,"Twin Valley Bank, The",West Alexandria,OH,45381,381026
,2013-06-30,Citizens Bank and Trust Company,Chillicothe,MO,64601,381343
,2013-06-30,Spencer State Bank,Spencer,NE,68777-0217,381754
,2013-06-30,CITIZENS BANK,HARTSVILLE,TN,37074,381839
,2013-06-30,Commercial Banking Company,Valdosta,GA,31602,381932
,2013-06-30,First National Bank of St. Ignace,St. Ignace,MI,497810187,381950
,2013-06-30,CENTRAL SAVINGS BANK,SAULT STE MARIE,MI,49783,382050
,2013-06-30,International Bank of Commerce - Zapata,Zapata,TX,780761030,382069
,2013-06-30,STANTON STATE  BANK,STANTON,NE,687790437,382256
,2013-06-30,Kentland Federal Savings and Loan Association,Kentland,IN,47951,382274
,2013-06-30,Farmers Trust And Savings Bank,Williamsburg,IA,52361,382443
,2013-06-30,Bank Of Vernon,Vernon,AL,35592,382537
,2013-06-30,THE BANK OF MARION,MARION,IL,62959,382649
,2013-06-30,PUTNAM COUNTY STATE BANK,UNIONVILLE,MO,635650285,382658
,2013-06-30,WILSHIRE STATE BANK,LOS ANGELES,CA,90010,382667
,2013-06-30,OSB Community Bank,Brooklyn,MI,49230,382742
,2013-06-30,Security Bank of Pulaski County,St. Robert,MO,65584,382854
,2013-06-30,Woori America Bank,New York,NY,10001,384018
,2013-06-30,First Federal Bank Of Florida,Lake City,FL,32055,384278
,2013-06-30,HORIZON BANK,FYFFE,AL,35971,384335
,2013-06-30,The Bank of Steinauer,Steinauer,NE,68441,384353
,2013-06-30,"TOWN NORTH BANK, N.A.",DALLAS,TX,753814810,384652
,2013-06-30,Citizens Bank & Trust Co.,Covington,LA,70433,384830
,2013-06-30,Community Bank of Cameron,Cameron,WI,54822,385350
,2013-06-30,Madison County Bank,Madison,NE,68748,385471
,2013-06-30,The Citizens Farmers Bank of Cole Camp,Cole Camp,MO,65325,385547
,2013-06-30,Lusitania Savings Bank,Newark,NJ,07105,385686
,2013-06-30,First National Bank of Clinton,Clinton,MO,64735,386049
,2013-06-30,Union State Bank,Kewaunee,WI,54216,386142
,2013-06-30,LIBERTY BANK,GERALDINE,AL,35974,386432
,2013-06-30,Five Points Bank Of Hastings,Hastings,NE,68901,386450
,2013-06-30,State Bank & Trust,Winfield,AL,35594,386731
,2013-06-30,THE CITIZENS NATIONAL BANK OF WOODSFIELD,WOODSFIELD,OH,43793,386825
,2013-06-30,First Central Bank,Warrensburg,MO,640931815,386852
,2013-06-30,The State Bank,La Junta,CO,81050,387055
,2013-06-30,First Federal Savings Bank,Sheridan,WY,82801,387671
,2013-06-30,First Texoma National Bank,Durant,OK,747020309,388155
,2013-06-30,Marquette Farmers State Bank Of Marquette Kansas,Marquette,KS,67464,388258
,2013-06-30,TRI VALLEY BANK,TALMAGE,NE,68448,388557
,2013-06-30,Alden State Bank,Alden,MI,49612,388744
,2013-06-30,Farmers And Merchants State Bank Of Alpha,Alpha,MN,56111,388753
,2013-06-30,Gunnison Savings and Loan Association,Gunnison,CO,81230,388874
,2013-06-30,The First National Bank,Mattoon,IL,61938,388940
,2013-06-30,THE TILDEN BANK,TILDEN,NE,687810250,389059
,2013-06-30,Security State Bank,Farwell,TX,79325,389358
,2013-06-30,Tecumseh Federal Bank,Tecumseh,NE,68450,389376
,2013-06-30,THE PATASKALA BANKING COMPANY,PATASKALA,OH,430629626,389826
,2013-06-30,Key Trust Company National Association,Anchorage,AK,99503,390167
,2013-06-30,Traders & Farmers Bank,Haleyville,AL,35565,390336
,2013-06-30,Arundel Federal Savings Bank,Glen Burnie,MD,21061,390372
,2013-06-30,Union Bank,Lake Odessa,MI,48849,390840
,2013-06-30,First & Peoples Bank and Trust Company,Russell,KY,411690524,391418
,2013-06-30,Lakeside Bank of Salina,Salina,OK,74365,391557
,2013-06-30,"United Fidelity Bank, fsb",Evansville,IN,47708,391575
,2013-06-30,First Bank of Utica,UTICA,NE,68456,391959
,2013-06-30,Sturdy Savings Bank,Stone Harbor,NJ,08247,391977
,2013-06-30,"New Century Bank, National Association",Belleville,KS,66935,392152
,2013-06-30,The First National Bank of Bagley,Bagley,MN,56621,392255
,2013-06-30,CENTURY SAVINGS BANK,VINELAND,NJ,08360,392778
,2013-06-30,THE FIRST NATIONAL BANK OF FLOYDADA,FLOYDADA,TX,792350550,393252
,2013-06-30,Bank of Weston,Weston,MO,64098,393355
,2013-06-30,First Security Bank & Trust Company,Norton,KS,676540383,393757
,2013-06-30,North American State Bank,Belgrade,MN,563120189,393850
,2013-06-30,HomeTown Bank NA,Galveston,TX,77550,393953
,2013-06-30,The Shattuck National Bank,Shattuck,OK,73858,394156
,2013-06-30,FIRST STATE BANK,NORTON,KS,67654,394259
,2013-06-30,Synovus Bank,Columbus,GA,31902,395238
,2013-06-30,Carroll Community Bank,Sykesville,MD,21784,395274
,2013-06-30,TRI-COUNTY BANK,CHEYENNE,WY,82003,395779
,2013-06-30,"GREAT LAKES BANK, NA",BLUE ISLAND,IL,60406,395836
,2013-06-30,Independence State Bank,Independence,WI,54747,396057
,2013-06-30,River City Bank,Louisville,KY,40202,396244
,2013-06-30,First National Bank & Trust Co.,Shawnee,OK,74804,396253
,2013-06-30,Olpe State Bank,Olpe,KS,66865,396356
,2013-06-30,Pecos County State Bank,Fort Stockton,TX,79735,396954
,2013-06-30,First National Bank of Fort Stockton,Fort Stockton,TX,79735,397456
,2013-06-30,AMALGAMATED BANK OF CHICAGO,CHICAGO,IL,60603,397531
,2013-06-30,FIRST NATIONAL BANK OF FORT SMITH,FORT SMITH,AR,72901,397540
,2013-06-30,SECURITY STATE BANK,ANSLEY,NE,68814,397559
,2013-06-30,Legacy Bank & Trust Company,Rogersville,MO,65742,397755
,2013-06-30,Spiro State Bank,Spiro,OK,74959,397858
,2013-06-30,Farmers & Merchants Bank of Ashland,Ashland,NE,68003,398051
,2013-06-30,The Campbell & Fetter Bank,Kendallville,IN,46755,398248
,2013-06-30,Bank SNB National Association,Stillwater,OK,74076,398350
,2013-06-30,Citizens State Bank,Perry,FL,32348,398631
,2013-06-30,The Bank of New York Mellon Trust Company,Los Angeles,CA,90071,398668
,2013-06-30,COPIAH BANK N.A.,HAZLEHURST,MS,39083,398837
,2013-06-30,McCLAVE STATE BANK,McCLAVE,CO,81057,399357
,2013-06-30,CNB BANK,CLEARFIELD,PA,168300042,399517
,2013-06-30,Bank of Erath,Erath,LA,70533,399731
,2013-06-30,First Federal Savings and Loan Association of Central Illinois,Shelbyville,IL,62565,399973
,2013-06-30,First State Bank of Purdy,Monett,MO,65708,400057
,2013-06-30,"FNB Bank, Inc.",Mayfield,KY,42066,400141
,2013-06-30,"First Commercial Bank, N.A.",Seguin,TX,78155,400365
,2013-06-30,WINSIDE STATE BANK,WINSIDE,NE,68790,400552
,2013-06-30,Nevada Bank & Trust,Caliente,NV,890080807,400767
,2013-06-30,BANK OF GRAVETT,GRAVETTE,AR,72736,400945
,2013-06-30,Century Savings and Loan Association,Trinidad,CO,81082,401072
,2013-06-30,United Bank & Trust,Ann Arbor,MI,48104,401148
,2013-06-30,Farmers Bank,Hamburg,AR,71646,401447
,2013-06-30,DNB National Bank,Clear Lake,SD,57226,401559
,2013-06-30,THE BANK OF THE WEST,THOMAS,OK,736690160,401755
,2013-06-30,Skowhegan Savings Bank,Skowhegan,ME,04976,401906
,2013-06-30,STATE BANK OF CEYLON,CEYLON,MN,56121,401951
,2013-06-30,First Federal Savings Bank Of Boston,Boston,MA,02108,402275
,2013-06-30,First Bank & Trust Seymour,Seymour,TX,76380,402462
,2013-06-30,Pocahontas State Bank,Pocahontas,IA,50574,402846
,2013-06-30,"VERSAILLES SAVINGS AND LOAN COMPANY, THE",VERSAILLES,OH,45380,402873
,2013-06-30,TRANS PACIFIC NATIONAL BANK,SAN FRANCISCO,CA,94105,403067
,2013-06-30,Sussex Bank,Franklin,NJ,07416,403106
,2013-06-30,Cornerstone Bank,York,NE,68467,403151
,2013-06-30,First Federal Savings and Loan Association of Port Angeles,Port Angeles,WA,98362,403179
,2013-06-30,Colorado National Bank,Palisade,CO,81526,403254
,2013-06-30,FIRST STATE BANK,CLEARBROOK,MN,56634-0027,403357
,2013-06-30,STATE BANK OF EAGLE BUTTE,EAGLE BUTTE,SD,57625,403656
,2013-06-30,Iroquois Federal Savings And Loan Association,Watseka,IL,60970,403870
,2013-06-30,BUFFALO PRAIRIE STATE BANK,BUFFALO PRAIRIE,IL,612370027,403937
,2013-06-30,THE PARK BANK,MADISON,WI,53713,403946
,2013-06-30,Grapeland State Bank,Grapeland,TX,758440117,404653
,2013-06-30,Tri-Valley Bank,Randolph,IA,51649,404943
,2013-06-30,Advance Bank,Baltimore,MD,21215,405173
,2013-06-30,"F&M Bank & Trust Company, The",Tulsa,OK,74112,405959
,2013-06-30,Woodsboro Bank,Woodsboro,MD,217980036,406022
,2013-06-30,The National Bank of Texas at Fort Worth,Fort Worth,TX,761067508,406059
,2013-06-30,West Texas State Bank,Snyder,TX,79549,406666
,2013-06-30,Security Federal Bank,Elizabethton,TN,37643,406778
,2013-06-30,Brighton Bank,Salt Lake City,UT,84121,406974
,2013-06-30,FIRST STATE BANK,SPEARMAN,TX,790810247,407168
,2013-06-30,NAUGATUCK SAVINGS BANK,NAUGATUCK,CT,06770,407506
,2013-06-30,"Stillman BancCorp, N.A.",Stillman Valley,IL,610840150,407645
,2013-06-30,FARMERS STATE BANK,HOSMER,SD,57448-0065,407850
,2013-06-30,PRAIRIE NATIONAL BANK,STEWARDSON,IL,62463,408147
,2013-06-30,Athol Savings Bank,Athol,MA,1331,408307
,2013-06-30,Bankers Bank,Madison,WI,53717,408642
,2013-06-30,Urban Trust Bank,Orlando,FL,32805,408875
,2013-06-30,Spur Security Bank,Spur,TX,79370,409265
,2013-06-30,ANDES STATE BANK,LAKE ANDES,SD,57356,410159
,2013-06-30,First State Bank,Stratford,TX,79084,410560
,2013-06-30,Bank of O'Fallon,O'Fallon,IL,62269,410748
,2013-06-30,CITIZENS NATIONAL BANK,SOMERSET,KY,425020760,410917
,2013-06-30,Citizens Bank,Sac City,IA,50583,410944
,2013-06-30,STATE BANK IN EDEN VALLEY,EDEN VALLEY,MN,55329,411053
,2013-06-30,THE FIRST NATIONAL BANK,STERLING CITY,TX,76951,411062
,2013-06-30,First Federal Savings and Loan Association,Morehead,KY,40351,411174
,2013-06-30,Brantley Bank & Trust Company,Brantley,AL,36009,411231
,2013-06-30,Old Exchange National Bank,Okawville,IL,62271,411240
,2013-06-30,"Severn Savings Bank, Fsb",Annapolis,MD,21401,411473
,2013-06-30,Centric Bank,Harrisburg,PA,17112,411512
,2013-06-30,Table Grove State Bank,Table Grove,IL,614820215,411549
,2013-06-30,Mayville Savings Bank,Mayville,WI,53050,411576
,2013-06-30,Somerville National Bank,Somerville,OH,45064,411624
,2013-06-30,Farmers & Merchants State Bank,Bloomfield,NE,68718,411651
,2013-06-30,Cole Taylor Bank,Rosemont,IL,600184906,412135
,2013-06-30,Nebraska State Bank and Trust Company,Broken Bow,NE,68822,412153
,2013-06-30,The Bank of Verden,Verden,OK,73092,412452
,2013-06-30,The St. John National Bank,Saint John,KS,67576,412555
,2013-06-30,Sundown State Bank,Sundown,TX,79372,412667
,2013-06-30,Woodforest National Bank,Houston,TX,772294459,412751
,2013-06-30,First National Bank in Olney,Olney,IL,624500100,412845
,2013-06-30,Farmers and Mechanics Federal,Bloomfield,IN,474241421,412872
,2013-06-30,First National Bank of America,East Lansing,MI,48826,413141
,2013-06-30,"HSBC Bank USA, National Association",McLean,VA,22102,413208
,2013-06-30,Roebling Bank,Roebling,NJ,08554,413271
,2013-06-30,First State Bank of Olmsted,Olmsted,IL,62970,413347
,2013-06-30,Citizens State Bank,Sheldon,IA,512010130,413543
,2013-06-30,First Neighbor Bank N. A.,Toledo,IL,62468,413646
,2013-06-30,F&M Bank and Trust Company,Hannibal,MO,63401,413673
,2013-06-30,HARDWARE STATE BANK,LOVINGTON,IL,619370301,413730
,2013-06-30,Brunswick State Bank,Brunswick,NE,68720,413758
,2013-06-30,MENNO STATE BANK,MENNO,SD,57094,413851
,2013-06-30,Alden State Bank,Alden,NY,14004,414102
,2013-06-30,FIRST NATIONAL BANK,SCOTT CITY,KS,67871,414652
,2013-06-30,TEXAS BANK,HENDERSON,TX,75654,414764
,2013-06-30,"Incommons Bank, National Association",Mexia,TX,76667,414858
,2013-06-30,American Bank,Rockville,MD,20852,415677
,2013-06-30,"Tempo Bank, A Federal Savings Bank",Trenton,IL,62293,415770
,2013-06-30,Commercial State Bank,Cedar Bluffs,NE,680150067,415855
,2013-06-30,Busey Bank,Champaign,IL,61820,416245
,2013-06-30,"Abbeville Savings and Loan, SSB",Abbeville,SC,29620,416272
,2013-06-30,FIRST SECURITY BANK,MACKINAW,IL,617550290,416339
,2013-06-30,"Heritage Bank, NA",Jonesboro,AR,72403,416348
,2013-06-30,Chambers State Bank,Chambers,NE,68725,416357
,2013-06-30,Welch State Bank,Welch,OK,74369,416656
,2013-06-30,"KS BANK, INC",SMITHFIELD,NC,27577,416674
,2013-06-30,"Brainerd Savings And Loan Association, A Federal Association",Brainerd,MN,56401,416973
,2013-06-30,PEOPLES BANK OF THE OZARKS,NIXA,MO,657140728,417149
,2013-06-30,First National Bank,Smith Center,KS,66967,417251
,2013-06-30,Putnam County Bank,Hurricane,WV,25526,417626
,2013-06-30,"First Community Bank, Lewis County","Vanceburg,",KY,41179,417710
,2013-06-30,SEAMEN'S BANK,PROVINCETOWN,MA,2657,418100
,2013-06-30,The Security National Bank of Sioux City Iowa,Sioux City,IA,51101,418249
,2013-06-30,Peoples Bank Of Macon,Macon,IL,62544,418436
,2013-06-30,The State Bank Of Spring Hill,Spring Hill,KS,66083,418856
,2013-06-30,1st Bank & Trust,BROKEN BOW,OK,74728,419255
,2013-06-30,Bangor Savings Bank,Bangor,ME,04401,419406
,2013-06-30,THE FIRST NATIONAL BANK OF TRENTON,TRENTON,TX,754900004,419460
,2013-06-30,"First Bank Richmond, National Association",Richmond,IN,47374,419675
,2013-06-30,The Hill-Dodge Banking Company,Warsaw,IL,62379,419947
,2013-06-30,Southern Commercial Bank,Saint Louis,MO,63129,420457
,2013-06-30,Saint Landry Homestead Federal Savings Bank,Opelousas,LA,70570,420578
,2013-06-30,The Peoples Community Bank,Mazomanie,WI,53560,420644
,2013-06-30,VALLEY STATE BANK,SYRACUSE,KS,67878,420653
,2013-06-30,FIRST FEDERAL BANK,FORT PAYNE,AL,35967,420877
,2013-06-30,FIRST NATIONAL BANK OF RAYMOND,RAYMOND,IL,62560,421445
,2013-06-30,First Peoples Bank of Tennessee,Jefferson City,TN,37760,421539
,2013-06-30,KansasLand Bank,Quinter,KS,677520010,422059
,2013-06-30,BANK OF THE MOUNTAINS,West Liberty,KY,41472,422116
,2013-06-30,First Guaranty Bank,Hammond,LA,70401,422433
,2013-06-30,Security First National Bank,Hugo,OK,74743,422657
,2013-06-30,McCurtain County National Bank,Idabel,OK,74745,423159
,2013-06-30,"Farmers Bank, Frankfort, Indiana, The",Frankfort,IN,46041,423449
