RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2008-03-31,,Edina,,,9357
,2008-03-31,,KENESAW,,,9553
,2008-03-31,,Old Bridge,,,9807
,2008-03-31,,Larned,,,9955
,2008-03-31,,Larned,,,10157
,2008-03-31,,Elk River,,,10250
,2008-03-31,,LONOKE,,,10849
,2008-03-31,,Kearney,,,10858
,2008-03-31,,Baldwin,,,11145
,2008-03-31,,Clarksdale,,,11640
,2008-03-31,,Greensboro,,,11837
,2008-03-31,,ALMA,,,12030
,2008-03-31,,Holden,,,12058
,2008-03-31,,Cleveland,,,12142
,2008-03-31,,Crivitz,,,12245
,2008-03-31,,Columbus,,,12311
,2008-03-31,,Almond,,,12647
,2008-03-31,,BURDEN,,,12656
,2008-03-31,,Chicago,,,12937
,2008-03-31,,Magnolia,,,12946
,2008-03-31,,La Vista,,,12955
,2008-03-31,,SPENCER,,,13037
,2008-03-31,,Taunton,,,13103
,2008-03-31,,ELYSIAN,,,13251
,2008-03-31,,LEWELLEN,,,13457
,2008-03-31,,MERRILL,,,14052
,2008-03-31,,Holden,,,14155
,2008-03-31,,Jackson,,,14258
,2008-03-31,,Evansville,,,14454
,2008-03-31,,LOCUST GROVE,,,14650
,2008-03-31,,BUCKLIN,,,14753
,2008-03-31,,Heppner,,,14865
,2008-03-31,,Littlefield,,,14977
,2008-03-31,,Chicago,,,15536
,2008-03-31,,Crawfordville,,,16337
,2008-03-31,,Lawrence,,,16458
,2008-03-31,,Finlayson,,,16551
,2008-03-31,,Elberfeld,,,16748
,2008-03-31,,BANGOR,,,16944
,2008-03-31,,Fertile,,,16953
,2008-03-31,,Radnor,,,17110
,2008-03-31,,Muncie,,,17147
,2008-03-31,,MARLOW,,,17259
,2008-03-31,,Bend,,,17464
,2008-03-31,,Americus,,,17839
,2008-03-31,,Bridger,,,17950
,2008-03-31,,Bastrop,,,18050
,2008-03-31,,Chicago,,,18135
,2008-03-31,,Bally,,,18377
,2008-03-31,,Kittanning,,,18827
,2008-03-31,,WARDENSVILLE,,,18836
,2008-03-31,,MEDFORD,,,18854
,2008-03-31,,BURLINGAME,,,18957
,2008-03-31,,MIAMI,,,19356
,2008-03-31,,Hickory Hills,,,19730
,2008-03-31,,Americus,,,19936
,2008-03-31,,ROCHESTER,,,19972
,2008-03-31,,New Auburn,,,20053
,2008-03-31,,NEW ROSS,,,20147
,2008-03-31,,Pinedale,,,20259
,2008-03-31,,Snohomoish,,,20370
,2008-03-31,,Port Allegany,,,20512
,2008-03-31,,Welch,,,20633
,2008-03-31,,Broxton,,,20839
,2008-03-31,,GRANITE FALLS,,,20857
,2008-03-31,,Grants Pass,,,20866
,2008-03-31,,Burrton,,,21256
,2008-03-31,,GRYGLA,,,21359
,2008-03-31,,St. Martinville,,,21630
,2008-03-31,,MONDOVI,,,21658
,2008-03-31,,MONTICELLO,,,22048
,2008-03-31,,Ashburn,,,22235
,2008-03-31,,POWELL,,,22356
,2008-03-31,,LEAVENWORTH,,,22459
,2008-03-31,,Frankfort,,,22543
,2008-03-31,,HARMONY,,,22552
,2008-03-31,,West Union,,,22730
,2008-03-31,,Statesboro,,,22936
,2008-03-31,,Hawley,,,22954
,2008-03-31,,Warner Robins,,,23036
,2008-03-31,,Frankfort,,,23045
,2008-03-31,,Evansville,,,23241
,2008-03-31,,Ottertail,,,23456
,2008-03-31,,Bridgehampton,,,23504
,2008-03-31,,Oswego,,,23540
,2008-03-31,,Monticello,,,23643
,2008-03-31,,New Richmond,,,23755
,2008-03-31,,West Chester,,,23812
,2008-03-31,,Brewster,,,24006
,2008-03-31,,ROCK SPRINGS,,,24453
,2008-03-31,,HOLLANDALE,,,24659
,2008-03-31,,QUITMAN,,,24668
,2008-03-31,,NASH,,,24855
,2008-03-31,,BARABOO,,,24949
,2008-03-31,,Mustang,,,25357
,2008-03-31,,Palos Hills,,,25647
,2008-03-31,,TAYLORVILLE,,,26149
,2008-03-31,,Mountain Home,,,26242
,2008-03-31,,La Monte,,,26457
,2008-03-31,,San Antonio,,,26765
,2008-03-31,,HOUSTON,,,26859
,2008-03-31,,Georgetown,,,26916
,2008-03-31,,Beloit,,,27548
,2008-03-31,,Andover,,,27614
,2008-03-31,,MURFREESBORO,,,27847
,2008-03-31,,Kimball,,,28152
,2008-03-31,,Beeville,,,28255
,2008-03-31,,MULBERRY,,,28349
,2008-03-31,,Hyde Park,,,28406
,2008-03-31,,Cincinnati,,,28572
,2008-03-31,,Manchester,,,28732
,2008-03-31,,UNION,,,29104
,2008-03-31,,Leavenworth,,,29252
,2008-03-31,,Philadelphia,,,29636
,2008-03-31,,Belton,,,29850
,2008-03-31,,Little Rock,,,29944
,2008-03-31,,LOUISVILLE,,,29953
,2008-03-31,,Del Rio,,,30052
,2008-03-31,,LOUP CITY,,,30155
,2008-03-31,,Wyoming,,,30258
,2008-03-31,,Princeton,,,30418
,2008-03-31,,BERLIN,,,30502
,2008-03-31,,Long Lake,,,30650
,2008-03-31,,New Castle,,,30810
,2008-03-31,,Oklahoma City,,,30856
,2008-03-31,,Waynesboro,,,31134
,2008-03-31,,Houston,,,31255
,2008-03-31,,BEN WHEELER,,,31657
,2008-03-31,,JONESVILLE,,,31826
,2008-03-31,,ANGUILLA,,,31835
,2008-03-31,,CLINTON,,,32234
,2008-03-31,,ROCKWALL,,,32766
,2008-03-31,,Blytheville,,,33147
,2008-03-31,,Maplewood,,,33259
,2008-03-31,,ROSCOE,,,33268
,2008-03-31,,Black Earth,,,33549
,2008-03-31,,Waldorf,,,33727
,2008-03-31,,BERTRAM,,,33754
,2008-03-31,,Colfax,,,33839
,2008-03-31,,MADISON,,,33857
,2008-03-31,,St. Paul,,,34153
,2008-03-31,,Marquette,,,34359
,2008-03-31,,Kilmarnock,,,34425
,2008-03-31,,BAY SPRINGS,,,34434
,2008-03-31,,Park Falls,,,34452
,2008-03-31,,Stuart,,,34537
,2008-03-31,,MACON,,,34555
,2008-03-31,,Booneville,,,34742
,2008-03-31,,WOODBURY,,,34836
,2008-03-31,,ROXTON,,,34863
,2008-03-31,,MADISON,,,35057
,2008-03-31,,Cabot,,,35244
,2008-03-31,,Boston,,,35301
,2008-03-31,,Short Hills,,,35570
,2008-03-31,,BONDUEL,,,35646
,2008-03-31,,JACKSONVILLE,,,35842
,2008-03-31,,COLUSA,,,35936
,2008-03-31,,Oklahoma City,,,36054
,2008-03-31,,Pontiac,,,36344
,2008-03-31,,MAYWOOD,,,36456
,2008-03-31,,Lenexa,,,36858
,2008-03-31,,Wrens,,,36933
,2008-03-31,,PIGEON FALLS,,,37051
,2008-03-31,,ONTARIO,,,37341
,2008-03-31,,Lebo,,,37350
,2008-03-31,,Toppenish,,,37378
,2008-03-31,,Zebulon,,,37435
,2008-03-31,,JASPER,,,37640
,2008-03-31,,ALLEN,,,37659
,2008-03-31,,Brillion,,,37743
,2008-03-31,,Rantoul,,,37949
,2008-03-31,,Pittsburgh,,,38526
,2008-03-31,,Crete,,,38535
,2008-03-31,,Spencer,,,38740
,2008-03-31,,Berlin,,,39327
,2008-03-31,,Lorain,,,39420
,2008-03-31,,Spokane,,,39475
,2008-03-31,,Tulsa,,,39756
,2008-03-31,,Richton,,,40033
,2008-03-31,,MURRAY,,,40350
,2008-03-31,,Springfield,,,40707
,2008-03-31,,Caledonia,,,40855
,2008-03-31,,Orfordville,,,41245
,2008-03-31,,Anadarko,,,41553
,2008-03-31,,Stanley,,,41629
,2008-03-31,,Burlington,,,41647
,2008-03-31,,ELKTON,,,41759
,2008-03-31,,Middletown,,,41825
,2008-03-31,,DANFORTH,,,41937
,2008-03-31,,Newman Grove,,,41955
,2008-03-31,,Beatrice,,,42037
,2008-03-31,,ANADARKO,,,42055
,2008-03-31,,BRADY,,,42354
,2008-03-31,,INDIANA,,,42420
,2008-03-31,,PARAGOULD,,,42448
,2008-03-31,,Nelson,,,42457
,2008-03-31,,IRON RIVER,,,43052
,2008-03-31,,Mountain View,,,43155
,2008-03-31,,San Francisco,,,43173
,2008-03-31,,Leonardville,,,43351
,2008-03-31,,Erskine,,,43454
,2008-03-31,,Lancaster,,,43511
,2008-03-31,,Lanesville,,,43641
,2008-03-31,,Cambridge,,,43744
,2008-03-31,,EVELETH,,,43856
,2008-03-31,,Bridge City,,,43959
,2008-03-31,,Monterey,,,44040
,2008-03-31,,Birmingham,,,44134
,2008-03-31,,Miami,,,44433
,2008-03-31,,Boston,,,44602
,2008-03-31,,Mooresville,,,44741
,2008-03-31,,Newburg,,,44750
,2008-03-31,,McConnelsville,,,44929
,2008-03-31,,DAVIS,,,45038
,2008-03-31,,Paris,,,45047
,2008-03-31,,North Bend,,,45056
,2008-03-31,,Mountain City,,,45430
,2008-03-31,,LEON,,,45458
,2008-03-31,,Fairmont,,,45551
,2008-03-31,,San Antonio,,,45560
,2008-03-31,,Charlotte,,,45627
,2008-03-31,,Aston,,,45775
,2008-03-31,,Faribault,,,46053
,2008-03-31,,PRINCETON,,,46941
,2008-03-31,,NORTH LOUP,,,47153
,2008-03-31,,Mason,,,47247
,2008-03-31,,PRENTICE,,,47256
,2008-03-31,,BENTON,,,47452
,2008-03-31,,Claremont,,,47500
,2008-03-31,,STAFFORD,,,48057
,2008-03-31,,Franklin,,,48150
,2008-03-31,,El Dorado,,,48374
,2008-03-31,,CLEVELAND,,,48440
,2008-03-31,,Chicago,,,48730
,2008-03-31,,Geneva,,,49054
,2008-03-31,,RUSHVILLE,,,49148
,2008-03-31,,Pine Bluff,,,49241
,2008-03-31,,Mason,,,49344
,2008-03-31,,Palmyra,,,49643
,2008-03-31,,Sterling,,,49652
,2008-03-31,,High Point,,,49821
,2008-03-31,,McAllen,,,49858
,2008-03-31,,Beaver,,,49951
,2008-03-31,,Medora,,,50144
,2008-03-31,,SAN FRANCISO,,,50461
,2008-03-31,,LEPANTO,,,50546
,2008-03-31,,"WILBURTON, OK  74578",,,50854
,2008-03-31,,Overland Park,,,50957
,2008-03-31,,Camden,,,51253
,2008-03-31,,wilburton,,,51356
,2008-03-31,,Sublette,,,51459
,2008-03-31,,Hartford,,,51730
,2008-03-31,,COLUMBUS,,,51842
,2008-03-31,,BARTLETT,,,52410
,2008-03-31,,New York,,,52719
,2008-03-31,,Wewoka,,,52951
,2008-03-31,,HERNDON,,,53015
,2008-03-31,,Miami,,,53033
,2008-03-31,,Buckholts,,,53051
,2008-03-31,,Mamou,,,53239
,2008-03-31,,WEWOKA,,,53453
,2008-03-31,,HEMPHILL,,,53752
,2008-03-31,,POYNETTE,,,54049
,2008-03-31,,Tescott,,,54058
,2008-03-31,,CAMARGO,,,54357
,2008-03-31,,NEW ALBANY,,,54375
,2008-03-31,,CUBA CITY,,,54441
,2008-03-31,,BUFFALO,,,54656
,2008-03-31,,Albemarle,,,55176
,2008-03-31,,METAIRIE,,,55336
,2008-03-31,,Nashville,,,55635
,2008-03-31,,TOPEKA,,,55653
,2008-03-31,,AMITE,,,56230
,2008-03-31,,Hutchinson,,,56258
,2008-03-31,,Henderson,,,56351
,2008-03-31,,Meyersdale,,,56427
,2008-03-31,,DeForest,,,56548
,2008-03-31,,Denver,,,56557
,2008-03-31,,Honesdale,,,56717
,2008-03-31,,Darlington,,,57040
,2008-03-31,,New Windsor,,,57228
,2008-03-31,,BYERS,,,57255
,2008-03-31,,Rice Lake,,,57451
,2008-03-31,,WARE,,,57572
,2008-03-31,,Hereford,,,57956
,2008-03-31,,Adams,,,58074
,2008-03-31,,Colebrook,,,58207
,2008-03-31,,Pomeroy,,,58225
,2008-03-31,,Racine,,,58243
,2008-03-31,,KENT,,,58355
,2008-03-31,,CHEYENNE,,,58551
,2008-03-31,,LUCEDALE,,,58636
,2008-03-31,,Kensington,,,58757
,2008-03-31,,Spokane,,,58971
,2008-03-31,,Honesdale,,,59316
,2008-03-31,,CAMERON,,,59352
,2008-03-31,,Merrimac,,,59679
,2008-03-31,,WYANDOTTE,,,59754
,2008-03-31,,Dallas,,,60143
,2008-03-31,,CULLMAN,,,60330
,2008-03-31,,Mobile,,,60433
,2008-03-31,,OSAGE,,,60545
,2008-03-31,,LeRoy,,,60554
,2008-03-31,,Cloverdale,,,60648
,2008-03-31,,Oakland,,,61122
,2008-03-31,,Mitchell,,,61355
,2008-03-31,,Cohasset,,,61476
,2008-03-31,,Englewood,,,61533
,2008-03-31,,Long Prairie,,,61757
,2008-03-31,,Mount Dora,,,61832
,2008-03-31,,COWETA,,,61953
,2008-03-31,,SEBREE,,,62044
,2008-03-31,,Rosholt,,,62147
,2008-03-31,,Dolores,,,63050
,2008-03-31,,Los Angeles,,,63069
,2008-03-31,,Oak Harbor,,,63078
,2008-03-31,,UNION SPRINGS,,,63201
,2008-03-31,,Omaha,,,63359
,2008-03-31,,Walpole,,,63573
,2008-03-31,,Lafayette,,,63733
,2008-03-31,,FOND DU LAC,,,63742
,2008-03-31,,TOWANDA,,,63751
,2008-03-31,,Cheyenne,,,64150
,2008-03-31,,BLOOMFIELD,,,64543
,2008-03-31,,Oklahoma City,,,64552
,2008-03-31,,New York,,,64619
,2008-03-31,,Eatonton,,,64730
,2008-03-31,,Torrington,,,65205
,2008-03-31,,OSCEOLA,,,65241
,2008-03-31,,New York,,,65513
,2008-03-31,,Belle Fourche,,,65559
,2008-03-31,,Shelbyville,,,65746
,2008-03-31,,Wichita,,,65858
,2008-03-31,,NEW YORK,,,66015
,2008-03-31,,DECATURVILLE,,,66154
,2008-03-31,,SOMERVILLE,,,66172
,2008-03-31,,FLORENCE,,,66275
,2008-03-31,,Ellaville,,,66837
,2008-03-31,,Oskaloosa,,,66846
,2008-03-31,,Boonville,,,67142
,2008-03-31,,EDMOND,,,67151
,2008-03-31,,Newburyport,,,67209
,2008-03-31,,Denver,,,67254
,2008-03-31,,Akron,,,67311
,2008-03-31,,SHEPHERDSVILLE,,,68345
,2008-03-31,,Sparta,,,68448
,2008-03-31,,Lawton,,,68756
,2008-03-31,,Meadville,,,68831
,2008-03-31,,Evansville,,,68840
,2008-03-31,,Durango,,,68859
,2008-03-31,,OSKALOOSA,,,68943
,2008-03-31,,Meridian,,,69333
,2008-03-31,,Walla Walla,,,69678
,2008-03-31,,SWEETSER,,,69847
,2008-03-31,,Noblesville,,,70049
,2008-03-31,,Dyer,,,70058
,2008-03-31,,New York,,,70218
,2008-03-31,,Wakefield,,,70254
,2008-03-31,,NORTHUMBERLAND,,,70414
,2008-03-31,,MENDENHALL,,,70638
,2008-03-31,,Bristow,,,70955
,2008-03-31,,Downingtown,,,71318
,2008-03-31,,Bruning,,,71457
,2008-03-31,,WEIR,,,71859
,2008-03-31,,Douglas,,,72258
,2008-03-31,,Wathena,,,72351
,2008-03-31,,FREEPORT,,,72454
,2008-03-31,,BELLAIRE,,,72678
,2008-03-31,,N. Lauderdale,,,73031
,2008-03-31,,Wilmington,,,73116
,2008-03-31,,Fairview,,,73152
,2008-03-31,,Cairo,,,73554
,2008-03-31,,Wellington,,,73956
,2008-03-31,,CAMPBELL,,,74056
,2008-03-31,,Mt. Pleasant,,,74140
,2008-03-31,,BLUNT,,,74159
,2008-03-31,,Concord,,,74403
,2008-03-31,,Tigerton,,,74449
,2008-03-31,,Lenexa,,,74458
,2008-03-31,,Minnetonka,,,75053
,2008-03-31,,GLENCOE,,,75259
,2008-03-31,,Ottumwa,,,75446
,2008-03-31,,Gonvick,,,75455
,2008-03-31,,Baird,,,75558
,2008-03-31,,Chicago,,,75633
,2008-03-31,,CERESCO,,,75651
,2008-03-31,,Azle,,,76050
,2008-03-31,,CHICAGO,,,76135
,2008-03-31,,CLARKS,,,76153
,2008-03-31,,Taylorsville,,,76443
,2008-03-31,,TULSA,,,76854
,2008-03-31,,Grand Meadow,,,77150
,2008-03-31,,HONDO,,,77253
,2008-03-31,,Corydon,,,77347
,2008-03-31,,Midlothian,,,77422
,2008-03-31,,COLUMBUS,,,77758
,2008-03-31,,Brookings,,,77851
,2008-03-31,,FORSYTH,,,78036
,2008-03-31,,Bandera,,,78157
,2008-03-31,,MCGEHEE,,,78241
,2008-03-31,,HULETT,,,78559
,2008-03-31,,Viroqua,,,78643
,2008-03-31,,Houston,,,78858
,2008-03-31,,Radcliff,,,79042
,2008-03-31,,RACINE,,,79127
,2008-03-31,,Waterloo,,,79145
,2008-03-31,,Grove City,,,79257
,2008-03-31,,"CRETE,",,,79855
,2008-03-31,,Manor,,,80020
,2008-03-31,,BURKE,,,80150
,2008-03-31,,LIVINGSTON,,,80431
,2008-03-31,,HAMBURG,,,80552
,2008-03-31,,Fort Oglethorpe,,,80936
,2008-03-31,,Clover,,,81429
,2008-03-31,,Dade City,,,82033
,2008-03-31,,Bryant,,,82257
,2008-03-31,,HALLS,,,82350
,2008-03-31,,HAYFIELD,,,82659
,2008-03-31,,Wayzata,,,83151
,2008-03-31,,Penacola,,,83236
,2008-03-31,,Wilmington,,,83311
,2008-03-31,,JONES,,,83357
,2008-03-31,,SANTA FE,,,83375
,2008-03-31,,CORAL GABLES,,,83638
,2008-03-31,,OPELOUSAS,,,83834
,2008-03-31,,Bruce,,,83852
,2008-03-31,,GREENFIELD,,,83955
,2008-03-31,,Coralville,,,84046
,2008-03-31,,Herman,,,84055
,2008-03-31,,EWING,,,84251
,2008-03-31,,New Baltimore,,,84345
,2008-03-31,,Belzoni,,,84541
,2008-03-31,,CAPE VINCENT,,,84804
,2008-03-31,,ROSEDALE,,,85043
,2008-03-31,,Mountain View,,,85052
,2008-03-31,,Hills,,,85258
,2008-03-31,,LAVERNE,,,85454
,2008-03-31,,FILLEY,,,85856
,2008-03-31,,PATTERSON,,,85931
,2008-03-31,,Mena,,,86349
,2008-03-31,,Franklin,,,86358
,2008-03-31,,Shelby,,,86527
,2008-03-31,,HENDERSON,,,86554
,2008-03-31,,Porter,,,87047
,2008-03-31,,Newcastle,,,87159
,2008-03-31,,MCMINNVILLE,,,87234
,2008-03-31,,WILMINGTON,,,87476
,2008-03-31,,Phenix City,,,87533
,2008-03-31,,Panora,,,88240
,2008-03-31,,JANESVILLE,,,88259
,2008-03-31,,Bedias,,,88352
,2008-03-31,,Geneva,,,88455
,2008-03-31,,PLAQUEMINE,,,88530
,2008-03-31,,Kerkhoven,,,88950
,2008-03-31,,Plaquemine,,,89032
,2008-03-31,,Wauchula,,,89135
,2008-03-31,,San Francisco,,,89162
,2008-03-31,,PINE CITY,,,89452
,2008-03-31,,Loveland,,,89751
,2008-03-31,,LAKE CRYSTAL,,,89854
,2008-03-31,,BELLS,,,89957
,2008-03-31,,Palo,,,90047
,2008-03-31,,INDEPENDENCE,,,90328
,2008-03-31,,Raceland,,,90337
,2008-03-31,,WILLITS,,,90467
,2008-03-31,,WHITEWATER,,,90645
,2008-03-31,,Swainsboro,,,90739
,2008-03-31,,Withee,,,91147
,2008-03-31,,Winfield,,,91156
,2008-03-31,,Le Sueur,,,91259
,2008-03-31,,ANTWERP,,,91615
,2008-03-31,,LEWISTON,,,91651
,2008-03-31,,Bellville,,,91754
,2008-03-31,,CANTON,,,91950
,2008-03-31,,BAKERSFIELD,,,91969
,2008-03-31,,Mancos,,,92050
,2008-03-31,,Paton,,,92144
,2008-03-31,,IMMOKALEE,,,92630
,2008-03-31,,Newport,,,92706
,2008-03-31,,LUCAN,,,92854
,2008-03-31,,CATTARAUGUS,,,92902
,2008-03-31,,Woodford,,,93244
,2008-03-31,,Ebensburg,,,93413
,2008-03-31,,French Lick,,,93543
,2008-03-31,,New York,,,93619
,2008-03-31,,Columbia,,,93721
,2008-03-31,,Mahnomen,,,93758
,2008-03-31,,PASCAGOULA,,,94139
,2008-03-31,,GUIDE ROCK,,,94456
,2008-03-31,,Kenbridge,,,94522
,2008-03-31,,Sundance,,,94755
,2008-03-31,,Adrian,,,94858
,2008-03-31,,CENTERVILLE,,,95051
,2008-03-31,,MORRIS,,,95659
,2008-03-31,,HERSHEY,,,96553
,2008-03-31,,HENDERSON,,,97055
,2008-03-31,,WOODSFIELD,,,97279
,2008-03-31,,"Amsterdam,",,,97457
,2008-03-31,,North Adams,,,97804
,2008-03-31,,Pella,,,97943
,2008-03-31,,Ouray,,,98351
,2008-03-31,,MINNEAPOLIS,,,98454
,2008-03-31,,Corvallis,,,98463
,2008-03-31,,Dana,,,98548
,2008-03-31,,North Little Rock,,,98641
,2008-03-31,,New York,,,98717
,2008-03-31,,Yonkers,,,99004
,2008-03-31,,Houston,,,99059
,2008-03-31,,Newport,,,99143
,2008-03-31,,GROTON,,,99255
,2008-03-31,,GREENWOOD,,,99442
,2008-03-31,,Cookeville,,,99536
,2008-03-31,,Noble,,,99853
,2008-03-31,,FAIRFIELD,,,99974
,2008-03-31,,Hawkinsville,,,100236
,2008-03-31,,Bowie,,,100357
,2008-03-31,,Chancellor,,,100553
,2008-03-31,,Chico,,,100562
,2008-03-31,,Ash Flat,,,100843
,2008-03-31,,New York,,,101019
,2008-03-31,,Vacherie,,,101037
,2008-03-31,,Fort Pierce,,,101233
,2008-03-31,,Bald Knob,,,101345
,2008-03-31,,Twin City,,,101439
,2008-03-31,,Uitca,,,101671
,2008-03-31,,Meridian,,,101738
,2008-03-31,,Brady,,,101952
,2008-03-31,,OKEENE,,,102155
,2008-03-31,,Irwinton,,,102333
,2008-03-31,,PERRY,,,102342
,2008-03-31,,COWDEN,,,102539
,2008-03-31,,Waterloo,,,102557
,2008-03-31,,WHITE CASTLE,,,103134
,2008-03-31,,COLUMBIA,,,103255
,2008-03-31,,Valdosta,,,103536
,2008-03-31,,Braham,,,103554
,2008-03-31,,MOBEETIE,,,103563
,2008-03-31,,Oneida,,,103602
,2008-03-31,,Valdosta,,,104038
,2008-03-31,,Baxter,,,104056
,2008-03-31,,Lost Creek,,,104234
,2008-03-31,,Jasper,,,104430
,2008-03-31,,MARSEILLES,,,104542
,2008-03-31,,Oakland,,,104663
,2008-03-31,,Willards,,,105026
,2008-03-31,,Maroa,,,105044
,2008-03-31,,BREMOND,,,105053
,2008-03-31,,Dundalk,,,105071
,2008-03-31,,LOUISA,,,105222
,2008-03-31,,Mountain City,,,105530
,2008-03-31,,VIENNA,,,105633
,2008-03-31,,Oklahoma City,,,106359
,2008-03-31,,CAPE MAY COURT HOUSE,,,106377
,2008-03-31,,Pueblo,,,106452
,2008-03-31,,ASHVILLE,,,106519
,2008-03-31,,Johnston,,,106546
,2008-03-31,,Brewster,,,106555
,2008-03-31,,Southlake,,,106658
,2008-03-31,,BRICELYN,,,107057
,2008-03-31,,BROWNFIELD,,,107150
,2008-03-31,,Albion,,,107226
,2008-03-31,,Little Rock,,,107244
,2008-03-31,,Williston,,,107431
,2008-03-31,,CORDER,,,107459
,2008-03-31,,Brooten,,,107758
,2008-03-31,,MOODY,,,108269
,2008-03-31,,Buhl,,,108652
,2008-03-31,,Mason City,,,108746
,2008-03-31,,Estelline,,,108951
,2008-03-31,,Buford,,,109136
,2008-03-31,,BYRON,,,109154
,2008-03-31,,Elkton,,,109453
,2008-03-31,,Haverhill,,,109574
,2008-03-31,,Arcadia,,,109659
,2008-03-31,,Caledonia,,,109855
,2008-03-31,,Attica,,,110413
,2008-03-31,,LISCO,,,110655
,2008-03-31,,Coral Gables,,,110936
,2008-03-31,,Hopkinsville,,,110945
,2008-03-31,,LINDSAY,,,111157
,2008-03-31,,Sanford,,,111205
,2008-03-31,,Le Roy,,,111559
,2008-03-31,,Mount Vernon,,,111661
,2008-03-31,,Berlin,,,111942
,2008-03-31,,CENTRALIA,,,111979
,2008-03-31,,Mount Pleasant,,,112163
,2008-03-31,,Hartford,,,112332
,2008-03-31,,BLACK RIVER FALLS,,,112444
,2008-03-31,,BALTIC,,,112510
,2008-03-31,,CHANDLER,,,112556
,2008-03-31,,McLean,,,112837
,2008-03-31,,Stafford Springs,,,113003
,2008-03-31,,DUBLIN,,,113030
,2008-03-31,,LaGrange,,,113441
,2008-03-31,,Salem,,,113601
,2008-03-31,,St. Clair Shores,,,113740
,2008-03-31,,Cullman,,,113937
,2008-03-31,,SPENCER,,,114149
,2008-03-31,,Liberal,,,114158
,2008-03-31,,Clarkfield,,,114251
,2008-03-31,,Anchorage,,,114260
,2008-03-31,,ELK CITY,,,114457
,2008-03-31,,Flower Mound,,,114756
,2008-03-31,,Abbeville,,,114774
,2008-03-31,,RUSSELLVILLE,,,114840
,2008-03-31,,Minden,,,114859
,2008-03-31,,SUFFIELD,,,115100
,2008-03-31,,ST ANSGAR,,,115146
,2008-03-31,,COKATO,,,115155
,2008-03-31,,Asheboro,,,115221
,2008-03-31,,Weymouth,,,115575
,2008-03-31,,Starkville,,,115641
,2008-03-31,,WEYMOUTH,,,116077
,2008-03-31,,COLD SPRING,,,116358
,2008-03-31,,Elmore City,,,116554
,2008-03-31,,WALNUT GROVE,,,116639
,2008-03-31,,Cairo,,,116732
,2008-03-31,,Hampton,,,116741
,2008-03-31,,HEADLAND,,,117038
,2008-03-31,,Norfolk,,,117458
,2008-03-31,,Abington,,,117672
,2008-03-31,,Stoughton,,,117841
,2008-03-31,,PARIS,,,118156
,2008-03-31,,Middleboro,,,118174
,2008-03-31,,SAN DIEGO,,,118660
,2008-03-31,,Yazoo City,,,118736
,2008-03-31,,ENID,,,119153
,2008-03-31,,Chelan,,,119274
,2008-03-31,,Emlenton,,,119528
,2008-03-31,,Yarmouth Port,,,119779
,2008-03-31,,CHILTON,,,120542
,2008-03-31,,Thomaston,,,120609
,2008-03-31,,PARKSTON,,,120953
,2008-03-31,,Fall River,,,121576
,2008-03-31,,Belzoni,,,121642
,2008-03-31,,JONESBORO,,,121651
,2008-03-31,,Orbisonia,,,121914
,2008-03-31,,JONESBORO,,,122153
,2008-03-31,,Sandoval,,,122546
