RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2002-06-30,,,,,26916
,2002-06-30,,,,,27548
,2002-06-30,,,,,27614
,2002-06-30,,,,,27838
,2002-06-30,,,,,27847
,2002-06-30,,,,,28013
,2002-06-30,,,,,28152
,2002-06-30,,,,,28255
,2002-06-30,,,,,28349
,2002-06-30,,,,,28406
,2002-06-30,,,,,28572
,2002-06-30,,,,,28732
,2002-06-30,,,,,29104
,2002-06-30,,,,,29159
,2002-06-30,,,,,29252
,2002-06-30,,,,,29636
,2002-06-30,,,,,29850
,2002-06-30,,,,,29944
,2002-06-30,,,,,29953
,2002-06-30,,,,,30025
,2002-06-30,,,,,30052
,2002-06-30,,,,,30146
,2002-06-30,,,,,30155
,2002-06-30,,,,,30258
,2002-06-30,,,,,30418
,2002-06-30,,,,,30502
,2002-06-30,,,,,30650
,2002-06-30,,,,,30810
,2002-06-30,,,,,30856
,2002-06-30,,,,,31134
,2002-06-30,,,,,31152
,2002-06-30,,,,,31255
,2002-06-30,,,,,31303
,2002-06-30,,,,,31657
,2002-06-30,,,,,31826
,2002-06-30,,,,,31835
,2002-06-30,,,,,32159
,2002-06-30,,,,,32234
,2002-06-30,,,,,32766
,2002-06-30,,,,,33147
,2002-06-30,,,,,33259
,2002-06-30,,,,,33268
,2002-06-30,,,,,33549
,2002-06-30,,,,,33727
,2002-06-30,,,,,33754
,2002-06-30,,,,,33772
,2002-06-30,,,,,33839
,2002-06-30,,,,,33857
,2002-06-30,,,,,34032
,2002-06-30,,,,,34153
,2002-06-30,,,,,34359
,2002-06-30,,,,,34425
,2002-06-30,,,,,34434
,2002-06-30,,,,,34452
,2002-06-30,,,,,34537
,2002-06-30,,,,,34555
,2002-06-30,,,,,34742
,2002-06-30,,,,,34836
,2002-06-30,,,,,34863
,2002-06-30,,,,,35057
,2002-06-30,,,,,35244
,2002-06-30,,,,,35301
,2002-06-30,,,,,35570
,2002-06-30,,,,,35646
,2002-06-30,,,,,35842
,2002-06-30,,,,,35851
,2002-06-30,,,,,35936
,2002-06-30,,,,,36054
,2002-06-30,,,,,36344
,2002-06-30,,,,,36456
,2002-06-30,,,,,36830
,2002-06-30,,,,,36858
,2002-06-30,,,,,36933
,2002-06-30,,,,,37051
,2002-06-30,,,,,37341
,2002-06-30,,,,,37350
,2002-06-30,,,,,37378
,2002-06-30,,,,,37435
,2002-06-30,,,,,37640
,2002-06-30,,,,,37659
,2002-06-30,,,,,37743
,2002-06-30,,,,,37949
,2002-06-30,,,,,38441
,2002-06-30,,,,,38478
,2002-06-30,,,,,38526
,2002-06-30,,,,,38535
,2002-06-30,,,,,38740
,2002-06-30,,,,,39327
,2002-06-30,,,,,39420
,2002-06-30,,,,,39475
,2002-06-30,,,,,39756
,2002-06-30,,,,,39934
,2002-06-30,,,,,40033
,2002-06-30,,,,,40051
,2002-06-30,,,,,40305
,2002-06-30,,,,,40350
,2002-06-30,,,,,40707
,2002-06-30,,,,,40855
,2002-06-30,,,,,41245
,2002-06-30,,,,,41553
,2002-06-30,,,,,41629
,2002-06-30,,,,,41647
,2002-06-30,,,,,41759
,2002-06-30,,,,,41825
,2002-06-30,,,,,41937
,2002-06-30,,,,,41955
,2002-06-30,,,,,42037
,2002-06-30,,,,,42055
,2002-06-30,,,,,42354
,2002-06-30,,,,,42420
,2002-06-30,,,,,42448
,2002-06-30,,,,,42457
,2002-06-30,,,,,42541
,2002-06-30,,,,,43052
,2002-06-30,,,,,43155
,2002-06-30,,,,,43173
,2002-06-30,,,,,43324
,2002-06-30,,,,,43351
,2002-06-30,,,,,43454
,2002-06-30,,,,,43511
,2002-06-30,,,,,43641
,2002-06-30,,,,,43669
,2002-06-30,,,,,43744
,2002-06-30,,,,,43856
,2002-06-30,,,,,43959
,2002-06-30,,,,,44040
,2002-06-30,,,,,44134
,2002-06-30,,,,,44433
,2002-06-30,,,,,44451
,2002-06-30,,,,,44602
,2002-06-30,,,,,44741
,2002-06-30,,,,,44750
,2002-06-30,,,,,44929
,2002-06-30,,,,,45038
,2002-06-30,,,,,45047
,2002-06-30,,,,,45056
,2002-06-30,,,,,45270
,2002-06-30,,,,,45430
,2002-06-30,,,,,45458
,2002-06-30,,,,,45551
,2002-06-30,,,,,45560
,2002-06-30,,,,,45627
,2002-06-30,,,,,45775
,2002-06-30,,,,,46053
,2002-06-30,,,,,46905
,2002-06-30,,,,,46941
,2002-06-30,,,,,47153
,2002-06-30,,,,,47247
,2002-06-30,,,,,47256
,2002-06-30,,,,,47377
,2002-06-30,,,,,47452
,2002-06-30,,,,,47500
,2002-06-30,,,,,47658
,2002-06-30,,,,,48057
,2002-06-30,,,,,48150
,2002-06-30,,,,,48208
,2002-06-30,,,,,48374
,2002-06-30,,,,,48440
,2002-06-30,,,,,48552
,2002-06-30,,,,,48673
,2002-06-30,,,,,48730
,2002-06-30,,,,,49054
,2002-06-30,,,,,49148
,2002-06-30,,,,,49241
,2002-06-30,,,,,49344
,2002-06-30,,,,,49362
,2002-06-30,,,,,49540
,2002-06-30,,,,,49643
,2002-06-30,,,,,49652
,2002-06-30,,,,,49821
,2002-06-30,,,,,49858
,2002-06-30,,,,,49951
,2002-06-30,,,,,50144
,2002-06-30,,,,,50461
,2002-06-30,,,,,50546
,2002-06-30,,,,,50854
,2002-06-30,,,,,50957
,2002-06-30,,,,,51253
,2002-06-30,,,,,51347
,2002-06-30,,,,,51356
,2002-06-30,,,,,51459
,2002-06-30,,,,,51730
,2002-06-30,,,,,51842
,2002-06-30,,,,,51972
,2002-06-30,,,,,52410
,2002-06-30,,,,,52456
,2002-06-30,,,,,52719
,2002-06-30,,,,,52951
,2002-06-30,,,,,53015
,2002-06-30,,,,,53033
,2002-06-30,,,,,53051
,2002-06-30,,,,,53239
,2002-06-30,,,,,53453
,2002-06-30,,,,,53752
,2002-06-30,,,,,54049
,2002-06-30,,,,,54058
,2002-06-30,,,,,54124
,2002-06-30,,,,,54357
,2002-06-30,,,,,54375
,2002-06-30,,,,,54441
,2002-06-30,,,,,54656
,2002-06-30,,,,,55019
,2002-06-30,,,,,55176
,2002-06-30,,,,,55251
,2002-06-30,,,,,55336
,2002-06-30,,,,,55635
,2002-06-30,,,,,55653
,2002-06-30,,,,,55916
,2002-06-30,,,,,56230
,2002-06-30,,,,,56258
,2002-06-30,,,,,56351
,2002-06-30,,,,,56427
,2002-06-30,,,,,56548
,2002-06-30,,,,,56557
,2002-06-30,,,,,56717
,2002-06-30,,,,,56726
,2002-06-30,,,,,57040
,2002-06-30,,,,,57134
,2002-06-30,,,,,57228
,2002-06-30,,,,,57255
,2002-06-30,,,,,57451
,2002-06-30,,,,,57572
,2002-06-30,,,,,57956
,2002-06-30,,,,,58074
,2002-06-30,,,,,58207
,2002-06-30,,,,,58225
,2002-06-30,,,,,58243
,2002-06-30,,,,,58355
,2002-06-30,,,,,58551
,2002-06-30,,,,,58636
,2002-06-30,,,,,58757
,2002-06-30,,,,,58971
,2002-06-30,,,,,59259
,2002-06-30,,,,,59316
,2002-06-30,,,,,59352
,2002-06-30,,,,,59679
,2002-06-30,,,,,59754
,2002-06-30,,,,,60143
,2002-06-30,,,,,60219
,2002-06-30,,,,,60330
,2002-06-30,,,,,60433
,2002-06-30,,,,,60545
,2002-06-30,,,,,60554
,2002-06-30,,,,,60648
,2002-06-30,,,,,61001
,2002-06-30,,,,,61122
,2002-06-30,,,,,61355
,2002-06-30,,,,,61476
,2002-06-30,,,,,61533
,2002-06-30,,,,,61757
,2002-06-30,,,,,61832
,2002-06-30,,,,,61953
,2002-06-30,,,,,62044
,2002-06-30,,,,,62101
,2002-06-30,,,,,62147
,2002-06-30,,,,,62651
,2002-06-30,,,,,63050
,2002-06-30,,,,,63069
,2002-06-30,,,,,63078
,2002-06-30,,,,,63201
,2002-06-30,,,,,63359
,2002-06-30,,,,,63573
,2002-06-30,,,,,63733
,2002-06-30,,,,,63742
,2002-06-30,,,,,63751
,2002-06-30,,,,,64150
,2002-06-30,,,,,64253
,2002-06-30,,,,,64543
,2002-06-30,,,,,64552
,2002-06-30,,,,,64619
,2002-06-30,,,,,64646
,2002-06-30,,,,,64730
,2002-06-30,,,,,64758
,2002-06-30,,,,,65205
,2002-06-30,,,,,65241
,2002-06-30,,,,,65513
,2002-06-30,,,,,65559
,2002-06-30,,,,,65746
,2002-06-30,,,,,65858
,2002-06-30,,,,,66015
,2002-06-30,,,,,66154
,2002-06-30,,,,,66172
,2002-06-30,,,,,66275
,2002-06-30,,,,,66350
,2002-06-30,,,,,66613
,2002-06-30,,,,,66837
,2002-06-30,,,,,66846
,2002-06-30,,,,,66903
,2002-06-30,,,,,67142
,2002-06-30,,,,,67151
,2002-06-30,,,,,67209
,2002-06-30,,,,,67254
,2002-06-30,,,,,67311
,2002-06-30,,,,,67414
,2002-06-30,,,,,67777
,2002-06-30,,,,,67852
,2002-06-30,,,,,68345
,2002-06-30,,,,,68448
,2002-06-30,,,,,68569
,2002-06-30,,,,,68756
,2002-06-30,,,,,68831
,2002-06-30,,,,,68840
,2002-06-30,,,,,68859
,2002-06-30,,,,,68943
,2002-06-30,,,,,69333
,2002-06-30,,,,,69351
,2002-06-30,,,,,69650
,2002-06-30,,,,,69678
,2002-06-30,,,,,69847
,2002-06-30,,,,,70049
,2002-06-30,,,,,70058
,2002-06-30,,,,,70076
,2002-06-30,,,,,70151
,2002-06-30,,,,,70218
,2002-06-30,,,,,70254
,2002-06-30,,,,,70414
,2002-06-30,,,,,70638
,2002-06-30,,,,,70955
,2002-06-30,,,,,71318
,2002-06-30,,,,,71457
,2002-06-30,,,,,71671
,2002-06-30,,,,,71859
,2002-06-30,,,,,72258
,2002-06-30,,,,,72351
,2002-06-30,,,,,72418
,2002-06-30,,,,,72454
,2002-06-30,,,,,72614
,2002-06-30,,,,,72678
,2002-06-30,,,,,73031
,2002-06-30,,,,,73116
,2002-06-30,,,,,73152
,2002-06-30,,,,,73554
,2002-06-30,,,,,73956
,2002-06-30,,,,,74056
,2002-06-30,,,,,74140
,2002-06-30,,,,,74159
,2002-06-30,,,,,74337
,2002-06-30,,,,,74403
,2002-06-30,,,,,74449
,2002-06-30,,,,,74458
,2002-06-30,,,,,75053
,2002-06-30,,,,,75259
,2002-06-30,,,,,75446
,2002-06-30,,,,,75455
,2002-06-30,,,,,75558
,2002-06-30,,,,,75576
,2002-06-30,,,,,75633
,2002-06-30,,,,,75651
,2002-06-30,,,,,75857
,2002-06-30,,,,,76050
,2002-06-30,,,,,76135
,2002-06-30,,,,,76153
,2002-06-30,,,,,76201
,2002-06-30,,,,,76443
,2002-06-30,,,,,76742
,2002-06-30,,,,,76854
,2002-06-30,,,,,77150
,2002-06-30,,,,,77253
,2002-06-30,,,,,77347
,2002-06-30,,,,,77374
,2002-06-30,,,,,77422
,2002-06-30,,,,,77758
,2002-06-30,,,,,77851
,2002-06-30,,,,,78036
,2002-06-30,,,,,78054
,2002-06-30,,,,,78157
,2002-06-30,,,,,78241
,2002-06-30,,,,,78559
,2002-06-30,,,,,78643
,2002-06-30,,,,,78858
,2002-06-30,,,,,79042
,2002-06-30,,,,,79127
,2002-06-30,,,,,79145
,2002-06-30,,,,,79257
,2002-06-30,,,,,79855
,2002-06-30,,,,,80020
,2002-06-30,,,,,80150
,2002-06-30,,,,,80431
,2002-06-30,,,,,80552
,2002-06-30,,,,,80936
,2002-06-30,,,,,81054
,2002-06-30,,,,,81429
,2002-06-30,,,,,82024
,2002-06-30,,,,,82033
,2002-06-30,,,,,82257
,2002-06-30,,,,,82350
,2002-06-30,,,,,82659
,2002-06-30,,,,,83151
,2002-06-30,,,,,83236
,2002-06-30,,,,,83311
,2002-06-30,,,,,83357
,2002-06-30,,,,,83450
,2002-06-30,,,,,83638
,2002-06-30,,,,,83834
,2002-06-30,,,,,83852
,2002-06-30,,,,,83955
,2002-06-30,,,,,84046
,2002-06-30,,,,,84055
,2002-06-30,,,,,84251
,2002-06-30,,,,,84345
,2002-06-30,,,,,84541
,2002-06-30,,,,,84804
,2002-06-30,,,,,84970
,2002-06-30,,,,,85043
,2002-06-30,,,,,85052
,2002-06-30,,,,,85258
,2002-06-30,,,,,85454
,2002-06-30,,,,,85856
,2002-06-30,,,,,85931
,2002-06-30,,,,,86349
,2002-06-30,,,,,86358
,2002-06-30,,,,,86527
,2002-06-30,,,,,86554
,2002-06-30,,,,,87047
,2002-06-30,,,,,87159
,2002-06-30,,,,,87234
,2002-06-30,,,,,87476
,2002-06-30,,,,,87533
,2002-06-30,,,,,87944
,2002-06-30,,,,,88240
,2002-06-30,,,,,88259
,2002-06-30,,,,,88352
,2002-06-30,,,,,88455
,2002-06-30,,,,,88530
,2002-06-30,,,,,88950
,2002-06-30,,,,,89032
,2002-06-30,,,,,89135
,2002-06-30,,,,,89162
,2002-06-30,,,,,89452
,2002-06-30,,,,,89751
,2002-06-30,,,,,89854
,2002-06-30,,,,,89957
,2002-06-30,,,,,90047
,2002-06-30,,,,,90159
,2002-06-30,,,,,90234
,2002-06-30,,,,,90252
,2002-06-30,,,,,90328
,2002-06-30,,,,,90337
,2002-06-30,,,,,90403
,2002-06-30,,,,,90467
,2002-06-30,,,,,90627
,2002-06-30,,,,,90645
,2002-06-30,,,,,90739
,2002-06-30,,,,,91129
,2002-06-30,,,,,91147
,2002-06-30,,,,,91156
,2002-06-30,,,,,91259
,2002-06-30,,,,,91615
,2002-06-30,,,,,91651
,2002-06-30,,,,,91754
,2002-06-30,,,,,91866
,2002-06-30,,,,,91950
,2002-06-30,,,,,91969
,2002-06-30,,,,,92050
,2002-06-30,,,,,92144
,2002-06-30,,,,,92162
,2002-06-30,,,,,92630
,2002-06-30,,,,,92706
,2002-06-30,,,,,92854
,2002-06-30,,,,,92902
,2002-06-30,,,,,93039
,2002-06-30,,,,,93244
,2002-06-30,,,,,93329
,2002-06-30,,,,,93413
,2002-06-30,,,,,93543
,2002-06-30,,,,,93619
,2002-06-30,,,,,93628
,2002-06-30,,,,,93721
,2002-06-30,,,,,93758
,2002-06-30,,,,,94139
,2002-06-30,,,,,94447
,2002-06-30,,,,,94456
,2002-06-30,,,,,94522
,2002-06-30,,,,,94661
,2002-06-30,,,,,94755
,2002-06-30,,,,,94858
,2002-06-30,,,,,95051
,2002-06-30,,,,,95659
,2002-06-30,,,,,95725
,2002-06-30,,,,,95855
,2002-06-30,,,,,96254
,2002-06-30,,,,,96357
,2002-06-30,,,,,96553
,2002-06-30,,,,,97037
,2002-06-30,,,,,97055
,2002-06-30,,,,,97279
,2002-06-30,,,,,97457
,2002-06-30,,,,,97804
,2002-06-30,,,,,97943
,2002-06-30,,,,,98351
,2002-06-30,,,,,98454
,2002-06-30,,,,,98463
,2002-06-30,,,,,98548
,2002-06-30,,,,,98557
,2002-06-30,,,,,98641
,2002-06-30,,,,,98717
,2002-06-30,,,,,99004
,2002-06-30,,,,,99059
,2002-06-30,,,,,99143
,2002-06-30,,,,,99255
,2002-06-30,,,,,99442
,2002-06-30,,,,,99536
,2002-06-30,,,,,99853
,2002-06-30,,,,,99974
,2002-06-30,,,,,100160
,2002-06-30,,,,,100236
,2002-06-30,,,,,100357
,2002-06-30,,,,,100553
,2002-06-30,,,,,100562
,2002-06-30,,,,,100843
,2002-06-30,,,,,101019
,2002-06-30,,,,,101037
,2002-06-30,,,,,101233
,2002-06-30,,,,,101327
,2002-06-30,,,,,101345
,2002-06-30,,,,,101439
,2002-06-30,,,,,101671
,2002-06-30,,,,,101738
,2002-06-30,,,,,101952
,2002-06-30,,,,,102155
,2002-06-30,,,,,102333
,2002-06-30,,,,,102342
,2002-06-30,,,,,102539
,2002-06-30,,,,,102557
,2002-06-30,,,,,103134
,2002-06-30,,,,,103255
,2002-06-30,,,,,103536
,2002-06-30,,,,,103554
,2002-06-30,,,,,103563
,2002-06-30,,,,,103602
,2002-06-30,,,,,104038
,2002-06-30,,,,,104056
,2002-06-30,,,,,104234
,2002-06-30,,,,,104430
,2002-06-30,,,,,104542
,2002-06-30,,,,,104663
,2002-06-30,,,,,105026
,2002-06-30,,,,,105044
,2002-06-30,,,,,105053
,2002-06-30,,,,,105071
,2002-06-30,,,,,105222
,2002-06-30,,,,,105530
,2002-06-30,,,,,105633
,2002-06-30,,,,,106359
,2002-06-30,,,,,106377
,2002-06-30,,,,,106452
,2002-06-30,,,,,106519
,2002-06-30,,,,,106546
,2002-06-30,,,,,106555
,2002-06-30,,,,,106658
,2002-06-30,,,,,107057
,2002-06-30,,,,,107141
,2002-06-30,,,,,107150
,2002-06-30,,,,,107226
,2002-06-30,,,,,107244
,2002-06-30,,,,,107431
,2002-06-30,,,,,107459
,2002-06-30,,,,,107758
,2002-06-30,,,,,108157
,2002-06-30,,,,,108250
,2002-06-30,,,,,108269
,2002-06-30,,,,,108652
,2002-06-30,,,,,108746
,2002-06-30,,,,,108951
,2002-06-30,,,,,109136
,2002-06-30,,,,,109154
,2002-06-30,,,,,109453
,2002-06-30,,,,,109574
,2002-06-30,,,,,109659
,2002-06-30,,,,,109855
,2002-06-30,,,,,110057
,2002-06-30,,,,,110066
,2002-06-30,,,,,110356
,2002-06-30,,,,,110404
,2002-06-30,,,,,110413
,2002-06-30,,,,,110655
,2002-06-30,,,,,110758
,2002-06-30,,,,,110936
,2002-06-30,,,,,110945
,2002-06-30,,,,,111157
,2002-06-30,,,,,111205
,2002-06-30,,,,,111559
,2002-06-30,,,,,111661
,2002-06-30,,,,,111942
,2002-06-30,,,,,111951
,2002-06-30,,,,,111979
,2002-06-30,,,,,112163
,2002-06-30,,,,,112332
,2002-06-30,,,,,112444
,2002-06-30,,,,,112510
,2002-06-30,,,,,112556
,2002-06-30,,,,,112837
,2002-06-30,,,,,112855
,2002-06-30,,,,,112976
,2002-06-30,,,,,113003
,2002-06-30,,,,,113030
,2002-06-30,,,,,113151
,2002-06-30,,,,,113441
,2002-06-30,,,,,113601
,2002-06-30,,,,,113740
,2002-06-30,,,,,113759
,2002-06-30,,,,,113937
,2002-06-30,,,,,114149
,2002-06-30,,,,,114158
,2002-06-30,,,,,114251
,2002-06-30,,,,,114260
,2002-06-30,,,,,114457
,2002-06-30,,,,,114756
,2002-06-30,,,,,114774
,2002-06-30,,,,,114840
,2002-06-30,,,,,114859
,2002-06-30,,,,,115100
,2002-06-30,,,,,115146
,2002-06-30,,,,,115155
,2002-06-30,,,,,115221
,2002-06-30,,,,,115342
,2002-06-30,,,,,115575
,2002-06-30,,,,,115641
,2002-06-30,,,,,116077
,2002-06-30,,,,,116358
,2002-06-30,,,,,116554
,2002-06-30,,,,,116639
,2002-06-30,,,,,116732
,2002-06-30,,,,,116741
,2002-06-30,,,,,117038
,2002-06-30,,,,,117458
,2002-06-30,,,,,117672
,2002-06-30,,,,,117841
,2002-06-30,,,,,118156
,2002-06-30,,,,,118174
,2002-06-30,,,,,118352
,2002-06-30,,,,,118660
,2002-06-30,,,,,118736
,2002-06-30,,,,,119153
,2002-06-30,,,,,119274
,2002-06-30,,,,,119331
,2002-06-30,,,,,119528
,2002-06-30,,,,,119779
,2002-06-30,,,,,120542
,2002-06-30,,,,,120609
,2002-06-30,,,,,120654
,2002-06-30,,,,,120953
,2002-06-30,,,,,121576
,2002-06-30,,,,,121642
,2002-06-30,,,,,121651
,2002-06-30,,,,,121709
,2002-06-30,,,,,121857
,2002-06-30,,,,,121914
,2002-06-30,,,,,122153
,2002-06-30,,,,,122546
,2002-06-30,,,,,122658
,2002-06-30,,,,,122751
,2002-06-30,,,,,122854
,2002-06-30,,,,,123178
,2002-06-30,,,,,123440
,2002-06-30,,,,,123646
,2002-06-30,,,,,124344
,2002-06-30,,,,,124353
,2002-06-30,,,,,124513
,2002-06-30,,,,,124773
,2002-06-30,,,,,124830
,2002-06-30,,,,,125154
,2002-06-30,,,,,125453
,2002-06-30,,,,,125855
,2002-06-30,,,,,125958
,2002-06-30,,,,,126012
,2002-06-30,,,,,126049
,2002-06-30,,,,,126254
,2002-06-30,,,,,126553
,2002-06-30,,,,,126740
,2002-06-30,,,,,126834
,2002-06-30,,,,,126955
,2002-06-30,,,,,127055
,2002-06-30,,,,,127224
,2002-06-30,,,,,127260
,2002-06-30,,,,,127701
,2002-06-30,,,,,128164
,2002-06-30,,,,,128258
,2002-06-30,,,,,128511
,2002-06-30,,,,,128904
,2002-06-30,,,,,128959
,2002-06-30,,,,,129349
,2002-06-30,,,,,129358
,2002-06-30,,,,,129394
,2002-06-30,,,,,129479
,2002-06-30,,,,,129732
,2002-06-30,,,,,129853
,2002-06-30,,,,,129910
,2002-06-30,,,,,130345
,2002-06-30,,,,,130541
,2002-06-30,,,,,130635
,2002-06-30,,,,,130813
,2002-06-30,,,,,130943
,2002-06-30,,,,,131034
,2002-06-30,,,,,131155
,2002-06-30,,,,,131351
,2002-06-30,,,,,131360
,2002-06-30,,,,,131418
,2002-06-30,,,,,131436
,2002-06-30,,,,,131650
,2002-06-30,,,,,131717
,2002-06-30,,,,,131753
,2002-06-30,,,,,131940
,2002-06-30,,,,,132107
,2002-06-30,,,,,132152
,2002-06-30,,,,,132219
,2002-06-30,,,,,132376
,2002-06-30,,,,,132415
,2002-06-30,,,,,132442
,2002-06-30,,,,,132451
,2002-06-30,,,,,132554
,2002-06-30,,,,,132741
,2002-06-30,,,,,132778
,2002-06-30,,,,,132853
,2002-06-30,,,,,132938
,2002-06-30,,,,,133243
,2002-06-30,,,,,133270
,2002-06-30,,,,,133850
,2002-06-30,,,,,133971
,2002-06-30,,,,,134156
,2002-06-30,,,,,134400
,2002-06-30,,,,,134437
,2002-06-30,,,,,134455
,2002-06-30,,,,,134848
,2002-06-30,,,,,135359
,2002-06-30,,,,,135751
,2002-06-30,,,,,135836
,2002-06-30,,,,,135854
,2002-06-30,,,,,136048
,2002-06-30,,,,,136338
,2002-06-30,,,,,136459
,2002-06-30,,,,,136655
,2002-06-30,,,,,137120
,2002-06-30,,,,,137205
,2002-06-30,,,,,137447
,2002-06-30,,,,,137456
,2002-06-30,,,,,137559
