RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2011-12-31,TrustBank,Olney,IL,62450,338646
,2011-12-31,First National Bank of the Rockies,Grand Junction,CO,81505,338758
,2011-12-31,CAMBRIDGE STATE BANK,CAMBRIDGE,MN,55008,338851
,2011-12-31,1ST COMMUNITY BANK,SHERRARD,IL,612810455,338945
,2011-12-31,Gruver State Bank,Gruver,TX,790400978,339054
,2011-12-31,First Security Bank - Canby,Canby,MN,56220,339353
,2011-12-31,First Community Bank,Corpus Christi,TX,78401,339456
,2011-12-31,Saco & Biddeford Savings Institution,Saco,ME,04072,339607
,2011-12-31,Needham Bank,Needham,MA,2492,339773
,2011-12-31,"BOKF, NA",Tulsa,OK,741922300,339858
,2011-12-31,VALLEY VIEW STATE BANK,OVERLAND PARK,KS,66212,339951
,2011-12-31,Bank of Tennessee,KINGSPORT,TN,37660,340135
,2011-12-31,Peoples State Bank,Wausau,WI,54402,340144
,2011-12-31,21st Century Bank,Loretto,MN,55357,340256
,2011-12-31,FIRST NATIONAL BANK IN PINCKNEYVILLE,PINCKNEYVILLE,IL,62274,340443
,2011-12-31,THE FIRST NATIONAL BANK OF ORDWAY,ORDWAY,CO,81063,340555
,2011-12-31,Citizens State Bank,Pocahontas,IA,50574,340649
,2011-12-31,CIBM BANK,CHAMPAIGN,IL,61821,340742
,2011-12-31,"First National Bank, Albany/Breckenridge",Albany,TX,76430,340751
,2011-12-31,Clinton State Bank,Clinton,MN,56225,341851
,2011-12-31,THE FIRST STATE BANK,HALLSVILLE,TX,756500600,341954
,2011-12-31,Phelps County Bank,Rolla,MO,65401,342054
,2011-12-31,Asheville Savings Bank,Asheville,NC,28801,342175
,2011-12-31,First National Bank of Shiner,Shiner,TX,77984,342362
,2011-12-31,Orrstown Bank,Shippensburg,PA,172570250,342410
,2011-12-31,Trustmark National Bank,Jackson,MS,39205,342634
,2011-12-31,Bank of Eufaula,Eufaula,OK,74432,343051
,2011-12-31,FIRST NATIONAL BANK,PRIMGHAR,IA,512450068,343248
,2011-12-31,UNITED SOUTHWEST BANK,COTTONWOOD,MN,56229,343257
,2011-12-31,NASHVILLE SAVINGS BANK,NASHVILLE,IL,62263,343770
,2011-12-31,South Adams Savings Bank,Adams,MA,012200306,343903
,2011-12-31,Currie State Bank,Currie,MN,56123,343958
,2011-12-31,"First Bankers Trust Company, N.A.",Quincy,IL,62301,344647
,2011-12-31,Citizens Deposit Bank & Trust,Vanceburg,KY,41179,344816
,2011-12-31,Farmers State Bank,Darwin,MN,55324,344852
,2011-12-31,STATE BANK OF PRAIRIE DU ROCHER,PRAIRIE DU ROCHER,IL,62277,345149
,2011-12-31,Chelsea Groton Bank,Norwich,CT,6360,345309
,2011-12-31,American Bank National Association,Le Mars,IA,510310310,345345
,2011-12-31,State Bank of Lizton,Lizton,IN,46149,345747
,2011-12-31,First State Bank of St. Charles,St. Charles,MO,63301,345756
,2011-12-31,FIRST NATIONAL BANK OF SOUTH PADRE ISLAND,SOUTH PADRE ISLAND,TX,78597,346566
,2011-12-31,FIRST NATIONAL BANK OF SOUTH CAROLINA,HOLLY HILL,SC,29059,347022
,2011-12-31,Devon Bank,Chicago,IL,606455494,347639
,2011-12-31,Bank Of Bertrand,Bertrand,NE,68927,347657
,2011-12-31,Valley National Bank,Tulsa,OK,74137,347956
,2011-12-31,BANK OF BENNINGTON,BENNINGTON,NE,68007,348159
,2011-12-31,BELMONT SAVINGS BANK,BELMONT,MA,02478,348207
,2011-12-31,Tulsa National Bank,Tulsa,OK,74136,348458
,2011-12-31,Walworth State Bank,Walworth,WI,53184,348542
,2011-12-31,Capital City Bank,Topeka,KS,666011433,348551
,2011-12-31,Farmers and Merchants Bank,Salisbury,NC,28144,348720
,2011-12-31,Farmers State Bank,Warsaw,IN,46580,348748
,2011-12-31,The Commercial Bank,Honea Path,SC,29654,349129
,2011-12-31,Town and Country Bank,Stephenville,TX,76401,349165
,2011-12-31,Town & Country Bank of Quincy,Quincy,IL,62301,349343
,2011-12-31,Anchor Bank,Aberdeen,WA,98520,349370
,2011-12-31,FIRST NATIONAL BANK IN HOMINY,HOMINY,OK,74035,350657
,2011-12-31,NORTH VALLEY BANK,THORNTON,CO,80229,350750
,2011-12-31,Bank Of Brewton,Brewton,AL,36426,351131
,2011-12-31,Summit Bank,Oakland,CA,94611,351560
,2011-12-31,First Bank and Trust Company,Wagoner,OK,74477,351850
,2011-12-31,Delaware Place Bank,Chicago,IL,60611,352035
,2011-12-31,Bank of Commerce,McLean,TX,79057,352651
,2011-12-31,State Street Bank & Trust Company,Quincy,IL,62301,352745
,2011-12-31,Banner Bank,Walla Walla,WA,993620265,352772
,2011-12-31,"BANK OF MOUNT HOPE, INC.",MOUNT HOPE,WV,25880,352820
,2011-12-31,Central State Bank,Calera,AL,35040,353238
,2011-12-31,FIRST NATIONAL BANK IN TREMONT,TREMONT,IL,615680023,353546
,2011-12-31,Amarillo National Bank,Amarillo,TX,79105,353555
,2011-12-31,The Bank of Fincastle,Fincastle,VA,24090,353724
,2011-12-31,First Farmers National Bank,Waurika,OK,73573,353957
,2011-12-31,First National Bank of Alvin,Texas,TX,77511,354057
,2011-12-31,Sunrise Bank Dakota,Onida,SD,575640284,354253
,2011-12-31,Univest Bank and Trust Co.,Souderton,PA,189640197,354310
,2011-12-31,Community National Bank,Seneca,KS,66538,354552
,2011-12-31,The State Exchange Bank,Lamont,OK,74643,354851
,2011-12-31,Colorado State Bank of Walsh,Walsh,CO,810900099,354954
,2011-12-31,Carolina Bank & Trust Company,Darlington,SC,29532,355120
,2011-12-31,"Range Bank, N.A.",Negaunee,MI,49866,355559
,2011-12-31,Laura State Bank,Williamsfield,IL,614890249,355737
,2011-12-31,Simmons First Bank of South Arkansas,Lake Village,AR,716530271,355746
,2011-12-31,Bank of Floyd,Floyd,VA,24091,355821
,2011-12-31,FIRST NATIONAL BANK,FORT PIERRE,SD,57501,355858
,2011-12-31,Marshall County State Bank,Varna,IL,61375,356145
,2011-12-31,Citizens State Bank,Lena,IL,61048,356239
,2011-12-31,Solomon State Bank,Solomon,KS,674800305,356659
,2011-12-31,THE CITIZENS STATE BANK OF ONTONAGON,ONTONAGON,MI,49953,356752
,2011-12-31,First State Bank of Red Bud,Red Bud,IL,62278,356949
,2011-12-31,First National Bank,Camdenton,Mo,65020,357049
,2011-12-31,Stanley Bank,Overland Park,KS,66283,357151
,2011-12-31,Davis Trust Company,Elkins,WV,262411429,357526
,2011-12-31,FIRST PIONEER NATIONAL BANK,WRAY,CO,80758,357553
,2011-12-31,GREENVILLE SAVINGS BANK,GREENVILLE,PA,16125,357777
,2011-12-31,Citizens Bank & Trust Company,Plaquemine,LA,70764,357937
,2011-12-31,Commercial Bank,West Liberty,KY,41472,358112
,2011-12-31,FIRST STATE BANK,SIOUX RAPIDS,IA,50585,358149
,2011-12-31,Bank of Wedowee,Wedowee,AL,36278,358233
,2011-12-31,Mayville State Bank,Mayville,MI,48744,358448
,2011-12-31,Tampa State Bank,Tampa,KS,67483,358756
,2011-12-31,The Peoples Bank,Ewing,VA,24248,359324
,2011-12-31,"First Community Bank, N.A.",Sugar Land,TX,77478,359360
,2011-12-31,Alden State Bank,Sterling,KS,67579,359650
,2011-12-31,WHITE STATE BANK,SOUTH ENGLISH,IA,523350068,359744
,2011-12-31,BANK OF YORK,YORK,AL,36925,359838
,2011-12-31,First National Bank,Amherst,TX,79312,359856
,2011-12-31,JACKSON SAVINGS BANK SSB,SYLVA,NC,287790757,360777
,2011-12-31,AREA BANK,ROSICLARE,IL,62982,360843
,2011-12-31,Alta Vista State Bank,Alta Vista,KS,66834,360955
,2011-12-31,CoreFirst Bank   Trust,Topeka,KS,66611,361055
,2011-12-31,Southside Bank,Tyler,TX,757013320,361167
,2011-12-31,Community  Bank,Lexington,TN,38351,361279
,2011-12-31,Grant County Bank,Medford,OK,73759,361354
,2011-12-31,Andrew Johnson Bank,Greeneville,TN,37743,361439
,2011-12-31,Commercial State Bank,Andrews,TX,79714,361653
,2011-12-31,THE EXCHANGE STATE BANK,SPRINGVILLE,IA,523360039,362043
,2011-12-31,THE FIRST NATIONAL BANK OF ANDERSON,ANDERSON,TX,778300159,362155
,2011-12-31,THE CROGHAN COLONIAL BANK,FREMONT,OH,43420,362717
,2011-12-31,Avon State Bank,Avon,MN,563100008,362753
,2011-12-31,"BIG BEND BANKS, N.A.",MARFA,TX,79843,362856
,2011-12-31,State Bank of St. Jacob,St. Jacob,IL,622810275,362940
,2011-12-31,Uvalde National Bank,Uvalde,TX,78801,363264
,2011-12-31,Sainte Marie State Bank,Sainte Marie,IL,62459,363442
,2011-12-31,Security Trust & Savings Bank,Storm Lake,IA,50588,363648
,2011-12-31,First National Bank of Bemidji,Bemidji,MN,566190670,363657
,2011-12-31,Citizens Bank and Trust Company,Eastman,GA,31023,364131
,2011-12-31,Logan County Bank,Lincoln,IL,62656,364337
,2011-12-31,Bank of St Francisville,St. Francisville,LA,70775,364430
,2011-12-31,Monroe Bank & Trust,Monroe,MI,48161,364449
,2011-12-31,First State Bank of Bigfork,Bigfork,MN,566280257,364850
,2011-12-31,United Bank,Fairfax,VA,22030,365325
,2011-12-31,ENTERPRISE BANK,HOUSTON,TX,77087,365455
,2011-12-31,Pinnacle Bank,Marshalltown,IA,50158,365745
,2011-12-31,Williamsville State Bank & Trust,Williamsville,IL,626930379,365848
,2011-12-31,"American Union Saving and Loan Association, s.b.",Chicago,IL,60622,365875
,2011-12-31,"FARMERS STATE BANK, S/B",SCHELL CITY,MO,64783,365950
,2011-12-31,Sturgis Bank & Trust Company,Sturgis,MI,490910600,366078
,2011-12-31,Pinnacle Bank,Elberton,GA,306350430,366238
,2011-12-31,TEMPLETON SAVINGS BANK,TEMPLETON,IA,51463,366247
,2011-12-31,First National Bank of Anson,Anson,TX,79501,366359
,2011-12-31,First Independent Bank,Aurora,MO,65605,366658
,2011-12-31,KENDALL STATE BANK,Valley Falls,KS,66088,366854
,2011-12-31,COMMUNITY STATE BANK,SHELBINA,MO,63468,367150
,2011-12-31,FIRST NATIONAL BANK OF CARROLLTON,CARROLLTON,MO,64633,367244
,2011-12-31,CITIZENS BANK OF WASHINGTON COUNTY,SANDERSVILLE,GA,310820836,367431
,2011-12-31,Kentland Bank,Kentland,IN,47951,367543
,2011-12-31,ELSA STATE BANK & TRUST COMPANY,ELSA,TX,785430397,367954
,2011-12-31,MASON NATIONAL BANK,MASON,TX,76856,368054
,2011-12-31,First Federal Savings Bank,Elizabethtown,KY,42701,368175
,2011-12-31,FARMERS SAVINGS BANK & TRUST,TRAER,IA,50675,368344
,2011-12-31,NBRS FINANCIAL BANK,RISING SUN,MD,219110370,368429
,2011-12-31,Apollo Trust Company,Apollo,PA,15613,368522
,2011-12-31,THE COMMUNITY BANK OF SHELL KNOB,SHELL KNOB,MO,65747,368755
,2011-12-31,The First  National Bank of Beardstown,Beardstown,IL,62618,368933
,2011-12-31,KAW VALLEY STATE BANK & TRUST CO.,WAMEGO,KS,66547,368951
,2011-12-31,"First National Bank in Wellington, The",Wellington,KS,671520398,369453
,2011-12-31,The First National Bank of Central Texas,Waco,TX,76710,369659
,2011-12-31,Pendleton Community Bank,Franklin,WV,268070487,370020
,2011-12-31,FIRST NATIONAL BANK OF LITCHFIELD,LITCHFIELD,IL,62056,370347
,2011-12-31,THE FARMERS STATE BANK,NEW MADISON,OH,45346,370721
,2011-12-31,Bank Of Whitewater,Whitewater,KS,67154,370758
,2011-12-31,CARVER STATE BANK,SAVANNAH,GA,31402,370833
,2011-12-31,The Cowboy Bank of Texas,Maypearl,TX,76064,370954
,2011-12-31,RiverHills Bank,Milford,OH,45150,371223
,2011-12-31,First Community Bank and Trust,Beecher,IL,60401,371232
,2011-12-31,Wellington State Bank,Wellington,TX,79095,371362
,2011-12-31,Community National Bank of Okarche,Okarche,OK,73762,371559
,2011-12-31,First National Bank,Chisholm,MN,55719,371755
,2011-12-31,Bank of Yates City,Yates City,IL,61572,371849
,2011-12-31,The First National Bank of Emory,Emory,TX,754400067,371858
,2011-12-31,COMMUNITY BANK,CARMICHAELS,PA,15320,371924
,2011-12-31,THE FARMERS BANK OF LIBERTY,LIBERTY,IL,62347,371942
,2011-12-31,FARMERS SAVINGS BANK,WALFORD,IA,52351,372248
,2011-12-31,State Bank of Clarks Grove,Albert Lea,MN,56007,372257
,2011-12-31,"Litchfield National Bank, The",Litchfield,IL,62056,372444
,2011-12-31,THE EVANGELINE BANK AND TRUST COMPANY,VILLE PLATTE,LA,70586,372538
,2011-12-31,First Bank & Trust of Milbank,MILBANK,SD,57252,372556
,2011-12-31,Farmers and Merchants Bank,LaOtto,IN,467630158,372640
,2011-12-31,Chisholm Trail State Bank,Wichita,KS,67219,372855
,2011-12-31,PEOPLES STATE BANK,SUMMIT,SD,57266,373058
,2011-12-31,Kentucky Bank,Paris,KY,403620157,373115
,2011-12-31,COMPASS SAVINGS BANK,WILMERDING,PA,15148,373272
,2011-12-31,First Bank and Trust,Memphis,TX,79245,373553
,2011-12-31,UNION COUNTY SAVINGS BANK,ELIZABETH,NJ,07208,373601
,2011-12-31,THE CITIZENS BANK,ENTERPRISE,AL,363310900,374130
,2011-12-31,Crookston National Bank,Crookston,MN,567160619,374354
,2011-12-31,First Premier Bank,Sioux Falls,SD,57104,374653
,2011-12-31,Surety Bank,DeLand,FL,32720,374774
,2011-12-31,WEST SUBURBAN BANK,LOMBARD,IL,601483712,375034
,2011-12-31,"PEOPLES NATIONAL BANK, N.A.",MT VERNON,IL,62864,375043
,2011-12-31,First National Bank of Volga,Volga,SD,570710077,375155
,2011-12-31,The Provident Bank,Amesbury,MA,01913,375502
,2011-12-31,First National Bank,Wichita Falls,TX,76310,375566
,2011-12-31,MENARD NATIONAL BANK,MENARD,TX,76859,375650
,2011-12-31,First National Bank In Whitney,Whitney,TX,76634,376068
,2011-12-31,The Heritage Bank,Lucama,NC,27851,376125
,2011-12-31,MERCHANTS & FARMERS BANK OF GREENE COUNTY,EUTAW,AL,35462,376237
,2011-12-31,First Citizens Bank,Glennville,GA,30427,376433
,2011-12-31,First National Bank,Waverly,IA,506770837,376442
,2011-12-31,Farmers State Bank Stanberry,Stanberry,MO,64489,376657
,2011-12-31,Citizens' Bank Of Charleston,Charleston,MO,63834,376947
,2011-12-31,FANNIN BANK,BONHAM,TX,754180160,377663
,2011-12-31,First Security Bank and Trust Company,Oklahoma City,OK,73111,377850
,2011-12-31,CENTURY BANK AND TRUST COMPANY,MEDFORD,MA,02155,377908
,2011-12-31,National Bank of Ohio,Oak Harbor,OH,43449,378026
,2011-12-31,COMMUNITY STATE BANK,BRADLEY,AR,718260120,378044
,2011-12-31,The Peoples Bank,Gambier,OH,43022,378110
,2011-12-31,First Bank,West Des Moines,IA,502661472,378549
,2011-12-31,The Pioneer National Bank of Duluth,Duluth,MN,55807,378558
,2011-12-31,The Central National Bank & Trust Company,Attica,IN,47918,378642
,2011-12-31,First National Bank,Fabens,TX,79838,378651
,2011-12-31,The Bank of Urbana,Urbana,MO,65767,378950
,2011-12-31,State Bank Of Easton,Easton,MN,56025,379050
,2011-12-31,"First National Bank Of Evant, The",Evant,TX,76525,379153
,2011-12-31,First National Bank South Dakota,Yankton,SD,570780670,379359
,2011-12-31,CANTON COOPERATIVE BANK,Canton,MA,02021,379470
,2011-12-31,FIRST NATIONAL BANK OF IZARD COUNTY,CALICO ROCK,AR,72519,379649
,2011-12-31,FIRST NATIONAL BANK OF PENNSYLVANIA,GREENVILLE,PA,16125,379920
,2011-12-31,Farmers Savings Bank,Wever,IA,52658,380346
,2011-12-31,TEXAS REGIONAL BANK,HARLINGEN,TX,78550,380458
,2011-12-31,Longview State Bank,Sidney,IL,61877,380533
,2011-12-31,State Bank of Arcadia,Arcadia,WI,546120307,380654
,2011-12-31,Cbc Bank,Bowling Green,MO,63334,380841
,2011-12-31,The Bank of Kaukauna,Kaukauna,WI,54130,380944
,2011-12-31,"Twin Valley Bank, The",West Alexandria,OH,45381,381026
,2011-12-31,Citizens Bank and Trust Company,Chillicothe,MO,64601,381343
,2011-12-31,Spencer State Bank,Spencer,NE,68777-0217,381754
,2011-12-31,CITIZENS BANK,HARTSVILLE,TN,37074,381839
,2011-12-31,First National Bank of St. Ignace,St. Ignace,MI,497810187,381950
,2011-12-31,CENTRAL SAVINGS BANK,SAULT STE MARIE,MI,49783,382050
,2011-12-31,International Bank of Commerce - Zapata,Zapata,TX,780761030,382069
,2011-12-31,STANTON STATE  BANK,STANTON,NE,687790437,382256
,2011-12-31,Kentland Federal Savings and Loan Association,Kentland,IN,47951,382274
,2011-12-31,Farmers Trust And Savings Bank,Williamsburg,IA,52361,382443
,2011-12-31,Bank Of Vernon,Vernon,AL,35592,382537
,2011-12-31,THE BANK OF MARION,MARION,IL,62959,382649
,2011-12-31,PUTNAM COUNTY STATE BANK,UNIONVILLE,MO,635650285,382658
,2011-12-31,WILSHIRE STATE BANK,LOS ANGELES,CA,90010,382667
,2011-12-31,OSB Community Bank,Brooklyn,MI,49230,382742
,2011-12-31,Security Bank of Pulaski County,St. Robert,MO,65584,382854
,2011-12-31,Metrobank,Chicago,IL,60609,383534
,2011-12-31,Woori America Bank,New York,NY,10001,384018
,2011-12-31,HORIZON BANK,FYFFE,AL,35971,384335
,2011-12-31,The Bank of Steinauer,Steinauer,NE,68441,384353
,2011-12-31,"TOWN NORTH BANK, N.A.",DALLAS,TX,753814810,384652
,2011-12-31,Citizens Bank & Trust Co.,Covington,LA,70433,384830
,2011-12-31,Community Bank of Cameron,Cameron,WI,54822,385350
,2011-12-31,The Citizens-Farmers Bank of Cole Camp,Cole Camp,MO,65325,385547
,2011-12-31,FIRST NATIONAL BANK OF CLINTON,CLINTON,MO,64735,386049
,2011-12-31,Union State Bank,Kewaunee,WI,54216,386142
,2011-12-31,LIBERTY BANK,GERALDINE,AL,35974,386432
,2011-12-31,Five Points Bank of Hastings,Hastings,NE,68901,386450
,2011-12-31,State Bank & Trust,Winfield,AL,35594,386731
,2011-12-31,THE CITIZENS NATIONAL BANK OF WOODSFIELD,WOODSFIELD,OH,43793,386825
,2011-12-31,First Central Bank,Warrensburg,MO,640931815,386852
,2011-12-31,The State Bank,La Junta,CO,81050,387055
,2011-12-31,First Texoma National Bank,Durant,OK,747020309,388155
,2011-12-31,Marquette Farmers State Bank of Marquette Kansas,Marquette,KS,67464,388258
,2011-12-31,TRI VALLEY BANK,TALMAGE,NE,68448,388557
,2011-12-31,Alden State Bank,Alden,MI,49612,388744
,2011-12-31,FARMERS AND MERCHANTS STATE BANK OF ALPHA,ALPHA,MN,561110008,388753
,2011-12-31,The First National Bank,Mattoon,IL,61938,388940
,2011-12-31,THE TILDEN BANK,TILDEN,NE,687810250,389059
,2011-12-31,Security State Bank,Farwell,TX,79325,389358
,2011-12-31,THE PATASKALA BANKING COMPANY,PATASKALA,OH,430629626,389826
,2011-12-31,Key Trust Company National Association,Anchorage,AK,99503,390167
,2011-12-31,Traders & Farmers Bank,Haleyville,AL,35565,390336
,2011-12-31,Peoples National Bank Leadville,Leadville,CO,80461,390457
,2011-12-31,Union Bank,Lake Odessa,MI,48849,390840
,2011-12-31,First & Peoples Bank and Trust Company,Russell,KY,411690524,391418
,2011-12-31,Lakeside Bank of Salina,Salina,OK,74365,391557
,2011-12-31,First Bank of Utica,UTICA,NE,68456,391959
,2011-12-31,Sturdy Savings Bank,Stone Harbor,NJ,08247,391977
,2011-12-31,"New Century Bank, National Association",Belleville,KS,66935,392152
,2011-12-31,First National Bank Bagley,Bagley,MN,56621,392255
,2011-12-31,CENTURY SAVINGS BANK,VINELAND,NJ,08360,392778
,2011-12-31,THE FIRST NATIONAL BANK OF FLOYDADA,FLOYDADA,TX,792350550,393252
,2011-12-31,Bank of Weston,Weston,MO,64098,393355
,2011-12-31,First Security Bank & Trust Company,Norton,KS,676540383,393757
,2011-12-31,North American State Bank,Belgrade,MN,563120189,393850
,2011-12-31,HomeTown Bank NA,Galveston,TX,77550,393953
,2011-12-31,The Shattuck National Bank,Shattuck,OK,73858,394156
,2011-12-31,FIRST STATE BANK,NORTON,KS,67654,394259
,2011-12-31,THE BUFFALO RIDGE BANK,BEARDSLEY,MN,562110187,394352
,2011-12-31,Synovus Bank,Columbus,GA,31902,395238
,2011-12-31,State Bank of Bird Island,Bird Island,MN,55310,395256
,2011-12-31,Carroll Community Bank,Sykesville,MD,21784,395274
,2011-12-31,TRI-COUNTY BANK,CHEYENNE,WY,82003,395779
,2011-12-31,"GREAT LAKES BANK, NA",BLUE ISLAND,IL,60406,395836
,2011-12-31,Independence State Bank,Independence,WI,54747,396057
,2011-12-31,River City Bank,Louisville,KY,40202,396244
,2011-12-31,First National Bank & Trust Co.,Shawnee,OK,74804,396253
,2011-12-31,Olpe State Bank,Olpe,KS,66865,396356
,2011-12-31,Pecos County State Bank,Fort Stockton,TX,79735,396954
,2011-12-31,Citizens South Bank,Gastonia,NC,280544040,397175
,2011-12-31,First National Bank of Fort Stockton,Fort Stockton,TX,79735,397456
,2011-12-31,AMALGAMATED BANK OF CHICAGO,CHICAGO,IL,60603,397531
,2011-12-31,FIRST NATIONAL BANK OF FORT SMITH,FORT SMITH,AR,72901,397540
,2011-12-31,SECURITY STATE BANK,ANSLEY,NE,688140400,397559
,2011-12-31,Legacy Bank and Trust Company,Rogersville,MO,65742,397755
,2011-12-31,Spiro State Bank,Spiro,OK,74959,397858
,2011-12-31,Farmers & Merchants Bank of Ashland,Ashland,NE,68003,398051
,2011-12-31,The Campbell & Fetter Bank,Kendallville,IN,46755,398248
,2011-12-31,Bank SNB National Association,Stillwater,OK,74076,398350
,2011-12-31,Citizens State Bank,Perry,FL,32348,398631
,2011-12-31,The Bank of New York Mellon Trust Company,Los Angeles,CA,900174104,398668
,2011-12-31,COPIAH BANK N.A.,HAZLEHURST,MS,39083,398837
,2011-12-31,McCLAVE STATE BANK,McCLAVE,CO,81057,399357
,2011-12-31,CNB BANK,CLEARFIELD,PA,168300042,399517
,2011-12-31,Bank of Erath,Erath,LA,70533,399731
,2011-12-31,First Federal Savings and Loan Association of Central Illinois,Shelbyville,IL,62565,399973
,2011-12-31,First State Bank of Purdy,Monett,MO,65708,400057
,2011-12-31,"FNB Bank, Inc.",Mayfield,KY,42066,400141
,2011-12-31,"First Commercial Bank, N.A.",Seguin,TX,78155,400365
,2011-12-31,WINSIDE STATE BANK,WINSIDE,NE,68790,400552
,2011-12-31,Nevada Bank & Trust,Caliente,NV,890080807,400767
,2011-12-31,BANK OF GRAVETT,GRAVETTE,AR,72736,400945
,2011-12-31,Century Savings and Loan Association,Trinidad,CO,81082,401072
,2011-12-31,United Bank & Trust,Ann Arbor,MI,48104,401148
,2011-12-31,FARMERS BANK,HAMBURG,AR,71646,401447
,2011-12-31,DNB NATIONAL BANK,CLEAR LAKE,SD,572264104,401559
,2011-12-31,THE BANK OF THE WEST,THOMAS,OK,736690160,401755
,2011-12-31,Skowhegan Savings Bank,Skowhegan,ME,04976,401906
,2011-12-31,STATE BANK OF CEYLON,CEYLON,MN,56121,401951
,2011-12-31,"First National Bank Of Seymour, The",Seymour,TX,76380,402462
,2011-12-31,Pocahontas State Bank,Pocahontas,IA,50574,402846
,2011-12-31,TRANS PACIFIC NATIONAL BANK,SAN FRANCISCO,CA,94105,403067
,2011-12-31,Sussex Bank,Franklin,NJ,07416,403106
,2011-12-31,Cornerstone Bank,York,NE,68467,403151
,2011-12-31,First Federal Savings and Loan Association of Port Angeles,Port Angeles,WA,98362,403179
,2011-12-31,Colorado National Bank,Palisade,CO,81526,403254
,2011-12-31,FIRST STATE BANK,CLEARBROOK,MN,56634-0027,403357
,2011-12-31,STATE BANK OF EAGLE BUTTE,EAGLE BUTTE,SD,57625,403656
,2011-12-31,BUFFALO PRAIRIE STATE BANK,BUFFALO PRAIRIE,IL,612370027,403937
,2011-12-31,THE PARK BANK,MADISON,WI,53713,403946
,2011-12-31,Grapeland State Bank,Grapeland,TX,758440117,404653
,2011-12-31,Tri-Valley Bank,Randolph,IA,51649,404943
,2011-12-31,The F&M Bank & Trust Company,Tulsa,OK,741125812,405959
,2011-12-31,Woodsboro Bank,Woodsboro,MD,217980036,406022
,2011-12-31,The National Bank of Texas at Fort Worth,Fort Worth,TX,761067508,406059
,2011-12-31,West Texas State Bank,Snyder,TX,79549,406666
,2011-12-31,Brighton Bank,Salt Lake City,UT,84121,406974
,2011-12-31,FIRST STATE BANK,SPEARMAN,TX,790810247,407168
,2011-12-31,NAUGATUCK SAVINGS BANK,NAUGATUCK,CT,06770,407506
,2011-12-31,"Stillman BancCorp, N.A.",Stillman Valley,IL,610840150,407645
,2011-12-31,FARMERS STATE BANK,HOSMER,SD,57448-0065,407850
,2011-12-31,PRAIRIE NATIONAL BANK,STEWARDSON,IL,62463,408147
,2011-12-31,Athol Savings Bank,Athol,MA,1331,408307
,2011-12-31,Bankers Bank,Madison,WI,53717,408642
,2011-12-31,Spur Security Bank,Spur,TX,79370,409265
,2011-12-31,Union State Bank,Rockwell City,IA,50579,409649
,2011-12-31,Andes State Bank,Lake Andes,SD,57356,410159
,2011-12-31,First State Bank,Stratford,TX,79084,410560
,2011-12-31,Bank of O'Fallon,O'Fallon,IL,62269,410748
,2011-12-31,CITIZENS NATIONAL BANK,SOMERSET,KY,425020760,410917
,2011-12-31,Citizens Bank,Sac City,IA,505830396,410944
,2011-12-31,STATE BANK IN EDEN VALLEY,EDEN VALLEY,MN,55329,411053
,2011-12-31,THE FIRST NATIONAL BANK,STERLING CITY,TX,76951,411062
,2011-12-31,Brantley Bank & Trust Company,Brantley,AL,36009,411231
,2011-12-31,Old Exchange National Bank,Okawville,IL,62271,411240
,2011-12-31,Centric Bank,Harrisburg,PA,17112,411512
,2011-12-31,Table Grove State Bank,Table Grove,IL,614820215,411549
,2011-12-31,Mayville Savings Bank,Mayville,WI,53050,411576
,2011-12-31,Somerville National Bank,Somerville,OH,45064,411624
,2011-12-31,Farmers & Merchants State Bank,Bloomfield,NE,687180069,411651
,2011-12-31,Cole Taylor Bank,Rosemont,IL,600184906,412135
,2011-12-31,Nebraska State Bank & Trust Co.,Broken Bow,NE,68822,412153
,2011-12-31,The Bank of Verden,Verden,OK,73092,412452
,2011-12-31,The St. John National Bank,Saint John,KS,67576,412555
,2011-12-31,Sundown State Bank,Sundown,TX,79372,412667
,2011-12-31,Woodforest National Bank,Houston,TX,772294459,412751
,2011-12-31,First National Bank in Olney,Olney,IL,624500100,412845
,2011-12-31,First National Bank of America,East Lansing,MI,48826,413141
,2011-12-31,"HSBC Bank USA, National Association",McLean,VA,22102,413208
,2011-12-31,First State Bank of Olmsted,Olmsted,IL,62970,413347
,2011-12-31,Citizens State Bank,Sheldon,IA,512010130,413543
,2011-12-31,First Neighbor Bank N. A.,Toledo,IL,62468,413646
,2011-12-31,HARDWARE STATE BANK,LOVINGTON,IL,619370301,413730
,2011-12-31,Brunswick State Bank,Brunswick,NE,68720,413758
,2011-12-31,Menno State Bank,Menno,SD,57045,413851
,2011-12-31,Alden State Bank,Alden,NY,14004,414102
,2011-12-31,FIRST NATIONAL BANK,SCOTT CITY,KS,67871,414652
,2011-12-31,TEXAS BANK,HENDERSON,TX,75654,414764
,2011-12-31,"Incommons Bank, National Association",Mexia,TX,76667,414858
,2011-12-31,Commercial State Bank,Cedar Bluffs,NE,680150067,415855
,2011-12-31,Busey Bank,Champaign,IL,61820,416245
,2011-12-31,"Abbeville Savings and Loan, SSB",Abbeville,SC,29620,416272
,2011-12-31,FIRST SECURITY BANK,MACKINAW,IL,617550290,416339
,2011-12-31,"Heritage Bank, NA",Jonesboro,AR,72403,416348
,2011-12-31,Chambers State Bank,Chambers,NE,68725,416357
