RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,296,0,147,0,0,51,0,0,45,104,0,0,0,,37,2014-09-30
,,,,,,,,,,,,,16,0,0,0,0,0,0,0,16,0,0,0,0,,242,2014-09-30
,,,,,,,,,,,,,806,0,338,0,50,131,0,0,66,402,0,123,0,,279,2014-09-30
,,,,,,,,,,,,,3,0,0,0,0,0,0,0,3,0,0,0,0,,354,2014-09-30
,,,,,,,,,,,,,114,0,0,0,0,0,0,0,14,100,0,0,0,,457,2014-09-30
,,,,,,,,,,,,,5196,0,1077,1872,0,719,0,0,33,2121,93,0,0,,505,2014-09-30
,,,,,,,,,,,,,1852,0,1445,0,0,0,0,0,70,337,0,1376,0,,1155,2014-09-30
,,,,,,,,,,,,,532,0,30,0,0,30,0,0,189,313,0,0,0,,1351,2014-09-30
,,,,,,,,,,,,,1383,0,980,0,0,0,0,0,61,342,0,868,0,,1454,2014-09-30
,,,,,,,,,,,,,24,0,3,0,0,0,0,0,21,0,0,0,0,,1557,2014-09-30
,,,,,,,,,,,,,395,0,111,0,0,0,0,0,72,212,0,111,0,,1669,2014-09-30
,,,,,,,,,,,,,1239,0,89,0,0,0,0,0,707,443,0,0,0,,1829,2014-09-30
,,,,,,,,,,,,,95,0,0,0,0,0,0,0,65,30,0,0,0,,1856,2014-09-30
,,,,,,,,,,,,,480,0,129,0,0,0,0,0,93,258,0,0,0,,2040,2014-09-30
,,,,,,,,,,,,,2569,0,1421,0,0,0,0,0,24,1124,0,1421,0,,2161,2014-09-30
,,,,,,,,,,,,,40235,0,15314,0,0,0,0,0,357,24564,0,13600,1439,,2376,2014-09-30
,,,,,,,,,,,,,23,0,6,0,0,0,0,0,17,0,0,0,0,,2554,2014-09-30
,,,,,,,,,,,,,2163,265,711,0,70,0,0,0,114,1338,0,51,0,,2732,2014-09-30
,,,,,,,,,,,,,245,82,82,0,0,0,0,0,18,135,10,0,0,,2750,2014-09-30
,,,,,,,,,,,,,9109,0,7586,0,397,0,0,0,5,1518,0,6821,0,,3177,2014-09-30
,,,,,,,,,,,,,254,0,6,0,0,0,0,0,96,152,0,0,0,,3252,2014-09-30
,,,,,,,,,,,,,110,0,9,2,0,0,0,0,15,84,0,0,0,,3458,2014-09-30
,,,,,,,,,,,,,1837,0,0,0,0,0,0,0,28,1809,0,0,0,,3720,2014-09-30
,,,,,,,,,,,,,20858,0,11134,0,0,5000,0,0,271,9176,277,0,0,,3971,2014-09-30
,,,,,,,,,,,,,594,0,231,46,63,0,0,0,107,210,0,60,0,,4156,2014-09-30
,,,,,,,,,,,,,539,0,0,0,0,0,0,0,198,341,0,0,0,,4231,2014-09-30
,,,,,,,,,,,,,1038,0,541,0,0,352,0,0,35,315,147,0,0,,4437,2014-09-30
,,,,,,,,,,,,,904,0,0,0,0,0,0,0,152,752,0,0,0,,4839,2014-09-30
,,,,,,,,,,,,,6340,0,1113,0,783,330,0,0,435,4592,200,0,0,,5069,2014-09-30
,,,,,,,,,,,,,2049,0,723,0,0,69,0,0,152,1174,0,643,0,,5135,2014-09-30
,,,,,,,,,,,,,8640,0,5007,0,0,1414,0,0,518,3030,85,1925,0,,5210,2014-09-30
,,,,,,,,,,,,,3163,0,2308,0,108,326,1,0,4,506,345,1873,0,,5461,2014-09-30
,,,,,,,,,,,,,1686,0,1333,43,0,528,0,0,28,282,0,695,0,,5751,2014-09-30
,,,,,,,,,,,,,274,0,17,0,0,0,0,0,70,187,0,0,0,,6039,2014-09-30
,,,,,,,,,,,,,82,0,0,5,0,0,0,0,18,59,0,0,0,,6141,2014-09-30
,,,,,,,,,,,,,3006,0,1929,296,461,0,0,0,171,610,0,1450,0,,6329,2014-09-30
,,,,,,,,,,,,,7226,0,5,86,0,0,0,0,3,7132,0,0,0,,7009,2014-09-30
,,,,,,,,,,,,,504,0,0,3,0,0,0,0,43,458,0,0,0,,7045,2014-09-30
,,,,,,,,,,,,,3776,0,2697,0,0,0,0,0,1,1078,0,2244,0,,7072,2014-09-30
,,,,,,,,,,,,,327,0,105,0,0,105,0,0,25,197,0,0,0,,7157,2014-09-30
,,,,,,,,,,,,,147,0,0,0,0,0,0,0,20,127,0,0,0,,7456,2014-09-30
,,,,,,,,,,,,,183,0,67,0,0,58,0,0,30,86,0,0,0,,7634,2014-09-30
,,,,,,,,,,,,,2333,0,1921,0,102,273,6,0,273,139,0,1540,0,,8033,2014-09-30
,,,,,,,,,,,,,148,0,0,0,0,0,0,0,60,83,5,0,0,,8462,2014-09-30
,,,,,,,,,,,,,452,0,414,0,0,0,0,0,15,23,0,393,0,,8631,2014-09-30
,,,,,,,,,,,,,2112,0,1326,0,0,465,0,0,1,785,0,675,0,,9357,2014-09-30
,,,,,,,,,,,,,1220,0,285,15,0,285,0,0,55,865,0,0,0,,9553,2014-09-30
,,,,,,,,,,,,,9335,0,2125,0,0,410,0,0,1642,4213,1355,0,1690,,9807,2014-09-30
,,,,,,,,,,,,,163,0,0,0,0,0,0,0,18,145,0,0,0,,9955,2014-09-30
,,,,,,,,,,,,,885,0,450,0,0,0,0,0,120,315,0,140,0,,10250,2014-09-30
,,,,,,,,,,,,,578,0,390,0,18,0,0,0,45,143,0,0,146,,10849,2014-09-30
,,,,,,,,,,,,,1166,0,0,0,0,0,0,0,29,1137,0,0,0,,11145,2014-09-30
,,,,,,,,,,,,,9758,0,3986,0,689,1441,0,0,289,5063,420,1324,0,,11275,2014-09-30
,,,,,,,,,,,,,2659,0,914,0,0,0,0,0,534,1211,0,914,0,,11640,2014-09-30
,,,,,,,,,,,,,373,0,1,0,0,0,0,0,13,359,0,0,0,,11837,2014-09-30
,,,,,,,,,,,,,2913,0,2500,0,1247,0,0,0,136,277,0,1253,0,,12030,2014-09-30
,,,,,,,,,,,,,2628,0,2487,0,0,135,54,0,101,40,0,2068,0,,12142,2014-09-30
,,,,,,,,,,,,,765,0,639,0,0,0,0,0,1,125,0,627,0,,12179,2014-09-30
,,,,,,,,,,,,,591,0,133,0,0,0,0,0,84,374,0,126,0,,12245,2014-09-30
746492,0,452848,0,159892,0,0,0,233100,55449,0,0,,,,,,,,,,5095,,,,,,12311,2014-09-30
,,,,,,,,,,,,,272,0,0,0,0,0,0,0,41,231,0,0,0,,12647,2014-09-30
,,,,,,,,,,,,,32,0,0,0,0,0,0,0,11,21,0,0,0,,12656,2014-09-30
,,,,,,,,,,,,,3018,0,120,2577,45,0,0,0,98,223,0,0,0,,12937,2014-09-30
,,,,,,,,,,,,,8202,0,6139,0,0,0,0,0,393,1670,0,5581,0,,12946,2014-09-30
,,,,,,,,,,,,,239,0,32,0,0,0,0,0,30,177,0,0,0,,12955,2014-09-30
,,,,,,,,,,,,,20358,0,13372,2311,0,11829,0,0,218,4450,7,0,0,,13103,2014-09-30
,,,,,,,,,,,,,200,0,193,0,0,67,90,0,7,0,0,0,0,,13251,2014-09-30
,,,,,,,,,,,,,94,0,38,42,0,38,0,0,3,11,0,0,0,,13457,2014-09-30
,,,,,,,,,,,,,102,0,0,0,0,0,0,0,13,89,0,0,0,,14052,2014-09-30
,,,,,,,,,,,,,688,0,258,3,0,0,0,0,64,363,0,248,0,,14155,2014-09-30
,,,,,,,,,,,,,618,0,186,0,0,0,0,0,2,430,0,186,0,,14650,2014-09-30
,,,,,,,,,,,,,386,0,0,335,0,0,0,0,47,4,0,0,0,,14753,2014-09-30
,,,,,,,,,,,,,1801,0,1161,0,0,0,0,0,56,559,25,921,0,,14865,2014-09-30
,,,,,,,,,,,,,105,0,13,0,0,0,0,0,20,72,0,13,0,,14977,2014-09-30
,,,,,,,,,,,,,538,0,12,0,0,0,0,0,125,401,0,0,0,,16458,2014-09-30
,,,,,,,,,,,,,299,0,0,0,0,0,0,0,135,164,0,0,0,,16551,2014-09-30
,,,,,,,,,,,,,526,0,293,0,0,0,0,0,20,198,15,270,0,,16748,2014-09-30
,,,,,,,,,,,,,412,0,391,0,0,391,0,0,12,9,0,0,0,,16944,2014-09-30
,,,,,,,,,,,,,105,0,0,0,0,0,0,0,27,78,0,0,0,,16953,2014-09-30
,,,,,,,,,,,,,3204,0,296,0,112,184,0,0,24,2853,31,0,0,,17110,2014-09-30
,,,,,,,,,,,,,25223,0,6480,0,0,0,0,0,1482,17261,0,0,3158,,17147,2014-09-30
,,,,,,,,,,,,,1772,0,1149,0,0,0,0,0,28,595,0,1149,0,,17259,2014-09-30
,,,,,,,,,,,,,45755,0,10076,0,400,0,0,0,202,35037,440,0,0,,17464,2014-09-30
,,,,,,,,,,,,,2320,0,1559,192,516,0,0,0,93,340,136,1011,0,,17950,2014-09-30
,,,,,,,,,,,,,465,0,452,0,68,319,65,0,3,10,0,0,0,,17978,2014-09-30
,,,,,,,,,,,,,1801,0,483,0,0,342,0,0,134,1184,0,104,0,,18050,2014-09-30
,,,,,,,,,,,,,660,0,1,0,0,0,0,0,128,531,0,0,0,,18135,2014-09-30
,,,,,,,,,,,,,330,0,5,0,0,0,0,0,24,301,0,0,0,,18377,2014-09-30
,,,,,,,,,,,,,1983,0,1214,0,0,0,0,0,120,649,0,0,0,,18827,2014-09-30
,,,,,,,,,,,,,1710,0,840,0,0,0,0,0,57,813,0,712,0,,18836,2014-09-30
,,,,,,,,,,,,,4907,0,4107,0,0,1137,0,0,219,581,0,1580,0,,18854,2014-09-30
,,,,,,,,,,,,,576,0,440,0,0,0,0,0,30,106,0,440,0,,19356,2014-09-30
,,,,,,,,,,,,,9458,0,16,0,16,0,0,0,270,9172,0,0,0,,19730,2014-09-30
,,,,,,,,,,,,,910,0,694,0,0,0,0,0,39,177,0,548,0,,19936,2014-09-30
,,,,,,,,,,,,,926,0,862,0,0,861,0,0,1,63,0,0,0,,19972,2014-09-30
,,,,,,,,,,,,,257,0,158,0,0,113,27,0,55,44,0,0,0,,20053,2014-09-30
,,,,,,,,,,,,,5053,0,4820,0,0,0,0,0,12,218,3,0,0,,20512,2014-09-30
,,,,,,,,,,,,,1567,0,34,0,0,0,0,0,152,1381,0,0,0,,20633,2014-09-30
,,,,,,,,,,,,,412,0,15,0,0,0,0,0,54,343,0,15,0,,20857,2014-09-30
,,,,,,,,,,,,,8,0,0,0,0,0,0,0,6,2,0,0,0,,21256,2014-09-30
,,,,,,,,,,,,,68,0,0,0,0,0,0,0,10,58,0,0,0,,21359,2014-09-30
,,,,,,,,,,,,,467,0,198,0,0,74,0,0,16,253,0,82,0,,21630,2014-09-30
,,,,,,,,,,,,,1407,0,985,0,0,0,0,0,84,338,0,985,0,,21658,2014-09-30
,,,,,,,,,,,,,1288,0,909,0,17,0,0,0,56,323,0,760,109,,22048,2014-09-30
,,,,,,,,,,,,,103,0,33,0,29,0,0,0,14,56,0,0,0,,22543,2014-09-30
,,,,,,,,,,,,,471,0,297,0,0,297,0,0,61,113,0,0,0,,22552,2014-09-30
,,,,,,,,,,,,,436,0,167,0,73,0,0,0,16,242,11,0,0,,22730,2014-09-30
,,,,,,,,,,,,,589,0,267,0,0,100,0,0,35,287,0,75,0,,22936,2014-09-30
,,,,,,,,,,,,,33,0,13,0,0,0,0,0,8,12,0,0,0,,23045,2014-09-30
,,,,,,,,,,,,,382,0,0,0,0,0,0,0,104,278,0,0,0,,23456,2014-09-30
,,,,,,,,,,,,,19744,0,10144,0,0,0,4235,0,104,9320,176,0,0,,23504,2014-09-30
,,,,,,,,,,,,,530,0,450,0,0,58,42,67,79,1,0,282,0,,23643,2014-09-30
,,,,,,,,,,,,,1148,0,0,0,0,0,0,0,38,1110,0,0,0,,23755,2014-09-30
,,,,,,,,,,,,,7099,0,4550,0,0,3999,0,0,3,2546,0,0,0,,24006,2014-09-30
,,,,,,,,,,,,,195,0,0,0,0,0,0,0,1,194,0,0,0,,24378,2014-09-30
,,,,,,,,,,,,,516,0,25,0,0,0,0,0,23,468,0,0,0,,24453,2014-09-30
,,,,,,,,,,,,,89,0,37,0,0,37,0,0,13,39,0,0,0,,24659,2014-09-30
,,,,,,,,,,,,,2796,0,44,0,0,0,0,0,251,2501,0,0,0,,24668,2014-09-30
,,,,,,,,,,,,,30,0,0,0,0,0,0,0,2,28,0,0,0,,24855,2014-09-30
,,,,,,,,,,,,,4787,0,3354,0,0,0,0,0,141,1292,0,3354,0,,24949,2014-09-30
,,,,,,,,,,,,,282,0,250,0,250,0,0,0,16,16,0,0,0,,25357,2014-09-30
,,,,,,,,,,,,,439,0,298,0,18,0,0,0,39,102,0,0,0,,25647,2014-09-30
,,,,,,,,,,,,,2546,0,1413,0,0,0,0,0,17,1090,26,1036,0,,26176,2014-09-30
,,,,,,,,,,,,,1447,0,0,9,0,0,0,0,54,1341,43,0,0,,26242,2014-09-30
,,,,,,,,,,,,,66,0,5,0,0,0,0,0,9,52,0,0,0,,26457,2014-09-30
,,,,,,,,,,,,,1768,0,852,0,0,389,0,0,77,529,310,0,0,,26765,2014-09-30
,,,,,,,,,,,,,1316,0,78,428,60,0,0,0,274,536,0,0,0,,27070,2014-09-30
,,,,,,,,,,,,,4061,0,742,1076,0,0,0,0,206,2037,0,738,0,,27548,2014-09-30
,,,,,,,,,,,,,2564,0,1084,484,0,143,96,0,103,893,0,462,0,,27614,2014-09-30
,,,,,,,,,,,,,1807,0,787,0,0,0,0,0,171,849,0,787,0,,27847,2014-09-30
,,,,,,,,,,,,,17937,0,12415,0,0,8776,0,0,22,4944,556,0,0,,28013,2014-09-30
,,,,,,,,,,,,,637,0,556,0,0,0,0,0,18,63,0,535,0,,28152,2014-09-30
,,,,,,,,,,,,,643,0,16,0,0,0,0,0,54,551,22,0,0,,28255,2014-09-30
,,,,,,,,,,,,,268,0,178,0,0,0,0,0,35,55,0,0,0,,28349,2014-09-30
,,,,,,,,,,,,,6966,0,3504,0,0,850,0,0,69,3393,0,885,0,,28406,2014-09-30
,,,,,,,,,,,,,963,0,5,622,0,0,0,0,16,320,0,0,0,,28675,2014-09-30
,,,,,,,,,,,,,1661,0,1518,0,0,0,0,0,58,85,0,1209,0,,28732,2014-09-30
,,,,,,,,,,,,,140,0,22,101,0,0,0,0,17,0,0,0,0,,29476,2014-09-30
,,,,,,,,,,,,,9118,0,7228,0,0,0,0,0,189,1701,0,7228,0,,29636,2014-09-30
,,,,,,,,,,,,,21161,0,20692,0,0,9,3290,32,31,438,0,17361,0,,29878,2014-09-30
,,,,,,,,,,,,,175,0,5,0,0,0,0,0,22,148,0,0,0,,29953,2014-09-30
,,,,,,,,,,,,,201,0,70,100,57,0,0,0,2,29,0,13,0,,30052,2014-09-30
,,,,,,,,,,,,,5299,0,1320,1853,759,148,388,0,829,1297,0,0,0,,30418,2014-09-30
,,,,,,,,,,,,,3533,0,2172,0,0,1580,0,0,153,1123,85,0,0,,30502,2014-09-30
,,,,,,,,,,,,,376,0,118,0,0,0,0,0,74,184,0,0,0,,30650,2014-09-30
,,,,,,,,,,,,,2500025,0,512080,0,0,446642,0,0,57189,1930756,0,0,0,,30810,2014-09-30
,,,,,,,,,,,,,5370,0,2423,0,2423,0,0,0,31,2916,0,0,0,,30874,2014-09-30
,,,,,,,,,,,,,1794,0,1541,0,9,833,564,0,78,175,0,0,0,,31134,2014-09-30
,,,,,,,,,,,,,8024,0,4199,0,0,2954,0,0,99,3726,0,0,0,,31255,2014-09-30
,,,,,,,,,,,,,397,0,313,0,0,0,173,86,32,52,0,0,0,,31657,2014-09-30
,,,,,,,,,,,,,2553,0,2196,0,0,0,0,0,77,280,0,1585,0,,31826,2014-09-30
,,,,,,,,,,,,,4128,0,2099,0,0,595,0,0,57,1972,0,1504,0,,31835,2014-09-30
,,,,,,,,,,,,,91,0,0,0,0,0,0,0,6,85,0,0,0,,32234,2014-09-30
,,,,,,,,,,,,,91,0,0,0,0,0,0,0,2,89,0,0,0,,32766,2014-09-30
,,,,,,,,,,,,,2173,0,1774,0,0,0,0,0,121,278,0,1616,0,,32971,2014-09-30
,,,,,,,,,,,,,1814,0,560,0,0,552,0,0,103,1151,0,0,0,,33147,2014-09-30
,,,,,,,,,,,,,3510,0,1111,0,0,602,0,0,630,1769,0,0,0,,33259,2014-09-30
,,,,,,,,,,,,,308,0,150,0,150,0,0,0,19,139,0,0,0,,33268,2014-09-30
,,,,,,,,,,,,,51,0,51,0,0,0,0,0,0,0,0,0,0,,33370,2014-09-30
,,,,,,,,,,,,,141,0,25,68,25,0,0,0,11,37,0,0,0,,33839,2014-09-30
,,,,,,,,,,,,,522,0,10,0,0,0,0,0,140,372,0,0,0,,33857,2014-09-30
,,,,,,,,,,,,,3196,0,313,0,0,267,0,0,42,2841,0,0,0,,34153,2014-09-30
,,,,,,,,,,,,,1557,0,1300,0,0,633,0,0,74,183,0,0,0,,34425,2014-09-30
,,,,,,,,,,,,,1107,308,737,0,293,0,0,0,183,187,0,0,54,,34434,2014-09-30
,,,,,,,,,,,,,375,0,35,0,0,0,0,0,46,294,0,0,0,,34452,2014-09-30
,,,,,,,,,,,,,9223,0,3714,0,0,0,0,0,70,5410,29,3601,0,,34537,2014-09-30
,,,,,,,,,,,,,2349,0,2119,0,0,85,0,0,182,48,0,1995,0,,34555,2014-09-30
,,,,,,,,,,,,,4188,0,3218,0,0,0,0,0,286,684,0,2962,0,,34742,2014-09-30
,,,,,,,,,,,,,73,0,0,0,0,0,0,0,29,44,0,0,0,,34836,2014-09-30
,,,,,,,,,,,,,586,0,201,22,0,147,0,0,63,300,0,0,0,,35057,2014-09-30
15263404,0,12277464,1296966,0,7430494,0,0,1666087,19545,0,0,,,,,,,,,,3342,,,,,,35301,2014-09-30
,,,,,,,,,,,,,160603,0,67540,0,8456,18819,38798,0,1320,91743,0,0,0,,35570,2014-09-30
,,,,,,,,,,,,,422,0,361,0,0,0,0,0,32,29,0,361,0,,35646,2014-09-30
,,,,,,,,,,,,,571,0,0,0,0,0,0,0,187,384,0,0,0,,35842,2014-09-30
,,,,,,,,,,,,,1203,0,553,141,0,0,0,0,174,335,0,495,0,,35879,2014-09-30
,,,,,,,,,,,,,477,0,0,0,0,0,0,0,46,431,0,0,0,,36456,2014-09-30
,,,,,,,,,,,,,495,0,397,0,0,284,0,0,46,52,0,67,0,,36933,2014-09-30
,,,,,,,,,,,,,153,0,39,37,39,0,0,0,76,1,0,0,0,,37051,2014-09-30
,,,,,,,,,,,,,516,0,424,0,0,0,0,0,58,34,0,424,0,,37341,2014-09-30
,,,,,,,,,,,,,3948,0,205,0,0,0,0,0,363,3380,0,0,0,,37435,2014-09-30
,,,,,,,,,,,,,14021,0,3894,0,1161,0,0,0,585,9542,0,1505,0,,37640,2014-09-30
,,,,,,,,,,,,,654,0,624,0,0,0,0,0,9,21,0,621,0,,37659,2014-09-30
,,,,,,,,,,,,,105,0,2,0,0,0,0,0,35,68,0,0,0,,37743,2014-09-30
,,,,,,,,,,,,,206,0,0,0,0,0,0,0,55,151,0,0,0,,37949,2014-09-30
,,,,,,,,,,,,,1063,0,200,4,0,85,113,0,78,781,0,0,0,,38740,2014-09-30
,,,,,,,,,,,,,412,0,48,286,0,45,0,0,23,55,0,0,0,,39327,2014-09-30
,,,,,,,,,,,,,5424,0,4491,0,0,0,0,0,646,287,0,1586,0,,39420,2014-09-30
,,,,,,,,,,,,,50822,0,36806,0,0,0,0,0,550,11658,1808,21595,0,,39475,2014-09-30
,,,,,,,,,,,,,4932,0,2931,0,0,1813,0,0,110,1891,0,958,0,,39756,2014-09-30
,,,,,,,,,,,,,274,0,167,0,0,0,0,0,11,96,0,167,0,,40033,2014-09-30
,,,,,,,,,,,,,114,0,37,14,0,0,0,0,21,42,0,0,0,,40350,2014-09-30
,,,,,,,,,,,,,21009,0,14078,0,0,0,0,0,68,6863,0,8618,0,,40499,2014-09-30
