RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,244,0,202,0,0,0,0,0,31,11,0,0,0,,37,2018-12-31
,,,,,,,,,,,,,41,0,0,0,0,0,0,0,41,0,0,0,0,,242,2018-12-31
,,,,,,,,,,,,,744,0,459,0,50,27,0,0,142,143,0,256,0,,279,2018-12-31
,,,,,,,,,,,,,8,0,0,0,0,0,0,0,8,0,0,0,0,,354,2018-12-31
,,,,,,,,,,,,,165,0,0,0,0,0,0,0,25,140,0,0,0,,457,2018-12-31
,,,,,,,,,,,,,4264,0,1875,123,0,1367,0,0,103,2070,93,0,0,,505,2018-12-31
,,,,,,,,,,,,,2274,0,1508,0,0,0,0,0,154,612,0,1456,0,,1155,2018-12-31
,,,,,,,,,,,,,483,0,60,0,0,0,0,0,320,103,0,0,0,,1351,2018-12-31
,,,,,,,,,,,,,4214,0,3704,0,0,1748,0,0,66,444,0,1312,0,,1454,2018-12-31
,,,,,,,,,,,,,179,0,94,0,0,0,0,0,81,4,0,94,0,,1669,2018-12-31
,,,,,,,,,,,,,158,0,54,0,0,16,0,0,89,15,0,0,0,,1856,2018-12-31
,,,,,,,,,,,,,867,0,350,0,15,0,0,0,159,358,0,252,0,,2040,2018-12-31
,,,,,,,,,,,,,1615,0,1392,0,0,0,0,0,67,156,0,1392,0,,2161,2018-12-31
,,,,,,,,,,,,,63738,0,31835,0,0,0,0,0,1128,30775,0,24380,0,,2376,2018-12-31
,,,,,,,,,,,,,21,0,0,0,0,0,0,0,21,0,0,0,0,,2554,2018-12-31
,,,,,,,,,,,,,1258,0,435,0,0,315,0,0,458,365,0,0,0,,2732,2018-12-31
,,,,,,,,,,,,,1038,168,813,0,0,567,0,0,58,157,10,0,0,,2750,2018-12-31
,,,,,,,,,,,,,320,0,3,0,0,0,0,0,164,153,0,0,0,,3252,2018-12-31
,,,,,,,,,,,,,203,0,49,37,0,0,0,0,70,47,0,0,0,,3458,2018-12-31
,,,,,,,,,,,,,2411,,1,0,,,,,52,2358,0,,,,3720,2018-12-31
,,,,,,,,,,,,,14749,0,8774,0,3227,3317,0,0,608,5327,40,2230,0,,3971,2018-12-31
,,,,,,,,,,,,,603,0,399,0,0,126,0,0,174,30,0,0,0,,4156,2018-12-31
,,,,,,,,,,,,,165,0,0,0,0,0,0,0,112,53,0,0,0,,4231,2018-12-31
,,,,,,,,,,,,,5169,0,1570,0,1220,0,0,0,790,2542,267,0,0,,5069,2018-12-31
,,,,,,,,,,,,,2511,0,1057,0,0,63,0,0,344,1110,0,994,0,,5135,2018-12-31
,,,,,,,,,,,,,11241,0,7760,0,0,0,0,2397,1251,2149,81,2932,0,,5210,2018-12-31
,,,,,,,,,,,,,5730,0,4723,0,0,0,0,0,4,821,182,4174,0,,5461,2018-12-31
,,,,,,,,,,,,,1536,0,1402,0,0,644,0,0,64,70,0,717,0,,5751,2018-12-31
,,,,,,,,,,,,,1449,0,194,0,0,0,0,0,311,944,0,0,0,,6039,2018-12-31
,,,,,,,,,,,,,3978,,2971,0,531,,,,480,527,0,2320,,,6329,2018-12-31
,,,,,,,,,,,,,10032,0,2887,50,0,2722,0,0,537,6558,0,0,0,,7009,2018-12-31
,,,,,,,,,,,,,660,0,0,0,0,0,0,0,62,598,0,0,0,,7045,2018-12-31
,,,,,,,,,,,,,4344,0,3241,0,0,463,0,0,31,1072,0,2612,0,,7072,2018-12-31
,,,,,,,,,,,,,149,0,37,0,0,0,0,0,39,73,0,0,0,,7456,2018-12-31
,,,,,,,,,,,,,152,0,15,0,0,0,0,0,63,74,0,0,0,,7634,2018-12-31
,,,,,,,,,,,,,2988,0,2472,0,26,0,18,0,482,34,0,2428,0,,8033,2018-12-31
,,,,,,,,,,,,,144,0,0,0,0,0,0,0,139,0,5,0,0,,8462,2018-12-31
