RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,112,,14,0,,,,,36,62,0,,,,37,2018-03-31
,,,,,,,,,,,,,18,,0,0,,,,,18,0,0,,,,242,2018-03-31
,,,,,,,,,,,,,1081,,766,0,,,,,95,220,0,,,,279,2018-03-31
,,,,,,,,,,,,,2,,0,0,,,,,2,0,0,,,,354,2018-03-31
,,,,,,,,,,,,,60,,0,0,,,,,11,49,0,,,,457,2018-03-31
,,,,,,,,,,,,,4392,,1642,523,,,,,34,2100,93,,,,505,2018-03-31
,,,,,,,,,,,,,2038,,1536,0,,,,,148,354,0,,,,1155,2018-03-31
,,,,,,,,,,,,,381,,63,0,,,,,198,120,0,,,,1351,2018-03-31
,,,,,,,,,,,,,2646,,2334,0,,702,,,44,268,0,1298,,,1454,2018-03-31
,,,,,,,,,,,,,311,0,71,0,0,,,,60,180,0,71,,,1669,2018-03-31
,,,,,,,,,,,,,195,,115,0,,,,,61,19,0,,,,1856,2018-03-31
,,,,,,,,,,,,,798,,405,0,,,,,118,275,0,,,,2040,2018-03-31
,,,,,,,,,,,,,1676,0,1270,0,0,0,0,0,34,372,0,1270,0,,2161,2018-03-31
,,,,,,,,,,,,,70996,0,32578,0,0,0,0,0,988,37430,0,22783,0,,2376,2018-03-31
,,,,,,,,,,,,,22,,1,0,,,,,21,0,0,,,,2554,2018-03-31
,,,,,,,,,,,,,2019,300,748,0,,360,,,322,949,0,,,,2732,2018-03-31
,,,,,,,,,,,,,319,,157,0,,,,,22,130,10,,,,2750,2018-03-31
,,,,,,,,,,,,,229,,5,0,,,,,129,95,0,,,,3252,2018-03-31
,,,,,,,,,,,,,210,,62,20,,,,,51,77,0,,,,3458,2018-03-31
,,,,,,,,,,,,,2527,,0,0,,,,,27,2500,0,,,,3720,2018-03-31
,,,,,,,,,,,,,8297,,3810,0,,,,,375,4097,15,,,,3971,2018-03-31
,,,,,,,,,,,,,657,,467,0,,,,,121,69,0,,,,4156,2018-03-31
,,,,,,,,,,,,,205,,0,0,,,,,89,116,0,,,,4231,2018-03-31
,,,,,,,,,,,,,1427,,81,0,,,,,189,1157,0,,,,4839,2018-03-31
,,,,,,,,,,,,,7428,,2091,0,,,,,695,4185,457,,,,5069,2018-03-31
,,,,,,,,,,,,,4069,,3300,0,,,,,189,580,0,,,,5135,2018-03-31
,,,,,,,,,,,,,9735,0,7349,0,0,0,0,2234,1197,1108,81,2830,0,,5210,2018-03-31
,,,,,,,,,,,,,4834,,3990,0,,,,,7,655,182,,,,5461,2018-03-31
,,,,,,,,,,,,,1596,,1374,0,,,,,59,163,0,,,,5751,2018-03-31
,,,,,,,,,,,,,1363,0,0,0,0,0,0,0,168,1195,0,0,0,,6039,2018-03-31
,,,,,,,,,,,,,4407,,2414,0,239,,,,300,1693,0,2138,,,6329,2018-03-31
,,,,,,,,,,,,,7003,,27,149,,,,,429,6398,0,,,,7009,2018-03-31
,,,,,,,,,,,,,618,0,0,0,0,0,0,0,51,567,0,0,0,,7045,2018-03-31
,,,,,,,,,,,,,3722,,2766,0,,,,,17,939,0,,,,7072,2018-03-31
,,,,,,,,,,,,,111,,21,0,,,,,28,62,0,,,,7456,2018-03-31
,,,,,,,,,,,,,79,,0,0,,,,,40,39,0,,,,7634,2018-03-31
,,,,,,,,,,,,,3198,,2370,0,1,110,21,,373,455,0,2237,,,8033,2018-03-31
,,,,,,,,,,,,,188,,0,0,,,,,146,35,7,,,,8462,2018-03-31
,,,,,,,,,,,,,686,,594,0,,,,,14,78,0,,,,8631,2018-03-31
,,,,,,,,,,,,,2216,0,1869,0,0,0,0,0,7,340,0,1710,0,,9357,2018-03-31
,,,,,,,,,,,,,1049,,18,0,,,,,49,982,0,,,,9553,2018-03-31
,,,,,,,,,,,,,4635,,334,0,,145,,,1683,1868,750,,82,,9807,2018-03-31
,,,,,,,,,,,,,123,,0,0,,,,,27,96,0,,,,9955,2018-03-31
,,,,,,,,,,,,,1476,,282,0,,,,,105,1089,0,,,,10250,2018-03-31
,,,,,,,,,,,,,577,,18,0,,,,,109,450,0,,,,10849,2018-03-31
,,,,,,,,,,,,,2029,0,345,0,0,345,0,0,49,1635,0,0,0,,11145,2018-03-31
,,,,,,,,,,,,,2502,,1156,0,,,,,390,956,0,,,,11640,2018-03-31
,,,,,,,,,,,,,123,,22,0,,,,,11,90,0,,,,11837,2018-03-31
,,,,,,,,,,,,,2586,,2233,0,,,,,106,247,0,,,,12030,2018-03-31
,,,,,,,,,,,,,3450,,3276,0,,,,,74,100,0,,,,12142,2018-03-31
,,,,,,,,,,,,,528,,487,0,,,,,1,40,0,,,,12179,2018-03-31
,,,,,,,,,,,,,1309877,,849106,95727,361452,,,,10902,269677,84465,,,,12311,2018-03-31
,,,,,,,,,,,,,202,0,29,0,0,0,0,0,43,130,0,0,0,,12647,2018-03-31
,,,,,,,,,,,,,34,,0,0,,,,,10,24,0,,,,12656,2018-03-31
,,,,,,,,,,,,,2253,,69,1696,,,,,137,351,0,,,,12937,2018-03-31
,,,,,,,,,,,,,15010,,10646,0,,,,,675,3689,0,8405,,,12946,2018-03-31
,,,,,,,,,,,,,35796,,30526,0,,26716,,,387,4872,11,,,,13103,2018-03-31
,,,,,,,,,,,,,119,,112,0,,,,,7,0,0,,,,13251,2018-03-31
,,,,,,,,,,,,,156,,128,0,,,,,3,25,0,,,,13457,2018-03-31
,,,,,,,,,,,,,97,,47,0,,,,,9,41,0,,,,14052,2018-03-31
,,,,,,,,,,,,,1080,,786,0,,,,,69,225,0,,,,14155,2018-03-31
,,,,,,,,,,,,,412,,282,0,,,,,2,128,0,,,,14650,2018-03-31
,,,,,,,,,,,,,99,,0,53,,,,,42,4,0,,,,14753,2018-03-31
,,,,,,,,,,,,,2865,,2509,0,,,,,58,273,25,,,,14865,2018-03-31
,,,,,,,,,,,,,169,0,41,0,4,0,0,0,32,96,0,37,0,,14977,2018-03-31
,,,,,,,,,,,,,473,,5,0,,,,,149,319,0,,,,16551,2018-03-31
,,,,,,,,,,,,,647,,454,0,,,,,26,152,15,,,,16748,2018-03-31
,,,,,,,,,,,,,8593,0,683,0,0,409,204,0,162,7691,57,0,0,,17110,2018-03-31
,,,,,,,,,,,,,48854,0,15313,0,0,0,0,0,2725,30816,0,0,11428,,17147,2018-03-31
,,,,,,,,,,,,,1633,,1355,0,,,,,25,253,0,,,,17259,2018-03-31
,,,,,,,,,,,,,1715,,1410,0,,,,,169,0,136,,,,17950,2018-03-31
,,,,,,,,,,,,,438,,221,0,,,,,3,214,0,,,,17978,2018-03-31
,,,,,,,,,,,,,3166,,2089,0,,,,,152,925,0,,,,18050,2018-03-31
,,,,,,,,,,,,,632,,4,0,,,,,63,565,0,,,,18135,2018-03-31
,,,,,,,,,,,,,9069,0,3518,0,0,2478,957,0,218,5333,0,0,0,,18827,2018-03-31
,,,,,,,,,,,,,2280,,1288,0,,,,,49,943,0,,,,18836,2018-03-31
,,,,,,,,,,,,,3559,,2779,0,7,1968,,,568,212,0,,,,18854,2018-03-31
,,,,,,,,,,,,,82,,17,0,,,,,34,31,0,,,,19356,2018-03-31
,,,,,,,,,,,,,1368,,1284,0,,,,,69,15,0,,,,19936,2018-03-31
,,,,,,,,,,,,,1120,,1087,0,,,,,1,32,0,,,,19972,2018-03-31
,,,,,,,,,,,,,420,,0,0,,,,,76,344,0,,,,20053,2018-03-31
,,,,,,,,,,,,,3571,,212,0,,,,,87,3272,0,,,,20633,2018-03-31
,,,,,,,,,,,,,91,,0,0,,,,,35,56,0,,,,20857,2018-03-31
,,,,,,,,,,,,,6,,0,0,,,,,6,0,0,,,,21256,2018-03-31
,,,,,,,,,,,,,86,,64,0,,,,,6,16,0,,,,21359,2018-03-31
,,,,,,,,,,,,,1490,,1207,0,,,,,103,180,0,1207,,,21658,2018-03-31
,,,,,,,,,,,,,1244,,19,0,,,,,85,1140,0,,,,22048,2018-03-31
,,,,,,,,,,,,,310,,121,79,,,,,8,102,0,,,,22543,2018-03-31
,,,,,,,,,,,,,577,,479,0,,,,,74,24,0,,,,22552,2018-03-31
,,,,,,,,,,,,,612,,205,0,,,,,12,378,17,,,,22730,2018-03-31
,,,,,,,,,,,,,440,,274,0,,,,,50,116,0,,,,22936,2018-03-31
,,,,,,,,,,,,,365,,3,0,,,,,229,133,0,,,,23456,2018-03-31
,,,,,,,,,,,,,34628,0,17603,0,0,6590,0,0,151,16598,276,5897,0,,23504,2018-03-31
,,,,,,,,,,,,,260,,143,0,,,,,76,41,0,,,,23643,2018-03-31
,,,,,,,,,,,,,993,,427,0,,,,,28,538,0,,,,23755,2018-03-31
,,,,,,,,,,,,,6973,,1108,0,,507,,,30,5835,0,,,,24006,2018-03-31
,,,,,,,,,,,,,108,,0,0,,,,,1,107,0,,,,24378,2018-03-31
,,,,,,,,,,,,,1087,,11,0,,,,,39,1037,0,,,,24453,2018-03-31
,,,,,,,,,,,,,275,,228,0,,,,,13,34,0,,,,24659,2018-03-31
,,,,,,,,,,,,,4476,,2097,0,,1809,,,1182,1197,0,,,,24668,2018-03-31
,,,,,,,,,,,,,3295,,2690,0,,,,,135,470,0,,,,24949,2018-03-31
,,,,,,,,,,,,,701,,0,0,,,,,223,478,0,,,,25357,2018-03-31
,,,,,,,,,,,,,945,,142,0,142,,,,141,662,0,,,,25647,2018-03-31
,,,,,,,,,,,,,1701,,294,0,,,,,228,1136,43,,,,26176,2018-03-31
,,,,,,,,,,,,,1104,,0,0,,,,,110,946,48,,,,26242,2018-03-31
,,,,,,,,,,,,,46,,0,0,,,,,7,39,0,,,,26457,2018-03-31
,,,,,,,,,,,,,1845,,296,0,,,,,80,805,664,,,,26765,2018-03-31
,,,,,,,,,,,,,888,,347,0,,,,,342,199,0,,,,27070,2018-03-31
,,,,,,,,,,,,,2959,,1194,0,,,,,201,1564,0,1192,,,27548,2018-03-31
,,,,,,,,,,,,,1905,,990,0,,,,,88,827,0,,,,27614,2018-03-31
,,,,,,,,,,,,,2188,,1265,0,,,,,245,678,0,,,,27847,2018-03-31
,,,,,,,,,,,,,45390,,40112,0,,19637,,,834,3968,476,16582,,,28013,2018-03-31
,,,,,,,,,,,,,861,,829,0,,,,,12,20,0,693,,,28152,2018-03-31
,,,,,,,,,,,,,1856,,1332,0,,,,,176,326,22,,,,28255,2018-03-31
,,,,,,,,,,,,,31703,0,6649,0,0,2372,0,0,556,24498,0,0,0,,28406,2018-03-31
,,,,,,,,,,,,,691,,1,455,,,,,30,205,0,,,,28675,2018-03-31
,,,,,,,,,,,,,1453,,1295,0,,,,,34,124,0,,,,28732,2018-03-31
,,,,,,,,,,,,,746,,235,0,,,,,76,435,0,,,,29476,2018-03-31
,,,,,,,,,,,,,9515,,8730,0,,,,,202,583,0,8730,,,29636,2018-03-31
,,,,,,,,,,,,,24608,,24346,0,,63,5220,,42,220,0,19063,,,29878,2018-03-31
,,,,,,,,,,,,,107,,43,30,,,,,14,20,0,,,,30052,2018-03-31
,,,,,,,,,,,,,5436,0,2978,0,0,1395,876,0,62,2242,154,0,0,,30502,2018-03-31
,,,,,,,,,,,,,264,,39,0,,,,,65,160,0,,,,30650,2018-03-31
,,,,,,,,,,,,,3253808,,942526,0,,869419,,,95829,2215453,0,,,,30810,2018-03-31
,,,,,,,,,,,,,1538,,1371,0,30,688,495,,85,82,0,,,,31134,2018-03-31
,,,,,,,,,,,,,5281,0,875,0,0,821,0,0,245,4161,0,0,0,,31255,2018-03-31
,,,,,,,,,,,,,231,,165,0,,,,,34,32,0,,,,31657,2018-03-31
,,,,,,,,,,,,,2999,,2411,0,,,,,117,471,0,1560,,,31826,2018-03-31
,,,,,,,,,,,,,4932,,2811,0,,,,,54,2067,0,,,,31835,2018-03-31
,,,,,,,,,,,,,1547,,1287,0,,,,,136,124,0,,,,32234,2018-03-31
,,,,,,,,,,,,,236,,0,0,,,,,2,234,0,,,,32766,2018-03-31
,,,,,,,,,,,,,2881,,1937,0,,,,,171,773,0,,,,32971,2018-03-31
,,,,,,,,,,,,,716,,75,0,,,,,172,469,0,,,,33147,2018-03-31
,,,,,,,,,,,,,1970,,813,0,,,,,481,676,0,,,,33259,2018-03-31
,,,,,,,,,,,,,256,0,150,0,144,0,0,0,28,78,0,6,0,,33268,2018-03-31
,,,,,,,,,,,,,41,,41,0,,,,,0,0,0,,,,33370,2018-03-31
,,,,,,,,,,,,,103,,15,60,,,,,8,20,0,,,,33839,2018-03-31
,,,,,,,,,,,,,1600,,1,0,,,,,356,1243,0,,,,33857,2018-03-31
,,,,,,,,,,,,,7873,0,4689,0,0,1473,0,0,166,2948,70,0,0,,34425,2018-03-31
,,,,,,,,,,,,,1018,,765,0,,,,,141,112,0,,,,34434,2018-03-31
,,,,,,,,,,,,,197,,4,0,,,,,53,140,0,,,,34452,2018-03-31
,,,,,,,,,,,,,29754,,18780,0,9958,,,,459,10453,62,8547,0,,34537,2018-03-31
,,,,,,,,,,,,,2658,0,2501,0,128,0,0,0,157,0,0,2362,0,,34555,2018-03-31
,,,,,,,,,,,,,3373,,2412,0,,,,,319,642,0,,,,34742,2018-03-31
,,,,,,,,,,,,,312,0,29,24,0,0,0,0,61,198,0,0,0,,35057,2018-03-31
18446382,0,15657493,546401,0,6486327,5750000,0,2221338,18181,0,0,,,,,,,,,,2969,,,,,,35301,2018-03-31
,,,,,,,,,,,,,174936,45000,104040,0,,43978,,,5692,64211,993,,,,35570,2018-03-31
,,,,,,,,,,,,,460,,335,0,,,,,38,87,0,335,,,35646,2018-03-31
,,,,,,,,,,,,,986,,429,0,,,,,128,429,0,,,,35879,2018-03-31
,,,,,,,,,,,,,396,,0,0,,,,,61,335,0,,,,36456,2018-03-31
,,,,,,,,,,,,,815,,478,0,,,,,102,235,0,,,,36933,2018-03-31
,,,,,,,,,,,,,264,,44,31,,,,,80,109,0,,,,37051,2018-03-31
,,,,,,,,,,,,,289,,209,0,,,,,55,25,0,,,,37341,2018-03-31
,,,,,,,,,,,,,3901,,786,0,,,,,301,2814,0,,,,37435,2018-03-31
,,,,,,,,,,,,,21615,0,6320,545,0,2309,0,0,726,14024,0,1669,0,,37640,2018-03-31
,,,,,,,,,,,,,696,0,675,0,0,0,0,0,13,8,0,675,0,,37659,2018-03-31
,,,,,,,,,,,,,314,,227,0,,,,,86,1,0,,,,37949,2018-03-31
,,,,,,,,,,,,,981,,162,0,,,,,98,721,0,,,,38740,2018-03-31
,,,,,,,,,,,,,792,,285,47,,,,,18,442,0,,,,39327,2018-03-31
,,,,,,,,,,,,,3376,,2148,0,,,,,209,1019,0,2059,,,39756,2018-03-31
,,,,,,,,,,,,,1321,,1268,0,,,,,5,48,0,,,,40033,2018-03-31
,,,,,,,,,,,,,43312,,29744,0,,,,,87,13481,0,16325,,,40499,2018-03-31
,,,,,,,,,,,,,285,,0,0,,,,,153,132,0,,,,40855,2018-03-31
,,,,,,,,,,,,,319,,269,0,,,,,50,0,0,,,,41245,2018-03-31
,,,,,,,,,,,,,395,,0,0,,,,,12,383,0,,,,41553,2018-03-31
,,,,,,,,,,,,,1661,,0,0,,,,,115,1546,0,,,,41629,2018-03-31
,,,,,,,,,,,,,1879,,572,0,8,,,,41,821,445,563,,,41825,2018-03-31
,,,,,,,,,,,,,273,,0,154,,,,,13,106,0,,,,41937,2018-03-31
,,,,,,,,,,,,,19,,0,0,,,,,9,10,0,,,,41955,2018-03-31
,,,,,,,,,,,,,117,,2,0,,,,,11,104,0,,,,42037,2018-03-31
,,,,,,,,,,,,,221,,110,0,,,,,11,100,0,,,,42354,2018-03-31
,,,,,,,,,,,,,1915,,1760,0,,,,,28,127,0,,,,42372,2018-03-31
,,,,,,,,,,,,,42857,4764,11445,0,0,0,0,0,365,25860,5187,0,4960,,42420,2018-03-31
,,,,,,,,,,,,,5303,0,1681,0,0,1532,0,0,1746,1402,474,0,0,,42448,2018-03-31
,,,,,,,,,,,,,205,,0,69,,,,,19,117,0,,,,42457,2018-03-31
,,,,,,,,,,,,,317,,2,0,,,,,38,277,0,,,,43052,2018-03-31
,,,,,,,,,,,,,1507,,63,0,,,,,349,1095,0,,,,43351,2018-03-31
,,,,,,,,,,,,,597,,580,0,,,,,5,12,0,,,,43856,2018-03-31
,,,,,,,,,,,,,421,,1,0,,,,,66,325,29,,,,43959,2018-03-31
,,,,,,,,,,,,,1351,,2,0,,,,,49,1300,0,,,,44040,2018-03-31
,,,,,,,,,,,,,758,,229,0,165,,,,119,254,156,,,,44433,2018-03-31
,,,,,,,,,,,,,1438,,179,0,,,,,27,1232,0,,,,44741,2018-03-31
,,,,,,,,,,,,,476,,293,0,,,,,94,89,0,,,,44750,2018-03-31
,,,,,,,,,,,,,869,,5,510,0,,,,50,304,0,,,,44929,2018-03-31
,,,,,,,,,,,,,278,0,58,0,0,0,0,0,53,167,0,0,0,,45038,2018-03-31
,,,,,,,,,,,,,259,,11,0,,,,,53,195,0,,,,45047,2018-03-31
,,,,,,,,,,,,,395,,0,168,,,,,10,217,0,,,,45056,2018-03-31
,,,,,,,,,,,,,2652,,2533,0,,,,,42,77,0,,,,45430,2018-03-31
,,,,,,,,,,,,,934,,650,0,,,,,31,253,0,,,,45458,2018-03-31
,,,,,,,,,,,,,4489,0,2689,472,,,,,298,1030,0,2135,,,45551,2018-03-31
,,,,,,,,,,,,,11210,0,7487,0,0,0,0,0,88,3635,0,6898,0,,45560,2018-03-31
,,,,,,,,,,,,,2752,,2594,0,,,,,14,144,0,,,,45775,2018-03-31
,,,,,,,,,,,,,1310,,1086,0,,,,,75,149,0,,,,46053,2018-03-31
,,,,,,,,,,,,,654,,289,50,,,,,59,256,0,,,,46941,2018-03-31
,,,,,,,,,,,,,3033,,811,145,,,,,118,1959,0,701,102,,47247,2018-03-31
,,,,,,,,,,,,,43,,0,0,,,,,23,20,0,,,,47256,2018-03-31
,,,,,,,,,,,,,534,,400,0,,,,,13,121,0,,,,47452,2018-03-31
,,,,,,,,,,,,,1457,,227,283,,,,,5,784,158,,,,47500,2018-03-31
,,,,,,,,,,,,,1804,,1656,0,,,,,84,64,0,,,,48057,2018-03-31
,,,,,,,,,,,,,117,,0,50,,,,,58,9,0,,,,48150,2018-03-31
,,,,,,,,,,,,,7611,3925,4495,0,0,0,0,0,292,2824,0,0,0,,48374,2018-03-31
,,,,,,,,,,,,,1207,,945,0,,,,,49,213,0,,,,48440,2018-03-31
,,,,,,,,,,,,,725,,106,0,,,,,88,531,0,,,,49054,2018-03-31
,,,,,,,,,,,,,1606,,1491,0,,,,,19,96,0,,,,49148,2018-03-31
,,,,,,,,,,,,,6657,,4321,0,,,,,388,1472,476,,,,49241,2018-03-31
,,,,,,,,,,,,,134,,27,0,,,,,62,45,0,,,,49652,2018-03-31
,,,,,,,,,,,,,716,,348,0,,,,,102,266,0,,,,49858,2018-03-31
,,,,,,,,,,,,,497,,352,4,,,,,53,88,0,,,,49951,2018-03-31
,,,,,,,,,,,,,1336,,0,0,,,,,161,1175,0,,,,50144,2018-03-31
,,,,,,,,,,,,,925,,73,0,,,,,44,708,100,,,,50461,2018-03-31
,,,,,,,,,,,,,183,,114,0,,,,,15,54,0,,,,50872,2018-03-31
,,,,,,,,,,,,,5705,0,3718,0,0,1805,0,0,286,1701,0,0,0,,51253,2018-03-31
,,,,,,,,,,,,,43,,0,0,,,,,33,10,0,,,,51356,2018-03-31
,,,,,,,,,,,,,955,,420,40,,,,,111,384,0,,,,51459,2018-03-31
,,,,,,,,,,,,,3743,,850,0,,,,,1003,1890,0,762,,,51842,2018-03-31
,,,,,,,,,,,,,2676700,0,2661686,0,0,1747828,892620,0,0,15014,0,0,0,,52719,2018-03-31
,,,,,,,,,,,,,431,,69,0,,,,,125,237,0,,,,52951,2018-03-31
,,,,,,,,,,,,,31,,0,0,,,,,22,9,0,,,,53051,2018-03-31
,,,,,,,,,,,,,36,,16,0,,,,,20,0,0,,,,53752,2018-03-31
,,,,,,,,,,,,,343,,112,0,,,,,72,159,0,,,,54049,2018-03-31
,,,,,,,,,,,,,814,,258,0,,,,,556,0,0,,,,54058,2018-03-31
,,,,,,,,,,,,,2121,,1566,0,,,,,157,398,0,1566,,,54441,2018-03-31
,,,,,,,,,,,,,3240,0,1191,0,0,0,0,0,1505,544,0,1036,0,,54656,2018-03-31
,,,,,,,,,,,,,63490,,8134,0,,4019,3118,,1054,52561,1741,,,,54973,2018-03-31
,,,,,,,,,,,,,1484,,1015,248,,,,,31,190,0,,,,55336,2018-03-31
,,,,,,,,,,,,,855,,307,0,,,,,108,440,0,,,,55635,2018-03-31
,,,,,,,,,,,,,389,,358,0,,,,,10,21,0,,,,55653,2018-03-31
,,,,,,,,,,,,,1067,,75,0,,,,,3,939,50,,,,55970,2018-03-31
,,,,,,,,,,,,,193,,0,0,,,,,15,178,0,,,,56258,2018-03-31
