RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,388,0,115,0,0,108,0,0,205,68,0,0,0,,37,2003-06-30
,,,,,,,,,,,,,50,0,0,0,0,,,,50,0,0,0,0,,242,2003-06-30
,,,,,,,,,,,,,527,0,109,247,18,0,0,0,47,124,0,89,0,,279,2003-06-30
,,,,,,,,,,,,,57,0,0,30,0,0,0,0,27,0,0,0,0,,354,2003-06-30
,,,,,,,,,,,,,987,0,294,0,0,0,0,0,512,181,0,259,0,,439,2003-06-30
,,,,,,,,,,,,,248,0,0,0,0,0,0,0,47,201,0,0,0,,457,2003-06-30
,,,,,,,,,,,,,2616,0,26,0,0,25,0,0,515,2014,61,0,0,,505,2003-06-30
,,,,,,,,,,,,,7226,926,2943,659,0,0,0,0,278,3346,0,838,0,,1146,2003-06-30
,,,,,,,,,,,,,497,0,0,0,0,0,0,0,340,157,0,0,0,,1155,2003-06-30
,,,,,,,,,,,,,1480,0,1084,0,0,0,0,0,373,23,0,1084,0,,1351,2003-06-30
,,,,,,,,,,,,,404,0,118,0,118,0,0,0,164,122,0,0,0,,1454,2003-06-30
,,,,,,,,,,,,,477,0,14,395,0,0,0,0,68,0,0,0,0,,1557,2003-06-30
,,,,,,,,,,,,,1705,0,833,0,26,0,0,0,650,222,0,807,0,,1632,2003-06-30
,,,,,,,,,,,,,830,0,0,174,0,0,0,0,439,217,0,0,0,,1669,2003-06-30
,,,,,,,,,,,,,2990,0,178,1910,0,0,0,0,643,259,0,0,0,,1829,2003-06-30
,,,,,,,,,,,,,135,0,0,81,0,0,0,0,54,0,0,0,0,,1856,2003-06-30
,,,,,,,,,,,,,751,0,16,161,0,0,0,0,277,297,0,0,0,,2040,2003-06-30
,,,,,,,,,,,,,442,0,0,105,0,0,0,0,200,137,0,0,0,,2161,2003-06-30
,,,,,,,,,,,,,9857,0,1381,1624,0,0,0,0,43,6809,0,977,0,,2376,2003-06-30
,,,,,,,,,,,,,104,0,15,0,0,0,0,0,80,9,0,0,0,,2451,2003-06-30
,,,,,,,,,,,,,42,0,0,0,0,0,0,0,42,0,0,0,0,,2554,2003-06-30
,,,,,,,,,,,,,2601,186,234,379,10,0,0,0,521,1467,0,0,0,,2732,2003-06-30
,,,,,,,,,,,,,726,0,471,66,0,0,0,0,91,98,0,471,0,,2750,2003-06-30
,,,,,,,,,,,,,1417,0,0,0,0,0,0,0,592,825,0,0,0,,2938,2003-06-30
,,,,,,,,,,,,,259,0,0,0,0,0,0,0,206,53,0,0,0,,2956,2003-06-30
,,,,,,,,,,,,,479,0,0,251,0,0,0,0,191,37,0,0,0,,3252,2003-06-30
,,,,,,,,,,,,,51,0,15,0,0,0,0,0,35,1,0,0,0,,3458,2003-06-30
,,,,,,,,,,,,,11318,0,7397,0,0,4745,0,0,1016,2835,70,0,0,,3506,2003-06-30
,,,,,,,,,,,,,2861,0,38,1864,0,30,0,0,345,614,0,0,0,,3579,2003-06-30
,,,,,,,,,,,,,889,0,0,0,0,0,0,0,150,739,0,0,0,,3720,2003-06-30
,,,,,,,,,,,,,341,0,279,0,0,0,0,0,45,17,0,279,0,,3953,2003-06-30
,,,,,,,,,,,,,957,0,105,125,0,34,0,0,225,502,0,0,0,,4138,2003-06-30
,,,,,,,,,,,,,1246,0,350,338,0,0,0,0,118,440,0,328,0,,4147,2003-06-30
,,,,,,,,,,,,,399,0,117,56,115,0,0,0,212,14,0,0,0,,4156,2003-06-30
,,,,,,,,,,,,,643,0,18,217,0,0,0,0,287,121,0,0,0,,4231,2003-06-30
,,,,,,,,,,,,,1187,0,720,0,0,462,0,0,57,410,0,0,0,,4437,2003-06-30
,,,,,,,,,,,,,34,0,6,11,6,0,0,0,17,0,0,0,0,,4745,2003-06-30
,,,,,,,,,,,,,956,0,0,0,0,0,0,0,382,574,0,0,0,,4839,2003-06-30
,,,,,,,,,,,,,4192,0,836,2343,298,431,0,0,3,1010,0,0,0,,5005,2003-06-30
,,,,,,,,,,,,,201,0,0,24,0,0,0,0,85,92,0,0,0,,5050,2003-06-30
,,,,,,,,,,,,,4163,0,674,569,0,596,0,0,1101,1819,0,0,0,,5069,2003-06-30
,,,,,,,,,,,,,728,0,11,0,0,1,10,0,245,472,0,0,0,,5135,2003-06-30
,,,,,,,,,,,,,5816,0,2808,0,0,0,0,0,2013,995,0,2726,0,,5210,2003-06-30
