RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,313,0,94,0,21,0,0,0,206,13,0,59,0,,37,2005-03-31
,,,,,,,,,,,,,47,0,0,0,0,,,,47,0,0,0,0,,242,2005-03-31
,,,,,,,,,,,,,289,0,80,0,0,0,0,0,71,138,0,51,0,,279,2005-03-31
,,,,,,,,,,,,,17,0,0,0,0,0,0,0,17,0,0,0,0,,354,2005-03-31
,,,,,,,,,,,,,1080,0,178,0,0,0,0,0,425,477,0,161,0,,439,2005-03-31
,,,,,,,,,,,,,242,0,1,0,0,0,0,0,51,190,0,0,0,,457,2005-03-31
,,,,,,,,,,,,,2112,251,293,0,0,0,0,0,438,1300,81,0,0,,505,2005-03-31
,,,,,,,,,,,,,6286,0,3159,476,0,0,0,0,279,2372,0,1934,0,,1146,2005-03-31
,,,,,,,,,,,,,736,0,272,0,0,0,0,0,255,209,0,272,0,,1155,2005-03-31
,,,,,,,,,,,,,344,0,0,0,0,0,0,0,316,28,0,0,0,,1351,2005-03-31
,,,,,,,,,,,,,368,0,101,0,101,0,0,0,174,93,0,0,0,,1454,2005-03-31
,,,,,,,,,,,,,215,0,14,157,0,0,0,0,44,0,0,0,0,,1557,2005-03-31
,,,,,,,,,,,,,2957,0,1974,0,0,0,0,0,977,6,0,766,0,,1632,2005-03-31
,,,,,,,,,,,,,727,0,36,0,0,0,0,0,341,350,0,36,0,,1669,2005-03-31
,,,,,,,,,,,,,949,0,59,0,16,20,0,0,696,194,0,0,0,,1829,2005-03-31
,,,,,,,,,,,,,277,0,0,45,0,0,0,0,109,123,0,0,0,,1856,2005-03-31
,,,,,,,,,,,,,617,0,9,0,0,9,0,0,229,379,0,0,0,,2040,2005-03-31
,,,,,,,,,,,,,624,0,208,0,0,0,0,0,250,166,0,208,0,,2161,2005-03-31
,,,,,,,,,,,,,11219,0,1800,0,55,0,0,0,51,9368,0,1350,0,,2376,2005-03-31
,,,,,,,,,,,,,190,0,5,0,0,4,,,53,132,0,0,0,,2451,2005-03-31
,,,,,,,,,,,,,20,0,0,0,0,0,0,0,20,0,0,0,0,,2554,2005-03-31
,,,,,,,,,,,,,2777,278,296,0,0,0,0,0,768,1713,0,0,0,,2732,2005-03-31
,,,,,,,,,,,,,572,0,398,22,0,0,0,0,81,71,0,398,0,,2750,2005-03-31
,,,,,,,,,,,,,2569,0,0,0,0,0,0,0,625,1944,0,0,0,,2938,2005-03-31
,,,,,,,,,,,,,356,130,130,30,0,0,0,0,170,26,0,0,0,,2956,2005-03-31
,,,,,,,,,,,,,208,0,0,0,0,0,0,0,162,46,0,0,0,,3252,2005-03-31
,,,,,,,,,,,,,48,0,0,0,0,0,0,0,33,15,0,0,0,,3458,2005-03-31
,,,,,,,,,,,,,10352,0,2817,0,0,476,0,0,1065,6450,20,0,0,,3506,2005-03-31
,,,,,,,,,,,,,2719,0,195,1260,0,0,0,0,326,938,0,184,0,,3579,2005-03-31
,,,,,,,,,,,,,1514,0,0,0,0,0,0,0,139,1375,0,0,0,,3720,2005-03-31
,,,,,,,,,,,,,518,0,411,0,0,0,0,0,54,53,0,411,0,,3953,2005-03-31
,,,,,,,,,,,,,279,0,94,0,0,0,0,0,151,34,0,0,0,,4138,2005-03-31
,,,,,,,,,,,,,1018,0,493,316,0,0,0,0,99,110,0,348,0,,4147,2005-03-31
,,,,,,,,,,,,,649,338,393,0,55,0,0,0,256,0,0,0,0,,4156,2005-03-31
,,,,,,,,,,,,,497,0,11,0,0,0,0,0,372,114,0,0,0,,4231,2005-03-31
,,,,,,,,,,,,,1531,131,603,0,0,466,0,0,46,882,0,0,0,,4437,2005-03-31
,,,,,,,,,,,,,1216,312,312,0,0,0,0,0,442,462,0,0,0,,4839,2005-03-31
,,,,,,,,,,,,,3862,0,678,1046,333,175,0,0,3,2135,0,0,0,,5005,2005-03-31
,,,,,,,,,,,,,248,0,2,6,0,0,0,0,100,140,0,0,0,,5050,2005-03-31
,,,,,,,,,,,,,3804,0,917,0,665,252,0,0,1280,1407,200,0,0,,5069,2005-03-31
,,,,,,,,,,,,,1024,0,112,0,0,77,0,0,383,529,0,31,0,,5135,2005-03-31
,,,,,,,,,,,,,7247,0,2666,0,0,0,0,0,1887,2694,0,2651,0,,5210,2005-03-31
,,,,,,,,,,,,,6885,0,345,494,345,0,0,0,602,5444,0,0,0,,5247,2005-03-31
,,,,,,,,,,,,,1287,0,433,0,0,0,0,0,167,687,0,414,0,,5274,2005-03-31
,,,,,,,,,,,,,1830,0,119,0,0,119,0,0,197,1371,143,0,0,,5331,2005-03-31
,,,,,,,,,,,,,1792,750,860,0,4,0,0,0,42,870,20,0,0,,5461,2005-03-31
,,,,,,,,,,,,,192,0,36,0,0,0,0,0,79,77,0,0,0,,5751,2005-03-31
,,,,,,,,,,,,,514,0,0,0,0,0,0,0,244,270,0,0,0,,6039,2005-03-31
,,,,,,,,,,,,,54,0,6,0,4,0,0,0,48,0,0,0,0,,6057,2005-03-31
,,,,,,,,,,,,,131,0,0,29,0,0,0,0,63,39,0,0,0,,6141,2005-03-31
,,,,,,,,,,,,,1310,0,62,0,0,52,10,0,391,857,0,0,0,,6329,2005-03-31
,,,,,,,,,,,,,2125,0,1355,0,0,0,0,0,390,380,0,1065,0,,6972,2005-03-31
,,,,,,,,,,,,,6255,0,1,364,0,0,0,0,365,5525,0,0,0,,7009,2005-03-31
,,,,,,,,,,,,,235,0,0,0,0,0,0,0,126,109,0,0,0,,7045,2005-03-31
,,,,,,,,,,,,,199,0,0,0,0,0,0,0,71,128,0,0,0,,7157,2005-03-31
,,,,,,,,,,,,,3267,0,1480,0,0,1480,0,0,526,1261,0,0,0,,7166,2005-03-31
,,,,,,,,,,,,,87,0,0,0,0,0,0,0,70,17,0,0,0,,7456,2005-03-31
,,,,,,,,,,,,,172,0,0,0,0,0,0,0,73,99,0,0,0,,7634,2005-03-31
,,,,,,,,,,,,,636,0,495,0,19,35,136,0,134,7,0,305,0,,8033,2005-03-31
,,,,,,,,,,,,,128975,0,16143,15926,0,6432,0,0,3,96903,0,0,0,,8417,2005-03-31
,,,,,,,,,,,,,207,0,0,0,0,0,0,0,183,24,0,0,0,,8462,2005-03-31
,,,,,,,,,,,,,96,0,0,0,0,0,0,0,25,71,0,0,0,,8631,2005-03-31
,,,,,,,,,,,,,337,0,20,0,0,0,0,0,7,310,0,0,0,,9357,2005-03-31
,,,,,,,,,,,,,620,0,0,361,0,0,0,0,75,184,0,0,0,,9553,2005-03-31
,,,,,,,,,,,,,25887,13500,13577,0,0,0,0,0,2837,9473,0,0,0,,9807,2005-03-31
,,,,,,,,,,,,,318,0,0,95,0,,,,118,105,0,0,0,,9955,2005-03-31
,,,,,,,,,,,,,136,0,14,0,0,8,6,0,98,24,0,0,0,,10157,2005-03-31
,,,,,,,,,,,,,1464,411,548,0,1,0,0,0,574,342,0,133,0,,10250,2005-03-31
,,,,,,,,,,,,,737,0,349,0,0,183,0,0,191,197,0,0,0,,10849,2005-03-31
,,,,,,,,,,,,,3130,0,882,0,0,398,0,0,899,1318,31,0,0,,10858,2005-03-31
,,,,,,,,,,,,,478,0,0,0,0,0,0,0,73,405,0,0,0,,11145,2005-03-31
,,,,,,,,,,,,,2062,0,741,0,0,0,0,0,643,678,0,741,0,,11640,2005-03-31
,,,,,,,,,,,,,795,0,617,0,0,612,,,81,97,0,0,0,,11837,2005-03-31
,,,,,,,,,,,,,2484,0,1554,0,798,0,0,0,892,38,0,756,0,,12030,2005-03-31
,,,,,,,,,,,,,433,0,0,0,0,0,0,0,269,164,0,0,0,,12058,2005-03-31
,,,,,,,,,,,,,321,0,61,0,0,19,0,0,214,46,0,0,0,,12142,2005-03-31
,,,,,,,,,,,,,661,0,0,170,0,0,0,0,188,303,0,0,0,,12245,2005-03-31
1052983,2587,114012,786935,6995,41221,0,0,64647,31610,0,34983,,,,,,,,,,55779,,,,,,12311,2005-03-31
,,,,,,,,,,,,,238,0,0,0,0,0,0,0,164,74,0,0,0,,12647,2005-03-31
,,,,,,,,,,,,,40,0,0,22,0,,,,17,1,0,0,0,,12656,2005-03-31
,,,,,,,,,,,,,609,0,248,0,38,48,0,0,212,149,0,0,0,,12937,2005-03-31
,,,,,,,,,,,,,4324,0,3473,0,0,0,0,0,538,313,0,2591,0,,12946,2005-03-31
,,,,,,,,,,,,,178,0,18,0,0,0,0,0,116,44,0,0,0,,12955,2005-03-31
,,,,,,,,,,,,,641,0,440,0,0,,,,145,56,0,432,0,,13037,2005-03-31
,,,,,,,,,,,,,12777,0,5493,3383,0,2724,0,0,610,3079,212,2072,0,,13103,2005-03-31
,,,,,,,,,,,,,116,0,57,0,0,0,0,0,59,0,0,0,0,,13251,2005-03-31
,,,,,,,,,,,,,171,0,1,123,0,0,0,0,25,22,0,0,0,,13457,2005-03-31
