RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,334,79,126,0,0,0,0,0,145,63,0,0,0,,37,2011-06-30
,,,,,,,,,,,,,33,0,0,0,0,0,0,0,33,0,0,0,0,,242,2011-06-30
,,,,,,,,,,,,,493,0,246,0,50,0,0,0,85,162,0,93,0,,279,2011-06-30
,,,,,,,,,,,,,10,0,0,0,0,0,0,0,10,0,0,0,0,,354,2011-06-30
,,,,,,,,,,,,,337,0,0,0,0,0,0,0,34,303,0,0,0,,457,2011-06-30
,,,,,,,,,,,,,3064,0,1019,233,0,779,0,0,174,1545,93,0,0,,505,2011-06-30
,,,,,,,,,,,,,1880,0,1278,0,0,0,0,0,228,374,0,1227,0,,1155,2011-06-30
,,,,,,,,,,,,,577,0,29,0,0,29,0,0,385,163,0,0,0,,1351,2011-06-30
,,,,,,,,,,,,,1097,0,804,0,0,0,0,0,129,164,0,712,0,,1454,2011-06-30
,,,,,,,,,,,,,572,0,90,430,0,83,0,0,52,0,0,0,0,,1557,2011-06-30
,,,,,,,,,,,,,610,0,92,0,0,0,0,0,230,288,0,92,0,,1669,2011-06-30
,,,,,,,,,,,,,1581,0,38,0,0,15,0,0,975,568,0,0,0,,1829,2011-06-30
,,,,,,,,,,,,,342,0,0,0,0,0,0,0,157,185,0,0,0,,1856,2011-06-30
,,,,,,,,,,,,,965,0,94,0,0,65,25,0,479,392,0,0,0,,2040,2011-06-30
,,,,,,,,,,,,,1905,0,826,337,0,0,0,0,68,674,0,826,0,,2161,2011-06-30
,,,,,,,,,,,,,31114,0,8063,0,392,0,0,0,197,22854,0,7277,0,,2376,2011-06-30
,,,,,,,,,,,,,35,0,0,0,0,0,0,0,35,0,0,0,0,,2554,2011-06-30
,,,,,,,,,,,,,2326,232,552,0,12,263,0,0,561,1213,0,45,0,,2732,2011-06-30
,,,,,,,,,,,,,230,45,86,0,0,0,0,0,54,80,10,41,0,,2750,2011-06-30
,,,,,,,,,,,,,300,0,0,0,0,0,0,0,129,171,0,0,0,,3252,2011-06-30
,,,,,,,,,,,,,139,0,6,0,0,6,0,0,20,113,0,0,0,,3458,2011-06-30
,,,,,,,,,,,,,1300,0,0,0,0,0,0,0,84,1216,0,0,0,,3720,2011-06-30
,,,,,,,,,,,,,1130,0,1074,0,0,0,0,0,25,31,0,1074,0,,3953,2011-06-30
,,,,,,,,,,,,,690,0,294,64,146,0,0,0,206,126,0,0,0,,4156,2011-06-30
,,,,,,,,,,,,,675,0,0,0,0,0,0,0,483,192,0,0,0,,4231,2011-06-30
,,,,,,,,,,,,,1289,84,536,0,0,339,0,0,98,655,0,0,0,,4437,2011-06-30
,,,,,,,,,,,,,1128,0,0,0,0,0,0,0,337,791,0,0,0,,4839,2011-06-30
,,,,,,,,,,,,,4024,0,947,0,476,0,0,0,1,3076,0,314,0,,5005,2011-06-30
,,,,,,,,,,,,,5760,0,806,0,734,0,0,0,1487,3267,200,0,0,,5069,2011-06-30
,,,,,,,,,,,,,976,0,313,0,0,19,0,0,244,419,0,293,0,,5135,2011-06-30
,,,,,,,,,,,,,5827,0,4005,0,0,1111,0,0,1396,359,67,1355,0,,5210,2011-06-30
,,,,,,,,,,,,,2087,0,130,0,0,130,0,0,111,1846,0,0,0,,5331,2011-06-30
,,,,,,,,,,,,,3719,0,2038,0,0,0,0,0,20,1564,97,1957,0,,5461,2011-06-30
,,,,,,,,,,,,,699,0,483,66,0,394,0,0,38,112,0,87,0,,5751,2011-06-30
,,,,,,,,,,,,,229,0,0,0,0,0,0,0,167,62,0,0,0,,6039,2011-06-30
,,,,,,,,,,,,,131,0,0,0,0,0,0,0,96,35,0,0,0,,6141,2011-06-30
,,,,,,,,,,,,,2268,0,1674,0,127,0,0,0,529,65,0,1528,0,,6329,2011-06-30
,,,,,,,,,,,,,8225,0,6559,0,0,0,0,0,192,1074,400,6350,0,,6972,2011-06-30
,,,,,,,,,,,,,6454,0,336,33,0,0,0,0,42,6043,0,0,336,,7009,2011-06-30
,,,,,,,,,,,,,659,0,0,318,0,0,0,0,90,251,0,0,0,,7045,2011-06-30
,,,,,,,,,,,,,380,0,26,55,0,26,0,0,84,215,0,0,0,,7157,2011-06-30
,,,,,,,,,,,,,93,0,0,0,0,0,0,0,45,48,0,0,0,,7456,2011-06-30
,,,,,,,,,,,,,197,0,72,0,0,61,0,0,84,41,0,0,0,,7634,2011-06-30
,,,,,,,,,,,,,1904,0,1230,89,67,0,0,0,506,79,0,1153,0,,8033,2011-06-30
,,,,,,,,,,,,,206,0,0,0,0,0,0,0,157,49,0,0,0,,8462,2011-06-30
,,,,,,,,,,,,,353,0,262,0,12,0,0,0,41,50,0,250,0,,8631,2011-06-30
,,,,,,,,,,,,,1467,0,1078,0,0,0,0,0,1,388,0,710,0,,9357,2011-06-30
,,,,,,,,,,,,,1558,0,468,438,0,468,0,0,45,607,0,0,0,,9553,2011-06-30
,,,,,,,,,,,,,7809,0,3103,0,0,952,0,0,1067,2639,1000,0,1954,,9807,2011-06-30
,,,,,,,,,,,,,160,0,0,14,0,0,0,0,48,98,0,0,0,,9955,2011-06-30
,,,,,,,,,,,,,689,0,190,0,0,0,0,0,499,0,0,184,0,,10250,2011-06-30
,,,,,,,,,,,,,1261,0,923,0,37,0,0,0,106,232,0,0,617,,10849,2011-06-30
,,,,,,,,,,,,,3477,0,504,1369,450,0,0,0,137,1427,40,0,0,,10858,2011-06-30
,,,,,,,,,,,,,855,0,0,0,0,0,0,0,95,760,0,0,0,,11145,2011-06-30
,,,,,,,,,,,,,2542,0,707,0,0,0,0,0,928,907,0,707,0,,11640,2011-06-30
,,,,,,,,,,,,,330,0,3,0,0,0,0,0,45,282,0,0,0,,11837,2011-06-30
,,,,,,,,,,,,,2012,0,1496,0,522,0,0,0,424,92,0,899,0,,12030,2011-06-30
,,,,,,,,,,,,,2376,0,1927,164,0,0,0,0,251,34,0,1408,0,,12142,2011-06-30
,,,,,,,,,,,,,585,0,322,2,0,0,0,0,124,137,0,255,0,,12245,2011-06-30
632756,0,383937,0,158631,0,0,0,179442,41060,0,0,,,,,,,,,,28317,,,,,,12311,2011-06-30
,,,,,,,,,,,,,259,0,0,0,0,0,0,0,80,179,0,0,0,,12647,2011-06-30
