RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,361,0,49,0,0,0,0,0,215,97,0,43,0,,37,2009-03-31
,,,,,,,,,,,,,51,0,0,0,0,0,0,0,51,0,0,0,0,,242,2009-03-31
,,,,,,,,,,,,,458,0,158,56,0,24,0,0,155,89,0,76,0,,279,2009-03-31
,,,,,,,,,,,,,23,0,0,0,0,0,0,0,23,0,0,0,0,,354,2009-03-31
,,,,,,,,,,,,,189,0,0,0,0,0,0,0,54,135,0,0,0,,457,2009-03-31
,,,,,,,,,,,,,4777,0,2613,0,0,871,1441,0,550,1533,81,0,0,,505,2009-03-31
,,,,,,,,,,,,,1642,0,1103,0,0,0,0,0,430,109,0,1070,0,,1155,2009-03-31
,,,,,,,,,,,,,716,0,0,0,0,0,0,0,601,115,0,0,0,,1351,2009-03-31
,,,,,,,,,,,,,944,0,554,0,121,0,0,0,221,169,0,433,0,,1454,2009-03-31
,,,,,,,,,,,,,531,0,9,470,0,0,0,0,52,0,0,0,0,,1557,2009-03-31
,,,,,,,,,,,,,8113,0,542,0,0,169,0,0,4594,1471,1506,284,0,,1632,2009-03-31
,,,,,,,,,,,,,1227,0,241,0,0,0,0,0,488,498,0,195,0,,1669,2009-03-31
,,,,,,,,,,,,,2110,0,268,0,201,35,0,0,1377,465,0,0,0,,1829,2009-03-31
,,,,,,,,,,,,,252,0,0,0,0,0,0,0,252,0,0,0,0,,1856,2009-03-31
,,,,,,,,,,,,,1263,0,108,0,27,41,0,0,809,346,0,0,0,,2040,2009-03-31
,,,,,,,,,,,,,1362,0,753,211,0,753,0,0,157,241,0,0,0,,2161,2009-03-31
,,,,,,,,,,,,,23418,0,7080,0,303,1708,0,0,147,16191,0,4365,0,,2376,2009-03-31
,,,,,,,,,,,,,78,0,16,0,0,4,0,0,57,5,0,0,0,,2451,2009-03-31
,,,,,,,,,,,,,69,0,0,0,0,0,0,0,69,0,0,0,0,,2554,2009-03-31
,,,,,,,,,,,,,6079,232,3128,0,0,2597,0,0,1855,1096,0,0,0,,2732,2009-03-31
,,,,,,,,,,,,,347,0,185,0,0,0,0,0,90,72,0,185,0,,2750,2009-03-31
,,,,,,,,,,,,,4891,0,87,0,0,44,0,0,3303,1428,73,0,0,,2938,2009-03-31
,,,,,,,,,,,,,287,0,0,0,0,0,0,0,242,45,0,0,0,,3252,2009-03-31
,,,,,,,,,,,,,177,0,0,98,0,0,0,0,47,32,0,0,0,,3458,2009-03-31
,,,,,,,,,,,,,1598,0,0,0,0,0,0,0,252,1346,0,0,0,,3720,2009-03-31
,,,,,,,,,,,,,906,0,801,0,0,0,0,0,69,36,0,801,0,,3953,2009-03-31
,,,,,,,,,,,,,283,0,24,0,0,0,0,0,221,26,12,0,0,,4138,2009-03-31
,,,,,,,,,,,,,12504,625,11908,71,443,0,0,0,495,30,0,0,0,,4156,2009-03-31
,,,,,,,,,,,,,833,0,0,0,0,0,0,0,704,129,0,0,0,,4231,2009-03-31
,,,,,,,,,,,,,1310,142,545,0,0,335,0,0,196,569,0,0,0,,4437,2009-03-31
,,,,,,,,,,,,,1668,40,40,0,0,0,0,0,861,767,0,0,0,,4839,2009-03-31
,,,,,,,,,,,,,4163,0,1319,0,920,0,0,0,3,2841,0,397,0,,5005,2009-03-31
,,,,,,,,,,,,,5536,0,1029,0,842,0,0,0,2584,1723,200,0,0,,5069,2009-03-31
,,,,,,,,,,,,,1004,0,245,0,0,0,0,0,341,418,0,171,0,,5135,2009-03-31
,,,,,,,,,,,,,11352,0,7941,0,0,4567,0,0,2966,445,0,0,0,,5210,2009-03-31
,,,,,,,,,,,,,2563,0,127,0,0,127,0,0,235,2201,0,0,0,,5331,2009-03-31
,,,,,,,,,,,,,2581,0,1338,0,0,0,0,0,51,1142,50,1200,0,,5461,2009-03-31
,,,,,,,,,,,,,549,0,344,35,0,282,0,0,114,56,0,59,0,,5751,2009-03-31
,,,,,,,,,,,,,514,0,0,0,0,0,0,0,396,118,0,0,0,,6039,2009-03-31
,,,,,,,,,,,,,128,0,0,0,0,0,0,0,113,15,0,0,0,,6141,2009-03-31
,,,,,,,,,,,,,3341,0,1524,0,230,0,0,0,1300,517,0,985,0,,6329,2009-03-31
,,,,,,,,,,,,,12948,0,8441,0,0,0,0,0,1665,2217,625,7241,0,,6972,2009-03-31
,,,,,,,,,,,,,5975,0,1655,0,0,0,0,0,672,3648,0,0,1655,,7009,2009-03-31
,,,,,,,,,,,,,528,0,0,156,0,0,0,0,154,218,0,0,0,,7045,2009-03-31
,,,,,,,,,,,,,420,0,0,71,0,0,0,0,151,198,0,0,0,,7157,2009-03-31
,,,,,,,,,,,,,118,0,0,0,0,0,0,0,90,28,0,0,0,,7456,2009-03-31
,,,,,,,,,,,,,230,0,0,19,0,0,0,0,177,34,0,0,0,,7634,2009-03-31
,,,,,,,,,,,,,1325,0,684,230,27,0,0,0,319,92,0,657,0,,8033,2009-03-31
,,,,,,,,,,,,,289,0,0,0,0,0,0,0,261,28,0,0,0,,8462,2009-03-31
,,,,,,,,,,,,,327,0,175,0,0,0,0,0,76,76,0,122,0,,8631,2009-03-31
,,,,,,,,,,,,,1410,0,7,0,0,0,0,0,97,1306,0,0,0,,9357,2009-03-31
,,,,,,,,,,,,,1065,0,0,558,0,0,0,0,121,386,0,0,0,,9553,2009-03-31
,,,,,,,,,,,,,10253,0,1390,0,0,441,0,0,5531,1782,1550,0,0,,9807,2009-03-31
,,,,,,,,,,,,,238,0,0,34,0,0,0,0,120,84,0,0,0,,9955,2009-03-31
,,,,,,,,,,,,,217,0,82,0,0,33,0,0,81,54,0,0,0,,10157,2009-03-31
,,,,,,,,,,,,,1952,467,713,0,0,0,0,0,1125,114,0,209,0,,10250,2009-03-31
,,,,,,,,,,,,,786,0,88,0,54,0,0,0,367,331,0,0,0,,10849,2009-03-31
,,,,,,,,,,,,,3920,0,458,0,458,0,0,0,869,2557,36,0,0,,10858,2009-03-31
,,,,,,,,,,,,,230,0,0,0,0,0,0,0,159,71,0,0,0,,11145,2009-03-31
,,,,,,,,,,,,,2386,0,678,0,0,0,0,0,905,803,0,678,0,,11640,2009-03-31
,,,,,,,,,,,,,452,0,0,0,0,0,0,0,77,369,6,0,0,,11837,2009-03-31
,,,,,,,,,,,,,2011,0,458,0,401,0,0,0,1072,481,0,0,0,,12030,2009-03-31
,,,,,,,,,,,,,1681,0,1304,0,0,0,0,0,346,31,0,998,0,,12142,2009-03-31
,,,,,,,,,,,,,1032,0,0,83,0,0,0,0,363,586,0,0,0,,12245,2009-03-31
798901,0,491784,0,0,210215,0,0,172258,46975,0,0,,,,,,,,,,87884,,,,,,12311,2009-03-31
,,,,,,,,,,,,,435,71,71,0,0,0,0,0,314,50,0,0,0,,12647,2009-03-31
,,,,,,,,,,,,,58,0,0,0,0,0,0,0,48,10,0,0,0,,12656,2009-03-31
,,,,,,,,,,,,,1465,0,131,472,86,0,0,0,691,171,0,0,0,,12937,2009-03-31
,,,,,,,,,,,,,5824,0,4553,0,0,0,0,0,679,592,0,2814,0,,12946,2009-03-31
,,,,,,,,,,,,,431,0,29,0,0,0,0,0,207,195,0,0,0,,12955,2009-03-31
,,,,,,,,,,,,,1713,0,1170,0,0,0,0,0,260,283,0,1170,0,,13037,2009-03-31
,,,,,,,,,,,,,13186,0,9901,0,0,8972,0,0,1233,1867,185,0,0,,13103,2009-03-31
,,,,,,,,,,,,,144,0,46,0,0,0,0,0,98,0,0,0,0,,13251,2009-03-31
,,,,,,,,,,,,,28,0,0,6,0,0,0,0,22,0,0,0,0,,13457,2009-03-31
,,,,,,,,,,,,,262,0,24,22,0,0,0,0,180,36,0,0,0,,14052,2009-03-31
,,,,,,,,,,,,,642,0,157,0,1,9,0,0,276,209,0,147,0,,14155,2009-03-31
,,,,,,,,,,,,,164,0,16,0,0,0,0,0,138,10,0,0,0,,14454,2009-03-31
,,,,,,,,,,,,,254,0,144,0,0,0,0,0,11,99,0,144,0,,14650,2009-03-31
,,,,,,,,,,,,,448,0,0,263,0,0,0,0,173,12,0,0,0,,14753,2009-03-31
,,,,,,,,,,,,,1048,0,789,0,0,0,0,0,218,16,25,683,0,,14865,2009-03-31
,,,,,,,,,,,,,256,0,121,0,29,25,0,0,106,29,0,38,0,,14977,2009-03-31
,,,,,,,,,,,,,34958,0,433,0,433,0,0,0,20198,12932,1395,0,0,,15536,2009-03-31
,,,,,,,,,,,,,3581,0,563,0,0,487,0,0,1115,1903,0,0,0,,16337,2009-03-31
,,,,,,,,,,,,,1646,0,93,12,0,85,0,0,746,795,0,0,0,,16458,2009-03-31
,,,,,,,,,,,,,393,0,0,0,0,0,0,0,293,100,0,0,0,,16551,2009-03-31
,,,,,,,,,,,,,481,0,234,13,0,0,0,0,82,137,15,219,0,,16748,2009-03-31
,,,,,,,,,,,,,199,0,0,71,0,0,0,0,90,38,0,0,0,,16944,2009-03-31
,,,,,,,,,,,,,181,0,0,0,0,0,0,0,171,10,0,0,0,,16953,2009-03-31
,,,,,,,,,,,,,1310,0,668,0,298,317,0,0,138,504,0,0,0,,17110,2009-03-31
,,,,,,,,,,,,,17028,0,4109,0,0,0,0,0,3310,9609,0,135,0,,17147,2009-03-31
,,,,,,,,,,,,,1169,0,674,0,0,0,0,0,90,405,0,674,0,,17259,2009-03-31
,,,,,,,,,,,,,5033,0,2226,0,12,0,0,0,1981,122,704,0,0,,17464,2009-03-31
,,,,,,,,,,,,,2084,0,1095,0,132,0,0,0,390,506,93,963,0,,17950,2009-03-31
,,,,,,,,,,,,,1369,0,393,0,0,304,85,0,268,708,0,0,0,,18050,2009-03-31
,,,,,,,,,,,,,639,0,15,0,0,0,0,0,306,318,0,0,0,,18135,2009-03-31
,,,,,,,,,,,,,118,0,9,54,0,0,0,0,55,0,0,0,0,,18377,2009-03-31
,,,,,,,,,,,,,1727,0,13,1331,0,0,0,0,347,36,0,0,0,,18827,2009-03-31
,,,,,,,,,,,,,1785,0,857,0,0,0,0,0,249,679,0,816,0,,18836,2009-03-31
,,,,,,,,,,,,,423,0,12,0,0,0,0,0,357,54,0,0,0,,18854,2009-03-31
,,,,,,,,,,,,,77,0,0,0,0,0,0,0,61,16,0,0,0,,18957,2009-03-31
,,,,,,,,,,,,,1400,0,1272,0,0,0,0,0,99,29,0,1272,0,,19356,2009-03-31
,,,,,,,,,,,,,13715,0,691,0,649,0,0,0,3246,9778,0,0,0,,19730,2009-03-31
,,,,,,,,,,,,,1088,0,453,0,0,0,0,0,248,387,0,452,0,,19936,2009-03-31
,,,,,,,,,,,,,603,0,591,0,0,591,0,0,1,11,0,0,0,,19972,2009-03-31
,,,,,,,,,,,,,169,0,0,0,0,0,0,0,149,20,0,0,0,,20053,2009-03-31
,,,,,,,,,,,,,529,0,110,278,0,0,0,0,136,5,0,0,0,,20147,2009-03-31
,,,,,,,,,,,,,2586,0,723,0,0,0,0,0,1339,524,0,721,0,,20370,2009-03-31
,,,,,,,,,,,,,3580,0,3241,0,0,0,0,0,79,260,0,0,0,,20512,2009-03-31
,,,,,,,,,,,,,2342,0,0,0,0,0,0,0,452,1890,0,0,0,,20633,2009-03-31
,,,,,,,,,,,,,254,0,48,0,0,0,0,0,105,101,0,48,0,,20857,2009-03-31
,,,,,,,,,,,,,1043,0,107,0,0,0,0,0,331,600,5,0,0,,20866,2009-03-31
,,,,,,,,,,,,,19,0,2,0,0,0,0,0,17,0,0,0,0,,21256,2009-03-31
,,,,,,,,,,,,,46,0,0,0,0,0,0,0,34,12,0,0,0,,21359,2009-03-31
,,,,,,,,,,,,,651,0,488,0,267,0,0,0,102,61,0,0,0,,21630,2009-03-31
,,,,,,,,,,,,,948,0,550,0,0,0,0,0,283,115,0,550,0,,21658,2009-03-31
,,,,,,,,,,,,,1469,0,50,0,7,0,0,0,468,951,0,0,0,,22048,2009-03-31
,,,,,,,,,,,,,1440,0,739,0,0,687,0,0,406,255,40,0,0,,22356,2009-03-31
,,,,,,,,,,,,,755,0,354,0,0,0,0,0,233,168,0,98,0,,22459,2009-03-31
,,,,,,,,,,,,,795,0,0,0,0,0,0,0,60,735,0,0,0,,22543,2009-03-31
,,,,,,,,,,,,,874,0,237,0,0,237,0,0,183,454,0,0,0,,22552,2009-03-31
,,,,,,,,,,,,,509,0,108,199,55,0,0,0,97,105,0,0,0,,22730,2009-03-31
,,,,,,,,,,,,,1131,0,336,0,0,0,0,0,700,95,0,188,0,,22936,2009-03-31
,,,,,,,,,,,,,348,0,4,0,0,0,0,0,344,0,0,0,0,,22954,2009-03-31
,,,,,,,,,,,,,4656,0,1316,0,0,0,0,0,2185,975,180,1171,0,,23036,2009-03-31
,,,,,,,,,,,,,95,0,17,0,0,0,0,0,32,46,0,0,0,,23045,2009-03-31
,,,,,,,,,,,,,36145,0,11266,0,0,11186,0,0,9599,15106,174,0,0,,23241,2009-03-31
,,,,,,,,,,,,,388,0,0,0,0,0,0,0,284,104,0,0,0,,23456,2009-03-31
,,,,,,,,,,,,,6630,0,1770,2075,0,0,0,0,554,2112,119,1536,0,,23504,2009-03-31
,,,,,,,,,,,,,2202,0,1,1641,1,0,0,0,307,253,0,0,0,,23540,2009-03-31
,,,,,,,,,,,,,863,0,548,0,0,0,0,0,313,2,0,508,0,,23643,2009-03-31
,,,,,,,,,,,,,394,0,0,0,0,0,0,0,250,144,0,0,0,,23755,2009-03-31
,,,,,,,,,,,,,18360,0,2644,0,0,0,0,0,1558,13551,607,0,0,,23812,2009-03-31
,,,,,,,,,,,,,4761,0,1607,0,0,1000,0,0,23,3131,0,0,0,,24006,2009-03-31
,,,,,,,,,,,,,1534,0,64,0,0,60,0,0,773,697,0,0,0,,24453,2009-03-31
,,,,,,,,,,,,,167,0,74,0,0,74,0,0,52,41,0,0,0,,24659,2009-03-31
,,,,,,,,,,,,,651,0,15,135,0,0,0,0,135,366,0,15,0,,24668,2009-03-31
