RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,156,0,50,0,0,0,0,0,30,76,0,0,0,,37,2018-06-30
,,,,,,,,,,,,,26,0,0,0,0,0,0,0,26,0,0,0,0,,242,2018-06-30
,,,,,,,,,,,,,1224,0,744,0,50,3,401,26,95,385,0,250,0,,279,2018-06-30
,,,,,,,,,,,,,2,0,0,0,0,0,0,0,2,0,0,0,0,,354,2018-06-30
,,,,,,,,,,,,,175,,0,0,,,,,13,162,0,,,,457,2018-06-30
,,,,,,,,,,,,,4224,0,1713,444,0,1314,0,0,48,1926,93,0,0,,505,2018-06-30
,,,,,,,,,,,,,2114,,1526,0,,,,,183,405,0,1470,,,1155,2018-06-30
,,,,,,,,,,,,,517,0,63,0,0,0,0,0,225,229,0,0,0,,1351,2018-06-30
,,,,,,,,,,,,,2807,,2346,0,,684,,,51,410,0,1348,,,1454,2018-06-30
,,,,,,,,,,,,,193,,79,0,,,,,61,53,0,79,,,1669,2018-06-30
,,,,,,,,,,,,,184,,105,0,,66,,,52,27,0,,,,1856,2018-06-30
,,,,,,,,,,,,,754,0,387,0,0,0,0,0,112,255,0,210,0,,2040,2018-06-30
,,,,,,,,,,,,,2018,0,1309,0,0,0,0,0,66,643,0,1309,0,,2161,2018-06-30
,,,,,,,,,,,,,66023,0,34317,0,0,0,0,0,997,30709,0,23510,0,,2376,2018-06-30
,,,,,,,,,,,,,20,,0,0,,,,,19,1,0,,,,2554,2018-06-30
,,,,,,,,,,,,,2629,300,800,0,,360,,,324,1505,0,,,,2732,2018-06-30
,,,,,,,,,,,,,729,136,541,0,,356,,,27,151,10,,,,2750,2018-06-30
,,,,,,,,,,,,,288,0,4,0,0,0,0,0,131,153,0,0,0,,3252,2018-06-30
,,,,,,,,,,,,,194,,50,17,,,,,56,71,0,,,,3458,2018-06-30
,,,,,,,,,,,,,2404,,0,0,,,,,35,2369,0,,,,3720,2018-06-30
,,,,,,,,,,,,,10354,,3678,0,1222,,,,416,6245,15,2263,,,3971,2018-06-30
,,,,,,,,,,,,,565,,351,0,,122,,,110,104,0,,,,4156,2018-06-30
,,,,,,,,,,,,,245,0,0,0,0,0,0,0,92,153,0,0,0,,4231,2018-06-30
,,,,,,,,,,,,,9249,,2264,0,1186,,,,611,6026,348,,,,5069,2018-06-30
,,,,,,,,,,,,,2594,0,1031,0,0,0,0,0,261,1302,0,1031,0,,5135,2018-06-30
,,,,,,,,,,,,,10808,0,7450,0,0,0,0,2284,1275,2002,81,2864,0,,5210,2018-06-30
,,,,,,,,,,,,,5054,,4005,0,,,,,8,859,182,3534,,,5461,2018-06-30
,,,,,,,,,,,,,1665,,1362,0,,629,,,55,248,0,713,,,5751,2018-06-30
,,,,,,,,,,,,,2094,0,162,0,0,0,0,0,174,1758,0,0,0,,6039,2018-06-30
,,,,,,,,,,,,,5902,,2660,0,420,,,,380,2862,0,2193,,,6329,2018-06-30
,,,,,,,,,,,,,7688,0,27,171,0,0,0,0,486,7004,0,0,0,,7009,2018-06-30
,,,,,,,,,,,,,533,0,0,0,0,0,0,0,53,480,0,0,0,,7045,2018-06-30
,,,,,,,,,,,,,3913,,2839,0,262,,,,19,1055,0,2524,,,7072,2018-06-30
,,,,,,,,,,,,,157,0,25,0,0,0,0,0,29,103,0,0,0,,7456,2018-06-30
,,,,,,,,,,,,,113,,0,0,,,,,45,68,0,,,,7634,2018-06-30
,,,,,,,,,,,,,3101,,2551,0,7,230,13,,449,101,0,2301,,,8033,2018-06-30
,,,,,,,,,,,,,242,0,0,0,0,0,0,0,165,69,8,0,0,,8462,2018-06-30
