RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,109,0,19,0,0,13,0,0,57,33,0,0,0,,37,2013-12-31
,,,,,,,,,,,,,17,0,0,0,0,0,0,0,17,0,0,0,0,,242,2013-12-31
,,,,,,,,,,,,,454,0,272,0,50,0,0,0,57,125,0,115,0,,279,2013-12-31
,,,,,,,,,,,,,19,0,0,0,0,0,0,0,3,16,0,0,0,,354,2013-12-31
,,,,,,,,,,,,,43,0,0,0,0,0,0,0,18,25,0,0,0,,457,2013-12-31
,,,,,,,,,,,,,5082,0,1287,1623,0,818,0,0,37,2042,93,0,0,,505,2013-12-31
,,,,,,,,,,,,,1784,0,1436,0,0,0,0,0,84,264,0,1374,0,,1155,2013-12-31
,,,,,,,,,,,,,368,0,34,0,0,34,0,0,197,137,0,0,0,,1351,2013-12-31
,,,,,,,,,,,,,1433,0,1273,0,494,0,0,0,67,93,0,778,0,,1454,2013-12-31
,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,,1557,2013-12-31
,,,,,,,,,,,,,371,0,106,0,0,0,0,0,92,173,0,106,0,,1669,2013-12-31
,,,,,,,,,,,,,1215,0,221,0,56,64,0,0,757,237,0,0,0,,1829,2013-12-31
,,,,,,,,,,,,,102,0,0,0,0,0,0,0,85,17,0,0,0,,1856,2013-12-31
,,,,,,,,,,,,,494,0,160,0,57,0,0,0,149,185,0,0,0,,2040,2013-12-31
,,,,,,,,,,,,,1953,0,1267,0,0,0,0,0,63,623,0,1267,0,,2161,2013-12-31
,,,,,,,,,,,,,35652,0,12362,0,5,0,0,0,271,23019,0,12087,0,,2376,2013-12-31
,,,,,,,,,,,,,15,0,0,0,0,0,0,0,15,0,0,0,0,,2554,2013-12-31
,,,,,,,,,,,,,799,0,290,0,44,0,0,0,139,370,0,51,0,,2732,2013-12-31
,,,,,,,,,,,,,263,122,122,0,0,0,0,0,20,111,10,0,0,,2750,2013-12-31
,,,,,,,,,,,,,8570,0,7210,0,464,0,0,0,2,1358,0,6358,0,,3177,2013-12-31
,,,,,,,,,,,,,247,0,4,0,0,0,0,0,104,139,0,0,0,,3252,2013-12-31
,,,,,,,,,,,,,60,0,11,0,0,9,0,0,16,33,0,0,0,,3458,2013-12-31
,,,,,,,,,,,,,1918,0,0,0,0,0,0,0,31,1887,0,0,0,,3720,2013-12-31
,,,,,,,,,,,,,18799,0,12247,0,0,5000,0,0,277,6155,120,0,0,,3971,2013-12-31
,,,,,,,,,,,,,438,0,315,0,0,0,0,0,85,38,0,0,0,,4156,2013-12-31
,,,,,,,,,,,,,275,0,0,0,0,0,0,0,209,66,0,0,0,,4231,2013-12-31
,,,,,,,,,,,,,1291,0,496,0,0,357,0,0,38,757,0,0,0,,4437,2013-12-31
,,,,,,,,,,,,,1284,232,232,0,0,0,0,0,147,905,0,0,0,,4839,2013-12-31
,,,,,,,,,,,,,2811,0,1042,0,765,277,0,0,399,1170,200,0,0,,5069,2013-12-31
,,,,,,,,,,,,,1346,0,507,0,0,18,0,0,162,677,0,48,0,,5135,2013-12-31
