RCFD2930,RCFD2932,RCFD2938,RCFD3049,RCFD3066,RCFD3552,RCFD3553,RCFD3554,RCFD3646,RCFDB557,RCFDC011,RCFDC012,RCFDLB56,RCON2930,RCON2932,RCON2938,RCON3049,RCON3066,RCON3552,RCON3553,RCON3554,RCON3645,RCON3646,RCONB557,RCONC011,RCONC012,RCONLB56,IDRSSD,RCON9999
,,,,,,,,,,,,,432,0,148,0,0,0,0,0,223,61,0,135,0,,37,2007-06-30
,,,,,,,,,,,,,78,0,0,0,0,0,0,0,78,0,0,0,0,,242,2007-06-30
,,,,,,,,,,,,,479,0,178,0,0,0,0,0,171,130,0,65,0,,279,2007-06-30
,,,,,,,,,,,,,39,0,0,0,0,0,0,0,39,0,0,0,0,,354,2007-06-30
,,,,,,,,,,,,,1781,0,35,309,0,35,0,0,1084,353,0,0,0,,439,2007-06-30
,,,,,,,,,,,,,238,0,0,0,0,0,0,0,72,166,0,0,0,,457,2007-06-30
,,,,,,,,,,,,,2368,0,235,0,0,207,0,0,785,1267,81,0,0,,505,2007-06-30
,,,,,,,,,,,,,1761,0,814,0,0,0,0,0,714,233,0,814,0,,1155,2007-06-30
,,,,,,,,,,,,,706,0,0,0,0,0,0,0,608,98,0,0,0,,1351,2007-06-30
,,,,,,,,,,,,,926,0,289,0,89,0,0,0,481,156,0,200,0,,1454,2007-06-30
,,,,,,,,,,,,,288,0,37,155,0,36,0,0,96,0,0,0,0,,1557,2007-06-30
,,,,,,,,,,,,,7953,0,1247,0,0,659,0,0,5096,1610,0,449,0,,1632,2007-06-30
,,,,,,,,,,,,,951,0,0,0,0,0,0,0,737,214,0,0,0,,1669,2007-06-30
,,,,,,,,,,,,,2099,0,351,0,0,143,148,0,1378,370,0,0,0,,1829,2007-06-30
,,,,,,,,,,,,,290,0,0,0,0,0,0,0,290,0,0,0,0,,1856,2007-06-30
,,,,,,,,,,,,,1437,0,64,0,0,45,0,0,872,501,0,0,0,,2040,2007-06-30
,,,,,,,,,,,,,931,0,488,0,0,0,0,0,268,175,0,488,0,,2161,2007-06-30
,,,,,,,,,,,,,16582,0,6115,0,0,1761,282,0,99,10368,0,0,0,,2376,2007-06-30
,,,,,,,,,,,,,517,0,5,0,0,3,0,0,118,394,0,0,0,,2451,2007-06-30
,,,,,,,,,,,,,53,0,0,0,0,0,0,0,53,0,0,0,0,,2554,2007-06-30
,,,,,,,,,,,,,7129,232,2906,0,0,2614,0,0,2448,1775,0,50,0,,2732,2007-06-30
,,,,,,,,,,,,,491,0,283,0,0,0,0,0,133,75,0,283,0,,2750,2007-06-30
,,,,,,,,,,,,,3373,0,112,0,31,32,0,0,1907,1354,0,0,0,,2938,2007-06-30
,,,,,,,,,,,,,472,0,0,90,0,0,0,0,350,32,0,0,0,,3252,2007-06-30
,,,,,,,,,,,,,106,0,0,28,0,0,0,0,69,9,0,0,0,,3458,2007-06-30
,,,,,,,,,,,,,1788,0,0,0,0,0,0,0,318,1470,0,0,0,,3720,2007-06-30
,,,,,,,,,,,,,1068,0,615,0,0,0,0,0,61,392,0,615,0,,3953,2007-06-30
,,,,,,,,,,,,,767,0,132,207,0,0,0,0,327,101,0,0,0,,4138,2007-06-30
,,,,,,,,,,,,,1314,380,573,0,186,0,0,0,726,15,0,0,0,,4156,2007-06-30
,,,,,,,,,,,,,841,0,0,0,0,0,0,0,760,81,0,0,0,,4231,2007-06-30
,,,,,,,,,,,,,1277,0,744,0,0,458,0,0,229,304,0,0,0,,4437,2007-06-30
,,,,,,,,,,,,,1311,0,0,0,0,0,0,0,707,604,0,0,0,,4839,2007-06-30
,,,,,,,,,,,,,4550,0,973,1092,659,0,0,0,12,2473,0,314,0,,5005,2007-06-30
,,,,,,,,,,,,,5974,0,939,0,778,0,0,0,2619,2216,200,0,0,,5069,2007-06-30
,,,,,,,,,,,,,2324,255,351,0,0,0,0,0,1572,401,0,94,0,,5135,2007-06-30
,,,,,,,,,,,,,8352,0,2234,0,0,0,0,0,3410,2708,0,1113,0,,5210,2007-06-30
,,,,,,,,,,,,,2964,0,126,0,0,126,0,0,475,2363,0,0,0,,5331,2007-06-30
,,,,,,,,,,,,,2137,0,291,0,0,74,105,0,151,1495,200,99,0,,5461,2007-06-30
,,,,,,,,,,,,,349,0,66,0,0,0,0,0,168,115,0,42,0,,5751,2007-06-30
,,,,,,,,,,,,,756,0,0,0,0,0,0,0,609,147,0,0,0,,6039,2007-06-30
,,,,,,,,,,,,,115,0,0,0,0,0,0,0,115,0,0,0,0,,6057,2007-06-30
,,,,,,,,,,,,,244,0,0,0,0,0,0,0,212,32,0,0,0,,6141,2007-06-30
,,,,,,,,,,,,,4308,0,528,0,0,0,0,0,1802,1978,0,528,0,,6329,2007-06-30
,,,,,,,,,,,,,7781,0,4416,0,0,0,0,0,1628,1430,307,3652,0,,6972,2007-06-30
,,,,,,,,,,,,,4622,0,164,69,0,164,0,0,1001,3388,0,0,0,,7009,2007-06-30
,,,,,,,,,,,,,420,0,0,0,0,0,0,0,207,213,0,0,0,,7045,2007-06-30
,,,,,,,,,,,,,354,0,0,0,0,0,0,0,185,169,0,0,0,,7157,2007-06-30
,,,,,,,,,,,,,169,0,0,0,0,0,0,0,135,34,0,0,0,,7456,2007-06-30
,,,,,,,,,,,,,283,0,1,0,0,0,0,0,182,100,0,0,0,,7634,2007-06-30
,,,,,,,,,,,,,1157,0,587,0,484,103,0,0,403,167,0,0,0,,8033,2007-06-30
,,,,,,,,,,,,,566,0,0,0,0,0,0,0,525,41,0,0,0,,8462,2007-06-30
,,,,,,,,,,,,,179,0,0,0,0,0,0,0,54,125,0,0,0,,8631,2007-06-30
,,,,,,,,,,,,,1629,0,18,0,0,0,0,0,21,1590,0,0,0,,9357,2007-06-30
,,,,,,,,,,,,,960,0,0,513,0,0,0,0,183,264,0,0,0,,9553,2007-06-30
,,,,,,,,,,,,,24472,3500,3875,0,0,179,128,0,10763,7334,2500,0,0,,9807,2007-06-30
,,,,,,,,,,,,,365,0,0,13,0,0,0,0,226,126,0,0,0,,9955,2007-06-30
,,,,,,,,,,,,,297,0,23,0,0,8,15,0,184,90,0,0,0,,10157,2007-06-30
,,,,,,,,,,,,,2750,312,520,0,0,0,0,0,1664,566,0,193,0,,10250,2007-06-30
,,,,,,,,,,,,,1944,0,928,0,0,325,434,0,559,457,0,0,0,,10849,2007-06-30
,,,,,,,,,,,,,2777,0,470,111,0,124,120,0,1149,1023,24,0,0,,10858,2007-06-30
,,,,,,,,,,,,,221,0,0,0,0,0,0,0,124,97,0,0,0,,11145,2007-06-30
,,,,,,,,,,,,,3060,0,721,0,0,0,0,0,1791,548,0,721,0,,11640,2007-06-30
,,,,,,,,,,,,,749,0,4,0,0,0,0,0,115,630,0,0,0,,11837,2007-06-30
,,,,,,,,,,,,,2744,0,1398,0,576,0,0,0,1332,14,0,816,0,,12030,2007-06-30
,,,,,,,,,,,,,1045,0,0,0,0,0,0,0,779,266,0,0,0,,12058,2007-06-30
,,,,,,,,,,,,,830,0,103,0,0,28,0,0,709,18,0,0,0,,12142,2007-06-30
,,,,,,,,,,,,,927,0,0,0,0,0,0,0,532,395,0,0,0,,12245,2007-06-30
765913,0,207128,360307,0,0,0,0,71314,41630,0,50577,,,,,,,,,,85534,,,,,,12311,2007-06-30
,,,,,,,,,,,,,394,0,0,0,0,0,0,0,295,99,0,0,0,,12647,2007-06-30
,,,,,,,,,,,,,89,0,0,5,0,0,0,0,67,17,0,0,0,,12656,2007-06-30
,,,,,,,,,,,,,6274,0,43,2545,0,0,0,0,924,2762,0,0,0,,12937,2007-06-30
,,,,,,,,,,,,,5644,0,3889,0,0,0,0,0,1091,664,0,3774,0,,12946,2007-06-30
,,,,,,,,,,,,,578,0,31,0,0,0,0,0,289,258,0,0,0,,12955,2007-06-30
,,,,,,,,,,,,,640,0,372,0,302,0,0,0,226,42,0,0,0,,13037,2007-06-30
,,,,,,,,,,,,,14263,0,7283,0,0,2943,3181,0,2782,3934,264,0,0,,13103,2007-06-30
,,,,,,,,,,,,,214,0,47,0,0,0,0,0,167,0,0,0,0,,13251,2007-06-30
,,,,,,,,,,,,,193,0,0,126,0,0,0,0,51,16,0,0,0,,13457,2007-06-30
,,,,,,,,,,,,,381,0,0,0,0,0,0,0,328,53,0,0,0,,14052,2007-06-30
,,,,,,,,,,,,,764,0,151,0,0,0,0,0,388,225,0,133,0,,14155,2007-06-30
,,,,,,,,,,,,,3420,0,161,286,0,0,0,0,2608,365,0,0,161,,14258,2007-06-30
323364,0,75606,109216,0,15630,0,0,101412,11500,0,0,,,,,,,,,,25630,,,,,,14409,2007-06-30
,,,,,,,,,,,,,249,0,17,0,0,0,0,0,210,22,0,0,0,,14454,2007-06-30
,,,,,,,,,,,,,363,0,160,0,0,0,0,0,29,174,0,160,0,,14650,2007-06-30
,,,,,,,,,,,,,265,0,0,22,0,0,0,0,218,25,0,0,0,,14753,2007-06-30
,,,,,,,,,,,,,1407,0,717,0,0,0,0,0,295,370,25,618,0,,14865,2007-06-30
,,,,,,,,,,,,,34681,0,2872,0,1522,0,0,0,23381,7428,1000,0,0,,15536,2007-06-30
,,,,,,,,,,,,,2667,0,20,0,0,0,0,0,1193,1454,0,0,0,,16337,2007-06-30
,,,,,,,,,,,,,1001,0,47,0,0,35,0,0,643,311,0,0,0,,16458,2007-06-30
,,,,,,,,,,,,,505,0,0,0,0,0,0,0,433,72,0,0,0,,16551,2007-06-30
,,,,,,,,,,,,,537,0,335,0,0,0,0,0,114,88,0,334,0,,16748,2007-06-30
,,,,,,,,,,,,,140,0,0,5,0,0,0,0,72,63,0,0,0,,16944,2007-06-30
,,,,,,,,,,,,,330,0,0,0,0,0,0,0,284,46,0,0,0,,16953,2007-06-30
,,,,,,,,,,,,,2052,0,913,0,217,370,0,0,424,715,0,0,0,,17110,2007-06-30
,,,,,,,,,,,,,9484,0,668,0,2,0,0,0,4229,4587,0,665,0,,17147,2007-06-30
,,,,,,,,,,,,,1086,0,509,0,0,0,0,0,140,437,0,509,0,,17259,2007-06-30
,,,,,,,,,,,,,24121,0,2399,0,3,2027,0,0,3181,15128,3413,0,0,,17464,2007-06-30
,,,,,,,,,,,,,1838,0,44,0,11,0,0,0,1111,683,0,0,0,,17839,2007-06-30
,,,,,,,,,,,,,1526,0,947,0,0,0,0,0,456,123,0,904,0,,17950,2007-06-30
,,,,,,,,,,,,,1756,0,9,0,0,0,0,0,619,1128,0,0,0,,18050,2007-06-30
,,,,,,,,,,,,,595,0,11,0,0,0,0,0,221,363,0,0,0,,18135,2007-06-30
,,,,,,,,,,,,,133,0,2,0,0,0,0,0,131,0,0,0,0,,18377,2007-06-30
,,,,,,,,,,,,,651,0,7,0,0,0,0,0,233,323,88,0,0,,18827,2007-06-30
,,,,,,,,,,,,,1737,0,810,0,0,0,0,0,311,616,0,762,0,,18836,2007-06-30
,,,,,,,,,,,,,271,0,0,0,0,0,0,0,208,63,0,0,0,,18854,2007-06-30
,,,,,,,,,,,,,201,0,0,0,0,0,0,0,91,110,0,0,0,,18957,2007-06-30
,,,,,,,,,,,,,1626,0,1443,0,0,0,0,0,136,47,0,1443,0,,19356,2007-06-30
,,,,,,,,,,,,,11819,0,493,0,224,0,0,0,4009,7317,0,0,0,,19730,2007-06-30
,,,,,,,,,,,,,1515,282,730,0,0,0,0,0,757,28,0,448,0,,19936,2007-06-30
,,,,,,,,,,,,,531,0,489,0,0,0,0,0,1,41,0,0,0,,19972,2007-06-30
,,,,,,,,,,,,,302,0,0,0,0,0,0,0,302,0,0,0,0,,20053,2007-06-30
,,,,,,,,,,,,,437,0,59,0,0,0,0,0,163,215,0,0,0,,20147,2007-06-30
,,,,,,,,,,,,,121,0,5,0,0,0,0,0,102,14,0,0,0,,20259,2007-06-30
,,,,,,,,,,,,,2997,0,2095,0,0,0,0,0,411,491,0,2088,0,,20370,2007-06-30
,,,,,,,,,,,,,959,0,0,0,0,0,0,0,74,885,0,0,0,,20512,2007-06-30
,,,,,,,,,,,,,1208,0,0,0,0,0,0,0,492,716,0,0,0,,20633,2007-06-30
,,,,,,,,,,,,,1148,0,4,0,0,0,0,0,717,427,0,0,0,,20839,2007-06-30
,,,,,,,,,,,,,302,0,61,0,0,0,0,0,152,89,0,61,0,,20857,2007-06-30
,,,,,,,,,,,,,547,0,15,0,0,0,0,0,114,411,7,0,0,,20866,2007-06-30
,,,,,,,,,,,,,13,0,0,0,0,0,0,0,13,0,0,0,0,,21256,2007-06-30
,,,,,,,,,,,,,47,0,0,0,0,0,0,0,35,12,0,0,0,,21359,2007-06-30
,,,,,,,,,,,,,319,0,2,0,0,0,0,0,237,80,0,0,0,,21630,2007-06-30
,,,,,,,,,,,,,1027,0,507,0,0,0,0,0,379,141,0,507,0,,21658,2007-06-30
,,,,,,,,,,,,,1789,0,63,0,0,0,0,0,953,773,0,0,0,,22048,2007-06-30
,,,,,,,,,,,,,1293,0,13,0,0,0,0,0,658,622,0,0,0,,22235,2007-06-30
,,,,,,,,,,,,,1732,0,1145,0,0,811,183,0,566,21,0,85,0,,22356,2007-06-30
,,,,,,,,,,,,,604,0,149,0,0,28,0,0,336,119,0,80,0,,22459,2007-06-30
,,,,,,,,,,,,,1031,0,517,18,0,510,0,0,105,391,0,0,0,,22543,2007-06-30
,,,,,,,,,,,,,471,0,215,0,0,215,0,0,212,44,0,0,0,,22552,2007-06-30
,,,,,,,,,,,,,400,0,64,0,0,0,0,0,178,158,0,0,0,,22730,2007-06-30
,,,,,,,,,,,,,1628,0,523,0,0,0,0,0,989,116,0,290,0,,22936,2007-06-30
,,,,,,,,,,,,,619,0,21,0,0,0,0,0,598,0,0,0,0,,22954,2007-06-30
,,,,,,,,,,,,,5031,0,1180,0,0,0,0,0,2493,1358,0,1074,0,,23036,2007-06-30
,,,,,,,,,,,,,166,0,40,0,40,0,0,0,44,82,0,0,0,,23045,2007-06-30
,,,,,,,,,,,,,30882,0,1131,0,963,0,0,0,12905,16716,130,0,0,,23241,2007-06-30
,,,,,,,,,,,,,500,0,0,0,0,0,0,0,387,113,0,0,0,,23456,2007-06-30
,,,,,,,,,,,,,4476,1401,2712,0,0,0,0,0,571,1074,119,1138,0,,23504,2007-06-30
,,,,,,,,,,,,,889,0,452,0,0,0,0,0,292,145,0,0,0,,23540,2007-06-30
,,,,,,,,,,,,,1283,0,470,0,0,0,0,0,756,57,0,445,0,,23643,2007-06-30
,,,,,,,,,,,,,825,0,0,0,0,0,0,0,599,226,0,0,0,,23755,2007-06-30
,,,,,,,,,,,,,8117,0,92,0,0,0,0,0,2469,5036,520,0,0,,23812,2007-06-30
,,,,,,,,,,,,,2211,0,496,0,0,152,0,0,74,1641,0,95,0,,24006,2007-06-30
,,,,,,,,,,,,,1409,0,348,0,0,348,0,0,833,228,0,0,0,,24453,2007-06-30
,,,,,,,,,,,,,309,0,102,0,0,102,0,0,88,119,0,0,0,,24659,2007-06-30
,,,,,,,,,,,,,493,0,72,0,0,0,0,0,212,209,0,65,0,,24668,2007-06-30
,,,,,,,,,,,,,72,0,0,13,0,0,0,0,38,21,0,0,0,,24855,2007-06-30
,,,,,,,,,,,,,4243,0,1956,0,0,0,0,0,1811,476,0,1956,0,,24949,2007-06-30
,,,,,,,,,,,,,593,0,63,0,61,1,1,0,522,8,0,0,0,,25357,2007-06-30
,,,,,,,,,,,,,1019,0,0,0,0,0,0,0,289,730,0,0,0,,25647,2007-06-30
,,,,,,,,,,,,,2317,0,320,292,102,0,0,0,1019,686,0,217,0,,25852,2007-06-30
,,,,,,,,,,,,,652,0,19,0,0,0,0,0,282,351,0,0,0,,26149,2007-06-30
,,,,,,,,,,,,,1953,0,0,0,0,0,0,0,595,1358,0,0,0,,26242,2007-06-30
,,,,,,,,,,,,,135,0,0,0,0,0,0,0,88,47,0,0,0,,26457,2007-06-30
,,,,,,,,,,,,,825,0,677,51,0,677,0,0,63,34,0,0,0,,26765,2007-06-30
,,,,,,,,,,,,,2009,0,193,0,0,193,0,0,431,1385,0,0,0,,26859,2007-06-30
,,,,,,,,,,,,,2414,0,213,0,0,90,0,0,926,1275,0,0,0,,26916,2007-06-30
,,,,,,,,,,,,,2616,0,624,0,0,0,0,0,1045,947,0,622,0,,27548,2007-06-30
,,,,,,,,,,,,,1204,0,629,0,0,0,0,0,489,86,0,512,0,,27614,2007-06-30
,,,,,,,,,,,,,3360,0,0,0,0,0,0,0,2137,1223,0,0,0,,27838,2007-06-30
,,,,,,,,,,,,,1084,0,146,0,54,0,0,0,779,159,0,92,0,,27847,2007-06-30
,,,,,,,,,,,,,12113,0,3526,0,0,0,0,0,12,8394,181,3463,0,,28013,2007-06-30
,,,,,,,,,,,,,293,0,204,0,0,0,0,0,89,0,0,191,0,,28152,2007-06-30
,,,,,,,,,,,,,828,0,2,66,0,0,0,0,409,351,0,0,0,,28255,2007-06-30
,,,,,,,,,,,,,452,0,30,0,0,0,0,0,389,33,0,0,0,,28349,2007-06-30
,,,,,,,,,,,,,17498,0,6113,7504,0,6062,0,0,8,3863,10,0,0,,28406,2007-06-30
,,,,,,,,,,,,,308,0,51,154,0,0,0,0,16,87,0,0,0,,28572,2007-06-30
,,,,,,,,,,,,,1902,0,1384,0,0,0,0,0,394,124,0,1367,0,,28732,2007-06-30
,,,,,,,,,,,,,6877,1252,1675,0,423,0,0,0,1520,3657,25,0,0,,29104,2007-06-30
,,,,,,,,,,,,,1099,0,436,5,0,0,0,0,212,446,0,436,0,,29252,2007-06-30
,,,,,,,,,,,,,5188,0,2853,0,0,0,0,0,1573,762,0,1853,0,,29636,2007-06-30
,,,,,,,,,,,,,235,0,103,0,0,0,0,0,25,107,0,103,0,,29850,2007-06-30
,,,,,,,,,,,,,712,0,92,0,0,35,0,0,551,69,0,0,0,,29944,2007-06-30
,,,,,,,,,,,,,248,0,2,0,0,0,0,0,159,87,0,0,0,,29953,2007-06-30
,,,,,,,,,,,,,178,0,9,88,0,9,0,0,25,56,0,0,0,,30052,2007-06-30
,,,,,,,,,,,,,517,0,0,0,0,0,0,0,342,175,0,0,0,,30155,2007-06-30
,,,,,,,,,,,,,2729,0,277,0,0,0,0,0,1130,1322,0,258,0,,30258,2007-06-30
,,,,,,,,,,,,,13689,0,411,0,0,135,173,0,10155,3123,0,0,0,,30418,2007-06-30
,,,,,,,,,,,,,1746,0,409,0,0,216,0,0,426,886,25,109,0,,30502,2007-06-30
,,,,,,,,,,,,,2023,0,523,0,0,0,0,0,1363,137,0,521,0,,30650,2007-06-30
1557843,0,63943,2377,0,0,0,0,1266878,0,0,46906,,,,,,,,,,224645,,,,,,30810,2007-06-30
,,,,,,,,,,,,,1250,0,0,0,0,0,0,0,225,1025,0,0,0,,30856,2007-06-30
,,,,,,,,,,,,,1196,0,450,0,0,417,0,0,547,199,0,0,0,,31134,2007-06-30
,,,,,,,,,,,,,5621,0,4107,0,0,1463,1504,0,643,871,0,0,0,,31255,2007-06-30
,,,,,,,,,,,,,226,0,49,0,0,49,0,0,177,0,0,0,0,,31657,2007-06-30
,,,,,,,,,,,,,2233,0,1742,0,0,0,0,0,415,76,0,135,0,,31826,2007-06-30
,,,,,,,,,,,,,1365,0,0,0,0,0,0,0,243,1122,0,0,0,,31835,2007-06-30
,,,,,,,,,,,,,1094,0,305,214,82,206,0,0,520,55,0,0,0,,32159,2007-06-30
,,,,,,,,,,,,,641,332,332,0,0,0,0,0,78,231,0,0,0,,32234,2007-06-30
,,,,,,,,,,,,,78,0,0,0,0,0,0,0,53,25,0,0,0,,32766,2007-06-30
,,,,,,,,,,,,,1828,0,300,0,0,299,0,0,1126,402,0,0,0,,33147,2007-06-30
,,,,,,,,,,,,,8927,0,1657,0,0,1317,0,0,5922,1348,0,0,0,,33259,2007-06-30
,,,,,,,,,,,,,392,0,0,0,0,0,0,0,282,110,0,0,0,,33268,2007-06-30
,,,,,,,,,,,,,224,0,12,0,0,0,0,0,86,126,0,0,0,,33549,2007-06-30
,,,,,,,,,,,,,4568,0,3888,0,0,0,0,0,172,508,0,2829,0,,33727,2007-06-30
,,,,,,,,,,,,,121,0,3,7,0,0,0,0,44,67,0,0,0,,33754,2007-06-30
,,,,,,,,,,,,,43322,0,10725,0,0,0,0,0,541,31666,390,9398,0,,33772,2007-06-30
,,,,,,,,,,,,,170,0,1,64,1,0,0,0,66,39,0,0,0,,33839,2007-06-30
,,,,,,,,,,,,,259,0,2,0,0,0,0,0,175,82,0,0,0,,33857,2007-06-30
,,,,,,,,,,,,,4949,0,1124,0,0,817,0,0,1609,1858,358,0,0,,34153,2007-06-30
,,,,,,,,,,,,,485,0,382,0,0,0,0,0,96,7,0,382,0,,34359,2007-06-30
,,,,,,,,,,,,,1319,0,111,0,27,45,0,0,308,900,0,0,0,,34425,2007-06-30
,,,,,,,,,,,,,975,0,0,0,0,0,0,0,820,155,0,0,0,,34434,2007-06-30
